osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
"[636579642, 636600685]",2,K 102,Neumünsterstraße,tertiary,50,False,False,59.456999999999994,"LINESTRING (10.2115933 53.953213, 10.2121068 53.9531542, 10.2124866 53.9531152)",,
636600685,2,K 102,Neumünsterstraße,tertiary,50,False,True,80.937,"LINESTRING (10.2115933 53.953213, 10.211459 53.9532298, 10.2105457 53.9533759, 10.2103985 53.9534009)",,
4212754,,,An der Eiche,residential,30,True,False,164.582,"LINESTRING (10.2103985 53.9534009, 10.2103882 53.9531726, 10.2103876 53.9530365, 10.2103871 53.9529404, 10.210482 53.9528835, 10.2114358 53.9528544, 10.2115476 53.9529677, 10.2115933 53.953213)",,
636600685,2,K 102,Neumünsterstraße,tertiary,50,False,False,80.937,"LINESTRING (10.2103985 53.9534009, 10.2105457 53.9533759, 10.211459 53.9532298, 10.2115933 53.953213)",,
636600685,2,K 102,Neumünsterstraße,tertiary,50,False,True,121.517,"LINESTRING (10.2103985 53.9534009, 10.2103015 53.9534164, 10.2099437 53.9534769, 10.2095403 53.9535506, 10.2093298 53.9535877, 10.2086146 53.9537045)",,
633675616,2,K 102,Neumünsterstraße,tertiary,50,False,True,130.675,"LINESTRING (10.2141387 53.9524789, 10.2136801 53.9527295, 10.213511 53.9527999, 10.2130988 53.9529717, 10.2124866 53.9531152)",,
1263632053,1,,,tertiary,50,True,False,13.614,"LINESTRING (10.2141387 53.9524789, 10.2141131 53.9524522, 10.2141041 53.9524221, 10.2141126 53.9523919, 10.2141377 53.9523651)",roundabout,
4218966,,K 102,Segeberger Straße,tertiary,50,False,False,118.484,"LINESTRING (10.2156914 53.9519506, 10.2162467 53.9518148, 10.2173635 53.9515417)",,
4218966,,K 102,Segeberger Straße,tertiary,50,False,True,98.27199999999999,"LINESTRING (10.2156914 53.9519506, 10.2155139 53.9519978, 10.2149016 53.9521608, 10.214718 53.9522097, 10.2145467 53.9522702, 10.2143627 53.952355)",,
1112120131,,,Alte Landstraße,residential,30,False,False,120.358,"LINESTRING (10.2156914 53.9519506, 10.2157956 53.9522642, 10.2158939 53.9523307, 10.2159342 53.952358, 10.2161937 53.9523819, 10.2170161 53.9523887)",,
307998466,,,Dorfstraße,residential,50,False,True,111.137,"LINESTRING (10.2124866 53.9531152, 10.2128114 53.9535791, 10.2131402 53.9540377)",,
633675616,2,K 102,Neumünsterstraße,tertiary,50,False,False,130.675,"LINESTRING (10.2124866 53.9531152, 10.2130988 53.9529717, 10.213511 53.9527999, 10.2136801 53.9527295, 10.2141387 53.9524789)",,
"[636579642, 636600685]",2,K 102,Neumünsterstraße,tertiary,50,False,True,59.456999999999994,"LINESTRING (10.2124866 53.9531152, 10.2121068 53.9531542, 10.2115933 53.953213)",,
29450802,,,Waldstraße,residential,50,False,True,25.288,"LINESTRING (10.211861 53.9517956, 10.2114756 53.9517787)",,
29450802,,,Waldstraße,residential,50,False,False,165.053,"LINESTRING (10.211861 53.9517956, 10.2122821 53.9518335, 10.2125013 53.9518608, 10.21263 53.951882, 10.2127292 53.9518984, 10.2127796 53.9519069, 10.2129579 53.9519372, 10.2130616 53.9519621, 10.2133938 53.9520419, 10.2135907 53.9521076, 10.2141377 53.9523651)",,
"[1026014184, 1026014185]",,,Hans-Dall-Straße,residential,30,False,True,103.11900000000001,"LINESTRING (10.211861 53.9517956, 10.2119072 53.951555, 10.2118995 53.9514806, 10.2118799 53.9512929, 10.2118217 53.9510314, 10.21184 53.9509748, 10.2118722 53.9508753)",,
29450802,,,Waldstraße,residential,50,False,True,165.053,"LINESTRING (10.2141377 53.9523651, 10.2135907 53.9521076, 10.2133938 53.9520419, 10.2130616 53.9519621, 10.2129579 53.9519372, 10.2127796 53.9519069, 10.2127292 53.9518984, 10.21263 53.951882, 10.2125013 53.9518608, 10.2122821 53.9518335, 10.211861 53.9517956)",,
1263632053,1,,,tertiary,50,True,False,16.493000000000002,"LINESTRING (10.2141377 53.9523651, 10.2141752 53.9523452, 10.2142215 53.9523336, 10.2142718 53.9523313, 10.2143206 53.9523387, 10.2143627 53.952355)",roundabout,
30053245,,,Dorfstraße,residential,30,False,False,212.066,"LINESTRING (10.2153657 53.9572589, 10.215411 53.9569931, 10.2154988 53.9565705, 10.2155352 53.9563823, 10.2155297 53.9562883, 10.2155254 53.9562255, 10.2155117 53.9560074, 10.2154829 53.9555471, 10.2155995 53.9553709)",,
"[1026014184, 1026014185]",,,Hans-Dall-Straße,residential,30,False,False,103.119,"LINESTRING (10.2118722 53.9508753, 10.21184 53.9509748, 10.2118217 53.9510314, 10.2118799 53.9512929, 10.2118995 53.9514806, 10.2119072 53.951555, 10.211861 53.9517956)",,
"[1026014184, 8434107]",,,Hans-Dall-Straße,residential,30,False,True,150.05399999999997,"LINESTRING (10.2118722 53.9508753, 10.2118051 53.9507884, 10.2117504 53.9507175, 10.2117389 53.9507027, 10.2116823 53.9503542, 10.2116138 53.9502323, 10.2115516 53.9495519)",,
18954974,,,Kirchsteig,residential,50,False,False,50.88,"LINESTRING (10.2162739 53.9506018, 10.2167138 53.9509791)",,
18954974,,,Kirchsteig,residential,50,False,True,50.88,"LINESTRING (10.2167138 53.9509791, 10.2162739 53.9506018)",,
18954974,,,Kirchsteig,residential,50,False,False,75.696,"LINESTRING (10.2167138 53.9509791, 10.2172483 53.9514228, 10.2173635 53.9515417)",,
18955799,,,Kirchsteig,residential,50,False,True,94.936,"LINESTRING (10.2167138 53.9509791, 10.2168425 53.9509033, 10.2172194 53.9507834, 10.2178376 53.9506618, 10.218026 53.9506589)",,
4218966,,K 102,Segeberger Straße,tertiary,50,False,True,118.484,"LINESTRING (10.2173635 53.9515417, 10.2162467 53.9518148, 10.2156914 53.9519506)",,
18954974,,,Kirchsteig,residential,50,False,True,75.696,"LINESTRING (10.2173635 53.9515417, 10.2172483 53.9514228, 10.2167138 53.9509791)",,
18955799,,,Kirchsteig,residential,50,False,False,94.936,"LINESTRING (10.218026 53.9506589, 10.2178376 53.9506618, 10.2172194 53.9507834, 10.2168425 53.9509033, 10.2167138 53.9509791)",,
18961479,,,Adlerstraße,residential,30,False,True,116.91,"LINESTRING (10.2195423 53.954862, 10.2190731 53.9558765)",,
18961479,,,Adlerstraße,residential,30,False,False,332.317,"LINESTRING (10.2195423 53.954862, 10.2195528 53.954718, 10.2195087 53.9545461, 10.2192093 53.9542857, 10.219187 53.9542791, 10.2187793 53.9541575, 10.2186689 53.9541478, 10.218063 53.9540948, 10.2174576 53.9540418, 10.2168732 53.9539906, 10.2165861 53.9539655, 10.2163312 53.9539212, 10.2153348 53.9537478)",,
18961479,,,Adlerstraße,residential,30,False,False,116.91,"LINESTRING (10.2190731 53.9558765, 10.2195423 53.954862)",,
4218979,,,Rendsburger Straße,residential,50,False,False,238.19899999999998,"LINESTRING (10.2190731 53.9558765, 10.2184801 53.9558188, 10.2183713 53.9558082, 10.218313 53.9558026, 10.217518 53.9557298, 10.2168709 53.9556562, 10.2162652 53.9555842, 10.2158979 53.955527, 10.2157632 53.9554843, 10.2156508 53.9554232, 10.2155995 53.9553709)",,
18961479,,,Adlerstraße,residential,30,False,True,332.317,"LINESTRING (10.2153348 53.9537478, 10.2163312 53.9539212, 10.2165861 53.9539655, 10.2168732 53.9539906, 10.2174576 53.9540418, 10.218063 53.9540948, 10.2186689 53.9541478, 10.2187793 53.9541575, 10.219187 53.9542791, 10.2192093 53.9542857, 10.2195087 53.9545461, 10.2195528 53.954718, 10.2195423 53.954862)",,
633675617,2,,Rendsburger Straße,residential,50,False,False,154.286,"LINESTRING (10.2153348 53.9537478, 10.2152828 53.9536589, 10.2151604 53.9534496, 10.2151095 53.9533626, 10.2150659 53.9533141, 10.2148048 53.9529723, 10.214622 53.952735, 10.2143429 53.952496)",,
633675617,2,,Rendsburger Straße,residential,50,False,True,182.362,"LINESTRING (10.2153348 53.9537478, 10.2154249 53.9539756, 10.2155441 53.9543381, 10.2155809 53.9545426, 10.215553 53.9547926, 10.2155523 53.9550938, 10.2155593 53.9552537, 10.2155995 53.9553709)",,
26002647,,,Ostlandstraße,residential,,False,False,137.39399999999998,"LINESTRING (10.2086146 53.9537045, 10.2082417 53.9531091, 10.208213 53.9530633, 10.2081332 53.9529921, 10.2080602 53.9529269, 10.2079319 53.9528447, 10.2075272 53.9527027)",,5
636600685,2,K 102,Neumünsterstraße,tertiary,50,False,False,121.517,"LINESTRING (10.2086146 53.9537045, 10.2093298 53.9535877, 10.2095403 53.9535506, 10.2099437 53.9534769, 10.2103015 53.9534164, 10.2103985 53.9534009)",,
636600685,2,K 102,Neumünsterstraße,tertiary,50,False,True,281.091,"LINESTRING (10.2086146 53.9537045, 10.2084109 53.9537399, 10.2083697 53.953747, 10.208066 53.9537993, 10.2074642 53.953903, 10.2073072 53.9539317, 10.2068697 53.9540098, 10.2067832 53.9540243, 10.205925 53.9541766, 10.2056713 53.9542216, 10.2056535 53.9542268, 10.2055612 53.9542437, 10.2054409 53.9542601, 10.2051629 53.9543079, 10.2050807 53.954322, 10.2049568 53.9543433, 10.2047686 53.9543877, 10.2045102 53.9544467)",,
44020672,,,Schlesierweg,residential,,False,False,45.18,"LINESTRING (10.2047571 53.952133, 10.2047981 53.9517274)",,
26002647,,,Ostlandstraße,residential,,False,True,160.804,"LINESTRING (10.2047571 53.952133, 10.2050965 53.9521624, 10.2055701 53.9522747, 10.2058776 53.9523476, 10.2061571 53.9524063, 10.206677 53.9525156, 10.2070747 53.9526012)",,5
633673997,,,Waldstraße,residential,50,False,False,112.98,"LINESTRING (10.2069552 53.9511706, 10.2085303 53.9515868)",,
633673997,,,Waldstraße,residential,50,False,True,112.98,"LINESTRING (10.2085303 53.9515868, 10.2069552 53.9511706)",,
29450802,,,Waldstraße,residential,50,False,False,67.239,"LINESTRING (10.2085303 53.9515868, 10.2088176 53.9516489, 10.2090051 53.9516894, 10.2095224 53.9517296)",,
37627378,,,Scharnhorststraße,residential,30,False,True,156.584,"LINESTRING (10.2048356 53.9558253, 10.2048911 53.9557273, 10.2048913 53.9557106, 10.2048946 53.9554876, 10.2048403 53.9553405, 10.2047635 53.9551324, 10.2046935 53.954943, 10.2046429 53.9548061, 10.2045102 53.9544467)",,
37627379,,,Schulstraße,residential,30,False,False,115.677,"LINESTRING (10.2048356 53.9558253, 10.2050877 53.9558553, 10.2051961 53.9558424, 10.2058154 53.9557688, 10.2058549 53.9557641, 10.2064368 53.955695, 10.2065686 53.9556793)",,
636579641,,,Scharnhorststraße,residential,30,False,False,161.727,"LINESTRING (10.2048356 53.9558253, 10.2047176 53.9559705, 10.2046578 53.9560878, 10.20463 53.9562404, 10.2048966 53.9572458)",,
37627378,,,Scharnhorststraße,residential,30,False,False,156.584,"LINESTRING (10.2045102 53.9544467, 10.2046429 53.9548061, 10.2046935 53.954943, 10.2047635 53.9551324, 10.2048403 53.9553405, 10.2048946 53.9554876, 10.2048913 53.9557106, 10.2048911 53.9557273, 10.2048356 53.9558253)",,
