osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge,tunnel,junction,width
111281794,Bahnhofstraße,tertiary,True,False,29.942,30,"LINESTRING (7.8834201 48.069587, 7.8834814 48.0696055, 7.8835626 48.0696242, 7.8838122 48.0696173)",1,,,,,
777538517,Rondell Città della Pieve,tertiary,True,False,11.728000000000002,30,"LINESTRING (7.8834201 48.069587, 7.883422 48.0695988, 7.8834239 48.0696101, 7.8834232 48.0696238, 7.8834199 48.0696374, 7.8834141 48.0696505, 7.8834059 48.0696631, 7.8833955 48.0696749, 7.883383 48.0696857)",1,,,,roundabout,
779724419,Rondell Città della Pieve,tertiary,True,False,7.887,30,"LINESTRING (7.8831816 48.0695152, 7.883201 48.0695094, 7.8832213 48.0695053, 7.8832422 48.069503, 7.8832634 48.0695025, 7.8832846 48.0695038)",1,,,,roundabout,
"[779724420, 778731277]",Rondell Città della Pieve,tertiary,True,False,15.463999999999997,30,"LINESTRING (7.8831497 48.0696959, 7.8831254 48.0696781, 7.8831104 48.0696616, 7.8830997 48.0696429, 7.8830943 48.0696243, 7.8830937 48.0696063, 7.883098 48.0695872, 7.8831071 48.0695688)",1,,,,roundabout,
111281668,Bahnhofstraße,tertiary,False,True,10.165,30,"LINESTRING (7.883947 48.0696017, 7.8838122 48.0696173)",2,,,,,
167065909,Hindenburgstraße,tertiary,False,False,73.79,30,"LINESTRING (7.883947 48.0696017, 7.884256 48.0696149, 7.8849297 48.0696918)",2,,,,,
"[624428137, 145628262, 167065910, 24985943]",Bahnhofstraße,residential,False,True,141.894,30,"LINESTRING (7.883947 48.0696017, 7.8839057 48.0696514, 7.8838647 48.0697193, 7.8838439 48.0697558, 7.8838133 48.0697958, 7.8836929 48.0698611, 7.8835424 48.0699426, 7.883455 48.0700021, 7.88355 48.0702788, 7.8835974 48.0705339, 7.8836282 48.0707375)",,,,,,
145631952,Fröbelstraße,residential,False,False,81.677,30,"LINESTRING (7.8873223 48.0694967, 7.886724 48.0688805)",,,,,,
79756400,Hindenburgstraße,tertiary,False,False,82.44399999999999,30,"LINESTRING (7.8873223 48.0694967, 7.8880981 48.0692949, 7.888144 48.069285, 7.8883583 48.0692314)",2,,,,,
79756400,Hindenburgstraße,tertiary,False,True,36.632,30,"LINESTRING (7.8873223 48.0694967, 7.8872327 48.0695205, 7.8872103 48.0695265, 7.8871346 48.0695468, 7.8868617 48.0696141)",2,,,,,
"[958039408, 111281683]",Schwarzwaldstraße,tertiary,True,False,19.543,30,"LINESTRING (7.8834593 48.0693801, 7.8834517 48.0694201, 7.8834464 48.0694498, 7.8834276 48.0695054, 7.8833923 48.0695478)",1,,,,,
145632161,Schwarzwaldstraße,tertiary,False,True,114.48599999999999,30,"LINESTRING (7.8834593 48.0693801, 7.8836709 48.0691436, 7.8838649 48.0689675, 7.8840799 48.0687897, 7.88429 48.0686433, 7.8843494 48.0686035, 7.8843988 48.068569)",2,,,,,
"[111281769, 958039407]",Schwarzwaldstraße,tertiary,True,False,18.914,30,"LINESTRING (7.8832846 48.0695038, 7.8833873 48.0694326, 7.8834593 48.0693801)",1,,,,,
777535914,Rondell Città della Pieve,tertiary,True,False,9.616999999999999,30,"LINESTRING (7.8832846 48.0695038, 7.8833056 48.069507, 7.8833258 48.0695119, 7.8833449 48.0695186, 7.8833625 48.0695269, 7.8833784 48.0695367, 7.8833923 48.0695478)",1,,,,roundabout,
"[144432171, 145631939]",Berliner Straße,tertiary,False,False,188.46600000000004,30,"LINESTRING (7.8887563 48.0691944, 7.8888936 48.0692947, 7.8889673 48.0693681, 7.8891014 48.0695017, 7.8895552 48.0699545, 7.8897004 48.070041, 7.8899705 48.0701909, 7.8900642 48.0702289, 7.8901964 48.0702825, 7.8904445 48.0703656, 7.8904955 48.0703827)",2,,,,,
158258874,Hindenburgstraße,tertiary,False,True,30.612,30,"LINESTRING (7.8887563 48.0691944, 7.8886698 48.0691779, 7.8885458 48.0691938, 7.8883583 48.0692314)",2,,,,,
182778844,Hindenburgstraße,residential,False,True,28.29,30,"LINESTRING (7.8887563 48.0691944, 7.8888553 48.0691005, 7.8890424 48.0690385)",,,,,,
79756392,Brestenbergstraße,residential,False,True,56.83,30,"LINESTRING (7.8858908 48.069724, 7.8859303 48.0702344)",,,,,,
79756400,Hindenburgstraße,tertiary,False,False,73.53399999999999,30,"LINESTRING (7.8858908 48.069724, 7.8862262 48.0697084, 7.8863654 48.0697005, 7.8864789 48.0696893, 7.8868617 48.0696141)",2,,,,,
167065909,Hindenburgstraße,tertiary,False,True,71.725,30,"LINESTRING (7.8858908 48.069724, 7.8853232 48.06973, 7.8849297 48.0696918)",2,,,,,
145631959,Gartenstraße,residential,False,True,119.521,30,"LINESTRING (7.8874953 48.0670921, 7.8882458 48.0680428)",,,,,,
145632168,Schwarzwaldstraße,residential,False,False,233.855,30,"LINESTRING (7.8874953 48.0670921, 7.8903686 48.0662341)",,,,,,
145632172,Schwarzwaldstraße,residential,False,True,127.19300000000001,30,"LINESTRING (7.8874953 48.0670921, 7.8870512 48.0672273, 7.88622 48.0675349, 7.8860152 48.0676561)",,,,,,
111315483,Bauerngasse,residential,False,False,214.235,30,"LINESTRING (7.8858282 48.0654598, 7.885643 48.0652582, 7.8853313 48.0646801, 7.8850125 48.0636258)",,,,,,
"[111315456, 111315483, 141871268]",Bauerngasse,residential,False,True,98.48100000000001,30,"LINESTRING (7.8858282 48.0654598, 7.8860555 48.0655586, 7.8862191 48.0656484, 7.8864597 48.0658567, 7.8865731 48.0659875, 7.8866008 48.0660303, 7.8866125 48.0660492, 7.8866655 48.0661227)",,,yes,,,
145628924,Hinterhofstraße,residential,False,False,123.258,30,"LINESTRING (7.8858282 48.0654598, 7.8859562 48.0653778, 7.8867316 48.0651315, 7.8873035 48.0649666)",,,,,,
145628924,Hinterhofstraße,residential,False,True,119.148,30,"LINESTRING (7.8858282 48.0654598, 7.8857614 48.0655118, 7.8855027 48.065587, 7.8846591 48.065708, 7.8843111 48.0657579)",,,,,,
145628924,Hinterhofstraße,residential,False,False,119.14799999999998,30,"LINESTRING (7.8843111 48.0657579, 7.8846591 48.065708, 7.8855027 48.065587, 7.8857614 48.0655118, 7.8858282 48.0654598)",,,,,,
"[145628931, 105694917, 105694903]",Mühlengasse,residential,False,False,106.63,30,"LINESTRING (7.8843111 48.0657579, 7.8844558 48.0660055, 7.8845915 48.0663185, 7.8846366 48.0664423, 7.884661 48.0664951, 7.8847373 48.0666725)",,,yes,,,
"[145628931, 23906359]",Mühlengasse,residential,False,True,378.651,30,"LINESTRING (7.8843111 48.0657579, 7.8839359 48.0651669, 7.8839276 48.0651511, 7.8836954 48.06471, 7.8836015 48.0645308, 7.8835323 48.0643756, 7.8834389 48.0642156, 7.8831288 48.063774, 7.8838958 48.0637118, 7.8850125 48.0636258)",,,,,,
373582805,Hinterhofstraße,residential,False,True,88.755,30,"LINESTRING (7.8843111 48.0657579, 7.8836709 48.0659026, 7.8835312 48.0659357, 7.8833014 48.0659923, 7.8831902 48.0660311)",,,,,,
145632391,Waldkircher Straße,residential,False,False,32.206,30,"LINESTRING (7.8912054 48.0639029, 7.8910565 48.0636309)",,,,,,
"[111318152, 145632401, 111318183]",Waldkircher Straße,residential,False,True,97.25800000000001,30,"LINESTRING (7.8912054 48.0639029, 7.8913072 48.0640952, 7.8913917 48.0642548, 7.8915783 48.0644322, 7.8916417 48.0644813, 7.8917179 48.0645446, 7.8918515 48.0646504)",,,yes,,,
145628924,Hinterhofstraße,residential,False,True,313.152,30,"LINESTRING (7.8912054 48.0639029, 7.8904292 48.0641152, 7.8900097 48.0642299, 7.8895944 48.0643435, 7.8888928 48.0645353, 7.8880807 48.0647574, 7.8873035 48.0649666)",,,,,,
145632391,Waldkircher Straße,residential,False,True,32.206,30,"LINESTRING (7.8910565 48.0636309, 7.8912054 48.0639029)",,,,,,
220491937,Waldkircher Straße,residential,False,True,70.099,,"LINESTRING (7.8910565 48.0636309, 7.8912789 48.0634895, 7.8913181 48.0634663, 7.891375 48.0634327, 7.891554 48.0633439, 7.8917184 48.0632595, 7.8917812 48.0632288)",,,,,,
938840661,Hauptstraße,secondary,False,False,5.506,30,"LINESTRING (7.8815856 48.067602, 7.8815173 48.0676212)",2,L 112,,,,
"[105694915, 145627078, 123121705, 145642476, 105694899, 373582806]",Hauptstraße,living_street,False,False,174.911,,"LINESTRING (7.8815856 48.067602, 7.8815707 48.0675582, 7.8815545 48.0675011, 7.8815487 48.0674817, 7.8813201 48.066715, 7.8812769 48.0665764, 7.88125 48.0664731, 7.8812402 48.0664201, 7.8810928 48.0664314, 7.8808727 48.0664569, 7.8806956 48.0664777)",,,yes,yes,,
"[145508898, 938840661]",Hauptstraße,secondary,False,True,123.01299999999999,30,"LINESTRING (7.8815856 48.067602, 7.8817642 48.0675566, 7.881802 48.0675479, 7.8818964 48.0675263, 7.8820654 48.0674875, 7.8824731 48.067382, 7.882751 48.0673004, 7.88289 48.0672515, 7.8831095 48.0671742)",2,L 112,,,,
182778843,Bahnhofstraße,residential,False,False,29.95,30,"LINESTRING (7.8821017 48.068487, 7.8821622 48.0685241, 7.8824097 48.0686431, 7.8824227 48.0686494)",,,,,,
24511936,Vogesenstraße,residential,False,True,128.798,30,"LINESTRING (7.8824227 48.0686494, 7.8838711 48.0680131)",,,,,,
"[182778843, 30335596]",Bahnhofstraße,residential,False,False,90.418,30,"LINESTRING (7.8824227 48.0686494, 7.8824878 48.0686897, 7.8825629 48.068743, 7.8825969 48.068783, 7.8826092 48.0688, 7.8826802 48.0688867, 7.882736 48.0689641, 7.8827703 48.0690117, 7.8827899 48.0690373, 7.8827992 48.0690493, 7.8830152 48.0693526)",,,,,,
182778843,Bahnhofstraße,residential,False,True,29.95,30,"LINESTRING (7.8824227 48.0686494, 7.8824097 48.0686431, 7.8821622 48.0685241, 7.8821017 48.068487)",,,,,,
"[182778843, 30335596]",Bahnhofstraße,residential,False,True,90.41799999999998,30,"LINESTRING (7.8830152 48.0693526, 7.8827992 48.0690493, 7.8827899 48.0690373, 7.8827703 48.0690117, 7.882736 48.0689641, 7.8826802 48.0688867, 7.8826092 48.0688, 7.8825969 48.068783, 7.8825629 48.068743, 7.8824878 48.0686897, 7.8824227 48.0686494)",,,,,,
"[111281785, 267237917]",Bahnhofstraße,residential,True,False,21.956,30,"LINESTRING (7.8830152 48.0693526, 7.8831339 48.0694572, 7.8831816 48.0695152)",1,,,,,
938840661,Hauptstraße,secondary,False,True,5.506,30,"LINESTRING (7.8815173 48.0676212, 7.8815856 48.067602)",2,L 112,,,,
"[24295423, 24295421, 375221471]",Bahnhofstraße,residential,True,False,106.717,30,"LINESTRING (7.8815173 48.0676212, 7.8816515 48.0679478, 7.8817453 48.0680801, 7.881914 48.0682893, 7.8819474 48.0683494, 7.8819959 48.0684072, 7.8821017 48.068487)",,,,,,
"[71186797, 71186799]",Hauptstraße,secondary,False,False,38.792,"['50', '30']","LINESTRING (7.8815173 48.0676212, 7.8811815 48.0676996, 7.8810255 48.0677382)",2,L 112,,yes,,
145632101,Neumattstraße,residential,False,True,136.681,30,"LINESTRING (7.8909711 48.0684689, 7.8912532 48.0689756, 7.8912899 48.0690467, 7.8914203 48.0695287, 7.8914306 48.0695706, 7.8914573 48.0696497)",,,,,,
182778844,Hindenburgstraße,residential,False,False,157.23,30,"LINESTRING (7.8909711 48.0684689, 7.8907261 48.0685702, 7.8905893 48.0686212, 7.8903261 48.0687202, 7.8899353 48.0688158, 7.8890424 48.0690385)",,,,,,
182778844,Hindenburgstraße,residential,False,True,68.223,30,"LINESTRING (7.8909711 48.0684689, 7.8912797 48.0683486, 7.8914856 48.0682857, 7.8916273 48.0682566, 7.8918076 48.0682254)",,,,,,
145632178,Schönbergstraße,residential,False,True,130.649,30,"LINESTRING (7.8918076 48.0682254, 7.8910624 48.0671612)",,,,,,
182778844,Hindenburgstraße,residential,False,True,24.334,30,"LINESTRING (7.8918076 48.0682254, 7.892126 48.0681742)",,,,,,
182778844,Hindenburgstraße,residential,False,False,68.223,30,"LINESTRING (7.8918076 48.0682254, 7.8916273 48.0682566, 7.8914856 48.0682857, 7.8912797 48.0683486, 7.8909711 48.0684689)",,,,,,
145632168,Schwarzwaldstraße,residential,False,True,194.09099999999998,30,"LINESTRING (7.8927179 48.0654722, 7.8926654 48.065487, 7.8917187 48.0658142, 7.8904859 48.0661988, 7.8903686 48.0662341)",,,,,,
145632385,Waldkircher Straße,residential,False,True,59.551,50,"LINESTRING (7.8927179 48.0654722, 7.8925111 48.0651942, 7.8923506 48.0649963)",,,,,,
144432171,Berliner Straße,tertiary,False,True,52.181000000000004,30,"LINESTRING (7.89107 48.0706518, 7.8909616 48.070599, 7.890589 48.0704174, 7.8904955 48.0703827)",2,,,,,
"[145632267, 158260299]",Stuttgarter Straße,residential,False,True,122.66400000000002,30,"LINESTRING (7.89107 48.0706518, 7.891264 48.0705618, 7.891358 48.0705191, 7.8914766 48.0704653, 7.8916758 48.0703792, 7.8916937 48.0703714, 7.8918552 48.0703161, 7.8919777 48.070277, 7.8920901 48.0702411, 7.8923012 48.0701833, 7.8923924 48.0701583, 7.8925116 48.0701227)",2,,,,,
145632143,Rosenstraße,residential,False,True,20.130000000000003,30,"LINESTRING (7.8860152 48.0676561, 7.8858822 48.0676589, 7.8857449 48.067667)",,,,,,
145632149,Rosenstraße,residential,False,False,72.221,30,"LINESTRING (7.8860152 48.0676561, 7.8864939 48.0677911, 7.8868922 48.0679344)",,,,,,
145632172,Schwarzwaldstraße,residential,False,False,127.19300000000001,30,"LINESTRING (7.8860152 48.0676561, 7.88622 48.0675349, 7.8870512 48.0672273, 7.8874953 48.0670921)",,,,,,
145632149,Rosenstraße,residential,False,False,82.606,30,"LINESTRING (7.8868922 48.0679344, 7.8872496 48.0681499, 7.8873365 48.0682204, 7.8876502 48.0684751)",,,,,,
145632149,Rosenstraße,residential,False,True,72.221,30,"LINESTRING (7.8868922 48.0679344, 7.8864939 48.0677911, 7.8860152 48.0676561)",,,,,,
"[145631956, 235975748]",Fröbelstraße,living_street,False,True,145.09699999999998,,"LINESTRING (7.8868922 48.0679344, 7.8862892 48.068212, 7.8861657 48.0682729, 7.886724 48.0688805)",,,,,,
145631959,Gartenstraße,residential,False,False,119.521,30,"LINESTRING (7.8882458 48.0680428, 7.8874953 48.0670921)",,,,,,
145631959,Gartenstraße,residential,False,True,125.546,30,"LINESTRING (7.8882458 48.0680428, 7.8890424 48.0690385)",,,,,,
145632040,Kandelstraße,residential,False,False,231.112,30,"LINESTRING (7.8882458 48.0680428, 7.8910624 48.0671612)",,,,,,
145632040,Kandelstraße,residential,False,True,231.112,30,"LINESTRING (7.8910624 48.0671612, 7.8882458 48.0680428)",,,,,,
145632178,Schönbergstraße,residential,False,False,130.649,30,"LINESTRING (7.8910624 48.0671612, 7.8918076 48.0682254)",,,,,,
145632178,Schönbergstraße,residential,False,True,115.262,30,"LINESTRING (7.8910624 48.0671612, 7.8903686 48.0662341)",,,,,,
145631959,Gartenstraße,residential,False,False,125.546,30,"LINESTRING (7.8890424 48.0690385, 7.8882458 48.0680428)",,,,,,
182778844,Hindenburgstraße,residential,False,False,28.29,30,"LINESTRING (7.8890424 48.0690385, 7.8888553 48.0691005, 7.8887563 48.0691944)",,,,,,
182778844,Hindenburgstraße,residential,False,True,157.23000000000002,30,"LINESTRING (7.8890424 48.0690385, 7.8899353 48.0688158, 7.8903261 48.0687202, 7.8905893 48.0686212, 7.8907261 48.0685702, 7.8909711 48.0684689)",,,,,,
145632168,Schwarzwaldstraße,residential,False,True,233.855,30,"LINESTRING (7.8903686 48.0662341, 7.8874953 48.0670921)",,,,,,
145632178,Schönbergstraße,residential,False,False,115.262,30,"LINESTRING (7.8903686 48.0662341, 7.8910624 48.0671612)",,,,,,
145632168,Schwarzwaldstraße,residential,False,False,194.091,30,"LINESTRING (7.8903686 48.0662341, 7.8904859 48.0661988, 7.8917187 48.0658142, 7.8926654 48.065487, 7.8927179 48.0654722)",,,,,,
"[158260299, 145632267]",Stuttgarter Straße,residential,False,False,122.66399999999999,30,"LINESTRING (7.8925116 48.0701227, 7.8923924 48.0701583, 7.8923012 48.0701833, 7.8920901 48.0702411, 7.8919777 48.070277, 7.8918552 48.0703161, 7.8916937 48.0703714, 7.8916758 48.0703792, 7.8914766 48.0704653, 7.891358 48.0705191, 7.891264 48.0705618, 7.89107 48.0706518)",2,,,,,
145633672,Poststraße,residential,False,False,75.243,30,"LINESTRING (7.8925116 48.0701227, 7.8923239 48.0697348, 7.8922843 48.0694671)",,,,,,
182778844,Hindenburgstraße,residential,False,False,24.334,30,"LINESTRING (7.892126 48.0681742, 7.8918076 48.0682254)",,,,,,
145633672,Poststraße,residential,False,True,71.40100000000001,30,"LINESTRING (7.892126 48.0681742, 7.8922975 48.068646, 7.8923095 48.0688024)",,,,,,
145632101,Neumattstraße,residential,False,False,136.681,30,"LINESTRING (7.8914573 48.0696497, 7.8914306 48.0695706, 7.8914203 48.0695287, 7.8912899 48.0690467, 7.8912532 48.0689756, 7.8909711 48.0684689)",,,,,,
24511933,Sommerhofweg,residential,False,False,74.745,30,"LINESTRING (7.8836726 48.0677312, 7.8831095 48.0671742)",,,,,,
24511936,Vogesenstraße,residential,False,False,128.798,30,"LINESTRING (7.8838711 48.0680131, 7.8824227 48.0686494)",,,,,,
24764836,Eisenbahnstraße,residential,False,True,23.064,30,"LINESTRING (7.8807517 48.0666817, 7.8806956 48.0664777)",,,,,,
"[105694912, 24764835, 105694909]",Eisenbahnstraße,residential,False,False,119.25300000000001,30,"LINESTRING (7.8807517 48.0666817, 7.8809813 48.06761, 7.8810107 48.067699, 7.8810255 48.0677382)",,,yes,,,
"[167065910, 624428137, 145628262, 24985943]",Bahnhofstraße,residential,False,False,141.89400000000003,30,"LINESTRING (7.8836282 48.0707375, 7.8835974 48.0705339, 7.88355 48.0702788, 7.883455 48.0700021, 7.8835424 48.0699426, 7.8836929 48.0698611, 7.8838133 48.0697958, 7.8838439 48.0697558, 7.8838647 48.0697193, 7.8839057 48.0696514, 7.883947 48.0696017)",,,,,,
145628339,Unter dem Berg,residential,False,False,91.147,30,"LINESTRING (7.8836282 48.0707375, 7.884168 48.0706994, 7.8848478 48.0706494)",,,,,,
144432171,Berliner Straße,tertiary,False,False,52.181000000000004,30,"LINESTRING (7.8904955 48.0703827, 7.890589 48.0704174, 7.8909616 48.070599, 7.89107 48.0706518)",2,,,,,
"[144432171, 145631939]",Berliner Straße,tertiary,False,True,188.46600000000004,30,"LINESTRING (7.8904955 48.0703827, 7.8904445 48.0703656, 7.8901964 48.0702825, 7.8900642 48.0702289, 7.8899705 48.0701909, 7.8897004 48.070041, 7.8895552 48.0699545, 7.8891014 48.0695017, 7.8889673 48.0693681, 7.8888936 48.0692947, 7.8887563 48.0691944)",2,,,,,
145631964,Gerhart-Hauptmann-Straße,residential,False,True,112.82499999999999,30,"LINESTRING (7.8904955 48.0703827, 7.8902828 48.0706029, 7.8902219 48.0706626, 7.8899726 48.0709069, 7.8895422 48.0711623)",,,,,,
24295418,Eisenbahnstraße,residential,False,False,43.567,30,"LINESTRING (7.8805741 48.0660944, 7.8806956 48.0664777)",,,,,,
24295418,Eisenbahnstraße,residential,False,True,103.597,30,"LINESTRING (7.8805741 48.0660944, 7.8802913 48.0651821)",,,,,,
145628930,Milchgäßle,residential,False,False,41.179,,"LINESTRING (7.8898624 48.0652358, 7.8900572 48.0655825)",,,,,,
307806712,Hauptstraße,secondary,False,False,257.70500000000004,50,"LINESTRING (7.8898624 48.0652358, 7.8896683 48.065287, 7.8891105 48.0654287, 7.8885801 48.0655334, 7.8880261 48.0656788, 7.8879764 48.0656919, 7.8877465 48.0657682, 7.8874947 48.0658517, 7.8867855 48.066087, 7.8866655 48.0661227)",2,L 112,,,,
307806712,Hauptstraße,secondary,False,True,161.834,50,"LINESTRING (7.8898624 48.0652358, 7.8902099 48.065145, 7.8907304 48.0649728, 7.8907957 48.0649528, 7.8908594 48.0649333, 7.8911593 48.0648221, 7.8916626 48.0646872, 7.8918515 48.0646504)",2,L 112,,,,
145633671,Postring,residential,False,False,327.092,30,"LINESTRING (7.8923095 48.0688024, 7.8929158 48.0687944, 7.893551 48.0687486, 7.8937742 48.0687658, 7.8939115 48.0688059, 7.8940496 48.0688437, 7.894204 48.0689539, 7.8942383 48.069096, 7.8942341 48.0692351, 7.8940123 48.0692396, 7.8938201 48.069258, 7.893296 48.0693344, 7.8927902 48.0694008, 7.8922843 48.0694671)",,,,,,
