osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,width,junction
"[147734323, 350196965, 350196966, 350196967]",True,,,Seestraße,residential,30,False,108.92600000000002,,"LINESTRING (9.1904224 48.8941513, 9.1904053 48.8940104, 9.1904127 48.8937272, 9.1904175 48.8934592, 9.1904358 48.8932581, 9.1904401 48.8932119, 9.1904416 48.8931935, 9.1904429 48.8931727)","['8.3', '4.6']",
"[982786762, 531485028, 17965093]",True,,,Körnerstraße,residential,30,False,133.435,,"LINESTRING (9.1890941 48.8961694, 9.189094 48.8962154, 9.1890925 48.8962493, 9.1890706 48.8967824, 9.1890563 48.897106, 9.1890477 48.8973103, 9.1890431 48.8973689)",3.8,
23896104,False,2,,Wilhelmstraße,tertiary,50,True,48.44499999999999,,"LINESTRING (9.1890941 48.8961694, 9.1886231 48.8961695, 9.1885011 48.8961672, 9.1884651 48.8961638, 9.1884347 48.8961549)",9,
"[170795555, 136899044, 38273605, 387123858, 38273626, 38273595]",False,2,,Wilhelmstraße,tertiary,50,False,279.06,,"LINESTRING (9.1890941 48.8961694, 9.1891886 48.8961699, 9.1893976 48.8961687, 9.1899334 48.8961703, 9.1903531 48.8961676, 9.1913848 48.8961524, 9.1916223 48.8961537, 9.1917991 48.8961551, 9.19196 48.8961537, 9.192508 48.8961494, 9.192911 48.896143)",9,
17965095,False,,,Asperger Straße,residential,30,False,108.253,,"LINESTRING (9.1890431 48.8973689, 9.1877931 48.8973519, 9.1875627 48.8973453)",,
"[531485027, 25418742]",True,2,,Körnerstraße,residential,30,False,137.027,,"LINESTRING (9.1890431 48.8973689, 9.1890053 48.8980335, 9.1889641 48.8986001)",,
43964147,False,,,Körnerstraße,residential,30,True,8.249,,"LINESTRING (9.1889641 48.8986001, 9.1889561 48.8986741)",,
"[480149506, 160978236]",True,,,Lindenstraße,residential,"['20', '30']",False,168.91500000000002,,"LINESTRING (9.1889641 48.8986001, 9.1902154 48.8986309, 9.1912735 48.8986521)",,
37659288,True,,,Schillerplatz,tertiary,50,False,64.291,,"LINESTRING (9.1884295 48.8941363, 9.1884002 48.894136, 9.1883333 48.8941354, 9.187793 48.8941347, 9.1877581 48.8941346, 9.1877005 48.8941344, 9.1876657 48.8941343, 9.1875501 48.8941327)",,
147712246,False,,,Mathildenstraße,residential,,False,145.703,,"LINESTRING (9.1884295 48.8941363, 9.1884847 48.8941362, 9.1885129 48.8941365, 9.1899051 48.8941491, 9.1902746 48.8941515, 9.1904224 48.8941513)",7,
"[147711189, 982786766]",True,2,,Schillerplatz,tertiary,,False,68.732,,"LINESTRING (9.1884295 48.8941363, 9.1883811 48.8942168, 9.1883621 48.8944118, 9.1883517 48.8947479)",,
"[446909193, 34380723, 388672537, 23896103]",False,"['4', '2', '3']",,"['Arsenalstraße', 'Schillerplatz']",tertiary,50,"[False, True]",141.75099999999998,,"LINESTRING (9.1884347 48.8961549, 9.1884021 48.8961276, 9.1883864 48.8961035, 9.1883698 48.8960752, 9.1883673 48.8960385, 9.1883759 48.8957228, 9.1883831 48.8955085, 9.1883867 48.8953647, 9.1883884 48.8952355, 9.1883855 48.8950963, 9.1883844 48.8950396, 9.188368 48.8949782, 9.1883263 48.8948973)",8,
23896104,False,2,,Wilhelmstraße,tertiary,50,False,48.44499999999999,,"LINESTRING (9.1884347 48.8961549, 9.1884651 48.8961638, 9.1885011 48.8961672, 9.1886231 48.8961695, 9.1890941 48.8961694)",9,
"[412524241, 982786763, 277477239]",False,3,,Wilhelmstraße,residential,30,True,59.22,,"LINESTRING (9.1884347 48.8961549, 9.1883308 48.8961617, 9.1882261 48.8961674, 9.1878627 48.8961776, 9.1876259 48.8961818)",6,
23370830,True,,,Bahnhofstraße,tertiary,50,False,103.465,,"LINESTRING (9.1842922 48.8941455, 9.1843371 48.8940195, 9.1847722 48.8935096, 9.1848169 48.8934725, 9.184841 48.8934542, 9.1849851 48.8933446)",,
386608509,False,4,,Hoferstraße,tertiary,50,False,98.703,,"LINESTRING (9.1842922 48.8941455, 9.1840185 48.8941401, 9.183923 48.894125, 9.1832451 48.8938582, 9.1830619 48.8938304)",,
412524240,False,,,Schillerstraße,tertiary,30,True,126.118,,"LINESTRING (9.1842922 48.8941455, 9.1845173 48.8941276, 9.1845971 48.8941268, 9.184628 48.8941268, 9.1860157 48.8941259)",,
"[480987603, 23911135]",False,"['5', '2']",,Uhlandstraße,tertiary,50,False,120.316,,"LINESTRING (9.1842922 48.8941455, 9.1841895 48.8942387, 9.1841603 48.8942697, 9.1841345 48.8942987, 9.1839118 48.8945905, 9.1838655 48.8947071, 9.1838303 48.8951564)",7,
23896102,True,,,Schillerstraße,tertiary,30,False,112.17699999999999,,"LINESTRING (9.1875501 48.8941327, 9.1874624 48.8941335, 9.1874034 48.8941333, 9.1873142 48.894133, 9.187286 48.8941329, 9.1860157 48.8941259)",,
37659289,False,4,,Schillerplatz,tertiary,50,False,83.41300000000001,,"LINESTRING (9.1875501 48.8941327, 9.1876374 48.894217, 9.1876763 48.8942546, 9.1880423 48.8946196, 9.188137 48.894714, 9.1881833 48.8947567)",,
"[22678573, 412538349]",True,,,Bahnhofstraße,residential,30,False,125.42999999999999,,"LINESTRING (9.1858916 48.8925017, 9.1854587 48.8930056, 9.1851261 48.8933514, 9.1850437 48.8934029, 9.1849635 48.8934416)",,
273707632,True,2,,Bahnhofstraße,tertiary,50,False,92.708,,"LINESTRING (9.1849635 48.8934416, 9.1844898 48.8939839, 9.1844526 48.8940282, 9.1844096 48.8940575, 9.1842922 48.8941455)",,
23226955,False,,,Asperger Straße,residential,30,False,186.959,,"LINESTRING (9.183209 48.8972823, 9.1833781 48.8972836, 9.1843082 48.8972906, 9.1857661 48.8973121)",,
147731404,False,2,,Abelstraße,tertiary,50,False,111.49699999999999,,"LINESTRING (9.183209 48.8972823, 9.1831932 48.8974135, 9.1831415 48.8978439, 9.183118 48.898035, 9.1831311 48.8982825)",7,
388142821,False,,,Uhlandstraße,tertiary,50,True,124.96199999999999,,"LINESTRING (9.183209 48.8972823, 9.1832822 48.8971527, 9.1837491 48.8963259, 9.1837976 48.8962273)",7,
160978314,False,4,,Wilhelmstraße,tertiary,50,False,72.566,,"LINESTRING (9.192911 48.896143, 9.1939036 48.8961362)",,
"[170795555, 136899044, 38273605, 387123858, 38273626, 38273595]",False,2,,Wilhelmstraße,tertiary,50,True,279.06,,"LINESTRING (9.192911 48.896143, 9.192508 48.8961494, 9.19196 48.8961537, 9.1917991 48.8961551, 9.1916223 48.8961537, 9.1913848 48.8961524, 9.1903531 48.8961676, 9.1899334 48.8961703, 9.1893976 48.8961687, 9.1891886 48.8961699, 9.1890941 48.8961694)",9,
"[982786761, 23370820]",True,,,Eberhardstraße,residential,30,False,112.03200000000001,,"LINESTRING (9.192911 48.896143, 9.1929069 48.8962323, 9.1928916 48.8965622, 9.1928877 48.8966475, 9.1928838 48.8967044, 9.1928533 48.8971498)",2.8,
25660079,False,,,Alte Gasse,residential,30,False,74.374,,"LINESTRING (9.1928057 48.8979473, 9.1938231 48.8979526)",,
972202210,True,,,Eberhardstraße,residential,30,False,88.11,,"LINESTRING (9.1928057 48.8979473, 9.1927678 48.8987393)",,
23370822,False,,,Kaffeeberg,residential,30,True,77.398,,"LINESTRING (9.1927678 48.8987393, 9.1917107 48.8986997)",10,
"[772952745, 23370822]",False,,,Kaffeeberg,residential,30,False,76.929,,"LINESTRING (9.1927678 48.8987393, 9.193598 48.898755, 9.1936558 48.8987557, 9.1937367 48.8987567, 9.1938198 48.8987577)",10,
25505259,True,,,Holzmarktstraße,residential,30,False,44.233,,"LINESTRING (9.191476 48.8988478, 9.1914631 48.8991548, 9.191473 48.8992016, 9.1914948 48.8992426)",,
388672538,True,,,Holzmarkt,residential,30,False,20.024,,"LINESTRING (9.191476 48.8988478, 9.1914264 48.8988355, 9.1912722 48.8987315)",,
23370822,False,,,Kaffeeberg,residential,30,False,77.398,,"LINESTRING (9.1917107 48.8986997, 9.1927678 48.8987393)",10,
982786791,True,,,Holzmarkt,residential,30,False,25.268,,"LINESTRING (9.1917107 48.8986997, 9.1917027 48.8987341, 9.1915404 48.8988381, 9.191476 48.8988478)",,
23711868,False,,,Hospitalstraße,residential,30,True,5.138,,"LINESTRING (9.1874921 48.8985944, 9.187491 48.8986406)",,
160980295,True,,,Hospitalstraße,residential,30,False,3.481,,"LINESTRING (9.1874921 48.8985944, 9.1874929 48.8985631)",,
24161490,False,,,Lindenstraße,residential,30,True,85.904,,"LINESTRING (9.1874921 48.8985944, 9.1864671 48.8985678, 9.1863178 48.8985648)",,
17965095,False,,,Asperger Straße,residential,30,True,108.253,,"LINESTRING (9.1875627 48.8973453, 9.1877931 48.8973519, 9.1890431 48.8973689)",,
160980299,True,,,Hospitalstraße,residential,30,False,129.458,,"LINESTRING (9.1875627 48.8973453, 9.1875666 48.8972736, 9.1876237 48.8962225, 9.1876259 48.8961818)",,
"[1017243584, 23226955]",False,,,Asperger Straße,residential,30,"[False, True]",131.39100000000002,,"LINESTRING (9.1875627 48.8973453, 9.187207 48.8973408, 9.1866617 48.8973339, 9.1865702 48.8973328, 9.1857661 48.8973121)",,
"[412524241, 982786763, 277477239]",False,3,,Wilhelmstraße,residential,30,False,59.22,,"LINESTRING (9.1876259 48.8961818, 9.1878627 48.8961776, 9.1882261 48.8961674, 9.1883308 48.8961617, 9.1884347 48.8961549)",6,
277477239,False,,,Wilhelmstraße,residential,30,True,130.101,,"LINESTRING (9.1876259 48.8961818, 9.1865865 48.8961965, 9.1865217 48.8961972, 9.1859624 48.8962032, 9.1858466 48.8962005)",6,
23911135,False,2,,Uhlandstraße,tertiary,50,True,119.53399999999999,,"LINESTRING (9.1837976 48.8962273, 9.1838342 48.8961564, 9.1838403 48.8960803, 9.1838315 48.8952686, 9.1838303 48.8951564)",7,
388142821,False,,,Uhlandstraße,tertiary,50,False,124.96199999999999,,"LINESTRING (9.1837976 48.8962273, 9.1837491 48.8963259, 9.1832822 48.8971527, 9.183209 48.8972823)",7,
388142823,False,,,Wilhelmstraße,residential,30,False,149.82,,"LINESTRING (9.1837976 48.8962273, 9.1839643 48.8962273, 9.1847011 48.8962145, 9.1858466 48.8962005)",6,
23693727,True,,,Bahnhofstraße,tertiary,50,False,10.901,,"LINESTRING (9.1849851 48.8933446, 9.1849635 48.8934416)",,
"[147704929, 958638842, 958638867]",False,,,Eckstraße,residential,30,False,119.648,,"LINESTRING (9.1928073 48.8912951, 9.192773 48.8913748, 9.1920676 48.8913617, 9.1920506 48.8918908)",,
"[296908760, 480938483]",False,3,,Pflugfelder Straße,residential,30,True,87.021,,"LINESTRING (9.1830619 48.8938304, 9.1831367 48.8937733, 9.1831634 48.8937491, 9.1831892 48.8937224, 9.1835297 48.8933836, 9.1836561 48.8932513, 9.1836857 48.8931702)",,
386608509,False,4,,Hoferstraße,tertiary,50,True,98.703,,"LINESTRING (9.1830619 48.8938304, 9.1832451 48.8938582, 9.183923 48.894125, 9.1840185 48.8941401, 9.1842922 48.8941455)",,
"[160978261, 446909198]",True,2,,Solitudestraße,tertiary,30,False,110.667,,"LINESTRING (9.1885038 48.8931423, 9.1884978 48.893185, 9.1884637 48.8936839, 9.188435 48.8940831, 9.1884295 48.8941363)",,
"[147710008, 642111870]",False,,,Alleenstraße,residential,30,False,141.803,,"LINESTRING (9.1885038 48.8931423, 9.1885647 48.8931433, 9.1885883 48.8931436, 9.1894988 48.8931585, 9.1902979 48.8931715, 9.1904429 48.8931727)",6.9,
23719736,True,,,Alleenstraße,residential,30,False,141.406,,"LINESTRING (9.18659 48.8931795, 9.1866961 48.8931449, 9.1867517 48.8931248, 9.187337 48.8931298, 9.1879789 48.8931355, 9.1884314 48.8931401, 9.1885038 48.8931423)",3,
"[1071273797, 435652839]",True,,,Karlstraße,residential,30,False,155.288,,"LINESTRING (9.194174 48.8919251, 9.1940599 48.8919231, 9.193927 48.8919209, 9.1921431 48.8918934, 9.1920506 48.8918908)",,
23719744,False,,,Karlstraße,residential,30,True,118.36200000000001,,"LINESTRING (9.1869859 48.8918177, 9.1870601 48.8918154, 9.1871495 48.8918147, 9.1874055 48.8918174, 9.1886046 48.8918303)",,
23762282,True,,,Karlstraße,residential,30,False,83.308,,"LINESTRING (9.1904978 48.8915854, 9.1907672 48.8915885, 9.191211 48.8915981, 9.1912121 48.8918782)",,
"[642086216, 147701108, 704353654]",True,,,"['Seestraße', 'Karlstraße']",residential,30,False,83.541,,"LINESTRING (9.1912121 48.8918782, 9.190489 48.8918609, 9.19049 48.8918303, 9.1904953 48.8916614, 9.1904978 48.8915854)",,
"[480938483, 223052519]",False,,,Pflugfelder Straße,residential,"['20', '30']",False,97.89999999999999,,"LINESTRING (9.1836892 48.89229, 9.183681 48.8926398, 9.1836788 48.8931148, 9.1836857 48.8931702)",,
38273593,False,,,Gartenstraße,residential,30,False,123.744,,"LINESTRING (9.1858466 48.8962005, 9.1857661 48.8973121)",,
277477239,False,,,Wilhelmstraße,residential,30,False,130.101,,"LINESTRING (9.1858466 48.8962005, 9.1859624 48.8962032, 9.1865217 48.8961972, 9.1865865 48.8961965, 9.1876259 48.8961818)",6,
388142823,False,,,Wilhelmstraße,residential,30,True,149.82000000000002,,"LINESTRING (9.1858466 48.8962005, 9.1847011 48.8962145, 9.1839643 48.8962273, 9.1837976 48.8962273)",6,
412524240,False,,,Schillerstraße,tertiary,30,False,126.118,,"LINESTRING (9.1860157 48.8941259, 9.184628 48.8941268, 9.1845971 48.8941268, 9.1845173 48.8941276, 9.1842922 48.8941455)",,
"[23915282, 412524933]",True,1,,Gartenstraße,residential,30,False,86.50800000000001,,"LINESTRING (9.1860157 48.8941259, 9.1860155 48.8941739, 9.1860133 48.8942445, 9.1860036 48.8943662, 9.1859617 48.894903)",,
"[5009306, 1071273795]",True,4,B 27,Stuttgarter Straße,primary,40,False,55.648,,"LINESTRING (9.1940997 48.8937257, 9.1941118 48.8933385, 9.1941155 48.8932868, 9.1941176 48.8932254)",,
24161490,False,,,Lindenstraße,residential,30,False,85.904,,"LINESTRING (9.1863178 48.8985648, 9.1864671 48.8985678, 9.1874921 48.8985944)",,
27295095,True,,,Obere Reithausstraße,residential,30,False,172.50400000000002,,"LINESTRING (9.1863178 48.8985648, 9.1862707 48.8986074, 9.186209 48.8986215, 9.1860158 48.8986215, 9.1859541 48.8986572, 9.1859446 48.898756, 9.1859465 48.8989038, 9.1860181 48.8989558, 9.1862317 48.8989831, 9.1865482 48.8989962, 9.1874696 48.8990219)",,
"[188833699, 24161494]",False,,,"['Lindenstraße', 'Gartenstraße']",residential,30,True,79.612,,"LINESTRING (9.1863178 48.8985648, 9.186171 48.8985231, 9.1860133 48.8984409, 9.1855471 48.8980734)",,
25418740,True,,,Untere Reithausstraße,residential,30,False,110.287,,"LINESTRING (9.1889254 48.8995241, 9.187436 48.8996825)",,
"[43190688, 188833698]",False,,,"['Körnerstraße', 'Hermannstraße']",residential,"['20', '30']",False,51.223,,"LINESTRING (9.1889254 48.8995241, 9.1889432 48.8991754, 9.1889489 48.8990637)",,
547952018,False,,,Bogenstraße,residential,30,True,2.219,,"LINESTRING (9.1852969 48.8993044, 9.1853198 48.8993175)",,
24161495,True,,,Kreuzstraße,residential,30,False,80.80600000000001,,"LINESTRING (9.1852969 48.8993044, 9.1844925 48.8996943, 9.1844073 48.8997358)",,
24161492,True,,,Schützenstraße,residential,30,False,101.897,,"LINESTRING (9.1831311 48.8982825, 9.1843966 48.8981867, 9.1845159 48.8981777)",,
147731404,False,2,,Abelstraße,tertiary,50,False,186.94899999999998,,"LINESTRING (9.1831311 48.8982825, 9.183207 48.8984003, 9.1839535 48.8992456, 9.1842422 48.8996006, 9.1844073 48.8997358)",7,
147731404,False,2,,Abelstraße,tertiary,50,True,111.497,,"LINESTRING (9.1831311 48.8982825, 9.183118 48.898035, 9.1831415 48.8978439, 9.1831932 48.8974135, 9.183209 48.8972823)",7,
38273593,False,,,Gartenstraße,residential,30,True,123.744,,"LINESTRING (9.1857661 48.8973121, 9.1858466 48.8962005)",,
186652919,False,,,Gartenstraße,residential,30,False,86.153,,"LINESTRING (9.1857661 48.8973121, 9.1855471 48.8980734)",,
"[1017243584, 23226955]",False,,,Asperger Straße,residential,30,"[False, True]",131.391,,"LINESTRING (9.1857661 48.8973121, 9.1865702 48.8973328, 9.1866617 48.8973339, 9.187207 48.8973408, 9.1875627 48.8973453)",,
23226955,False,,,Asperger Straße,residential,30,True,186.95899999999997,,"LINESTRING (9.1857661 48.8973121, 9.1843082 48.8972906, 9.1833781 48.8972836, 9.183209 48.8972823)",,
160978256,False,,,Schützenstraße,residential,30,False,76.267,,"LINESTRING (9.1845159 48.8981777, 9.1855471 48.8980734)",,
24161493,True,,,Bogenstraße,residential,30,False,141.28199999999998,,"LINESTRING (9.1845159 48.8981777, 9.1845894 48.8985431, 9.1846238 48.8986554, 9.1846744 48.8987348, 9.1852969 48.8993044)",,
"[350196964, 668095140, 20466100, 279156151]",False,,,Mathildenstraße,residential,30,True,263.73600000000005,,"LINESTRING (9.1940296 48.894182, 9.1939393 48.8941814, 9.1934323 48.8941779, 9.1930109 48.8941734, 9.1929243 48.8941731, 9.1922951 48.8941628, 9.192223 48.8941625, 9.1920568 48.8941638, 9.191675 48.8941605, 9.1914659 48.8941591, 9.1913554 48.8941582, 9.1904224 48.8941513)","['7.8', '7.3']",
982786759,True,1,,Stuttgarter Straße,secondary,40,False,51.231,,"LINESTRING (9.1940296 48.894182, 9.1940345 48.8939319, 9.1940997 48.8937257)",,
25505263,False,,,Marstallstraße,residential,30,False,74.687,,"LINESTRING (9.1934959 48.8998443, 9.1924744 48.8998295)",,
"[945716861, 27295093]",False,,,Kronenstraße,residential,30,False,55.965,,"LINESTRING (9.1914948 48.8992426, 9.1915393 48.8992315, 9.1917356 48.8992285, 9.1917865 48.8992291, 9.1922572 48.8992344)",,
982786792,True,,,Bietigheimer Straße,residential,30,False,76.953,,"LINESTRING (9.1914948 48.8992426, 9.1916323 48.8993362, 9.1917562 48.8994386, 9.1918834 48.8995795, 9.1919705 48.899706, 9.1920423 48.8998254)",,
160978241,False,,,Marstallstraße,residential,30,True,31.596,,"LINESTRING (9.1920423 48.8998254, 9.1921417 48.8998238, 9.1924744 48.8998295)",,
25660079,False,,,Alte Gasse,residential,30,True,74.374,,"LINESTRING (9.1938231 48.8979526, 9.1928057 48.8979473)",,
147741978,True,2,,Schlossstraße,secondary,40,False,87.63300000000001,,"LINESTRING (9.1938231 48.8979526, 9.1938529 48.8973196, 9.1938615 48.8971649)",,
"[27295093, 945716861]",False,,,Kronenstraße,residential,30,True,55.964999999999996,,"LINESTRING (9.1922572 48.8992344, 9.1917865 48.8992291, 9.1917356 48.8992285, 9.1915393 48.8992315, 9.1914948 48.8992426)",,
43190688,False,,,Körnerstraße,residential,30,False,43.325,,"LINESTRING (9.1889489 48.8990637, 9.1889561 48.8986741)",,
"[43190688, 188833698]",False,,,"['Körnerstraße', 'Hermannstraße']",residential,"['20', '30']",True,51.223,,"LINESTRING (9.1889489 48.8990637, 9.1889432 48.8991754, 9.1889254 48.8995241)",,
23711868,False,,,Hospitalstraße,residential,30,True,73.497,,"LINESTRING (9.1874696 48.8990219, 9.187436 48.8996825)",,
480152657,True,,,Obere Reithausstraße,residential,30,False,108.234,,"LINESTRING (9.1874696 48.8990219, 9.1889489 48.8990637)",,
23711868,False,,,Hospitalstraße,residential,30,False,42.429,,"LINESTRING (9.1874696 48.8990219, 9.1874898 48.8986909, 9.187491 48.8986406)",,
23915282,True,,,Gartenstraße,residential,30,False,27.679,,"LINESTRING (9.1859617 48.894903, 9.1859396 48.8951515)",,
23911135,False,2,,Uhlandstraße,tertiary,50,False,119.534,,"LINESTRING (9.1838303 48.8951564, 9.1838315 48.8952686, 9.1838403 48.8960803, 9.1838342 48.8961564, 9.1837976 48.8962273)",7,
"[480987603, 23911135]",False,"['5', '2']",,Uhlandstraße,tertiary,50,True,120.316,,"LINESTRING (9.1838303 48.8951564, 9.1838655 48.8947071, 9.1839118 48.8945905, 9.1841345 48.8942987, 9.1841603 48.8942697, 9.1841895 48.8942387, 9.1842922 48.8941455)",7,
23719744,False,,,Karlstraße,residential,30,False,118.36200000000001,,"LINESTRING (9.1886046 48.8918303, 9.1874055 48.8918174, 9.1871495 48.8918147, 9.1870601 48.8918154, 9.1869859 48.8918177)",,
"[949766427, 949766428, 145478620]",True,2,,Solitudestraße,tertiary,30,False,146.088,,"LINESTRING (9.1886046 48.8918303, 9.188593 48.892004, 9.1885724 48.8922537, 9.1885678 48.8923188, 9.1885561 48.8924868, 9.188512 48.8929298, 9.1885063 48.8930809, 9.1885038 48.8931423)",,
704353654,True,,,Karlstraße,residential,30,False,61.318,,"LINESTRING (9.1920506 48.8918908, 9.1912121 48.8918782)",,
"[147704929, 958638842, 958638867]",False,,,Eckstraße,residential,30,True,119.648,,"LINESTRING (9.1920506 48.8918908, 9.1920676 48.8913617, 9.192773 48.8913748, 9.1928073 48.8912951)",,
"[972202209, 972202210, 23370820]",True,,,Eberhardstraße,residential,30,False,88.757,,"LINESTRING (9.1928533 48.8971498, 9.1928446 48.8972437, 9.1928401 48.8972922, 9.1928184 48.8975936, 9.1928166 48.8976443, 9.1928057 48.8979473)",,
27872495,True,,,Bärenstraße,residential,20,False,73.724,,"LINESTRING (9.1928533 48.8971498, 9.1932685 48.8971592, 9.1938615 48.8971649)",,
"[301827449, 147741978]",True,"['2', '3']",,Schlossstraße,secondary,40,False,78.355,,"LINESTRING (9.1938615 48.8971649, 9.1938771 48.8968688, 9.1938962 48.8965299, 9.193898 48.8964979, 9.1939 48.8964607)",,
23711868,False,,,Hospitalstraße,residential,30,False,73.497,,"LINESTRING (9.187436 48.8996825, 9.1874696 48.8990219)",,
"[25418739, 25418740]",True,,,"['Bogenstraße', 'Untere Reithausstraße']",residential,30,False,174.144,,"LINESTRING (9.187436 48.8996825, 9.1865551 48.8997696, 9.1864226 48.8997844, 9.1862182 48.8997812, 9.1861324 48.8997665, 9.1860463 48.8997368, 9.1859828 48.899702, 9.1853198 48.8993175)",,
23711874,True,,,Lindenstraße,residential,30,False,107.623,,"LINESTRING (9.1874929 48.8985631, 9.1875795 48.8985657, 9.188379 48.8985861, 9.1888528 48.8985984, 9.1889641 48.8986001)",,
160980299,True,,,Hospitalstraße,residential,30,False,135.50900000000001,,"LINESTRING (9.1874929 48.8985631, 9.1875583 48.8974163, 9.1875627 48.8973453)",,
23711868,False,,,Hospitalstraße,residential,30,False,5.138,,"LINESTRING (9.187491 48.8986406, 9.1874921 48.8985944)",,
23711868,False,,,Hospitalstraße,residential,30,True,42.429,,"LINESTRING (9.187491 48.8986406, 9.1874898 48.8986909, 9.1874696 48.8990219)",,
43190688,False,,,Körnerstraße,residential,30,True,43.325,,"LINESTRING (9.1889561 48.8986741, 9.1889489 48.8990637)",,
43964147,False,,,Körnerstraße,residential,30,False,8.249,,"LINESTRING (9.1889561 48.8986741, 9.1889641 48.8986001)",,
480149509,True,,,Lindenstraße,residential,30,False,107.161,,"LINESTRING (9.1889561 48.8986741, 9.18885 48.8986717, 9.1883741 48.8986618, 9.18758 48.8986425, 9.187491 48.8986406)",,
43964143,True,,,Lindenstraße,residential,20,False,169.424,,"LINESTRING (9.1912722 48.8987315, 9.1902127 48.8987059, 9.1889561 48.8986741)",,
388672538,True,,,Holzmarkt,residential,30,False,8.952,,"LINESTRING (9.1912722 48.8987315, 9.1912628 48.8986997, 9.1912735 48.8986521)",,
"[388672538, 388672539]",True,,,Holzmarkt,residential,30,False,43.96,,"LINESTRING (9.1912735 48.8986521, 9.1914022 48.8985639, 9.1914923 48.8985555, 9.1915691 48.898574, 9.1916919 48.89866, 9.1917107 48.8986997)",,
25505263,False,,,Marstallstraße,residential,30,True,74.687,,"LINESTRING (9.1924744 48.8998295, 9.1934959 48.8998443)",,
188833697,False,,,Schmiedgässle,residential,30,False,83.034,,"LINESTRING (9.1924744 48.8998295, 9.1925214 48.8990834)",,
160978241,False,,,Marstallstraße,residential,30,False,31.596,,"LINESTRING (9.1924744 48.8998295, 9.1921417 48.8998238, 9.1920423 48.8998254)",,
"[296908760, 480938483]",False,3,,Pflugfelder Straße,residential,30,False,87.021,,"LINESTRING (9.1836857 48.8931702, 9.1836561 48.8932513, 9.1835297 48.8933836, 9.1831892 48.8937224, 9.1831634 48.8937491, 9.1831367 48.8937733, 9.1830619 48.8938304)",,
"[480938483, 223052519]",False,,,Pflugfelder Straße,residential,"['20', '30']",True,97.9,,"LINESTRING (9.1836857 48.8931702, 9.1836788 48.8931148, 9.183681 48.8926398, 9.1836892 48.89229)",,
92068823,True,1,,Stuttgarter Straße,secondary,40,False,28.673,,"LINESTRING (9.1942627 48.8955085, 9.1942251 48.8955463, 9.1941781 48.8955858, 9.1941499 48.8955963, 9.1941154 48.8956024, 9.1940714 48.8956018, 9.1940152 48.8955867, 9.1939588 48.8955548)",,
