osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction
28566534,,,Dr.Wielandstraße,residential,,False,True,131.589,"LINESTRING (10.5226817 50.1407221, 10.5231941 50.1403482, 10.5231129 50.1402859, 10.5225085 50.1398217)",,
307945598,,,Dr.Wielandstraße,residential,,False,True,92.184,"LINESTRING (10.5226817 50.1407221, 10.522323 50.1403942, 10.5220658 50.1399986)",,
307945598,,,Dr.Wielandstraße,residential,,False,True,53.977,"LINESTRING (10.5232402 50.14105, 10.5226817 50.1407221)",,
1136391331,,,Johannisstraße,residential,,False,False,46.584,"LINESTRING (10.5232402 50.14105, 10.5233596 50.140947, 10.5236378 50.1407175)",,
28566534,,,Dr.Wielandstraße,residential,,False,False,37.179,"LINESTRING (10.5220658 50.1399986, 10.5225085 50.1398217)",,
28566530,,,Am Sportplatz,residential,,False,True,269.439,"LINESTRING (10.5220658 50.1399986, 10.5217827 50.1400969, 10.5209431 50.1392481, 10.5206947 50.1389036, 10.5211282 50.1385611, 10.5211748 50.1383679, 10.5211864 50.1381723)",,
307945598,,,Dr.Wielandstraße,residential,,False,False,92.184,"LINESTRING (10.5220658 50.1399986, 10.522323 50.1403942, 10.5226817 50.1407221)",,
28566534,,,Dr.Wielandstraße,residential,,False,True,37.179,"LINESTRING (10.5225085 50.1398217, 10.5220658 50.1399986)",,
28566534,,,Dr.Wielandstraße,residential,,False,False,131.589,"LINESTRING (10.5225085 50.1398217, 10.5231129 50.1402859, 10.5231941 50.1403482, 10.5226817 50.1407221)",,
49759635,,,Dr.Wielandstraße,residential,,False,False,103.606,"LINESTRING (10.5225085 50.1398217, 10.5224347 50.1397469, 10.5234225 50.1391899)",,
727443205,,,Johannisstraße,residential,,False,False,167.263,"LINESTRING (10.5236378 50.1407175, 10.5242195 50.1402452, 10.525092 50.1395368)",,
1136391331,,,Johannisstraße,residential,,False,True,46.584,"LINESTRING (10.5236378 50.1407175, 10.5233596 50.140947, 10.5232402 50.14105)",,
31777345,,,Robert-Koch-Straße,residential,30,False,False,83.953,"LINESTRING (10.526662 50.1403938, 10.5268719 50.1403781, 10.5271602 50.1403984, 10.5278234 50.1404845)",,
267582545,2,St 2275,Eichelsdorfer Straße,secondary,50,False,True,133.54100000000003,"LINESTRING (10.526662 50.1403938, 10.5264408 50.1401285, 10.5260681 50.1397246, 10.5258068 50.1394414, 10.5257653 50.1393948, 10.525728 50.1393529)",,
38192492,,,Robert-Koch-Straße,residential,,False,True,101.467,"LINESTRING (10.5278234 50.1404845, 10.5279783 50.1395774)",,
31777345,,,Robert-Koch-Straße,residential,30,False,False,79.46600000000001,"LINESTRING (10.5278234 50.1404845, 10.5280384 50.1406087, 10.5281479 50.1406719, 10.5286399 50.1407184, 10.5288208 50.1407205)",,
31777345,,,Robert-Koch-Straße,residential,30,False,True,83.953,"LINESTRING (10.5278234 50.1404845, 10.5271602 50.1403984, 10.5268719 50.1403781, 10.526662 50.1403938)",,
31777345,,,Robert-Koch-Straße,residential,30,False,True,34.505,"LINESTRING (10.5293049 50.1407262, 10.5288208 50.1407205)",,
38192493,,,Johann-Baunach-Straße,residential,30,False,True,70.274,"LINESTRING (10.5293049 50.1407262, 10.5293811 50.1400961)",,
38192492,,,Robert-Koch-Straße,residential,,False,False,101.467,"LINESTRING (10.5279783 50.1395774, 10.5278234 50.1404845)",,
"[317470635, 163963668, 672605797]",2,"['Has 46', 'HAS 46']",Goßmannsdorfer Straße,tertiary,50,False,False,151.485,"LINESTRING (10.5279783 50.1395774, 10.5270964 50.1394969, 10.526854 50.1394755, 10.5266803 50.139457, 10.5266014 50.1394486, 10.5261679 50.1393267, 10.526005 50.1392711, 10.5259356 50.1392511)",,
"[49049297, 163963668]",2,HAS 46,Goßmannsdorfer Straße,tertiary,50,False,True,104.13199999999999,"LINESTRING (10.5279783 50.1395774, 10.528472 50.1396152, 10.529198 50.1396802, 10.5294269 50.1396996)",,
163963670,2,St 2275,Ringstraße,secondary,50,False,True,71.614,"LINESTRING (10.52537 50.1379289, 10.5254737 50.1372883)",,
38192499,,,Martin-Luther-Straße,residential,30,False,True,84.722,"LINESTRING (10.52537 50.1379289, 10.5257144 50.1380042, 10.5264951 50.1381749)",,
163963670,2,St 2275,Ringstraße,secondary,50,False,False,103.70500000000003,"LINESTRING (10.52537 50.1379289, 10.5252912 50.1383809, 10.5252292 50.1387366, 10.5252285 50.1387494, 10.5252242 50.1388247, 10.5252272 50.1388564)",,
38192494,,,Mühlweg,residential,,False,False,66.905,"LINESTRING (10.5301249 50.1380145, 10.5298921 50.1385974)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,False,67.045,"LINESTRING (10.5301249 50.1380145, 10.5292726 50.1377593)",,
38192494,,,Mühlweg,residential,,False,True,66.905,"LINESTRING (10.5298921 50.1385974, 10.5301249 50.1380145)",,
38192499,,,Martin-Luther-Straße,residential,30,False,False,67.435,"LINESTRING (10.5298921 50.1385974, 10.5289627 50.1384836)",,
38192494,,,Mühlweg,residential,,False,False,127.13199999999999,"LINESTRING (10.5298921 50.1385974, 10.5297526 50.1389525, 10.5294698 50.139561, 10.5294321 50.1396421, 10.5294269 50.1396996)",,
38192495,2,,Am Sänniggrund,residential,50,False,True,171.45600000000002,"LINESTRING (10.5261292 50.1355608, 10.5263535 50.1351631, 10.5265613 50.1347906, 10.526691 50.1345641, 10.52695 50.1341114)",,
38192496,2,,Am Sänniggrund,residential,50,False,True,68.683,"LINESTRING (10.5261292 50.1355608, 10.5259904 50.1357618, 10.5259206 50.1358443, 10.5258697 50.1359114, 10.5258187 50.1359561, 10.5257758 50.1359836, 10.5257222 50.1360042, 10.5256658 50.1360231, 10.525585 50.1360394)",,
419388003,,,Mühlweg,residential,,False,False,294.61,"LINESTRING (10.5261292 50.1355608, 10.5279913 50.1361713, 10.5280343 50.1361855, 10.528845 50.1364419, 10.5291901 50.1365342, 10.5298585 50.1366982)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,False,107.284,"LINESTRING (10.5292726 50.1377593, 10.5279183 50.1373381)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,True,67.045,"LINESTRING (10.5292726 50.1377593, 10.5301249 50.1380145)",,
38192498,,,Friedrich-Rückert-Straße,residential,,False,False,80.726,"LINESTRING (10.5292726 50.1377593, 10.5294367 50.1372925, 10.5295651 50.1370591)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,False,79.403,"LINESTRING (10.5279183 50.1373381, 10.5269052 50.137041)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,True,107.284,"LINESTRING (10.5279183 50.1373381, 10.5292726 50.1377593)",,
38192501,,,Riemenschneiderstraße,residential,,False,True,111.816,"LINESTRING (10.5279183 50.1373381, 10.5277936 50.1383405)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,False,65.253,"LINESTRING (10.5269052 50.137041, 10.5260666 50.1368055)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,True,79.403,"LINESTRING (10.5269052 50.137041, 10.5279183 50.1373381)",,
38192500,,,Ulrich-von-Hutten-Straße,residential,30,False,True,129.427,"LINESTRING (10.5269052 50.137041, 10.5264951 50.1381749)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,True,65.253,"LINESTRING (10.5260666 50.1368055, 10.5269052 50.137041)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,False,36.716,"LINESTRING (10.5260666 50.1368055, 10.5256721 50.1367042, 10.5255884 50.1366827)",,
49759670,,,Friedrich-Rückert-Straße,residential,,False,True,305.078,"LINESTRING (10.5260666 50.1368055, 10.5263344 50.1363105, 10.5264451 50.1362851, 10.5295651 50.1370591)",,
38192497,,,Heinrich-Schwab-Straße,residential,,False,True,36.716,"LINESTRING (10.5255884 50.1366827, 10.5256721 50.1367042, 10.5260666 50.1368055)",,
163963670,2,St 2275,Ringstraße,secondary,50,False,False,67.834,"LINESTRING (10.5255884 50.1366827, 10.5255127 50.1370825, 10.5254737 50.1372883)",,
672605798,2,St 2275,Ringstraße,secondary,50,False,True,71.84,"LINESTRING (10.5255884 50.1366827, 10.5255987 50.1366249, 10.5256267 50.1363346, 10.5256193 50.136186, 10.5256011 50.136089, 10.525585 50.1360394)",,
38192498,,,Friedrich-Rückert-Straße,residential,,False,False,45.252,"LINESTRING (10.5295651 50.1370591, 10.5298585 50.1366982)",,
38192498,,,Friedrich-Rückert-Straße,residential,,False,True,80.726,"LINESTRING (10.5295651 50.1370591, 10.5294367 50.1372925, 10.5292726 50.1377593)",,
49759670,,,Friedrich-Rückert-Straße,residential,,False,False,305.078,"LINESTRING (10.5295651 50.1370591, 10.5264451 50.1362851, 10.5263344 50.1363105, 10.5260666 50.1368055)",,
38192499,,,Martin-Luther-Straße,residential,30,False,False,94.357,"LINESTRING (10.5277936 50.1383405, 10.5264951 50.1381749)",,
38192499,,,Martin-Luther-Straße,residential,30,False,True,9.846,"LINESTRING (10.5277936 50.1383405, 10.5279293 50.1383571)",,
38192501,,,Riemenschneiderstraße,residential,,False,False,111.816,"LINESTRING (10.5277936 50.1383405, 10.5279183 50.1373381)",,
38192499,,,Martin-Luther-Straße,residential,30,False,True,94.357,"LINESTRING (10.5264951 50.1381749, 10.5277936 50.1383405)",,
38192500,,,Ulrich-von-Hutten-Straße,residential,30,False,False,129.427,"LINESTRING (10.5264951 50.1381749, 10.5269052 50.137041)",,
38192499,,,Martin-Luther-Straße,residential,30,False,False,84.722,"LINESTRING (10.5264951 50.1381749, 10.5257144 50.1380042, 10.52537 50.1379289)",,
45022210,,,Obere Torstraße,residential,30,False,False,73.875,"LINESTRING (10.5234225 50.1349549, 10.5233904 50.1352903, 10.5232827 50.1356113)",,
45022227,,,Kirchgasse,residential,30,False,True,15.683,"LINESTRING (10.5254737 50.1372883, 10.5252539 50.1372815)",,
163963670,2,St 2275,Ringstraße,secondary,50,False,False,71.614,"LINESTRING (10.5254737 50.1372883, 10.52537 50.1379289)",,
163963670,2,St 2275,Ringstraße,secondary,50,False,True,67.834,"LINESTRING (10.5254737 50.1372883, 10.5255127 50.1370825, 10.5255884 50.1366827)",,
45023410,,,Untere Sennigstraße,residential,30,False,True,159.04000000000002,"LINESTRING (10.5247263 50.1386689, 10.5247375 50.1386448, 10.525087 50.1378885, 10.5252539 50.1372815)",,
319090797,,,Hauptstraße,residential,30,False,False,85.514,"LINESTRING (10.5247263 50.1386689, 10.5243726 50.1385557, 10.5237013 50.1382715)",,
"[14352267, 319090796, 319090797]",,,Hauptstraße,residential,"['50', '30']",False,True,41.343,"LINESTRING (10.5247263 50.1386689, 10.5249612 50.1387581, 10.5250692 50.1387973, 10.5250777 50.1388005, 10.5252272 50.1388564)",building_passage,
45023515,,,Hintere Kirchgasse,residential,30,False,True,164.114,"LINESTRING (10.5237013 50.1382715, 10.5242087 50.1379306, 10.5242557 50.1378676, 10.5240443 50.1375496, 10.5245594 50.1370615)",,
319090797,,,Hauptstraße,residential,30,False,False,88.587,"LINESTRING (10.5237013 50.1382715, 10.5232126 50.1380494, 10.5227888 50.1378388, 10.5226831 50.1378258)",,
319090797,,,Hauptstraße,residential,30,False,True,85.514,"LINESTRING (10.5237013 50.1382715, 10.5243726 50.1385557, 10.5247263 50.1386689)",,
307945597,,,Am Schmitten,residential,,False,True,126.626,"LINESTRING (10.5219495 50.1385558, 10.5226882 50.138909, 10.5234225 50.1391899)",,
49759635,,,Dr.Wielandstraße,residential,,False,True,103.606,"LINESTRING (10.5234225 50.1391899, 10.5224347 50.1397469, 10.5225085 50.1398217)",,
102846123,,,Dr.Wielandstraße,residential,,False,False,126.57999999999998,"LINESTRING (10.5234225 50.1391899, 10.5238173 50.139252, 10.5238587 50.1392592, 10.5246064 50.139361, 10.524837 50.1394182, 10.525092 50.1395368)",,
307945597,,,Am Schmitten,residential,,False,False,126.626,"LINESTRING (10.5234225 50.1391899, 10.5226882 50.138909, 10.5219495 50.1385558)",,
38192498,,,Friedrich-Rückert-Straße,residential,,False,True,45.252,"LINESTRING (10.5298585 50.1366982, 10.5295651 50.1370591)",,
419388003,,,Mühlweg,residential,,False,True,294.61,"LINESTRING (10.5298585 50.1366982, 10.5291901 50.1365342, 10.528845 50.1364419, 10.5280343 50.1361855, 10.5279913 50.1361713, 10.5261292 50.1355608)",,
38192493,,,Johann-Baunach-Straße,residential,30,False,False,44.216,"LINESTRING (10.5294269 50.1396996, 10.529422 50.1397782, 10.5293811 50.1400961)",,
38192494,,,Mühlweg,residential,,False,True,127.13199999999999,"LINESTRING (10.5294269 50.1396996, 10.5294321 50.1396421, 10.5294698 50.139561, 10.5297526 50.1389525, 10.5298921 50.1385974)",,
"[49049297, 163963668]",2,HAS 46,Goßmannsdorfer Straße,tertiary,50,False,False,104.132,"LINESTRING (10.5294269 50.1396996, 10.529198 50.1396802, 10.528472 50.1396152, 10.5279783 50.1395774)",,
208005670,,,Industriestraße,unclassified,,False,False,90.999,"LINESTRING (10.5202716 50.1335291, 10.5191333 50.1331585)",,
208005667,2,,Industriestraße,residential,50,False,True,295.709,"LINESTRING (10.5202716 50.1335291, 10.5196027 50.1342039, 10.5190845 50.1347267, 10.5186596 50.1352136, 10.5184782 50.1355462, 10.5184746 50.1356194, 10.5184684 50.1357474, 10.5185159 50.1358727)",,
38192495,2,,Am Sänniggrund,residential,50,False,False,171.456,"LINESTRING (10.52695 50.1341114, 10.526691 50.1345641, 10.5265613 50.1347906, 10.5263535 50.1351631, 10.5261292 50.1355608)",,
102826961,,,,residential,,False,True,179.798,"LINESTRING (10.5238517 50.1329937, 10.5221713 50.1325059, 10.521927 50.1329112)",,
"[727214434, 569058149]",2,St 2281,Ostheimer Straße,secondary,50,False,False,200.289,"LINESTRING (10.5238517 50.1329937, 10.5236718 50.1334107, 10.5236229 50.1336482, 10.5235798 50.1339142, 10.5234589 50.1346038, 10.5234352 50.1347073, 10.5234092 50.1347681)",,
102826961,,,,residential,,False,False,179.798,"LINESTRING (10.521927 50.1329112, 10.5221713 50.1325059, 10.5238517 50.1329937)",,
104677815,2,St 2275,Rügheimer Straße,secondary,50,False,True,232.25199999999998,"LINESTRING (10.521927 50.1329112, 10.5222969 50.1333826, 10.5223412 50.1334394, 10.5227398 50.1339503, 10.5228665 50.1341134, 10.5233199 50.1347034, 10.5234092 50.1347681)",,
102846123,,,Dr.Wielandstraße,residential,,False,True,126.58,"LINESTRING (10.525092 50.1395368, 10.524837 50.1394182, 10.5246064 50.139361, 10.5238587 50.1392592, 10.5238173 50.139252, 10.5234225 50.1391899)",,
727443205,,,Johannisstraße,residential,,False,False,42.327,"LINESTRING (10.525092 50.1395368, 10.5253704 50.1393103, 10.5254822 50.1392521)",,
727443205,,,Johannisstraße,residential,,False,True,167.263,"LINESTRING (10.525092 50.1395368, 10.5242195 50.1402452, 10.5236378 50.1407175)",,
38192499,,,Martin-Luther-Straße,residential,30,False,False,9.846,"LINESTRING (10.5279293 50.1383571, 10.5277936 50.1383405)",,
38192499,,,Martin-Luther-Straße,residential,30,False,True,74.98,"LINESTRING (10.5279293 50.1383571, 10.5289627 50.1384836)",,
206850204,,,Martin-Luther-Straße,residential,,False,False,35.335,"LINESTRING (10.5279293 50.1383571, 10.5278727 50.1386728)",,
38192499,,,Martin-Luther-Straße,residential,30,False,False,74.98,"LINESTRING (10.5289627 50.1384836, 10.5279293 50.1383571)",,
38192499,,,Martin-Luther-Straße,residential,30,False,True,67.435,"LINESTRING (10.5289627 50.1384836, 10.5298921 50.1385974)",,
206850203,,,Martin-Luther-Straße,residential,,False,False,62.778,"LINESTRING (10.5289627 50.1384836, 10.5286613 50.1390141)",,
206850204,,,Martin-Luther-Straße,residential,,False,True,35.335,"LINESTRING (10.5278727 50.1386728, 10.5279293 50.1383571)",,
206850203,,,Martin-Luther-Straße,residential,,False,True,62.778,"LINESTRING (10.5286613 50.1390141, 10.5289627 50.1384836)",,
208005670,,,Industriestraße,unclassified,,False,True,90.999,"LINESTRING (10.5191333 50.1331585, 10.5202716 50.1335291)",,
208005667,2,,Industriestraße,residential,50,False,True,4.269,"LINESTRING (10.5185159 50.1358727, 10.5185674 50.1358923)",,
208005667,2,,Industriestraße,residential,50,False,False,295.709,"LINESTRING (10.5185159 50.1358727, 10.5184684 50.1357474, 10.5184746 50.1356194, 10.5184782 50.1355462, 10.5186596 50.1352136, 10.5190845 50.1347267, 10.5196027 50.1342039, 10.5202716 50.1335291)",,
31777345,,,Robert-Koch-Straße,residential,30,False,False,34.505,"LINESTRING (10.5288208 50.1407205, 10.5293049 50.1407262)",,
31777345,,,Robert-Koch-Straße,residential,30,False,True,79.46600000000001,"LINESTRING (10.5288208 50.1407205, 10.5286399 50.1407184, 10.5281479 50.1406719, 10.5280384 50.1406087, 10.5278234 50.1404845)",,
9212733,2,St 2275,Ringstraße,secondary,50,False,True,219.12299999999996,"LINESTRING (10.525585 50.1360394, 10.5255005 50.1358837, 10.5253838 50.135728, 10.5252757 50.1356031, 10.5251569 50.1354867, 10.5249979 50.1353643, 10.5249291 50.1353135, 10.5248496 50.1352626, 10.5247674 50.1352136, 10.524673 50.1351669, 10.5245652 50.135122, 10.524312 50.1350406, 10.523986 50.1349441, 10.5238432 50.1349019, 10.5236021 50.1348355, 10.5234949 50.1348022, 10.5234092 50.1347681)",,
