osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,width
"[793475772, 793475764, 793475765, 143948255]","['2', '3']",Herschelstraße,tertiary,50,False,True,230.499,"LINESTRING (9.736791 52.3768595, 9.7367843 52.3768776, 9.7367479 52.3769758, 9.7367328 52.3770142, 9.7367241 52.3770364, 9.7366431 52.3772422, 9.7366091 52.3773335, 9.7365262 52.3775426, 9.7362673 52.3781754, 9.7362586 52.3782012, 9.7360736 52.3786675, 9.7360583 52.378706, 9.7360296 52.3787783, 9.735983 52.3788727)",,
"[5018833, 793475763]",3,Andreaestraße,residential,30,False,False,102.995,"LINESTRING (9.736791 52.3768595, 9.7367968 52.3768434, 9.7368311 52.3767494, 9.7368448 52.3767114, 9.7370329 52.3761887, 9.7371026 52.3759942, 9.7370634 52.3759618)",,
1166226876,2,Kurt-Schumacher-Straße,tertiary,50,False,True,71.605,"LINESTRING (9.736791 52.3768595, 9.7366575 52.3768483, 9.736547 52.3768383, 9.7357473 52.3767661)",,
"[664405344, 7996019, 7996014]",,"['Schillerstraße', 'Andreaestraße']",residential,30,True,False,126.506,"LINESTRING (9.7385588 52.3759919, 9.7383093 52.3759307, 9.7373885 52.3756974, 9.7373003 52.3756927, 9.7372354 52.3757252, 9.7371211 52.375904, 9.7370634 52.3759618)",,
8095904,,Rosenstraße,residential,30,False,True,108.14,"LINESTRING (9.7385588 52.3759919, 9.7384306 52.3762307, 9.7383864 52.3763145, 9.7381694 52.3767445, 9.7381403 52.376881, 9.7381304 52.3769262)",,
7996014,,Schillerstraße,residential,30,True,False,67.12899999999999,"LINESTRING (9.7394485 52.3762435, 9.7393527 52.3761872, 9.7385588 52.3759919)",,
"[1032669531, 23003883]",,Ernst-August-Platz,residential,30,False,True,69.798,"LINESTRING (9.7394485 52.3762435, 9.7394927 52.3762831, 9.7395133 52.3763338, 9.7395134 52.3763925, 9.7394883 52.37651, 9.7394483 52.3767392, 9.7394233 52.3768309, 9.7394167 52.3768575)",,
7995731,3,Marktstraße,residential,30,False,False,63.376,"LINESTRING (9.7366585 52.3711727, 9.7367643 52.3710825, 9.737202 52.3707093)",,
"[26808529, 31659122, 448694124]",3,Karmarschstraße,tertiary,,False,False,165.961,"LINESTRING (9.7366585 52.3711727, 9.7365174 52.3710688, 9.7364379 52.3710102, 9.7361797 52.3708201, 9.7360644 52.3707442, 9.7358867 52.3706273, 9.7355145 52.3703835, 9.7352706 52.3702385, 9.7352418 52.3702224, 9.7352193 52.3702094, 9.7351403 52.3701639, 9.734986 52.3700875)",,9
"[143866040, 31659121, 31659119]",2,Schmiedestraße,residential,,False,False,139.402,"LINESTRING (9.7366585 52.3711727, 9.736528 52.3712769, 9.7361344 52.371591, 9.7360416 52.3716942, 9.7359549 52.3718037, 9.7358359 52.3719438, 9.7354887 52.3721965)",,"['11', '7']"
"[664055915, 1008684782, 23972178, 143866039, 537391003]",,"['Osterstraße', 'Karmarschstraße']",tertiary,30,False,True,249.00699999999998,"LINESTRING (9.7366585 52.3711727, 9.7368013 52.3713043, 9.7368561 52.3713572, 9.7371318 52.3715991, 9.7372912 52.3717918, 9.7373974 52.3719787, 9.7375168 52.3722807, 9.7375736 52.3724271, 9.7376338 52.3724709, 9.7377136 52.3724907, 9.7378053 52.3724861, 9.7379593 52.3724069, 9.738061 52.3723511, 9.7381878 52.3722672, 9.7382973 52.372172, 9.7383453 52.3721185, 9.7384585 52.3719463)",,"['7', '8']"
1061453517,,Osterstraße,tertiary,50,False,False,91.839,"LINESTRING (9.7391625 52.3705658, 9.7387673 52.3713557)",,
1101556645,,Osterstraße,tertiary,50,False,True,50.319,"LINESTRING (9.7391625 52.3705658, 9.7393889 52.3701349)",,10
"[31659264, 5058892]",2,Baringstraße,residential,,False,False,169.06399999999996,"LINESTRING (9.7391625 52.3705658, 9.7393001 52.3705963, 9.7393419 52.3706061, 9.7404827 52.370834, 9.741215 52.3710502, 9.7412851 52.3710724, 9.7413214 52.3710839, 9.7414711 52.371127)",,
24843185,,Georgstraße,residential,,False,True,28.069,"LINESTRING (9.7414711 52.371127, 9.7414066 52.3711987, 9.7412734 52.3713487)",,
"[31659264, 5058892]",2,Baringstraße,residential,,False,True,169.064,"LINESTRING (9.7414711 52.371127, 9.7413214 52.3710839, 9.7412851 52.3710724, 9.741215 52.3710502, 9.7404827 52.370834, 9.7393419 52.3706061, 9.7393001 52.3705963, 9.7391625 52.3705658)",,
"[1155844936, 1193468035, 7990414]",2,Georgsplatz,residential,,False,False,86.287,"LINESTRING (9.7414711 52.371127, 9.7416562 52.371157, 9.7418748 52.3711884, 9.7422119 52.3711833, 9.7426326 52.371157, 9.7427269 52.3711511)",,
7995731,3,Marktstraße,residential,30,False,True,63.376,"LINESTRING (9.737202 52.3707093, 9.7367643 52.3710825, 9.7366585 52.3711727)",,
10680066,,Röselerstraße,residential,30,False,False,129.327,"LINESTRING (9.737202 52.3707093, 9.737516 52.3708782, 9.7379303 52.3710919, 9.7381885 52.3711939, 9.7385275 52.3712895, 9.7386137 52.3713138, 9.7387673 52.3713557)",,5
5058902,,Sophienstraße,residential,30,False,True,80.477,"LINESTRING (9.7441084 52.3725546, 9.7440021 52.3725619, 9.7439693 52.3725641, 9.7436083 52.3725854, 9.7429289 52.372627)",,
90972537,2,Prinzenstraße,tertiary,30,False,True,98.666,"LINESTRING (9.7441084 52.3725546, 9.7441256 52.3726588, 9.744215 52.3731594, 9.7442659 52.3734367)",,
"[1094589992, 90972538]",,Prinzenstraße,tertiary,30,True,False,108.04899999999999,"LINESTRING (9.7441084 52.3725546, 9.7440578 52.3721396, 9.7440523 52.3720947, 9.7440078 52.3718274, 9.7439862 52.3716662, 9.7440009 52.3715866)",,
5058909,,Am Marstall,tertiary,,False,False,28.529,"LINESTRING (9.7337362 52.3747331, 9.733817 52.3747309, 9.7338974 52.3747158, 9.7340027 52.3746789, 9.7340617 52.374643, 9.7340909 52.3746178)",,
31293743,,Am Marstall,tertiary,30,False,False,126.593,"LINESTRING (9.7337362 52.3747331, 9.7336347 52.3747203, 9.7330943 52.374574, 9.732463 52.3744248, 9.7320971 52.3743284, 9.7320103 52.3743055)",,
"[23910417, 23003654]",,Rathenaustraße,residential,30,True,False,79.855,"LINESTRING (9.7415398 52.3738128, 9.7411635 52.3739065, 9.7408175 52.3739815, 9.740485 52.3740406, 9.7404305 52.3740496)",,
7994694,,Hanns-Lilje-Platz,residential,,False,True,91.936,"LINESTRING (9.7354887 52.3721965, 9.734464 52.3718158, 9.7343107 52.3718285)",,
31659119,2,Schmiedestraße,residential,,False,False,42.008,"LINESTRING (9.7354887 52.3721965, 9.7354162 52.3722552, 9.7353597 52.3723043, 9.7352738 52.3723789, 9.7351526 52.3725129)",,
"[143866040, 31659121, 31659119]",2,Schmiedestraße,residential,,False,True,139.402,"LINESTRING (9.7354887 52.3721965, 9.7358359 52.3719438, 9.7359549 52.3718037, 9.7360416 52.3716942, 9.7361344 52.371591, 9.736528 52.3712769, 9.7366585 52.3711727)",,"['11', '7']"
24027012,,Odeonstraße,residential,30,True,False,212.51100000000002,"LINESTRING (9.7336647 52.3785212, 9.733917 52.3781579, 9.7341978 52.377721, 9.7342303 52.3775453, 9.7342782 52.3772899, 9.7343075 52.3771262, 9.7343724 52.3767272, 9.7343779 52.3766796)",,
"[1150427458, 1150427459, 7979272, 7979274, 10677755, 7994526]",,"['Kreuzkirchhof', 'Kreuzstraße', 'Knochenhauerstraße', 'Ballhofstraße']",residential,30,False,False,199.60000000000002,"LINESTRING (9.7334622 52.3734106, 9.7334448 52.3730332, 9.7328637 52.3727925, 9.7327466 52.3726913, 9.7325639 52.3728753, 9.7323975 52.3732178, 9.7323746 52.3732571, 9.7322339 52.3732791, 9.7321144 52.3734208, 9.7321124 52.3734232)",,"['11', '6', '7.5']"
"[31659124, 7979268]",,Goldener Winkel,residential,30,True,False,100.11099999999999,"LINESTRING (9.7334622 52.3734106, 9.7333346 52.3734255, 9.7331348 52.3734896, 9.7329369 52.3735587, 9.7328408 52.3735718, 9.7326625 52.3735527, 9.7324255 52.3735274, 9.7323685 52.373521, 9.7321738 52.3734744, 9.7321124 52.3734232)",,5
7994526,,Knochenhauerstraße,residential,30,False,True,103.214,"LINESTRING (9.7334622 52.3734106, 9.73358 52.3738547, 9.7336039 52.3740604, 9.7335858 52.3743323)",,
7994526,,Knochenhauerstraße,residential,30,False,False,103.214,"LINESTRING (9.7335858 52.3743323, 9.7336039 52.3740604, 9.73358 52.3738547, 9.7334622 52.3734106)",,
959781326,,Am Marstall,residential,30,False,False,47.068,"LINESTRING (9.7335858 52.3743323, 9.7341484 52.3743549, 9.7342767 52.3743658)",,
"[1150427458, 1150427459, 7979272, 7979274, 10677755, 7994526]",,"['Kreuzkirchhof', 'Kreuzstraße', 'Knochenhauerstraße', 'Ballhofstraße']",residential,30,False,True,199.6,"LINESTRING (9.7321124 52.3734232, 9.7321144 52.3734208, 9.7322339 52.3732791, 9.7323746 52.3732571, 9.7323975 52.3732178, 9.7325639 52.3728753, 9.7327466 52.3726913, 9.7328637 52.3727925, 9.7334448 52.3730332, 9.7334622 52.3734106)",,"['11', '6', '7.5']"
7989388,,Schuhstraße,residential,30,True,False,91.72200000000001,"LINESTRING (9.7338856 52.3722301, 9.7343381 52.3723531, 9.7343735 52.3723627, 9.7345724 52.372401, 9.7351526 52.3725129)",,
"[1205462629, 1205462487]",,Großmannweg,residential,30,False,False,36.569,"LINESTRING (9.7338856 52.3722301, 9.7336501 52.3721865, 9.7333701 52.3721347)",,
7994694,,Hanns-Lilje-Platz,residential,,False,False,91.936,"LINESTRING (9.7343107 52.3718285, 9.734464 52.3718158, 9.7354887 52.3721965)",,
"[7995378, 1264640799]",,Leinstraße,residential,30,False,False,147.831,"LINESTRING (9.7326499 52.3712612, 9.7330174 52.3710858, 9.7335137 52.3708331, 9.7342367 52.3704776, 9.7343415 52.3704242)",,
7979572,,Bohlendamm,residential,30,False,False,110.31900000000002,"LINESTRING (9.7343415 52.3704242, 9.734671 52.3706546, 9.7354137 52.3711697)",,
143877198,,Leinstraße,residential,30,False,False,57.676,"LINESTRING (9.7343415 52.3704242, 9.7348078 52.3701978, 9.7348414 52.370178, 9.734986 52.3700875)",,
"[7995378, 1264640799]",,Leinstraße,residential,30,False,True,147.83100000000002,"LINESTRING (9.7343415 52.3704242, 9.7342367 52.3704776, 9.7335137 52.3708331, 9.7330174 52.3710858, 9.7326499 52.3712612)",,
31293743,,Am Marstall,tertiary,30,False,True,50.016,"LINESTRING (9.7313418 52.3741164, 9.7320103 52.3743055)",,
31293743,,Am Marstall,tertiary,30,False,False,50.016,"LINESTRING (9.7320103 52.3743055, 9.7313418 52.3741164)",,
31293743,,Am Marstall,tertiary,30,False,True,126.59299999999999,"LINESTRING (9.7320103 52.3743055, 9.7320971 52.3743284, 9.732463 52.3744248, 9.7330943 52.374574, 9.7336347 52.3747203, 9.7337362 52.3747331)",,
7990416,,Landschaftstraße,residential,30,True,False,164.685,"LINESTRING (9.7427269 52.3711511, 9.7429289 52.372627)",,12
"[1155845084, 7990414]",,Georgsplatz,residential,,False,False,82.789,"LINESTRING (9.7427269 52.3711511, 9.7429273 52.3711398, 9.7430104 52.3711364, 9.7438239 52.3711032, 9.743943 52.3710964)",,
"[1155844936, 1193468035, 7990414]",2,Georgsplatz,residential,,False,True,86.28699999999999,"LINESTRING (9.7427269 52.3711511, 9.7426326 52.371157, 9.7422119 52.3711833, 9.7418748 52.3711884, 9.7416562 52.371157, 9.7414711 52.371127)",,
"[1155845084, 7990414]",,Georgsplatz,residential,,False,True,82.789,"LINESTRING (9.743943 52.3710964, 9.7438239 52.3711032, 9.7430104 52.3711364, 9.7429273 52.3711398, 9.7427269 52.3711511)",,
5058902,,Sophienstraße,residential,30,False,False,80.47699999999999,"LINESTRING (9.7429289 52.372627, 9.7436083 52.3725854, 9.7439693 52.3725641, 9.7440021 52.3725619, 9.7441084 52.3725546)",,
5058902,,Sophienstraße,residential,30,False,True,80.136,"LINESTRING (9.7429289 52.372627, 9.7427834 52.3726345, 9.7417529 52.3726893)",,
7979572,,Bohlendamm,residential,30,False,True,110.31900000000002,"LINESTRING (9.7354137 52.3711697, 9.734671 52.3706546, 9.7343415 52.3704242)",,
7995530,,Alexanderstraße,residential,50,True,False,126.49699999999999,"LINESTRING (9.7442659 52.3734367, 9.7447973 52.3736028, 9.7457044 52.3741423)",,
90972537,2,Prinzenstraße,tertiary,30,False,False,98.666,"LINESTRING (9.7442659 52.3734367, 9.744215 52.3731594, 9.7441256 52.3726588, 9.7441084 52.3725546)",,
41589961,2,Brüderstraße,residential,30,True,False,94.031,"LINESTRING (9.7350092 52.3787249, 9.7336647 52.3785212)",,
7996413,,Herrenstraße,residential,30,True,False,223.497,"LINESTRING (9.7350092 52.3787249, 9.7355849 52.3771924, 9.7357473 52.3767661)",,
1215512973,2,Brüderstraße,residential,30,False,True,68.112,"LINESTRING (9.7350092 52.3787249, 9.7358035 52.3788453, 9.7358595 52.3788537, 9.735983 52.3788727)",,
"[5058912, 23917677]",2,"['Georgstraße', 'Goethestraße']",residential,30,False,False,115.401,"LINESTRING (9.7332544 52.37559, 9.7330087 52.3756448, 9.7329364 52.3756485, 9.7328531 52.3756255, 9.7327401 52.3755534, 9.732628 52.375499, 9.7324379 52.3754363, 9.7322294 52.3753887, 9.7318812 52.3753981, 9.731847 52.375401, 9.7318068 52.375407, 9.7317853 52.3754128, 9.7317121 52.3754342)",,
7979886,,Steintorstraße,residential,30,True,False,100.768,"LINESTRING (9.7332544 52.37559, 9.7332942 52.3755332, 9.7333291 52.3754601, 9.7337019 52.3747947, 9.7337362 52.3747331)",,
1171221117,2,Schmiedestraße,tertiary,,False,True,30.729,"LINESTRING (9.7340909 52.3746178, 9.7342767 52.3743658)",,
5058909,,Am Marstall,tertiary,,False,True,28.529000000000003,"LINESTRING (9.7340909 52.3746178, 9.7340617 52.374643, 9.7340027 52.3746789, 9.7338974 52.3747158, 9.733817 52.3747309, 9.7337362 52.3747331)",,
"[8095906, 5058910]",,"['Georgstraße', 'Schmiedestraße']",residential,30,True,False,172.33799999999997,"LINESTRING (9.7340909 52.3746178, 9.7341593 52.3746828, 9.7342925 52.3748999, 9.7342989 52.3749098, 9.7343214 52.3749495, 9.7344996 52.3752389, 9.7344987 52.3752837, 9.7344503 52.3753358, 9.7343647 52.3753661, 9.733618 52.3755197, 9.7332544 52.37559)",,
31659119,2,Schmiedestraße,residential,,False,False,215.228,"LINESTRING (9.7351526 52.3725129, 9.7350434 52.372657, 9.7349569 52.3728179, 9.7349502 52.3728304, 9.7348405 52.3730392, 9.7347358 52.373325, 9.7346833 52.3735474, 9.7345874 52.3738404, 9.7343539 52.3742484, 9.7342767 52.3743658)",,
31659119,2,Schmiedestraße,residential,,False,True,42.007999999999996,"LINESTRING (9.7351526 52.3725129, 9.7352738 52.3723789, 9.7353597 52.3723043, 9.7354162 52.3722552, 9.7354887 52.3721965)",,
"[7995380, 143866046]",,Windmühlenstraße,residential,,False,False,89.261,"LINESTRING (9.7384585 52.3719463, 9.7390284 52.3720637, 9.738812 52.3723988, 9.738905 52.3724483)",,
143866038,,Osterstraße,tertiary,50,False,True,68.93599999999999,"LINESTRING (9.7384585 52.3719463, 9.7385059 52.3718551, 9.7387673 52.3713557)",,7
"[664055915, 1008684782, 23972178, 143866039, 537391003]",,"['Osterstraße', 'Karmarschstraße']",tertiary,30,False,False,249.00700000000003,"LINESTRING (9.7384585 52.3719463, 9.7383453 52.3721185, 9.7382973 52.372172, 9.7381878 52.3722672, 9.738061 52.3723511, 9.7379593 52.3724069, 9.7378053 52.3724861, 9.7377136 52.3724907, 9.7376338 52.3724709, 9.7375736 52.3724271, 9.7375168 52.3722807, 9.7373974 52.3719787, 9.7372912 52.3717918, 9.7371318 52.3715991, 9.7368561 52.3713572, 9.7368013 52.3713043, 9.7366585 52.3711727)",,"['7', '8']"
1061453517,,Osterstraße,tertiary,50,False,True,91.839,"LINESTRING (9.7387673 52.3713557, 9.7391625 52.3705658)",,
10680066,,Röselerstraße,residential,30,False,True,129.327,"LINESTRING (9.7387673 52.3713557, 9.7386137 52.3713138, 9.7385275 52.3712895, 9.7381885 52.3711939, 9.7379303 52.3710919, 9.737516 52.3708782, 9.737202 52.3707093)",,5
143866038,,Osterstraße,tertiary,50,False,False,68.93599999999999,"LINESTRING (9.7387673 52.3713557, 9.7385059 52.3718551, 9.7384585 52.3719463)",,7
1101556645,,Osterstraße,tertiary,50,False,False,50.319,"LINESTRING (9.7393889 52.3701349, 9.7391625 52.3705658)",,10
25012392,,Sophienstraße,residential,,True,False,65.01599999999999,"LINESTRING (9.7450588 52.3724902, 9.7449021 52.372513, 9.7441858 52.3725505, 9.7441084 52.3725546)",,
36874866,2,Schiffgraben,secondary,50,False,False,59.510999999999996,"LINESTRING (9.7450588 52.3724902, 9.7448917 52.3723857, 9.7447129 52.3722472, 9.7446721 52.3722039, 9.7445364 52.3720637)",,
1155845706,2,Schiffgraben,secondary,50,False,True,54.167,"LINESTRING (9.7450588 52.3724902, 9.7452782 52.3726323, 9.7456282 52.3728311)",,
8095904,,Rosenstraße,residential,30,False,False,108.14,"LINESTRING (9.7381304 52.3769262, 9.7381403 52.376881, 9.7381694 52.3767445, 9.7383864 52.3763145, 9.7384306 52.3762307, 9.7385588 52.3759919)",,
42985204,1,Kurt-Schumacher-Straße,tertiary,20,True,False,61.647999999999996,"LINESTRING (9.7381304 52.3769262, 9.7385511 52.3769621, 9.7387515 52.3769729, 9.7390337 52.3769707)",,
"[793475764, 793475772, 793475765, 143948255]","['2', '3']",Herschelstraße,tertiary,50,False,False,230.499,"LINESTRING (9.735983 52.3788727, 9.7360296 52.3787783, 9.7360583 52.378706, 9.7360736 52.3786675, 9.7362586 52.3782012, 9.7362673 52.3781754, 9.7365262 52.3775426, 9.7366091 52.3773335, 9.7366431 52.3772422, 9.7367241 52.3770364, 9.7367328 52.3770142, 9.7367479 52.3769758, 9.7367843 52.3768776, 9.736791 52.3768595)",,
1215512973,2,Brüderstraße,residential,30,False,False,68.112,"LINESTRING (9.735983 52.3788727, 9.7358595 52.3788537, 9.7358035 52.3788453, 9.7350092 52.3787249)",,
10116872,1,Scholvinstraße,tertiary,30,True,False,99.048,"LINESTRING (9.7313535 52.3751009, 9.7313911 52.3750554, 9.7320103 52.3743055)",,
24565120,1,Goethestraße,tertiary,50,True,False,45.117999999999995,"LINESTRING (9.7313535 52.3751009, 9.7315075 52.3751823, 9.7315374 52.3752113, 9.7316393 52.3753385, 9.7316614 52.3753699, 9.7317121 52.3754342)",,
49643207,2,Theaterstraße,residential,,False,False,33.745,"LINESTRING (9.7438215 52.3743126, 9.7442603 52.3744552)",,
49643207,2,Theaterstraße,residential,,False,True,117.53299999999999,"LINESTRING (9.7438215 52.3743126, 9.7429028 52.3740182, 9.7425269 52.3738934, 9.7423698 52.3738455, 9.74229 52.3738197)",,
220573297,2,Schiffgraben,secondary,50,True,False,151.379,"LINESTRING (9.744281 52.3707213, 9.7442531 52.3712299, 9.7443743 52.3716849, 9.7445364 52.3720637)",,
23948296,,An der Börse,residential,30,True,False,162.57600000000002,"LINESTRING (9.7412734 52.3713487, 9.7413286 52.3713674, 9.7414516 52.3714084, 9.741602 52.3714602, 9.7416129 52.3715492, 9.7416431 52.3717954, 9.7416873 52.3721564, 9.7417223 52.3724319, 9.7417529 52.3726893)",,
24843185,,Georgstraße,residential,,False,False,28.069,"LINESTRING (9.7412734 52.3713487, 9.7414066 52.3711987, 9.7414711 52.371127)",,
"[7995380, 143866046]",,Windmühlenstraße,residential,,False,True,89.261,"LINESTRING (9.738905 52.3724483, 9.738812 52.3723988, 9.7390284 52.3720637, 9.7384585 52.3719463)",,
"[5018833, 793475763]",3,Andreaestraße,residential,30,False,True,102.995,"LINESTRING (9.7370634 52.3759618, 9.7371026 52.3759942, 9.7370329 52.3761887, 9.7368448 52.3767114, 9.7368311 52.3767494, 9.7367968 52.3768434, 9.736791 52.3768595)",,
"[8009968, 7996313]",,"['Kanalstraße', 'Mehlstraße']",residential,30,False,"[False, True]",214.784,"LINESTRING (9.7370634 52.3759618, 9.7367785 52.3759195, 9.7362914 52.3758384, 9.7359776 52.3757952, 9.7356384 52.3758748, 9.735192 52.3759812, 9.7351757 52.3760802, 9.7351704 52.3761165, 9.735062 52.3767105)",,
5058902,,Sophienstraße,residential,30,False,False,80.136,"LINESTRING (9.7417529 52.3726893, 9.7427834 52.3726345, 9.7429289 52.372627)",,
"[23948296, 143866032]",,An der Börse,residential,30,True,False,81.814,"LINESTRING (9.7417529 52.3726893, 9.7417644 52.3727672, 9.7417982 52.3729937, 9.7418629 52.373422)",,
49643208,,Theaterstraße,residential,,True,False,55.233000000000004,"LINESTRING (9.7418629 52.373422, 9.7418984 52.3734758, 9.7419266 52.3735646, 9.7419787 52.3736481, 9.7420432 52.3737066, 9.74229 52.3738197)",,
70462029,,An der Börse,residential,,True,False,50.239,"LINESTRING (9.7418629 52.373422, 9.7418299 52.373566, 9.7417294 52.3736856, 9.7415398 52.3738128)",,
286362527,1,Kurt-Schumacher-Straße,tertiary,20,True,False,161.361,"LINESTRING (9.7390337 52.3769707, 9.7388835 52.3770718, 9.7387962 52.3770831, 9.7387356 52.377087, 9.7386997 52.3770852, 9.7382069 52.3770447, 9.7376884 52.3769986, 9.7373248 52.3769687, 9.7371867 52.3769577, 9.7370235 52.3769417, 9.7369573 52.3769355, 9.736791 52.3768595)",,
1169124687,2,Kurt-Schumacher-Straße,tertiary,20,False,True,29.752000000000002,"LINESTRING (9.7390337 52.3769707, 9.73927 52.3768688, 9.7393241 52.3768592, 9.7394167 52.3768575)",,
"[26808529, 31659122, 448694124]",3,Karmarschstraße,tertiary,,False,True,165.96100000000004,"LINESTRING (9.734986 52.3700875, 9.7351403 52.3701639, 9.7352193 52.3702094, 9.7352418 52.3702224, 9.7352706 52.3702385, 9.7355145 52.3703835, 9.7358867 52.3706273, 9.7360644 52.3707442, 9.7361797 52.3708201, 9.7364379 52.3710102, 9.7365174 52.3710688, 9.7366585 52.3711727)",,9
143877198,,Leinstraße,residential,30,False,True,57.676,"LINESTRING (9.734986 52.3700875, 9.7348414 52.370178, 9.7348078 52.3701978, 9.7343415 52.3704242)",,
5058906,,Theaterstraße,residential,,True,False,51.752,"LINESTRING (9.74229 52.3738197, 9.7419691 52.3737791, 9.7418546 52.3737774, 9.7417189 52.3737918, 9.7415398 52.3738128)",,
