osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,junction
314301398,3,K 30,Olpener Straße,tertiary,50,False,True,58.406,"LINESTRING (7.2642343 51.0514874, 7.2643618 51.0513933, 7.2644067 51.0513601, 7.2646424 51.0511862, 7.2647624 51.0510808)",,,
"[876148728, 763237742]","['2', '3']",L 286,Wipperfürther Straße,secondary,50,False,True,159.64800000000002,"LINESTRING (7.2642343 51.0514874, 7.2644506 51.0515967, 7.264525 51.0516319, 7.265039 51.051875, 7.2653467 51.0520281, 7.2660374 51.0523685)",,,
"[229863146, 876148727]","['2', '3']",K 30,Bergstraße,secondary,50,False,True,187.565,"LINESTRING (7.2642343 51.0514874, 7.2641482 51.051575, 7.2641089 51.0516149, 7.2640788 51.0516567, 7.264073 51.0516931, 7.2641365 51.0517918, 7.2642857 51.0519449, 7.2644545 51.052105, 7.2648499 51.0525155, 7.264942 51.0526229, 7.2649616 51.0527095, 7.2649441 51.0528002, 7.264863 51.0528946, 7.2647701 51.0529609)",,,
29081336,,L 161,Wermelskirchener Straße,tertiary,,False,False,491.81100000000004,"LINESTRING (7.2675923 51.0531169, 7.267478 51.0532243, 7.2673917 51.0532835, 7.2672136 51.0533828, 7.2670514 51.0534662, 7.2668902 51.0535454, 7.2667104 51.0536267, 7.2664474 51.0537264, 7.2662077 51.053811, 7.2660795 51.053859, 7.2659607 51.0539134, 7.2658252 51.0539921, 7.2657417 51.0540556, 7.265671 51.0541165, 7.2654565 51.0543037, 7.2650582 51.0546113, 7.2648235 51.0547732, 7.2645736 51.0549695, 7.2642729 51.0552017, 7.2641364 51.0553021, 7.2640416 51.0553996, 7.263968 51.0554967, 7.2639133 51.0556371, 7.2638993 51.0558443, 7.2639388 51.0560116, 7.2639931 51.0561338, 7.2641247 51.0563932, 7.2641558 51.0564658, 7.2641846 51.056556)",,,
"[74405520, 876163044, 763237743]","['2', '3']",L 286,Wipperfürther Straße,secondary,50,False,False,136.906,"LINESTRING (7.2675923 51.0531169, 7.2674666 51.0530559, 7.2673167 51.052988, 7.2669467 51.0528032, 7.266791 51.0527239, 7.2666095 51.0526362, 7.2664191 51.0525471, 7.2663107 51.0524964, 7.2660374 51.0523685)",,,
"[266944640, 266944641, 229863175]",2,L 286,Wipperfürther Straße,secondary,50,False,True,30.28,"LINESTRING (7.2675923 51.0531169, 7.2677006 51.0531632, 7.2677429 51.0531835, 7.2678009 51.0532079, 7.2679499 51.0532705)",yes,,
33778923,,,Annaweg,residential,30,False,False,81.51100000000001,"LINESTRING (7.2596869 51.0525077, 7.2596726 51.0524539, 7.2596542 51.05241, 7.2596366 51.0523724, 7.2596097 51.0523294, 7.2595754 51.0522916, 7.259514 51.0522463, 7.2594322 51.0522088, 7.2593048 51.0521555, 7.2591018 51.0520712, 7.2590122 51.0520423, 7.2589152 51.0520109)",,3,
33778923,,,Annaweg,residential,30,False,True,81.511,"LINESTRING (7.2589152 51.0520109, 7.2590122 51.0520423, 7.2591018 51.0520712, 7.2593048 51.0521555, 7.2594322 51.0522088, 7.259514 51.0522463, 7.2595754 51.0522916, 7.2596097 51.0523294, 7.2596366 51.0523724, 7.2596542 51.05241, 7.2596726 51.0524539, 7.2596869 51.0525077)",,3,
33954615,,,Om Knupp,residential,30,False,False,73.57900000000001,"LINESTRING (7.2589152 51.0520109, 7.2588169 51.0519808, 7.2586294 51.051915, 7.25852 51.0518857, 7.2583909 51.0518549, 7.2582644 51.0518164, 7.2582089 51.0517979, 7.25818 51.0517876, 7.2581444 51.0517631, 7.2580945 51.051713, 7.2580715 51.0516595)",,,
33954623,,,Am Halfenberg,residential,30,False,False,149.548,"LINESTRING (7.2589152 51.0520109, 7.2588559 51.0521232, 7.2588448 51.0522024, 7.2588645 51.0522833, 7.2589018 51.0523765, 7.2589442 51.0524574, 7.2589888 51.0525353, 7.2590895 51.0527044, 7.2591811 51.0528664, 7.259253 51.0529902, 7.2593694 51.0531913, 7.2594178 51.0532896)",,,
