osmid,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,bridge,name,width
"[28998258, 29194355]",False,,residential,False,197.685,"LINESTRING (12.1870175 49.4898031, 12.1863689 49.4894827, 12.1856494 49.4891522, 12.1855797 49.4891985, 12.1854367 49.4893013, 12.1853729 49.4893611, 12.1852314 49.4894169, 12.1848487 49.489571)",,,,"['Wagnerstraße', 'Meixnerstraße']",
28998417,False,,residential,False,101.90100000000001,"LINESTRING (12.1798251 49.4908595, 12.1795365 49.4909333, 12.1791107 49.4911091, 12.1788683 49.4911981, 12.1787685 49.4912134, 12.1786959 49.4912063, 12.1785609 49.4911783)",,,,Lohweg,
28998417,False,,residential,True,197.93,"LINESTRING (12.1798251 49.4908595, 12.1800421 49.4908509, 12.1802527 49.4908535, 12.1807049 49.4909037, 12.1809106 49.4909525, 12.1812886 49.4910421, 12.181865 49.4911648, 12.1821843 49.4911926, 12.1824874 49.4912021)",,,,Lohweg,
194877185,False,,residential,True,112.246,"LINESTRING (12.1778816 49.4950954, 12.178067 49.4950082, 12.1785632 49.4947506, 12.1790665 49.494444)",,30,,Hofwehr,3 m
36104711,False,,tertiary,True,20.518,"LINESTRING (12.1782228 49.4928685, 12.1784538 49.4929759)",SAD 54,50,,Landgrafenstraße,
17265434,False,2,motorway_link,False,99.614,"LINESTRING (12.1903219 49.4915752, 12.1904895 49.4915088, 12.1905996 49.4914228, 12.1906681 49.491285, 12.1906784 49.4912104, 12.190656 49.4910913, 12.1905471 49.4907825)",,,,,
"[195844723, 324566694]",True,1,motorway_link,False,183.13,"LINESTRING (12.1903219 49.4915752, 12.1901905 49.4916262, 12.1897665 49.4916679, 12.1895575 49.4916996, 12.1894323 49.4917403, 12.1893298 49.4918028, 12.1892585 49.4918615, 12.1892153 49.4919259, 12.1891675 49.4920828, 12.1891425 49.4922371, 12.1891392 49.492592, 12.1890431 49.4927086)",,,yes,,
171702484,True,1,motorway_link,False,32.385,"LINESTRING (12.1868512 49.4910608, 12.1868956 49.4912241, 12.1868365 49.4913435)",,,,,
324566693,True,1,motorway_link,False,44.122,"LINESTRING (12.1868512 49.4910608, 12.1869563 49.4911175, 12.1870763 49.4911608, 12.1872509 49.4911718, 12.1874124 49.4911747)",,,,,
152614094,False,,residential,False,63.132,"LINESTRING (12.1829441 49.4949919, 12.1834765 49.4945416)",,,,Prägarten,
29194357,False,,residential,False,108.25399999999999,"LINESTRING (12.1829441 49.4949919, 12.182686 49.4949017, 12.1823458 49.494735, 12.1820591 49.4945738, 12.1817446 49.4944128)",,,,Kantnergasse,
152614094,False,,residential,True,260.11400000000003,"LINESTRING (12.1829441 49.4949919, 12.1827303 49.4952491, 12.1825686 49.4954074, 12.182425 49.495518, 12.1820881 49.4957324, 12.1817688 49.495918, 12.1813722 49.49609, 12.1812046 49.4961543, 12.1810545 49.4960359, 12.1807786 49.4958051, 12.1804475 49.4959244)",,,,Prägarten,
152614094,False,,residential,True,63.132,"LINESTRING (12.1834765 49.4945416, 12.1829441 49.4949919)",,,,Prägarten,
26817649,False,2,secondary,False,119.94,"LINESTRING (12.1834765 49.4945416, 12.1822456 49.4941546, 12.1819704 49.494089)",St 2157,50,,Freyung,
26817649,False,2,secondary,True,122.01,"LINESTRING (12.1834765 49.4945416, 12.1842377 49.494762, 12.1850337 49.4949664)",St 2157,50,,Freyung,
29194359,False,,residential,False,40.704,"LINESTRING (12.1807426 49.4928544, 12.1804927 49.4931825)",,,,Bürgermeister-Reichl-Straße,
29194359,False,,residential,True,222.84900000000002,"LINESTRING (12.1807426 49.4928544, 12.180939 49.4926485, 12.1816864 49.4919673, 12.1819977 49.4916597, 12.1823301 49.4913524, 12.1824874 49.4912021)",,,,Bürgermeister-Reichl-Straße,
29194362,False,,residential,False,84.53,"LINESTRING (12.1807426 49.4928544, 12.1811092 49.4930169, 12.1812762 49.4931113, 12.1813817 49.4932175, 12.1814078 49.4934185)",,,,Brauhausgasse,
29194362,False,,residential,True,101.618,"LINESTRING (12.1807426 49.4928544, 12.1803413 49.4926809, 12.1801631 49.4926156, 12.1799374 49.4925598, 12.1794626 49.4925198)",,,,Brauhausgasse,
29194359,False,,residential,True,63.135,"LINESTRING (12.1801535 49.4937058, 12.1804927 49.4931825)",,,,Bürgermeister-Reichl-Straße,
11011105,False,,tertiary,False,33.031,"LINESTRING (12.1801535 49.4937058, 12.180049 49.4936529, 12.1798779 49.4935712, 12.1797864 49.4935287)",SAD 54,50,,Marktplatz,
"[11011105, 10512319]",False,2,tertiary,True,88.19500000000001,"LINESTRING (12.1801535 49.4937058, 12.1805279 49.4938744, 12.180666 49.4939361, 12.1807716 49.4939599, 12.1808698 49.4939816, 12.1812486 49.4940157)",SAD 54,50,,"['Leuchtenberger Straße', 'Marktplatz']",
29194360,False,,residential,False,73.661,"LINESTRING (12.1792949 49.492761, 12.1799067 49.4929629, 12.1802055 49.4930593)",,,,Rosengasse,
29194361,False,,residential,False,29.961,"LINESTRING (12.1792949 49.492761, 12.1794178 49.4926456, 12.1794626 49.4925198)",,,,Alte Schulgasse,3
29194361,False,,residential,True,27.833,"LINESTRING (12.1792949 49.492761, 12.1792141 49.4928235, 12.1790932 49.4929728)",,,,Alte Schulgasse,3
29194359,False,,residential,False,63.135,"LINESTRING (12.1804927 49.4931825, 12.1801535 49.4937058)",,,,Bürgermeister-Reichl-Straße,
29194359,False,,residential,True,40.704,"LINESTRING (12.1804927 49.4931825, 12.1807426 49.4928544)",,,,Bürgermeister-Reichl-Straße,
29194360,False,,residential,True,24.859,"LINESTRING (12.1804927 49.4931825, 12.1802055 49.4930593)",,,,Rosengasse,
29194360,False,,residential,False,58.770999999999994,"LINESTRING (12.1804927 49.4931825, 12.1806756 49.4932582, 12.180837 49.4933245, 12.1809842 49.4934005, 12.1810584 49.49347, 12.181104 49.4935186)",,,,Rosengasse,
"[11011105, 10512319]",False,2,tertiary,False,88.19500000000001,"LINESTRING (12.1812486 49.4940157, 12.1808698 49.4939816, 12.1807716 49.4939599, 12.180666 49.4939361, 12.1805279 49.4938744, 12.1801535 49.4937058)",SAD 54,50,,"['Leuchtenberger Straße', 'Marktplatz']",
10512319,False,2,tertiary,True,52.824,"LINESTRING (12.1812486 49.4940157, 12.1816019 49.4940402, 12.1819704 49.494089)",SAD 54,50,,Leuchtenberger Straße,
29194360,False,,residential,True,56.463,"LINESTRING (12.1812486 49.4940157, 12.1812384 49.4938985, 12.1812112 49.493781, 12.1811178 49.4935626, 12.181104 49.4935186)",,,,Rosengasse,
29194361,False,,residential,True,29.961,"LINESTRING (12.1794626 49.4925198, 12.1794178 49.4926456, 12.1792949 49.492761)",,,,Alte Schulgasse,3
29194362,False,,residential,False,101.618,"LINESTRING (12.1794626 49.4925198, 12.1799374 49.4925598, 12.1801631 49.4926156, 12.1803413 49.4926809, 12.1807426 49.4928544)",,,,Brauhausgasse,
"[195030472, 195030471]",False,,residential,False,90.94200000000001,"LINESTRING (12.1794626 49.4925198, 12.1793069 49.4925178, 12.1791915 49.492534, 12.1790828 49.4925854, 12.178852 49.4927824, 12.178656 49.4930597)",,,,Judengasse,2
29194362,False,,residential,True,84.53,"LINESTRING (12.1814078 49.4934185, 12.1813817 49.4932175, 12.1812762 49.4931113, 12.1811092 49.4930169, 12.1807426 49.4928544)",,,,Brauhausgasse,
195060299,False,,residential,False,33.483999999999995,"LINESTRING (12.1814078 49.4934185, 12.1816366 49.493433, 12.1818703 49.4934316)",,,,Auf der Ram,
195060299,False,,residential,True,24.848,"LINESTRING (12.1814078 49.4934185, 12.181322 49.4934315, 12.181104 49.4935186)",,,,Auf der Ram,
36104711,False,,tertiary,True,7.644,"LINESTRING (12.1789634 49.4931775, 12.1790544 49.4932126)",SAD 54,50,,Landgrafenstraße,
29194361,False,,residential,False,24.636000000000003,"LINESTRING (12.1789634 49.4931775, 12.1790694 49.4930021, 12.1790932 49.4929728)",,,,Alte Schulgasse,3
36104711,False,,tertiary,False,25.778,"LINESTRING (12.1789634 49.4931775, 12.17887 49.4931421, 12.178656 49.4930597)",SAD 54,50,,Landgrafenstraße,
29194366,False,,residential,False,67.083,"LINESTRING (12.1831928 49.4920493, 12.1839215 49.4923442, 12.1839866 49.4923613)",,,,Stadtweiherwiesen,
29194366,False,,residential,True,81.562,"LINESTRING (12.1831928 49.4920493, 12.1829114 49.4921007, 12.1827643 49.4921287, 12.1826911 49.4921605, 12.182364 49.4924838)",,,,Stadtweiherwiesen,
171702483,False,,residential,False,134.063,"LINESTRING (12.1831928 49.4920493, 12.1833402 49.4919582, 12.1839423 49.4913897, 12.1839198 49.491277, 12.1838485 49.4910112)",,,,Stadtweiherwiesen,
26817649,False,2,secondary,False,122.01,"LINESTRING (12.1850337 49.4949664, 12.1842377 49.494762, 12.1834765 49.4945416)",St 2157,50,,Freyung,
"[26817649, 195843596, 26817647]",False,2,secondary,True,148.92800000000003,"LINESTRING (12.1850337 49.4949664, 12.1857179 49.4951106, 12.1857974 49.4951355, 12.1858886 49.4951641, 12.1861666 49.4952913, 12.1863824 49.4954203, 12.1866035 49.4956104, 12.1866873 49.4956936)",St 2157,50,yes,Freyung,
29217440,False,,residential,True,112.861,"LINESTRING (12.1850337 49.4949664, 12.1852118 49.4947521, 12.1853354 49.4946971, 12.1855302 49.494499, 12.1856251 49.4943835, 12.1856539 49.4943241, 12.1856508 49.4942593, 12.1855248 49.4940978)",,,,Hammerhof,
28998224,False,,residential,True,246.02,"LINESTRING (12.1855248 49.4940978, 12.1851861 49.4941771, 12.1850367 49.4942056, 12.1848798 49.4942202, 12.1847982 49.4942222, 12.1847182 49.494217, 12.1845577 49.4941926, 12.1837163 49.4939779, 12.1831223 49.4937854, 12.1825876 49.4934887, 12.1824955 49.4934254)",,,,Am Mühlbach,
29217440,False,,residential,False,112.86099999999999,"LINESTRING (12.1855248 49.4940978, 12.1856508 49.4942593, 12.1856539 49.4943241, 12.1856251 49.4943835, 12.1855302 49.494499, 12.1853354 49.4946971, 12.1852118 49.4947521, 12.1850337 49.4949664)",,,,Hammerhof,
195062365,False,,residential,False,44.701,"LINESTRING (12.1855248 49.4940978, 12.1858017 49.493982, 12.1859856 49.4938367)",,,,Steinener Steig,
28946102,False,,residential,False,26.775,"LINESTRING (12.1904651 49.4966731, 12.1907141 49.4968515)",,,,Hohe Straße,
28946102,False,,residential,True,61.503,"LINESTRING (12.1904651 49.4966731, 12.189831 49.4963039)",,,,Hohe Straße,
36104709,False,,residential,False,47.859,"LINESTRING (12.1904651 49.4966731, 12.1910456 49.4964655)",,,,Birkenweg,
36104709,False,,residential,True,47.859,"LINESTRING (12.1910456 49.4964655, 12.1904651 49.4966731)",,,,Birkenweg,
138708645,False,,secondary,False,12.445,"LINESTRING (12.1867724 49.4957901, 12.1867613 49.4957671, 12.1866873 49.4956936)",St 2657,50,,Wernberger Straße,
152614027,False,2,secondary,False,19.795,"LINESTRING (12.1861175 49.4915776, 12.1863634 49.491499)",St 2157,50,,Hirtenstraße,
28998417,False,,residential,False,65.985,"LINESTRING (12.1861175 49.4915776, 12.1859653 49.4914907, 12.1858685 49.4913907, 12.1857543 49.4912583, 12.18553 49.4911334)",,,,Lohweg,
152614027,False,2,secondary,True,134.56,"LINESTRING (12.1861175 49.4915776, 12.1852902 49.4918709, 12.1850804 49.4919645, 12.1849018 49.492048, 12.1845569 49.4922316)",St 2157,50,,Hirtenstraße,
"[195062362, 152614075]",False,,residential,"[False, True]",166.914,"LINESTRING (12.1861175 49.4915776, 12.1863667 49.4917311, 12.186759 49.4919624, 12.1869842 49.4920952, 12.1871219 49.4921322, 12.1870772 49.4923978, 12.1870484 49.4925134, 12.187042 49.4925392, 12.1870058 49.4926518, 12.1869454 49.4927589)",,,,Friedhofweg,
10512002,False,,residential,False,77.511,"LINESTRING (12.1845569 49.4922316, 12.1847137 49.4923356, 12.1848804 49.4924177, 12.1851198 49.4925355, 12.1853904 49.4926687)",,,,Koppelweg,
152614027,False,2,secondary,False,134.56,"LINESTRING (12.1845569 49.4922316, 12.1849018 49.492048, 12.1850804 49.4919645, 12.1852902 49.4918709, 12.1861175 49.4915776)",St 2157,50,,Hirtenstraße,
152614027,False,2,secondary,True,39.275999999999996,"LINESTRING (12.1845569 49.4922316, 12.1844731 49.492268, 12.1842566 49.4923824, 12.1841179 49.4924391)",St 2157,50,,Hirtenstraße,
152614027,False,2,secondary,False,44.581,"LINESTRING (12.1836721 49.4927164, 12.1841179 49.4924391)",St 2157,50,,Hirtenstraße,
29194331,False,,residential,True,208.435,"LINESTRING (12.1836721 49.4927164, 12.1838176 49.4927818, 12.185367 49.4935442, 12.1859856 49.4938367)",,,,Gartenweg,
152614027,False,2,secondary,True,36.572,"LINESTRING (12.1836721 49.4927164, 12.1834828 49.4928741, 12.1833531 49.4929717)",St 2157,50,,Hirtenstraße,
28998224,False,,residential,False,246.01999999999998,"LINESTRING (12.1824955 49.4934254, 12.1825876 49.4934887, 12.1831223 49.4937854, 12.1837163 49.4939779, 12.1845577 49.4941926, 12.1847182 49.494217, 12.1847982 49.4942222, 12.1848798 49.4942202, 12.1850367 49.4942056, 12.1851861 49.4941771, 12.1855248 49.4940978)",,,,Am Mühlbach,
152614027,False,2,secondary,False,80.065,"LINESTRING (12.1824955 49.4934254, 12.1827846 49.4932966, 12.1829407 49.4932131, 12.1830637 49.4931474, 12.1833157 49.4929998, 12.1833531 49.4929717)",St 2157,50,,Hirtenstraße,
152614027,False,2,secondary,True,56.336000000000006,"LINESTRING (12.1824955 49.4934254, 12.1823891 49.4934801, 12.1822366 49.4935922, 12.1821489 49.4936844, 12.1820732 49.4937928, 12.1820472 49.4938307)",St 2157,50,,Hirtenstraße,
29194357,False,,residential,True,108.25399999999999,"LINESTRING (12.1817446 49.4944128, 12.1820591 49.4945738, 12.1823458 49.494735, 12.182686 49.4949017, 12.1829441 49.4949919)",,,,Kantnergasse,
179180935,False,,tertiary,False,39.527,"LINESTRING (12.1817446 49.4944128, 12.181796 49.494341, 12.1819279 49.4941518, 12.1819704 49.494089)",SAD 54,50,,Am Wall,
179180935,False,,tertiary,True,62.751,"LINESTRING (12.1817446 49.4944128, 12.1814845 49.4946373, 12.1813365 49.494721, 12.1811315 49.4948021)",SAD 54,50,,Am Wall,
29089541,False,,residential,False,39.775999999999996,"LINESTRING (12.1797654 49.4951816, 12.1796537 49.4950576, 12.1794996 49.4948684)",,30,,Stadtgraben,3 m
"[128215771, 128169492, 152614101]",False,,residential,False,96.367,"LINESTRING (12.1797654 49.4951816, 12.1798207 49.4952607, 12.1798935 49.4953667, 12.1800687 49.4955406, 12.1802636 49.4957379, 12.1804475 49.4959244)",,,,Stadtgraben,4
153591746,False,,tertiary,False,107.418,"LINESTRING (12.1797654 49.4951816, 12.1802212 49.4950721, 12.1808674 49.4948918, 12.1811315 49.4948021)",SAD 54,50,,,
"[128215771, 128169492, 152614101]",False,,residential,True,96.367,"LINESTRING (12.1804475 49.4959244, 12.1802636 49.4957379, 12.1800687 49.4955406, 12.1798935 49.4953667, 12.1798207 49.4952607, 12.1797654 49.4951816)",,,,Stadtgraben,4
