osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
24509005,B 15;B 388,Landshuter Straße,primary,50,False,False,120.97499999999998,"LINESTRING (12.1313388 48.3464435, 12.1313913 48.3463833, 12.131426 48.346314, 12.1314444 48.3462412, 12.1314519 48.3461498, 12.1315171 48.3457088, 12.1315199 48.3456812, 12.1315232 48.3456419, 12.1315402 48.3454411, 12.131534 48.3453725)",,
206988114,B 388,Veldener Straße,primary,50,False,True,208.955,"LINESTRING (12.1313388 48.3464435, 12.1314083 48.3464919, 12.1314818 48.3465263, 12.1315867 48.3465507, 12.1317188 48.3465742, 12.1318631 48.3465932, 12.1320265 48.3465978, 12.1322845 48.346596, 12.1324406 48.3465878, 12.1327169 48.3465701, 12.1328236 48.3465633, 12.1334218 48.3465251, 12.1335207 48.3465188, 12.1338462 48.3464823, 12.1340903 48.3464511)",2,
775258623,B 15,Landshuter Straße,primary,50,False,False,64.532,"LINESTRING (12.1313388 48.3464435, 12.1312687 48.346495, 12.1310934 48.3465931, 12.1308765 48.3467201, 12.1307844 48.3467884, 12.1307236 48.3468513)",3,
"[28193923, 28193924, 24967919]",,Kellerstraße,tertiary,50,False,True,73.006,"LINESTRING (12.1305978 48.3435049, 12.1307739 48.343456, 12.130843 48.3434368, 12.1313144 48.3433058, 12.1314734 48.3432605, 12.1315085 48.3432506)",2,yes
"[448837977, 206991818]",B 15;B 388,"['Landshuter Straße', 'Marktplatz']",primary,50,False,True,104.775,"LINESTRING (12.1305978 48.3435049, 12.1307273 48.3436244, 12.1307393 48.3436404, 12.1307834 48.3437436, 12.1307966 48.3439376, 12.1308078 48.3440732, 12.1308126 48.3442122, 12.1308182 48.3443038, 12.1308416 48.3444118)",,
775258624,B 388,Erdinger Straße,primary,50,False,False,37.811,"LINESTRING (12.1305978 48.3435049, 12.1304802 48.3435244, 12.1304029 48.3435373, 12.1303268 48.3435418, 12.1302383 48.3435354, 12.1300954 48.343518)",,
"[775258625, 28379853]",B 15,Dorfener Straße,primary,50,False,True,62.867999999999995,"LINESTRING (12.1305978 48.3435049, 12.1305214 48.3434014, 12.1305077 48.3433538, 12.1304757 48.3431653, 12.130468 48.3431042, 12.1304412 48.3430147, 12.1304178 48.3429574)",2,
528800903,B 388,Veldener Straße,primary,50,False,False,74.646,"LINESTRING (12.1350845 48.3463327, 12.1349591 48.3463472, 12.1347393 48.3463727, 12.1340903 48.3464511)",2,
24700535,,Attinger Straße,tertiary,50,False,False,44.096000000000004,"LINESTRING (12.12472 48.3454479, 12.1246636 48.3455358, 12.1245824 48.3456308, 12.1245013 48.3457035, 12.1243901 48.3457727)",2,
24700535,,Attinger Straße,tertiary,50,False,True,53.902,"LINESTRING (12.12472 48.3454479, 12.1248206 48.345197, 12.1248894 48.3449766)",2,
28211969,,Am Bürgerpark,residential,,False,False,125.756,"LINESTRING (12.12472 48.3454479, 12.124867 48.3454884, 12.1249529 48.3454971, 12.125034 48.3454995, 12.1251006 48.3454968, 12.1251331 48.3454938, 12.1253033 48.3454512, 12.1255007 48.3453864, 12.1257588 48.3453016, 12.1259995 48.3452249, 12.1261697 48.3451721, 12.1262861 48.3451334)",,
24700535,,Attinger Straße,tertiary,50,False,True,44.096,"LINESTRING (12.1243901 48.3457727, 12.1245013 48.3457035, 12.1245824 48.3456308, 12.1246636 48.3455358, 12.12472 48.3454479)",2,
24700535,,Attinger Straße,tertiary,50,False,False,64.254,"LINESTRING (12.1249494 48.3444115, 12.1249796 48.344455, 12.1249967 48.3445117, 12.1250024 48.3445646, 12.124991 48.3446402, 12.1248894 48.3449766)",2,
902099958,B 388,Erdinger Straße,primary,50,False,True,54.927,"LINESTRING (12.1249494 48.3444115, 12.1252359 48.3442993, 12.1252933 48.3442775, 12.1255781 48.3441486)",,
25477469,,Bräuhausstraße,residential,30,False,False,111.008,"LINESTRING (12.1335806 48.345516, 12.1336344 48.3455615, 12.1339161 48.3461627, 12.133974 48.3462586, 12.1340903 48.3464511)",,
