osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,lanes,bridge,tunnel,access
27830318,Wintergasse,residential,False,False,11.737,,"LINESTRING (11.369309 48.8097811, 11.3691685 48.8097303)",,,,,
27081649,Obere Marktstraße,tertiary,False,False,80.944,EI 5;EI 10,"LINESTRING (11.369309 48.8097811, 11.3692539 48.8098964, 11.3692184 48.810064, 11.369195 48.8102441, 11.3691802 48.810501)",,,,,
27081649,Obere Marktstraße,tertiary,False,True,105.4,EI 5;EI 10,"LINESTRING (11.369309 48.8097811, 11.3693675 48.8097188, 11.3694839 48.8096492, 11.3695803 48.8096017, 11.369912 48.8095046, 11.3701306 48.8094507, 11.3703089 48.8094074, 11.3705533 48.8093416)",,,,,
146914992,Eitensheimer Straße,tertiary,False,False,96.64200000000001,EI 5,"LINESTRING (11.3677163 48.8105179, 11.3670095 48.810295, 11.3667138 48.8102017, 11.3665253 48.8101435)",,,,,
22727414,Kammühlweg,residential,False,False,54.834,,"LINESTRING (11.3706782 48.8024144, 11.3714213 48.8024746)",,,,,
22727414,Kammühlweg,residential,False,True,81.67,,"LINESTRING (11.3706782 48.8024144, 11.3695759 48.8023034)",,,,,
22745968,Gartenstraße,residential,False,False,55.495999999999995,,"LINESTRING (11.3706782 48.8024144, 11.3706464 48.8025807, 11.3705613 48.8029074)",,,,,
22745968,Gartenstraße,residential,False,True,190.53599999999997,,"LINESTRING (11.370278 48.8046068, 11.3703124 48.8039125, 11.3704369 48.803315, 11.3705613 48.8029074)",,,,,
27067307,Hilbertweg,residential,True,False,122.97900000000001,,"LINESTRING (11.370278 48.8046068, 11.3698889 48.8046448, 11.3688707 48.8047212, 11.3687171 48.8047304, 11.3686108 48.8047233)",,,,,
772913617,Hilbertweg,residential,False,True,66.747,,"LINESTRING (11.370278 48.8046068, 11.3705607 48.804578, 11.3709006 48.8045307, 11.3711621 48.8044687)",,,,,
23119582,Sengerwöhr,residential,False,True,158.20000000000002,,"LINESTRING (11.3711621 48.8044687, 11.3712575 48.8035959, 11.3713262 48.8030501)",,,,,
772913617,Hilbertweg,residential,False,False,66.747,,"LINESTRING (11.3711621 48.8044687, 11.3709006 48.8045307, 11.3705607 48.804578, 11.370278 48.8046068)",,,,,
"[772913617, 22745969]",Hilbertweg,residential,False,True,114.215,,"LINESTRING (11.3711621 48.8044687, 11.3713606 48.8044153, 11.3719441 48.8041916, 11.3725062 48.8039515)",,,,,
22727414,Kammühlweg,residential,False,False,81.67,,"LINESTRING (11.3695759 48.8023034, 11.3706782 48.8024144)",,,,,
"[475503664, 23119583]","['Ziegeleistraße', 'Leprosenweg']",residential,False,False,296.14300000000003,,"LINESTRING (11.3695759 48.8023034, 11.3689793 48.8022388, 11.3682586 48.8021333, 11.3678475 48.8020827, 11.3673367 48.802038, 11.3667816 48.8020243, 11.3664508 48.8020411, 11.3664018 48.8020471, 11.3663837 48.8020537, 11.3663777 48.8020601, 11.3663696 48.8020729, 11.366373 48.8020897, 11.3663842 48.8021147, 11.366594 48.8025625)",,,,,
320733899,Ingolstädter Straße,unclassified,False,True,54.30800000000001,St 2335,"LINESTRING (11.3695759 48.8023034, 11.3694615 48.8023783, 11.3693947 48.8024435, 11.3693419 48.8025428, 11.3693219 48.8026449, 11.3693174 48.8027402)",,,,,
22727414,Kammühlweg,residential,False,False,45.011,,"LINESTRING (11.3725369 48.8026171, 11.3731245 48.8027357)",,,,,
22727414,Kammühlweg,residential,False,True,83.228,,"LINESTRING (11.3725369 48.8026171, 11.3714213 48.8024746)",,,,,
22727414,Kammühlweg,residential,False,False,83.228,,"LINESTRING (11.3714213 48.8024746, 11.3725369 48.8026171)",,,,,
22727414,Kammühlweg,residential,False,True,54.834,,"LINESTRING (11.3714213 48.8024746, 11.3706782 48.8024144)",,,,,
23119581,Raiffeisenring,residential,False,False,58.224,,"LINESTRING (11.3705613 48.8029074, 11.3713262 48.8030501)",,,,,
22745968,Gartenstraße,residential,False,False,190.536,,"LINESTRING (11.3705613 48.8029074, 11.3704369 48.803315, 11.3703124 48.8039125, 11.370278 48.8046068)",,,,,
22745968,Gartenstraße,residential,False,True,55.495999999999995,,"LINESTRING (11.3705613 48.8029074, 11.3706464 48.8025807, 11.3706782 48.8024144)",,,,,
23119581,Raiffeisenring,residential,False,True,58.224,,"LINESTRING (11.3713262 48.8030501, 11.3705613 48.8029074)",,,,,
23119581,Raiffeisenring,residential,False,False,91.51299999999999,,"LINESTRING (11.3713262 48.8030501, 11.3723598 48.8032446, 11.372529 48.8032729)",,,,,
23119582,Sengerwöhr,residential,False,False,158.20000000000002,,"LINESTRING (11.3713262 48.8030501, 11.3712575 48.8035959, 11.3711621 48.8044687)",,,,,
23119581,Raiffeisenring,residential,False,False,93.542,,"LINESTRING (11.372529 48.8032729, 11.3726627 48.8032715, 11.3729309 48.8032686, 11.3730024 48.803252, 11.3730401 48.8032117, 11.3731245 48.8027357)",,,,,
23119581,Raiffeisenring,residential,False,True,91.51299999999999,,"LINESTRING (11.372529 48.8032729, 11.3723598 48.8032446, 11.3713262 48.8030501)",,,,,
25507930,Kehlnweg,residential,False,False,75.475,,"LINESTRING (11.372529 48.8032729, 11.3725188 48.8035758, 11.3725149 48.8036923, 11.3725062 48.8039515)",,,,,
