osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,access
8044563,,Paul-Ernst-Straße,residential,30,False,False,56.352999999999994,"LINESTRING (10.3389716 51.8070101, 10.3388768 51.8069292, 10.3387683 51.8068779, 10.3386134 51.8067893, 10.3385508 51.8067455, 10.3385168 51.8067217, 10.3384432 51.8066307)",,,
"[480050736, 4748850, 620006260]",1,Paul-Ernst-Straße,residential,30,True,False,188.123,"LINESTRING (10.3389716 51.8070101, 10.3385344 51.8074877, 10.3384011 51.8076641, 10.3383675 51.8077704, 10.3384081 51.8079665, 10.3384392 51.8081767, 10.338461 51.8084136, 10.3384638 51.8084777, 10.338466 51.8085339, 10.3384631 51.8086075)",,,
4748854,,Bauhofstraße,residential,30,False,True,64.89,"LINESTRING (10.3391234 51.8113703, 10.3400635 51.811318)",,,
"[480439313, 4748853]",2,Robert-Koch-Straße,residential,30,False,False,84.936,"LINESTRING (10.3391234 51.8113703, 10.3390459 51.8109921, 10.3389708 51.8106123)",,,
4748854,,Bauhofstraße,residential,30,False,False,64.89,"LINESTRING (10.3400635 51.811318, 10.3391234 51.8113703)",,,
54253377,2,Bauhofstraße,primary,50,False,False,81.00200000000001,"LINESTRING (10.3400635 51.811318, 10.3400364 51.8106914, 10.3400319 51.8105898)",B 241,,
5010728,2,Kurze Straße,residential,30,False,True,72.992,"LINESTRING (10.3400319 51.8105898, 10.3395505 51.8106, 10.3389708 51.8106123)",,,
54253377,2,Bauhofstraße,primary,50,False,False,89.18700000000001,"LINESTRING (10.3400319 51.8105898, 10.34001 51.8103281, 10.3399431 51.8100924, 10.3399219 51.8100179, 10.33986 51.8097961)",B 241,,
54253377,2,Bauhofstraße,primary,50,False,True,81.00200000000001,"LINESTRING (10.3400319 51.8105898, 10.3400364 51.8106914, 10.3400635 51.811318)",B 241,,
4748852,1,Kurze Straße,residential,30,True,False,94.895,"LINESTRING (10.3376173 51.8106768, 10.3386518 51.8105377, 10.3389713 51.8105607)",,,
"[548624749, 28743519]",2,Zellbach,tertiary,50,False,False,65.33,"LINESTRING (10.3376173 51.8106768, 10.3376404 51.8107953, 10.3377211 51.8112608)",,,
"[499546295, 28743519]",2,Zellbach,tertiary,50,False,True,245.36599999999999,"LINESTRING (10.3376173 51.8106768, 10.3374473 51.8099178, 10.3373353 51.8094411, 10.3372582 51.809126, 10.3371986 51.8088962, 10.337139 51.8086974, 10.3370817 51.8084954)",,,
480439316,,Robert-Koch-Straße,residential,30,False,False,5.738,"LINESTRING (10.3389708 51.8106123, 10.3389713 51.8105607)",,,
5010728,2,Kurze Straße,residential,30,False,False,72.992,"LINESTRING (10.3389708 51.8106123, 10.3395505 51.8106, 10.3400319 51.8105898)",,,
"[480439313, 4748853]",2,Robert-Koch-Straße,residential,30,False,True,84.936,"LINESTRING (10.3389708 51.8106123, 10.3390459 51.8109921, 10.3391234 51.8113703)",,,
54257992,2,Am Klepperberg,residential,30,False,True,55.048,"LINESTRING (10.3389611 51.8090426, 10.3383313 51.8087369)",,,
4744066,2,Am Klepperberg,residential,30,False,False,79.773,"LINESTRING (10.3389611 51.8090426, 10.339013 51.8090668, 10.3399303 51.8094369)",,,
4748860,,Robert-Koch-Straße,residential,30,False,False,316.24800000000005,"LINESTRING (10.3389611 51.8090426, 10.3392265 51.8088342, 10.3397117 51.8081738, 10.3398845 51.8079433, 10.3401196 51.8076282, 10.3402109 51.807504, 10.3402666 51.8074212, 10.3403207 51.8073407, 10.3404385 51.8071996, 10.3406534 51.8069947, 10.3408455 51.8068614, 10.3409501 51.8068074, 10.3409697 51.8067973, 10.341138 51.8067149, 10.341316 51.806656)",,,
"[5010727, 482244982, 482244983]",2,Robert-Koch-Straße,residential,30,False,True,170.367,"LINESTRING (10.3389611 51.8090426, 10.338868 51.8091859, 10.3388695 51.8092399, 10.3389872 51.8101924, 10.3389754 51.8104331, 10.3389713 51.8105607)",,,
4748860,,Robert-Koch-Straße,residential,30,False,True,316.24800000000005,"LINESTRING (10.341316 51.806656, 10.341138 51.8067149, 10.3409697 51.8067973, 10.3409501 51.8068074, 10.3408455 51.8068614, 10.3406534 51.8069947, 10.3404385 51.8071996, 10.3403207 51.8073407, 10.3402666 51.8074212, 10.3402109 51.807504, 10.3401196 51.8076282, 10.3398845 51.8079433, 10.3397117 51.8081738, 10.3392265 51.8088342, 10.3389611 51.8090426)",,,
54253386,,Robert-Koch-Straße,residential,30,False,False,81.766,"LINESTRING (10.341316 51.806656, 10.3417256 51.8065732, 10.3418697 51.806551, 10.3422027 51.8065235, 10.3423375 51.8065146, 10.3424757 51.8065113)",,,
"[543253088, 543253091, 543253094, 543253067, 543253070, 543253073, 543253076, 543253079, 543253082, 543253085, 80342014]",2,Aulastraße,residential,30,False,False,112.326,"LINESTRING (10.341316 51.806656, 10.3413041 51.8066271, 10.3412994 51.806614, 10.3412552 51.8064814, 10.3412496 51.8064617, 10.3412451 51.8064474, 10.3411734 51.806231, 10.3411677 51.8062107, 10.3411142 51.8060386, 10.341116 51.806021, 10.3411382 51.8060021, 10.3411696 51.8059901, 10.3412123 51.8059834, 10.3412431 51.8059799, 10.341261 51.8059778, 10.3414359 51.8059542, 10.3415231 51.8059424, 10.3415593 51.8059374, 10.3416694 51.8059223)",,,
54253386,,Robert-Koch-Straße,residential,30,False,True,81.76599999999999,"LINESTRING (10.3424757 51.8065113, 10.3423375 51.8065146, 10.3422027 51.8065235, 10.3418697 51.806551, 10.3417256 51.8065732, 10.341316 51.806656)",,,
"[543253096, 543253100, 543253103, 543253105, 543253106, 543253107, 543253108, 543253109, 543253110, 543253111, 543253113]",2,Aulastraße,residential,30,False,True,111.812,"LINESTRING (10.3424757 51.8065113, 10.3424699 51.8064814, 10.3424665 51.8064675, 10.3424183 51.8063236, 10.3424038 51.8062836, 10.3423961 51.8062623, 10.3422815 51.8059347, 10.3422759 51.8059175, 10.342268 51.8059067, 10.3422512 51.805894, 10.3422201 51.8058817, 10.3421903 51.8058729, 10.3421588 51.8058698, 10.3421152 51.8058698, 10.3420853 51.8058721, 10.3417987 51.8059049, 10.3417698 51.805909, 10.3416694 51.8059223)",,,
"[4708001, 524145606]",2,Burgstätter Straße,tertiary,50,False,False,192.014,"LINESTRING (10.3414061 51.8051258, 10.3413772 51.8050815, 10.3413254 51.8050246, 10.3412547 51.8049804, 10.3404234 51.804813, 10.3402417 51.804776, 10.3397326 51.8046722, 10.3394731 51.8046185, 10.3389046 51.8045007, 10.3388718 51.8044943)",,,
"[543253112, 4748859]","['2', '1']",Aulastraße,residential,30,False,False,90.41099999999999,"LINESTRING (10.3414061 51.8051258, 10.3414235 51.8051975, 10.3415558 51.8055922, 10.3415798 51.8056639, 10.3416129 51.8057627, 10.3416202 51.8057832, 10.3416694 51.8059223)",,,
54253383,2,Erzstraße,tertiary,50,False,False,212.51100000000002,"LINESTRING (10.3414061 51.8051258, 10.3412097 51.8051394, 10.341038 51.8051513, 10.340942 51.8051578, 10.3395442 51.8052707, 10.3383364 51.8053474)",,,
"[54257986, 190948318]",2,Erzstraße,tertiary,"['50', '30']",False,False,68.377,"LINESTRING (10.3364926 51.8062344, 10.3362952 51.80634, 10.3359143 51.8065437, 10.3358462 51.8065684, 10.3357785 51.8065856, 10.3357038 51.8065989)",,6.5,
"[496017481, 828428051, 540676590, 190948318]",2,Erzstraße,tertiary,50,False,True,151.96099999999998,"LINESTRING (10.3364926 51.8062344, 10.336597 51.8061778, 10.3368393 51.8060566, 10.3371058 51.8059152, 10.3373215 51.8058007, 10.3375341 51.8056762, 10.3379707 51.8054634, 10.3382161 51.805386)",,6.5,
"[484601152, 4750429, 484601151]",1,Birckenbachstraße,residential,30,False,True,49.042,"LINESTRING (10.3364926 51.8062344, 10.3366163 51.8063152, 10.3366768 51.8063507, 10.336773 51.8064072, 10.3368409 51.8064519, 10.3369553 51.806524, 10.3369956 51.8065469)",,,
173596243,,Teichdamm,residential,30,False,True,155.233,"LINESTRING (10.3296318 51.8044628, 10.3296409 51.8044176, 10.3296152 51.8041319, 10.3295735 51.8039059, 10.3294671 51.8035276, 10.3292383 51.8032126, 10.3292026 51.8031073)",,,
"[504856482, 504856483]",2,Sorge,primary,50,False,True,24.253999999999998,"LINESTRING (10.3296318 51.8044628, 10.3298067 51.8045055, 10.3299639 51.8045359)",B 242,,
542127902,2,Schulstraße,residential,30,False,True,71.288,"LINESTRING (10.3376597 51.8027356, 10.3369362 51.8031948)",,,
4855391,,Seilerstraße,residential,30,False,True,49.009,"LINESTRING (10.3376597 51.8027356, 10.3379002 51.8028849, 10.3380645 51.8029869, 10.3381673 51.8030449)",,,
172166907,,Hüttenweg,residential,30,False,False,252.041,"LINESTRING (10.3362823 51.8105905, 10.3358912 51.8106757, 10.3356645 51.8107251, 10.3351531 51.8108233, 10.3350683 51.8108262, 10.3349418 51.8108306, 10.3345587 51.8108439, 10.3341939 51.8108274, 10.3339316 51.8108156, 10.3332857 51.8107359, 10.3328315 51.8106777, 10.3327053 51.8106944)",,,
"[590588904, 172166910]",,Bremerstieg,residential,"['50', '30']",True,False,105.615,"LINESTRING (10.3362823 51.8105905, 10.3364396 51.8108549, 10.3365618 51.8109803, 10.3366037 51.8110082, 10.3369058 51.8112093, 10.3370785 51.8113125, 10.3371147 51.8113689)",,,
4756667,2,Zipser Weg,tertiary,30,False,False,249.846,"LINESTRING (10.3341502 51.8065332, 10.3342303 51.806378, 10.3342459 51.806339, 10.3342497 51.8063028, 10.3342393 51.8062647, 10.3342164 51.8062276, 10.3338052 51.8057926, 10.3337558 51.8057464, 10.3336993 51.8057016, 10.3336486 51.8056676, 10.3335848 51.8056326, 10.3333751 51.8055283, 10.3332609 51.8054744, 10.3331368 51.8053888, 10.3330716 51.8053269, 10.33303 51.8052668, 10.3326266 51.8046077)",,,
27005972,1,Sorge,residential,30,True,False,240.627,"LINESTRING (10.3341502 51.8065332, 10.3337706 51.8064335, 10.3334748 51.8063461, 10.3332207 51.8062608, 10.3330848 51.8062101, 10.3325891 51.8059555, 10.3324014 51.8058535, 10.3323474 51.8058263, 10.3316335 51.8054525, 10.3313717 51.8053361, 10.3313001 51.8053026)",,,
173274129,2,Sorge,tertiary,30,False,True,79.49199999999999,"LINESTRING (10.3341502 51.8065332, 10.3346982 51.8066617, 10.3349345 51.8067199, 10.3352192 51.8068043)",,,
