osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry
56645621,True,S 121,Zinzendorfplatz,secondary,50,False,49.108,,"LINESTRING (14.82227 51.2922509, 14.8229339 51.2921003)"
369278136,False,S 121,Zinzendorfplatz,secondary,50,True,48.223,2,"LINESTRING (14.82227 51.2922509, 14.8216091 51.2923823)"
20994024,False,S 121,Muskauer Straße,secondary,50,False,150.18200000000002,,"LINESTRING (14.82227 51.2922509, 14.8226263 51.2928857, 14.8229853 51.2935253)"
"[369278138, 448229693]",False,S 122,Görlitzer Straße,secondary,50,True,195.495,,"LINESTRING (14.82227 51.2922509, 14.8222276 51.2921773, 14.8218708 51.291565, 14.8214892 51.2908992, 14.8213182 51.2905966)"
219029181,False,,Muskauer Straße,secondary,50,False,142.089,,"LINESTRING (14.8229853 51.2935253, 14.8236446 51.2947348)"
531279905,True,,Zinzendorfplatz,residential,,False,49.814,,"LINESTRING (14.8229853 51.2935253, 14.8223094 51.2936738)"
20994024,False,S 121,Muskauer Straße,secondary,50,True,150.18200000000002,,"LINESTRING (14.8229853 51.2935253, 14.8226263 51.2928857, 14.82227 51.2922509)"
50763948,False,S 121,,secondary,50,True,71.593,2,"LINESTRING (14.8318483 51.2920246, 14.8314478 51.2920374, 14.8308195 51.2920262)"
368944673,False,,Kirchgasse,residential,,False,196.44600000000003,,"LINESTRING (14.8318483 51.2920246, 14.8318331 51.2919902, 14.8317389 51.291777, 14.8315889 51.2914374, 14.8315248 51.2912923, 14.8312004 51.290306)"
22819939,True,S 121,Horkaer Straße,secondary,50,False,54.507999999999996,,"LINESTRING (14.8302535 51.2919773, 14.8300826 51.2919873, 14.8299369 51.2920026, 14.8295701 51.2920651, 14.8294905 51.2920825)"
50763948,False,S 121,,secondary,50,False,39.760000000000005,2,"LINESTRING (14.8302535 51.2919773, 14.8305175 51.292007, 14.8308195 51.2920262)"
22997533,False,,Rosenstraße,residential,,True,21.216,,"LINESTRING (14.8294905 51.2920825, 14.8294366 51.2918947)"
22819939,True,S 121,Horkaer Straße,secondary,50,False,167.262,,"LINESTRING (14.8294905 51.2920825, 14.8283509 51.2923324, 14.8280095 51.2924076, 14.8272182 51.2925759)"
547345463,False,,Horkaer Straße,secondary,50,True,5.201,,"LINESTRING (14.8271487 51.2925932, 14.8272182 51.2925759)"
22486672,True,S 121,Horkaer Straße,secondary,50,False,125.14200000000001,,"LINESTRING (14.8271487 51.2925932, 14.8268803 51.2926492, 14.8262288 51.2927944, 14.8256299 51.2929282, 14.8254519 51.2929682)"
22997482,False,,Bahnhofstraße,residential,,False,128.755,,"LINESTRING (14.8271487 51.2925932, 14.8271756 51.2926403, 14.8272109 51.2927032, 14.8274497 51.2930937, 14.8276139 51.2933679, 14.827685 51.2934852, 14.827797 51.2936778)"
20998122,False,,Am Markt,secondary,50,False,87.5,,"LINESTRING (14.8264412 51.2912873, 14.8268195 51.2918847, 14.8269058 51.2920186)"
22820000,True,S 121,Hermann-Klenke-Straße,secondary,50,False,249.24899999999997,,"LINESTRING (14.8264412 51.2912873, 14.8269079 51.291205, 14.8270164 51.2911905, 14.8271132 51.2911932, 14.8272031 51.2912118, 14.8272712 51.2912365, 14.8273477 51.2912762, 14.8274096 51.291347, 14.8276176 51.29168, 14.8276898 51.2917436, 14.8277997 51.2917996, 14.8278285 51.2918126, 14.8279831 51.2918378, 14.8294366 51.2918947)"
24749853,False,,Konrad-Wachsmann-Straße,residential,,True,222.871,,"LINESTRING (14.8264412 51.2912873, 14.8264524 51.2912277, 14.826475 51.2911133, 14.8271761 51.2904914, 14.8283651 51.2899882, 14.8286006 51.2899027)"
219029181,False,,Muskauer Straße,secondary,50,True,142.089,,"LINESTRING (14.8236446 51.2947348, 14.8229853 51.2935253)"
22486670,False,,Gersdorfstraße,residential,,True,225.798,,"LINESTRING (14.8236446 51.2947348, 14.8229394 51.2948901, 14.8224358 51.2950102, 14.8221829 51.2950687, 14.8219369 51.2951253, 14.8216864 51.2951816, 14.8214298 51.2952368, 14.8211831 51.295292, 14.8209598 51.2953399, 14.8205893 51.2954226)"
22997490,False,,Gerichtsstraße,residential,,False,56.006,,"LINESTRING (14.8236446 51.2947348, 14.8240812 51.2946439, 14.8242311 51.2945972, 14.8243747 51.2945316)"
369278648,False,,Muskauer Straße,secondary,50,False,100.416,,"LINESTRING (14.8236446 51.2947348, 14.8238022 51.2950458, 14.8239668 51.2954006, 14.8240602 51.2955996)"
22486671,False,,Schlossergasse,residential,,False,132.414,,"LINESTRING (14.826089 51.2940904, 14.8259745 51.2938897, 14.825471 51.2930046, 14.8254519 51.2929682)"
22997490,False,,Gerichtsstraße,residential,,False,127.32500000000002,,"LINESTRING (14.826089 51.2940904, 14.8261735 51.2940683, 14.8264058 51.2940158, 14.8267133 51.2939399, 14.8272571 51.2938109, 14.827797 51.2936778)"
22997490,False,,Gerichtsstraße,residential,,True,68.284,,"LINESTRING (14.826089 51.2940904, 14.8254515 51.2942475, 14.8251727 51.2943112)"
22486671,False,,Schlossergasse,residential,,True,132.414,,"LINESTRING (14.8254519 51.2929682, 14.825471 51.2930046, 14.8259745 51.2938897, 14.826089 51.2940904)"
"[22486672, 531279906]",True,S 121,"['Zinzendorfplatz', 'Horkaer Straße']",secondary,50,False,133.152,2,"LINESTRING (14.8254519 51.2929682, 14.8247326 51.2931342, 14.8236893 51.2933705, 14.8236532 51.293379)"
22820166,False,,Muskauer Straße,secondary,50,False,26.393,2,"LINESTRING (14.8240602 51.2955996, 14.8241742 51.295826)"
25211000,False,,Pestalozzistraße,residential,,True,109.324,,"LINESTRING (14.8240602 51.2955996, 14.8248488 51.2954332, 14.8255473 51.2952804)"
369278648,False,,Muskauer Straße,secondary,50,True,100.416,,"LINESTRING (14.8240602 51.2955996, 14.8239668 51.2954006, 14.8238022 51.2950458, 14.8236446 51.2947348)"
22997482,False,,Bahnhofstraße,residential,,False,96.91399999999999,,"LINESTRING (14.8283469 51.2946136, 14.8286139 51.2950532, 14.8288417 51.2954284)"
22997482,False,,Bahnhofstraße,residential,,True,110.86,,"LINESTRING (14.8283469 51.2946136, 14.8283245 51.2945721, 14.827797 51.2936778)"
25211000,False,,Pestalozzistraße,residential,,False,153.654,,"LINESTRING (14.8283469 51.2946136, 14.8280866 51.2946771, 14.8271221 51.2949087, 14.8262855 51.2951115)"
1133122971,False,,Pestalozzistraße,residential,,True,118.269,,"LINESTRING (14.8283469 51.2946136, 14.8286791 51.2945362, 14.829325 51.2943858, 14.8299408 51.2942423)"
22997478,False,,Neusärichener Straße,residential,,False,11.855,,"LINESTRING (14.8320893 51.2941823, 14.8319892 51.294096)"
50763948,False,S 121,,secondary,50,False,71.593,2,"LINESTRING (14.8308195 51.2920262, 14.8314478 51.2920374, 14.8318483 51.2920246)"
50763948,False,S 121,,secondary,50,True,39.760000000000005,2,"LINESTRING (14.8308195 51.2920262, 14.8305175 51.292007, 14.8302535 51.2919773)"
252037952,False,,Robert-Koch-Straße,residential,,True,244.12199999999999,,"LINESTRING (14.8308195 51.2920262, 14.8308308 51.2920458, 14.8308874 51.2921439, 14.830945 51.2922438, 14.8313299 51.2929109, 14.8319093 51.2939316, 14.8319892 51.294096)"
22997478,False,,Neusärichener Straße,residential,,True,314.81800000000004,,"LINESTRING (14.827797 51.2936778, 14.8288773 51.2934262, 14.8291053 51.2933882, 14.8293042 51.2933812, 14.8293828 51.2933784, 14.8295229 51.2934088, 14.8303728 51.2936163, 14.8315687 51.2939274, 14.8317831 51.2939896, 14.8318906 51.2940342, 14.8319892 51.294096)"
22997482,False,,Bahnhofstraße,residential,,False,110.86,,"LINESTRING (14.827797 51.2936778, 14.8283245 51.2945721, 14.8283469 51.2946136)"
22997482,False,,Bahnhofstraße,residential,,True,128.75500000000002,,"LINESTRING (14.827797 51.2936778, 14.827685 51.2934852, 14.8276139 51.2933679, 14.8274497 51.2930937, 14.8272109 51.2927032, 14.8271756 51.2926403, 14.8271487 51.2925932)"
22997490,False,,Gerichtsstraße,residential,,True,127.325,,"LINESTRING (14.827797 51.2936778, 14.8272571 51.2938109, 14.8267133 51.2939399, 14.8264058 51.2940158, 14.8261735 51.2940683, 14.826089 51.2940904)"
22997490,False,,Gerichtsstraße,residential,,True,8.618,,"LINESTRING (14.8251727 51.2943112, 14.8250555 51.2943364)"
22997479,True,,Gerichtsstraße,residential,,False,110.89000000000001,,"LINESTRING (14.8251727 51.2943112, 14.8252283 51.2944434, 14.8253187 51.2946864, 14.8254056 51.2949371, 14.8255473 51.2952804)"
22997490,False,,Gerichtsstraße,residential,,False,68.284,,"LINESTRING (14.8251727 51.2943112, 14.8254515 51.2942475, 14.826089 51.2940904)"
25211000,False,,Pestalozzistraße,residential,,True,54.656,,"LINESTRING (14.8255473 51.2952804, 14.8262855 51.2951115)"
25211000,False,,Pestalozzistraße,residential,,False,109.324,,"LINESTRING (14.8255473 51.2952804, 14.8248488 51.2954332, 14.8240602 51.2955996)"
25211000,False,,Pestalozzistraße,residential,,False,54.656,,"LINESTRING (14.8262855 51.2951115, 14.8255473 51.2952804)"
22997483,False,,Comeniusstraße,residential,30,False,118.22399999999999,,"LINESTRING (14.8262855 51.2951115, 14.8264313 51.2953775, 14.8264399 51.2955223, 14.8268137 51.296115)"
25211000,False,,Pestalozzistraße,residential,,True,153.654,,"LINESTRING (14.8262855 51.2951115, 14.8271221 51.2949087, 14.8280866 51.2946771, 14.8283469 51.2946136)"
22997483,False,,Comeniusstraße,residential,30,True,118.22399999999999,,"LINESTRING (14.8268137 51.296115, 14.8264399 51.2955223, 14.8264313 51.2953775, 14.8262855 51.2951115)"
22997484,False,,Gerhart-Hauptmann-Straße,residential,,False,160.073,,"LINESTRING (14.8268137 51.296115, 14.8269951 51.2960673, 14.8271095 51.2960157, 14.8275858 51.2959028, 14.8277284 51.2958925, 14.8281617 51.2957926, 14.8282746 51.2957334, 14.8289334 51.2955813)"
25360343,False,,Gerhart-Hauptmann-Straße,residential,,True,68.88099999999999,,"LINESTRING (14.8268137 51.296115, 14.8261712 51.2962725, 14.8259812 51.2963161, 14.8258903 51.2963393)"
22997482,False,,Bahnhofstraße,residential,,True,18.158,,"LINESTRING (14.8289334 51.2955813, 14.8288417 51.2954284)"
22997482,False,,Bahnhofstraße,residential,,False,70.64500000000001,,"LINESTRING (14.8289334 51.2955813, 14.8290348 51.2957334, 14.8293118 51.2961709)"
22997484,False,,Gerhart-Hauptmann-Straße,residential,,True,160.07299999999998,,"LINESTRING (14.8289334 51.2955813, 14.8282746 51.2957334, 14.8281617 51.2957926, 14.8277284 51.2958925, 14.8275858 51.2959028, 14.8271095 51.2960157, 14.8269951 51.2960673, 14.8268137 51.296115)"
