osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,access,junction
11135476,,Taubenstraße,residential,30,False,False,42.86,"LINESTRING (10.3753242 52.2618535, 10.3753723 52.2617687, 10.3755934 52.2615688, 10.3756456 52.2615249)",,,,
11135476,,Taubenstraße,residential,30,False,True,98.585,"LINESTRING (10.3753242 52.2618535, 10.375304 52.2619328, 10.3752709 52.2622963, 10.3752628 52.2623847, 10.3752498 52.2625269, 10.375231 52.2627379)",,,,
11135494,,Appelkamp,residential,30,False,False,220.858,"LINESTRING (10.3753242 52.2618535, 10.3744801 52.2618253, 10.3738196 52.261805, 10.373056 52.2617815, 10.3729705 52.2617797, 10.3722575 52.2617646, 10.37218 52.2617436, 10.3720975 52.2617213)",,,,
1214294118,,Hildesheimer Straße,unclassified,50,False,True,3.606,"LINESTRING (10.3655982 52.2595694, 10.3656491 52.2595784)",7,,,
22986608,,Wahler Weg,residential,30,False,False,103.63399999999999,"LINESTRING (10.3655982 52.2595694, 10.3655711 52.2596269, 10.3654771 52.2598224, 10.3653278 52.2601333, 10.3653077 52.2601783, 10.3651793 52.2604654)",5,,,
22986608,,Wahler Weg,residential,30,False,False,43.561,"LINESTRING (10.3651793 52.2604654, 10.3649867 52.260839)",5,,,
22986608,,Wahler Weg,residential,30,False,True,103.63399999999999,"LINESTRING (10.3651793 52.2604654, 10.3653077 52.2601783, 10.3653278 52.2601333, 10.3654771 52.2598224, 10.3655711 52.2596269, 10.3655982 52.2595694)",5,,,
23130924,,Danziger Straße,residential,30,False,False,250.256,"LINESTRING (10.3651793 52.2604654, 10.3665944 52.2606324, 10.3671091 52.2606872, 10.367938 52.2607836, 10.3677924 52.2613084)",,,,
22986608,,Wahler Weg,residential,30,False,True,43.561,"LINESTRING (10.3649867 52.260839, 10.3651793 52.2604654)",5,,,
711698205,,Wahler Weg,residential,30,False,False,12.011,"LINESTRING (10.3649867 52.260839, 10.3649024 52.2609339)",,,,
711698206,,Am Stapelacker,residential,30,False,True,81.89699999999999,"LINESTRING (10.3649867 52.260839, 10.3647173 52.2607744, 10.3639195 52.2606722, 10.3638227 52.2606598)",4,,,
711698204,,Wahler Weg,residential,30,False,False,6.785,"LINESTRING (10.3646105 52.2620276, 10.364613 52.2620886)",,,,
22986594,,Valkeakoskistraße,residential,30,False,False,131.44799999999998,"LINESTRING (10.3646105 52.2620276, 10.3642401 52.2620122, 10.3641179 52.2620071, 10.3638507 52.261996, 10.3635541 52.2619837, 10.3626837 52.2619457)",,,,
711698204,,Wahler Weg,residential,30,False,True,123.734,"LINESTRING (10.3646105 52.2620276, 10.3646181 52.2617206, 10.3647696 52.2612885, 10.3648607 52.2610452, 10.3649024 52.2609339)",,,,
711698204,,Wahler Weg,residential,30,False,True,6.785,"LINESTRING (10.364613 52.2620886, 10.3646105 52.2620276)",,,,
22986613,,Breslauer Straße,residential,30,False,False,187.907,"LINESTRING (10.364613 52.2620886, 10.365818 52.2620678, 10.3660509 52.2620638, 10.3663006 52.2620595, 10.3665817 52.2620547, 10.366723 52.2620522, 10.3668603 52.2620499, 10.3669562 52.2620482, 10.3671744 52.2620483, 10.3673731 52.2620483)",,,,
711698204,,Wahler Weg,residential,30,False,False,70.512,"LINESTRING (10.364613 52.2620886, 10.3646255 52.2623867, 10.3646357 52.2626311, 10.3646409 52.2627225)",,,,
955781155,2,Peiner Straße,unclassified,50,False,False,76.507,"LINESTRING (10.3646409 52.2627225, 10.3635181 52.2627566)",,,,
244059426,,Peiner Straße,unclassified,50,False,True,143.615,"LINESTRING (10.3646409 52.2627225, 10.3648193 52.2627145, 10.3651725 52.26269, 10.3655794 52.2626759, 10.3667459 52.2626355)",,,,
711698204,,Wahler Weg,residential,30,False,True,70.512,"LINESTRING (10.3646409 52.2627225, 10.3646357 52.2626311, 10.3646255 52.2623867, 10.364613 52.2620886)",,,,
22986594,,Valkeakoskistraße,residential,30,False,True,131.448,"LINESTRING (10.3626837 52.2619457, 10.3635541 52.2619837, 10.3638507 52.261996, 10.3641179 52.2620071, 10.3642401 52.2620122, 10.3646105 52.2620276)",,,,
22986599,,Kastanienweg,residential,30,False,True,89.673,"LINESTRING (10.3626837 52.2619457, 10.3627401 52.2615423, 10.3628067 52.2613488, 10.3628734 52.2611491)",,,,
22986601,,Ulmenweg,residential,30,False,False,65.656,"LINESTRING (10.3626837 52.2619457, 10.362661 52.2621932, 10.3626432 52.2623876, 10.3626327 52.262431, 10.362607 52.2625338)",,,,
22986601,,Ulmenweg,residential,30,False,True,65.656,"LINESTRING (10.362607 52.2625338, 10.3626327 52.262431, 10.3626432 52.2623876, 10.362661 52.2621932, 10.3626837 52.2619457)",,,,
22986599,,Kastanienweg,residential,30,False,False,89.673,"LINESTRING (10.3628734 52.2611491, 10.3628067 52.2613488, 10.3627401 52.2615423, 10.3626837 52.2619457)",,,,
23130929,,Konrad-Adenauer-Ring,residential,30,False,False,161.628,"LINESTRING (10.3663629 52.2574976, 10.3648827 52.2572644, 10.3645414 52.2572068, 10.3640786 52.2571043)",,,,
988322324,,Albert-Schweitzer-Straße,residential,30,False,True,83.002,"LINESTRING (10.3663629 52.2574976, 10.3662761 52.257753, 10.3661878 52.2580368, 10.3661293 52.2582302)",4,,,
23130929,,Konrad-Adenauer-Ring,residential,30,False,True,32.256,"LINESTRING (10.3640602 52.2568254, 10.3640291 52.2570655, 10.3640786 52.2571043)",,,,
23130922,,Am Stapelacker,residential,30,False,False,62.552,"LINESTRING (10.3624935 52.260473, 10.3627593 52.2599345)",,,,
711698206,,Am Stapelacker,residential,30,False,False,92.82000000000001,"LINESTRING (10.3624935 52.260473, 10.3626521 52.2604953, 10.3629315 52.2605345, 10.3631979 52.2605741, 10.363634 52.2606333, 10.3638227 52.2606598)",4,,,
23130923,,Am Stapelacker,residential,30,False,False,44.737,"LINESTRING (10.3638227 52.2606598, 10.3640097 52.2602741)",7,,,
711698206,,Am Stapelacker,residential,30,False,False,81.89699999999999,"LINESTRING (10.3638227 52.2606598, 10.3639195 52.2606722, 10.3647173 52.2607744, 10.3649867 52.260839)",4,,,
711698206,,Am Stapelacker,residential,30,False,True,92.82000000000001,"LINESTRING (10.3638227 52.2606598, 10.363634 52.2606333, 10.3631979 52.2605741, 10.3629315 52.2605345, 10.3626521 52.2604953, 10.3624935 52.260473)",4,,,
23130922,,Am Stapelacker,residential,30,False,True,62.552,"LINESTRING (10.3627593 52.2599345, 10.3624935 52.260473)",,,,
23130923,,Am Stapelacker,residential,30,False,True,44.737,"LINESTRING (10.3640097 52.2602741, 10.3638227 52.2606598)",7,,,
23130924,,Danziger Straße,residential,30,False,True,250.25599999999997,"LINESTRING (10.3677924 52.2613084, 10.367938 52.2607836, 10.3671091 52.2606872, 10.3665944 52.2606324, 10.3651793 52.2604654)",,,,
"[23130925, 23130927]",,Königsberger Straße,residential,30,False,False,256.00100000000003,"LINESTRING (10.3677924 52.2613084, 10.3685528 52.2614006, 10.3686111 52.2614077, 10.3687687 52.2614268, 10.3688386 52.2614353, 10.3690275 52.2614582, 10.3690901 52.2614658, 10.3692821 52.2614891, 10.3693423 52.2614964, 10.3694042 52.2615042, 10.3694127 52.2615044, 10.3697738 52.2614758, 10.3698742 52.2614679, 10.3699229 52.2614733, 10.3700526 52.2614878, 10.3704831 52.2615357, 10.3709733 52.2615902, 10.3714921 52.261648)",,,,
23130925,,Königsberger Straße,residential,30,False,True,201.106,"LINESTRING (10.3677924 52.2613084, 10.367589 52.2612791, 10.3673428 52.2612436, 10.3668025 52.2611656, 10.3663242 52.2610967, 10.3663037 52.2610937, 10.3660705 52.2610671, 10.3660349 52.261063, 10.3656835 52.261023, 10.3654199 52.2609929, 10.3649024 52.2609339)",,,,
711698205,,Wahler Weg,residential,30,False,True,12.011,"LINESTRING (10.3649024 52.2609339, 10.3649867 52.260839)",,,,
23130925,,Königsberger Straße,residential,30,False,False,201.10600000000002,"LINESTRING (10.3649024 52.2609339, 10.3654199 52.2609929, 10.3656835 52.261023, 10.3660349 52.261063, 10.3660705 52.2610671, 10.3663037 52.2610937, 10.3663242 52.2610967, 10.3668025 52.2611656, 10.3673428 52.2612436, 10.367589 52.2612791, 10.3677924 52.2613084)",,,,
711698204,,Wahler Weg,residential,30,False,False,123.73399999999998,"LINESTRING (10.3649024 52.2609339, 10.3648607 52.2610452, 10.3647696 52.2612885, 10.3646181 52.2617206, 10.3646105 52.2620276)",,,,
"[23130925, 23130927]",,Königsberger Straße,residential,30,False,True,256.0009999999999,"LINESTRING (10.3714921 52.261648, 10.3709733 52.2615902, 10.3704831 52.2615357, 10.3700526 52.2614878, 10.3699229 52.2614733, 10.3698742 52.2614679, 10.3697738 52.2614758, 10.3694127 52.2615044, 10.3694042 52.2615042, 10.3693423 52.2614964, 10.3692821 52.2614891, 10.3690901 52.2614658, 10.3690275 52.2614582, 10.3688386 52.2614353, 10.3687687 52.2614268, 10.3686111 52.2614077, 10.3685528 52.2614006, 10.3677924 52.2613084)",,,,
23130928,,Dornberg,residential,30,False,True,112.104,"LINESTRING (10.3714921 52.261648, 10.3719834 52.2610894, 10.3720329 52.2610331, 10.3721613 52.2608685, 10.3722069 52.2608065, 10.3722356 52.2607497)",,,,
26147866,,Dornberg,residential,30,True,False,109.21900000000001,"LINESTRING (10.3714921 52.261648, 10.3710649 52.2620853, 10.3709211 52.2622325, 10.3708964 52.2622494, 10.37072 52.2624385, 10.3707349 52.2624986)",,,,
26374361,,Peiner Straße,unclassified,50,False,False,133.704,"LINESTRING (10.3707349 52.2624986, 10.3704096 52.2625288, 10.3687762 52.2625805)",,,,
33923209,,Peiner Straße,unclassified,50,False,True,34.46,"LINESTRING (10.3707349 52.2624986, 10.370827 52.2624914, 10.3710026 52.2624966, 10.3710974 52.2624944, 10.3712388 52.2624821)",,,,
26285017,,Konrad-Adenauer-Ring,living_street,,False,False,4.445,"LINESTRING (10.3640786 52.2571043, 10.3640139 52.2571097)",,,,
23130929,,Konrad-Adenauer-Ring,residential,30,False,False,32.256,"LINESTRING (10.3640786 52.2571043, 10.3640291 52.2570655, 10.3640602 52.2568254)",,,,
23130929,,Konrad-Adenauer-Ring,residential,30,False,True,161.628,"LINESTRING (10.3640786 52.2571043, 10.3645414 52.2572068, 10.3648827 52.2572644, 10.3663629 52.2574976)",,,,
23130934,,Südstraße,residential,30,False,False,89.396,"LINESTRING (10.3661293 52.2582302, 10.3648685 52.2580049)",,,,
988322324,,Albert-Schweitzer-Straße,residential,30,False,False,83.00200000000001,"LINESTRING (10.3661293 52.2582302, 10.3661878 52.2580368, 10.3662761 52.257753, 10.3663629 52.2574976)",4,,,
"[24034289, 988322322, 988322323, 988322324]",,Albert-Schweitzer-Straße,residential,30,False,True,153.435,"LINESTRING (10.3661293 52.2582302, 10.3659689 52.2586866, 10.3658927 52.2589033, 10.3658748 52.2589541, 10.3658015 52.2591588, 10.3656716 52.2595164, 10.3656491 52.2595784)",4,,,
23130934,,Südstraße,residential,30,False,True,89.396,"LINESTRING (10.3648685 52.2580049, 10.3661293 52.2582302)",,,,
23130934,,Südstraße,residential,30,False,False,82.683,"LINESTRING (10.3648685 52.2580049, 10.3642625 52.2579019, 10.3640949 52.2579036, 10.3639361 52.2579259, 10.3636947 52.2579768)",,,,
23130936,,Südstraße,residential,30,False,False,69.989,"LINESTRING (10.3648685 52.2580049, 10.3647052 52.2583094, 10.364493 52.2585897)",,,,
23130934,,Südstraße,residential,30,False,True,107.53099999999999,"LINESTRING (10.3621588 52.2577913, 10.3622662 52.2578061, 10.3627725 52.2579036, 10.3630918 52.2579573, 10.3632814 52.2579788, 10.3633961 52.2579886, 10.3635211 52.2579847, 10.3636947 52.2579768)",,,,
23130936,,Südstraße,residential,30,False,True,69.989,"LINESTRING (10.364493 52.2585897, 10.3647052 52.2583094, 10.3648685 52.2580049)",,,,
34881140,,Köchinger Straße,secondary,50,False,False,9.714,"LINESTRING (10.3727307 52.2588173, 10.3727119 52.2587307)",,L 475,,
34881140,,Köchinger Straße,secondary,50,False,True,76.707,"LINESTRING (10.3727307 52.2588173, 10.3728879 52.2595004)",,L 475,,
"[23134997, 32067807]",,Berliner Straße,residential,30,False,"[False, True]",279.75899999999996,"LINESTRING (10.3727307 52.2588173, 10.3725438 52.2588045, 10.3724505 52.258795, 10.3723622 52.2587753, 10.3722706 52.2587808, 10.372174 52.2587792, 10.371731 52.2587488, 10.371319 52.2587222, 10.3708565 52.2586889, 10.3704938 52.2586624, 10.370421 52.2586591, 10.3699808 52.2586289, 10.3695381 52.2586, 10.3693254 52.2585878, 10.3690363 52.2585826, 10.368997 52.2587077, 10.3688154 52.258714)",7,,,
"[23134997, 32067807]",,Berliner Straße,residential,30,False,"[False, True]",279.759,"LINESTRING (10.3688154 52.258714, 10.368997 52.2587077, 10.3690363 52.2585826, 10.3693254 52.2585878, 10.3695381 52.2586, 10.3699808 52.2586289, 10.370421 52.2586591, 10.3704938 52.2586624, 10.3708565 52.2586889, 10.371319 52.2587222, 10.371731 52.2587488, 10.372174 52.2587792, 10.3722706 52.2587808, 10.3723622 52.2587753, 10.3724505 52.258795, 10.3725438 52.2588045, 10.3727307 52.2588173)",7,,,
23134999,,Parkstraße,residential,30,False,False,131.73,"LINESTRING (10.3727119 52.2587307, 10.3746465 52.2587655)",6.1,,,
34881140,,Köchinger Straße,secondary,50,False,True,9.714,"LINESTRING (10.3727119 52.2587307, 10.3727307 52.2588173)",,L 475,,
23134999,,Parkstraße,residential,30,False,False,106.735,"LINESTRING (10.3746465 52.2587655, 10.3762137 52.2587999)",6.1,,,
23134999,,Parkstraße,residential,30,False,True,131.73,"LINESTRING (10.3746465 52.2587655, 10.3727119 52.2587307)",6.1,,,
23135067,,An der Waage,residential,30,False,False,73.485,"LINESTRING (10.3746465 52.2587655, 10.3746157 52.2594261)",5.6,,,
23134999,,Parkstraße,residential,30,False,False,34.474,"LINESTRING (10.3762137 52.2587999, 10.3767202 52.2587991)",6.1,,,
23134999,,Parkstraße,residential,30,False,True,106.735,"LINESTRING (10.3762137 52.2587999, 10.3746465 52.2587655)",6.1,,,
23135002,,Spinnerstraße,residential,30,False,True,58.026,"LINESTRING (10.3762137 52.2587999, 10.3761495 52.2589475, 10.3759645 52.2592988)",,,,
24034570,,Noldestraße,residential,30,False,True,102.662,"LINESTRING (10.3762137 52.2587999, 10.376331 52.2581083, 10.3764196 52.2578869)",,,,
23134999,,Parkstraße,residential,30,False,True,34.474,"LINESTRING (10.3767202 52.2587991, 10.3762137 52.2587999)",6.1,,,
23135065,,Juteweg,residential,30,False,False,111.223,"LINESTRING (10.3767202 52.2587991, 10.3766953 52.2591861, 10.3766503 52.2592036, 10.3766407 52.259361, 10.3760998 52.259336, 10.3759645 52.2592988)",,,,
23135002,,Spinnerstraße,residential,30,False,False,81.89999999999999,"LINESTRING (10.3764457 52.2606817, 10.3763587 52.2606066, 10.3762915 52.2604713, 10.3761593 52.2602768, 10.3761485 52.2602608, 10.3760472 52.2601113, 10.3759763 52.2600067)",,,,
23135002,,Spinnerstraße,residential,30,False,False,81.20599999999999,"LINESTRING (10.3759763 52.2600067, 10.3759106 52.2598863, 10.3758623 52.2598248, 10.3758542 52.2597653, 10.3758487 52.2597253, 10.3758495 52.259651, 10.3758502 52.2595767, 10.3758921 52.2594599, 10.3759645 52.2592988)",,,,
23135002,,Spinnerstraße,residential,30,False,True,81.89999999999999,"LINESTRING (10.3759763 52.2600067, 10.3760472 52.2601113, 10.3761485 52.2602608, 10.3761593 52.2602768, 10.3762915 52.2604713, 10.3763587 52.2606066, 10.3764457 52.2606817)",,,,
23135002,,Spinnerstraße,residential,30,False,False,58.026,"LINESTRING (10.3759645 52.2592988, 10.3761495 52.2589475, 10.3762137 52.2587999)",,,,
23135002,,Spinnerstraße,residential,30,False,True,81.206,"LINESTRING (10.3759645 52.2592988, 10.3758921 52.2594599, 10.3758502 52.2595767, 10.3758495 52.259651, 10.3758487 52.2597253, 10.3758542 52.2597653, 10.3758623 52.2598248, 10.3759106 52.2598863, 10.3759763 52.2600067)",,,,
23135065,,Juteweg,residential,30,False,True,111.223,"LINESTRING (10.3759645 52.2592988, 10.3760998 52.259336, 10.3766407 52.259361, 10.3766503 52.2592036, 10.3766953 52.2591861, 10.3767202 52.2587991)",,,,
24034570,,Noldestraße,residential,30,False,True,28.713,"LINESTRING (10.3764196 52.2578869, 10.3766444 52.2576684)",,,,
23135006,,Kollwitzstraße,residential,30,False,False,59.655,"LINESTRING (10.3764196 52.2578869, 10.3760086 52.2578512, 10.3755479 52.2578362)",,,,
24034570,,Noldestraße,residential,30,False,False,102.662,"LINESTRING (10.3764196 52.2578869, 10.376331 52.2581083, 10.3762137 52.2587999)",,,,
24034570,,Noldestraße,residential,30,False,False,28.713,"LINESTRING (10.3766444 52.2576684, 10.3764196 52.2578869)",,,,
23135006,,Kollwitzstraße,residential,30,False,False,79.552,"LINESTRING (10.3755479 52.2578362, 10.3743799 52.2578098)",,,,
23135008,,Kollwitzstraße,residential,,False,True,36.854,"LINESTRING (10.3755479 52.2578362, 10.3755235 52.2581673)",,,,
23135006,,Kollwitzstraße,residential,30,False,True,59.655,"LINESTRING (10.3755479 52.2578362, 10.3760086 52.2578512, 10.3764196 52.2578869)",,,,
23135008,,Kollwitzstraße,residential,,False,False,62.437,"LINESTRING (10.3755479 52.2578362, 10.3755832 52.2573536, 10.375647 52.2572856)",,,,
23135006,,Kollwitzstraße,residential,30,False,False,57.111,"LINESTRING (10.3743799 52.2578098, 10.3735418 52.2577849)",,,,
23135006,,Kollwitzstraße,residential,30,False,True,79.552,"LINESTRING (10.3743799 52.2578098, 10.3755479 52.2578362)",,,,
23135007,,Kollwitzstraße,residential,,False,True,36.795,"LINESTRING (10.3743799 52.2578098, 10.3743812 52.2581407)",,,,
