osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,junction,bridge,tunnel,access
6240232,Neutorstraße,residential,False,False,33.994,"LINESTRING (7.1654335 51.9489587, 7.1655272 51.9488844, 7.1656132 51.9488008, 7.1657012 51.9487021)",30,,,,,,
6240229,,residential,True,False,10.61,"LINESTRING (7.1652898 51.9491277, 7.1652546 51.9491178, 7.1652243 51.9491029, 7.1652009 51.9490839, 7.1651857 51.949062)",30,,,roundabout,,,
"[6240232, 126461647]","['Neutorstraße', 'Neustraße']",residential,False,"[False, True]",126.015,"LINESTRING (7.1665561 51.9477227, 7.166354 51.9478306, 7.1662458 51.9478884, 7.1657521 51.9486299, 7.1657012 51.9487021)",30,,,,,,
126461647,Neustraße,residential,False,True,122.048,"LINESTRING (7.1665561 51.9477227, 7.1666479 51.9476712, 7.166705 51.947627, 7.166843 51.94748, 7.1669514 51.9473546, 7.1669804 51.947302, 7.1669941 51.9472595, 7.1670024 51.9472281, 7.1670057 51.9471728, 7.1669699 51.9469048, 7.1669518 51.9467074)",30,,,,,,
126567504,Basteiring,residential,True,False,77.04,"LINESTRING (7.1665561 51.9477227, 7.1664872 51.9476928, 7.1658339 51.9471942)",30,,,,,,
"[38367201, 33618740]",Kupferstraße,residential,False,True,50.93899999999999,"LINESTRING (7.1635696 51.943023, 7.1633677 51.9429357, 7.1629835 51.9427418)",50,3,,,,,
"[38367202, 584364254]",Wiesenstraße,tertiary,False,True,43.051,"LINESTRING (7.1635696 51.943023, 7.1636128 51.9428557, 7.1636158 51.9427548, 7.1636211 51.942638)",50,3,K 46,,,,
584474458,Gerichtsring,tertiary,False,True,36.381,"LINESTRING (7.1635696 51.943023, 7.1634504 51.9432524, 7.1633983 51.9433325)",50,3,K 46,,,,
"[10741803, 1093904687]",Kupferstraße,residential,True,False,108.20400000000001,"LINESTRING (7.1635696 51.943023, 7.1636994 51.9430845, 7.1637407 51.943102, 7.1643739 51.9433023, 7.1648864 51.9435518)",30,,,,,,
7123794,Billerbecker Straße,secondary,False,False,256.266,"LINESTRING (7.1762864 51.9498233, 7.1759113 51.9496016, 7.1755979 51.9493864, 7.1755148 51.9492924, 7.1753525 51.9491087, 7.1752796 51.9490263, 7.1752261 51.9489731, 7.1751508 51.9488981, 7.1749758 51.9487456, 7.1749373 51.9487164, 7.1747982 51.9485717, 7.1747119 51.948429, 7.1746632 51.9482214, 7.1746127 51.9480879, 7.1745459 51.9479924, 7.1744733 51.9479116, 7.1744197 51.9478793)",,,L 581,,,,
804605127,Billerbecker Straße,secondary,False,False,9.634,"LINESTRING (7.1744197 51.9478793, 7.174313 51.9478229)",,3,L 581,,,,
7123794,Billerbecker Straße,secondary,False,True,256.266,"LINESTRING (7.1744197 51.9478793, 7.1744733 51.9479116, 7.1745459 51.9479924, 7.1746127 51.9480879, 7.1746632 51.9482214, 7.1747119 51.948429, 7.1747982 51.9485717, 7.1749373 51.9487164, 7.1749758 51.9487456, 7.1751508 51.9488981, 7.1752261 51.9489731, 7.1752796 51.9490263, 7.1753525 51.9491087, 7.1755148 51.9492924, 7.1755979 51.9493864, 7.1759113 51.9496016, 7.1762864 51.9498233)",,,L 581,,,,
26734279,Stadtwaldallee,residential,False,True,55.76599999999999,"LINESTRING (7.1744197 51.9478793, 7.1746769 51.9477886, 7.1749133 51.9477187, 7.1751498 51.9476597)",30,,,,,,
584392638,Friedrich-Ebert-Straße,tertiary,False,False,37.358,"LINESTRING (7.1739207 51.9476166, 7.1743311 51.9473955)",50,3,K 52,,,,
584392642,Friedrich-Ebert-Straße,secondary,False,True,37.149,"LINESTRING (7.1739207 51.9476166, 7.173458 51.9477906)",50,3,L 581,,,,
27528508,Loddeallee,residential,False,True,31.313000000000002,"LINESTRING (7.1739207 51.9476166, 7.1737147 51.9475184, 7.173538 51.9474655)",,,,,,,
584392640,Billerbecker Straße,secondary,False,True,35.357,"LINESTRING (7.1739207 51.9476166, 7.1740657 51.9476874, 7.1742761 51.9478033, 7.174313 51.9478229)",,3,L 581,,,,
28288106,Alte Münsterstraße,tertiary,False,False,29.391,"LINESTRING (7.1735571 51.9425321, 7.1734126 51.9423784, 7.173341 51.9423038)",,3,K 52,,,,
160614436,Daruper Straße,residential,False,True,39.72,"LINESTRING (7.1735571 51.9425321, 7.1733323 51.9426493, 7.1731132 51.9427617)",,3,,,,,
560631368,Friedrich-Ebert-Straße,tertiary,False,True,47.92099999999999,"LINESTRING (7.1735571 51.9425321, 7.1737018 51.9426661, 7.1738901 51.942834, 7.1739508 51.9428882)",50,3,K 52,,,,
560631370,Daruper Straße,tertiary,False,False,46.346000000000004,"LINESTRING (7.1735571 51.9425321, 7.173757 51.9424306, 7.174087 51.9422733)",50,3,K 46,,,,
27149899,Wiesenstraße,tertiary,True,False,40.379,"LINESTRING (7.1644162 51.9414633, 7.1639844 51.941586, 7.1638861 51.9416211)",50,1,K 46,,,,
160614439,Wiesenstraße,tertiary,False,False,17.909,"LINESTRING (7.1635994 51.9424775, 7.1636211 51.942638)",50,3,K 46,,,,
"[584474456, 160608060, 584474455]",Wiesenstraße,tertiary,False,True,102.498,"LINESTRING (7.1635994 51.9424775, 7.1635622 51.9422254, 7.1635468 51.9420835, 7.1635475 51.9420215, 7.1635574 51.9419727, 7.1635711 51.9419247, 7.1635932 51.9418791, 7.1636262 51.9418276, 7.1636542 51.9417931, 7.1637158 51.9417326, 7.1638052 51.9416662, 7.1638861 51.9416211)",50,"['2', '3']",K 46,,,,
160614439,Wiesenstraße,tertiary,False,True,17.909,"LINESTRING (7.1636211 51.942638, 7.1635994 51.9424775)",50,3,K 46,,,,
"[38367202, 584364254]",Wiesenstraße,tertiary,False,False,43.051,"LINESTRING (7.1636211 51.942638, 7.1636158 51.9427548, 7.1636128 51.9428557, 7.1635696 51.943023)",50,3,K 46,,,,
27160267,Kupferstraße,residential,True,False,58.736,"LINESTRING (7.1629835 51.9427418, 7.1632251 51.9427364, 7.1633515 51.9427206, 7.1634343 51.9426901, 7.1635108 51.9426399, 7.1635994 51.9424775)",,1,,,,,
"[38367201, 33618740]",Kupferstraße,residential,False,False,50.93899999999999,"LINESTRING (7.1629835 51.9427418, 7.1633677 51.9429357, 7.1635696 51.943023)",50,3,,,,,
584392642,Friedrich-Ebert-Straße,secondary,False,False,37.149,"LINESTRING (7.173458 51.9477906, 7.1739207 51.9476166)",50,3,L 581,,,,
584392641,,secondary,True,False,39.44,"LINESTRING (7.173458 51.9477906, 7.1735305 51.9477071, 7.1735814 51.9476443, 7.1735958 51.9476085, 7.1735975 51.9475285, 7.173538 51.9474655)",,1,,,,,
"[584392643, 584392645, 32043846, 849425434, 849425435]",Friedrich-Ebert-Straße,secondary,False,True,284.132,"LINESTRING (7.173458 51.9477906, 7.1732461 51.9478708, 7.1729887 51.9479501, 7.1726887 51.9480226, 7.1725008 51.9480587, 7.1723128 51.948091, 7.1720762 51.9481254, 7.1717479 51.9481705, 7.1715782 51.9481944, 7.1707557 51.9483064, 7.1702622 51.948399, 7.16993 51.9484803, 7.1697912 51.9485228, 7.1695487 51.9485972)",50,"['2', '3']",L 581,,yes,,
27671476,Letter Straße,residential,False,False,66.21,"LINESTRING (7.167304 51.9421977, 7.1671205 51.9427823)",,,,,,,
"[1011227128, 1011227129, 27671475]",Letter Straße,residential,False,True,40.794999999999995,"LINESTRING (7.167304 51.9421977, 7.1673847 51.9419897, 7.1674144 51.9419133, 7.1674425 51.9418409)",,,,,yes,,
27671476,Letter Straße,residential,False,True,66.21,"LINESTRING (7.1671205 51.9427823, 7.167304 51.9421977)",,,,,,,
26643739,Kellerstraße,residential,True,False,174.441,"LINESTRING (7.1671205 51.9427823, 7.1676448 51.94279, 7.1678929 51.9427985, 7.1682826 51.9428418, 7.1684738 51.9428745, 7.1686293 51.9429052, 7.1692141 51.9430209, 7.1695956 51.9430952)",,,,,,,
26643778,Hinterstraße,residential,True,False,127.078,"LINESTRING (7.1671205 51.9427823, 7.1664026 51.9427723, 7.1652668 51.9427678)",,,,,,,
"[584644414, 27507968, 26656782, 24063503]","['Kuchenstraße', 'Bernhard-von-Galen-Straße']",residential,False,True,317.0009999999999,"LINESTRING (7.1667279 51.9438637, 7.1669134 51.9439242, 7.1672608 51.9440433, 7.1673423 51.9440761, 7.1677201 51.9442984, 7.1679404 51.9444462, 7.1679541 51.9444728, 7.1679543 51.944492, 7.1679481 51.9445178, 7.1678573 51.94481, 7.1678256 51.9450312, 7.1681952 51.945081, 7.1683387 51.9450974, 7.1687541 51.9451499, 7.1691377 51.9452007, 7.1691871 51.9452073, 7.1697151 51.9452606, 7.1698958 51.9452832)",,,,,,building_passage,
22764498,Davidstraße,residential,True,False,96.333,"LINESTRING (7.1648864 51.9435518, 7.1646274 51.9439013, 7.1644353 51.9441604, 7.164325 51.9443092, 7.1643024 51.9443398)",,,,,,,
26808378,Pfauengasse,residential,False,True,39.472,"LINESTRING (7.1648864 51.9435518, 7.1650739 51.9432756, 7.1651115 51.9432251)",,,,,,,
"[160602275, 584392646, 584392650, 8036395, 584392652]",Holtwicker Straße,secondary,False,True,239.97999999999996,"LINESTRING (7.1695487 51.9485972, 7.1693278 51.9486954, 7.1692124 51.9487466, 7.168791 51.9489313, 7.1686388 51.9490082, 7.1684986 51.9490809, 7.1682405 51.9492122, 7.1679008 51.9493862, 7.1677932 51.9494413, 7.1674909 51.9495983, 7.1667954 51.9499289)",50,"['4', '3']",L 581,,,,
10998786,Große Viehstraße,residential,True,False,83.42999999999999,"LINESTRING (7.1695487 51.9485972, 7.1693999 51.9485458, 7.1693094 51.9484636, 7.1692681 51.9483971, 7.1691994 51.9482943, 7.1691457 51.9481907, 7.1690773 51.9480454, 7.1690329 51.9479457)",,1,,,,,
"[1103542460, 584392644, 23901949]",Osterwicker Straße,residential,False,False,199.142,"LINESTRING (7.1695487 51.9485972, 7.1696903 51.9487216, 7.1700203 51.9490114, 7.1701363 51.9491132, 7.1704754 51.949395, 7.1704996 51.9494146, 7.1708861 51.9497189, 7.1709691 51.9497875, 7.1710064 51.9498197, 7.1712685 51.9500403)",50,"['2', '3']",,,,,
"[584392643, 584392645, 32043846, 849425434, 849425435]",Friedrich-Ebert-Straße,secondary,False,False,284.132,"LINESTRING (7.1695487 51.9485972, 7.1697912 51.9485228, 7.16993 51.9484803, 7.1702622 51.948399, 7.1707557 51.9483064, 7.1715782 51.9481944, 7.1717479 51.9481705, 7.1720762 51.9481254, 7.1723128 51.948091, 7.1725008 51.9480587, 7.1726887 51.9480226, 7.1729887 51.9479501, 7.1732461 51.9478708, 7.173458 51.9477906)",50,"['2', '3']",L 581,,yes,,
23454711,Südwall,residential,False,False,97.438,"LINESTRING (7.1699471 51.9426107, 7.1692647 51.9423708, 7.1687136 51.9421752)",,,,,,,
23454711,Südwall,residential,False,True,185.605,"LINESTRING (7.1699471 51.9426107, 7.1708368 51.9429205, 7.1716238 51.943198, 7.1721207 51.9433735, 7.1722911 51.9434455)",,,,,,,
23454711,Südwall,residential,False,True,97.15599999999999,"LINESTRING (7.1674425 51.9418409, 7.1678679 51.941878, 7.1680303 51.9418922, 7.1681269 51.9419291, 7.1682979 51.9420032, 7.1684072 51.9420506, 7.168461 51.942077, 7.1687136 51.9421752)",,,,,,,
26944118,Jakobiwall,residential,True,False,281.66999999999996,"LINESTRING (7.1674425 51.9418409, 7.1671153 51.9418132, 7.1669063 51.9418288, 7.1668169 51.9418355, 7.1664838 51.9418836, 7.1655233 51.9420828, 7.1644794 51.9423082, 7.1642266 51.9423749, 7.1641252 51.9424096, 7.1640221 51.9424526, 7.1636211 51.942638)",,,,,,,
"[1011227128, 1011227129, 27671475]",Letter Straße,residential,False,False,40.795,"LINESTRING (7.1674425 51.9418409, 7.1674144 51.9419133, 7.1673847 51.9419897, 7.167304 51.9421977)",,,,,yes,,
24876864,Marienring,residential,True,False,174.676,"LINESTRING (7.1690329 51.9479457, 7.1685245 51.9479716, 7.168384 51.9479787, 7.1682527 51.9479793, 7.1681122 51.9479728, 7.1679691 51.9479642, 7.1678338 51.9479561, 7.1677482 51.94795, 7.1675456 51.9479332, 7.1673824 51.9479169, 7.1671569 51.9478839, 7.1667649 51.9477946, 7.1667363 51.9477877, 7.1666679 51.9477678, 7.1665561 51.9477227)",30,,,,,,
24876865,Mühlenstraße,residential,False,False,23.764000000000003,"LINESTRING (7.1690329 51.9479457, 7.1691932 51.9479189, 7.1693675 51.9478897)",,,,,,,
27251629,Kleine Viehstraße,residential,True,False,165.89400000000003,"LINESTRING (7.1690329 51.9479457, 7.1689888 51.9478504, 7.16893 51.9477379, 7.1688372 51.9476378, 7.1686656 51.9475151, 7.168448 51.947375, 7.1683219 51.9472804, 7.1681889 51.9471806, 7.1681469 51.9471401, 7.1681083 51.9470924, 7.1680405 51.947013, 7.1679691 51.9468959, 7.1678635 51.9467432, 7.1678536 51.946706, 7.1678636 51.9466747)",,1,,,,,
558876153,Kleine Viehstraße,residential,False,True,8.368,"LINESTRING (7.167808 51.9466077, 7.1678636 51.9466747)",,,,,,,
26809171,Kleine Viehstraße,residential,False,False,47.489000000000004,"LINESTRING (7.167808 51.9466077, 7.1675992 51.9463337, 7.167554 51.9462125)",,,,,,,
23901950,Münsterstraße,residential,False,True,92.834,"LINESTRING (7.1698958 51.9452832, 7.1698459 51.9454231, 7.1698192 51.9454733, 7.1697797 51.9455361, 7.1697292 51.9455895, 7.1696106 51.9456781, 7.1694243 51.9457636, 7.1692711 51.9458331, 7.1691878 51.9458637, 7.1690858 51.9459038)",,,,,,,
"[27507968, 26656782, 584644414, 24063503]","['Kuchenstraße', 'Bernhard-von-Galen-Straße']",residential,False,False,317.00100000000003,"LINESTRING (7.1698958 51.9452832, 7.1697151 51.9452606, 7.1691871 51.9452073, 7.1691377 51.9452007, 7.1687541 51.9451499, 7.1683387 51.9450974, 7.1681952 51.945081, 7.1678256 51.9450312, 7.1678573 51.94481, 7.1679481 51.9445178, 7.1679543 51.944492, 7.1679541 51.9444728, 7.1679404 51.9444462, 7.1677201 51.9442984, 7.1673423 51.9440761, 7.1672608 51.9440433, 7.1669134 51.9439242, 7.1667279 51.9438637)",,,,,,building_passage,
"[371629196, 416352398]",Münsterstraße,residential,False,False,64.666,"LINESTRING (7.1698958 51.9452832, 7.1700005 51.9451901, 7.1701801 51.9450423, 7.1703303 51.9449141, 7.1704437 51.9448099)",30,,,,,,
26808770,Schützenring,residential,False,False,360.629,"LINESTRING (7.1717035 51.9439523, 7.1718069 51.944085, 7.1720149 51.944345, 7.1720734 51.9444734, 7.1721654 51.9447072, 7.1722256 51.9448535, 7.1723146 51.9450537, 7.1725156 51.9454823, 7.172558 51.9456082, 7.1725923 51.9458245, 7.172629 51.946079, 7.1726435 51.9464113, 7.1726143 51.9466753, 7.172574 51.9468244, 7.1724967 51.9469563, 7.172364 51.947067)",30,,,,,,
371629196,Münsterstraße,residential,False,True,129.95,"LINESTRING (7.1717035 51.9439523, 7.1715336 51.9440557, 7.1713679 51.9441551, 7.1711011 51.9442907, 7.1710028 51.9443406, 7.1708795 51.9444119, 7.1707857 51.9444734, 7.1706647 51.9445637, 7.170615 51.9446103, 7.1705846 51.9446457, 7.1704437 51.9448099)",30,,,,,,
"[558876156, 27671477, 27671478]",Münsterstraße,residential,False,False,69.286,"LINESTRING (7.1717035 51.9439523, 7.1717943 51.9438789, 7.1718576 51.9438219, 7.1720176 51.9436895, 7.1721563 51.9435705, 7.1722911 51.9434455)",,,,,yes,,
"[28514269, 558876157, 26808439]","['Südring', 'Beguinenstraße']",residential,False,True,226.94400000000005,"LINESTRING (7.1717035 51.9439523, 7.1716167 51.943889, 7.171298 51.9436602, 7.1712639 51.9436336, 7.1711409 51.9435459, 7.17101 51.9434518, 7.1708153 51.9433645, 7.1700642 51.9430373, 7.1699792 51.9430167, 7.1698966 51.9430126, 7.1698523 51.9430325, 7.1698116 51.9430604, 7.1697721 51.9430963, 7.1696654 51.9431933, 7.1696055 51.9433235, 7.169617 51.9435161)",,,,,,,
32844076,Daruper Straße,residential,True,False,53.289,"LINESTRING (7.1731132 51.9427617, 7.1731928 51.9426249, 7.1732484 51.9425158, 7.173341 51.9423038)",,1,,,,,
160614436,Daruper Straße,residential,False,False,39.72,"LINESTRING (7.1731132 51.9427617, 7.1733323 51.9426493, 7.1735571 51.9425321)",,3,,,,,
"[698861947, 23901951]",Daruper Straße,residential,False,True,94.64500000000001,"LINESTRING (7.1731132 51.9427617, 7.1730536 51.9428094, 7.172878 51.942953, 7.1727095 51.9430958, 7.172468 51.9433005, 7.1722911 51.9434455)",,3,,,,,
"[584392637, 698861942, 7123791]",Friedrich-Ebert-Straße,tertiary,False,True,379.56700000000006,"LINESTRING (7.1753175 51.9441922, 7.1753875 51.9443032, 7.1754263 51.9443908, 7.1754616 51.9444778, 7.1755218 51.9446511, 7.175545 51.9447253, 7.1755618 51.9448001, 7.1756031 51.9451406, 7.1756072 51.9452205, 7.1756086 51.9453004, 7.1756016 51.9454603, 7.1755876 51.9455787, 7.1755787 51.9456382, 7.1755681 51.945695, 7.1755388 51.9458107, 7.1755046 51.9459254, 7.1754265 51.9461242, 7.1753041 51.9463626, 7.1752199 51.9464949, 7.1751274 51.9466251, 7.1750247 51.9467525, 7.1749144 51.9468789, 7.174661 51.9471235, 7.1744606 51.947304, 7.1743311 51.9473955)",50,"['2', '3']",K 52,,,,
"[698861948, 698861941, 698861943]",Friedrich-Ebert-Straße,tertiary,False,False,173.108,"LINESTRING (7.1753175 51.9441922, 7.1751482 51.9439744, 7.1748794 51.9436769, 7.1744552 51.9433221, 7.174078 51.9430087, 7.1739508 51.9428882)",50,3,K 52,,,,
24876863,Seminarstraße,residential,False,False,32.54,"LINESTRING (7.1624712 51.9477944, 7.162616 51.9475157)",30,,,,,,
24876861,Wetmarstraße,residential,False,False,115.21600000000001,"LINESTRING (7.1624712 51.9477944, 7.1625448 51.9478013, 7.1626421 51.9478226, 7.162758 51.9478572, 7.1628752 51.9479031, 7.1629995 51.9479602, 7.1632277 51.9480976, 7.1634034 51.9481813, 7.1638536 51.9483647)",30,,,,,,
27030830,Basteiring,residential,False,True,162.43,"LINESTRING (7.1642359 51.9462315, 7.1627738 51.9450819)",30,,,,,,
126461645,Köbbinghof,residential,True,False,60.66,"LINESTRING (7.1642359 51.9462315, 7.1644579 51.9461296, 7.1645852 51.9460946, 7.165034 51.946011)",,,,,,,
24876865,Mühlenstraße,residential,False,True,23.764000000000003,"LINESTRING (7.1693675 51.9478897, 7.1691932 51.9479189, 7.1690329 51.9479457)",,,,,,,
"[27312376, 1223754753]",Große Viehstraße,residential,True,False,54.848000000000006,"LINESTRING (7.1693675 51.9478897, 7.1693333 51.9481195, 7.1693461 51.9482317, 7.1693707 51.9483154, 7.1694026 51.9483773)",,2,,,,,
33185236,Burgring,residential,False,True,52.33,"LINESTRING (7.1693675 51.9478897, 7.1695203 51.9478906, 7.1699966 51.9478993, 7.1701277 51.9478816)",,,,,,,
26643723,Südring,residential,True,False,180.664,"LINESTRING (7.1696887 51.9428759, 7.168919 51.9426212, 7.1683871 51.9424619, 7.1678217 51.9422852, 7.167304 51.9421977)",,,,,,,
26644136,Beguinenstraße,residential,False,True,26.137999999999998,"LINESTRING (7.1696887 51.9428759, 7.169697 51.9429164, 7.1697015 51.9429508, 7.1696658 51.9430237, 7.1696382 51.9430518, 7.1695956 51.9430952)",,,,,,,
26644136,Beguinenstraße,residential,False,False,26.138000000000005,"LINESTRING (7.1695956 51.9430952, 7.1696382 51.9430518, 7.1696658 51.9430237, 7.1697015 51.9429508, 7.169697 51.9429164, 7.1696887 51.9428759)",,,,,,,
"[26644136, 26643748]","['Ritterstraße', 'Beguinenstraße']",residential,False,True,157.373,"LINESTRING (7.1695956 51.9430952, 7.1695535 51.9431554, 7.1695053 51.9432361, 7.1694804 51.9432941, 7.1694636 51.9433894, 7.1694527 51.9434083, 7.1694303 51.9434231, 7.1693805 51.9434336, 7.1693279 51.943437, 7.1690351 51.9434417, 7.1687089 51.9434338, 7.1680016 51.9433793, 7.1677083 51.9433652)",,,,,,,
"[26644136, 26643748]","['Ritterstraße', 'Beguinenstraße']",residential,False,False,157.373,"LINESTRING (7.1677083 51.9433652, 7.1680016 51.9433793, 7.1687089 51.9434338, 7.1690351 51.9434417, 7.1693279 51.943437, 7.1693805 51.9434336, 7.1694303 51.9434231, 7.1694527 51.9434083, 7.1694636 51.9433894, 7.1694804 51.9432941, 7.1695053 51.9432361, 7.1695535 51.9431554, 7.1695956 51.9430952)",,,,,,,
26643782,Jakobiring,residential,True,False,222.23600000000002,"LINESTRING (7.1642484 51.9427821, 7.164356 51.9427441, 7.1647891 51.9425828, 7.165493 51.9424031, 7.1656962 51.9423614, 7.1663447 51.9422648, 7.1666625 51.9422235, 7.1669449 51.9422035, 7.1671464 51.9421937, 7.167304 51.9421977)",,,,,,,
26808124,Jakobiring,living_street,False,False,25.214000000000002,"LINESTRING (7.1642484 51.9427821, 7.1641957 51.9428016, 7.1641533 51.9428172, 7.1640559 51.9428827, 7.1639718 51.9429291)",,,,,,,
26643887,Poststraße,residential,False,False,39.47,"LINESTRING (7.1648182 51.9444975, 7.1646559 51.9444461, 7.1644745 51.9443936, 7.1643024 51.9443398)",30,,,,,,
"[1103581637, 612634766, 612634767, 1093904688, 22764498, 22764499]","['Davidstraße', 'Süringstraße']",residential,True,False,151.968,"LINESTRING (7.1643024 51.9443398, 7.164234 51.9444321, 7.1641773 51.9445085, 7.1641461 51.9445517, 7.1640188 51.9447496, 7.1639786 51.9448055, 7.1638309 51.9447737, 7.1635185 51.944703, 7.1632638 51.9446427, 7.1629446 51.9445701, 7.1628747 51.9445541, 7.1626707 51.9445066)",30,"['2', '1']",,,yes,,
26643887,Poststraße,residential,False,True,39.47,"LINESTRING (7.1643024 51.9443398, 7.1644745 51.9443936, 7.1646559 51.9444461, 7.1648182 51.9444975)",30,,,,,,
23454711,Südwall,residential,False,False,97.15599999999999,"LINESTRING (7.1687136 51.9421752, 7.168461 51.942077, 7.1684072 51.9420506, 7.1682979 51.9420032, 7.1681269 51.9419291, 7.1680303 51.9418922, 7.1678679 51.941878, 7.1674425 51.9418409)",,,,,,,
23454711,Südwall,residential,False,True,97.438,"LINESTRING (7.1687136 51.9421752, 7.1692647 51.9423708, 7.1699471 51.9426107)",,,,,,,
27483755,Wahrkamp,residential,False,False,50.257,"LINESTRING (7.1751894 51.9418031, 7.1755171 51.9421129, 7.1755676 51.9421889)",,,,,,,
584644413,Daruper Straße,tertiary,False,True,91.894,"LINESTRING (7.1751894 51.9418031, 7.174893 51.9419253, 7.174087 51.9422733)",50,2,K 46,,,,
26809815,Hohe Lucht,residential,True,False,162.222,"LINESTRING (7.165034 51.946011, 7.1654819 51.9463233, 7.1656863 51.9464471, 7.1659223 51.9465613, 7.1661197 51.9466442, 7.1662574 51.9466922, 7.1663529 51.9467168, 7.1664331 51.9467279, 7.1665164 51.9467324, 7.1666306 51.9467303, 7.1669518 51.9467074)",,,,,,,
27015471,Kapuzinerstraße,residential,False,False,196.99600000000004,"LINESTRING (7.165034 51.946011, 7.1647363 51.9458081, 7.1645782 51.9456981, 7.1643653 51.9455568, 7.1641901 51.9454405, 7.1637731 51.9452616, 7.1635686 51.94518, 7.1630657 51.9450298, 7.1630064 51.9450254, 7.1629628 51.9450297, 7.1629059 51.9450435, 7.1628377 51.9450636, 7.1627738 51.9450819)",30,,,,,,
126461646,Köbbinghof,residential,False,False,85.222,"LINESTRING (7.165034 51.946011, 7.1660204 51.9458628, 7.1662466 51.9458447)",,,,,,,
"[6240232, 126461647]","['Neutorstraße', 'Neustraße']",residential,False,"[False, True]",126.015,"LINESTRING (7.1657012 51.9487021, 7.1657521 51.9486299, 7.1662458 51.9478884, 7.166354 51.9478306, 7.1665561 51.9477227)",30,,,,,,
6240232,Neutorstraße,residential,False,True,33.994,"LINESTRING (7.1657012 51.9487021, 7.1656132 51.9488008, 7.1655272 51.9488844, 7.1654335 51.9489587)",30,,,,,,
26807313,Neutorstraße,residential,False,False,71.578,"LINESTRING (7.1657012 51.9487021, 7.1665538 51.9489128, 7.166636 51.9489715)",,,,,,,
26808124,Jakobiring,living_street,False,True,25.214,"LINESTRING (7.1639718 51.9429291, 7.1640559 51.9428827, 7.1641533 51.9428172, 7.1641957 51.9428016, 7.1642484 51.9427821)",,,,,,,
26643778,Hinterstraße,residential,True,False,69.83,"LINESTRING (7.1652668 51.9427678, 7.1644988 51.9427754, 7.1642484 51.9427821)",,,,,,,
26808378,Pfauengasse,residential,False,False,18.15,"LINESTRING (7.1652136 51.9430745, 7.1651115 51.9432251)",,,,,,,
"[26808384, 26808394]",Pfauengasse,residential,True,False,164.053,"LINESTRING (7.1652136 51.9430745, 7.1661915 51.9431867, 7.1662382 51.9432181, 7.1662167 51.943266, 7.1661728 51.9433635, 7.1661002 51.943354, 7.1651115 51.9432251)",,,,,,,
26993069,Pfauengasse,residential,True,False,34.426,"LINESTRING (7.1652136 51.9430745, 7.1652374 51.9430213, 7.1652585 51.9429204, 7.1652668 51.9427678)",,,,,,,
