osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
77776664,L 224,Ludwig-Gerer-Straße,tertiary,False,True,142.554,"LINESTRING (8.6629241 47.8207201, 8.66265 47.8208896, 8.6623774 47.821026, 8.6621459 47.8211203, 8.6619668 47.8211794, 8.6619203 47.8211948, 8.6616362 47.8212722, 8.6615304 47.8212775, 8.6614031 47.8212573, 8.661311 47.8211947)",,,
154581174,K 6137,Ludwig-Gerer-Straße,secondary,False,False,228.81,"LINESTRING (8.6629241 47.8207201, 8.6631666 47.8205091, 8.6634817 47.8202028, 8.6635367 47.8201493, 8.6637581 47.81988, 8.6639407 47.8195453, 8.6640669 47.8191349, 8.6640827 47.8188643)",2,,
958883733,L 224,Rohrertalstraße,secondary,False,True,33.421,"LINESTRING (8.6629241 47.8207201, 8.6630309 47.8207714, 8.6630932 47.8207958, 8.6632281 47.8208326, 8.663325 47.8208448)",,50,
1005670848,,,primary,True,False,18.671,"LINESTRING (8.6596568 47.8173523, 8.6596647 47.8173865, 8.6596605 47.8174133, 8.6596474 47.8174388, 8.6596148 47.8174704, 8.6595655 47.8174945)",1,50,roundabout
26145269,L 224,Ludwig-Gerer-Straße,residential,False,False,208.23799999999994,"LINESTRING (8.6608406 47.8193934, 8.6610064 47.8196899, 8.6611105 47.8198558, 8.6611653 47.8199432, 8.6611811 47.8199747, 8.6611932 47.8199989, 8.6612305 47.8200735, 8.6612664 47.8201452, 8.6613307 47.8203449, 8.6613454 47.8204626, 8.6613388 47.8206257, 8.6613254 47.820811, 8.6612932 47.8209208, 8.6612516 47.8211118, 8.661311 47.8211947)",,,
411053895,,Ziegeleistraße,residential,False,True,83.778,"LINESTRING (8.6608406 47.8193934, 8.6604302 47.819339, 8.6601837 47.8192814, 8.6597415 47.8192667)",,,
690039435,L 224,Ludwig-Gerer-Straße,residential,False,True,155.874,"LINESTRING (8.6608406 47.8193934, 8.6607438 47.8191194, 8.6606607 47.8189449, 8.6606419 47.8189167, 8.6605726 47.8188126, 8.6601622 47.8182988, 8.6600167 47.818114)",2,,
150056907,,Kalkgrube,residential,False,False,114.637,"LINESTRING (8.6640827 47.8188643, 8.6644231 47.8188964, 8.6656011 47.819017)",,,
154581174,K 6137,Ludwig-Gerer-Straße,secondary,False,True,228.81,"LINESTRING (8.6640827 47.8188643, 8.6640669 47.8191349, 8.6639407 47.8195453, 8.6637581 47.81988, 8.6635367 47.8201493, 8.6634817 47.8202028, 8.6631666 47.8205091, 8.6629241 47.8207201)",2,,
112688057,,Rohrertalstraße,residential,False,False,66.176,"LINESTRING (8.6637517 47.8207289, 8.6638863 47.8208356, 8.6639434 47.8208898, 8.6640453 47.820986, 8.6641248 47.8211073, 8.6642007 47.8212359)",,,
