osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,width
26514076,Zur Ostsee,residential,False,False,324.865,"LINESTRING (12.2458949 54.2529354, 12.2458201 54.2531157, 12.2456804 54.2540885, 12.2455668 54.2545255, 12.2454398 54.2550581, 12.2453702 54.2553457, 12.2453009 54.2555072, 12.2452427 54.2556427, 12.2452545 54.255826)",,,,
26514077,Am Wasserturm,residential,False,False,306.627,"LINESTRING (12.2458949 54.2529354, 12.2460203 54.2529321, 12.2462059 54.2529233, 12.2463492 54.2529026, 12.2491032 54.2519155, 12.2496546 54.2517233, 12.2499949 54.2516148)",,,,
"[1140288232, 156518593, 156518591, 1140288231]",Friedhofsweg,residential,False,False,418.69800000000004,"LINESTRING (12.2458949 54.2529354, 12.2460401 54.2530181, 12.246178 54.2530967, 12.2465537 54.2532746, 12.2468361 54.2533757, 12.2470389 54.2534359, 12.2471299 54.2534629, 12.2474787 54.2535036, 12.2477545 54.253588, 12.2479061 54.2536921, 12.2482387 54.2539512, 12.2482572 54.2539659, 12.2484264 54.2541007, 12.248614 54.2542103, 12.2488443 54.2542551, 12.2490575 54.25429, 12.2492196 54.2543498, 12.2493722 54.2544815, 12.2496119 54.2548431, 12.2496671 54.2549623, 12.2497313 54.255152, 12.2498127 54.2553887, 12.2498717 54.2555725)","['50', '40']",,,
26514076,Zur Ostsee,residential,False,True,324.865,"LINESTRING (12.2452545 54.255826, 12.2452427 54.2556427, 12.2453009 54.2555072, 12.2453702 54.2553457, 12.2454398 54.2550581, 12.2455668 54.2545255, 12.2456804 54.2540885, 12.2458201 54.2531157, 12.2458949 54.2529354)",,,,
"[315016769, 679601313, 24520708, 679601299, 679601308]",Birkenallee,secondary,False,True,521.204,"LINESTRING (12.2512048 54.2511878, 12.2512586 54.2512631, 12.2512757 54.2513418, 12.2512897 54.2514941, 12.2512935 54.2516912, 12.2513186 54.2529962, 12.251339 54.2544732, 12.2513425 54.2545947, 12.2513547 54.2551605, 12.251363 54.2552842, 12.251378 54.2555534, 12.2513842 54.2556653, 12.251394 54.2557643, 12.2514336 54.2558141, 12.2514968 54.2558449)",50,2,L 22,
"[679601314, 679601316, 26639590]",Graaler Landweg,residential,False,True,91.17599999999999,"LINESTRING (12.2512048 54.2511878, 12.2513765 54.2512242, 12.2514496 54.2512409, 12.2515038 54.2512533, 12.251694 54.2512958, 12.2519767 54.2513633, 12.2525088 54.2514908)","['50', '30']",,,3.5
26480773,Dr.-Mettenheimer-Weg,residential,False,False,185.664,"LINESTRING (12.2548512 54.2520252, 12.2549616 54.2522295, 12.2542906 54.2523367, 12.2539227 54.2523619, 12.2532789 54.2523909, 12.2524994 54.2523851)",30,,,3
26639590,Graaler Landweg,residential,False,False,163.365,"LINESTRING (12.2548512 54.2520252, 12.2537308 54.2517631, 12.2525088 54.2514908)",30,,,3.5
26480772,Dr.-Bach-Weg,residential,False,False,99.444,"LINESTRING (12.2524994 54.2523851, 12.2525088 54.2514908)",30,,,
"[26480772, 26639550]","['Dr.-Bach-Weg', 'Dr.-Sedl-Weg']",residential,False,True,243.53600000000003,"LINESTRING (12.2524994 54.2523851, 12.2525108 54.2528454, 12.2534135 54.2528431, 12.2541406 54.2528041, 12.2546643 54.2527528, 12.2554216 54.2526075)",30,,,
26480773,Dr.-Mettenheimer-Weg,residential,False,True,185.664,"LINESTRING (12.2524994 54.2523851, 12.2532789 54.2523909, 12.2539227 54.2523619, 12.2542906 54.2523367, 12.2549616 54.2522295, 12.2548512 54.2520252)",30,,,3
26480772,Dr.-Bach-Weg,residential,False,True,99.444,"LINESTRING (12.2525088 54.2514908, 12.2524994 54.2523851)",30,,,
"[679601314, 679601316, 26639590]",Graaler Landweg,residential,False,False,91.176,"LINESTRING (12.2525088 54.2514908, 12.2519767 54.2513633, 12.251694 54.2512958, 12.2515038 54.2512533, 12.2514496 54.2512409, 12.2513765 54.2512242, 12.2512048 54.2511878)","['50', '30']",,,3.5
26639590,Graaler Landweg,residential,False,True,163.365,"LINESTRING (12.2525088 54.2514908, 12.2537308 54.2517631, 12.2548512 54.2520252)",30,,,3.5
"[26480772, 26639550]","['Dr.-Bach-Weg', 'Dr.-Sedl-Weg']",residential,False,False,243.536,"LINESTRING (12.2554216 54.2526075, 12.2546643 54.2527528, 12.2541406 54.2528041, 12.2534135 54.2528431, 12.2525108 54.2528454, 12.2524994 54.2523851)",30,,,
26639560,Nachtigallenweg,residential,False,False,98.158,"LINESTRING (12.2492532 54.2582293, 12.2497461 54.2580887, 12.2499066 54.2581356, 12.2498378 54.258236, 12.2495856 54.2582695, 12.2492532 54.2582293)",,,,
26639560,Nachtigallenweg,residential,False,True,98.15799999999999,"LINESTRING (12.2492532 54.2582293, 12.2495856 54.2582695, 12.2498378 54.258236, 12.2499066 54.2581356, 12.2497461 54.2580887, 12.2492532 54.2582293)",,,,
