osmid,oneway,name,highway,maxspeed,area,reversed,length,lanes,ref,geometry,junction,bridge,width
33551618,False,Brunnenstraße,residential,,,False,15.0,,,"LINESTRING (7.2210603 52.3220462, 7.2210902 52.3219805, 7.2211336 52.3219193)",,,
33552715,True,Eschenstraße,residential,,,False,51.071,,,"LINESTRING (7.2210603 52.3220462, 7.2214994 52.322077, 7.2216173 52.3220997, 7.2216988 52.3221259, 7.2217311 52.3221797)",,,
33551134,False,Singel,residential,,,False,48.264,,,"LINESTRING (7.2214324 52.3206341, 7.2221366 52.3205782)",,,
33551134,False,Singel,residential,,,True,69.857,,,"LINESTRING (7.2214324 52.3206341, 7.2213489 52.3205157, 7.2212255 52.3203845, 7.2208628 52.3201163)",,,
"[33551618, 33551131, 325082006]",False,"['Brunnenstraße', 'Klosterweg', 'Friedrich-Middendorff-Platz']",residential,,,True,150.36899999999997,,,"LINESTRING (7.2214324 52.3206341, 7.2212631 52.3208403, 7.2211213 52.3210208, 7.2210793 52.321177, 7.2210857 52.3212591, 7.2210645 52.3214336, 7.2211015 52.3215212, 7.221183 52.3216005, 7.2211907 52.3216562, 7.2211837 52.3216656, 7.2211336 52.3219193)",,,
33551134,False,Singel,residential,,,True,48.264,,,"LINESTRING (7.2221366 52.3205782, 7.2214324 52.3206341)",,,
33551210,True,Jürgenstraße,residential,30,,False,160.775,,,"LINESTRING (7.2221366 52.3205782, 7.222278 52.3205288, 7.2225921 52.3204277, 7.2229304 52.3203014, 7.2231289 52.3202138, 7.2232397 52.3201784, 7.2236538 52.320059, 7.2240337 52.3200173, 7.2241596 52.3200072, 7.2242701 52.3200076)",,,
986189710,True,Steinstraße,residential,30,,False,34.597,,,"LINESTRING (7.2242701 52.3200076, 7.2242195 52.3203172)",,,
47641436,False,Steinstraße,residential,30,,True,30.749000000000002,,,"LINESTRING (7.2242701 52.3200076, 7.2243082 52.3198492, 7.2244346 52.3197621)",,,
1268126700,False,Mauerstraße,residential,,,False,37.147,,,"LINESTRING (7.2203349 52.3200298, 7.2208628 52.3201163)",,,
33551132,False,Mauerstraße,residential,,,True,198.459,,,"LINESTRING (7.2203349 52.3200298, 7.2201481 52.3202515, 7.220003 52.3205266, 7.2199197 52.3207854, 7.2198685 52.3210499, 7.2197308 52.3217612)",,,
"[47641433, 35324235]",False,Neuer Weg,residential,,,True,70.168,1,,"LINESTRING (7.2203349 52.3200298, 7.2201707 52.319962, 7.2198037 52.3198617, 7.2194001 52.3197672)",,,
1268126700,False,Mauerstraße,residential,,,True,37.147,,,"LINESTRING (7.2208628 52.3201163, 7.2203349 52.3200298)",,,
33551134,False,Singel,residential,,,False,69.857,,,"LINESTRING (7.2208628 52.3201163, 7.2212255 52.3203845, 7.2213489 52.3205157, 7.2214324 52.3206341)",,,
772994915,False,Mauerstraße,residential,,,False,89.37899999999999,,,"LINESTRING (7.2208628 52.3201163, 7.2209735 52.3200064, 7.221094 52.3199142, 7.2219967 52.3198401)",,,
33551133,True,Brunnenstraße,residential,,,False,74.96799999999999,,,"LINESTRING (7.221057 52.3227134, 7.2209923 52.3224931, 7.2209949 52.3222745, 7.2210603 52.3220462)",,,
35324590,False,Bleichenstraße,residential,,,False,15.66,,,"LINESTRING (7.221057 52.3227134, 7.2211271 52.3228022, 7.2211772 52.3228313)",,,
572825014,False,Föhnstraße,residential,,,False,93.421,,,"LINESTRING (7.221057 52.3227134, 7.2207132 52.322727, 7.2201677 52.3227783, 7.2198951 52.3228203, 7.2197182 52.3228733)",,,
34335470,False,Dreiströmestraße,residential,30,,True,135.77599999999998,,,"LINESTRING (7.2282114 52.317712, 7.227789 52.3176445, 7.2272602 52.3175292, 7.2269537 52.317469, 7.2267315 52.3174217, 7.2264825 52.317379, 7.2263981 52.3173627, 7.2263634 52.3173437, 7.2263292 52.3173226)",,,
34378015,False,Süsterstraße,residential,,,False,97.862,,,"LINESTRING (7.228389 52.3232829, 7.2277517 52.3240721)",,,
40028929,False,Salzberger Straße,secondary,,,False,6.813,2,L 39,"LINESTRING (7.228389 52.3232829, 7.2282974 52.323258)",,,
34378015,False,Süsterstraße,residential,,,True,67.266,,,"LINESTRING (7.2272716 52.3246011, 7.2277517 52.3240721)",,,
34378015,False,Süsterstraße,residential,,,False,166.54799999999997,,,"LINESTRING (7.2272716 52.3246011, 7.2268879 52.3250383, 7.2263692 52.3256293, 7.2264607 52.3257199, 7.2265401 52.3257431, 7.2267922 52.3258167)",,,
103698791,True,Fillkuhle,residential,,,False,26.474,,,"LINESTRING (7.2180825 52.3255447, 7.2179872 52.3256524, 7.2178905 52.3257518)",,,
772994905,False,Hessenweg,residential,30,,False,34.725,,,"LINESTRING (7.2233964 52.3190027, 7.2234645 52.3189626, 7.2235209 52.3189151, 7.2235477 52.3188659, 7.2235289 52.3188118, 7.2234776 52.3187289)",,,
772994905,False,Hessenweg,residential,30,,True,189.31300000000002,,,"LINESTRING (7.2233964 52.3190027, 7.2219836 52.3190952, 7.2211576 52.3191604, 7.2207411 52.319218, 7.2206426 52.3192393)",,,
24972978,False,Färberstraße,secondary,50,,True,88.16799999999999,2,K 37,"LINESTRING (7.2238284 52.3222168, 7.2236671 52.3223052, 7.2235173 52.3224391, 7.2233053 52.32268, 7.2231517 52.3228842)",,,
34475385,False,Windstraße,residential,,,False,22.298000000000002,,,"LINESTRING (7.2238284 52.3222168, 7.2238132 52.322187, 7.2237214 52.3221487, 7.2236268 52.3221132, 7.2235754 52.3221015)",,,
"[572820650, 47851284, 172839158]",False,Färberstraße,secondary,50,,False,116.701,2,K 37,"LINESTRING (7.2238284 52.3222168, 7.2239574 52.3221938, 7.2240582 52.3221904, 7.2242036 52.3222048, 7.2244613 52.3222601, 7.2245625 52.322283, 7.2249978 52.3223993, 7.2254289 52.322526)",,,
28659409,False,Narzissenstraße,residential,,,False,73.96,1,,"LINESTRING (7.2211661 52.3178974, 7.2211934 52.3177559, 7.2212006 52.3176452, 7.221187 52.3176213, 7.2211512 52.3175585, 7.2210678 52.3174958, 7.2209261 52.3174434, 7.2207112 52.3174011)",,,
28817033,False,Kantstraße,residential,30,,False,179.142,,,"LINESTRING (7.2211661 52.3178974, 7.2210683 52.318054, 7.2209371 52.3181889, 7.2207673 52.318226, 7.2202699 52.3182638, 7.2194006 52.3183298, 7.2188577 52.318371)",,,
42043945,False,Bahnhofstraße,secondary,50,,False,182.363,2,L 39,"LINESTRING (7.2211661 52.3178974, 7.221543 52.3180332, 7.2221041 52.3182355, 7.2223746 52.3183255, 7.222767 52.318456, 7.2228294 52.3184768, 7.2234776 52.3187289)",,,
28827277,False,Tannenbergstraße,residential,30,,True,31.513,,,"LINESTRING (7.2175367 52.3198342, 7.2179974 52.3198661)",,,
28827277,False,Tannenbergstraße,residential,30,,False,35.685,,,"LINESTRING (7.2175367 52.3198342, 7.2171362 52.3198046, 7.2170186 52.3197857)",,,
34597876,False,Weiße Straße,residential,30,,False,173.05,,,"LINESTRING (7.2175367 52.3198342, 7.2173226 52.3207101, 7.2172236 52.3211742, 7.2171665 52.3213738)",,,
34597877,False,Gartenkamp,residential,30,,False,7.479,,,"LINESTRING (7.2171665 52.3213738, 7.2170607 52.3213553)",,,
34597877,False,Gartenkamp,residential,30,,True,100.7,,,"LINESTRING (7.2171665 52.3213738, 7.2185044 52.3217629)",,,
34597876,False,Weiße Straße,residential,30,,True,173.05,,,"LINESTRING (7.2171665 52.3213738, 7.2172236 52.3211742, 7.2173226 52.3207101, 7.2175367 52.3198342)",,,
24974639,False,Hessenweg,residential,30,,False,6.961,,,"LINESTRING (7.2185044 52.3217629, 7.2185445 52.3217053)",,,
34597877,False,Gartenkamp,residential,30,,False,100.7,,,"LINESTRING (7.2185044 52.3217629, 7.2171665 52.3213738)",,,
24974639,False,Hessenweg,residential,30,,True,91.852,,,"LINESTRING (7.2185044 52.3217629, 7.218254 52.3220892, 7.2180244 52.3223883, 7.2180197 52.3224686, 7.218025 52.3225234)",,,
34597877,False,Gartenkamp,residential,30,,True,7.479,,,"LINESTRING (7.2170607 52.3213553, 7.2171665 52.3213738)",,,
103700030,False,Schevestraße,residential,,,False,41.483,,,"LINESTRING (7.215691 52.32195, 7.2151127 52.3218307)",,,
103700030,False,Schevestraße,residential,,,True,58.213,,,"LINESTRING (7.215691 52.32195, 7.21649 52.3221386)",,,
34597879,False,Gartenstraße,residential,,,False,164.14999999999998,,,"LINESTRING (7.215691 52.32195, 7.216352 52.3211711, 7.2168119 52.3206424)",,,
34597879,False,Gartenstraße,residential,,,True,164.14999999999998,,,"LINESTRING (7.2168119 52.3206424, 7.216352 52.3211711, 7.215691 52.32195)",,,
34475836,False,Steinstraße,residential,30,,True,35.081,,,"LINESTRING (7.2244346 52.3197621, 7.2244996 52.3197117, 7.224811 52.3195476)",,,
47641434,False,Burg-Altena-Platz,residential,,,True,52.402,,,"LINESTRING (7.2244346 52.3197621, 7.2243643 52.319641, 7.2243609 52.3193932, 7.2242968 52.3193067)",,,
47641436,False,Steinstraße,residential,30,,False,30.749000000000002,,,"LINESTRING (7.2244346 52.3197621, 7.2243082 52.3198492, 7.2242701 52.3200076)",,,
772994915,False,Mauerstraße,residential,,,True,167.263,,,"LINESTRING (7.2244346 52.3197621, 7.2242699 52.3197205, 7.223661 52.3197333, 7.2219967 52.3198401)",,,
103700030,False,Schevestraße,residential,,,True,41.483,,,"LINESTRING (7.2151127 52.3218307, 7.215691 52.32195)",,,
34692081,False,Wietkampsweg,residential,,,False,268.51,,,"LINESTRING (7.2151127 52.3218307, 7.2150977 52.3219795, 7.2151395 52.3221008, 7.215558 52.3226648, 7.2161571 52.3234722, 7.216181 52.3235044, 7.2152752 52.323737)",,,
47641437,True,Steinstraße,residential,30,,False,34.762,,,"LINESTRING (7.2241208 52.3207543, 7.2240153 52.3208111, 7.2236873 52.3209169)",,,
34692081,False,Wietkampsweg,residential,,,True,268.51,,,"LINESTRING (7.2152752 52.323737, 7.216181 52.3235044, 7.2161571 52.3234722, 7.215558 52.3226648, 7.2151395 52.3221008, 7.2150977 52.3219795, 7.2151127 52.3218307)",,,
325199797,False,Wietkampstraße,residential,,,False,171.857,,,"LINESTRING (7.2152752 52.323737, 7.2166472 52.3249817, 7.2166881 52.3250188)",,,
143824920,False,Nordhorner Straße,secondary,50,,False,95.229,,K 37,"LINESTRING (7.2166881 52.3250188, 7.2168806 52.3249638, 7.2171026 52.3249073, 7.2173887 52.3248458, 7.217843 52.324756, 7.2180017 52.3247232)",,,
325199797,False,Wietkampstraße,residential,,,True,171.857,,,"LINESTRING (7.2166881 52.3250188, 7.2166472 52.3249817, 7.2152752 52.323737)",,,
34769350,False,Kirchgasse,residential,,,True,35.679,,,"LINESTRING (7.223793 52.3212312, 7.2236873 52.3209169)",,,
35376014,False,Johann-Wenning-Straße,residential,30,,True,141.108,,,"LINESTRING (7.2171593 52.3174942, 7.2171279 52.317705, 7.2171619 52.3177712, 7.2172132 52.3177965, 7.2172905 52.3178345, 7.2174049 52.3178729, 7.21755 52.3179009, 7.2177957 52.3179135, 7.2187083 52.3178337)",,,
35376015,False,Hermann-Brinkmann-Straße,residential,30,,False,99.18,,,"LINESTRING (7.2171593 52.3174942, 7.2164591 52.3174112, 7.2157173 52.3174588)",,,
35376016,False,Gerhard-Koppelmann-Straße,residential,30,,False,60.161,,,"LINESTRING (7.2157173 52.3174588, 7.2155518 52.3179903)",,,
35376015,False,Hermann-Brinkmann-Straße,residential,30,,True,99.18,,,"LINESTRING (7.2157173 52.3174588, 7.2164591 52.3174112, 7.2171593 52.3174942)",,,
35376016,False,Gerhard-Koppelmann-Straße,residential,30,,True,60.161,,,"LINESTRING (7.2155518 52.3179903, 7.2157173 52.3174588)",,,
120030624,False,Gerhard-Koppelmann-Straße,residential,30,,True,65.464,,,"LINESTRING (7.2155518 52.3179903, 7.2164972 52.3181027)",,,
120030624,False,Gerhard-Koppelmann-Straße,residential,30,,False,92.814,,,"LINESTRING (7.2155518 52.3179903, 7.2154534 52.3183294, 7.2162399 52.3184256)",,,
"[878640344, 35376297]",False,Fillkuhle,residential,,,"[False, True]",85.22399999999999,,,"LINESTRING (7.2178602 52.3254563, 7.2178559 52.3253765, 7.2178821 52.325297, 7.2179548 52.3251896, 7.2180529 52.3250656, 7.2180894 52.3249999, 7.2180458 52.3248954, 7.218018 52.3247806, 7.2180017 52.3247232)",,,
103698791,True,Fillkuhle,residential,,,False,21.026000000000003,,,"LINESTRING (7.2178602 52.3254563, 7.2179076 52.3254494, 7.2179813 52.3254556, 7.218035 52.3254773, 7.2180672 52.3255068, 7.2180825 52.3255447)",,,
34378015,False,Süsterstraße,residential,,,True,166.548,,,"LINESTRING (7.2267922 52.3258167, 7.2265401 52.3257431, 7.2264607 52.3257199, 7.2263692 52.3256293, 7.2268879 52.3250383, 7.2272716 52.3246011)",,,
47641434,False,Burg-Altena-Platz,residential,,,False,52.402,,,"LINESTRING (7.2242968 52.3193067, 7.2243609 52.3193932, 7.2243643 52.319641, 7.2244346 52.3197621)",,,
35324591,False,Bleichenstraße,residential,,,False,129.124,,,"LINESTRING (7.2212618 52.3233445, 7.2211724 52.323658, 7.2211614 52.323725, 7.2211584 52.3237442, 7.2211112 52.3240117, 7.2213432 52.3240489, 7.2216364 52.324096, 7.2218824 52.3241355)",,,
35449115,False,Bleichenwall,residential,,,True,13.511,,,"LINESTRING (7.2212618 52.3233445, 7.2211612 52.3233245, 7.2210719 52.3233086)",,,
24972978,False,Färberstraße,secondary,50,,False,55.761,2,K 37,"LINESTRING (7.222815 52.3233415, 7.2231517 52.3228842)",,,
52982562,False,Milchstraße,residential,,,False,15.947,,,"LINESTRING (7.222815 52.3233415, 7.2226116 52.32327)",,,
24972978,False,Färberstraße,secondary,50,,True,108.86600000000001,2,K 37,"LINESTRING (7.222815 52.3233415, 7.2226506 52.3235203, 7.2224959 52.3236457, 7.222156 52.323921, 7.2220135 52.3240365, 7.2218824 52.3241355)",,,
28659409,False,Narzissenstraße,residential,,,False,13.87,1,,"LINESTRING (7.2207112 52.3174011, 7.220517 52.3173628)",,,
28659409,False,Narzissenstraße,residential,,,True,73.96,1,,"LINESTRING (7.2207112 52.3174011, 7.2209261 52.3174434, 7.2210678 52.3174958, 7.2211512 52.3175585, 7.221187 52.3176213, 7.2212006 52.3176452, 7.2211934 52.3177559, 7.2211661 52.3178974)",,,
36265352,False,Ladestraße,residential,,,False,355.766,,,"LINESTRING (7.2207112 52.3174011, 7.2207873 52.3171661, 7.2209975 52.3171492, 7.2223886 52.3173149, 7.2238341 52.3175179, 7.2244688 52.3176071, 7.2244257 52.3181261, 7.224445 52.318185, 7.2245078 52.3182546)",,,
47641438,False,Nordhorner Straße,secondary,50,,False,139.86,,K 37,"LINESTRING (7.2180017 52.3247232, 7.2182411 52.3246519, 7.218425 52.3245636, 7.2185706 52.324422, 7.2188604 52.3241262, 7.2189054 52.3240708, 7.2189605 52.3239966, 7.2191111 52.3238115, 7.2191696 52.3237289)",,,
143824920,False,Nordhorner Straße,secondary,50,,True,95.229,,K 37,"LINESTRING (7.2180017 52.3247232, 7.217843 52.324756, 7.2173887 52.3248458, 7.2171026 52.3249073, 7.2168806 52.3249638, 7.2166881 52.3250188)",,,
"[878640344, 35376297]",False,Fillkuhle,residential,,,"[False, True]",85.224,,,"LINESTRING (7.2180017 52.3247232, 7.218018 52.3247806, 7.2180458 52.3248954, 7.2180894 52.3249999, 7.2180529 52.3250656, 7.2179548 52.3251896, 7.2178821 52.325297, 7.2178559 52.3253765, 7.2178602 52.3254563)",,,
255886579,True,Fillkuhle,residential,,,False,12.802999999999999,,,"LINESTRING (7.2178905 52.3257518, 7.2178325 52.325756, 7.2177892 52.3257513, 7.2177428 52.3257385, 7.21772 52.3257222)",,,
24972978,False,Färberstraße,secondary,50,,True,55.761,2,K 37,"LINESTRING (7.2231517 52.3228842, 7.222815 52.3233415)",,,
52982050,False,Vechtestraße,residential,,,True,69.757,,,"LINESTRING (7.2231517 52.3228842, 7.2222547 52.3225793)",,,
24972978,False,Färberstraße,secondary,50,,False,88.16799999999999,2,K 37,"LINESTRING (7.2231517 52.3228842, 7.2233053 52.32268, 7.2235173 52.3224391, 7.2236671 52.3223052, 7.2238284 52.3222168)",,,
52982050,False,Vechtestraße,residential,,,False,69.757,,,"LINESTRING (7.2222547 52.3225793, 7.2231517 52.3228842)",,,
52982218,False,Rathausstraße,residential,,,True,57.768,,,"LINESTRING (7.2222547 52.3225793, 7.2220754 52.3225197, 7.2217022 52.3228419)",,,
52982214,True,Rathausstraße,residential,,,False,75.715,,,"LINESTRING (7.2225574 52.3219259, 7.2224402 52.3222705, 7.2222547 52.3225793)",,,
"[772985417, 33551130, 863493550]",True,"['Windstraße', 'Föhnstraße']",residential,,,False,62.875,,,"LINESTRING (7.2225574 52.3219259, 7.2222845 52.3220178, 7.221754 52.322173, 7.2217311 52.3221797)",,,
52982218,False,Rathausstraße,residential,,,False,57.768,,,"LINESTRING (7.2217022 52.3228419, 7.2220754 52.3225197, 7.2222547 52.3225793)",,,
52982561,False,Milchstraße,residential,,,False,36.226,,,"LINESTRING (7.2217022 52.3228419, 7.2215221 52.3228645, 7.2211772 52.3228313)",,,
52982562,False,Milchstraße,residential,,,True,78.26,,,"LINESTRING (7.2217022 52.3228419, 7.2220372 52.3230271, 7.2222693 52.323141, 7.2226116 52.32327)",,,
35324590,False,Bleichenstraße,residential,,,False,53.57,,,"LINESTRING (7.2211772 52.3228313, 7.2211386 52.3230511, 7.2210719 52.3233086)",,,
