osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,junction,tunnel
"[1234267465, 175636765, 1234267466, 971397645]",Bergstraße,residential,50,False,False,55.026,,"LINESTRING (12.0632217 47.8521995, 12.0634813 47.8521923, 12.063534 47.8521881, 12.0635691 47.8521831, 12.0637753 47.8521639, 12.0638581 47.8521486, 12.0639473 47.8521274)",,,
173271253,Grillparzerstraße,residential,30,False,False,28.144,,"LINESTRING (12.062764 47.8534395, 12.0627613 47.8536926)",,,
19208150,Gottfried-Keller-Straße,residential,30,False,False,81.702,,"LINESTRING (12.062764 47.8534395, 12.0623083 47.853436, 12.061865 47.8534277, 12.0616693 47.8534241)",,,
"[116633785, 19208148]",Grillparzerstraße,residential,"['50', '30']",False,True,140.004,,"LINESTRING (12.062764 47.8534395, 12.0627519 47.8531032, 12.0627398 47.8527642, 12.0627437 47.8526222, 12.0627573 47.8524667, 12.0628131 47.8523072, 12.0628515 47.8522528, 12.062917 47.8522094)",2,,
173271253,Grillparzerstraße,residential,30,False,True,28.144,,"LINESTRING (12.0627613 47.8536926, 12.062764 47.8534395)",,,
19208149,Hölderlinstraße,residential,30,False,True,162.552,,"LINESTRING (12.0627613 47.8536926, 12.0634439 47.8537238, 12.0635017 47.8542318, 12.0635447 47.8543177, 12.0637466 47.8546969)",,,
173271253,Grillparzerstraße,residential,30,False,False,57.057,,"LINESTRING (12.0627613 47.8536926, 12.0626819 47.8538161, 12.0624198 47.8541514)",,,
24854129,Adalbert-Stifter-Straße,residential,30,False,False,341.702,,"LINESTRING (12.0624198 47.8541514, 12.0622578 47.854109, 12.0605752 47.8542216, 12.0600207 47.8542637, 12.0595881 47.854299, 12.0589851 47.8543473, 12.0584411 47.8543791, 12.0582628 47.8543205, 12.0579768 47.854164)",,,
173271253,Grillparzerstraße,residential,30,False,False,54.563,,"LINESTRING (12.0624198 47.8541514, 12.0622798 47.8543623, 12.0621855 47.8546143)",,,
173271253,Grillparzerstraße,residential,30,False,True,57.057,,"LINESTRING (12.0624198 47.8541514, 12.0626819 47.8538161, 12.0627613 47.8536926)",,,
41453096,Grillparzerstraße,residential,30,False,True,61.592,,"LINESTRING (12.0621855 47.8546143, 12.0629753 47.8544532)",,,
173271253,Grillparzerstraße,residential,30,False,False,53.507,,"LINESTRING (12.0621855 47.8546143, 12.062469 47.8550563)",,,
24854128,Peter-Rosegger-Straße,residential,30,False,True,404.668,,"LINESTRING (12.0621855 47.8546143, 12.0609177 47.8548801, 12.0590977 47.8552659, 12.0588976 47.8553001, 12.0587193 47.8553245, 12.0569436 47.8555149)",,,
173271253,Grillparzerstraße,residential,30,False,True,54.563,,"LINESTRING (12.0621855 47.8546143, 12.0622798 47.8543623, 12.0624198 47.8541514)",,,
173271253,Grillparzerstraße,residential,30,False,True,53.507,,"LINESTRING (12.062469 47.8550563, 12.0621855 47.8546143)",,,
309968957,Hölderlinstraße,residential,30,False,False,103.364,,"LINESTRING (12.062469 47.8550563, 12.0637466 47.8546969)",,,
"[418606577, 48703830]",Friedrich-Hebbel-Straße,residential,30,False,False,112.14599999999999,,"LINESTRING (12.062469 47.8550563, 12.0623246 47.8550968, 12.0610815 47.8554441)",,,
309968957,Hölderlinstraße,residential,30,False,False,36.72,,"LINESTRING (12.0637466 47.8546969, 12.0642026 47.8545727)",,,
309968957,Hölderlinstraße,residential,30,False,True,103.364,,"LINESTRING (12.0637466 47.8546969, 12.062469 47.8550563)",,,
19208149,Hölderlinstraße,residential,30,False,False,162.55200000000002,,"LINESTRING (12.0637466 47.8546969, 12.0635447 47.8543177, 12.0635017 47.8542318, 12.0634439 47.8537238, 12.0627613 47.8536926)",,,
19208150,Gottfried-Keller-Straße,residential,30,False,True,192.353,,"LINESTRING (12.0591428 47.8531328, 12.0592323 47.8531443, 12.0593836 47.8531367, 12.0595773 47.8531585, 12.0602768 47.8533059, 12.060588 47.8533518, 12.0611161 47.8533945, 12.0616693 47.8534241)",,,
19208153,Ganghoferstraße,residential,30,False,False,145.54299999999998,,"LINESTRING (12.0591428 47.8531328, 12.0589661 47.8532539, 12.0586999 47.8535282, 12.0583265 47.853913, 12.058251 47.8540037, 12.0582119 47.8540508, 12.0581526 47.8540894, 12.0580772 47.8541242, 12.0579768 47.854164)",,,
24854131,Theodor-Fontane-Straße,residential,30,False,False,205.937,,"LINESTRING (12.0591428 47.8531328, 12.0594812 47.8527965, 12.05962 47.8527152, 12.0596897 47.8527074, 12.0602789 47.8527102, 12.0615852 47.8526348)",,,
19208153,Ganghoferstraße,residential,30,False,False,177.90300000000002,,"LINESTRING (12.0579768 47.854164, 12.0577298 47.8542707, 12.0572021 47.8548066, 12.0569218 47.8551548, 12.0568945 47.855377, 12.0569436 47.8555149)",,,
19208153,Ganghoferstraße,residential,30,False,True,145.543,,"LINESTRING (12.0579768 47.854164, 12.0580772 47.8541242, 12.0581526 47.8540894, 12.0582119 47.8540508, 12.058251 47.8540037, 12.0583265 47.853913, 12.0586999 47.8535282, 12.0589661 47.8532539, 12.0591428 47.8531328)",,,
24854129,Adalbert-Stifter-Straße,residential,30,False,True,341.702,,"LINESTRING (12.0579768 47.854164, 12.0582628 47.8543205, 12.0584411 47.8543791, 12.0589851 47.8543473, 12.0595881 47.854299, 12.0600207 47.8542637, 12.0605752 47.8542216, 12.0622578 47.854109, 12.0624198 47.8541514)",,,
19208157,Theodor-Körner-Straße,residential,30,False,True,88.22,,"LINESTRING (12.0581968 47.8573857, 12.0570756 47.8576377)",,,
148683116,Ganghoferstraße,residential,30,False,True,228.072,,"LINESTRING (12.0581968 47.8573857, 12.0580773 47.857209, 12.0579827 47.857069, 12.0576099 47.8565176, 12.0569436 47.8555149)",,,
41577293,Siedlerplatz,residential,,False,False,21.624,,"LINESTRING (12.0541159 47.8578521, 12.0538283 47.8578762)",,,
19208156,Siedlerplatz,residential,30,False,True,35.683,,"LINESTRING (12.0541159 47.8578521, 12.0541151 47.8579686, 12.0541144 47.8580752, 12.0541137 47.858173)",,,
878718661,Siedlerplatz,residential,30,False,False,37.83,,"LINESTRING (12.0541159 47.8578521, 12.0545261 47.8578243, 12.0546202 47.8578168)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,False,128.502,,"LINESTRING (12.0546202 47.8578168, 12.0543848 47.856672)",,,
374747362,Siedlerplatz,residential,30,False,False,28.285,,"LINESTRING (12.0546202 47.8578168, 12.0546407 47.8580708)",,,
878718661,Siedlerplatz,residential,30,False,True,37.83,,"LINESTRING (12.0546202 47.8578168, 12.0545261 47.8578243, 12.0541159 47.8578521)",,,
19208152,Theodor-Körner-Straße,residential,30,False,False,44.822,,"LINESTRING (12.0546407 47.8580708, 12.0552249 47.8579768)",,,
374747362,Siedlerplatz,residential,30,False,True,28.285,,"LINESTRING (12.0546407 47.8580708, 12.0546202 47.8578168)",,,
"[1259477202, 374747362, 1236443898]",Siedlerplatz,residential,30,False,False,40.928,,"LINESTRING (12.0546407 47.8580708, 12.0546036 47.8580782, 12.0545156 47.8580952, 12.0543099 47.858135, 12.0541137 47.858173)",,,
19208152,Theodor-Körner-Straße,residential,30,False,False,50.993,,"LINESTRING (12.0552249 47.8579768, 12.0558766 47.8578386)",,,
19208152,Theodor-Körner-Straße,residential,30,False,True,44.822,,"LINESTRING (12.0552249 47.8579768, 12.0546407 47.8580708)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,True,5.243,,"LINESTRING (12.0570461 47.8575949, 12.0570756 47.8576377)",,,
19208152,Theodor-Körner-Straße,residential,30,False,True,91.366,,"LINESTRING (12.0570461 47.8575949, 12.0558766 47.8578386)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,420.046,,"LINESTRING (12.0570461 47.8575949, 12.0561371 47.8556916, 12.0560901 47.8554428, 12.0561776 47.8551919, 12.0562892 47.8549813, 12.0564613 47.8546658, 12.0564123 47.8539556)",,,
19208156,Siedlerplatz,residential,30,False,False,35.683,,"LINESTRING (12.0541137 47.858173, 12.0541144 47.8580752, 12.0541151 47.8579686, 12.0541159 47.8578521)",,,
"[1259477202, 1236443898, 374747362]",Siedlerplatz,residential,30,False,True,40.928,,"LINESTRING (12.0541137 47.858173, 12.0543099 47.858135, 12.0545156 47.8580952, 12.0546036 47.8580782, 12.0546407 47.8580708)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,5.243,,"LINESTRING (12.0570756 47.8576377, 12.0570461 47.8575949)",,,
19208157,Theodor-Körner-Straße,residential,30,False,False,88.22,,"LINESTRING (12.0570756 47.8576377, 12.0581968 47.8573857)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,True,233.932,,"LINESTRING (12.0570756 47.8576377, 12.0575015 47.8585116, 12.0575266 47.8585632, 12.0576847 47.8588498, 12.0580562 47.8596357)",,,
970725202,,residential,,False,True,23.259,,"LINESTRING (12.063173 47.8512026, 12.0631737 47.8512871, 12.0631709 47.8513666, 12.0631637 47.8514115)",,,
309968957,Hölderlinstraße,residential,30,False,True,36.72,,"LINESTRING (12.0642026 47.8545727, 12.0637466 47.8546969)",,,
"[159671404, 738053278]",Haßlerstraße,tertiary,50,False,True,162.061,RO 13,"LINESTRING (12.058623 47.8515965, 12.0595006 47.851573, 12.0602537 47.8515515, 12.0606908 47.8515326, 12.060792 47.8515253)",,,
"[738053289, 738053276, 738053277]",Haßlerstraße,tertiary,"['50', '30']",False,True,126.609,RO 13,"LINESTRING (12.058623 47.8515965, 12.0583198 47.8516038, 12.0578891 47.8516175, 12.0574067 47.851637, 12.0573247 47.8516458, 12.0572518 47.8516586, 12.0571686 47.851675, 12.0570781 47.8516951, 12.057013 47.8517194, 12.0569668 47.8517491)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,36.509,,"LINESTRING (12.0562187 47.8535384, 12.0560267 47.8532364)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,True,48.588,,"LINESTRING (12.0562187 47.8535384, 12.0564123 47.8539556)",,,
41577507,Ludwig-Thoma-Weg,residential,30,False,False,85.101,,"LINESTRING (12.0562187 47.8535384, 12.0573305 47.8533677)",,,
41576960,Balthasar-Bichler-Straße,residential,,False,True,113.479,,"LINESTRING (12.0580562 47.8596357, 12.0566142 47.8599604)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,233.932,,"LINESTRING (12.0580562 47.8596357, 12.0576847 47.8588498, 12.0575266 47.8585632, 12.0575015 47.8585116, 12.0570756 47.8576377)",,,
19208152,Theodor-Körner-Straße,residential,30,False,False,91.366,,"LINESTRING (12.0558766 47.8578386, 12.0570461 47.8575949)",,,
19208152,Theodor-Körner-Straße,residential,30,False,True,50.993,,"LINESTRING (12.0558766 47.8578386, 12.0552249 47.8579768)",,,
54948691,Dismas-Reheis-Straße,residential,30,False,False,456.611,,"LINESTRING (12.0558766 47.8578386, 12.054734 47.8545573, 12.0546176 47.854427, 12.0544761 47.8543601, 12.0542534 47.8543215, 12.0537861 47.8542999)",,,
54948691,Dismas-Reheis-Straße,residential,30,False,True,242.306,,"LINESTRING (12.0558766 47.8578386, 12.0565628 47.8598513, 12.0566142 47.8599604)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,False,53.638,,"LINESTRING (12.0537861 47.8542999, 12.0535764 47.8538385)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,True,267.817,,"LINESTRING (12.0537861 47.8542999, 12.0539004 47.854586, 12.0539712 47.8547632, 12.0540334 47.8550503, 12.0543848 47.856672)",,,
54948691,Dismas-Reheis-Straße,residential,30,False,True,456.611,,"LINESTRING (12.0537861 47.8542999, 12.0542534 47.8543215, 12.0544761 47.8543601, 12.0546176 47.854427, 12.054734 47.8545573, 12.0558766 47.8578386)",,,
19208153,Ganghoferstraße,residential,30,False,True,177.90300000000002,,"LINESTRING (12.0569436 47.8555149, 12.0568945 47.855377, 12.0569218 47.8551548, 12.0572021 47.8548066, 12.0577298 47.8542707, 12.0579768 47.854164)",,,
24854128,Peter-Rosegger-Straße,residential,30,False,False,404.66799999999995,,"LINESTRING (12.0569436 47.8555149, 12.0587193 47.8553245, 12.0588976 47.8553001, 12.0590977 47.8552659, 12.0609177 47.8548801, 12.0621855 47.8546143)",,,
148683116,Ganghoferstraße,residential,30,False,False,228.07199999999997,,"LINESTRING (12.0569436 47.8555149, 12.0576099 47.8565176, 12.0579827 47.857069, 12.0580773 47.857209, 12.0581968 47.8573857)",,,
24854132,Von-Kleist-Straße,residential,30,False,False,87.99,,"LINESTRING (12.0615852 47.8526348, 12.0616693 47.8534241)",,,
544194015,Theodor-Fontane-Straße,residential,30,False,False,14.426,,"LINESTRING (12.0615852 47.8526348, 12.0617763 47.8526151)",,,
24854131,Theodor-Fontane-Straße,residential,30,False,True,205.93699999999998,,"LINESTRING (12.0615852 47.8526348, 12.0602789 47.8527102, 12.0596897 47.8527074, 12.05962 47.8527152, 12.0594812 47.8527965, 12.0591428 47.8531328)",,,
24854132,Von-Kleist-Straße,residential,30,False,True,87.99,,"LINESTRING (12.0616693 47.8534241, 12.0615852 47.8526348)",,,
19208150,Gottfried-Keller-Straße,residential,30,False,False,192.35300000000004,,"LINESTRING (12.0616693 47.8534241, 12.0611161 47.8533945, 12.060588 47.8533518, 12.0602768 47.8533059, 12.0595773 47.8531585, 12.0593836 47.8531367, 12.0592323 47.8531443, 12.0591428 47.8531328)",,,
19208150,Gottfried-Keller-Straße,residential,30,False,True,81.702,,"LINESTRING (12.0616693 47.8534241, 12.061865 47.8534277, 12.0623083 47.853436, 12.062764 47.8534395)",,,
41453096,Grillparzerstraße,residential,30,False,False,61.592,,"LINESTRING (12.0629753 47.8544532, 12.0621855 47.8546143)",,,
135994174,Am Tonwerk,residential,,False,False,211.98899999999998,,"LINESTRING (12.0639473 47.8521274, 12.0639666 47.8522373, 12.0639831 47.8525606, 12.0640307 47.8525743, 12.0640702 47.8529279, 12.0640775 47.8531135, 12.0638411 47.8531084, 12.0638464 47.8532345, 12.0638617 47.8535976, 12.0642327 47.8536086)",,,
"[1234267465, 1234267466, 971397645, 175636765]",Bergstraße,residential,50,False,True,55.026,,"LINESTRING (12.0639473 47.8521274, 12.0638581 47.8521486, 12.0637753 47.8521639, 12.0635691 47.8521831, 12.063534 47.8521881, 12.0634813 47.8521923, 12.0632217 47.8521995)",,,
41577294,Hans-Lorenz-Straße,residential,,False,False,58.237,,"LINESTRING (12.0543848 47.856672, 12.0536102 47.8567365)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,True,128.502,,"LINESTRING (12.0543848 47.856672, 12.0546202 47.8578168)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,False,267.817,,"LINESTRING (12.0543848 47.856672, 12.0540334 47.8550503, 12.0539712 47.8547632, 12.0539004 47.854586, 12.0537861 47.8542999)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,True,53.638,,"LINESTRING (12.0535764 47.8538385, 12.0537861 47.8542999)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,False,126.077,,"LINESTRING (12.0535764 47.8538385, 12.0535319 47.8535195, 12.0535313 47.8533399, 12.0535767 47.8532266, 12.0538759 47.8527507)",,,
41577335,Rudolf-Hausenblas-Straße,residential,30,False,True,126.077,,"LINESTRING (12.0538759 47.8527507, 12.0535767 47.8532266, 12.0535313 47.8533399, 12.0535319 47.8535195, 12.0535764 47.8538385)",,,
163751867,Aiblinger Straße,tertiary,50,False,True,127.84899999999999,RO 13,"LINESTRING (12.0538759 47.8527507, 12.0545641 47.8526259, 12.0545947 47.8526203, 12.055085 47.8525256, 12.0555301 47.8524515)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,94.817,,"LINESTRING (12.0560267 47.8532364, 12.0555301 47.8524515)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,True,36.509,,"LINESTRING (12.0560267 47.8532364, 12.0562187 47.8535384)",,,
41577298,Rilkestraße,residential,30,False,False,86.813,,"LINESTRING (12.0560267 47.8532364, 12.0571652 47.8530755)",,,
41577298,Rilkestraße,residential,30,False,True,86.813,,"LINESTRING (12.0571652 47.8530755, 12.0560267 47.8532364)",,,
41577497,Lena-Christ-Straße,residential,30,False,False,111.542,,"LINESTRING (12.0577078 47.8539727, 12.0570628 47.8540549, 12.0570232 47.8540326, 12.0569871 47.853897, 12.0564123 47.8539556)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,False,48.588,,"LINESTRING (12.0564123 47.8539556, 12.0562187 47.8535384)",,,
11013226,Ludwig-Prager-Straße,residential,30,False,True,420.046,,"LINESTRING (12.0564123 47.8539556, 12.0564613 47.8546658, 12.0562892 47.8549813, 12.0561776 47.8551919, 12.0560901 47.8554428, 12.0561371 47.8556916, 12.0570461 47.8575949)",,,
41577497,Lena-Christ-Straße,residential,30,False,True,111.542,,"LINESTRING (12.0564123 47.8539556, 12.0569871 47.853897, 12.0570232 47.8540326, 12.0570628 47.8540549, 12.0577078 47.8539727)",,,
41577507,Ludwig-Thoma-Weg,residential,30,False,True,85.101,,"LINESTRING (12.0573305 47.8533677, 12.0562187 47.8535384)",,,
175636769,Haßlerstraße,residential,50,False,False,50.963,,"LINESTRING (12.0632802 47.8514871, 12.0634909 47.8514598, 12.0638548 47.8514052, 12.0639415 47.8513783)",,,
960155450,Haßlerstraße,residential,50,True,False,12.138,,"LINESTRING (12.0632802 47.8514871, 12.0632764 47.8515088, 12.0632637 47.8515289, 12.0632431 47.8515458, 12.0632163 47.8515582, 12.0631855 47.8515651)",1,roundabout,
"[418606577, 48703830]",Friedrich-Hebbel-Straße,residential,30,False,True,112.14599999999999,,"LINESTRING (12.0610815 47.8554441, 12.0623246 47.8550968, 12.062469 47.8550563)",,,
41576960,Balthasar-Bichler-Straße,residential,,False,False,113.479,,"LINESTRING (12.0566142 47.8599604, 12.0580562 47.8596357)",,,
54948691,Dismas-Reheis-Straße,residential,30,False,False,242.306,,"LINESTRING (12.0566142 47.8599604, 12.0565628 47.8598513, 12.0558766 47.8578386)",,,
41577293,Siedlerplatz,residential,,False,True,21.624,,"LINESTRING (12.0538283 47.8578762, 12.0541159 47.8578521)",,,
60234717,Ludwig-Uhland-Straße,residential,,False,True,127.769,,"LINESTRING (12.0538283 47.8578762, 12.0536102 47.8567365)",,,
41577294,Hans-Lorenz-Straße,residential,,False,True,58.237,,"LINESTRING (12.0536102 47.8567365, 12.0543848 47.856672)",,,
60234717,Ludwig-Uhland-Straße,residential,,False,False,127.769,,"LINESTRING (12.0536102 47.8567365, 12.0538283 47.8578762)",,,
135994174,Am Tonwerk,residential,,False,True,211.989,,"LINESTRING (12.0642327 47.8536086, 12.0638617 47.8535976, 12.0638464 47.8532345, 12.0638411 47.8531084, 12.0640775 47.8531135, 12.0640702 47.8529279, 12.0640307 47.8525743, 12.0639831 47.8525606, 12.0639666 47.8522373, 12.0639473 47.8521274)",,,
"[159671400, 7341244, 971397647]",Haßlerstraße,residential,50,False,False,153.269,,"LINESTRING (12.0609979 47.8515214, 12.0617129 47.8515151, 12.0624025 47.8515091, 12.0629323 47.8515057, 12.0630518 47.8515047)",,,
159671405,Haßlerstraße,tertiary,50,True,False,20.64699999999999,RO 13,"LINESTRING (12.0609979 47.8515214, 12.0609921 47.8515326, 12.0609838 47.851543, 12.0609729 47.8515523, 12.06096 47.8515603, 12.0609453 47.8515668, 12.0609291 47.8515716, 12.0609121 47.8515745, 12.0608945 47.8515755, 12.0608776 47.8515747, 12.0608611 47.851572, 12.0608454 47.8515677, 12.060831 47.8515617, 12.0608181 47.8515543, 12.0608071 47.8515456, 12.0607983 47.8515359, 12.060792 47.8515253)",1,roundabout,
159671405,Haßlerstraße,tertiary,50,True,False,14.126999999999997,RO 13,"LINESTRING (12.060792 47.8515253, 12.0607876 47.8515115, 12.0607874 47.8514974, 12.0607913 47.8514835, 12.0607991 47.8514704, 12.0608106 47.8514586, 12.0608254 47.8514485, 12.0608428 47.8514406, 12.0608621 47.851435, 12.0608827 47.8514322)",1,roundabout,
"[159671404, 738053278]",Haßlerstraße,tertiary,50,False,False,162.061,RO 13,"LINESTRING (12.060792 47.8515253, 12.0606908 47.8515326, 12.0602537 47.8515515, 12.0595006 47.851573, 12.058623 47.8515965)",,,
960155450,Haßlerstraße,residential,50,True,False,15.157,,"LINESTRING (12.0630518 47.8515047, 12.0630499 47.851482, 12.0630578 47.8514599, 12.0630749 47.8514403, 12.0630998 47.8514249, 12.0631303 47.851415, 12.0631637 47.8514115)",1,roundabout,
"[159671400, 7341244, 971397647]",Haßlerstraße,residential,50,False,True,153.269,,"LINESTRING (12.0630518 47.8515047, 12.0629323 47.8515057, 12.0624025 47.8515091, 12.0617129 47.8515151, 12.0609979 47.8515214)",,,
544194015,Theodor-Fontane-Straße,residential,30,False,True,14.426,,"LINESTRING (12.0617763 47.8526151, 12.0615852 47.8526348)",,,
960155450,Haßlerstraße,residential,50,True,False,13.350999999999999,,"LINESTRING (12.0631637 47.8514115, 12.0631991 47.851415, 12.0632312 47.8514256, 12.0632569 47.8514423, 12.0632738 47.8514634, 12.0632802 47.8514871)",1,roundabout,
970725202,,residential,,False,False,23.259,,"LINESTRING (12.0631637 47.8514115, 12.0631709 47.8513666, 12.0631737 47.8512871, 12.063173 47.8512026)",,,
"[19208161, 41655762, 15788156]",,unclassified,50,False,True,70.613,,"LINESTRING (12.0631855 47.8515651, 12.063186 47.8516574, 12.0632009 47.8518308, 12.0632188 47.8520418, 12.0632217 47.8521995)",,,yes
960155450,Haßlerstraße,residential,50,True,False,13.257000000000001,,"LINESTRING (12.0631855 47.8515651, 12.06315 47.8515657, 12.0631158 47.851559, 12.0630864 47.8515457, 12.0630643 47.851527, 12.0630518 47.8515047)",1,roundabout,
