osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,junction,est_width
4478070,,Glemsstraße,residential,30,False,False,97.917,"LINESTRING (9.0628868 48.8272728, 9.0629291 48.8272853, 9.0629711 48.8272982, 9.0630676 48.8273348, 9.0631758 48.827376, 9.06359 48.8274996, 9.0640943 48.8276502)",,,,,
489556801,2,Hirschlander Straße,tertiary,,False,True,109.506,"LINESTRING (9.0628868 48.8272728, 9.0628315 48.8273816, 9.062728 48.8275836, 9.0624754 48.8278546, 9.0621256 48.8281033)",L 1177,,,,
5105245,,Herterstraße,residential,30,False,True,13.216999999999999,"LINESTRING (9.060234 48.8266519, 9.060179 48.8266782, 9.0600764 48.8267087)",,,,,
45088951,2,Höfinger Straße,tertiary,,False,False,207.435,"LINESTRING (9.060234 48.8266519, 9.0604039 48.8267039, 9.061058 48.8268207, 9.0616182 48.8269207, 9.0617278 48.8269394, 9.0622249 48.8270242, 9.0623981 48.8270537, 9.0627477 48.8271136, 9.0627986 48.8271214, 9.0629023 48.8271399, 9.0629606 48.8271529)",K 1689,,,,
45088951,2,Höfinger Straße,tertiary,,False,True,77.733,"LINESTRING (9.060234 48.8266519, 9.060115 48.8265489, 9.0599632 48.8263542, 9.0597683 48.8260277)",K 1689,,,,
147443931,,Beethovenstraße,residential,30,False,False,35.574,"LINESTRING (9.0594161 48.8272102, 9.0597831 48.8270005)",,,,,
147443931,,Beethovenstraße,residential,30,False,True,13.994,"LINESTRING (9.0594161 48.8272102, 9.0592618 48.8272845)",,,,,
4470564,,Brahmsstraße,residential,30,False,False,154.84399999999997,"LINESTRING (9.0594161 48.8272102, 9.0597072 48.8273914, 9.0600078 48.8275267, 9.0603716 48.8276361, 9.060754 48.8277265, 9.0610847 48.8277639, 9.0612849 48.8278027)",,,,,
4470564,,Brahmsstraße,residential,30,False,True,154.844,"LINESTRING (9.0612849 48.8278027, 9.0610847 48.8277639, 9.060754 48.8277265, 9.0603716 48.8276361, 9.0600078 48.8275267, 9.0597072 48.8273914, 9.0594161 48.8272102)",,,,,
324087336,2,Hirschlander Straße,tertiary,30,False,False,125.139,"LINESTRING (9.0605926 48.8285948, 9.0607305 48.8285538, 9.0607693 48.8285423, 9.0616324 48.8282904, 9.0619955 48.8281703, 9.0621256 48.8281033)",L 1177,,,,
147443931,,Beethovenstraße,residential,30,False,False,13.994,"LINESTRING (9.0592618 48.8272845, 9.0594161 48.8272102)",,,,,
4470619,,Höhenweg,residential,30,False,False,73.076,"LINESTRING (9.0592791 48.8300858, 9.0593921 48.8297708, 9.0594918 48.8294438)",,,,,
"[147213180, 489556799]",,"['Ziegeleistraße', 'An der Lehmgrube']",residential,30,False,"[False, True]",244.796,"LINESTRING (9.0592791 48.8300858, 9.0614156 48.8301547, 9.0614328 48.8299534, 9.0614341 48.8298554, 9.0614582 48.829783, 9.0614956 48.8297049, 9.0618078 48.8294369)",,"['5.5', '6']",,,
147213180,,Ziegeleistraße,residential,30,False,False,73.491,"LINESTRING (9.0621256 48.8281033, 9.0621141 48.8283108, 9.0619725 48.8287544)",,6,,,
324087336,2,Hirschlander Straße,tertiary,30,False,True,125.13900000000001,"LINESTRING (9.0621256 48.8281033, 9.0619955 48.8281703, 9.0616324 48.8282904, 9.0607693 48.8285423, 9.0607305 48.8285538, 9.0605926 48.8285948)",L 1177,,,,
489556801,2,Hirschlander Straße,tertiary,,False,False,109.506,"LINESTRING (9.0621256 48.8281033, 9.0624754 48.8278546, 9.062728 48.8275836, 9.0628315 48.8273816, 9.0628868 48.8272728)",L 1177,,,,
4470617,,Im Lontel,residential,30,False,True,170.27499999999998,"LINESTRING (9.0618078 48.8294369, 9.0616232 48.8294166, 9.0614223 48.8294093, 9.0609299 48.8294477, 9.0604767 48.8294714, 9.0599989 48.8294761, 9.0594918 48.8294438)",,,,,
"[147213180, 489556799]",,"['Ziegeleistraße', 'An der Lehmgrube']",residential,30,False,"[False, True]",244.796,"LINESTRING (9.0618078 48.8294369, 9.0614956 48.8297049, 9.0614582 48.829783, 9.0614341 48.8298554, 9.0614328 48.8299534, 9.0614156 48.8301547, 9.0592791 48.8300858)",,"['5.5', '6']",,,
147213180,,Ziegeleistraße,residential,30,False,True,76.91,"LINESTRING (9.0618078 48.8294369, 9.0618432 48.8293283, 9.0618834 48.8290855, 9.0619621 48.8288109, 9.0619725 48.8287544)",,6,,,
4470617,,Im Lontel,residential,30,False,False,170.27499999999998,"LINESTRING (9.0594918 48.8294438, 9.0599989 48.8294761, 9.0604767 48.8294714, 9.0609299 48.8294477, 9.0614223 48.8294093, 9.0616232 48.8294166, 9.0618078 48.8294369)",,,,,
4470619,,Höhenweg,residential,30,False,True,73.076,"LINESTRING (9.0594918 48.8294438, 9.0593921 48.8297708, 9.0592791 48.8300858)",,,,,
5105133,,Hinter dem Schloß,living_street,,False,True,27.701,"LINESTRING (9.0661313 48.8280228, 9.0657679 48.8279533)",,4,,,
"[475767280, 476309199]",,Hinter dem Schloß,living_street,,True,False,122.37899999999999,"LINESTRING (9.0661313 48.8280228, 9.0670955 48.8285432, 9.0671741 48.82858, 9.0674461 48.8287013)",,4,,,
5105133,,Hinter dem Schloß,living_street,,False,False,27.701,"LINESTRING (9.0657679 48.8279533, 9.0661313 48.8280228)",,4,,,
34657932,,Bauernstraße,residential,30,False,False,135.52200000000002,"LINESTRING (9.0657679 48.8279533, 9.0659253 48.8276889, 9.0660478 48.8275061, 9.0660798 48.8274583, 9.0661078 48.8274151, 9.0661135 48.8274047, 9.0661738 48.8272942, 9.0663441 48.8269072, 9.06636 48.8268712, 9.0663392 48.8268057)",,,,,
"[99491164, 860757045, 99491158, 1194732327]",,Bauernstraße,residential,30,False,True,88.872,"LINESTRING (9.0657679 48.8279533, 9.0657531 48.8279829, 9.0657432 48.8280561, 9.0657424 48.8280832, 9.0657448 48.8281355, 9.0657449 48.8282575, 9.0657518 48.828289, 9.06577 48.8283721, 9.065865 48.8284874, 9.0660397 48.8287051)",,,yes,,
"[147443754, 384401939]",,Vorhofstraße,"['residential', 'living_street']",30,False,True,135.27399999999997,"LINESTRING (9.0657679 48.8279533, 9.065345 48.8279163, 9.0651566 48.8278869, 9.0650942 48.8278868, 9.0651151 48.8277998, 9.0652353 48.8275419, 9.0653252 48.8273481, 9.0653014 48.8272669, 9.06524 48.8272386, 9.0651995 48.8271689)",,,,,
5105141,,Breslauer Straße,residential,,False,False,47.966,"LINESTRING (9.065983 48.8302847, 9.0655057 48.8302805, 9.0653304 48.8302604)",,,,,
100221578,,Bauernstraße,residential,30,False,False,179.701,"LINESTRING (9.065983 48.8302847, 9.0661802 48.8292509, 9.0662268 48.8290065, 9.0661886 48.8288968, 9.0660397 48.8287051)",,,,,
"[1194732328, 4478070]",,"['Glemsstraße', 'Breslauer Straße']",residential,30,False,"[False, True]",105.99600000000001,"LINESTRING (9.0648085 48.8279785, 9.0648666 48.8280145, 9.0650363 48.8281398, 9.0651347 48.8282777, 9.0652945 48.8286084, 9.0654153 48.8288279)",,,,,
4478070,,Glemsstraße,residential,30,False,True,50.954,"LINESTRING (9.0648085 48.8279785, 9.0646099 48.8278757, 9.0643949 48.8277599, 9.064257 48.8276995)",,,,,
5105138,,Glemsstraße,residential,,False,True,44.066,"LINESTRING (9.0648085 48.8279785, 9.06475 48.8280652, 9.0645263 48.8283282)",,,,,
4478068,,Breslauer Straße,residential,30,False,False,160.2,"LINESTRING (9.0653304 48.8302604, 9.0653782 48.8298943, 9.065466 48.829274, 9.0654804 48.8291721, 9.065476 48.8290424, 9.0654153 48.8288279)",,,,,
5105141,,Breslauer Straße,residential,,False,True,47.966,"LINESTRING (9.0653304 48.8302604, 9.0655057 48.8302805, 9.065983 48.8302847)",,,,,
"[99583547, 99583531, 643192353]",2,Münchinger Straße,secondary,50,False,True,64.818,"LINESTRING (9.0707166 48.8286732, 9.070676 48.8286248, 9.0706053 48.8285405, 9.0705174 48.828451, 9.0704039 48.8283549, 9.0702583 48.8282517, 9.0701888 48.8282096)",K 1704,,yes,,
115930334,1,,secondary,50,True,False,16.814,"LINESTRING (9.0707166 48.8286732, 9.0707595 48.8286625, 9.0708055 48.8286624, 9.0708486 48.8286729, 9.0708833 48.8286927, 9.0709052 48.8287193)",K 1704,,,roundabout,
4478063,,Münchinger Straße,secondary,50,False,True,73.768,"LINESTRING (9.0701888 48.8282096, 9.0700482 48.8281341, 9.06981 48.8280063, 9.069784 48.8279923, 9.0697431 48.8279731, 9.0696774 48.8279422, 9.0695857 48.8278991, 9.0693816 48.8278138)",K 1704,,,,
"[4478169, 4478170]",,Hinter dem Schloß,"['residential', 'living_street']",30,False,"[False, True]",261.973,"LINESTRING (9.0701888 48.8282096, 9.0701305 48.8282574, 9.0696376 48.8286938, 9.0694027 48.8288981, 9.0692595 48.8290203, 9.0692294 48.8290422, 9.0691683 48.8290838, 9.0691126 48.8291038, 9.0690379 48.8291167, 9.0689112 48.8291141, 9.0688147 48.8291121, 9.0685824 48.8290857, 9.0684318 48.8290733, 9.0682944 48.8290619, 9.0682642 48.829059, 9.0682031 48.8290393, 9.0676429 48.8287876, 9.0674461 48.8287013)",,"['4.5', '4']",,,
"[643192353, 99583547, 99583531]",2,Münchinger Straße,secondary,50,False,False,64.818,"LINESTRING (9.0701888 48.8282096, 9.0702583 48.8282517, 9.0704039 48.8283549, 9.0705174 48.828451, 9.0706053 48.8285405, 9.070676 48.8286248, 9.0707166 48.8286732)",K 1704,,yes,,
4478062,,Marktstraße,tertiary,20,False,True,70.98599999999999,"LINESTRING (9.0663392 48.8268057, 9.0661235 48.8268305, 9.0658923 48.8268455, 9.0657377 48.8268467, 9.0656536 48.8268474, 9.0654499 48.8268372, 9.0653754 48.8268295)",,,,,
34657932,,Bauernstraße,residential,30,False,True,135.52200000000002,"LINESTRING (9.0663392 48.8268057, 9.06636 48.8268712, 9.0663441 48.8269072, 9.0661738 48.8272942, 9.0661135 48.8274047, 9.0661078 48.8274151, 9.0660798 48.8274583, 9.0660478 48.8275061, 9.0659253 48.8276889, 9.0657679 48.8279533)",,,,,
"[435705163, 34657933, 99430190]",,"['Münchinger Straße', 'Marktstraße']",tertiary,20,False,False,83.682,"LINESTRING (9.0663392 48.8268057, 9.0666244 48.826768, 9.0668541 48.8267838, 9.0669909 48.8268139, 9.0671039 48.8268432, 9.0672199 48.8268833, 9.0673192 48.8269231, 9.0674104 48.8269616)",,5.5,,,
4478062,,Marktstraße,tertiary,20,False,False,67.22,"LINESTRING (9.0644745 48.826713, 9.0650363 48.8267909, 9.0653754 48.8268295)",,,,,
4478062,,Marktstraße,tertiary,20,False,True,88.70199999999998,"LINESTRING (9.0644745 48.826713, 9.064223 48.8266952, 9.0638824 48.8266846, 9.0636454 48.8267011, 9.0633856 48.8267547, 9.0632827 48.8267745)",,,,,
4478073,,Mittlere Straße,living_street,,False,False,68.34700000000001,"LINESTRING (9.0644745 48.826713, 9.0644524 48.8267927, 9.0644516 48.8269604, 9.064489 48.8271711, 9.0644911 48.8273249)",,,,,
240186477,,Mittlere Straße,living_street,,False,False,56.006,"LINESTRING (9.0644745 48.826713, 9.064507 48.8266084, 9.0645494 48.8264935, 9.0645663 48.8264376, 9.0646293 48.8262848, 9.0646669 48.8262265)",,,,,
4478062,,Marktstraße,tertiary,20,False,False,70.986,"LINESTRING (9.0653754 48.8268295, 9.0654499 48.8268372, 9.0656536 48.8268474, 9.0657377 48.8268467, 9.0658923 48.8268455, 9.0661235 48.8268305, 9.0663392 48.8268057)",,,,,
4478062,,Marktstraße,tertiary,20,False,True,67.22,"LINESTRING (9.0653754 48.8268295, 9.0650363 48.8267909, 9.0644745 48.826713)",,,,,
147443754,,Vorhofstraße,living_street,,False,False,40.143,"LINESTRING (9.0653754 48.8268295, 9.0653501 48.8269198, 9.065317 48.8269993, 9.0652539 48.8270766, 9.0651995 48.8271689)",,,,,
4478073,,Mittlere Straße,living_street,,False,True,68.347,"LINESTRING (9.0644911 48.8273249, 9.064489 48.8271711, 9.0644516 48.8269604, 9.0644524 48.8267927, 9.0644745 48.826713)",,,,,
"[343890817, 4478074]",,Stegstraße,living_street,,False,True,45.06,"LINESTRING (9.0644911 48.8273249, 9.0644616 48.8273833, 9.064257 48.8276995)",,,,,
343890818,,Stegstraße,living_street,,False,False,64.119,"LINESTRING (9.0644911 48.8273249, 9.0646263 48.8273518, 9.0647892 48.8273783, 9.0648744 48.8273965, 9.064945 48.8273469, 9.0650111 48.8272837, 9.0651372 48.8271986, 9.0651995 48.8271689)",,,,,
4478070,,Glemsstraße,residential,30,False,True,13.111,"LINESTRING (9.064257 48.8276995, 9.0640943 48.8276502)",,,,,
4478070,,Glemsstraße,residential,30,False,False,50.954,"LINESTRING (9.064257 48.8276995, 9.0643949 48.8277599, 9.0646099 48.8278757, 9.0648085 48.8279785)",,,,,
"[343890817, 4478074]",,Stegstraße,living_street,,False,False,45.06,"LINESTRING (9.064257 48.8276995, 9.0644616 48.8273833, 9.0644911 48.8273249)",,,,,
"[147443754, 384401939]",,Vorhofstraße,"['living_street', 'residential']",30,False,False,135.274,"LINESTRING (9.0651995 48.8271689, 9.06524 48.8272386, 9.0653014 48.8272669, 9.0653252 48.8273481, 9.0652353 48.8275419, 9.0651151 48.8277998, 9.0650942 48.8278868, 9.0651566 48.8278869, 9.065345 48.8279163, 9.0657679 48.8279533)",,,,,
147443754,,Vorhofstraße,living_street,,False,True,40.143,"LINESTRING (9.0651995 48.8271689, 9.0652539 48.8270766, 9.065317 48.8269993, 9.0653501 48.8269198, 9.0653754 48.8268295)",,,,,
343890818,,Stegstraße,living_street,,False,True,64.119,"LINESTRING (9.0651995 48.8271689, 9.0651372 48.8271986, 9.0650111 48.8272837, 9.064945 48.8273469, 9.0648744 48.8273965, 9.0647892 48.8273783, 9.0646263 48.8273518, 9.0644911 48.8273249)",,,,,
4478070,,Glemsstraße,residential,30,False,False,13.111,"LINESTRING (9.0640943 48.8276502, 9.064257 48.8276995)",,,,,
4478070,,Glemsstraße,residential,30,False,True,97.91700000000002,"LINESTRING (9.0640943 48.8276502, 9.06359 48.8274996, 9.0631758 48.827376, 9.0630676 48.8273348, 9.0629711 48.8272982, 9.0629291 48.8272853, 9.0628868 48.8272728)",,,,,
5105136,,Glemsstraße,residential,,False,False,107.64099999999999,"LINESTRING (9.0640943 48.8276502, 9.0640298 48.8277414, 9.0638764 48.8280629, 9.063856 48.8281224, 9.0638352 48.8281971, 9.0638391 48.8282795, 9.063901 48.828367, 9.0641293 48.8285201)",,,,,
5105138,,Glemsstraße,residential,,False,False,44.066,"LINESTRING (9.0645263 48.8283282, 9.06475 48.8280652, 9.0648085 48.8279785)",,,,,
5105140,,Breslauer Straße,residential,,False,True,47.909000000000006,"LINESTRING (9.0660397 48.8287051, 9.0657543 48.828782, 9.0654153 48.8288279)",,,,,
100221578,,Bauernstraße,residential,30,False,True,179.701,"LINESTRING (9.0660397 48.8287051, 9.0661886 48.8288968, 9.0662268 48.8290065, 9.0661802 48.8292509, 9.065983 48.8302847)",,,,,
"[99491164, 860757045, 99491158, 1194732327]",,Bauernstraße,residential,30,False,False,88.872,"LINESTRING (9.0660397 48.8287051, 9.065865 48.8284874, 9.06577 48.8283721, 9.0657518 48.828289, 9.0657449 48.8282575, 9.0657448 48.8281355, 9.0657424 48.8280832, 9.0657432 48.8280561, 9.0657531 48.8279829, 9.0657679 48.8279533)",,,yes,,
33926462,,Münchinger Straße,secondary,50,False,False,97.189,"LINESTRING (9.0708041 48.8288293, 9.0708075 48.8288703, 9.0708094 48.8289238, 9.0709089 48.8297005)",K 1704,,,,
115930334,1,,secondary,50,True,False,10.027000000000001,"LINESTRING (9.0708041 48.8288293, 9.0707585 48.8288289, 9.0707159 48.828818, 9.0706818 48.828798)",K 1704,,,roundabout,
7980117,,Römerhofstraße,residential,30,False,True,140.238,"LINESTRING (9.0718961 48.8266527, 9.0719191 48.8263823, 9.0719821 48.8259438, 9.0720607 48.8257823, 9.0721193 48.8257051, 9.0721919 48.8256357, 9.0722983 48.8255363, 9.0723879 48.8254708)",,,,,
"[976598409, 342890865]",,Hohenstaufenstraße,residential,30,False,False,235.55799999999996,"LINESTRING (9.0718961 48.8266527, 9.0717014 48.8266456, 9.071555 48.8266253, 9.0714549 48.8265993, 9.0713449 48.8265645, 9.0712471 48.8265203, 9.0711642 48.82648, 9.0710938 48.8264285, 9.071037 48.8263799, 9.0709767 48.8263094, 9.0709163 48.8262042, 9.0708889 48.8260714, 9.0708915 48.8259538, 9.0709117 48.8258709, 9.0709631 48.8257859, 9.0710479 48.8256799, 9.0711692 48.825546, 9.0713332 48.8254079, 9.0716276 48.8251599, 9.071696 48.8250967)",,,,,
6225233,,Gartenstraße,secondary,50,False,True,240.022,"LINESTRING (9.069627 48.8255038, 9.0696376 48.8255974, 9.0696378 48.8256321, 9.0696294 48.825726, 9.0693613 48.8266063, 9.0692096 48.8270658, 9.0691173 48.8271893, 9.0688198 48.8274937, 9.068801 48.827528, 9.0688053 48.8275597)",K 1704,,,,
23637380,2,Kirchgartenstraße,secondary,,False,True,104.66000000000001,"LINESTRING (9.069627 48.8255038, 9.0696118 48.8253983, 9.0696392 48.8253097, 9.0696863 48.8252177, 9.0699783 48.8247293, 9.0699966 48.824696, 9.0700416 48.8246137)",K 1704,,,,
23637381,,Weilimdorfer Straße,unclassified,,False,False,104.838,"LINESTRING (9.069627 48.8255038, 9.0697654 48.82546, 9.0698928 48.8254147, 9.0701107 48.825333, 9.0708711 48.8250375)",,,,,
23637381,,Weilimdorfer Straße,unclassified,,False,True,104.838,"LINESTRING (9.0708711 48.8250375, 9.0701107 48.825333, 9.0698928 48.8254147, 9.0697654 48.82546, 9.069627 48.8255038)",,,,,
224417949,,Weilimdorfer Straße,unclassified,,True,False,24.439,"LINESTRING (9.0708711 48.8250375, 9.0710672 48.8249163, 9.0711082 48.8248832)",,,,,
6225199,2,Weilimdorfer Straße,tertiary,50,False,False,27.69,"LINESTRING (9.0711082 48.8248832, 9.071176 48.8249032, 9.07146 48.8249745)",L 1137,,,,
6225221,,Stuttgarter Straße,tertiary,50,False,False,83.64599999999999,"LINESTRING (9.0711082 48.8248832, 9.0708175 48.8248081, 9.0704395 48.8247105, 9.0702707 48.8246666, 9.0701878 48.8246475, 9.0700416 48.8246137)",L 1137,7.5,,,
6225156,2,Hohenstaufenstraße,residential,30,False,True,11.788,"LINESTRING (9.0716864 48.8249909, 9.071693 48.8250461, 9.071696 48.8250967)",,,,,
"[224417948, 342805783]",3,Weilimdorfer Straße,tertiary,,False,True,16.736,"LINESTRING (9.0716864 48.8249909, 9.0715706 48.824989, 9.07146 48.8249745)",L 1137,,,,
6225156,2,Hohenstaufenstraße,residential,30,False,False,11.788,"LINESTRING (9.071696 48.8250967, 9.071693 48.8250461, 9.0716864 48.8249909)",,,,,
6225249,,Neuffenstraße,residential,30,False,False,35.826,"LINESTRING (9.071696 48.8250967, 9.0717861 48.825124, 9.0720379 48.825262, 9.0720874 48.8252872)",,,,,
"[342890865, 976598409]",,Hohenstaufenstraße,residential,30,False,True,235.55800000000002,"LINESTRING (9.071696 48.8250967, 9.0716276 48.8251599, 9.0713332 48.8254079, 9.0711692 48.825546, 9.0710479 48.8256799, 9.0709631 48.8257859, 9.0709117 48.8258709, 9.0708915 48.8259538, 9.0708889 48.8260714, 9.0709163 48.8262042, 9.0709767 48.8263094, 9.071037 48.8263799, 9.0710938 48.8264285, 9.0711642 48.82648, 9.0712471 48.8265203, 9.0713449 48.8265645, 9.0714549 48.8265993, 9.071555 48.8266253, 9.0717014 48.8266456, 9.0718961 48.8266527)",,,,,
33926462,,Münchinger Straße,secondary,50,False,True,55.792,"LINESTRING (9.0713415 48.8305471, 9.0710763 48.8300767)",K 1704,,,,
33926462,,Münchinger Straße,secondary,50,False,False,5.547,"LINESTRING (9.0709089 48.8297005, 9.0709183 48.82975)",K 1704,,,,
33926462,,Münchinger Straße,secondary,50,False,True,97.189,"LINESTRING (9.0709089 48.8297005, 9.0708094 48.8289238, 9.0708075 48.8288703, 9.0708041 48.8288293)",K 1704,,,,
4491051,,Am Stadtpark,living_street,,True,False,54.842,"LINESTRING (9.0717394 48.8280932, 9.0723604 48.8278173)",,,,,
23247514,,Am Stadtpark,living_street,,False,False,20.184,"LINESTRING (9.0717394 48.8280932, 9.0718595 48.8282566)",,,,,
5105257,,Am Beutenbach,living_street,,False,False,33.385,"LINESTRING (9.0717394 48.8280932, 9.0715339 48.8278974, 9.0714848 48.8278442)",,,,,
5105134,,Am Stadtpark,living_street,,True,False,34.155,"LINESTRING (9.0723604 48.8278173, 9.0720945 48.8275649)",,,,,
"[5105258, 4491051, 4491052]",,"['Am Beutenbach', 'Am Stadtpark']",living_street,,True,False,142.978,"LINESTRING (9.0723604 48.8278173, 9.0729785 48.827541, 9.0727097 48.8272919, 9.0720945 48.8275649)",,,,,
4491052,,Am Beutenbach,living_street,,True,False,54.374,"LINESTRING (9.0720945 48.8275649, 9.0714848 48.8278442)",,,,,
5105257,,Am Beutenbach,living_street,,False,True,33.385,"LINESTRING (9.0714848 48.8278442, 9.0715339 48.8278974, 9.0717394 48.8280932)",,,,,
33926461,2,Korntaler Straße,residential,30,False,True,13.713999999999999,"LINESTRING (9.0710721 48.8286654, 9.071026 48.8286881, 9.0709534 48.8287075, 9.0709052 48.8287193)",,,,,
147215370,,Ditzenbrunner Straße,residential,30,False,False,76.956,"LINESTRING (9.0710721 48.8286654, 9.0711397 48.8285629, 9.0712165 48.828479, 9.0712872 48.8284382, 9.0713845 48.8283922, 9.0715912 48.8283217, 9.0717178 48.8282871, 9.0718595 48.8282566)",,,,,
4490961,,Michaelstraße,residential,30,False,False,84.44,"LINESTRING (9.0716514 48.8297331, 9.071626 48.8289739)",,,,,
4490962,,Georgstraße,residential,30,False,False,62.159,"LINESTRING (9.0716514 48.8297331, 9.0725001 48.8297145)",,,,,
4490962,,Georgstraße,residential,30,False,True,53.696,"LINESTRING (9.0716514 48.8297331, 9.0709183 48.82975)",,,,,
4490962,,Georgstraße,residential,30,False,True,62.159,"LINESTRING (9.0725001 48.8297145, 9.0716514 48.8297331)",,,,,
4490962,,Georgstraße,residential,30,False,False,53.696,"LINESTRING (9.0709183 48.82975, 9.0716514 48.8297331)",,,,,
33926462,,Münchinger Straße,secondary,50,False,True,5.547,"LINESTRING (9.0709183 48.82975, 9.0709089 48.8297005)",K 1704,,,,
33926462,,Münchinger Straße,secondary,50,False,False,38.197,"LINESTRING (9.0709183 48.82975, 9.0709511 48.8298498, 9.0709822 48.8299061, 9.0710763 48.8300767)",K 1704,,,,
4490961,,Michaelstraße,residential,30,False,True,84.44,"LINESTRING (9.071626 48.8289739, 9.0716514 48.8297331)",,,,,
23247514,,Am Stadtpark,living_street,,False,True,20.184,"LINESTRING (9.0718595 48.8282566, 9.0717394 48.8280932)",,,,,
147215370,,Ditzenbrunner Straße,residential,30,False,True,76.95599999999999,"LINESTRING (9.0718595 48.8282566, 9.0717178 48.8282871, 9.0715912 48.8283217, 9.0713845 48.8283922, 9.0712872 48.8284382, 9.0712165 48.828479, 9.0711397 48.8285629, 9.0710721 48.8286654)",,,,,
147213177,,Stettiner Straße,residential,,False,False,38.983,"LINESTRING (9.0629539 48.8285931, 9.0627964 48.828928)",,,,,
5105137,,Glemsstraße,residential,,False,False,60.99300000000001,"LINESTRING (9.0645884 48.8288953, 9.0647769 48.8288795, 9.0648191 48.828876, 9.0649947 48.8288613, 9.0652275 48.8288436, 9.0654153 48.8288279)",,,,,
6225249,,Neuffenstraße,residential,30,False,True,30.012,"LINESTRING (9.0723879 48.8254708, 9.0720874 48.8252872)",,,,,
7980117,,Römerhofstraße,residential,30,False,False,140.238,"LINESTRING (9.0723879 48.8254708, 9.0722983 48.8255363, 9.0721919 48.8256357, 9.0721193 48.8257051, 9.0720607 48.8257823, 9.0719821 48.8259438, 9.0719191 48.8263823, 9.0718961 48.8266527)",,,,,
"[6225187, 238796948]",,Ringwiesenstraße,residential,,False,False,104.20400000000001,"LINESTRING (9.069546 48.8276439, 9.0698851 48.8272813, 9.0699542 48.8272146, 9.0700221 48.8271598, 9.0701294 48.8271024, 9.0701719 48.8270985, 9.0702502 48.8271195, 9.0704112 48.8271781, 9.0704949 48.8272103)",,,,,
41336322,,Badweg,residential,,False,True,85.61300000000001,"LINESTRING (9.069546 48.8276439, 9.0696399 48.8276362, 9.0697415 48.8275973, 9.0699347 48.8275165, 9.0700447 48.8274637, 9.070143 48.8274106, 9.0703549 48.8272888, 9.0704018 48.8272619, 9.0704949 48.8272103)",,3,,,
6225187,,Ringwiesenstraße,residential,,False,True,22.4,"LINESTRING (9.069546 48.8276439, 9.0694184 48.8277767, 9.0693816 48.8278138)",,,,,
976598407,,Badweg,residential,,False,False,105.88400000000001,"LINESTRING (9.0710639 48.8279305, 9.0711039 48.8278081, 9.0711155 48.8276794, 9.0710986 48.8275566, 9.0710832 48.8274441, 9.0709232 48.8273293, 9.0704949 48.8272103)",,,,,
