osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width
9936258,2,Erdinger Straße,secondary,50,False,True,65.39,"LINESTRING (11.8717152 48.1929388, 11.8716455 48.192828, 11.8716119 48.1927504, 11.8715631 48.192654, 11.8715321 48.1925778, 11.8714958 48.1924952, 11.8714454 48.1923796)",St 2080;St 2332,,
16582132,,Melanchthonweg,living_street,,False,True,154.227,"LINESTRING (11.8717152 48.1929388, 11.8714452 48.193024, 11.870929 48.1930726, 11.8696716 48.1930129)",,,
159202786,2,Erdinger Straße,secondary,50,False,False,30.858,"LINESTRING (11.8701688 48.1914275, 11.8705284 48.1915673)",St 2080;St 2332,,
159202786,2,Erdinger Straße,secondary,50,False,True,61.754,"LINESTRING (11.8701688 48.1914275, 11.8694353 48.1911642)",St 2080;St 2332,,
4045943,,Am Fischergries,residential,30,False,False,109.012,"LINESTRING (11.8701688 48.1914275, 11.8701273 48.1914704, 11.8700485 48.1915517, 11.8698526 48.1918207, 11.8697944 48.1919177, 11.8696809 48.1921341, 11.8696308 48.1922596, 11.8696227 48.1923293)",,,
4045943,,Am Fischergries,residential,30,False,False,69.557,"LINESTRING (11.8697075 48.1935989, 11.8697461 48.1936908, 11.8698185 48.1937867, 11.8699389 48.1939332, 11.8700274 48.1939995, 11.8701369 48.1940703, 11.8702081 48.1941151)",,,
4045943,,Am Fischergries,residential,30,False,True,65.30199999999999,"LINESTRING (11.8697075 48.1935989, 11.8696864 48.1935153, 11.8696716 48.1930129)",,,
16582131,,Textorstraße,living_street,,False,False,224.20600000000002,"LINESTRING (11.8697075 48.1935989, 11.869908 48.1935875, 11.8700505 48.1935954, 11.8705623 48.1936579, 11.8719593 48.1938425, 11.8726788 48.1939459)",,,
4045943,,Am Fischergries,residential,30,False,False,10.115,"LINESTRING (11.8702081 48.1941151, 11.8702602 48.194138, 11.8703275 48.1941586)",,,
4045943,,Am Fischergries,residential,30,False,True,69.557,"LINESTRING (11.8702081 48.1941151, 11.8701369 48.1940703, 11.8700274 48.1939995, 11.8699389 48.1939332, 11.8698185 48.1937867, 11.8697461 48.1936908, 11.8697075 48.1935989)",,,
119917439,,Heilmaierstraße,residential,30,False,True,103.204,"LINESTRING (11.8690558 48.1958582, 11.8694657 48.1949712)",,,
16582153,,Schweigerweg,residential,30,False,True,63.455,"LINESTRING (11.8690558 48.1958582, 11.8687161 48.1956927, 11.8686607 48.1956657, 11.8685567 48.195615, 11.8683647 48.1955214)",,,
16582153,,Schweigerweg,residential,30,False,False,196.40300000000002,"LINESTRING (11.8660066 48.1947181, 11.8663191 48.194803, 11.8665493 48.1948829, 11.8665893 48.1948946, 11.8672788 48.1951375, 11.8673495 48.1951627, 11.8678909 48.1953554, 11.8679506 48.1953763, 11.8680187 48.1954002, 11.8682083 48.1954666, 11.8683647 48.1955214)",,,
16582153,,Schweigerweg,residential,30,False,True,111.659,"LINESTRING (11.8660066 48.1947181, 11.8658104 48.1946944, 11.8656935 48.1946848, 11.8655855 48.1946931, 11.8654278 48.1947407, 11.8651382 48.1947679, 11.8651233 48.1947654, 11.8649534 48.1947369, 11.8645751 48.1946087)",,,
16582248,,Am Rittermannslehen,residential,30,False,False,84.577,"LINESTRING (11.8683647 48.1955214, 11.8687904 48.1948157)",,,
16582153,,Schweigerweg,residential,30,False,False,63.455,"LINESTRING (11.8683647 48.1955214, 11.8685567 48.195615, 11.8686607 48.1956657, 11.8687161 48.1956927, 11.8690558 48.1958582)",,,
16582153,,Schweigerweg,residential,30,False,True,196.403,"LINESTRING (11.8683647 48.1955214, 11.8682083 48.1954666, 11.8680187 48.1954002, 11.8679506 48.1953763, 11.8678909 48.1953554, 11.8673495 48.1951627, 11.8672788 48.1951375, 11.8665893 48.1948946, 11.8665493 48.1948829, 11.8663191 48.194803, 11.8660066 48.1947181)",,,
4046053,,Adalbert-Stifter-Weg,residential,30,False,False,119.882,"LINESTRING (11.8625612 48.1959077, 11.8623006 48.1958778, 11.8619968 48.1958223, 11.8617892 48.1957722, 11.8616472 48.1957297, 11.8615727 48.1957074, 11.8614233 48.1956566, 11.8612882 48.1955863, 11.8611111 48.1954776)",,,
44369052,2,Finsinger Straße,tertiary,50,False,False,264.558,"LINESTRING (11.8625612 48.1959077, 11.8626018 48.1957711, 11.8626912 48.195461, 11.8628658 48.1950525, 11.8629717 48.1948677, 11.8631781 48.1945323, 11.8637271 48.1937489, 11.8637741 48.1936814)",EBE 18,,
"[190016430, 5115094, 190016431]",2,Bahnhofstraße,tertiary,50,False,False,133.149,"LINESTRING (11.8643428 48.1928672, 11.8644362 48.1927311, 11.8645214 48.1926171, 11.8648185 48.1921051, 11.8649914 48.191752)",EBE 18,yes,
5115094,2,Bahnhofstraße,tertiary,50,False,True,99.87299999999999,"LINESTRING (11.8643428 48.1928672, 11.8640955 48.1932273, 11.8639428 48.1934496, 11.8637741 48.1936814)",EBE 18,,
16582247,,Trappentreustraße,residential,30,False,True,116.87,"LINESTRING (11.8643428 48.1928672, 11.8645042 48.192912, 11.8645727 48.1929251, 11.8646477 48.1929264, 11.8647218 48.1929145, 11.8649928 48.1928264, 11.8652267 48.1927569, 11.8655843 48.1927493, 11.8658457 48.1927737)",,,
16582253,,Bahnhofallee,residential,30,False,True,162.69600000000003,"LINESTRING (11.8643428 48.1928672, 11.8642577 48.1928383, 11.8640757 48.1928398, 11.8638469 48.1927594, 11.8636638 48.1925957, 11.8636458 48.1925893, 11.8633268 48.1924756, 11.8632288 48.1924494, 11.863146 48.1924378, 11.862983 48.1924325, 11.8628107 48.1924369, 11.8626771 48.1924512, 11.8625542 48.1924832, 11.8624301 48.1925675)",,,
16582247,,Trappentreustraße,residential,30,False,False,72.137,"LINESTRING (11.8675699 48.1934077, 11.8667331 48.1930765)",,,
16582250,,Barmbichler Straße,residential,30,False,True,97.787,"LINESTRING (11.8675699 48.1934077, 11.8667499 48.1940966)",,,
16582247,,Trappentreustraße,residential,30,False,True,120.407,"LINESTRING (11.8675699 48.1934077, 11.8677335 48.1934645, 11.8677961 48.1935212, 11.8680073 48.194043, 11.8680668 48.1940875, 11.8681417 48.1940985, 11.8684808 48.1941739)",,,
4046679,,Lippertstraße,residential,30,False,True,52.957,"LINESTRING (11.8687904 48.1948157, 11.8694657 48.1949712)",,,
16582248,,Am Rittermannslehen,residential,30,False,True,84.577,"LINESTRING (11.8687904 48.1948157, 11.8683647 48.1955214)",,,
"[16582248, 16582247]",,"['Am Rittermannslehen', 'Trappentreustraße']",residential,30,False,False,87.59400000000001,"LINESTRING (11.8687904 48.1948157, 11.8689597 48.1945272, 11.8686734 48.1943467, 11.8684808 48.1941739)",,,
4046679,,Lippertstraße,residential,30,False,False,52.957,"LINESTRING (11.8694657 48.1949712, 11.8687904 48.1948157)",,,
119917439,,Heilmaierstraße,residential,30,False,False,103.204,"LINESTRING (11.8694657 48.1949712, 11.8690558 48.1958582)",,,
4046679,,Lippertstraße,residential,30,False,True,149.311,"LINESTRING (11.8694657 48.1949712, 11.8699199 48.1950688, 11.8701304 48.1951514, 11.8702952 48.1952457, 11.8704112 48.1953607, 11.8704683 48.1954792, 11.8704935 48.1955702, 11.8704973 48.1956647, 11.8704297 48.1957945, 11.870328 48.1959049)",,,
"[119917441, 172373086, 119917439]",,Heilmaierstraße,residential,30,False,True,95.69999999999999,"LINESTRING (11.8694657 48.1949712, 11.869536 48.1948067, 11.8695598 48.1947452, 11.8696019 48.1946433, 11.8696575 48.1945536, 11.8697106 48.1944855, 11.8697577 48.1944377, 11.8698478 48.1943742, 11.8699604 48.1943129, 11.870094 48.1942571)",,yes,
926858072,2,Erdinger Straße,secondary,50,False,False,13.675,"LINESTRING (11.8729786 48.193881, 11.8731093 48.1939678)",St 2080;St 2332,,
225005677,,Textorstraße,residential,50,False,True,23.980000000000004,"LINESTRING (11.8729786 48.193881, 11.8729189 48.1939092, 11.8728472 48.1939338, 11.8727781 48.1939423, 11.8726788 48.1939459)",,,
"[926858074, 926858075, 9936258]","['2', '3']",Erdinger Straße,secondary,50,False,True,140.76399999999998,"LINESTRING (11.8729786 48.193881, 11.8728095 48.1937548, 11.8725015 48.1935313, 11.8723247 48.1934051, 11.8721125 48.1932623, 11.8719888 48.1931788, 11.871865 48.193086, 11.8717967 48.1930245, 11.8717152 48.1929388)",St 2080;St 2332,,
4046354,,Martin-Luther-Straße,living_street,,False,False,377.8419999999999,"LINESTRING (11.8724386 48.1946165, 11.8724893 48.1946509, 11.8725454 48.1946998, 11.872606 48.1947354, 11.872663 48.1947571, 11.8727462 48.194783, 11.872824 48.1948041, 11.8732212 48.1948891, 11.8735442 48.1949501, 11.8736555 48.1949687, 11.8737025 48.1949887, 11.8737224 48.1950061, 11.8737405 48.1950291, 11.8738111 48.1953788, 11.8735686 48.1954006, 11.873394 48.1954078, 11.8732484 48.1954066, 11.8731371 48.1953975, 11.8730222 48.1953849, 11.8729091 48.1953656, 11.872758 48.1953282, 11.8725255 48.1952703, 11.872435 48.1952365, 11.8723264 48.1951883, 11.8721404 48.1950946, 11.8719881 48.1950098, 11.8718153 48.1948958, 11.8717393 48.1948306, 11.8716958 48.1947746, 11.8716606 48.194701, 11.8716497 48.1946738, 11.8716452 48.1946202, 11.8716533 48.1945345, 11.8716913 48.1943554)",,,
4046600,,Wittenbergstraße,living_street,,False,False,63.437000000000005,"LINESTRING (11.8724386 48.1946165, 11.8722921 48.1945315, 11.8721862 48.1944833, 11.8721129 48.1944555, 11.8720315 48.194429, 11.8719392 48.1944024, 11.8718135 48.1943753, 11.8716913 48.1943554)",,,
16615307,,Martin-Luther-Straße,living_street,,False,True,77.7,"LINESTRING (11.8724386 48.1946165, 11.8724676 48.194593, 11.8724839 48.1945725, 11.872632 48.1942655, 11.8726597 48.1941934, 11.8726703 48.194109, 11.8726676 48.1940131, 11.8726788 48.1939459)",,,
16582131,,Textorstraße,living_street,,False,True,224.20599999999996,"LINESTRING (11.8726788 48.1939459, 11.8719593 48.1938425, 11.8705623 48.1936579, 11.8700505 48.1935954, 11.869908 48.1935875, 11.8697075 48.1935989)",,,
16615307,,Martin-Luther-Straße,living_street,,False,False,77.69999999999999,"LINESTRING (11.8726788 48.1939459, 11.8726676 48.1940131, 11.8726703 48.194109, 11.8726597 48.1941934, 11.872632 48.1942655, 11.8724839 48.1945725, 11.8724676 48.194593, 11.8724386 48.1946165)",,,
225005677,,Textorstraße,residential,50,False,False,23.98,"LINESTRING (11.8726788 48.1939459, 11.8727781 48.1939423, 11.8728472 48.1939338, 11.8729189 48.1939092, 11.8729786 48.193881)",,,
16583600,,Schloßplatz,living_street,,False,False,10.009,"LINESTRING (11.8686728 48.1911539, 11.8686802 48.1912047, 11.8686672 48.1912427)",,,
"[3993856, 579634725, 1013316095]","['2', '3']",Herzog-Ludwig-Straße,secondary,50,False,False,108.108,"LINESTRING (11.8686728 48.1911539, 11.868641 48.1911606, 11.868575 48.1911561, 11.8685042 48.1911449, 11.8683999 48.1911039, 11.8683281 48.1910725, 11.8682223 48.1910215, 11.868172 48.1909986, 11.8681321 48.1909849, 11.8679305 48.1909235, 11.8677275 48.1908855, 11.8675804 48.1908729, 11.8673186 48.1908704)",St 2332,,
579634725,3,Herzog-Ludwig-Straße,secondary,50,False,True,21.61,"LINESTRING (11.8686728 48.1911539, 11.8687547 48.1911175, 11.8688093 48.1910746, 11.8688178 48.191065, 11.8688549 48.1910089)",St 2332,,
"[16583600, 579372580]",,Schloßplatz,living_street,,False,True,37.635,"LINESTRING (11.8685185 48.1915661, 11.8686055 48.1913859, 11.8686204 48.1913608, 11.8686672 48.1912427)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,True,12.934,"LINESTRING (11.8673186 48.1908704, 11.8673416 48.1907551)",,,
3993856,2,Herzog-Ludwig-Straße,secondary,50,False,False,28.021,"LINESTRING (11.8673186 48.1908704, 11.8671705 48.190881, 11.8670298 48.1909017, 11.8669486 48.1909184)",St 2332,,
"[3993856, 579634725, 1013316095]","['2', '3']",Herzog-Ludwig-Straße,secondary,50,False,True,108.108,"LINESTRING (11.8673186 48.1908704, 11.8675804 48.1908729, 11.8677275 48.1908855, 11.8679305 48.1909235, 11.8681321 48.1909849, 11.868172 48.1909986, 11.8682223 48.1910215, 11.8683281 48.1910725, 11.8683999 48.1911039, 11.8685042 48.1911449, 11.868575 48.1911561, 11.868641 48.1911606, 11.8686728 48.1911539)",St 2332,,
4046211,,Brünsteinweg,living_street,,False,True,153.945,"LINESTRING (11.8655654 48.1872682, 11.8661734 48.1872192, 11.8676372 48.1871972)",,,
25681171,,Seilergasse,residential,30,False,False,71.126,"LINESTRING (11.8655654 48.1872682, 11.8656042 48.1874306, 11.8657162 48.1878999)",,,
9936247,,Marktplatz,residential,30,False,False,7.739,"LINESTRING (11.8673281 48.1896948, 11.8674291 48.1897124)",,,
"[176138203, 4046068]",,Habererweg,residential,30,False,True,93.905,"LINESTRING (11.8673281 48.1896948, 11.8665384 48.1895472, 11.8664886 48.1895437, 11.8662761 48.1895289, 11.8660942 48.1895163)",,,
"[846698872, 9936253]",,Färbergasse,residential,30,False,False,132.789,"LINESTRING (11.8673281 48.1896948, 11.8672358 48.1898788, 11.8672124 48.1899888, 11.8670892 48.1903891, 11.867071 48.1904552, 11.8670502 48.1905595, 11.8670508 48.1905992, 11.86706 48.1906348, 11.8670747 48.1906606, 11.8671054 48.1906856, 11.8671631 48.1907036, 11.8672472 48.1907289, 11.8673078 48.1907436, 11.8673416 48.1907551)",,,
9936247,,Marktplatz,residential,30,False,False,71.98100000000001,"LINESTRING (11.8680569 48.1898424, 11.8685845 48.1899056, 11.8688623 48.1899321, 11.8690166 48.1899342)",,,
9936247,,Marktplatz,residential,30,False,True,48.761,"LINESTRING (11.8680569 48.1898424, 11.8678967 48.1898154, 11.867539 48.1897391, 11.8674291 48.1897124)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,False,68.406,"LINESTRING (11.8680569 48.1898424, 11.8679958 48.1899408, 11.8679558 48.1900003, 11.8676596 48.1903974)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,False,46.235,"LINESTRING (11.8676596 48.1903974, 11.8673416 48.1907551)",,,
9936249,,Gschmeidmachergasse,residential,30,False,False,97.9,"LINESTRING (11.8676596 48.1903974, 11.8676968 48.1904067, 11.8680578 48.1904967, 11.8683563 48.190569, 11.8685746 48.1905905, 11.8687975 48.190616, 11.8688351 48.1906203, 11.8689267 48.1906308)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,True,68.406,"LINESTRING (11.8676596 48.1903974, 11.8679558 48.1900003, 11.8679958 48.1899408, 11.8680569 48.1898424)",,,
9936249,,Gschmeidmachergasse,residential,30,False,True,97.89999999999999,"LINESTRING (11.8689267 48.1906308, 11.8688351 48.1906203, 11.8687975 48.190616, 11.8685746 48.1905905, 11.8683563 48.190569, 11.8680578 48.1904967, 11.8676968 48.1904067, 11.8676596 48.1903974)",,,
"[9936250, 579372589]","['2', '3']",Marktplatz,secondary,50,False,False,56.178,"LINESTRING (11.8689267 48.1906308, 11.8689369 48.1905917, 11.8690178 48.1901293)",,,
9936250,3,Marktplatz,secondary,50,False,True,42.385,"LINESTRING (11.8689267 48.1906308, 11.8688663 48.190927, 11.8688549 48.1910089)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,False,12.934,"LINESTRING (11.8673416 48.1907551, 11.8673186 48.1908704)",,,
9936251,,Alte Bräuhausgasse,residential,30,False,True,46.235,"LINESTRING (11.8673416 48.1907551, 11.8676596 48.1903974)",,,
"[846698872, 9936253]",,Färbergasse,residential,30,False,True,132.789,"LINESTRING (11.8673416 48.1907551, 11.8673078 48.1907436, 11.8672472 48.1907289, 11.8671631 48.1907036, 11.8671054 48.1906856, 11.8670747 48.1906606, 11.86706 48.1906348, 11.8670508 48.1905992, 11.8670502 48.1905595, 11.867071 48.1904552, 11.8670892 48.1903891, 11.8672124 48.1899888, 11.8672358 48.1898788, 11.8673281 48.1896948)",,,
47424565,2,Ebersberger Straße,secondary,50,False,True,4.493,"LINESTRING (11.8690232 48.1893769, 11.8690242 48.1893365)",,,
9936254,,Zinngießergasse,residential,30,False,False,63.258,"LINESTRING (11.8690232 48.1893769, 11.8693395 48.1893722, 11.8697651 48.1893413, 11.8698669 48.1893156)",,,
47424565,2,Ebersberger Straße,secondary,50,False,False,61.972,"LINESTRING (11.8690232 48.1893769, 11.8690193 48.1896321, 11.8690161 48.1898377, 11.8690169 48.1898622, 11.8690168 48.1898846, 11.8690166 48.1899342)",,,
9936254,,Zinngießergasse,residential,30,False,False,238.25799999999998,"LINESTRING (11.8698669 48.1893156, 11.8700808 48.1892823, 11.8708469 48.1892325, 11.8710027 48.1892829, 11.8710572 48.1893686, 11.871139 48.1896763, 11.871121 48.1897681, 11.8710728 48.1898096, 11.8709596 48.1898646, 11.870384 48.1900254, 11.8701472 48.1900624, 11.8699306 48.1900796)",,,
9936267,,Pfarrer-Kressierer-Weg,residential,30,False,False,85.092,"LINESTRING (11.8698669 48.1893156, 11.8698916 48.1896806, 11.8699004 48.1898097, 11.8699306 48.1900796)",,,
9936254,,Zinngießergasse,residential,30,False,True,63.257999999999996,"LINESTRING (11.8698669 48.1893156, 11.8697651 48.1893413, 11.8693395 48.1893722, 11.8690232 48.1893769)",,,
9936254,,Zinngießergasse,residential,30,False,False,19.005,"LINESTRING (11.8699306 48.1900796, 11.8698801 48.190124, 11.8697643 48.1902095)",,,
9936254,,Zinngießergasse,residential,30,False,True,238.25799999999998,"LINESTRING (11.8699306 48.1900796, 11.8701472 48.1900624, 11.870384 48.1900254, 11.8709596 48.1898646, 11.8710728 48.1898096, 11.871121 48.1897681, 11.871139 48.1896763, 11.8710572 48.1893686, 11.8710027 48.1892829, 11.8708469 48.1892325, 11.8700808 48.1892823, 11.8698669 48.1893156)",,,
9936267,,Pfarrer-Kressierer-Weg,residential,30,False,True,85.092,"LINESTRING (11.8699306 48.1900796, 11.8699004 48.1898097, 11.8698916 48.1896806, 11.8698669 48.1893156)",,,
9936254,,Zinngießergasse,residential,30,False,True,19.005,"LINESTRING (11.8697643 48.1902095, 11.8698801 48.190124, 11.8699306 48.1900796)",,,
9936266,,Marktplatz,residential,30,False,False,22.361,"LINESTRING (11.8697643 48.1902095, 11.8698827 48.1902378, 11.8700511 48.1902716)",,,
9936266,,Marktplatz,residential,30,False,True,56.056,"LINESTRING (11.8697643 48.1902095, 11.8696888 48.1902005, 11.8696808 48.1901997, 11.8692605 48.1901573, 11.869199 48.1901502, 11.8690178 48.1901293)",,,
9936262,,Drechslergasse,residential,30,False,False,58.431999999999995,"LINESTRING (11.8700511 48.1902716, 11.8703827 48.1903208, 11.8706369 48.1903405, 11.8708295 48.1903415)",,,
9936266,,Marktplatz,residential,30,False,True,22.361,"LINESTRING (11.8700511 48.1902716, 11.8698827 48.1902378, 11.8697643 48.1902095)",,,
16583602,,Pfarrer-Hueber-Weg,residential,30,False,False,48.553,"LINESTRING (11.8700511 48.1902716, 11.8700366 48.1903701, 11.8700264 48.190495, 11.8699388 48.1905839, 11.8698663 48.1906785)",,,
16583602,,Pfarrer-Hueber-Weg,residential,30,False,False,62.845,"LINESTRING (11.8698663 48.1906785, 11.8697385 48.1908005, 11.8696791 48.1908598, 11.869463 48.1911297, 11.8694353 48.1911642)",,,
16583602,,Pfarrer-Hueber-Weg,residential,30,False,True,48.553000000000004,"LINESTRING (11.8698663 48.1906785, 11.8699388 48.1905839, 11.8700264 48.190495, 11.8700366 48.1903701, 11.8700511 48.1902716)",,,
38704112,,Loderergasse,residential,30,False,True,103.626,"LINESTRING (11.8698663 48.1906785, 11.8700776 48.190744, 11.8704052 48.1907515, 11.8707296 48.1907589, 11.8709178 48.1907408, 11.8710066 48.1906561, 11.871172 48.1906731)",,,
38704113,,Schießstättenweg,living_street,,False,True,66.504,"LINESTRING (11.8719352 48.1906805, 11.8718268 48.1900868)",,,
1259736551,,Loderergasse,living_street,,False,False,17.557,"LINESTRING (11.8719352 48.1906805, 11.8717004 48.1907012)",,,
129661375,,Schießstättenweg,living_street,,False,True,89.672,"LINESTRING (11.8719352 48.1906805, 11.8719493 48.1909333, 11.8719336 48.1910911, 11.871897 48.1913354, 11.8718501 48.1914819)",,,
129661380,,Moosäcker,living_street,,False,False,94.086,"LINESTRING (11.8734423 48.1916102, 11.8736704 48.1916107, 11.8736681 48.1913397, 11.87344 48.1913392, 11.8734423 48.1916102)",,,
129661380,,Moosäcker,living_street,,False,True,94.08599999999998,"LINESTRING (11.8734423 48.1916102, 11.87344 48.1913392, 11.8736681 48.1913397, 11.8736704 48.1916107, 11.8734423 48.1916102)",,,
129661380,,Moosäcker,living_street,,False,True,113.08200000000001,"LINESTRING (11.8734423 48.1916102, 11.8723713 48.1916079, 11.8723333 48.1916078, 11.8721292 48.1916074, 11.8719168 48.191607)",,,
159202786,2,Erdinger Straße,secondary,50,False,True,30.858,"LINESTRING (11.8705284 48.1915673, 11.8701688 48.1914275)",St 2080;St 2332,,
"[9936257, 449126753]",,Schützenstraße,"['residential', 'living_street']",30,False,False,98.392,"LINESTRING (11.8705284 48.1915673, 11.870621 48.191507, 11.8708779 48.1913962, 11.8711828 48.191397, 11.8713955 48.1914138, 11.8716113 48.1914487, 11.871743 48.1914976)",,,
9936258,2,Erdinger Straße,secondary,50,False,False,115.412,"LINESTRING (11.8705284 48.1915673, 11.8707555 48.1916762, 11.8710483 48.1918771, 11.8711525 48.1919681, 11.8712269 48.192048, 11.8712959 48.1921311, 11.8713978 48.1922925, 11.8714454 48.1923796)",St 2080;St 2332,,
13221738,,Grafen-von-Sempt-Straße,residential,30,False,False,152.027,"LINESTRING (11.8692511 48.1873526, 11.8713018 48.1873465)",,,
