osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge,ref
130539224,Fritz-Heckert-Straße,unclassified,30,False,False,61.556,"LINESTRING (13.0728454 50.8466326, 13.0721444 50.8469651)",,2,,
"[27372329, 471136925, 471136926]",Ernst-Schneller-Straße,residential,30,False,False,193.564,"LINESTRING (13.0728454 50.8466326, 13.073145 50.8468618, 13.0735896 50.8472098, 13.0738394 50.8473833, 13.0739062 50.8474756, 13.0738918 50.847619, 13.0738216 50.8477002, 13.0736639 50.8477965, 13.0733639 50.8479427, 13.0733054 50.847971)",,,,
"[130539224, 30917393]",Fritz-Heckert-Straße,unclassified,"['50', '30']",False,True,115.66900000000001,"LINESTRING (13.0728454 50.8466326, 13.0731682 50.8464534, 13.0732789 50.8463897, 13.0736944 50.846133, 13.0740561 50.8459275)",,2,,
"[79694616, 471136925]",Ernst-Schneller-Straße,residential,30,False,True,55.393,"LINESTRING (13.0733054 50.847971, 13.0731515 50.8478647, 13.0730258 50.8479344, 13.0731772 50.8480398, 13.0733054 50.847971)",,,,
"[79694616, 471136925]",Ernst-Schneller-Straße,residential,30,False,False,55.393,"LINESTRING (13.0733054 50.847971, 13.0731772 50.8480398, 13.0730258 50.8479344, 13.0731515 50.8478647, 13.0733054 50.847971)",,,,
"[27372329, 471136925, 471136926]",Ernst-Schneller-Straße,residential,30,False,True,193.56400000000002,"LINESTRING (13.0733054 50.847971, 13.0733639 50.8479427, 13.0736639 50.8477965, 13.0738216 50.8477002, 13.0738918 50.847619, 13.0739062 50.8474756, 13.0738394 50.8473833, 13.0735896 50.8472098, 13.073145 50.8468618, 13.0728454 50.8466326)",,,,
27372341,Augustusburger Straße,residential,50,False,False,124.506,"LINESTRING (13.0761316 50.851555, 13.0760153 50.8514527, 13.0759709 50.8513357, 13.0760018 50.8510503, 13.0760214 50.8508178, 13.0760445 50.8505685, 13.0760657 50.8504645)",6,,,
"[174338433, 229131471, 534630471, 505376391]",Augustusburger Straße,primary,50,False,True,330.77000000000004,"LINESTRING (13.0761316 50.851555, 13.076033 50.8516025, 13.0757414 50.8517472, 13.0753789 50.8519329, 13.0752773 50.8519911, 13.0750174 50.8521401, 13.0749435 50.8521838, 13.0746594 50.8523638, 13.0745645 50.8524222, 13.0740945 50.8527735, 13.0735887 50.8530804, 13.0733526 50.8532087, 13.0730795 50.8533573, 13.0729209 50.8534514, 13.0728647 50.8534898, 13.0727133 50.8535933)",,"['2', '3']",,B 180
"[545746642, 505376387, 505376405]",Augustusburger Straße,primary,50,False,False,64.21000000000001,"LINESTRING (13.0761316 50.851555, 13.0763149 50.8514637, 13.0764577 50.8513901, 13.0765831 50.851285, 13.076716 50.8511721, 13.0767575 50.85114)",,"['2', '3']",,B 180
"[471136912, 27372341]",Augustusburger Straße,residential,50,False,False,53.24000000000001,"LINESTRING (13.0760657 50.8504645, 13.0760136 50.8504458, 13.0759807 50.8504112, 13.0759787 50.8503741, 13.0759977 50.8503462, 13.0760288 50.8503266, 13.0760813 50.8503136, 13.0761593 50.8503231, 13.0762006 50.8503476, 13.0762205 50.8503849, 13.0762086 50.8504236, 13.0761656 50.8504546, 13.0760657 50.8504645)","['6', '5']",,,
"[471136912, 27372341]",Augustusburger Straße,residential,50,False,True,53.24000000000001,"LINESTRING (13.0760657 50.8504645, 13.0761656 50.8504546, 13.0762086 50.8504236, 13.0762205 50.8503849, 13.0762006 50.8503476, 13.0761593 50.8503231, 13.0760813 50.8503136, 13.0760288 50.8503266, 13.0759977 50.8503462, 13.0759787 50.8503741, 13.0759807 50.8504112, 13.0760136 50.8504458, 13.0760657 50.8504645)","['6', '5']",,,
27372341,Augustusburger Straße,residential,50,False,True,124.50599999999999,"LINESTRING (13.0760657 50.8504645, 13.0760445 50.8505685, 13.0760214 50.8508178, 13.0760018 50.8510503, 13.0759709 50.8513357, 13.0760153 50.8514527, 13.0761316 50.851555)",6,,,
"[471136915, 27374428]",Heinrich-Heine-Straße,residential,50,False,False,130.32899999999998,"LINESTRING (13.0788712 50.8481024, 13.0800769 50.84808, 13.0801825 50.8480784, 13.0802156 50.8480774, 13.0804193 50.8480735, 13.0807257 50.8480564)",,2,,
"[41534528, 602067708, 30917390]",Augustusburger Straße,primary,50,False,False,137.681,"LINESTRING (13.0788712 50.8481024, 13.0788976 50.8480255, 13.0789284 50.8479359, 13.0789525 50.8478692, 13.078973 50.8478176, 13.0790046 50.8477375, 13.0791065 50.8474799, 13.0791958 50.8473432, 13.0792935 50.8472334, 13.0796219 50.846984)",,2,,B 180
"[602067713, 41535044, 819142279, 471136913, 471136914, 545746641, 505376377, 505376382]",Augustusburger Straße,primary,50,False,True,375.622,"LINESTRING (13.0788712 50.8481024, 13.0788252 50.8482376, 13.0787809 50.8483579, 13.0787055 50.8485721, 13.078612 50.8488377, 13.0785559 50.8489967, 13.0784874 50.8491944, 13.078423 50.849384, 13.07833 50.8495935, 13.0783016 50.8496452, 13.0782787 50.8496917, 13.0781694 50.8498652, 13.0781138 50.8499403, 13.0780493 50.8500069, 13.0779348 50.8501254, 13.0777633 50.85028, 13.0776518 50.8503869, 13.0775298 50.8504935, 13.0774469 50.8505611, 13.077168 50.8507887, 13.0767575 50.85114)",,"['2', '3']",,B 180
30917724,Heinrich-Heine-Straße,residential,50,False,True,178.72299999999998,"LINESTRING (13.0832683 50.847983, 13.0831377 50.8479931, 13.0828319 50.8480007, 13.08199 50.8480236, 13.0811755 50.848047, 13.0807257 50.8480564)",,2,,
27374430,August-Bebel-Straße,residential,30,False,False,210.574,"LINESTRING (13.0840333 50.8469716, 13.0835733 50.8469894, 13.0832207 50.8469957, 13.0831277 50.8469976, 13.0828133 50.8470089, 13.0821124 50.847029, 13.0819013 50.847035, 13.08183 50.8470371, 13.0815336 50.847045, 13.0810374 50.84706)",5.5,,,
"[27374664, 471136937, 471136938]",Straße des Friedens,residential,50,True,False,132.76600000000002,"LINESTRING (13.0840333 50.8469716, 13.0840058 50.8470681, 13.0837924 50.8475953, 13.0837452 50.8477233, 13.0837158 50.847789, 13.0835589 50.8479055, 13.0832683 50.847983)",5.5,1,,
27374429,Adlerstraße,residential,30,False,False,112.94699999999999,"LINESTRING (13.0807257 50.8480564, 13.0807714 50.8478899, 13.0808085 50.8477714, 13.0808563 50.8476036, 13.0809578 50.8472989, 13.0809764 50.847243, 13.0810374 50.84706)",6.5,,,
30917724,Heinrich-Heine-Straße,residential,50,False,False,178.72299999999998,"LINESTRING (13.0807257 50.8480564, 13.0811755 50.848047, 13.08199 50.8480236, 13.0828319 50.8480007, 13.0831377 50.8479931, 13.0832683 50.847983)",,2,,
"[471136915, 27374428]",Heinrich-Heine-Straße,residential,50,False,True,130.329,"LINESTRING (13.0807257 50.8480564, 13.0804193 50.8480735, 13.0802156 50.8480774, 13.0801825 50.8480784, 13.0800769 50.84808, 13.0788712 50.8481024)",,2,,
27374429,Adlerstraße,residential,30,False,True,112.947,"LINESTRING (13.0810374 50.84706, 13.0809764 50.847243, 13.0809578 50.8472989, 13.0808563 50.8476036, 13.0808085 50.8477714, 13.0807714 50.8478899, 13.0807257 50.8480564)",6.5,,,
27374430,August-Bebel-Straße,residential,30,False,True,210.574,"LINESTRING (13.0810374 50.84706, 13.0815336 50.847045, 13.08183 50.8470371, 13.0819013 50.847035, 13.0821124 50.847029, 13.0828133 50.8470089, 13.0831277 50.8469976, 13.0832207 50.8469957, 13.0835733 50.8469894, 13.0840333 50.8469716)",5.5,,,
30917723,August-Bebel-Straße,residential,30,False,False,102.909,"LINESTRING (13.0810374 50.84706, 13.080447 50.8470797, 13.0799531 50.847101, 13.0796219 50.846984)",,,,
30917723,August-Bebel-Straße,residential,30,False,True,102.90899999999999,"LINESTRING (13.0796219 50.846984, 13.0799531 50.847101, 13.080447 50.8470797, 13.0810374 50.84706)",,,,
41534528,Augustusburger Straße,primary,50,False,False,111.687,"LINESTRING (13.0796219 50.846984, 13.0798673 50.8468022, 13.0799469 50.8467477, 13.0800029 50.8467046, 13.0800527 50.84667, 13.0802702 50.8465115, 13.0804438 50.8463846, 13.0805581 50.8463012, 13.0806217 50.8462083)",,2,,B 180
"[41534528, 602067708, 30917390]",Augustusburger Straße,primary,50,False,True,137.681,"LINESTRING (13.0796219 50.846984, 13.0792935 50.8472334, 13.0791958 50.8473432, 13.0791065 50.8474799, 13.0790046 50.8477375, 13.078973 50.8478176, 13.0789525 50.8478692, 13.0789284 50.8479359, 13.0788976 50.8480255, 13.0788712 50.8481024)",,2,,B 180
27374863,Augustusburger Straße,tertiary,50,False,True,16.767,"LINESTRING (13.0808225 50.8461267, 13.0807371 50.8461621, 13.0806217 50.8462083)",,2,,
27374863,Augustusburger Straße,tertiary,50,False,False,16.767,"LINESTRING (13.0806217 50.8462083, 13.0807371 50.8461621, 13.0808225 50.8461267)",,2,,
41534528,Augustusburger Straße,primary,50,False,True,111.68700000000001,"LINESTRING (13.0806217 50.8462083, 13.0805581 50.8463012, 13.0804438 50.8463846, 13.0802702 50.8465115, 13.0800527 50.84667, 13.0800029 50.8467046, 13.0799469 50.8467477, 13.0798673 50.8468022, 13.0796219 50.846984)",,2,,B 180
42675512,Fritz-Heckert-Straße,unclassified,30,False,False,14.154,"LINESTRING (13.0721444 50.8469651, 13.0719774 50.8470364)",,2,,
130539224,Fritz-Heckert-Straße,unclassified,30,False,True,61.556,"LINESTRING (13.0721444 50.8469651, 13.0728454 50.8466326)",,2,,
42675512,Fritz-Heckert-Straße,unclassified,30,False,True,14.154,"LINESTRING (13.0719774 50.8470364, 13.0721444 50.8469651)",,2,,
"[27520076, 37671999]",Waldstraße,residential,30,True,False,132.93800000000002,"LINESTRING (13.0719774 50.8470364, 13.0717999 50.8469579, 13.071553 50.8468966, 13.0707643 50.8467587, 13.0704915 50.8467274, 13.070207 50.8466408)",,,,
"[471136930, 42675511]",Fritz-Heckert-Straße,unclassified,30,False,False,34.168,"LINESTRING (13.0719774 50.8470364, 13.0718509 50.8471063, 13.0717276 50.8471738, 13.0716101 50.847238)",,2,,
42675511,Fritz-Heckert-Straße,unclassified,30,False,False,126.79600000000002,"LINESTRING (13.0716101 50.847238, 13.0712485 50.8474703, 13.0708803 50.8477429, 13.0705228 50.8479483, 13.0703148 50.8480231)",,2,,
"[471136930, 42675511]",Fritz-Heckert-Straße,unclassified,30,False,True,34.168,"LINESTRING (13.0716101 50.847238, 13.0717276 50.8471738, 13.0718509 50.8471063, 13.0719774 50.8470364)",,2,,
"[27554796, 471136923, 471136924]",Dr.-Theodor-Neubauer-Straße,residential,30,False,False,97.772,"LINESTRING (13.0716101 50.847238, 13.071678 50.8472867, 13.071802 50.8473826, 13.0718733 50.8474426, 13.0719426 50.8475008, 13.0720235 50.8476259, 13.0720459 50.8477256, 13.0720032 50.8478098, 13.0718588 50.8478959, 13.0717453 50.8479554)",,2,,
"[471136924, 471136923, 27554796]",Dr.-Theodor-Neubauer-Straße,residential,30,False,True,97.772,"LINESTRING (13.0717453 50.8479554, 13.0718588 50.8478959, 13.0720032 50.8478098, 13.0720459 50.8477256, 13.0720235 50.8476259, 13.0719426 50.8475008, 13.0718733 50.8474426, 13.071802 50.8473826, 13.071678 50.8472867, 13.0716101 50.847238)",,2,,
27788533,Zur Baumwolle,residential,30,True,False,116.534,"LINESTRING (13.0739031 50.8500374, 13.0731795 50.8509806)",3,1,,
"[30986994, 30986995, 27374747, 30917644]",Zur Baumwolle,residential,30,False,True,273.356,"LINESTRING (13.0739031 50.8500374, 13.0739991 50.8500172, 13.0740242 50.8499884, 13.0741718 50.8498034, 13.0742439 50.8497097, 13.0744452 50.8494545, 13.0746019 50.8492615, 13.0747517 50.8490931, 13.0747471 50.8489596, 13.0745685 50.8488482, 13.0745609 50.8487871, 13.0750066 50.8484306, 13.0754432 50.8481154, 13.0755742 50.8480165)","['6', '3', '4.2']","['2', '1']",,
130539238,Obere Güterbahnhofstraße,residential,50,False,True,98.32000000000001,"LINESTRING (13.0782443 50.8515907, 13.0782478 50.8515514, 13.0782298 50.8515, 13.0781941 50.8514586, 13.0781328 50.8514214, 13.0780627 50.8513988, 13.0779573 50.8513834, 13.0775958 50.8513419, 13.077399 50.8513162, 13.0772368 50.8512871, 13.0770791 50.851245)",,2,,
27627595,Schwarzer Weg,residential,50,False,True,189.106,"LINESTRING (13.0793991 50.8503864, 13.078736 50.8506103, 13.0779043 50.8508915, 13.0774442 50.851071, 13.0770791 50.851245)",,,,
27615056,Zur Baumwolle,residential,30,False,True,113.58000000000001,"LINESTRING (13.0726809 50.8491021, 13.0724414 50.8492806, 13.072353 50.8494181, 13.0723173 50.8495317, 13.0723209 50.8496807, 13.0722927 50.8497333, 13.0721239 50.8497737, 13.0719959 50.849869, 13.0719097 50.8499274)",,,,
"[130539203, 130539204, 27372326]",Am Park,residential,30,False,False,174.79799999999997,"LINESTRING (13.077767 50.8472429, 13.0772881 50.8470596, 13.0771082 50.8469969, 13.077011 50.846981, 13.076801 50.8470003, 13.0765469 50.8470292, 13.076394 50.8470642, 13.0762634 50.8470636, 13.076052 50.8470513, 13.0757596 50.8470491, 13.0756606 50.8470657, 13.0755167 50.8471971)",,,yes,
30917644,Zur Baumwolle,residential,30,False,False,183.64299999999997,"LINESTRING (13.077767 50.8472429, 13.0776792 50.8473526, 13.0775655 50.8474494, 13.0773118 50.8475743, 13.0760131 50.8479818, 13.0757121 50.8479696, 13.0755742 50.8480165)",4.2,,,
30917644,Zur Baumwolle,residential,30,False,True,78.382,"LINESTRING (13.077767 50.8472429, 13.0780027 50.8470235, 13.0783328 50.8468056, 13.0784667 50.8466962)",4.2,,,
505376426,,primary,,True,False,25.475,"LINESTRING (13.0746643 50.854148, 13.0744069 50.8539865)",,1,,B 180
798906440,,primary,70,False,True,9.555,"LINESTRING (13.0746643 50.854148, 13.0747622 50.8540883)",,3,,B 173n;B 180
505376413,,primary,70,False,False,29.104,"LINESTRING (13.0746643 50.854148, 13.0745701 50.8542112, 13.0743687 50.8543314)",,2,,B 173n;B 180
"[130539224, 30917393]",Fritz-Heckert-Straße,unclassified,"['50', '30']",False,False,115.66900000000001,"LINESTRING (13.0740561 50.8459275, 13.0736944 50.846133, 13.0732789 50.8463897, 13.0731682 50.8464534, 13.0728454 50.8466326)",,2,,
"[130539212, 130539213, 130539214, 1168267631, 31252529, 1168267609]",Bergstraße,residential,"['50', '30']",False,True,343.004,"LINESTRING (13.0740561 50.8459275, 13.0741261 50.8459428, 13.0742563 50.8459252, 13.0746894 50.8458212, 13.0747835 50.8458077, 13.0750026 50.8457952, 13.0755744 50.8458003, 13.0756636 50.8458011, 13.0759167 50.8458065, 13.0760074 50.8458085, 13.0763013 50.8458102, 13.076359 50.8458167, 13.0764985 50.8458614, 13.0769317 50.8460896, 13.0771652 50.8462191, 13.0772997 50.8462899, 13.0774547 50.8463573, 13.077834 50.8464801, 13.0780752 50.8465531, 13.0784667 50.8466962)",,2,yes,
30917644,Zur Baumwolle,residential,30,False,False,78.382,"LINESTRING (13.0784667 50.8466962, 13.0783328 50.8468056, 13.0780027 50.8470235, 13.077767 50.8472429)",4.2,,,
"[130539212, 130539213, 130539214, 1168267631, 31252529, 1168267609]",Bergstraße,residential,"['50', '30']",False,False,343.0040000000001,"LINESTRING (13.0784667 50.8466962, 13.0780752 50.8465531, 13.077834 50.8464801, 13.0774547 50.8463573, 13.0772997 50.8462899, 13.0771652 50.8462191, 13.0769317 50.8460896, 13.0764985 50.8458614, 13.076359 50.8458167, 13.0763013 50.8458102, 13.0760074 50.8458085, 13.0759167 50.8458065, 13.0756636 50.8458011, 13.0755744 50.8458003, 13.0750026 50.8457952, 13.0747835 50.8458077, 13.0746894 50.8458212, 13.0742563 50.8459252, 13.0741261 50.8459428, 13.0740561 50.8459275)",,2,yes,
42675511,Fritz-Heckert-Straße,unclassified,30,False,True,126.796,"LINESTRING (13.0703148 50.8480231, 13.0705228 50.8479483, 13.0708803 50.8477429, 13.0712485 50.8474703, 13.0716101 50.847238)",,2,,
27374755,Zur Baumwolle,residential,30,False,True,4.194,"LINESTRING (13.0718919 50.8498914, 13.0719097 50.8499274)",,2,,
130539256,Zur Baumwolle,residential,,False,True,137.839,"LINESTRING (13.0718919 50.8498914, 13.07171 50.8500135, 13.0715089 50.8502154, 13.0712465 50.8504843, 13.0711844 50.8505197, 13.0711225 50.8505549, 13.0709593 50.850616, 13.0706562 50.8507735, 13.0706124 50.8508085)",3,1,,
27374751,Zur Baumwolle,residential,30,False,True,103.681,"LINESTRING (13.0718547 50.8505698, 13.0720015 50.8506049, 13.0720644 50.8506249, 13.0722719 50.8506908, 13.0728695 50.850876, 13.0731795 50.8509806)",3,1,,
27374755,Zur Baumwolle,residential,30,False,False,81.01400000000001,"LINESTRING (13.0718547 50.8505698, 13.0717903 50.8505163, 13.0717426 50.8504767, 13.0716606 50.8503904, 13.0716505 50.8502665, 13.0718737 50.8500417, 13.0719245 50.8499573, 13.0719097 50.8499274)",,2,,
"[31821859, 776159902, 249858027]",Seeberstraße,residential,30,False,True,403.34600000000006,"LINESTRING (13.0718547 50.8505698, 13.0718616 50.8506341, 13.0714077 50.8511763, 13.0711044 50.8515385, 13.071077 50.8515977, 13.0710864 50.8516713, 13.0710703 50.8517182, 13.0710337 50.8518106, 13.0705405 50.8524055, 13.0703791 50.8526001, 13.0703271 50.8526813, 13.0703299 50.8527677, 13.0703728 50.8528357, 13.0705574 50.8529504, 13.0708072 50.8530393, 13.0709129 50.8530642, 13.0711479 50.8530817, 13.0714246 50.85308, 13.0714965 50.8530711, 13.0718679 50.8530176, 13.0720192 50.8530297)",6.5,,,
130539256,Zur Baumwolle,residential,,False,False,137.839,"LINESTRING (13.0706124 50.8508085, 13.0706562 50.8507735, 13.0709593 50.850616, 13.0711225 50.8505549, 13.0711844 50.8505197, 13.0712465 50.8504843, 13.0715089 50.8502154, 13.07171 50.8500135, 13.0718919 50.8498914)",3,1,,
130539238,Obere Güterbahnhofstraße,residential,50,False,False,25.418999999999997,"LINESTRING (13.0767575 50.85114, 13.0768846 50.851183, 13.0770791 50.851245)",,2,,
"[545746642, 505376387, 505376405]",Augustusburger Straße,primary,50,False,True,64.21000000000001,"LINESTRING (13.0767575 50.85114, 13.076716 50.8511721, 13.0765831 50.851285, 13.0764577 50.8513901, 13.0763149 50.8514637, 13.0761316 50.851555)",,"['2', '3']",,B 180
"[602067713, 41535044, 819142279, 545746641, 471136913, 471136914, 505376377, 505376382]",Augustusburger Straße,primary,50,False,False,375.622,"LINESTRING (13.0767575 50.85114, 13.077168 50.8507887, 13.0774469 50.8505611, 13.0775298 50.8504935, 13.0776518 50.8503869, 13.0777633 50.85028, 13.0779348 50.8501254, 13.0780493 50.8500069, 13.0781138 50.8499403, 13.0781694 50.8498652, 13.0782787 50.8496917, 13.0783016 50.8496452, 13.07833 50.8495935, 13.078423 50.849384, 13.0784874 50.8491944, 13.0785559 50.8489967, 13.078612 50.8488377, 13.0787055 50.8485721, 13.0787809 50.8483579, 13.0788252 50.8482376, 13.0788712 50.8481024)",,"['2', '3']",,B 180
27627595,Schwarzer Weg,residential,50,False,False,189.106,"LINESTRING (13.0770791 50.851245, 13.0774442 50.851071, 13.0779043 50.8508915, 13.078736 50.8506103, 13.0793991 50.8503864)",,,,
130539238,Obere Güterbahnhofstraße,residential,50,False,False,98.31999999999998,"LINESTRING (13.0770791 50.851245, 13.0772368 50.8512871, 13.077399 50.8513162, 13.0775958 50.8513419, 13.0779573 50.8513834, 13.0780627 50.8513988, 13.0781328 50.8514214, 13.0781941 50.8514586, 13.0782298 50.8515, 13.0782478 50.8515514, 13.0782443 50.8515907)",,2,,
130539238,Obere Güterbahnhofstraße,residential,50,False,True,25.418999999999997,"LINESTRING (13.0770791 50.851245, 13.0768846 50.851183, 13.0767575 50.85114)",,2,,
"[117802453, 505376423]",,primary,,True,False,116.92899999999999,"LINESTRING (13.0732951 50.8537409, 13.0735268 50.8537077, 13.0738094 50.8537094, 13.0739783 50.8537408, 13.074158 50.8537828, 13.0742954 50.853828, 13.074619 50.8540058, 13.0747622 50.8540883)",,"['2', '1']",,B 180
229131478,,primary,50,False,False,44.702,"LINESTRING (13.0732951 50.8537409, 13.0731503 50.8537292, 13.0730064 50.8537012, 13.0729407 50.8536839, 13.0728693 50.8536523, 13.0727133 50.8535933)",,3,,B 180
505376413,,primary,70,False,True,29.104,"LINESTRING (13.0743687 50.8543314, 13.0745701 50.8542112, 13.0746643 50.854148)",,2,,B 173n;B 180
505376427,,primary_link,,True,False,39.516000000000005,"LINESTRING (13.0743687 50.8543314, 13.0744337 50.8542102, 13.0744512 50.8541106, 13.0744069 50.8539865)",,1,,B 180
"[176125021, 72687999]",Waldstraße,residential,30,True,False,142.74900000000002,"LINESTRING (13.070207 50.8466408, 13.0704966 50.8466335, 13.0707865 50.8466683, 13.0716423 50.8467964, 13.0721444 50.8469651)",,,,
"[31622777, 229131473, 8663174, 130539215]",Seeberstraße,residential,30,False,False,79.705,"LINESTRING (13.0727133 50.8535933, 13.072558 50.853498, 13.0725213 50.8534802, 13.0723259 50.8533023, 13.0721086 50.8531077, 13.0720192 50.8530297)",,3,yes,
"[505376391, 174338433, 229131471, 534630471]",Augustusburger Straße,primary,50,False,False,330.77,"LINESTRING (13.0727133 50.8535933, 13.0728647 50.8534898, 13.0729209 50.8534514, 13.0730795 50.8533573, 13.0733526 50.8532087, 13.0735887 50.8530804, 13.0740945 50.8527735, 13.0745645 50.8524222, 13.0746594 50.8523638, 13.0749435 50.8521838, 13.0750174 50.8521401, 13.0752773 50.8519911, 13.0753789 50.8519329, 13.0757414 50.8517472, 13.076033 50.8516025, 13.0761316 50.851555)",,"['2', '3']",,B 180
229131478,,primary,50,False,True,44.702,"LINESTRING (13.0727133 50.8535933, 13.0728693 50.8536523, 13.0729407 50.8536839, 13.0730064 50.8537012, 13.0731503 50.8537292, 13.0732951 50.8537409)",,3,,B 180
798906440,,primary,70,False,False,9.555,"LINESTRING (13.0747622 50.8540883, 13.0746643 50.854148)",,3,,B 173n;B 180
505376420,,primary,50,True,False,85.391,"LINESTRING (13.0744069 50.8539865, 13.0742415 50.8538932, 13.0740889 50.8538338, 13.073921 50.8537912, 13.0737552 50.853764, 13.0735157 50.853764, 13.0732951 50.8537409)",,1,,B 180
27374755,Zur Baumwolle,residential,30,False,False,4.194,"LINESTRING (13.0719097 50.8499274, 13.0718919 50.8498914)",,2,,
27374755,Zur Baumwolle,residential,30,False,True,81.014,"LINESTRING (13.0719097 50.8499274, 13.0719245 50.8499573, 13.0718737 50.8500417, 13.0716505 50.8502665, 13.0716606 50.8503904, 13.0717426 50.8504767, 13.0717903 50.8505163, 13.0718547 50.8505698)",,2,,
27615056,Zur Baumwolle,residential,30,False,False,113.58000000000001,"LINESTRING (13.0719097 50.8499274, 13.0719959 50.849869, 13.0721239 50.8497737, 13.0722927 50.8497333, 13.0723209 50.8496807, 13.0723173 50.8495317, 13.072353 50.8494181, 13.0724414 50.8492806, 13.0726809 50.8491021)",,,,
