osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction,access
25961852,Rixener Straße,residential,50,False,False,88.64500000000001,"LINESTRING (8.5631148 51.3950025, 8.5631348 51.3950637, 8.5631387 51.3950868, 8.5631374 51.3951165, 8.5631253 51.3951533, 8.5631067 51.3951901, 8.5629674 51.3953924, 8.5627344 51.3957494)",,,,
25982561,Altenbürener Straße,tertiary,,False,True,61.97100000000001,"LINESTRING (8.5631148 51.3950025, 8.5630549 51.3950094, 8.5629969 51.3950151, 8.5629456 51.3950178, 8.5628938 51.3950186, 8.5628265 51.3950149, 8.5627571 51.3950086, 8.56264 51.3949939, 8.5625486 51.3949793, 8.5624514 51.3949579, 8.5623228 51.3949236, 8.5622557 51.3949015)",2,,,
44038000,Strackestraße,tertiary,,False,False,51.57000000000001,"LINESTRING (8.5631148 51.3950025, 8.5634469 51.394932, 8.5635237 51.3949143, 8.563756 51.3948599, 8.563815 51.394847)",2,,,
25961852,Rixener Straße,residential,50,False,False,13.11,"LINESTRING (8.5610958 51.396989, 8.5609551 51.3970677)",,,,
25961852,Rixener Straße,residential,50,False,True,40.081,"LINESTRING (8.5610958 51.396989, 8.561507 51.3967358)",,,,
25961852,Rixener Straße,residential,50,False,False,26.367,"LINESTRING (8.5623934 51.3961648, 8.5621673 51.3963554)",,,,
25961852,Rixener Straße,residential,50,False,True,41.017,"LINESTRING (8.5623934 51.3961648, 8.5624883 51.3960771, 8.5626655 51.3958384)",,,,
51570395,Antoniusstraße,residential,,False,False,46.975,"LINESTRING (8.5623934 51.3961648, 8.5625121 51.3962034, 8.5630164 51.3963294)",,,,
25961852,Rixener Straße,residential,50,False,True,10.99,"LINESTRING (8.5626655 51.3958384, 8.5627344 51.3957494)",,,,
25961852,Rixener Straße,residential,50,False,False,41.017,"LINESTRING (8.5626655 51.3958384, 8.5624883 51.3960771, 8.5623934 51.3961648)",,,,
312885611,Schützengraben,residential,,False,False,33.964,"LINESTRING (8.5669356 51.3982046, 8.5665348 51.3980292)",,,,
312885611,Schützengraben,residential,,False,True,57.874,"LINESTRING (8.5669356 51.3982046, 8.5676083 51.3985124)",,,,
26084431,Dorotheenstraße,residential,,False,False,152.44,"LINESTRING (8.5669356 51.3982046, 8.5663545 51.3985944, 8.56545 51.3992147)",,,,
26180602,Brückenstraße,residential,,False,False,45.605,"LINESTRING (8.5645089 51.3967763, 8.5649989 51.3965029)",,,,
312885611,Schützengraben,residential,,False,False,16.939,"LINESTRING (8.5645089 51.3967763, 8.5643296 51.3966729)",,,,
26180602,Brückenstraße,residential,,False,True,65.97999999999999,"LINESTRING (8.5645089 51.3967763, 8.5644229 51.3968534, 8.5639895 51.3972733)",,,,
312885611,Schützengraben,residential,,False,True,130.031,"LINESTRING (8.5645089 51.3967763, 8.5649162 51.3970555, 8.5653196 51.3973143, 8.5656378 51.3975353, 8.5657868 51.3976315)",,,,
103452473,Lindenweg,tertiary,50,False,True,47.01,"LINESTRING (8.5684491 51.3989855, 8.5684318 51.3991711, 8.5684344 51.3992158, 8.5684453 51.3994078)",2,,,
103452475,Lindenweg,tertiary,50,True,False,18.967,"LINESTRING (8.5684491 51.3989855, 8.5684026 51.3989142, 8.5683824 51.3988906, 8.5683529 51.3988647, 8.5683159 51.3988383)",,,,
"[26008952, 25976530, 237020792, 26008951]","['Hasselborn', 'Hinterm Friedhof']",residential,,False,False,128.945,"LINESTRING (8.5684453 51.3994078, 8.5685879 51.3994017, 8.5686366 51.3994001, 8.5688027 51.3993945, 8.5688666 51.3993998, 8.5689239 51.3994079, 8.5689779 51.3994198, 8.5690174 51.3994341, 8.5690511 51.3994504, 8.5691361 51.3995083, 8.5692746 51.3996071, 8.5694619 51.3997455, 8.5695391 51.399792, 8.5696379 51.3998362, 8.5698766 51.3999084, 8.5699762 51.3999392)",,,,
103452473,Lindenweg,tertiary,50,False,False,47.01,"LINESTRING (8.5684453 51.3994078, 8.5684344 51.3992158, 8.5684318 51.3991711, 8.5684491 51.3989855)",2,,,
25976519,Kreuziger Mauer,residential,30,False,False,146.476,"LINESTRING (8.5722677 51.3955967, 8.5722792 51.3956931, 8.5722655 51.3958805, 8.5722215 51.3960671, 8.5721999 51.3961231, 8.5721685 51.3962007, 8.5720725 51.3964117, 8.5720183 51.3965113, 8.5718992 51.3967302, 8.5718234 51.3968737)",,,,
206866169,Königstraße,residential,30,False,True,60.179,"LINESTRING (8.5722677 51.3955967, 8.5721965 51.3955315, 8.5721399 51.3954012, 8.5720936 51.3951889, 8.5720592 51.3950779)",,5,,
636627568,Bahnhofstraße,residential,,False,False,36.643,"LINESTRING (8.5722677 51.3955967, 8.572541 51.3955656, 8.5726557 51.3955525, 8.5727893 51.3955486)",,7,,
25976519,Kreuziger Mauer,residential,30,False,True,146.47599999999997,"LINESTRING (8.5718234 51.3968737, 8.5718992 51.3967302, 8.5720183 51.3965113, 8.5720725 51.3964117, 8.5721685 51.3962007, 8.5721999 51.3961231, 8.5722215 51.3960671, 8.5722655 51.3958805, 8.5722792 51.3956931, 8.5722677 51.3955967)",,,,
25976527,Friedrichstraße,residential,30,False,True,57.947,"LINESTRING (8.5718234 51.3968737, 8.5723384 51.3969968, 8.5724185 51.3970126, 8.5724962 51.3970231, 8.572615 51.3970347)",,,,
398728878,Kreuziger Mauer,residential,30,True,False,86.70100000000001,"LINESTRING (8.5718234 51.3968737, 8.5716296 51.3971974, 8.5715788 51.3972822, 8.5713631 51.3975984)",,,,
1209330659,Kapellenstraße,residential,,False,False,36.9,"LINESTRING (8.5713631 51.3975984, 8.5717623 51.3978177)",,4,,
398728878,Kreuziger Mauer,residential,30,True,False,93.60600000000001,"LINESTRING (8.5713631 51.3975984, 8.5710885 51.3978414, 8.5707831 51.3980791, 8.5706844 51.3981581, 8.5705832 51.3982351, 8.5705393 51.3982644)",,,,
398728879,Steinweg,residential,,False,False,58.38,"LINESTRING (8.568303 51.3969106, 8.5682239 51.3963879)",,,,
398728879,Steinweg,residential,,False,True,1.456,"LINESTRING (8.568303 51.3969106, 8.5683074 51.3969234)",,,,
26123218,Kapellenstraße,residential,,True,False,175.548,"LINESTRING (8.568303 51.3969106, 8.5684264 51.3969014, 8.5685433 51.396895, 8.5686801 51.3968904, 8.5689486 51.3968903, 8.5690805 51.3968947, 8.5691824 51.3969051, 8.5693012 51.3969221, 8.5695565 51.3969582, 8.5696612 51.3969766, 8.5697292 51.3969907, 8.5697879 51.397008, 8.569905 51.3970497, 8.5700031 51.3970849, 8.5706693 51.3973269)",,4,,
398728879,Steinweg,residential,,False,True,19.885,"LINESTRING (8.5681917 51.3962102, 8.5682239 51.3963879)",,,,
25976523,Friedrichstraße,residential,,True,False,265.66200000000003,"LINESTRING (8.5681917 51.3962102, 8.568507 51.3961944, 8.5689726 51.396242, 8.5692987 51.3962809, 8.5694895 51.3963017, 8.5698708 51.396357, 8.570232 51.3964331, 8.5704448 51.396479, 8.5704789 51.3964863, 8.5705419 51.3965062, 8.5708625 51.3966072, 8.5712554 51.3967225, 8.5718234 51.3968737)",,,,
398728877,Hubertusstraße,residential,50,False,True,40.934,"LINESTRING (8.572615 51.3970347, 8.5726893 51.3966695)",,,,
25976527,Friedrichstraße,residential,30,False,False,57.947,"LINESTRING (8.572615 51.3970347, 8.5724962 51.3970231, 8.5724185 51.3970126, 8.5723384 51.3969968, 8.5718234 51.3968737)",,,,
314160628,Hubertusstraße,residential,50,False,False,97.34400000000001,"LINESTRING (8.572615 51.3970347, 8.572597 51.3971635, 8.5725999 51.397353, 8.5727027 51.3977294, 8.5727061 51.3977548, 8.5727102 51.3977954, 8.5727068 51.3978376, 8.5726913 51.3979033)",,,,
540478325,Bahnhofstraße,tertiary,50,False,True,19.815,"LINESTRING (8.5746004 51.3957082, 8.5743189 51.3956781)",2,,,
37391791,Bahnhofstraße,residential,,False,False,332.53099999999995,"LINESTRING (8.5746004 51.3957082, 8.5745988 51.395787, 8.5745877 51.3961215, 8.5745883 51.3962913, 8.5746093 51.3964983, 8.5746041 51.3965827, 8.5745765 51.3970335, 8.574575 51.3971908, 8.5745768 51.3973336, 8.574583 51.3974402, 8.5745924 51.3975096, 8.5746043 51.3975722, 8.5746192 51.3976785, 8.5747236 51.398157, 8.5748773 51.3986836)",2,,,
637090649,Keffelker Straße,tertiary,50,False,True,24.694000000000003,"LINESTRING (8.5746004 51.3957082, 8.5746754 51.3957172, 8.5747625 51.3957286, 8.5749488 51.3957536)",2,,,
37371148,Gartenstraße,tertiary,50,False,False,43.305,"LINESTRING (8.5729692 51.3945592, 8.5730211 51.3949473)",2,,,
26268887,Am Niederen Tor,residential,30,False,True,94.92699999999999,"LINESTRING (8.5729692 51.3945592, 8.5730742 51.3945414, 8.5731327 51.3945264, 8.5732948 51.394458, 8.5740852 51.3940753)",,,,
37371148,Gartenstraße,tertiary,50,False,True,53.525,"LINESTRING (8.5729692 51.3945592, 8.5729422 51.3943676, 8.5729212 51.3942695, 8.5729142 51.3942029, 8.5729157 51.3940796)",2,,,
26180598,Niedere Straße,residential,,False,False,50.303,"LINESTRING (8.5729157 51.3940796, 8.5722128 51.3941905)",,,,
37371148,Gartenstraße,tertiary,50,False,False,53.525,"LINESTRING (8.5729157 51.3940796, 8.5729142 51.3942029, 8.5729212 51.3942695, 8.5729422 51.3943676, 8.5729692 51.3945592)",2,,,
46136748,Gartenstraße,tertiary,50,False,True,71.369,"LINESTRING (8.5729157 51.3940796, 8.5729251 51.3939795, 8.5729492 51.3938537, 8.5729616 51.3937346, 8.5729655 51.3936249, 8.5729585 51.3935267, 8.5729422 51.3934398)",2,,,
44953674,Gartenstraße,tertiary,50,False,False,60.32900000000001,"LINESTRING (8.5727679 51.3929084, 8.5728 51.3930036, 8.5728174 51.3930538, 8.5728851 51.3932408, 8.5728959 51.3932705, 8.5729045 51.3933019, 8.5729106 51.3933243, 8.5729422 51.3934398)",2,,,
696393220,Gartenstraße,tertiary,50,False,True,50.669,"LINESTRING (8.5727679 51.3929084, 8.5726919 51.3926492, 8.5726296 51.392461)",2,,,
126116194,Georgstraße,residential,30,False,True,166.905,"LINESTRING (8.5726296 51.392461, 8.5723294 51.3924635, 8.5720129 51.3924536, 8.571798 51.3924507, 8.5713574 51.3924682, 8.5709688 51.3924395, 8.5707586 51.3923754, 8.5703989 51.3922282, 8.570336 51.392201)",,,,
313733246,Gartenstraße,tertiary,50,False,True,93.97500000000001,"LINESTRING (8.5726296 51.392461, 8.5725434 51.3921996, 8.5725377 51.3921822, 8.5723417 51.3916352)",2,,,
696393220,Gartenstraße,tertiary,50,False,False,50.669,"LINESTRING (8.5726296 51.392461, 8.5726919 51.3926492, 8.5727679 51.3929084)",2,,,
267264270,Gartenstraße,tertiary,50,True,False,41.825,"LINESTRING (8.5722964 51.3912317, 8.5722798 51.3912893, 8.5722819 51.3913501, 8.5723044 51.3914169, 8.5723355 51.3915098, 8.5723311 51.3916034)",1,,,
313733241,,tertiary,50,True,False,7.681,"LINESTRING (8.5722964 51.3912317, 8.5722611 51.3912384, 8.5722242 51.3912398, 8.5721879 51.3912359)",,,roundabout,
25976529,Hoppecker Straße,tertiary,50,False,False,21.474,"LINESTRING (8.5721514 51.3912258, 8.5721223 51.3912536, 8.5721158 51.3912702, 8.5720794 51.3913155, 8.5719961 51.3913916)",2,,,
313733241,,tertiary,50,True,False,15.540000000000001,"LINESTRING (8.5721514 51.3912258, 8.5721166 51.3912082, 8.5720912 51.3911852, 8.5720772 51.3911586, 8.5720757 51.3911307, 8.5720867 51.3911036)",,,roundabout,
25976529,Hoppecker Straße,tertiary,50,False,False,23.325,"LINESTRING (8.5711406 51.3919635, 8.5710051 51.3919635, 8.5709191 51.3919548, 8.5708092 51.391937)",2,,,
25976529,Hoppecker Straße,tertiary,50,False,True,91.114,"LINESTRING (8.5711406 51.3919635, 8.5712792 51.3919426, 8.5714071 51.3919075, 8.5715183 51.3918628, 8.5716294 51.3917925, 8.5717178 51.3917098, 8.5718152 51.3915977, 8.5719703 51.3914247, 8.5719961 51.3913916)",2,,,
696393219,Kattenhagen,residential,30,False,True,63.258,"LINESTRING (8.5711406 51.3919635, 8.571066 51.3920262, 8.5710217 51.3920504, 8.5709579 51.3920709, 8.570336 51.392201)",,,,
25976529,Hoppecker Straße,tertiary,50,False,True,23.325,"LINESTRING (8.5708092 51.391937, 8.5709191 51.3919548, 8.5710051 51.3919635, 8.5711406 51.3919635)",2,,,
"[697562184, 696393201, 26084425, 696393217]","['Hoppecker Straße', 'Derkere Mauer']",tertiary,"['50', '30']",False,False,251.51900000000003,"LINESTRING (8.5708092 51.391937, 8.5702844 51.3918446, 8.5702444 51.3918391, 8.5701225 51.3918234, 8.5700226 51.3918103, 8.5697975 51.3917792, 8.5695373 51.3917536, 8.5693104 51.3917403, 8.5691371 51.3917373, 8.5689581 51.39174, 8.5688058 51.3917539, 8.5687155 51.3917651, 8.5686587 51.3917721, 8.5684983 51.3918059, 8.5681951 51.3918863, 8.5679994 51.3919435, 8.5678687 51.3919955, 8.5677458 51.3920506, 8.5676389 51.392119, 8.5675667 51.3921714, 8.5674823 51.392248)",2,,,
25979511,Rochusstraße,residential,30,False,False,53.644000000000005,"LINESTRING (8.563815 51.394847, 8.5638019 51.3947577, 8.5637797 51.3946303, 8.5637613 51.3945011, 8.5637516 51.3944483, 8.5637333 51.3944006, 8.5637171 51.3943695)",,,,
44038000,Strackestraße,tertiary,,False,True,51.57,"LINESTRING (8.563815 51.394847, 8.563756 51.3948599, 8.5635237 51.3949143, 8.5634469 51.394932, 8.5631148 51.3950025)",2,,,
398728880,Strackestraße,tertiary,,False,False,28.432000000000002,"LINESTRING (8.563815 51.394847, 8.5639343 51.3948249, 8.5640324 51.3948143, 8.5641421 51.3948086, 8.5642178 51.3948092)",2,,,
25979511,Rochusstraße,residential,30,False,True,148.561,"LINESTRING (8.5615567 51.3917528, 8.5616219 51.3918571, 8.5616507 51.3919214, 8.5616702 51.3919777, 8.5618228 51.3924223, 8.5619019 51.3925901, 8.5619652 51.3927057, 8.562072 51.392822, 8.5622433 51.3930073)",,,,
