osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,junction,width,access
77851612,False,Ringstraße,residential,30,False,27.089,"LINESTRING (10.843487 48.3666077, 10.8434537 48.366578, 10.8433934 48.3665566, 10.8431516 48.3665436)",,,,,
4098911,False,Ringstraße,tertiary,30,True,71.901,"LINESTRING (10.8444484 48.3666557, 10.8442688 48.3666376, 10.8442008 48.3666308, 10.8441187 48.3666225, 10.8440858 48.3666192, 10.8438864 48.3666027, 10.8437069 48.3665878, 10.8436912 48.3665865, 10.8435816 48.3665877, 10.843487 48.3666077)",,,,,
"[35221498, 35221499]",False,Bauernstraße,tertiary,"['50', '30']",True,206.02299999999997,"LINESTRING (10.8444484 48.3666557, 10.8445107 48.3665385, 10.8445642 48.3664352, 10.8445802 48.3663447, 10.8445739 48.3662645, 10.8444673 48.3660308, 10.8443343 48.3657847, 10.8441459 48.3653921, 10.8441259 48.3653424, 10.8440792 48.365226, 10.8440615 48.3651334, 10.8440579 48.3651004, 10.8440523 48.3650483, 10.844053 48.3650256, 10.8440538 48.3649975, 10.8440547 48.3649693, 10.8440577 48.3648688)",A 11,,,,
"[606143328, 35325105, 1240080821, 37774590]",False,Bauernstraße,tertiary,"['50', '30']",False,194.31900000000002,"LINESTRING (10.8444484 48.3666557, 10.8444307 48.3667335, 10.8444408 48.3668188, 10.8444681 48.3668791, 10.8445278 48.3669444, 10.8445613 48.3669737, 10.8446156 48.3670212, 10.8446624 48.3670719, 10.8446676 48.3670805, 10.8447073 48.3671452, 10.8447222 48.3671909, 10.8447273 48.3672152, 10.8447199 48.3672936, 10.8447248 48.3673499, 10.8447288 48.3673698, 10.844735 48.3674004, 10.8447394 48.3674107, 10.8447569 48.3674442, 10.8447739 48.3674662, 10.844809 48.3674978, 10.8448471 48.3675207, 10.8449021 48.3675446, 10.8449427 48.3675555, 10.8449864 48.3675615, 10.8450618 48.3675638, 10.8451589 48.3675577, 10.8452614 48.3675487, 10.8454251 48.3675293, 10.8454644 48.3675229, 10.8455449 48.3675107, 10.8455966 48.3675014, 10.8457296 48.3674796, 10.8458207 48.3674646, 10.8458558 48.367458, 10.8460239 48.3674267)",A 11,"['2', '3']",,,
4073769,False,Bismarckstraße,tertiary,50,False,151.89400000000003,"LINESTRING (10.8486713 48.3669722, 10.8490677 48.3669228, 10.8491008 48.3669187, 10.8494209 48.3668767, 10.8494339 48.3668749, 10.8495052 48.3668653, 10.8496289 48.3668487, 10.8498078 48.3668246, 10.8501827 48.3667743, 10.8504303 48.3667431, 10.8506563 48.3667147, 10.8506893 48.3667104)",,2,,,
4073769,False,Bismarckstraße,tertiary,50,True,80.747,"LINESTRING (10.8486713 48.3669722, 10.8485538 48.3669865, 10.8484804 48.3669961, 10.8484289 48.3670028, 10.8483904 48.3670079, 10.8483673 48.3670109, 10.8482905 48.3670213, 10.848193 48.3670347, 10.8480813 48.3670504, 10.8479961 48.3670621, 10.8477871 48.367091, 10.8476002 48.3671169)",,2,,,
35325109,False,Osterfeldstraße,residential,30,True,79.785,"LINESTRING (10.8486713 48.3669722, 10.8486588 48.3669189, 10.8486131 48.3667237, 10.8485208 48.3663295, 10.8485053 48.3662632)",,,,,
4098912,False,Bauernstraße,tertiary,30,True,124.491,"LINESTRING (10.8440577 48.3648688, 10.8441099 48.364643, 10.8441388 48.364563, 10.8441995 48.3643953, 10.8442628 48.3642619, 10.8443761 48.3641735, 10.8444405 48.3641406, 10.8446646 48.3640585, 10.8447973 48.3639913, 10.8448319 48.363952)",A 11,,,,
4099102,True,Schulstraße,residential,30,False,178.73,"LINESTRING (10.8440577 48.3648688, 10.844001 48.3648559, 10.8439456 48.3648237, 10.8439266 48.3647737, 10.8438989 48.3647011, 10.8438808 48.36462, 10.843763 48.3640855, 10.8437117 48.3639269, 10.8436291 48.3636678, 10.8436238 48.3636567, 10.8435318 48.3635511, 10.8433144 48.3633997)",,,,,
"[35221498, 35221499]",False,Bauernstraße,tertiary,"['50', '30']",False,206.02299999999997,"LINESTRING (10.8440577 48.3648688, 10.8440547 48.3649693, 10.8440538 48.3649975, 10.844053 48.3650256, 10.8440523 48.3650483, 10.8440579 48.3651004, 10.8440615 48.3651334, 10.8440792 48.365226, 10.8441259 48.3653424, 10.8441459 48.3653921, 10.8443343 48.3657847, 10.8444673 48.3660308, 10.8445739 48.3662645, 10.8445802 48.3663447, 10.8445642 48.3664352, 10.8445107 48.3665385, 10.8444484 48.3666557)",A 11,,,,
4098912,False,Bauernstraße,tertiary,30,False,124.491,"LINESTRING (10.8448319 48.363952, 10.8447973 48.3639913, 10.8446646 48.3640585, 10.8444405 48.3641406, 10.8443761 48.3641735, 10.8442628 48.3642619, 10.8441995 48.3643953, 10.8441388 48.364563, 10.8441099 48.364643, 10.8440577 48.3648688)",A 11,,,,
4099089,False,Oberer Stadtweg,residential,30,False,14.401,"LINESTRING (10.8448319 48.363952, 10.8449622 48.3639973, 10.8450082 48.3640061)",,,,,
35220666,False,Leitershofer Straße,tertiary,30,True,36.91,"LINESTRING (10.8448319 48.363952, 10.8448445 48.3638997, 10.8448338 48.3638685, 10.844675 48.3636452)",A 11,2,,,
891430982,False,Leitershofer Straße,tertiary,50,True,71.328,"LINESTRING (10.844675 48.3636452, 10.8442769 48.3630608)",A 11,,,,
4099087,False,Jahnstraße,residential,30,False,188.06,"LINESTRING (10.844675 48.3636452, 10.8447331 48.3636292, 10.8453286 48.3634831, 10.8453902 48.363479, 10.8456504 48.3634277, 10.8457448 48.3634086, 10.8458195 48.3633977, 10.8461235 48.3633532, 10.8461479 48.3633496, 10.8463114 48.3633382, 10.8464708 48.3633326, 10.846622 48.3633321, 10.8470295 48.3633385, 10.8471496 48.3633422)",,,,,
35220666,False,Leitershofer Straße,tertiary,30,False,36.91,"LINESTRING (10.844675 48.3636452, 10.8448338 48.3638685, 10.8448445 48.3638997, 10.8448319 48.363952)",A 11,2,,,
169406639,False,Leitershofer Straße,tertiary,50,True,64.294,"LINESTRING (10.8442769 48.3630608, 10.8439023 48.3625389)",A 11,,,,
891430982,False,Leitershofer Straße,tertiary,50,False,71.328,"LINESTRING (10.8442769 48.3630608, 10.844675 48.3636452)",A 11,,,,
4099027,False,St.-Florian-Straße,residential,30,False,115.25399999999999,"LINESTRING (10.8442769 48.3630608, 10.8443141 48.3630373, 10.8447463 48.3629137, 10.8449149 48.3628749, 10.8450565 48.3628502, 10.8451576 48.3628364, 10.8453606 48.3628154, 10.8455851 48.3628024, 10.8457644 48.3628001)",,,,,
23369969,False,Kirchenweg,residential,30,True,80.776,"LINESTRING (10.8442769 48.3630608, 10.8436264 48.3632562, 10.8433144 48.3633997)",,,,,
169406639,False,Leitershofer Straße,tertiary,50,False,64.294,"LINESTRING (10.8439023 48.3625389, 10.8442769 48.3630608)",A 11,,,,
"[4099024, 35220668]",False,St.-Florian-Straße,"['living_street', 'residential']",30,False,149.788,"LINESTRING (10.8439023 48.3625389, 10.8439616 48.3625295, 10.8441322 48.3625007, 10.8443972 48.3623793, 10.8446328 48.362304, 10.8447933 48.3622672, 10.8448961 48.3622567, 10.8449902 48.3622679, 10.8450621 48.3622737, 10.8452077 48.3622825, 10.8458102 48.3623772)",,,,,
4087948,True,Polkstraße,residential,30,False,27.996000000000002,"LINESTRING (10.8469359 48.3710238, 10.8471177 48.371079, 10.8471812 48.3710939, 10.8472884 48.3711149)",,,,,
170569827,True,Hagenmähderstraße,tertiary,50,False,9.462,"LINESTRING (10.8469359 48.3710238, 10.8469432 48.3710661, 10.8469274 48.3711073)",A 11,,roundabout,,
170569820,True,Hagenmähderstraße,tertiary,50,False,23.347,"LINESTRING (10.8466071 48.3710073, 10.8465827 48.3709154, 10.8465552 48.3708002)",A 11,,,,
289789401,True,Hagenmähderstraße,tertiary,50,False,13.314,"LINESTRING (10.8466071 48.3710073, 10.8466418 48.3709748, 10.846691 48.3709518, 10.8467489 48.3709411)",A 11,,roundabout,,
"[259515425, 259515426, 4087909]",False,Pferseer Straße,residential,30,False,43.987,"LINESTRING (10.8460651 48.3684245, 10.8462259 48.368426, 10.8462678 48.3684226, 10.8463622 48.3684149, 10.8466429 48.3683498)",,,,5,
4088145,False,Am Anger,residential,30,False,184.50900000000001,"LINESTRING (10.8460651 48.3684245, 10.8460029 48.3684254, 10.8459855 48.3684257, 10.8457208 48.3684295, 10.8456284 48.3684293, 10.8455259 48.3684277, 10.8453091 48.368417, 10.8451195 48.3684091, 10.845061 48.3684043, 10.8448561 48.3683876, 10.844775 48.3683752, 10.8445484 48.3683327, 10.844457 48.3683062, 10.8442609 48.3682449, 10.8442071 48.3682265, 10.8436947 48.3680322)",,,,,
58578242,False,Hagenmähderstraße,tertiary,50,False,72.54899999999999,"LINESTRING (10.8460651 48.3684245, 10.8460597 48.3687469, 10.8460549 48.3690295, 10.8460551 48.3690769)",A 11,,,,
"[606468002, 60928826, 4043542]",False,Hagenmähderstraße,tertiary,50,True,111.31899999999999,"LINESTRING (10.8460651 48.3684245, 10.8460674 48.3682116, 10.8460681 48.3681473, 10.8460685 48.3681153, 10.8460692 48.3680466, 10.8460699 48.3679929, 10.8460707 48.3679189, 10.8460721 48.3677913, 10.8460659 48.3676461, 10.8460623 48.3675604, 10.8460607 48.3675222, 10.8460413 48.3674624, 10.8460239 48.3674267)",A 11,2,,,
4084310,False,Rosenweg,living_street,,True,86.4,"LINESTRING (10.8426305 48.3692156, 10.8414662 48.3691416)",,,,,
"[4087944, 4084309]",False,"['Mohnweg', 'Holderstraße']","['living_street', 'residential']",30,"[False, True]",265.45699999999994,"LINESTRING (10.8426305 48.3692156, 10.8425972 48.3694763, 10.8425668 48.3695528, 10.8425454 48.3696073, 10.8425174 48.3696595, 10.8424946 48.3697023, 10.8424491 48.3697281, 10.8423863 48.3697332, 10.8421489 48.3697142, 10.8421053 48.3696996, 10.8420888 48.3696717, 10.8420954 48.3696185, 10.8420994 48.3695866, 10.8421113 48.3695094, 10.8420987 48.3694648, 10.8420403 48.3694289, 10.8418206 48.3694158, 10.84175 48.369425, 10.8417108 48.3694494, 10.8415366 48.3696483, 10.8414806 48.3696737, 10.8414169 48.3696786, 10.8413522 48.3696739, 10.84105 48.3695651, 10.8414662 48.3691416)",,,,,
4084310,False,Rosenweg,living_street,,False,68.763,"LINESTRING (10.8426305 48.3692156, 10.8430692 48.3692429, 10.8435572 48.369274)",,,,,
4084310,False,Rosenweg,living_street,,False,86.4,"LINESTRING (10.8414662 48.3691416, 10.8426305 48.3692156)",,,,,
"[4087944, 4084309]",False,"['Mohnweg', 'Holderstraße']","['residential', 'living_street']",30,"[False, True]",265.45700000000005,"LINESTRING (10.8414662 48.3691416, 10.84105 48.3695651, 10.8413522 48.3696739, 10.8414169 48.3696786, 10.8414806 48.3696737, 10.8415366 48.3696483, 10.8417108 48.3694494, 10.84175 48.369425, 10.8418206 48.3694158, 10.8420403 48.3694289, 10.8420987 48.3694648, 10.8421113 48.3695094, 10.8420994 48.3695866, 10.8420954 48.3696185, 10.8420888 48.3696717, 10.8421053 48.3696996, 10.8421489 48.3697142, 10.8423863 48.3697332, 10.8424491 48.3697281, 10.8424946 48.3697023, 10.8425174 48.3696595, 10.8425454 48.3696073, 10.8425668 48.3695528, 10.8425972 48.3694763, 10.8426305 48.3692156)",,,,,
4087944,False,Holderstraße,residential,30,False,90.219,"LINESTRING (10.8414662 48.3691416, 10.8415319 48.3690764, 10.8417716 48.3688438, 10.8418239 48.3687867, 10.8421457 48.3684675)",,,,,
4084310,False,Rosenweg,living_street,,True,68.763,"LINESTRING (10.8435572 48.369274, 10.8430692 48.3692429, 10.8426305 48.3692156)",,,,,
23555736,False,Mittlere Feldstraße,residential,30,False,121.464,"LINESTRING (10.8435572 48.369274, 10.8435973 48.3690093, 10.8436966 48.3683502, 10.8437153 48.3682265, 10.8437212 48.3681871)",,,,,
23555736,False,Mittlere Feldstraße,residential,30,True,131.65099999999998,"LINESTRING (10.8435572 48.369274, 10.8435298 48.3695936, 10.8435265 48.3696328, 10.8435157 48.3697362, 10.8435056 48.369911, 10.8435029 48.3699576, 10.8435006 48.3699841, 10.8434888 48.3702406, 10.8434789 48.3704567)",,,,,
23555736,False,Mittlere Feldstraße,residential,30,True,17.335,"LINESTRING (10.8436947 48.3680322, 10.8437212 48.3681871)",,,,,
1240080819,False,Ringstraße,residential,30,False,27.391,"LINESTRING (10.8436947 48.3680322, 10.8434838 48.3678296)",,,,,
4088145,False,Am Anger,residential,30,True,184.50900000000001,"LINESTRING (10.8436947 48.3680322, 10.8442071 48.3682265, 10.8442609 48.3682449, 10.844457 48.3683062, 10.8445484 48.3683327, 10.844775 48.3683752, 10.8448561 48.3683876, 10.845061 48.3684043, 10.8451195 48.3684091, 10.8453091 48.368417, 10.8455259 48.3684277, 10.8456284 48.3684293, 10.8457208 48.3684295, 10.8459855 48.3684257, 10.8460029 48.3684254, 10.8460651 48.3684245)",,,,,
4087945,False,Ginsterweg,residential,30,False,99.385,"LINESTRING (10.8412782 48.3680423, 10.841367 48.3680597, 10.8426192 48.3680854)",,,,,
4087944,False,Holderstraße,residential,30,True,48.163,"LINESTRING (10.8426192 48.3680854, 10.842201 48.3684177)",,,,,
4087944,False,Holderstraße,residential,30,False,52.06,"LINESTRING (10.8426192 48.3680854, 10.8426366 48.3680704, 10.8427484 48.3679824, 10.8428548 48.3678817, 10.8428936 48.3678101, 10.8429164 48.367676)",,,,,
4087945,False,Ginsterweg,residential,30,True,99.385,"LINESTRING (10.8426192 48.3680854, 10.841367 48.3680597, 10.8412782 48.3680423)",,,,,
4087944,False,Holderstraße,residential,30,False,48.163,"LINESTRING (10.842201 48.3684177, 10.8426192 48.3680854)",,,,,
4087944,False,Holderstraße,residential,30,True,6.881,"LINESTRING (10.842201 48.3684177, 10.8421457 48.3684675)",,,,,
798132619,False,Reiterweg,residential,30,True,270.36899999999997,"LINESTRING (10.842201 48.3684177, 10.8414541 48.3684507, 10.8409254 48.3684731, 10.8407611 48.3684947, 10.8399052 48.3686538, 10.8394404 48.3687465, 10.8392986 48.3687838, 10.8386364 48.3689069)",,,,,
23555736,False,Mittlere Feldstraße,residential,30,True,59.971,"LINESTRING (10.8434789 48.3704567, 10.8434553 48.3709958)",,,,,
4084311,False,Kleeanger,residential,30,False,174.26399999999998,"LINESTRING (10.8434789 48.3704567, 10.8439722 48.3704808, 10.8440603 48.3704852, 10.8443253 48.3704984, 10.8443989 48.3704905, 10.8444679 48.3704649, 10.8445136 48.3704211, 10.844523 48.3703324, 10.844544 48.3700677, 10.8445482 48.370019, 10.8445511 48.3699481, 10.8445557 48.3698397, 10.8445394 48.369574)",,,,,
23555736,False,Mittlere Feldstraße,residential,30,False,131.651,"LINESTRING (10.8434789 48.3704567, 10.8434888 48.3702406, 10.8435006 48.3699841, 10.8435029 48.3699576, 10.8435056 48.369911, 10.8435157 48.3697362, 10.8435265 48.3696328, 10.8435298 48.3695936, 10.8435572 48.369274)",,,,,
4084311,False,Kleeanger,residential,30,True,174.264,"LINESTRING (10.8445394 48.369574, 10.8445557 48.3698397, 10.8445511 48.3699481, 10.8445482 48.370019, 10.844544 48.3700677, 10.844523 48.3703324, 10.8445136 48.3704211, 10.8444679 48.3704649, 10.8443989 48.3704905, 10.8443253 48.3704984, 10.8440603 48.3704852, 10.8439722 48.3704808, 10.8434789 48.3704567)",,,,,
4087942,False,Untere Feldstraße,residential,30,True,57.29600000000001,"LINESTRING (10.8460551 48.3690769, 10.8459655 48.3690811, 10.8455723 48.3690891, 10.84528 48.369095)",,,,,
58578242,False,Hagenmähderstraße,tertiary,50,False,176.90200000000002,"LINESTRING (10.8460551 48.3690769, 10.8460561 48.369274, 10.846063 48.3695025, 10.8460764 48.369596, 10.8460898 48.3696901, 10.8461939 48.3700397, 10.8462333 48.3701369, 10.8463419 48.3703855, 10.8464612 48.3706341)",A 11,,,,
58578242,False,Hagenmähderstraße,tertiary,50,True,72.54899999999999,"LINESTRING (10.8460551 48.3690769, 10.8460549 48.3690295, 10.8460597 48.3687469, 10.8460651 48.3684245)",A 11,,,,
1240080819,False,Ringstraße,residential,30,True,27.391,"LINESTRING (10.8434838 48.3678296, 10.8436947 48.3680322)",,,,,
4087973,False,Ringstraße,residential,30,False,40.278999999999996,"LINESTRING (10.8434838 48.3678296, 10.8433344 48.3677484, 10.8430846 48.3676429, 10.8430371 48.3676229)",,,,,
24612716,False,Ringstraße,unclassified,30,False,87.0,"LINESTRING (10.8434838 48.3678296, 10.8435906 48.3677885, 10.8436112 48.3677832, 10.843785 48.3677385, 10.8439677 48.3676972, 10.8440248 48.3676901, 10.8440447 48.3676905, 10.8440723 48.3676911, 10.8442589 48.3676952, 10.8443862 48.3676979, 10.8444635 48.3676758, 10.8446003 48.3676366)",,,,,
4087942,False,Untere Feldstraße,residential,30,False,57.296,"LINESTRING (10.84528 48.369095, 10.8455723 48.3690891, 10.8459655 48.3690811, 10.8460551 48.3690769)",,,,,
"[35301481, 267003793]",False,"['Zeidlerberg', 'Untere Feldstraße']",residential,30,True,170.441,"LINESTRING (10.84528 48.369095, 10.8452713 48.3690522, 10.8452412 48.3689004, 10.8452173 48.3688049, 10.8449155 48.368788, 10.8448466 48.3687842, 10.8446315 48.3687414, 10.8444356 48.3686859, 10.8443076 48.368642, 10.8441898 48.3685963, 10.8441235 48.3685516, 10.8439847 48.3684444, 10.8438665 48.3683397, 10.8437212 48.3681871)",,,,,destination
4087912,False,Schwalbenstraße,residential,30,False,240.52100000000002,"LINESTRING (10.8466429 48.3683498, 10.8469852 48.3688821, 10.8470617 48.3690126, 10.8471062 48.3691202, 10.8473674 48.3699316, 10.8474227 48.370108, 10.8474637 48.3702403, 10.8475222 48.3704238)",,,,,
259515425,False,Pferseer Straße,residential,30,False,96.74300000000001,"LINESTRING (10.8466429 48.3683498, 10.8468188 48.3683051, 10.8473862 48.3681623, 10.8476726 48.3680909, 10.8477182 48.3680808, 10.8478728 48.368052)",,,,5,
"[259515425, 259515426, 4087909]",False,Pferseer Straße,residential,30,True,43.987,"LINESTRING (10.8466429 48.3683498, 10.8463622 48.3684149, 10.8462678 48.3684226, 10.8462259 48.368426, 10.8460651 48.3684245)",,,,5,
4087913,False,Meisenweg,residential,30,False,248.935,"LINESTRING (10.8478728 48.368052, 10.8480005 48.3682985, 10.848339 48.3689522, 10.8483737 48.3690486, 10.8484813 48.3695495, 10.8485141 48.3702308)",,,,,
259515425,False,Pferseer Straße,residential,30,False,85.20100000000001,"LINESTRING (10.8478728 48.368052, 10.8479041 48.3680462, 10.8483301 48.3679674, 10.8485383 48.3679671, 10.8487645 48.3680115, 10.8489881 48.3680587)",,,,5,
259515425,False,Pferseer Straße,residential,30,True,96.74300000000001,"LINESTRING (10.8478728 48.368052, 10.8477182 48.3680808, 10.8476726 48.3680909, 10.8473862 48.3681623, 10.8468188 48.3683051, 10.8466429 48.3683498)",,,,5,
259515425,False,Pferseer Straße,residential,30,False,12.301,"LINESTRING (10.8489881 48.3680587, 10.8491483 48.3680889)",,,,5,
4087914,False,Friedenstraße,residential,30,False,224.142,"LINESTRING (10.8489881 48.3680587, 10.8489756 48.3681791, 10.8491958 48.3685644, 10.8492442 48.36865, 10.8493187 48.3687911, 10.8493474 48.3688532, 10.849367 48.3688939, 10.8494492 48.3691357, 10.8495021 48.3693778, 10.8495387 48.3695685, 10.849578 48.3697616, 10.8496201 48.3700147)",,,,,
259515425,False,Pferseer Straße,residential,30,True,85.201,"LINESTRING (10.8489881 48.3680587, 10.8487645 48.3680115, 10.8485383 48.3679671, 10.8483301 48.3679674, 10.8479041 48.3680462, 10.8478728 48.368052)",,,,5,
35302053,False,Osterfeldstraße,residential,30,False,48.706,"LINESTRING (10.8487896 48.3671639, 10.8489732 48.3675846)",,,,,
35302053,False,Osterfeldstraße,residential,30,True,48.706,"LINESTRING (10.8489732 48.3675846, 10.8487896 48.3671639)",,,,,
35302053,False,Osterfeldstraße,residential,30,False,57.894000000000005,"LINESTRING (10.8489732 48.3675846, 10.8491493 48.3679974, 10.8491519 48.3680232, 10.8491483 48.3680889)",,,,,
4087915,False,Am Eulenhorst,living_street,,False,192.504,"LINESTRING (10.8501026 48.368102, 10.8502241 48.3683914, 10.8502355 48.3684165, 10.8502653 48.3684617, 10.8503105 48.3685689, 10.8503303 48.3686505, 10.8503795 48.3687605, 10.8503888 48.368778, 10.8504111 48.368826, 10.8504432 48.3688952, 10.8504717 48.368963, 10.8504968 48.3690241, 10.8505756 48.3691975, 10.8505972 48.3692425, 10.8506251 48.3693018, 10.85066 48.3693388, 10.8506826 48.3693911, 10.8507096 48.3694575, 10.8507174 48.3694751, 10.8508448 48.3697586)",,,,,
259515425,False,Pferseer Straße,residential,30,True,70.888,"LINESTRING (10.8501026 48.368102, 10.8496543 48.3681237, 10.8495375 48.3681217, 10.8494642 48.3681205, 10.8494079 48.3681195, 10.8491483 48.3680889)",,,,5,
4087943,False,Falkenstraße,residential,30,True,13.032,"LINESTRING (10.851017 48.3697331, 10.8508448 48.3697586)",,,,,
4087943,False,Falkenstraße,residential,30,False,13.032,"LINESTRING (10.8508448 48.3697586, 10.851017 48.3697331)",,,,,
4087915,False,Am Eulenhorst,living_street,,True,192.50399999999996,"LINESTRING (10.8508448 48.3697586, 10.8507174 48.3694751, 10.8507096 48.3694575, 10.8506826 48.3693911, 10.85066 48.3693388, 10.8506251 48.3693018, 10.8505972 48.3692425, 10.8505756 48.3691975, 10.8504968 48.3690241, 10.8504717 48.368963, 10.8504432 48.3688952, 10.8504111 48.368826, 10.8503888 48.368778, 10.8503795 48.3687605, 10.8503303 48.3686505, 10.8503105 48.3685689, 10.8502653 48.3684617, 10.8502355 48.3684165, 10.8502241 48.3683914, 10.8501026 48.368102)",,,,,
4087943,False,Falkenstraße,residential,30,True,61.431,"LINESTRING (10.8508448 48.3697586, 10.8505041 48.3698335, 10.8503219 48.3698745, 10.8500559 48.3699334)",,,,,
4087943,False,Falkenstraße,residential,30,False,61.431,"LINESTRING (10.8500559 48.3699334, 10.8503219 48.3698745, 10.8505041 48.3698335, 10.8508448 48.3697586)",,,,,
4087943,False,Falkenstraße,residential,30,True,33.438,"LINESTRING (10.8500559 48.3699334, 10.8499022 48.369961, 10.8496201 48.3700147)",,,,,
4087959,False,Falkenstraße,residential,30,False,82.256,"LINESTRING (10.8500559 48.3699334, 10.8503506 48.370304, 10.8505841 48.3705846)",,,,,
4087959,False,Falkenstraße,residential,30,True,82.256,"LINESTRING (10.8505841 48.3705846, 10.8503506 48.370304, 10.8500559 48.3699334)",,,,,
4087943,False,Falkenstraße,residential,30,True,85.159,"LINESTRING (10.8496201 48.3700147, 10.8485141 48.3702308)",,,,,
4087914,False,Friedenstraße,residential,30,True,224.14200000000002,"LINESTRING (10.8496201 48.3700147, 10.849578 48.3697616, 10.8495387 48.3695685, 10.8495021 48.3693778, 10.8494492 48.3691357, 10.849367 48.3688939, 10.8493474 48.3688532, 10.8493187 48.3687911, 10.8492442 48.36865, 10.8491958 48.3685644, 10.8489756 48.3681791, 10.8489881 48.3680587)",,,,,
4087943,False,Falkenstraße,residential,30,False,33.438,"LINESTRING (10.8496201 48.3700147, 10.8499022 48.369961, 10.8500559 48.3699334)",,,,,
4087943,False,Falkenstraße,residential,30,False,85.159,"LINESTRING (10.8485141 48.3702308, 10.8496201 48.3700147)",,,,,
4087943,False,Falkenstraße,residential,30,True,76.348,"LINESTRING (10.8485141 48.3702308, 10.8475222 48.3704238)",,,,,
4087913,False,Meisenweg,residential,30,True,248.935,"LINESTRING (10.8485141 48.3702308, 10.8484813 48.3695495, 10.8483737 48.3690486, 10.848339 48.3689522, 10.8480005 48.3682985, 10.8478728 48.368052)",,,,,
4087943,False,Falkenstraße,residential,30,False,76.348,"LINESTRING (10.8475222 48.3704238, 10.8485141 48.3702308)",,,,,
4087912,False,Schwalbenstraße,residential,30,True,240.521,"LINESTRING (10.8475222 48.3704238, 10.8474637 48.3702403, 10.8474227 48.370108, 10.8473674 48.3699316, 10.8471062 48.3691202, 10.8470617 48.3690126, 10.8469852 48.3688821, 10.8466429 48.3683498)",,,,,
4087943,False,Falkenstraße,residential,30,True,81.793,"LINESTRING (10.8475222 48.3704238, 10.8468581 48.370552, 10.8465296 48.3706191, 10.8464612 48.3706341)",,,,,
1241214839,False,Hagenmähderstraße,tertiary,50,False,19.732,"LINESTRING (10.8464612 48.3706341, 10.8465552 48.3708002)",A 11,,,,
4087943,False,Falkenstraße,residential,30,False,81.793,"LINESTRING (10.8464612 48.3706341, 10.8465296 48.3706191, 10.8468581 48.370552, 10.8475222 48.3704238)",,,,,
