osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
285219422,True,1,B 85,Bayreuther Straße,primary,50,False,24.745,"LINESTRING (11.4456758 50.0964985, 11.4459457 50.0963587)",
4084234,False,,,Auf der Draht,unclassified,30,True,70.44,"LINESTRING (11.4477917 50.1046539, 11.4477311 50.1047013, 11.4476097 50.1047961, 11.4473847 50.1049594, 11.4472519 50.1050557, 11.4471389 50.1051289)",
"[437643034, 437643036, 761505534, 4017551]",False,"['2', '3']",KUs 10,Pestalozzistraße,tertiary,50,True,173.23200000000003,"LINESTRING (11.4477917 50.1046539, 11.4474432 50.1043539, 11.4471651 50.1040924, 11.4470296 50.1039565, 11.4469028 50.1038105, 11.4468091 50.1036885, 11.4467284 50.1035618, 11.4466925 50.1034743, 11.4466637 50.1033919, 11.4466561 50.103301)",
"[437643042, 437643045]",False,"['2', '3']",KUs 10,Wilhelm-Meußdoerffer-Straße,tertiary,50,False,86.755,"LINESTRING (11.4455914 50.1006702, 11.4460869 50.1009719, 11.4462708 50.1010649, 11.446497 50.1011903)",
"[4084235, 763583457, 316706419, 437643045]",False,"['2', '3']",KUs 10,Wilhelm-Meußdoerffer-Straße,tertiary,50,True,137.09799999999998,"LINESTRING (11.4455914 50.1006702, 11.4451839 50.1004573, 11.4449798 50.1003457, 11.4447491 50.1002307, 11.4446322 50.1001808, 11.4445257 50.1001427, 11.4441838 50.1000251, 11.4441527 50.1000152, 11.444012 50.0999797)",
"[437643034, 437643036, 761505534, 4017551]",False,"['2', '3']",KUs 10,Pestalozzistraße,tertiary,50,False,173.232,"LINESTRING (11.4466561 50.103301, 11.4466637 50.1033919, 11.4466925 50.1034743, 11.4467284 50.1035618, 11.4468091 50.1036885, 11.4469028 50.1038105, 11.4470296 50.1039565, 11.4471651 50.1040924, 11.4474432 50.1043539, 11.4477917 50.1046539)",
4084277,False,,,Luitpoldstraße,residential,,False,165.549,"LINESTRING (11.4466561 50.103301, 11.4465866 50.1032955, 11.4464951 50.1032701, 11.4464316 50.1032371, 11.4463983 50.1032197, 11.4463158 50.1031593, 11.4454733 50.102557, 11.4450455 50.1022517)",
285273640,False,,KUs 10,Wilhelm-Meußdoerffer-Straße,tertiary,50,True,74.429,"LINESTRING (11.4466561 50.103301, 11.4466599 50.1032014, 11.4466822 50.1031249, 11.4467998 50.1027908, 11.4468513 50.1026451)",
4084234,False,,,Auf der Draht,unclassified,30,False,70.44,"LINESTRING (11.4471389 50.1051289, 11.4472519 50.1050557, 11.4473847 50.1049594, 11.4476097 50.1047961, 11.4477311 50.1047013, 11.4477917 50.1046539)",
"[610871801, 16551284]",False,,,Hardenbergstraße,residential,50,False,197.312,"LINESTRING (11.4471389 50.1051289, 11.4470957 50.1050969, 11.446414 50.1046729, 11.4462913 50.1045966, 11.4456116 50.1041698, 11.4454737 50.1040832, 11.4451622 50.1038876)",
4084277,False,,,Luitpoldstraße,residential,,True,93.343,"LINESTRING (11.4441692 50.1016282, 11.4450455 50.1022517)",
