osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge
22953134,Wall,unclassified,50,False,False,64.405,"LINESTRING (12.0349761 53.2486101, 12.0347956 53.2487849, 12.0347995 53.2489739, 12.0350496 53.2490822)",,,
"[1003520989, 198455182]",Karstädter Straße,secondary,50,False,False,57.984,"LINESTRING (12.0349761 53.2486101, 12.0350737 53.2486377, 12.0357643 53.2488326)",L 13,,
22953151,Karstädter Straße,residential,50,False,False,14.151,"LINESTRING (12.0373885 53.2492634, 12.0375358 53.2493552)",,,
5205012,Chausseestraße,secondary,50,False,False,94.726,"LINESTRING (12.0373885 53.2492634, 12.0374552 53.2492498, 12.037509 53.2492328, 12.0376678 53.2491395, 12.0378348 53.249051, 12.0380961 53.2489494, 12.0383413 53.2488621, 12.0385635 53.2487937)",L 13,,
198455182,Karstädter Straße,secondary,50,False,True,94.849,"LINESTRING (12.0373885 53.2492634, 12.0372945 53.2492569, 12.0372051 53.2492337, 12.0363881 53.2489716, 12.0361037 53.2489032)",L 13,,
22953056,Gartenstraße,residential,50,False,False,25.445,"LINESTRING (12.0385635 53.2487937, 12.0385572 53.2485649)",,,
5205012,Chausseestraße,secondary,50,False,False,137.913,"LINESTRING (12.0385635 53.2487937, 12.0386985 53.2487694, 12.038843 53.2487525, 12.0398153 53.248722, 12.0401985 53.2487184, 12.0403797 53.2487167, 12.0406261 53.2487218)",L 13,,
5205012,Chausseestraße,secondary,50,False,True,94.72600000000001,"LINESTRING (12.0385635 53.2487937, 12.0383413 53.2488621, 12.0380961 53.2489494, 12.0378348 53.249051, 12.0376678 53.2491395, 12.037509 53.2492328, 12.0374552 53.2492498, 12.0373885 53.2492634)",L 13,,
"[5205012, 5205013]",Chausseestraße,secondary,50,False,True,146.549,"LINESTRING (12.0427969 53.2489393, 12.0426947 53.2489245, 12.0423414 53.2488733, 12.0420445 53.2488426, 12.0406261 53.2487218)",L 13,,
678159719,Karl-Marx-Straße,secondary,50,False,False,38.522,"LINESTRING (12.0427969 53.2489393, 12.0427503 53.2490175, 12.0426024 53.2492656)",L 111,,
837046056,Karl-Marx-Straße,secondary,50,False,True,156.066,"LINESTRING (12.0427969 53.2489393, 12.0428893 53.24884, 12.0430273 53.2486918, 12.0440457 53.2477518)",L 111,2,
1160420887,Meyenburger Straße,secondary,30,False,False,169.099,"LINESTRING (12.0427969 53.2489393, 12.0429305 53.2489726, 12.0430751 53.2490238, 12.0434256 53.2492106, 12.0436107 53.2494072, 12.043665 53.2495145, 12.0436938 53.2496688, 12.0436777 53.2498004, 12.0435986 53.2499938, 12.0434891 53.2502129)",L 13,,
1160420887,Meyenburger Straße,secondary,30,False,True,8.49,"LINESTRING (12.0434564 53.2502867, 12.0434891 53.2502129)",L 13,,
22823970,Alte Post,residential,50,False,True,49.977999999999994,"LINESTRING (12.0434564 53.2502867, 12.0432971 53.2502584, 12.0428908 53.2501863, 12.0427362 53.2501589)",,,
