osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,ref,bridge,access,width
295063146,False,Marktplatz,living_street,False,35.632,,"LINESTRING (12.7311321 50.6215868, 12.7314968 50.6218085)",,,,,
730037044,False,Marktplatz,living_street,True,47.239,,"LINESTRING (12.7311321 50.6215868, 12.73158 50.621271)",,,,,
13889065,True,Oesfeldstraße,residential,False,83.152,30,"LINESTRING (12.7311321 50.6215868, 12.7303407 50.621305, 12.730083 50.6212515)",,,,,
41377646,False,Marktgasse,residential,True,65.154,,"LINESTRING (12.7311321 50.6215868, 12.7305109 50.6219067, 12.7303897 50.6219217)",,,,,
115416631,True,Oesfeldstraße,residential,False,40.546,30,"LINESTRING (12.7293492 50.6209129, 12.72896 50.6206446)",,,,,
22393004,False,Schneeberger Straße,residential,False,45.789,,"LINESTRING (12.7293492 50.6209129, 12.7292192 50.6210087, 12.7289238 50.6212239)",,,,,
447256196,True,Gerbergasse,residential,False,81.285,,"LINESTRING (12.72896 50.6206446, 12.7297687 50.6201239)",,,,,
161115679,False,Gerbergasse,residential,True,50.334,,"LINESTRING (12.72896 50.6206446, 12.728581 50.6208142, 12.7283614 50.6208896)",,,,,
"[161112722, 161112851, 221735694]",False,"['Rathausplatz', 'Frohngasse']",residential,False,118.07400000000001,,"LINESTRING (12.7331752 50.6215236, 12.7326837 50.6212154, 12.7324556 50.6210576, 12.7319862 50.6207768)",,,,,
331861881,False,Rathausplatz,residential,False,84.668,30,"LINESTRING (12.7331752 50.6215236, 12.7324677 50.6214475, 12.7324125 50.6214416, 12.7321947 50.6213939, 12.7320881 50.6213883, 12.7320012 50.6214011)",,,,,
765610613,False,Johannisstraße,residential,True,47.53,30,"LINESTRING (12.7331752 50.6215236, 12.7335182 50.6217129, 12.7336544 50.6218218)",,,,,
161947556,False,Marktplatz,living_street,True,26.880000000000003,,"LINESTRING (12.7320012 50.6214011, 12.731961 50.6214362, 12.7317773 50.6215967)",,,,,
331861881,False,Rathausplatz,residential,True,84.668,30,"LINESTRING (12.7320012 50.6214011, 12.7320881 50.6213883, 12.7321947 50.6213939, 12.7324125 50.6214416, 12.7324677 50.6214475, 12.7331752 50.6215236)",,,,,
337452752,False,Marktplatz,living_street,False,33.598,,"LINESTRING (12.7320012 50.6214011, 12.7318737 50.6213885, 12.73158 50.621271)",,,,,
730037044,False,Marktplatz,living_street,False,47.239,,"LINESTRING (12.73158 50.621271, 12.7311321 50.6215868)",,,,,
337452752,False,Marktplatz,living_street,True,33.598,,"LINESTRING (12.73158 50.621271, 12.7318737 50.6213885, 12.7320012 50.6214011)",,,,,
41381920,False,Rudolf-Weber-Straße,residential,True,34.512,30,"LINESTRING (12.7297687 50.6201239, 12.7294162 50.6199087)",,,,,
25994805,True,Rudolf-Weber-Straße,residential,False,97.768,30,"LINESTRING (12.7297687 50.6201239, 12.730168 50.620333, 12.7308133 50.6207014)",,,,,
41377135,False,Georgenstraße,residential,True,171.845,,"LINESTRING (12.7355069 50.622804, 12.7354175 50.6231434, 12.7353217 50.6236276, 12.7353015 50.6238919, 12.7352472 50.6243393)",,,,,
333037130,False,Auer Straße,primary,True,44.223,50,"LINESTRING (12.7355069 50.622804, 12.7354169 50.6226145, 12.7353282 50.6224228)",2,B 169,,,
58785668,False,Hospitalstraße,unclassified,True,39.838,50,"LINESTRING (12.737171 50.6218814, 12.7372603 50.6217928, 12.7374876 50.6215848)",,,,,
60369077,False,Hospitalstraße,unclassified,False,146.891,50,"LINESTRING (12.737171 50.6218814, 12.7369913 50.6219815, 12.7368372 50.622012, 12.7364966 50.6220362, 12.7363671 50.6220682, 12.7358655 50.6223153, 12.7356715 50.6223661, 12.7355247 50.6223948, 12.7353282 50.6224228)",,,,,
60369077,False,Hospitalstraße,unclassified,True,146.89100000000002,50,"LINESTRING (12.7353282 50.6224228, 12.7355247 50.6223948, 12.7356715 50.6223661, 12.7358655 50.6223153, 12.7363671 50.6220682, 12.7364966 50.6220362, 12.7368372 50.622012, 12.7369913 50.6219815, 12.737171 50.6218814)",,,,,
333037130,False,Auer Straße,primary,False,44.223,50,"LINESTRING (12.7353282 50.6224228, 12.7354169 50.6226145, 12.7355069 50.622804)",2,B 169,,,
333037131,False,Auer Straße,primary,True,498.036,50,"LINESTRING (12.7353282 50.6224228, 12.7348954 50.6214767, 12.7347502 50.621243, 12.7346111 50.6210206, 12.7344501 50.6207926, 12.7342892 50.6206429, 12.7339745 50.6203154, 12.7331949 50.6197307, 12.732942 50.6194929, 12.7318269 50.6186041)",2,B 169,,,
22393004,False,Schneeberger Straße,residential,True,20.823,,"LINESTRING (12.7287484 50.6213742, 12.7287948 50.621327, 12.7289238 50.6212239)",,,,,
22688928,False,Schneeberger Platz,residential,False,41.230000000000004,,"LINESTRING (12.7287484 50.6213742, 12.728825 50.6214034, 12.7291714 50.6216278)",,,,,
23547533,False,Oberalberodaer Straße,residential,False,175.76799999999997,,"LINESTRING (12.7287484 50.6213742, 12.728719 50.6214436, 12.728553 50.6215738, 12.7277617 50.622017, 12.7269735 50.6224655)",,,,,
730037043,False,Schneeberger Straße,residential,False,306.362,,"LINESTRING (12.7287484 50.6213742, 12.7286052 50.6213425, 12.7284458 50.6212865, 12.7283075 50.6212272, 12.7272229 50.6208688, 12.7262856 50.6204302, 12.7259602 50.6202746, 12.7251388 50.6198629)",,,,,
115416633,False,Schneeberger Straße,residential,False,80.616,,"LINESTRING (12.7251388 50.6198629, 12.7242151 50.6194361)",,,,,
41382820,True,Straße der Einheit,residential,False,111.28999999999999,30,"LINESTRING (12.7251388 50.6198629, 12.7252337 50.6198064, 12.7253293 50.6196816, 12.7253557 50.6196271, 12.7253972 50.6194931, 12.725403 50.6193556, 12.7253409 50.6192163, 12.7250531 50.6189737)",,,,,
42374610,False,Kaplanweg,residential,False,113.189,20,"LINESTRING (12.7251388 50.6198629, 12.7245069 50.6201808, 12.7239004 50.6205098)",,,,,
730037043,False,Schneeberger Straße,residential,True,306.36199999999997,,"LINESTRING (12.7251388 50.6198629, 12.7259602 50.6202746, 12.7262856 50.6204302, 12.7272229 50.6208688, 12.7283075 50.6212272, 12.7284458 50.6212865, 12.7286052 50.6213425, 12.7287484 50.6213742)",,,,,
28475643,False,Auf den Gütern,residential,True,72.299,,"LINESTRING (12.731498 50.6240031, 12.7315617 50.6240257, 12.7316032 50.6240691, 12.7316428 50.6242664, 12.7316374 50.6243345, 12.7316175 50.6244058, 12.7315644 50.624489, 12.7314385 50.6245837)",,,,,
114661208,False,Steinweg,residential,False,90.41,,"LINESTRING (12.731498 50.6240031, 12.7314098 50.6241342, 12.7310026 50.6244181, 12.7306559 50.624602)",,,,,
"[114661208, 754986675]",False,Steinweg,residential,True,289.82599999999996,,"LINESTRING (12.731498 50.6240031, 12.7315145 50.6238504, 12.7314592 50.6236395, 12.7313964 50.6234972, 12.7310412 50.6230909, 12.7308471 50.6228873, 12.7305944 50.6226283, 12.7302257 50.6223651, 12.729723 50.6220616, 12.7293941 50.6218569)",,,,,
23547533,False,Oberalberodaer Straße,residential,True,175.76800000000003,,"LINESTRING (12.7269735 50.6224655, 12.7277617 50.622017, 12.728553 50.6215738, 12.728719 50.6214436, 12.7287484 50.6213742)",,,,,
41377413,False,Lehmgrubenweg,residential,True,199.95699999999997,,"LINESTRING (12.7269735 50.6224655, 12.7271319 50.6225174, 12.7276079 50.6224797, 12.7280239 50.6223936, 12.7290905 50.6221897, 12.7291613 50.6221643, 12.7291995 50.6221139, 12.7292199 50.6220579, 12.7292357 50.6220144, 12.7293941 50.6218569)",,,,,
"[13889101, 41381895]",False,Johannisstraße,"['residential', 'unclassified']",True,135.411,"['50', '30']","LINESTRING (12.7342404 50.6225122, 12.734347 50.6228417, 12.7343585 50.6228863, 12.7343692 50.6229714, 12.7343723 50.6229987, 12.7344013 50.6233119, 12.7344625 50.6237198)",,,,,
41444709,False,Obergraben,residential,True,61.441,30,"LINESTRING (12.7342404 50.6225122, 12.734139 50.6225219, 12.733659 50.6226191, 12.7333954 50.6226332)",,,,,
114661207,False,Johannisstraße,residential,False,87.711,30,"LINESTRING (12.7342404 50.6225122, 12.7341063 50.6222858, 12.7340097 50.6221531, 12.7338994 50.6220442, 12.7336544 50.6218218)",,,,,
315542002,True,Hospitalstraße,residential,False,45.643,30,"LINESTRING (12.7342404 50.6225122, 12.7343404 50.6225333, 12.7348699 50.622461)",,,,,
25994805,True,Rudolf-Weber-Straße,residential,False,63.943,30,"LINESTRING (12.7308133 50.6207014, 12.731419 50.6211292)",,,,,
