osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,width,bridge
601104138,Augsburger Straße,primary,50,False,False,32.408,"LINESTRING (11.2543238 48.1809091, 11.2544711 48.1806347)",3,B 2,,,
"[1062926561, 601104138]",Augsburger Straße,primary,50,False,True,198.53199999999998,"LINESTRING (11.2543238 48.1809091, 11.2542783 48.1809855, 11.2538435 48.1816892, 11.2537252 48.1818961, 11.2536872 48.181955, 11.2536436 48.1820255, 11.2535584 48.1821649, 11.2534925 48.1822729, 11.2533555 48.1824915, 11.2533117 48.182562)",3,B 2,,,
38478459,Augsburger Straße,primary,50,False,True,49.937,"LINESTRING (11.2548978 48.1794657, 11.2549378 48.1795036, 11.25496 48.1795357, 11.254974 48.1795709, 11.2549786 48.1796085, 11.2549722 48.1796448, 11.2549616 48.1796708, 11.2548622 48.1798908)",2,B 2,,,
38478460,Hauptstraße,primary,50,False,False,23.36,"LINESTRING (11.2548978 48.1794657, 11.2548423 48.1794341, 11.2547221 48.1793804, 11.2546326 48.1793548)",2,B 2,,,
"[28719552, 158209711]",Dachauer Straße,tertiary,50,False,True,58.781000000000006,"LINESTRING (11.2548978 48.1794657, 11.255154 48.1795195, 11.2556564 48.1796192)",2,,,,
38478460,Hauptstraße,primary,50,False,True,23.36,"LINESTRING (11.2546326 48.1793548, 11.2547221 48.1793804, 11.2548423 48.1794341, 11.2548978 48.1794657)",2,B 2,,,
"[31856588, 468906765, 468906767]",Hauptstraße,primary,50,False,False,188.17999999999998,"LINESTRING (11.2546326 48.1793548, 11.2546 48.1793332, 11.2545835 48.1793062, 11.2545747 48.1792764, 11.2545804 48.1792527, 11.2546576 48.179025, 11.2547148 48.1789089, 11.2548007 48.178757, 11.2549219 48.1785755, 11.2550177 48.178421, 11.2551347 48.1782153, 11.2552153 48.1780763, 11.2552716 48.1779669, 11.2553399 48.1778363, 11.2553765 48.1777693)","['4', '2', '3']",B 2,,,
847998321,Pucher Straße,unclassified,,False,True,84.71600000000001,"LINESTRING (11.2546326 48.1793548, 11.2543732 48.1792911, 11.2542981 48.179275, 11.2535405 48.1791323)",,,,,
8106665,Stockmeierweg,residential,30,False,False,74.52300000000001,"LINESTRING (11.2572957 48.1760978, 11.2573339 48.1760626, 11.2573446 48.1760564, 11.2579169 48.1755712)",2,,,,
"[468906763, 23185957]",Münchner Straße,primary,50,False,True,317.452,"LINESTRING (11.2572957 48.1760978, 11.2575556 48.1761455, 11.2576813 48.1761762, 11.2581471 48.1763191, 11.2583668 48.1763663, 11.2583948 48.1763736, 11.2585483 48.1764024, 11.2586095 48.1764134, 11.2588688 48.176462, 11.2591436 48.1765126, 11.2592838 48.1765357, 11.2596202 48.1765918, 11.2597239 48.1766091, 11.2600709 48.1766595, 11.2600992 48.1766638, 11.2602228 48.1766828, 11.2604162 48.1767125, 11.260819 48.1767622, 11.2610325 48.1767736, 11.2611952 48.1767795, 11.2612293 48.1767792, 11.2612876 48.1767788, 11.2614259 48.1767633)","['2', '3']",B 2,,,
"[28403133, 1062926550]","['Münchner Straße', 'Leonhardsplatz']",primary,50,False,False,83.67999999999999,"LINESTRING (11.2572957 48.1760978, 11.2572511 48.1760945, 11.2569863 48.1761021, 11.2567614 48.1761359, 11.2565734 48.1761827, 11.256406 48.1762481, 11.256345 48.1762811, 11.2562588 48.1763317)",2,B 2,,,
37961527,Leonhardsplatz,primary,50,False,True,30.763,"LINESTRING (11.2562588 48.1763317, 11.2560236 48.1765596)",2,B 2,,,
"[1062926552, 8098590]",Fürstenfelder Straße,unclassified,30,False,False,157.362,"LINESTRING (11.2562588 48.1763317, 11.2562221 48.1763148, 11.2558693 48.1761983, 11.2558354 48.1761666, 11.2558124 48.1761248, 11.2557717 48.1760086, 11.25576 48.1759139, 11.255741 48.1757294, 11.255762 48.1755411, 11.2557008 48.1750916)",2,,,,
"[28403133, 1062926550]","['Münchner Straße', 'Leonhardsplatz']",primary,50,False,True,83.68,"LINESTRING (11.2562588 48.1763317, 11.256345 48.1762811, 11.256406 48.1762481, 11.2565734 48.1761827, 11.2567614 48.1761359, 11.2569863 48.1761021, 11.2572511 48.1760945, 11.2572957 48.1760978)",2,B 2,,,
48299392,Viehmarktstraße,residential,30,False,False,4.463,"LINESTRING (11.2525337 48.1781366, 11.2525885 48.1781532)",,,,,
8456264,Ludwigstraße,residential,30,False,True,231.07899999999998,"LINESTRING (11.2525337 48.1781366, 11.2522064 48.1780526, 11.2517993 48.1779452, 11.2510974 48.1777648, 11.2508163 48.1776887, 11.250342 48.1775616, 11.2502874 48.1775469, 11.2499279 48.177454, 11.2496322 48.1773783)",,,,,
28840460,Viehmarktstraße,residential,30,False,True,59.591,"LINESTRING (11.2525337 48.1781366, 11.2525579 48.178054, 11.2525434 48.1776558, 11.2525301 48.1776031)",,,no,,
1062926552,Fürstenfelder Straße,unclassified,30,False,True,3.963,"LINESTRING (11.255694 48.1749974, 11.2556966 48.175033)",2,,,,
8071655,Marthabräustraße,residential,40,False,False,244.555,"LINESTRING (11.2493821 48.1814586, 11.2495041 48.1815059, 11.2506427 48.1819418, 11.2507636 48.1819874, 11.2510575 48.1820936, 11.2512764 48.1821741, 11.2518836 48.1823352, 11.2523336 48.1824204)",,,,,
8071655,Marthabräustraße,residential,40,False,True,122.28699999999998,"LINESTRING (11.2493821 48.1814586, 11.2489913 48.1812626, 11.2488978 48.1812183, 11.2487914 48.1811642, 11.2487044 48.1811122, 11.2485138 48.1809786, 11.2482638 48.1807778, 11.2481882 48.1807097)",,,,,
8107815,Dr.-Lorenz-Lampl-Straße,residential,30,False,True,146.30700000000002,"LINESTRING (11.2493821 48.1814586, 11.2496341 48.1809979, 11.2499069 48.1805784, 11.2500171 48.1804095, 11.2501243 48.18024)",,,,,
560553282,Peter-Rosegger-Straße,residential,,False,True,117.619,"LINESTRING (11.2493821 48.1814586, 11.2492428 48.1816619, 11.2491991 48.1817287, 11.2490987 48.1818881, 11.2489827 48.1820764, 11.2488569 48.1822591, 11.248775 48.1824347)",,,,,
8107860,Unfaltstraße,residential,30,False,True,7.135,"LINESTRING (11.2488441 48.179877, 11.2487659 48.1798396)",,,,,
8107860,Unfaltstraße,residential,30,False,False,103.155,"LINESTRING (11.2488441 48.179877, 11.2495076 48.180071, 11.2495676 48.1800887, 11.2498696 48.1801695, 11.2501243 48.18024)",,,,,
18617409,Ferdinand-Miller-Straße,residential,30,False,False,104.694,"LINESTRING (11.2488441 48.179877, 11.2488158 48.1799172, 11.2486148 48.1801661, 11.2485638 48.1802251, 11.2484865 48.1803169, 11.2482701 48.1805775, 11.2482273 48.1806383, 11.2481882 48.1807097)",,,,,
8071655,Marthabräustraße,residential,40,False,False,122.28699999999999,"LINESTRING (11.2481882 48.1807097, 11.2482638 48.1807778, 11.2485138 48.1809786, 11.2487044 48.1811122, 11.2487914 48.1811642, 11.2488978 48.1812183, 11.2489913 48.1812626, 11.2493821 48.1814586)",,,,,
18617409,Ferdinand-Miller-Straße,residential,30,False,True,104.694,"LINESTRING (11.2481882 48.1807097, 11.2482273 48.1806383, 11.2482701 48.1805775, 11.2484865 48.1803169, 11.2485638 48.1802251, 11.2486148 48.1801661, 11.2488158 48.1799172, 11.2488441 48.179877)",,,,,
8039920,Pucher Straße,unclassified,,False,False,53.42100000000001,"LINESTRING (11.2485391 48.178163, 11.2487916 48.1782167, 11.2491671 48.1782829, 11.2492318 48.1782946)",,,,,
8039920,Pucher Straße,unclassified,,False,False,42.856,"LINESTRING (11.2492318 48.1782946, 11.2497848 48.1784067)",,,,,
8039920,Pucher Straße,unclassified,,False,True,53.42099999999999,"LINESTRING (11.2492318 48.1782946, 11.2491671 48.1782829, 11.2487916 48.1782167, 11.2485391 48.178163)",,,,,
8093599,Kapuzinerstraße,residential,30,False,False,106.157,"LINESTRING (11.2492318 48.1782946, 11.2492519 48.1782527, 11.2493685 48.1779476, 11.2494012 48.1778735, 11.2496322 48.1773783)",,,,,
8093599,Kapuzinerstraße,residential,30,False,True,143.805,"LINESTRING (11.2502331 48.1761487, 11.2502181 48.1761837, 11.2496322 48.1773783)",,,,,
1154549483,Schöngeisinger Straße,secondary,50,False,False,41.729,"LINESTRING (11.2502331 48.1761487, 11.2498454 48.1760832, 11.2496856 48.1760624)",2,,,,
"[8614295, 1005601604, 1005834858, 1154549483, 8107927]",Schöngeisinger Straße,secondary,50,False,True,338.551,"LINESTRING (11.2502331 48.1761487, 11.25031 48.1761623, 11.2505396 48.1762189, 11.2508278 48.176305, 11.2514321 48.176497, 11.2515464 48.1765329, 11.2521864 48.1767631, 11.2522224 48.1767771, 11.2523516 48.1768276, 11.2523738 48.1768363, 11.2526919 48.1769471, 11.2528775 48.177013, 11.2531966 48.1771293, 11.2533546 48.1771911, 11.2534036 48.1772102, 11.2535716 48.1772718, 11.2536015 48.1772834, 11.2536182 48.1772896, 11.2538699 48.1773766, 11.2541808 48.1774711, 11.2543127 48.1775067)",2,,,,
8093599,Kapuzinerstraße,residential,30,False,False,143.805,"LINESTRING (11.2496322 48.1773783, 11.2502181 48.1761837, 11.2502331 48.1761487)",,,,,
8093599,Kapuzinerstraße,residential,30,False,True,106.15699999999998,"LINESTRING (11.2496322 48.1773783, 11.2494012 48.1778735, 11.2493685 48.1779476, 11.2492519 48.1782527, 11.2492318 48.1782946)",,,,,
8456264,Ludwigstraße,residential,30,False,False,231.07899999999998,"LINESTRING (11.2496322 48.1773783, 11.2499279 48.177454, 11.2502874 48.1775469, 11.250342 48.1775616, 11.2508163 48.1776887, 11.2510974 48.1777648, 11.2517993 48.1779452, 11.2522064 48.1780526, 11.2525337 48.1781366)",,,,,
8456264,Ludwigstraße,residential,30,False,True,127.862,"LINESTRING (11.2496322 48.1773783, 11.2488493 48.1771719, 11.24845 48.1770666, 11.2481094 48.1769768, 11.2480279 48.1769567)",,,,,
8456264,Ludwigstraße,residential,30,False,False,127.862,"LINESTRING (11.2480279 48.1769567, 11.2481094 48.1769768, 11.24845 48.1770666, 11.2488493 48.1771719, 11.2496322 48.1773783)",,,,,
38701386,Puchermühlstraße,unclassified,40,False,False,89.981,"LINESTRING (11.2480279 48.1769567, 11.2482142 48.176576, 11.2483321 48.1763025, 11.2483388 48.1762568, 11.2483351 48.1762185, 11.2483258 48.1761791)",,,,,
38701386,Puchermühlstraße,unclassified,40,False,True,89.981,"LINESTRING (11.2483258 48.1761791, 11.2483351 48.1762185, 11.2483388 48.1762568, 11.2483321 48.1763025, 11.2482142 48.176576, 11.2480279 48.1769567)",,,,,
"[1062926570, 1154549483]",Schöngeisinger Straße,secondary,50,False,True,102.37899999999999,"LINESTRING (11.2483258 48.1761791, 11.2485529 48.1761416, 11.2487895 48.1761041, 11.2490887 48.1760678, 11.2492049 48.1760567, 11.2493285 48.1760488, 11.2495066 48.1760516, 11.2496856 48.1760624)",2,,,,
8039920,Pucher Straße,unclassified,,False,True,42.856,"LINESTRING (11.2497848 48.1784067, 11.2492318 48.1782946)",,,,,
8039920,Pucher Straße,unclassified,,False,False,214.958,"LINESTRING (11.2497848 48.1784067, 11.249931 48.1784338, 11.250553 48.1785486, 11.2507247 48.1785815, 11.2510098 48.178636, 11.2513238 48.1786949, 11.2514173 48.1787123, 11.251527 48.1787344, 11.2517206 48.1787725, 11.2519472 48.1788152, 11.252444 48.1789114, 11.2525728 48.1789366)",,,,,
8107861,Ferdinand-Miller-Straße,residential,30,False,False,176.731,"LINESTRING (11.2497848 48.1784067, 11.2497603 48.1784623, 11.2497009 48.1786051, 11.249666 48.1786521, 11.2495424 48.1788214, 11.249419 48.1789954, 11.249304 48.1791463, 11.2492966 48.1791559, 11.2491858 48.1792974, 11.2491171 48.1793813, 11.24908 48.1794352, 11.2489818 48.1795595, 11.2487659 48.1798396)",,,,,
"[1228405348, 511538759, 8071655]",Marthabräustraße,residential,40,False,False,60.587,"LINESTRING (11.2523336 48.1824204, 11.2523991 48.1824355, 11.2527855 48.1825247, 11.2529403 48.1825716, 11.2530905 48.1826232)",4,,,,
8071655,Marthabräustraße,residential,40,False,True,244.55499999999998,"LINESTRING (11.2523336 48.1824204, 11.2518836 48.1823352, 11.2512764 48.1821741, 11.2510575 48.1820936, 11.2507636 48.1819874, 11.2506427 48.1819418, 11.2495041 48.1815059, 11.2493821 48.1814586)",,,,,
"[739162762, 739162763, 8107813]",Julie-Mayr-Straße,unclassified,30,False,True,206.35899999999998,"LINESTRING (11.2523336 48.1824204, 11.2525215 48.1820607, 11.2528269 48.181526, 11.2529407 48.1813672, 11.2530527 48.1812109, 11.2534142 48.1807126)",,,,,
8107815,Dr.-Lorenz-Lampl-Straße,residential,30,False,False,146.307,"LINESTRING (11.2501243 48.18024, 11.2500171 48.1804095, 11.2499069 48.1805784, 11.2496341 48.1809979, 11.2493821 48.1814586)",,,,,
"[36303025, 8107860]","['Unfaltstraße', 'Jakob-Groß-Straße']",residential,30,False,False,165.21099999999998,"LINESTRING (11.2501243 48.18024, 11.2501606 48.18025, 11.2502072 48.1802627, 11.2514907 48.1806295, 11.2515519 48.1806381, 11.2515919 48.1806068, 11.2518207 48.180224)",,,,,
8107860,Unfaltstraße,residential,30,False,True,103.155,"LINESTRING (11.2501243 48.18024, 11.2498696 48.1801695, 11.2495676 48.1800887, 11.2495076 48.180071, 11.2488441 48.179877)",,,,,
26594565,Philipp-Weiß-Straße,residential,30,True,False,74.676,"LINESTRING (11.2518207 48.180224, 11.2527345 48.1805064)",,,,7,
36303025,Jakob-Groß-Straße,residential,30,False,False,32.684,"LINESTRING (11.2518207 48.180224, 11.2518313 48.1801563, 11.2519537 48.1799457)",,,,,
"[36303025, 8107860]","['Unfaltstraße', 'Jakob-Groß-Straße']",residential,30,False,True,165.211,"LINESTRING (11.2518207 48.180224, 11.2515919 48.1806068, 11.2515519 48.1806381, 11.2514907 48.1806295, 11.2502072 48.1802627, 11.2501606 48.18025, 11.2501243 48.18024)",,,,,
468906768,Philipp-Weiß-Straße,residential,30,True,False,70.913,"LINESTRING (11.2534142 48.1807126, 11.2535881 48.1807542, 11.2538551 48.1808079, 11.2540439 48.1808449, 11.2542009 48.1808796, 11.2543238 48.1809091)",2,,,,
"[739162762, 739162763, 8107813]",Julie-Mayr-Straße,unclassified,30,False,False,206.35899999999998,"LINESTRING (11.2534142 48.1807126, 11.2530527 48.1812109, 11.2529407 48.1813672, 11.2528269 48.181526, 11.2525215 48.1820607, 11.2523336 48.1824204)",,,,,
"[468906763, 23185957]",Münchner Straße,primary,50,False,False,317.452,"LINESTRING (11.2614259 48.1767633, 11.2612876 48.1767788, 11.2612293 48.1767792, 11.2611952 48.1767795, 11.2610325 48.1767736, 11.260819 48.1767622, 11.2604162 48.1767125, 11.2602228 48.1766828, 11.2600992 48.1766638, 11.2600709 48.1766595, 11.2597239 48.1766091, 11.2596202 48.1765918, 11.2592838 48.1765357, 11.2591436 48.1765126, 11.2588688 48.176462, 11.2586095 48.1764134, 11.2585483 48.1764024, 11.2583948 48.1763736, 11.2583668 48.1763663, 11.2581471 48.1763191, 11.2576813 48.1761762, 11.2575556 48.1761455, 11.2572957 48.1760978)","['2', '3']",B 2,,,
8093602,Aumillerstraße,residential,30,False,True,164.144,"LINESTRING (11.2535405 48.1791323, 11.2535156 48.1791787, 11.2533772 48.1794547, 11.2533059 48.179586, 11.2532662 48.1796544, 11.253259 48.1796672, 11.253246 48.1796901, 11.2531431 48.179862, 11.2530362 48.1800285, 11.2529663 48.1801379, 11.2528883 48.1802588, 11.2527345 48.1805064)",,,,,
847998321,Pucher Straße,unclassified,,False,False,84.716,"LINESTRING (11.2535405 48.1791323, 11.2542981 48.179275, 11.2543732 48.1792911, 11.2546326 48.1793548)",,,,,
"[8039920, 847998321]",Pucher Straße,unclassified,,False,True,70.953,"LINESTRING (11.2535405 48.1791323, 11.2534459 48.1791131, 11.2533356 48.1790903, 11.2529291 48.1790092, 11.2526248 48.178947)",,,,,
8039920,Pucher Straße,unclassified,,False,True,4.025,"LINESTRING (11.2526248 48.178947, 11.2525728 48.1789366)",,,,,
"[8039920, 847998321]",Pucher Straße,unclassified,,False,False,70.95299999999999,"LINESTRING (11.2526248 48.178947, 11.2529291 48.1790092, 11.2533356 48.1790903, 11.2534459 48.1791131, 11.2535405 48.1791323)",,,,,
1062926556,Polzstraße,residential,30,False,False,62.699,"LINESTRING (11.2593369 48.1824462, 11.2590466 48.1829758)",,,,,
8589084,Polzstraße,residential,30,False,True,91.995,"LINESTRING (11.2593369 48.1824462, 11.2594436 48.182227, 11.2596864 48.1817283, 11.25972 48.1816593)",,,,,
1062926557,Stadelbergerstraße,unclassified,30,False,False,85.116,"LINESTRING (11.2593369 48.1824462, 11.2590575 48.182387, 11.2586789 48.1823068, 11.2582422 48.1822156)",,,,,
81637473,Kirchstraße,residential,30,False,True,60.956999999999994,"LINESTRING (11.2610683 48.1778352, 11.2607627 48.1778832, 11.2602559 48.1778585)",,,,,
8092467,Feuerhausstraße,unclassified,30,False,True,90.239,"LINESTRING (11.2568412 48.1819366, 11.2570047 48.181572, 11.25719 48.1811591)",,,,,
28719550,Stadelbergerstraße,unclassified,30,False,False,55.073,"LINESTRING (11.2568412 48.1819366, 11.2561713 48.1818013, 11.2561303 48.181793)",,,,,
28719551,Feuerhausstraße,unclassified,30,False,False,225.883,"LINESTRING (11.2568412 48.1819366, 11.2564186 48.1829626, 11.2563097 48.1831385, 11.2562013 48.1833217, 11.2560899 48.1834603, 11.2559448 48.1835614, 11.2557891 48.1836435, 11.2555865 48.1837102)",,,,,
1062926557,Stadelbergerstraße,unclassified,30,False,True,86.22,"LINESTRING (11.2568412 48.1819366, 11.2575956 48.1820862, 11.2576365 48.1820943, 11.257883 48.1821431, 11.2579559 48.1821576)",,,,,
26594565,Philipp-Weiß-Straße,residential,30,True,False,55.366,"LINESTRING (11.2527345 48.1805064, 11.2534142 48.1807126)",,,,7,
8093602,Aumillerstraße,residential,30,False,False,164.14399999999998,"LINESTRING (11.2527345 48.1805064, 11.2528883 48.1802588, 11.2529663 48.1801379, 11.2530362 48.1800285, 11.2531431 48.179862, 11.253246 48.1796901, 11.253259 48.1796672, 11.2532662 48.1796544, 11.2533059 48.179586, 11.2533772 48.1794547, 11.2535156 48.1791787, 11.2535405 48.1791323)",,,,,
"[8093595, 8093596, 8093597]",Auf der Lände,unclassified,30,False,False,138.246,"LINESTRING (11.2496856 48.1760624, 11.2496842 48.17588, 11.2496901 48.1756675, 11.249699 48.1755969, 11.2497073 48.1755285, 11.2497163 48.1754706, 11.2497296 48.1754462, 11.2506516 48.1753357)",,,,,yes
"[1062926570, 1154549483]",Schöngeisinger Straße,secondary,50,False,False,102.379,"LINESTRING (11.2496856 48.1760624, 11.2495066 48.1760516, 11.2493285 48.1760488, 11.2492049 48.1760567, 11.2490887 48.1760678, 11.2487895 48.1761041, 11.2485529 48.1761416, 11.2483258 48.1761791)",2,,,,
1154549483,Schöngeisinger Straße,secondary,50,False,True,41.729,"LINESTRING (11.2496856 48.1760624, 11.2498454 48.1760832, 11.2502331 48.1761487)",2,,,,
48299392,Viehmarktstraße,residential,30,False,True,4.463,"LINESTRING (11.2525885 48.1781532, 11.2525337 48.1781366)",,,,,
"[42254809, 829336452, 1241773391]",Viehmarktstraße,residential,30,True,False,90.046,"LINESTRING (11.2525885 48.1781532, 11.2526129 48.1781867, 11.2526295 48.178231, 11.2527054 48.1786283, 11.2527094 48.1786852, 11.2527102 48.1787313, 11.2526966 48.1787806, 11.2526494 48.178897, 11.2526248 48.178947)",,,,,
601104138,Augsburger Straße,primary,50,False,True,32.408,"LINESTRING (11.2544711 48.1806347, 11.2543238 48.1809091)",3,B 2,,,
8105807,Adolf-Kolping-Straße,residential,30,True,False,153.031,"LINESTRING (11.2544711 48.1806347, 11.2545791 48.1806447, 11.2553125 48.1807925, 11.2557248 48.1808718, 11.2564513 48.1810199)",,,,,
"[1062926554, 32147498, 468906086]",Augsburger Straße,primary,50,False,False,87.658,"LINESTRING (11.2544711 48.1806347, 11.2544967 48.1805889, 11.2545206 48.1805474, 11.2546804 48.1802419, 11.2546982 48.180209, 11.2547525 48.180102, 11.2548622 48.1798908)","['4', '3']",B 2,,,
1062926559,Maisacher Straße,unclassified,40,False,False,34.521,"LINESTRING (11.2544711 48.1806347, 11.2544372 48.1807935, 11.2544564 48.180943)",,,,,
8098730,Kapellenstraße,residential,,False,False,89.729,"LINESTRING (11.2551845 48.1834346, 11.2548566 48.1833243, 11.2545753 48.1832297, 11.2544632 48.183192, 11.2543038 48.1831384, 11.2541039 48.1830712)",,,,,
10378376,Maisacher Straße,unclassified,40,False,False,32.583999999999996,"LINESTRING (11.2551845 48.1834346, 11.2551876 48.1837214, 11.2551884 48.1837276)",,,,,
1007116578,Maisacher Straße,unclassified,40,False,True,181.09,"LINESTRING (11.2551845 48.1834346, 11.2551633 48.1832153, 11.2551362 48.1830829, 11.2551208 48.182889, 11.2551067 48.1827732, 11.2551007 48.182724, 11.255074 48.1825789, 11.2550699 48.1825567, 11.2550545 48.1824671, 11.2549757 48.1822202, 11.2549045 48.1819971, 11.2548372 48.1818267)",,,,,
13862360,,residential,,False,False,10.529,"LINESTRING (11.2544564 48.180943, 11.2543238 48.1809091)",,,,,
1062926559,Maisacher Straße,unclassified,40,False,False,102.29,"LINESTRING (11.2544564 48.180943, 11.2544853 48.1810224, 11.2545854 48.1812129, 11.254663 48.181408, 11.2548372 48.1818267)",,,,,
1062926559,Maisacher Straße,unclassified,40,False,True,34.521,"LINESTRING (11.2544564 48.180943, 11.2544372 48.1807935, 11.2544711 48.1806347)",,,,,
10974544,Adolf-Kolping-Straße,residential,30,False,False,86.951,"LINESTRING (11.25719 48.1811591, 11.2583145 48.1813811)",,,,,
8092467,Feuerhausstraße,unclassified,30,False,False,90.239,"LINESTRING (11.25719 48.1811591, 11.2570047 48.181572, 11.2568412 48.1819366)",,,,,
8092467,Feuerhausstraße,unclassified,30,False,True,130.189,"LINESTRING (11.25719 48.1811591, 11.2573169 48.180848, 11.2575421 48.1802957, 11.2576221 48.1800991, 11.2576513 48.1800294)",,,,,
10974544,Adolf-Kolping-Straße,residential,30,False,True,82.525,"LINESTRING (11.2607854 48.1818742, 11.2607476 48.1818666, 11.2603676 48.1817899, 11.2602207 48.1817603, 11.25972 48.1816593)",,,,,
28719550,Stadelbergerstraße,unclassified,30,False,True,98.278,"LINESTRING (11.2548372 48.1818267, 11.2549211 48.1818113, 11.2553955 48.1817245, 11.2556407 48.1817245, 11.2556881 48.1817245, 11.2559733 48.1817687, 11.2561303 48.181793)",,,,,
1007116578,Maisacher Straße,unclassified,40,False,False,181.09,"LINESTRING (11.2548372 48.1818267, 11.2549045 48.1819971, 11.2549757 48.1822202, 11.2550545 48.1824671, 11.2550699 48.1825567, 11.255074 48.1825789, 11.2551007 48.182724, 11.2551067 48.1827732, 11.2551208 48.182889, 11.2551362 48.1830829, 11.2551633 48.1832153, 11.2551845 48.1834346)",,,,,
1062926559,Maisacher Straße,unclassified,40,False,True,102.29000000000002,"LINESTRING (11.2548372 48.1818267, 11.254663 48.181408, 11.2545854 48.1812129, 11.2544853 48.1810224, 11.2544564 48.180943)",,,,,
8115087,Plonnerstraße,residential,30,False,False,76.344,"LINESTRING (11.2595356 48.1838514, 11.2586018 48.183562)",,,,,
8115087,Plonnerstraße,residential,30,False,True,76.344,"LINESTRING (11.2586018 48.183562, 11.2595356 48.1838514)",,,,,
1062926556,Polzstraße,residential,30,False,True,73.20400000000001,"LINESTRING (11.2586018 48.183562, 11.2587231 48.183438, 11.2588178 48.1833186, 11.2589114 48.1831782, 11.2590181 48.1830169, 11.2590466 48.1829758)",,,,,
26594670,Dachauer Straße,tertiary,50,False,False,40.877,"LINESTRING (11.260852 48.1804592, 11.2606772 48.180433, 11.2603141 48.1803786)",2,,,,
1062926557,Stadelbergerstraße,unclassified,30,False,False,22.185000000000002,"LINESTRING (11.2582422 48.1822156, 11.2579771 48.1821619, 11.2579559 48.1821576)",,,,,
1062926557,Stadelbergerstraße,unclassified,30,False,True,85.116,"LINESTRING (11.2582422 48.1822156, 11.2586789 48.1823068, 11.2590575 48.182387, 11.2593369 48.1824462)",,,,,
"[12533987, 847796100]",Kirchstraße,residential,30,False,False,141.93499999999997,"LINESTRING (11.2553765 48.1777693, 11.2555499 48.1778109, 11.2556274 48.1778259, 11.2563959 48.1779445, 11.2565004 48.1779606, 11.2567222 48.1779005, 11.2571415 48.1778021, 11.2572097 48.177794)",,,,,
"[31856588, 468906765, 468906767]",Hauptstraße,primary,50,False,True,188.18,"LINESTRING (11.2553765 48.1777693, 11.2553399 48.1778363, 11.2552716 48.1779669, 11.2552153 48.1780763, 11.2551347 48.1782153, 11.2550177 48.178421, 11.2549219 48.1785755, 11.2548007 48.178757, 11.2547148 48.1789089, 11.2546576 48.179025, 11.2545804 48.1792527, 11.2545747 48.1792764, 11.2545835 48.1793062, 11.2546 48.1793332, 11.2546326 48.1793548)","['4', '2', '3']",B 2,,,
"[8009161, 37972364, 468906766, 37961526, 176801498]","['Hauptstraße', 'Amperbrücke', 'Leonhardsplatz']",primary,50,False,False,143.728,"LINESTRING (11.2553765 48.1777693, 11.2554143 48.1776987, 11.2554923 48.1775127, 11.2555106 48.1774586, 11.2555274 48.1773962, 11.2555472 48.1773377, 11.2556718 48.1770346, 11.2557272 48.1769219, 11.2559075 48.176696, 11.2560236 48.1765596)","['2', '3']",B 2,,,yes
