osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,width
9097449,Rathausstraße,residential,20,True,False,239.13000000000008,1,"LINESTRING (8.5430919 53.0349316, 8.5431257 53.0348899, 8.5432218 53.0347774, 8.5432789 53.0346582, 8.5432955 53.0345846, 8.5432944 53.0345432, 8.543301 53.0345028, 8.5433432 53.0343782, 8.5434124 53.0342567, 8.5434645 53.033844, 8.5434874 53.033724, 8.5435423 53.0336241, 8.5436408 53.0335249, 8.5437249 53.0334734, 8.5438561 53.033426, 8.5440701 53.0333796, 8.544222 53.0333219, 8.5443602 53.0332943, 8.5445332 53.0332597, 8.5446598 53.0332348)",,
77609403,Wittekindstraße,unclassified,50,False,False,48.778999999999996,2,"LINESTRING (8.5430919 53.0349316, 8.5434598 53.0350936, 8.5436786 53.0351923)",,
"[728917741, 9097373]",Wittekindstraße,unclassified,50,False,True,83.62400000000001,2,"LINESTRING (8.5430919 53.0349316, 8.5429725 53.0348762, 8.5428656 53.0348264, 8.5426137 53.0347163, 8.5423261 53.0345957, 8.5421681 53.0345571, 8.5421171 53.0345447, 8.542044 53.0345301)",,
30922970,Grüppenbührener Straße,tertiary,50,False,False,85.75800000000001,2,"LINESTRING (8.5452769 53.0358851, 8.54537 53.0357162, 8.5455595 53.0354111, 8.5456493 53.0352918, 8.5457231 53.0352208, 8.5457828 53.0351819)",,
77609128,Wittekindstraße,unclassified,50,False,False,357.7480000000001,,"LINESTRING (8.5452769 53.0358851, 8.5453463 53.0359135, 8.5453839 53.0359267, 8.5460826 53.0361718, 8.5496746 53.037303, 8.5497951 53.0373388, 8.5498255 53.0373478, 8.5498432 53.0373514, 8.5500138 53.0373367)",,
77609403,Wittekindstraße,unclassified,50,False,True,131.76500000000001,2,"LINESTRING (8.5452769 53.0358851, 8.5452084 53.0358607, 8.5451639 53.0358409, 8.5445634 53.0355734, 8.5438313 53.0352581, 8.5436786 53.0351923)",,
448268583,Grüppenbührener Straße,tertiary,50,False,True,93.938,2,"LINESTRING (8.5452769 53.0358851, 8.5450811 53.0362263, 8.5449572 53.036445, 8.5449357 53.0364763, 8.5448105 53.0366819)",,
9097449,Rathausstraße,residential,20,True,False,83.918,1,"LINESTRING (8.5446598 53.0332348, 8.5447498 53.0331948, 8.5448161 53.0331446, 8.5448291 53.0331348, 8.5452197 53.0329643, 8.5453039 53.0329201, 8.5454255 53.0328564, 8.5455642 53.0327242)",,
9097474,Ring,residential,20,False,False,154.03099999999998,,"LINESTRING (8.5455642 53.0327242, 8.5455952 53.03274, 8.5456925 53.0327921, 8.5457873 53.0328378, 8.5461327 53.0328858, 8.5465967 53.032924, 8.546692 53.0329697, 8.5467772 53.0330298, 8.5468648 53.0331021, 8.5469667 53.0331861, 8.547251 53.0332942, 8.5474099 53.0333458, 8.5474471 53.0333579, 8.5474947 53.0333734)",,
"[24980384, 365145523]",Ring,residential,20,False,False,61.471,,"LINESTRING (8.5455642 53.0327242, 8.545727 53.0322844, 8.545764 53.0321846)",,
9077694,Grüppenbührener Straße,tertiary,50,False,True,82.41199999999999,2,"LINESTRING (8.5474947 53.0333734, 8.5474921 53.033487, 8.5475653 53.0339425, 8.5475661 53.0339749, 8.5475551 53.0340434, 8.547533 53.0341108)",K 347,
9077822,Ring,tertiary,50,False,False,119.446,2,"LINESTRING (8.5474947 53.0333734, 8.5479464 53.0326768, 8.5480104 53.0325746, 8.5480303 53.0325451, 8.5481291 53.0323694)",K 347,
9097474,Ring,residential,20,False,True,154.031,,"LINESTRING (8.5474947 53.0333734, 8.5474471 53.0333579, 8.5474099 53.0333458, 8.547251 53.0332942, 8.5469667 53.0331861, 8.5468648 53.0331021, 8.5467772 53.0330298, 8.546692 53.0329697, 8.5465967 53.032924, 8.5461327 53.0328858, 8.5457873 53.0328378, 8.5456925 53.0327921, 8.5455952 53.03274, 8.5455642 53.0327242)",,
9097293,Bergedorfer Straße,tertiary,50,False,True,80.875,2,"LINESTRING (8.5390531 53.0316163, 8.5401941 53.0318575)",K 232,
9640915,Brüninger Weg,residential,30,False,True,147.899,,"LINESTRING (8.5437461 53.0387569, 8.5437217 53.0385869, 8.5437446 53.0381257, 8.5437496 53.0379435, 8.5436828 53.0377592, 8.5435791 53.0376357, 8.5434752 53.0375383, 8.5433783 53.0374941)",,
9702556,Schlattenweg,residential,30,False,True,106.47999999999999,,"LINESTRING (8.5437461 53.0387569, 8.5446248 53.0387985, 8.5453157 53.0386971)",,
14624496,Fahrener Weg,residential,30,False,True,90.49300000000001,,"LINESTRING (8.5495936 53.0348091, 8.5496574 53.034837, 8.5498022 53.0348759, 8.5508209 53.0351498)",,
"[77610970, 1112222300]",Wolfsheide,residential,50,False,False,20.662000000000003,,"LINESTRING (8.5495936 53.0348091, 8.549454 53.0348319, 8.5494044 53.03484, 8.5493433 53.03485, 8.5492954 53.0348578)",,
9508014,Urneburger Straße,tertiary,50,False,True,147.79999999999998,2,"LINESTRING (8.5492954 53.0348578, 8.5492388 53.0347874, 8.5491529 53.0346965, 8.5489786 53.034588, 8.5485308 53.0344149, 8.5483966 53.0343622, 8.5481193 53.0342574, 8.5480298 53.034234, 8.5476139 53.0341254, 8.547533 53.0341108)",K 228,
77610909,Urneburger Straße,tertiary,,False,False,281.09000000000003,2,"LINESTRING (8.5492954 53.0348578, 8.5493346 53.0350205, 8.5494182 53.0352984, 8.5497571 53.0358853, 8.549905 53.0368372, 8.5500138 53.0373367)",K 228,
"[77610970, 1112222300]",Wolfsheide,residential,50,False,True,20.662,,"LINESTRING (8.5492954 53.0348578, 8.5493433 53.03485, 8.5494044 53.03484, 8.549454 53.0348319, 8.5495936 53.0348091)",,
24980383,Mühlenstraße,tertiary,50,False,True,53.833,2,"LINESTRING (8.544644 53.0307204, 8.5448545 53.031053, 8.5449302 53.0311729)",K 342,
506668478,Lange Wand,unclassified,30,False,False,96.27099999999999,,"LINESTRING (8.544644 53.0307204, 8.5445961 53.0307374, 8.5445104 53.0307616, 8.5434231 53.030716, 8.5432237 53.0307144)",,
9369917,Lindenstraße,residential,30,False,False,175.315,2,"LINESTRING (8.5432237 53.0307144, 8.5432836 53.030794, 8.5432192 53.0311731, 8.5431945 53.0312913, 8.5431876 53.0313237, 8.5431299 53.0315965, 8.5431232 53.0316282, 8.5430754 53.0318543, 8.543001 53.0322061, 8.5429968 53.032226, 8.5429875 53.0322725)",,6.5
506668478,Lange Wand,unclassified,30,False,True,96.271,,"LINESTRING (8.5432237 53.0307144, 8.5434231 53.030716, 8.5445104 53.0307616, 8.5445961 53.0307374, 8.544644 53.0307204)",,
511821387,Lange Wand,unclassified,30,False,False,35.488,2,"LINESTRING (8.5432237 53.0307144, 8.5431367 53.0306881, 8.5427242 53.0306083)",,6.5
"[511821387, 98473223]",Lange Wand,"['unclassified', 'residential']",30,False,False,65.464,2,"LINESTRING (8.5427242 53.0306083, 8.5424016 53.0305464, 8.5422344 53.0305162, 8.5417919 53.0304288)",,6.5
511821387,Lange Wand,unclassified,30,False,True,35.488,2,"LINESTRING (8.5427242 53.0306083, 8.5431367 53.0306881, 8.5432237 53.0307144)",,6.5
10303957,Lärchenstraße,residential,30,False,False,106.375,2,"LINESTRING (8.5404558 53.0301468, 8.5403025 53.031099)",,6.5
98473223,Lange Wand,residential,30,False,True,94.72800000000001,2,"LINESTRING (8.5404558 53.0301468, 8.5408338 53.0302152, 8.5417919 53.0304288)",,
9094940,Ring,tertiary,50,False,False,88.793,2,"LINESTRING (8.5470698 53.0322437, 8.5464906 53.0321598, 8.5462749 53.0321464, 8.5460653 53.0321559, 8.5459705 53.0321649, 8.545764 53.0321846)",K 232,
"[742516537, 9094940]",Ring,tertiary,50,False,True,72.53,"['2', '3']","LINESTRING (8.5470698 53.0322437, 8.5471703 53.0322556, 8.5474773 53.0322966, 8.5479413 53.032328, 8.5479917 53.0323341, 8.5481291 53.0323694)",K 232,
9501306,Am Glockenstein,residential,20,False,False,135.05900000000003,,"LINESTRING (8.5470698 53.0322437, 8.5470699 53.0322002, 8.54707 53.0321804, 8.5470716 53.0315434, 8.5470718 53.031448, 8.5469831 53.0310325)",,
9501306,Am Glockenstein,residential,20,False,False,6.999,,"LINESTRING (8.5469831 53.0310325, 8.5470876 53.0310289)",,
9501306,Am Glockenstein,residential,20,False,True,135.059,,"LINESTRING (8.5469831 53.0310325, 8.5470718 53.031448, 8.5470716 53.0315434, 8.54707 53.0321804, 8.5470699 53.0322002, 8.5470698 53.0322437)",,
41088447,Glockenweg,residential,20,False,False,61.858000000000004,,"LINESTRING (8.5469831 53.0310325, 8.5461861 53.0310789, 8.5460625 53.0310869)",,
9501306,Am Glockenstein,residential,20,False,False,43.958999999999996,,"LINESTRING (8.5495219 53.0309176, 8.5495689 53.0309347, 8.5498622 53.0309867, 8.5500274 53.0310335, 8.5500654 53.0310442, 8.550132 53.0310608)",,
9501306,Am Glockenstein,residential,20,False,True,163.81900000000002,,"LINESTRING (8.5495219 53.0309176, 8.5493962 53.0309302, 8.5485894 53.0309893, 8.5482632 53.0310132, 8.5477278 53.0309876, 8.5470876 53.0310289)",,
41088209,Kornblumenweg,residential,30,False,True,95.205,,"LINESTRING (8.5495219 53.0309176, 8.5494862 53.0308691, 8.5494889 53.0308086, 8.5495629 53.030563, 8.5496603 53.0302484, 8.549482 53.0301126)",,
9501306,Am Glockenstein,residential,20,False,True,43.959,,"LINESTRING (8.550132 53.0310608, 8.5500654 53.0310442, 8.5500274 53.0310335, 8.5498622 53.0309867, 8.5495689 53.0309347, 8.5495219 53.0309176)",,
"[9644321, 659384983, 459834966, 459834967, 742516538]",Lange Straße,tertiary,"['50', '30']",False,False,199.85800000000003,"['2', '3']","LINESTRING (8.550132 53.0310608, 8.5500272 53.0311173, 8.5498795 53.031202, 8.5496567 53.0313265, 8.5495281 53.0313988, 8.5485437 53.0319665, 8.5485142 53.0319831, 8.5484892 53.0319978, 8.5483758 53.0320724, 8.5483009 53.032141, 8.5482155 53.0322193, 8.5481952 53.0322485, 8.5481291 53.0323694)",K 347,
14776515,Stieglitzstraße,residential,30,False,False,57.376,,"LINESTRING (8.5521774 53.0372747, 8.5524717 53.03679)",,
9501312,Amselweg,residential,30,False,False,104.644,,"LINESTRING (8.5521774 53.0372747, 8.5519208 53.0372337, 8.5515928 53.0372301, 8.5514649 53.037284, 8.5513604 53.0374785, 8.5511972 53.037747)",,
9501312,Amselweg,residential,30,False,True,104.64399999999999,,"LINESTRING (8.5511972 53.037747, 8.5513604 53.0374785, 8.5514649 53.037284, 8.5515928 53.0372301, 8.5519208 53.0372337, 8.5521774 53.0372747)",,
38239789,Wittekindstraße,residential,30,False,False,75.14800000000001,,"LINESTRING (8.5511972 53.037747, 8.5503553 53.0375538, 8.5502835 53.0375618, 8.5502209 53.0375738, 8.5501409 53.0375894)",,
38239789,Wittekindstraße,residential,30,False,True,81.82,,"LINESTRING (8.5511972 53.037747, 8.5515433 53.0378343, 8.5517936 53.0378974, 8.552279 53.038085)",,
38239789,Wittekindstraße,residential,30,False,True,75.148,,"LINESTRING (8.5501409 53.0375894, 8.5502209 53.0375738, 8.5502835 53.0375618, 8.5503553 53.0375538, 8.5511972 53.037747)",,
1112222299,Urneburger Straße,tertiary,50,False,True,29.365000000000002,2,"LINESTRING (8.5501409 53.0375894, 8.550075 53.0374698, 8.5500138 53.0373367)",K 228,
731590250,Habbrügger Weg,tertiary,50,False,False,50.001,2,"LINESTRING (8.5391325 53.0354734, 8.5384247 53.0356185)",,
9645343,Feldweg,residential,30,False,True,75.364,,"LINESTRING (8.5391325 53.0354734, 8.5390161 53.0354572, 8.5388465 53.0354331, 8.5387271 53.0354162, 8.5380383 53.0353109)",,
"[610647625, 731590250]",Habbrügger Weg,tertiary,50,False,True,140.83,2,"LINESTRING (8.5391325 53.0354734, 8.5394374 53.0354201, 8.5400217 53.0353213, 8.540064 53.0353136, 8.5403277 53.035262, 8.5406318 53.0352106, 8.5408884 53.0351587, 8.5411399 53.0350939)",,
9702559,Schillerstraße,residential,30,False,False,89.07,,"LINESTRING (8.5453157 53.0386971, 8.5457171 53.0379333)",,
9702556,Schlattenweg,residential,30,False,False,106.47999999999999,,"LINESTRING (8.5453157 53.0386971, 8.5446248 53.0387985, 8.5437461 53.0387569)",,
9702557,Goethestraße,residential,30,False,False,165.537,,"LINESTRING (8.5497847 53.0389331, 8.5488026 53.0385956, 8.5483468 53.038488, 8.5475509 53.0383001)",,
9702557,Goethestraße,residential,30,False,True,129.213,,"LINESTRING (8.5457171 53.0379333, 8.5475509 53.0383001)",,
9702559,Schillerstraße,residential,30,False,True,89.07,,"LINESTRING (8.5457171 53.0379333, 8.5453157 53.0386971)",,
97553263,Schillerstraße,residential,30,False,True,14.074,,"LINESTRING (8.5457171 53.0379333, 8.545782 53.0378129)",,
10066285,Akazienstraße,residential,30,False,False,106.4,,"LINESTRING (8.5417919 53.0304288, 8.5416331 53.0313809)",,
98473223,Lange Wand,residential,30,False,False,94.72800000000001,2,"LINESTRING (8.5417919 53.0304288, 8.5408338 53.0302152, 8.5404558 53.0301468)",,
"[511821387, 98473223]",Lange Wand,"['residential', 'unclassified']",30,False,True,65.464,2,"LINESTRING (8.5417919 53.0304288, 8.5422344 53.0305162, 8.5424016 53.0305464, 8.5427242 53.0306083)",,6.5
10066285,Akazienstraße,residential,30,False,True,106.4,,"LINESTRING (8.5416331 53.0313809, 8.5417919 53.0304288)",,
10303988,Ulmenstraße,residential,30,False,True,94.338,2,"LINESTRING (8.5416331 53.0313809, 8.5403025 53.031099)",,
98374595,Platanenstraße,residential,30,False,False,61.551,,"LINESTRING (8.5416331 53.0313809, 8.5415383 53.0319315)",,
10066931,Grüner Weg,unclassified,,False,False,171.25799999999998,2,"LINESTRING (8.5436786 53.0351923, 8.5437221 53.0351528, 8.5440098 53.0348837, 8.5440694 53.0348279, 8.5442519 53.0348243, 8.544471 53.0348376, 8.545074 53.0349536, 8.5452227 53.0349968, 8.5457083 53.0351584, 8.5457828 53.0351819)",,
77609403,Wittekindstraße,unclassified,50,False,False,131.765,2,"LINESTRING (8.5436786 53.0351923, 8.5438313 53.0352581, 8.5445634 53.0355734, 8.5451639 53.0358409, 8.5452084 53.0358607, 8.5452769 53.0358851)",,
77609403,Wittekindstraße,unclassified,50,False,True,48.778999999999996,2,"LINESTRING (8.5436786 53.0351923, 8.5434598 53.0350936, 8.5430919 53.0349316)",,
10132285,Parkstraße,residential,,False,False,195.784,1,"LINESTRING (8.5392356 53.0337041, 8.5383606 53.0348785, 8.5380383 53.0353109)",,
"[1081253071, 326616375]",Atlasstraße,residential,50,False,False,202.81000000000003,2,"LINESTRING (8.5392356 53.0337041, 8.5399266 53.0340583, 8.54008 53.0341397, 8.5401455 53.0341745, 8.5402401 53.0342247, 8.5403705 53.0343305, 8.5409284 53.0349108, 8.5410503 53.0350376, 8.5410758 53.035056, 8.5411399 53.0350939)",,
9645343,Feldweg,residential,30,False,False,75.364,,"LINESTRING (8.5380383 53.0353109, 8.5387271 53.0354162, 8.5388465 53.0354331, 8.5390161 53.0354572, 8.5391325 53.0354734)",,
10132285,Parkstraße,residential,,False,True,195.784,1,"LINESTRING (8.5380383 53.0353109, 8.5383606 53.0348785, 8.5392356 53.0337041)",,
9097293,Bergedorfer Straße,tertiary,50,False,False,80.875,2,"LINESTRING (8.5401941 53.0318575, 8.5390531 53.0316163)",K 232,
9097293,Bergedorfer Straße,tertiary,50,False,True,193.31400000000002,2,"LINESTRING (8.5401941 53.0318575, 8.5415056 53.0321249, 8.54178 53.0321667, 8.542246 53.0322276, 8.54254 53.032256, 8.5428509 53.0322698, 8.5429875 53.0322725)",K 232,
10303957,Lärchenstraße,residential,30,False,True,84.653,2,"LINESTRING (8.5401941 53.0318575, 8.540201 53.0318092, 8.5402057 53.0317766, 8.5403025 53.031099)",,6.5
10303957,Lärchenstraße,residential,30,False,True,106.375,2,"LINESTRING (8.5403025 53.031099, 8.5404558 53.0301468)",,6.5
10303988,Ulmenstraße,residential,30,False,False,94.338,2,"LINESTRING (8.5403025 53.031099, 8.5416331 53.0313809)",,
10303957,Lärchenstraße,residential,30,False,False,84.653,2,"LINESTRING (8.5403025 53.031099, 8.5402057 53.0317766, 8.540201 53.0318092, 8.5401941 53.0318575)",,6.5
9640915,Brüninger Weg,residential,30,False,False,147.899,,"LINESTRING (8.5433783 53.0374941, 8.5434752 53.0375383, 8.5435791 53.0376357, 8.5436828 53.0377592, 8.5437496 53.0379435, 8.5437446 53.0381257, 8.5437217 53.0385869, 8.5437461 53.0387569)",,
