osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge
25782261,An der Egge,residential,False,True,113.722,,,"LINESTRING (8.3157335 52.3627924, 8.3156868 52.3634169, 8.3155493 52.3638055)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,False,74.189,,,"LINESTRING (8.3186593 52.3632287, 8.3190723 52.3638464)",,
23795775,Eschstraße,residential,False,True,92.14099999999999,,,"LINESTRING (8.3186593 52.3632287, 8.3178657 52.3637027, 8.3177931 52.3638468)",,
25781111,Am Mühlenfeld,residential,False,False,102.732,,,"LINESTRING (8.3186593 52.3632287, 8.3189874 52.3630455, 8.3191895 52.3629598, 8.3194273 52.3629347, 8.3199963 52.3630064)",,
23795775,Eschstraße,residential,False,True,87.603,,,"LINESTRING (8.3177931 52.3638468, 8.3176199 52.3646275)",,
25781101,Robert-Koch-Straße,residential,False,False,33.916,,,"LINESTRING (8.3177931 52.3638468, 8.3172953 52.3638217)",,
23795775,Eschstraße,residential,False,False,92.14099999999999,,,"LINESTRING (8.3177931 52.3638468, 8.3178657 52.3637027, 8.3186593 52.3632287)",,
25782802,Edith-Stein-Straße,residential,False,False,90.618,,,"LINESTRING (8.3177931 52.3638468, 8.3185594 52.3639606, 8.3190723 52.3638464)",,
23795769,Meyerhof,residential,False,False,158.209,,,"LINESTRING (8.3150858 52.3655826, 8.3173966 52.3653999)",,
23795769,Meyerhof,residential,False,True,19.873,,,"LINESTRING (8.3150858 52.3655826, 8.3148005 52.3656225)",,
25782261,An der Egge,residential,False,False,108.178,,,"LINESTRING (8.3150858 52.3655826, 8.3151353 52.3651993, 8.3153085 52.3646205)",,
25781111,Am Mühlenfeld,residential,False,True,102.73200000000001,,,"LINESTRING (8.3199963 52.3630064, 8.3194273 52.3629347, 8.3191895 52.3629598, 8.3189874 52.3630455, 8.3186593 52.3632287)",,
25796525,Agnes-Miegel Straße,living_street,False,True,213.594,,,"LINESTRING (8.3199963 52.3630064, 8.3204364 52.3642958, 8.3195 52.3644897)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,True,87.87,,,"LINESTRING (8.3205133 52.3661515, 8.3203397 52.3656847, 8.3200706 52.36542)",,
25949867,Schützenstraße,residential,False,True,129.744,,,"LINESTRING (8.3205133 52.3661515, 8.3204054 52.3662943, 8.3201539 52.3672921)",,
"[25949869, 25949870]",Am Sonnehügel,living_street,False,False,153.86,,,"LINESTRING (8.3205133 52.3661515, 8.3203694 52.3660305, 8.3191103 52.3660775, 8.319076 52.3660788, 8.3189089 52.3665098)",,
25781102,Tilingstraße,residential,False,True,75.088,,,"LINESTRING (8.3138656 52.3626408, 8.3127658 52.3625704)",,
25781102,Tilingstraße,residential,False,False,127.958,,,"LINESTRING (8.3138656 52.3626408, 8.3147591 52.3627188, 8.3148902 52.3627303, 8.3157335 52.3627924)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,False,110.462,,,"LINESTRING (8.3195 52.3644897, 8.3200706 52.36542)",,
463670225,Gerhart-Hauptmann-Straße,living_street,False,True,217.83799999999997,,,"LINESTRING (8.3195 52.3644897, 8.3190873 52.3645852, 8.3190337 52.3646507, 8.3189854 52.3649791, 8.3189117 52.3650295, 8.3188312 52.365459, 8.3188594 52.365488, 8.3189185 52.3654955, 8.3195916 52.3654631, 8.3196754 52.3654823, 8.3200706 52.36542)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,True,77.202,,,"LINESTRING (8.3195 52.3644897, 8.3190723 52.3638464)",,
25796525,Agnes-Miegel Straße,living_street,False,False,213.594,,,"LINESTRING (8.3195 52.3644897, 8.3204364 52.3642958, 8.3199963 52.3630064)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,True,110.462,,,"LINESTRING (8.3200706 52.36542, 8.3195 52.3644897)",,
463670225,Gerhart-Hauptmann-Straße,living_street,False,False,217.83799999999997,,,"LINESTRING (8.3200706 52.36542, 8.3196754 52.3654823, 8.3195916 52.3654631, 8.3189185 52.3654955, 8.3188594 52.365488, 8.3188312 52.365459, 8.3189117 52.3650295, 8.3189854 52.3649791, 8.3190337 52.3646507, 8.3190873 52.3645852, 8.3195 52.3644897)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,False,87.87,,,"LINESTRING (8.3200706 52.36542, 8.3203397 52.3656847, 8.3205133 52.3661515)",,
25782795,Eisenbahnstraße,residential,False,False,68.726,,,"LINESTRING (8.3108827 52.3708191, 8.3115578 52.3705341, 8.3116811 52.3704446)",,
"[25782796, 25782797]","['Eisenbahnstraße', 'Bahnwinkel']",residential,False,False,415.87,,,"LINESTRING (8.3108827 52.3708191, 8.3106327 52.3700516, 8.3105573 52.3697732, 8.3106462 52.3696801, 8.3108803 52.3696111, 8.3110263 52.3695442, 8.3111398 52.369413, 8.3112404 52.3692532, 8.3113306 52.3690702, 8.3114358 52.3688565, 8.3115198 52.3687622, 8.3116366 52.3687198, 8.3118441 52.3687346, 8.3122219 52.36876, 8.3130221 52.3686723, 8.3134276 52.3684573, 8.3136498 52.3683253)",,
"[226097744, 25782796]","['Eisenbahnstraße', 'Schulstraße']",residential,False,True,170.625,,,"LINESTRING (8.3108827 52.3708191, 8.3110718 52.3713969, 8.3110956 52.3713931, 8.3116914 52.3712637, 8.3120309 52.3711312, 8.3124184 52.3709498)",,
25782795,Eisenbahnstraße,residential,False,True,68.726,,,"LINESTRING (8.3116811 52.3704446, 8.3115578 52.3705341, 8.3108827 52.3708191)",,
26700031,Am Feuerwehrhaus,residential,False,True,18.635,,,"LINESTRING (8.3072125 52.3678345, 8.3072215 52.368002)",,
25782798,Am Schwakenhof,residential,False,True,158.99200000000002,,,"LINESTRING (8.3072125 52.3678345, 8.3073357 52.3677844, 8.3074729 52.3677707, 8.3075922 52.3678326, 8.3077279 52.3678763, 8.3080023 52.3678781, 8.3086225 52.3678763, 8.3094721 52.3678583)",,
26700031,Am Feuerwehrhaus,residential,False,False,152.50900000000001,,,"LINESTRING (8.3072125 52.3678345, 8.3072264 52.3673035, 8.3072311 52.3672495, 8.3072934 52.3672015, 8.3074243 52.3671725, 8.3082904 52.3671554, 8.3084719 52.3671488)",,
26231536,Am Schwaken Hofe,unclassified,False,False,53.716,,50,"LINESTRING (8.3080126 52.3680084, 8.3072215 52.368002)",2,
"[120058987, 120058988, 334189270]",Am Schwaken Hofe,unclassified,False,True,351.85699999999997,,,"LINESTRING (8.3080126 52.3680084, 8.3093722 52.3680238, 8.3101242 52.3680281, 8.310396 52.3679999, 8.3105955 52.3679409, 8.3107579 52.3678535, 8.310869 52.3677615, 8.3110745 52.3675283, 8.3112897 52.3672833, 8.3113951 52.3671671, 8.3116163 52.3669141, 8.311764 52.3668126, 8.3119111 52.3667459, 8.3120825 52.3666993)",,yes
"[25782796, 25782797]","['Eisenbahnstraße', 'Bahnwinkel']",residential,False,True,415.87,,,"LINESTRING (8.3136498 52.3683253, 8.3134276 52.3684573, 8.3130221 52.3686723, 8.3122219 52.36876, 8.3118441 52.3687346, 8.3116366 52.3687198, 8.3115198 52.3687622, 8.3114358 52.3688565, 8.3113306 52.3690702, 8.3112404 52.3692532, 8.3111398 52.369413, 8.3110263 52.3695442, 8.3108803 52.3696111, 8.3106462 52.3696801, 8.3105573 52.3697732, 8.3106327 52.3700516, 8.3108827 52.3708191)",,
25783181,Bremer Straße,tertiary,False,False,32.534,K 401,50,"LINESTRING (8.3136498 52.3683253, 8.313625 52.3682238, 8.3135915 52.3681152, 8.3136163 52.3680372)",,
25783181,Bremer Straße,tertiary,False,True,101.264,K 401,50,"LINESTRING (8.3136498 52.3683253, 8.313722 52.3684438, 8.3138724 52.3686906, 8.3139499 52.3688176, 8.3140134 52.3689218, 8.3140735 52.3690205, 8.31417 52.3691788)",,
26700031,Am Feuerwehrhaus,residential,False,True,152.50900000000001,,,"LINESTRING (8.3084719 52.3671488, 8.3082904 52.3671554, 8.3074243 52.3671725, 8.3072934 52.3672015, 8.3072311 52.3672495, 8.3072264 52.3673035, 8.3072125 52.3678345)",,
25825954,Raiffeisenstraße,residential,False,False,120.928,,,"LINESTRING (8.3116684 52.3650865, 8.3123278 52.3651739, 8.3124383 52.3651586, 8.3125108 52.3651079, 8.3125768 52.3646817, 8.3126954 52.3645977)",,
"[25825954, 370864462]","['Raiffeisenstraße', 'An der Müggenburg']",residential,False,"[False, True]",296.84400000000005,,,"LINESTRING (8.3116684 52.3650865, 8.3115166 52.3650149, 8.3110497 52.3645529, 8.3109823 52.3645168, 8.3108763 52.364484, 8.3105782 52.3644874, 8.3105116 52.3644671, 8.3102775 52.363781, 8.3102265 52.3636504, 8.3101105 52.3635214, 8.3100984 52.363505, 8.3101132 52.3634817, 8.3102949 52.3633547, 8.3103646 52.3633117, 8.3109227 52.3631016)",,
334189285,Raiffeisenstraße,residential,False,True,164.81,,,"LINESTRING (8.3116684 52.3650865, 8.3116231 52.3651863, 8.3115633 52.3652561, 8.3113424 52.3653418, 8.3107994 52.3654907, 8.3106927 52.3655341, 8.3106673 52.3656272, 8.31068 52.3658831, 8.3106625 52.3662308)",,
197173639,Bremer Straße,secondary,False,False,34.0,L 81,50,"LINESTRING (8.3124034 52.3643493, 8.3126954 52.3645977)",,
25780881,Hauweg,residential,False,False,91.83500000000001,,,"LINESTRING (8.3124034 52.3643493, 8.3124884 52.3643033, 8.3125372 52.3642128, 8.3126182 52.3635534)",,
226097747,Bremer Straße,secondary,False,True,171.339,L 81,50,"LINESTRING (8.3124034 52.3643493, 8.3123082 52.3642675, 8.3119945 52.3640034, 8.31111 52.3632589, 8.3109227 52.3631016)",,
852978034,Shared Space Bohmte,secondary,True,False,12.325,,,"LINESTRING (8.3135362 52.3678499, 8.31361 52.3678177, 8.3136999 52.3678098)",,
1094262461,Bremer Straße,secondary,False,True,131.915,L 81,50,"LINESTRING (8.3135362 52.3678499, 8.3134389 52.3677516, 8.3133933 52.3676817, 8.3133499 52.3675853, 8.3131315 52.3670993, 8.3130312 52.3668651, 8.3130164 52.3667566, 8.3130238 52.3667155)",,
25444119,Shared Space Bohmte,secondary,True,False,25.340999999999998,,,"LINESTRING (8.3138739 52.3679226, 8.313862 52.3679676, 8.3138229 52.3680064, 8.3137626 52.3680333, 8.3136901 52.3680441, 8.3136163 52.3680372)",,
"[1245234627, 25782574]",Leverner Straße,secondary,False,True,183.75100000000003,L 81,50,"LINESTRING (8.3138739 52.3679226, 8.3140182 52.3679193, 8.3142365 52.3679411, 8.3145507 52.36802, 8.3148434 52.3680935, 8.3149022 52.3681083, 8.3155996 52.3683048, 8.3156958 52.3683319, 8.3161163 52.3684361, 8.3164021 52.368476)",,
25949867,Schützenstraße,residential,False,False,70.278,,,"LINESTRING (8.3191462 52.3686603, 8.3192648 52.3684314, 8.3196366 52.3681119)",,
25982541,Mozartstraße,residential,False,True,70.142,,,"LINESTRING (8.3191462 52.3686603, 8.3191311 52.368709, 8.3189695 52.3692818)",,
"[341056650, 23795771]",Leverner Straße,secondary,False,True,187.459,L 81,50,"LINESTRING (8.3191462 52.3686603, 8.3189192 52.3686449, 8.318264 52.3686003, 8.3176928 52.3685636, 8.3174601 52.3685487, 8.3166164 52.3684981, 8.3164021 52.368476)",,
25949867,Schützenstraße,residential,False,False,57.80199999999999,,,"LINESTRING (8.3196366 52.3681119, 8.3199339 52.367826, 8.320074 52.3676663)",,
25949867,Schützenstraße,residential,False,True,70.278,,,"LINESTRING (8.3196366 52.3681119, 8.3192648 52.3684314, 8.3191462 52.3686603)",,
25949874,An der Isenburg,residential,False,True,204.48200000000003,,,"LINESTRING (8.3196366 52.3681119, 8.3190059 52.368036, 8.3177735 52.3679422, 8.3166504 52.3678851)",,
"[25949869, 25949870]",Am Sonnehügel,living_street,False,True,153.86,,,"LINESTRING (8.3189089 52.3665098, 8.319076 52.3660788, 8.3191103 52.3660775, 8.3203694 52.3660305, 8.3205133 52.3661515)",,
23795775,Eschstraße,residential,False,False,86.036,,,"LINESTRING (8.3166504 52.3678851, 8.3168941 52.3671258)",,
23795775,Eschstraße,residential,False,True,67.833,,,"LINESTRING (8.3166504 52.3678851, 8.3164021 52.368476)",,
25949874,An der Isenburg,residential,False,False,204.482,,,"LINESTRING (8.3166504 52.3678851, 8.3177735 52.3679422, 8.3190059 52.368036, 8.3196366 52.3681119)",,
26872787,Alter Postweg,residential,False,True,113.193,,,"LINESTRING (8.3186272 52.3704579, 8.3202924 52.3705088)",,
25982541,Mozartstraße,residential,False,False,132.826,,,"LINESTRING (8.3186272 52.3704579, 8.3188025 52.3698586, 8.3189224 52.3694486, 8.3189695 52.3692818)",,
26872787,Alter Postweg,residential,False,False,64.149,,,"LINESTRING (8.3186272 52.3704579, 8.3180563 52.3704608, 8.3176834 52.3704435)",,
26872787,Alter Postweg,residential,False,True,208.417,,,"LINESTRING (8.3147294 52.3700706, 8.3149246 52.370028, 8.3153275 52.3700339, 8.3155023 52.3700802, 8.3160448 52.370224, 8.3171811 52.3703724, 8.3176834 52.3704435)",,
"[854399474, 25783181]",Bremer Straße,tertiary,False,False,106.18799999999999,K 401,50,"LINESTRING (8.3147294 52.3700706, 8.3145717 52.3698194, 8.3144655 52.3696501, 8.3143623 52.3694855, 8.31417 52.3691788)",,
"[854399474, 854399475]",Bremer Straße,tertiary,False,True,101.303,K 401,50,"LINESTRING (8.3147294 52.3700706, 8.3148667 52.3702845, 8.3151916 52.3707662, 8.3152707 52.3709191)",,
25949867,Schützenstraße,residential,False,True,41.961,,,"LINESTRING (8.3201539 52.3672921, 8.320074 52.3676663)",,
26003459,Am Hang,living_street,False,True,213.349,,7,"LINESTRING (8.3201539 52.3672921, 8.3170424 52.3670241)",,
25949867,Schützenstraße,residential,False,False,129.744,,,"LINESTRING (8.3201539 52.3672921, 8.3204054 52.3662943, 8.3205133 52.3661515)",,
23795775,Eschstraße,residential,False,False,15.142,,,"LINESTRING (8.3168941 52.3671258, 8.3170424 52.3670241)",,
23795775,Eschstraße,residential,False,True,86.036,,,"LINESTRING (8.3168941 52.3671258, 8.3166504 52.3678851)",,
26244065,Am Hügel,residential,False,False,99.42900000000002,,,"LINESTRING (8.3168941 52.3671258, 8.3165614 52.3672302, 8.3161156 52.3672969, 8.315769 52.3672928, 8.3155595 52.3672665, 8.31549 52.3672581)",,
26244065,Am Hügel,residential,False,True,104.934,,,"LINESTRING (8.314781 52.3664973, 8.3148408 52.3667913, 8.3149612 52.3670078, 8.315159 52.3671595, 8.31549 52.3672581)",,
26244255,Obere Straße,residential,False,True,226.42899999999997,,,"LINESTRING (8.3136999 52.3678098, 8.3137026 52.3677423, 8.313758 52.3674273, 8.3138049 52.3671777, 8.3140071 52.3667684, 8.3141135 52.3664302, 8.3141453 52.3663524, 8.3142416 52.3662894, 8.3148972 52.3660578)",,
852978034,Shared Space Bohmte,secondary,True,False,18.642,,,"LINESTRING (8.3136999 52.3678098, 8.3137863 52.3678281, 8.3138491 52.3678688, 8.3138739 52.3679226)",,
25781080,Auf der Masch,unclassified,False,False,214.467,,,"LINESTRING (8.3094721 52.3678583, 8.3094473 52.3677453, 8.3093125 52.3673142, 8.3092247 52.3670525, 8.3090931 52.3667097, 8.3089773 52.3664818, 8.3089062 52.3663921, 8.308815 52.366327, 8.3087332 52.3662934, 8.3086004 52.3662717, 8.3082918 52.3662654)",,
25782798,Am Schwakenhof,residential,False,False,158.992,,,"LINESTRING (8.3094721 52.3678583, 8.3086225 52.3678763, 8.3080023 52.3678781, 8.3077279 52.3678763, 8.3075922 52.3678326, 8.3074729 52.3677707, 8.3073357 52.3677844, 8.3072125 52.3678345)",,
26231536,Am Schwaken Hofe,unclassified,False,True,53.716,,50,"LINESTRING (8.3072215 52.368002, 8.3080126 52.3680084)",2,
26700031,Am Feuerwehrhaus,residential,False,False,18.635,,,"LINESTRING (8.3072215 52.368002, 8.3072125 52.3678345)",,
26244255,Obere Straße,residential,False,False,164.446,,,"LINESTRING (8.3173188 52.3660838, 8.3148972 52.3660578)",,
23795775,Eschstraße,residential,False,False,76.26,,,"LINESTRING (8.3173188 52.3660838, 8.317356 52.3658838, 8.3173966 52.3653999)",,
23795775,Eschstraße,residential,False,True,106.756,,,"LINESTRING (8.3173188 52.3660838, 8.3171518 52.3668605, 8.3170424 52.3670241)",,
26244255,Obere Straße,residential,False,True,164.446,,,"LINESTRING (8.3148972 52.3660578, 8.3173188 52.3660838)",,
26244266,Obere Straße,residential,False,False,48.846,,,"LINESTRING (8.3148972 52.3660578, 8.3148005 52.3656225)",,
26244255,Obere Straße,residential,False,False,226.42900000000003,,,"LINESTRING (8.3148972 52.3660578, 8.3142416 52.3662894, 8.3141453 52.3663524, 8.3141135 52.3664302, 8.3140071 52.3667684, 8.3138049 52.3671777, 8.313758 52.3674273, 8.3137026 52.3677423, 8.3136999 52.3678098)",,
23795769,Meyerhof,residential,False,False,19.873,,,"LINESTRING (8.3148005 52.3656225, 8.3150858 52.3655826)",,
23795769,Meyerhof,residential,False,True,115.744,,,"LINESTRING (8.3148005 52.3656225, 8.313108 52.3654983)",,
26244266,Obere Straße,residential,False,True,48.846,,,"LINESTRING (8.3148005 52.3656225, 8.3148972 52.3660578)",,
25949867,Schützenstraße,residential,False,False,41.961,,,"LINESTRING (8.320074 52.3676663, 8.3201539 52.3672921)",,
25949867,Schützenstraße,residential,False,True,57.80199999999999,,,"LINESTRING (8.320074 52.3676663, 8.3199339 52.367826, 8.3196366 52.3681119)",,
25781080,Auf der Masch,unclassified,False,True,214.467,,,"LINESTRING (8.3082918 52.3662654, 8.3086004 52.3662717, 8.3087332 52.3662934, 8.308815 52.366327, 8.3089062 52.3663921, 8.3089773 52.3664818, 8.3090931 52.3667097, 8.3092247 52.3670525, 8.3093125 52.3673142, 8.3094473 52.3677453, 8.3094721 52.3678583)",,
27078265,Am Schwaken Hofe,unclassified,False,False,64.319,,,"LINESTRING (8.3130238 52.3667155, 8.3126361 52.3666849, 8.3124134 52.3666772, 8.3122363 52.3666836, 8.3120825 52.3666993)",,
197173639,Bremer Straße,secondary,False,True,135.46699999999998,L 81,50,"LINESTRING (8.3130238 52.3667155, 8.3130509 52.3663057, 8.3130757 52.3659691, 8.313096 52.3656735, 8.313108 52.3654983)",,
1094262461,Bremer Straße,secondary,False,False,131.915,L 81,50,"LINESTRING (8.3130238 52.3667155, 8.3130164 52.3667566, 8.3130312 52.3668651, 8.3131315 52.3670993, 8.3133499 52.3675853, 8.3133933 52.3676817, 8.3134389 52.3677516, 8.3135362 52.3678499)",,
197173639,Bremer Straße,secondary,False,True,34.0,L 81,50,"LINESTRING (8.3126954 52.3645977, 8.3124034 52.3643493)",,
25825954,Raiffeisenstraße,residential,False,True,120.928,,,"LINESTRING (8.3126954 52.3645977, 8.3125768 52.3646817, 8.3125108 52.3651079, 8.3124383 52.3651586, 8.3123278 52.3651739, 8.3116684 52.3650865)",,
197173639,Bremer Straße,secondary,False,False,107.264,L 81,50,"LINESTRING (8.3126954 52.3645977, 8.312853 52.3647337, 8.3129779 52.3648523, 8.3130412 52.3649682, 8.3130997 52.3651009, 8.313108 52.3654983)",,
"[226097744, 25478411]",Schulstraße,residential,False,False,47.936,,,"LINESTRING (8.312715 52.3705586, 8.3124932 52.3708473, 8.3124184 52.3709498)",,
25478411,Schulstraße,residential,False,True,187.03299999999996,,,"LINESTRING (8.312715 52.3705586, 8.3128124 52.3704652, 8.3130969 52.3701924, 8.3132796 52.3700172, 8.3136295 52.3696816, 8.3138233 52.369415, 8.3139133 52.3692469, 8.3139467 52.3692251, 8.31417 52.3691788)",,
"[226097743, 25781079]",Am Sportplatz,residential,False,False,190.595,,,"LINESTRING (8.312715 52.3705586, 8.3128399 52.3707655, 8.3139768 52.3708437, 8.3150586 52.3709246, 8.3152707 52.3709191)",,
25781101,Robert-Koch-Straße,residential,False,False,118.568,,,"LINESTRING (8.3172953 52.3638217, 8.3155493 52.3638055)",,
25781101,Robert-Koch-Straße,residential,False,True,33.916,,,"LINESTRING (8.3172953 52.3638217, 8.3177931 52.3638468)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,False,77.202,,,"LINESTRING (8.3190723 52.3638464, 8.3195 52.3644897)",,
25781110,Käthe-Kollwitz-Straße,living_street,False,True,74.189,,,"LINESTRING (8.3190723 52.3638464, 8.3186593 52.3632287)",,
25782802,Edith-Stein-Straße,residential,False,True,90.618,,,"LINESTRING (8.3190723 52.3638464, 8.3185594 52.3639606, 8.3177931 52.3638468)",,
25781101,Robert-Koch-Straße,residential,False,False,200.989,,,"LINESTRING (8.3155493 52.3638055, 8.3126182 52.3635534)",,
25781101,Robert-Koch-Straße,residential,False,True,118.568,,,"LINESTRING (8.3155493 52.3638055, 8.3172953 52.3638217)",,
25782261,An der Egge,residential,False,True,92.087,,,"LINESTRING (8.3155493 52.3638055, 8.3153085 52.3646205)",,
25782261,An der Egge,residential,False,False,113.722,,,"LINESTRING (8.3155493 52.3638055, 8.3156868 52.3634169, 8.3157335 52.3627924)",,
25780959,Neustadtstraße,residential,False,True,71.073,,,"LINESTRING (8.3118501 52.362778, 8.3116297 52.362679, 8.310873 52.3625823)",,
27078265,Am Schwaken Hofe,unclassified,False,True,64.319,,,"LINESTRING (8.3120825 52.3666993, 8.3122363 52.3666836, 8.3124134 52.3666772, 8.3126361 52.3666849, 8.3130238 52.3667155)",,
