osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
152549782,2,B 15,Raiffeisenplatz,primary,50,False,False,8.015,"LINESTRING (12.1756416 49.7327465, 12.175615 49.7326765)",,
152549952,2,B 15,Tirschenreuther Straße,primary,50,False,True,67.442,"LINESTRING (12.1756416 49.7327465, 12.175666 49.7328382, 12.1757325 49.733041, 12.1758088 49.7331587, 12.1759155 49.7333234)",,
"[291441953, 1050314922, 48273390, 48273391, 153628413, 291441951]",,,"['An der Windschnur', 'Fabrikstraße']",residential,30,False,"[False, True]",394.679,"LINESTRING (12.1796506 49.7318262, 12.1796671 49.7317863, 12.1796621 49.7317409, 12.1796407 49.7316836, 12.1793929 49.7313202, 12.1791846 49.7310329, 12.1790441 49.7308593, 12.1787373 49.7304957, 12.1786136 49.7303367, 12.1785592 49.7302959, 12.178486 49.7302411, 12.1783353 49.7301572, 12.178288 49.7301126, 12.1781839 49.7300146, 12.1781409 49.729806, 12.178177 49.7296125, 12.1782102 49.7295374, 12.178235 49.7294815, 12.1783248 49.7293891, 12.1783899 49.7293312, 12.1784834 49.7292966, 12.1785988 49.7292915, 12.1795072 49.7294442)",yes,"['8.9', '9.3', '6.2']"
817258555,,,Johann-Dietl-Straße,residential,30,False,True,284.425,"LINESTRING (12.1796506 49.7318262, 12.1796244 49.7318527, 12.1795945 49.7318703, 12.1795373 49.731888, 12.1794506 49.731895, 12.1783013 49.7319022, 12.1772971 49.7318792, 12.1764284 49.7317979, 12.17588 49.7316838, 12.1758267 49.7316779, 12.1757714 49.7316774)",,
"[32565776, 1050314905, 48273348, 1050314935]",,NEW 27,Theisseiler Straße,tertiary,50,False,True,59.742,"LINESTRING (12.1681041 49.7273185, 12.1680749 49.7273599, 12.1680423 49.7273854, 12.1679177 49.7274411, 12.1674452 49.7276331)",yes,
152549637,,,An der Floß,residential,30,False,False,230.22700000000003,"LINESTRING (12.1681041 49.7273185, 12.1681392 49.727336, 12.1689015 49.7279737, 12.1695879 49.7285269, 12.170033 49.7288702, 12.1701223 49.7289239)",,
152549952,2,B 15,Tirschenreuther Straße,primary,50,False,False,24.337,"LINESTRING (12.1775901 49.7349388, 12.1773857 49.7347643)",,
152549952,2,B 15,Tirschenreuther Straße,primary,50,False,True,47.763,"LINESTRING (12.1775901 49.7349388, 12.178001 49.7352764)",,
24747897,,,Lobkowitzer Straße,residential,30,False,False,70.03,"LINESTRING (12.1775901 49.7349388, 12.1768919 49.7351512, 12.1767054 49.7352026)",,
153777247,2,,Innere Floßer Straße,tertiary,50,False,True,68.902,"LINESTRING (12.178874 49.7333104, 12.1779252 49.7332216)",,
24682566,,,Galgengasse,residential,30,False,True,96.992,"LINESTRING (12.178874 49.7333104, 12.1789137 49.7333816, 12.1789493 49.7334642, 12.1789369 49.7335333, 12.1788924 49.7336031, 12.1787183 49.7338472, 12.1786766 49.7339467, 12.1786966 49.7340716, 12.1787246 49.7341375)",,
24682565,,,Brenner-Schäffer-Straße,residential,30,False,False,59.222,"LINESTRING (12.1796502 49.7348835, 12.1794717 49.7349544, 12.1789087 49.7351136)",,
24682584,,,Galgengasse,residential,30,False,False,106.444,"LINESTRING (12.1796502 49.7348835, 12.1789188 49.7343241, 12.1787246 49.7341375)",,
24682563,,,Lichtensternstraße,residential,30,False,False,69.34,"LINESTRING (12.1787246 49.7341375, 12.1781095 49.7343103, 12.1778912 49.7344377)",,
24682566,,,Galgengasse,residential,30,False,False,96.992,"LINESTRING (12.1787246 49.7341375, 12.1786966 49.7340716, 12.1786766 49.7339467, 12.1787183 49.7338472, 12.1788924 49.7336031, 12.1789369 49.7335333, 12.1789493 49.7334642, 12.1789137 49.7333816, 12.178874 49.7333104)",,
24682584,,,Galgengasse,residential,30,False,True,106.444,"LINESTRING (12.1787246 49.7341375, 12.1789188 49.7343241, 12.1796502 49.7348835)",,
152549952,2,B 15,Tirschenreuther Straße,primary,50,False,True,24.337,"LINESTRING (12.1773857 49.7347643, 12.1775901 49.7349388)",,
24682563,,,Lichtensternstraße,residential,30,False,True,51.652,"LINESTRING (12.1773857 49.7347643, 12.1776332 49.7346385, 12.1778912 49.7344377)",,
152549952,2,B 15,Tirschenreuther Straße,primary,50,False,False,192.23600000000002,"LINESTRING (12.1773857 49.7347643, 12.1767989 49.7342631, 12.1764642 49.7339436, 12.1761943 49.7336345, 12.1759155 49.7333234)",,
24682565,,,Brenner-Schäffer-Straße,residential,30,False,False,67.705,"LINESTRING (12.1789087 49.7351136, 12.1785702 49.7351782, 12.178001 49.7352764)",,
24682565,,,Brenner-Schäffer-Straße,residential,30,False,True,59.222,"LINESTRING (12.1789087 49.7351136, 12.1794717 49.7349544, 12.1796502 49.7348835)",,
24682575,,,Von-Gluck-Straße,residential,30,False,True,104.874,"LINESTRING (12.1789087 49.7351136, 12.1783768 49.7347498, 12.1778912 49.7344377)",,
