osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width
979351505,2,Schongauer Straße,tertiary,50,False,True,22.644,"LINESTRING (11.0632149 47.7926589, 11.0631232 47.7924648)",
573659105,,Schongauer Straße,tertiary,50,False,False,139.721,"LINESTRING (11.0632149 47.7926589, 11.0632189 47.7927875, 11.0632474 47.7937059, 11.0632441 47.7939152)",
157363806,,Bachstraße,residential,,False,True,34.024,"LINESTRING (11.0648979 47.7995093, 11.0648753 47.799555, 11.0647544 47.7997997)",
410325303,2,Hauptstraße,tertiary,,False,False,104.829,"LINESTRING (11.0648979 47.7995093, 11.0649744 47.7995392, 11.0651306 47.7996003, 11.0654182 47.7997129, 11.0654518 47.799726, 11.0659703 47.8000257, 11.0660237 47.8000643)",
410325303,2,Hauptstraße,tertiary,,False,True,150.317,"LINESTRING (11.0648979 47.7995093, 11.0647505 47.7994647, 11.0644211 47.7993554, 11.0634689 47.7990396, 11.0630851 47.7989226)",
26565982,,Robert-Koch-Straße,residential,30,False,False,38.946,"LINESTRING (11.0632441 47.7939152, 11.0637614 47.7938716)",
573659105,,Schongauer Straße,tertiary,50,False,False,531.5930000000001,"LINESTRING (11.0632441 47.7939152, 11.0632269 47.7940984, 11.0632012 47.7942845, 11.063132 47.7945122, 11.063078 47.7946855, 11.0629186 47.7950837, 11.0626299 47.79589, 11.0621538 47.7971367, 11.0619384 47.797688, 11.0618918 47.7979402, 11.0618778 47.7980546, 11.0619022 47.7981995, 11.0619758 47.798352, 11.0620451 47.798477, 11.0620895 47.7985658)",
573659105,,Schongauer Straße,tertiary,50,False,True,139.721,"LINESTRING (11.0632441 47.7939152, 11.0632474 47.7937059, 11.0632189 47.7927875, 11.0632149 47.7926589)",
26565982,,Robert-Koch-Straße,residential,30,False,False,48.181,"LINESTRING (11.0637614 47.7938716, 11.0643949 47.7937902)",
26565982,,Robert-Koch-Straße,residential,30,False,True,38.946,"LINESTRING (11.0637614 47.7938716, 11.0632441 47.7939152)",
63765214,,Robert-Koch-Straße,residential,30,False,False,71.813,"LINESTRING (11.0637614 47.7938716, 11.0639461 47.7932378)",
26565982,,Robert-Koch-Straße,residential,30,False,True,48.181,"LINESTRING (11.0643949 47.7937902, 11.0637614 47.7938716)",
30853190,,Robert-Koch-Straße,residential,30,False,False,29.678,"LINESTRING (11.0643949 47.7937902, 11.0645278 47.7937719, 11.0646657 47.7937849, 11.0647788 47.7938163)",
410325303,2,Hauptstraße,tertiary,,False,True,51.473,"LINESTRING (11.0666364 47.8002762, 11.0660237 47.8000643)",
12265543,,Ebertstraße,residential,,False,False,103.59100000000001,"LINESTRING (11.0666364 47.8002762, 11.0666186 47.8003137, 11.0665398 47.8004633, 11.0665572 47.8005733, 11.0671652 47.8010437)",
410325303,2,Hauptstraße,tertiary,,False,False,133.177,"LINESTRING (11.0666364 47.8002762, 11.0672734 47.8003079, 11.0676365 47.8003068, 11.0680727 47.8002282, 11.0683763 47.8001421)",
12265543,,Ebertstraße,residential,,False,True,103.591,"LINESTRING (11.0671652 47.8010437, 11.0665572 47.8005733, 11.0665398 47.8004633, 11.0666186 47.8003137, 11.0666364 47.8002762)",
26198268,,Sulzer Straße,residential,50,False,False,26.689,"LINESTRING (11.0620895 47.7985658, 11.0617841 47.7986904)",
410325303,2,Hauptstraße,tertiary,,False,False,84.541,"LINESTRING (11.0620895 47.7985658, 11.0622532 47.7986502, 11.0630335 47.7989057, 11.0630851 47.7989226)",
