osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,bridge,width,junction
4883177,Hauptstraße,secondary,False,True,110.901,"LINESTRING (9.2591936 48.4865352, 9.2592437 48.4866198, 9.2592643 48.4866565, 9.2593716 48.4867678, 9.2594687 48.4868348, 9.2595249 48.4868736, 9.2598664 48.4870298, 9.260152 48.4871562, 9.2602598 48.4872039)",2,L 380,30,yes,,,
5011124,Hauptstraße,residential,True,False,20.537,"LINESTRING (9.2591936 48.4865352, 9.2591332 48.4865279, 9.259071 48.4865158, 9.2590376 48.4865043, 9.2590069 48.4864921, 9.258974 48.4864739, 9.2589451 48.4864595)",1,,30,,,,
37347859,Eitlinger Straße,secondary,False,True,15.861,"LINESTRING (9.2591936 48.4865352, 9.2591909 48.4864801, 9.259202 48.4863929)",3,L 380,30,,,,
4883177,Hauptstraße,secondary,False,False,85.48100000000001,"LINESTRING (9.2607657 48.4878745, 9.2607512 48.4877408, 9.2605504 48.4874326, 9.2604252 48.487334, 9.2602598 48.4872039)",2,L 380,30,yes,,,
24016393,Dürerstraße,residential,False,False,23.055999999999997,"LINESTRING (9.2607657 48.4878745, 9.2609109 48.4878669, 9.2610529 48.4878084)",,,30,,,,
1047659261,Hauptstraße,secondary,False,True,57.073,"LINESTRING (9.2607657 48.4878745, 9.2607774 48.4880101, 9.2607876 48.488133, 9.2608208 48.4883864)",2,L 380,30,yes,,,
"[4358360, 1006777034, 44071628, 1006777036]","['Hauptstraße', 'Metzinger Straße']",secondary,False,False,102.616,"LINESTRING (9.2608843 48.4887444, 9.2608736 48.4890755, 9.2608728 48.4891139, 9.2608637 48.4892881, 9.260855 48.4894215, 9.2608769 48.4896619, 9.2608771 48.4896665)","['2', '3']",L 380a,30,,,,
1047659262,Hauptstraße,secondary,False,False,40.082,"LINESTRING (9.2608843 48.4887444, 9.2608322 48.4884506, 9.2608208 48.4883864)",2,L 380,30,yes,,,
23581027,Jahnstraße,residential,False,False,64.843,"LINESTRING (9.2524881 48.4833982, 9.2522324 48.4836642, 9.2521342 48.4837566, 9.2520386 48.4838202, 9.2519604 48.4838593)",,,30,,,,
304550922,Schillerstraße,residential,False,False,86.21199999999999,"LINESTRING (9.2524881 48.4833982, 9.2524025 48.4832492, 9.2523544 48.4831002, 9.2523035 48.4829464, 9.2522458 48.4827962, 9.2521867 48.4826503)",,,30,,,,
1047659271,Jahnstraße,residential,False,True,116.687,"LINESTRING (9.2524881 48.4833982, 9.2525973 48.4832615, 9.2528073 48.4831699, 9.2531148 48.483091, 9.2528283 48.4826182)",,,30,,,,
1047659272,Schillerstraße,residential,False,True,227.772,"LINESTRING (9.2524881 48.4833982, 9.2530832 48.4844044, 9.2536259 48.4853027)",,,30,,,,
23594284,Hegelweg,residential,False,True,61.837,"LINESTRING (9.2521867 48.4826503, 9.2521331 48.48267, 9.2520882 48.4826971, 9.2520567 48.4827317, 9.2519806 48.4829104, 9.2518638 48.4831472)",,,30,,,,
304550922,Schillerstraße,residential,False,False,72.26,"LINESTRING (9.2521867 48.4826503, 9.2521063 48.4824979, 9.2520205 48.4823446, 9.2519259 48.4821939, 9.2518316 48.4820448)",,,30,,,,
304550922,Schillerstraße,residential,False,True,86.21199999999999,"LINESTRING (9.2521867 48.4826503, 9.2522458 48.4827962, 9.2523035 48.4829464, 9.2523544 48.4831002, 9.2524025 48.4832492, 9.2524881 48.4833982)",,,30,,,,
986258965,In der Raite,residential,False,False,5.372,"LINESTRING (9.2549424 48.4852932, 9.2549083 48.4852505)",,,30,,,,
986258968,Bahnhofstraße,residential,True,False,3.334,"LINESTRING (9.2549424 48.4852932, 9.2549723 48.4853157)",1,,30,,,,
24016383,Achalmstraße,residential,False,False,167.32799999999997,"LINESTRING (9.2544969 48.4903194, 9.2548844 48.490253, 9.254983 48.4902053, 9.2552436 48.4900794, 9.2562476 48.4894085)",,,30,,,,
"[619440417, 175899270, 175899271]",Karlstraße,residential,False,False,47.973,"LINESTRING (9.256295 48.4883464, 9.256403 48.4882884, 9.2564629 48.4882563, 9.2566138 48.4881855, 9.2566825 48.4881516, 9.2568119 48.4880844)",,,30,,yes,,
"[23597224, 619440419, 619440420]",Markwiesenweg,residential,False,True,408.713,"LINESTRING (9.256295 48.4883464, 9.2562056 48.4883931, 9.2561481 48.488412, 9.2560853 48.488424, 9.2559893 48.4884259, 9.2559275 48.4884151, 9.2558631 48.4883951, 9.2557626 48.4883459, 9.2556485 48.4882929, 9.2555183 48.4882298, 9.2553783 48.4881442, 9.2552361 48.4880491, 9.2549533 48.4878548, 9.2547391 48.4877066, 9.2545156 48.4875434, 9.2543057 48.4874476, 9.2541421 48.4873703, 9.2540827 48.4873353, 9.2540305 48.4872998, 9.2539634 48.4872512, 9.2538558 48.4871683, 9.2537155 48.4870452, 9.2536385 48.4869723, 9.2534401 48.4867772, 9.2531351 48.4864719, 9.2529978 48.4863394, 9.2529405 48.4862921, 9.2528845 48.4862481, 9.2528044 48.4861981, 9.2526864 48.4861367, 9.25257 48.4860883, 9.2523557 48.486022)",,,30,,,,
"[4274973, 984758477]",Sulzwiesenstraße,residential,False,True,98.28,"LINESTRING (9.256295 48.4883464, 9.2563738 48.4884211, 9.2565109 48.4885475, 9.256572 48.4886053, 9.2566726 48.4887004, 9.2569844 48.4889915, 9.2570088 48.4890196, 9.2570513 48.4890736)",,,30,,,,
109230456,Karlstraße,residential,False,False,52.344,"LINESTRING (9.2568119 48.4880844, 9.2569092 48.4880499, 9.2571585 48.4879845, 9.2573494 48.4879345, 9.2573612 48.4879311, 9.2574543 48.4878879)",,,30,,,,
"[619440417, 175899270, 175899271]",Karlstraße,residential,False,True,47.973,"LINESTRING (9.2568119 48.4880844, 9.2566825 48.4881516, 9.2566138 48.4881855, 9.2564629 48.4882563, 9.256403 48.4882884, 9.256295 48.4883464)",,,30,,yes,,
"[986052512, 991942906, 986052509, 986052510]",Bahnhofstraße,residential,False,True,144.351,"LINESTRING (9.2568119 48.4880844, 9.2567618 48.4880301, 9.2567438 48.4880078, 9.2567226 48.4879711, 9.2567182 48.4879635, 9.2566602 48.4878671, 9.2566321 48.4878204, 9.2566101 48.4877838, 9.2565541 48.4876907, 9.2565228 48.4876383, 9.2565031 48.4876053, 9.2564374 48.4874954, 9.2564365 48.4874938, 9.2563506 48.4873499, 9.2563448 48.4873405, 9.256326 48.4873098, 9.2563119 48.4872868, 9.2562077 48.4871166, 9.2561884 48.4870856, 9.2561559 48.4870342, 9.2561209 48.4869787, 9.2560981 48.4869384, 9.2560583 48.4868875)",,,30,,yes,,
37061692,Burgstraße,residential,False,False,76.97999999999999,"LINESTRING (9.2574543 48.4878879, 9.2574735 48.4879727, 9.2574859 48.4880909, 9.2574895 48.4881251, 9.2575041 48.4881678, 9.2575656 48.4882822, 9.2576041 48.4883571, 9.257657 48.48846, 9.2576849 48.4884991, 9.2577133 48.488527, 9.2577446 48.4885387)",,,30,,,,
109230456,Karlstraße,residential,False,True,52.344,"LINESTRING (9.2574543 48.4878879, 9.2573612 48.4879311, 9.2573494 48.4879345, 9.2571585 48.4879845, 9.2569092 48.4880499, 9.2568119 48.4880844)",,,30,,,,
985597856,Bachstraße,residential,False,False,60.19700000000001,"LINESTRING (9.2574543 48.4878879, 9.2575411 48.487892, 9.2575904 48.487898, 9.2576073 48.487901, 9.2577498 48.4879261, 9.2577723 48.4879297, 9.2578917 48.4879487, 9.2579508 48.4879578, 9.2579739 48.4879613, 9.2580302 48.487967, 9.2580954 48.4879709, 9.2581682 48.4879727, 9.2582573 48.4879707)",,,30,,,3.5,
"[986052512, 991942906, 986052509, 986052510]",Bahnhofstraße,residential,False,False,144.351,"LINESTRING (9.2560583 48.4868875, 9.2560981 48.4869384, 9.2561209 48.4869787, 9.2561559 48.4870342, 9.2561884 48.4870856, 9.2562077 48.4871166, 9.2563119 48.4872868, 9.256326 48.4873098, 9.2563448 48.4873405, 9.2563506 48.4873499, 9.2564365 48.4874938, 9.2564374 48.4874954, 9.2565031 48.4876053, 9.2565228 48.4876383, 9.2565541 48.4876907, 9.2566101 48.4877838, 9.2566321 48.4878204, 9.2566602 48.4878671, 9.2567182 48.4879635, 9.2567226 48.4879711, 9.2567438 48.4880078, 9.2567618 48.4880301, 9.2568119 48.4880844)",,,30,,yes,,
"[986258938, 986258934, 986258935, 986258936, 986258937, 986258970, 986258939]",Bahnhofstraße,residential,False,False,143.088,"LINESTRING (9.2560583 48.4868875, 9.2559902 48.4868021, 9.2559584 48.4867511, 9.2559496 48.4867369, 9.2559086 48.4866698, 9.2558406 48.4865583, 9.2557462 48.4864028, 9.2557177 48.4863538, 9.255711 48.4863422, 9.2556965 48.486318, 9.255616 48.4861844, 9.2555519 48.4860772, 9.255531 48.4860422, 9.255478 48.4859545, 9.2554577 48.485921, 9.255452 48.4859115, 9.2554393 48.4858905, 9.2554346 48.4858827, 9.2554109 48.4858434, 9.2553826 48.4857965, 9.2553706 48.4857766, 9.2553226 48.4856972)",2,,30,,,,
991957253,Eugenstraße,residential,False,False,136.447,"LINESTRING (9.2560583 48.4868875, 9.2561105 48.4868752, 9.2562171 48.4868514, 9.2564166 48.4868001, 9.2565406 48.4867674, 9.2567794 48.4867045, 9.2568115 48.4866964, 9.2570801 48.4866285, 9.2572736 48.4865782, 9.2572876 48.4865746, 9.2573018 48.4865709, 9.2573078 48.4865694, 9.2576598 48.4864812, 9.2577862 48.4864472)",2,,30,,,,
14462580,Hauffstraße,residential,False,False,67.553,"LINESTRING (9.2503678 48.4820661, 9.2512842 48.4820565)",,,30,,,,
15061879,Zeppelinstraße,residential,False,False,67.94200000000001,"LINESTRING (9.2503678 48.4820661, 9.2504132 48.4823682, 9.2504454 48.4825842, 9.2504539 48.4826744)",,,30,,,,
15061879,Zeppelinstraße,residential,False,False,44.15,"LINESTRING (9.2504539 48.4826744, 9.2504534 48.4827317, 9.2504514 48.4827917, 9.2504406 48.4828664, 9.2504266 48.4829184, 9.2504078 48.4829682, 9.2503632 48.4830643)",,,30,,,,
15061879,Zeppelinstraße,residential,False,True,67.94200000000001,"LINESTRING (9.2504539 48.4826744, 9.2504454 48.4825842, 9.2504132 48.4823682, 9.2503678 48.4820661)",,,30,,,,
15061879,Zeppelinstraße,residential,False,True,11.276,"LINESTRING (9.2503206 48.4831617, 9.2503632 48.4830643)",,,30,,,,
15061879,Zeppelinstraße,residential,False,False,47.78,"LINESTRING (9.2503206 48.4831617, 9.2502065 48.4833998, 9.2501637 48.4834856, 9.2501279 48.4835719)",,,30,,,,
14462580,Hauffstraße,residential,False,True,40.368,"LINESTRING (9.2518316 48.4820448, 9.2512842 48.4820565)",,,30,,,,
304550922,Schillerstraße,residential,False,True,72.25999999999999,"LINESTRING (9.2518316 48.4820448, 9.2519259 48.4821939, 9.2520205 48.4823446, 9.2521063 48.4824979, 9.2521867 48.4826503)",,,30,,,,
1047659271,Jahnstraße,residential,False,False,116.687,"LINESTRING (9.2528283 48.4826182, 9.2531148 48.483091, 9.2528073 48.4831699, 9.2525973 48.4832615, 9.2524881 48.4833982)",,,30,,,,
15061879,Zeppelinstraße,residential,False,True,42.404,"LINESTRING (9.2502064 48.4844203, 9.2501178 48.4840435)",,,30,,,,
23581027,Jahnstraße,residential,False,True,143.56599999999997,"LINESTRING (9.2502064 48.4844203, 9.2503649 48.4843647, 9.2505339 48.4843086, 9.2509623 48.4841749, 9.2512943 48.4840754, 9.2515323 48.484002, 9.2519604 48.4838593)",,,30,,,,
1047659269,Zeppelinstraße,residential,False,False,24.572,"LINESTRING (9.2502064 48.4844203, 9.2502107 48.4845007, 9.2502033 48.4845727, 9.2501914 48.4846406)",,,30,,,,
15061879,Zeppelinstraße,residential,False,False,42.404,"LINESTRING (9.2501178 48.4840435, 9.2502064 48.4844203)",,,30,,,,
15061879,Zeppelinstraße,residential,False,True,52.813,"LINESTRING (9.2501178 48.4840435, 9.2500933 48.4839225, 9.2500852 48.4838132, 9.2500947 48.4836931, 9.2501279 48.4835719)",,,30,,,,
140621199,Wengenstraße,residential,False,False,45.11,"LINESTRING (9.2501914 48.4846406, 9.2507329 48.4848297)",,,30,,,,
1047659269,Zeppelinstraße,residential,False,True,24.572000000000003,"LINESTRING (9.2501914 48.4846406, 9.2502033 48.4845727, 9.2502107 48.4845007, 9.2502064 48.4844203)",,,30,,,,
23594289,Gartenstraße,residential,False,False,31.467,"LINESTRING (9.25091 48.4830918, 9.2508848 48.4833743)",,,30,,,,
27295477,Gartenstraße,residential,False,False,24.157,"LINESTRING (9.25091 48.4830918, 9.2512372 48.4831045)",,,30,,,,
27295477,Gartenstraße,residential,False,True,40.444,"LINESTRING (9.25091 48.4830918, 9.2505647 48.4830802, 9.2504548 48.4830731, 9.2503632 48.4830643)",,,30,,,,
27295477,Gartenstraße,residential,False,True,24.157,"LINESTRING (9.2512372 48.4831045, 9.25091 48.4830918)",,,30,,,,
23594285,Justinus-Kerner-Straße,residential,False,False,116.61,"LINESTRING (9.2512372 48.4831045, 9.2512762 48.4826076, 9.2512842 48.4820565)",,,30,,,,
27295477,Gartenstraße,residential,False,False,46.461,"LINESTRING (9.2512372 48.4831045, 9.251532 48.4831175, 9.2516621 48.4831266, 9.2517627 48.483136, 9.2518638 48.4831472)",,,30,,,,
23594284,Hegelweg,residential,False,False,61.836999999999996,"LINESTRING (9.2518638 48.4831472, 9.2519806 48.4829104, 9.2520567 48.4827317, 9.2520882 48.4826971, 9.2521331 48.48267, 9.2521867 48.4826503)",,,30,,,,
23594284,Hegelweg,residential,False,True,81.411,"LINESTRING (9.2518638 48.4831472, 9.2518257 48.4832507, 9.2518166 48.48329, 9.251814 48.4833327, 9.2518156 48.4834176, 9.2518225 48.4836004, 9.2518783 48.4837358, 9.2519186 48.4838002, 9.2519604 48.4838593)",,,30,,,,
27295477,Gartenstraße,residential,False,True,46.461,"LINESTRING (9.2518638 48.4831472, 9.2517627 48.483136, 9.2516621 48.4831266, 9.251532 48.4831175, 9.2512372 48.4831045)",,,30,,,,
23581027,Jahnstraße,residential,False,False,143.56600000000003,"LINESTRING (9.2519604 48.4838593, 9.2515323 48.484002, 9.2512943 48.4840754, 9.2509623 48.4841749, 9.2505339 48.4843086, 9.2503649 48.4843647, 9.2502064 48.4844203)",,,30,,,,
23581027,Jahnstraße,residential,False,True,64.843,"LINESTRING (9.2519604 48.4838593, 9.2520386 48.4838202, 9.2521342 48.4837566, 9.2522324 48.4836642, 9.2524881 48.4833982)",,,30,,,,
23594284,Hegelweg,residential,False,False,81.411,"LINESTRING (9.2519604 48.4838593, 9.2519186 48.4838002, 9.2518783 48.4837358, 9.2518225 48.4836004, 9.2518156 48.4834176, 9.251814 48.4833327, 9.2518166 48.48329, 9.2518257 48.4832507, 9.2518638 48.4831472)",,,30,,,,
14462580,Hauffstraße,residential,False,False,40.368,"LINESTRING (9.2512842 48.4820565, 9.2518316 48.4820448)",,,30,,,,
14462580,Hauffstraße,residential,False,True,67.553,"LINESTRING (9.2512842 48.4820565, 9.2503678 48.4820661)",,,30,,,,
23594285,Justinus-Kerner-Straße,residential,False,True,116.61,"LINESTRING (9.2512842 48.4820565, 9.2512762 48.4826076, 9.2512372 48.4831045)",,,30,,,,
15061879,Zeppelinstraße,residential,False,False,52.813,"LINESTRING (9.2501279 48.4835719, 9.2500947 48.4836931, 9.2500852 48.4838132, 9.2500933 48.4839225, 9.2501178 48.4840435)",,,30,,,,
15061879,Zeppelinstraße,residential,False,True,47.78,"LINESTRING (9.2501279 48.4835719, 9.2501637 48.4834856, 9.2502065 48.4833998, 9.2503206 48.4831617)",,,30,,,,
23594289,Gartenstraße,residential,False,True,31.467,"LINESTRING (9.2508848 48.4833743, 9.25091 48.4830918)",,,30,,,,
140621199,Wengenstraße,residential,False,False,24.038,"LINESTRING (9.2507329 48.4848297, 9.2510318 48.4849162)",,,30,,,,
140621199,Wengenstraße,residential,False,True,45.11,"LINESTRING (9.2507329 48.4848297, 9.2501914 48.4846406)",,,30,,,,
23594290,Im Steingrüble,residential,False,False,103.78,"LINESTRING (9.2507329 48.4848297, 9.2508402 48.4845897, 9.2516898 48.4847184, 9.2518464 48.4847364)",,,30,,,,
23597225,Markwiesenweg,residential,False,False,69.879,"LINESTRING (9.2507361 48.4853054, 9.2506105 48.4859283)",,,30,,,,
23597225,Markwiesenweg,residential,False,True,48.455,"LINESTRING (9.2507361 48.4853054, 9.2510318 48.4849162)",,,30,,,,
23597224,Markwiesenweg,residential,False,False,144.988,"LINESTRING (9.2507361 48.4853054, 9.2508775 48.4853305, 9.2510702 48.4853925, 9.2512118 48.4854536, 9.2514116 48.4855548, 9.251588 48.4856554, 9.2517743 48.4857709, 9.2519028 48.4858445, 9.2520279 48.4859096, 9.2521063 48.4859425, 9.2523557 48.486022)",,,30,,,,
"[23597224, 619440419, 619440420]",Markwiesenweg,residential,False,False,408.71299999999997,"LINESTRING (9.2523557 48.486022, 9.25257 48.4860883, 9.2526864 48.4861367, 9.2528044 48.4861981, 9.2528845 48.4862481, 9.2529405 48.4862921, 9.2529978 48.4863394, 9.2531351 48.4864719, 9.2534401 48.4867772, 9.2536385 48.4869723, 9.2537155 48.4870452, 9.2538558 48.4871683, 9.2539634 48.4872512, 9.2540305 48.4872998, 9.2540827 48.4873353, 9.2541421 48.4873703, 9.2543057 48.4874476, 9.2545156 48.4875434, 9.2547391 48.4877066, 9.2549533 48.4878548, 9.2552361 48.4880491, 9.2553783 48.4881442, 9.2555183 48.4882298, 9.2556485 48.4882929, 9.2557626 48.4883459, 9.2558631 48.4883951, 9.2559275 48.4884151, 9.2559893 48.4884259, 9.2560853 48.488424, 9.2561481 48.488412, 9.2562056 48.4883931, 9.256295 48.4883464)",,,30,,,,
23597224,Markwiesenweg,residential,False,True,144.988,"LINESTRING (9.2523557 48.486022, 9.2521063 48.4859425, 9.2520279 48.4859096, 9.2519028 48.4858445, 9.2517743 48.4857709, 9.251588 48.4856554, 9.2514116 48.4855548, 9.2512118 48.4854536, 9.2510702 48.4853925, 9.2508775 48.4853305, 9.2507361 48.4853054)",,,30,,,,
32204868,Georgenweg,residential,False,False,106.42599999999999,"LINESTRING (9.2523557 48.486022, 9.2523822 48.4859991, 9.2524058 48.4859787, 9.2532818 48.4852877)",,,,,,,
23597225,Markwiesenweg,residential,False,False,48.455,"LINESTRING (9.2510318 48.4849162, 9.2507361 48.4853054)",,,30,,,,
140621199,Wengenstraße,residential,False,True,24.038,"LINESTRING (9.2510318 48.4849162, 9.2507329 48.4848297)",,,30,,,,
140621199,Wengenstraße,residential,False,False,171.137,"LINESTRING (9.2510318 48.4849162, 9.2519551 48.4851101, 9.2532818 48.4852877)",,,30,,,,
23597225,Markwiesenweg,residential,False,True,69.879,"LINESTRING (9.2506105 48.4859283, 9.2507361 48.4853054)",,,30,,,,
140621199,Wengenstraße,residential,False,False,25.415,"LINESTRING (9.2532818 48.4852877, 9.2536259 48.4853027)",,,30,,,,
32204868,Georgenweg,residential,False,True,106.426,"LINESTRING (9.2532818 48.4852877, 9.2524058 48.4859787, 9.2523822 48.4859991, 9.2523557 48.486022)",,,,,,,
140621199,Wengenstraße,residential,False,True,171.137,"LINESTRING (9.2532818 48.4852877, 9.2519551 48.4851101, 9.2510318 48.4849162)",,,30,,,,
23912088,Augenriedstraße,residential,False,False,52.583,"LINESTRING (9.2565948 48.4820206, 9.256664 48.4822314, 9.2567973 48.4824729)",,,30,,,,
23912094,Rechbergstraße,residential,False,False,72.129,"LINESTRING (9.2565948 48.4820206, 9.2572651 48.4819585, 9.2575643 48.4819324)",,,,,,,
23912099,,residential,False,False,56.966,"LINESTRING (9.2567973 48.4824729, 9.2575232 48.482297)",,,,,,,
23912088,Augenriedstraße,residential,False,False,155.63600000000002,"LINESTRING (9.2567973 48.4824729, 9.2568478 48.4825521, 9.2570595 48.482881, 9.2573855 48.4834752, 9.2575115 48.4836707, 9.2576097 48.4837609)",,,30,,,,
23912088,Augenriedstraße,residential,False,True,52.583,"LINESTRING (9.2567973 48.4824729, 9.256664 48.4822314, 9.2565948 48.4820206)",,,30,,,,
23912088,Augenriedstraße,residential,False,False,102.50699999999999,"LINESTRING (9.2576097 48.4837609, 9.2579872 48.4839434, 9.2581567 48.4840146, 9.2584362 48.4840795, 9.2586992 48.4840808, 9.2588337 48.4840189)",,,30,,,,
23912088,Augenriedstraße,residential,False,True,155.636,"LINESTRING (9.2576097 48.4837609, 9.2575115 48.4836707, 9.2573855 48.4834752, 9.2570595 48.482881, 9.2568478 48.4825521, 9.2567973 48.4824729)",,,30,,,,
23912100,Grasbergstraße,residential,False,False,191.28400000000002,"LINESTRING (9.2576097 48.4837609, 9.2578012 48.4835567, 9.2580039 48.4831417, 9.2580956 48.4827221, 9.2581017 48.4823884, 9.2579007 48.482235, 9.2577759 48.4822347)",,,30,,,,
23912088,Augenriedstraße,residential,False,True,102.50699999999999,"LINESTRING (9.2588337 48.4840189, 9.2586992 48.4840808, 9.2584362 48.4840795, 9.2581567 48.4840146, 9.2579872 48.4839434, 9.2576097 48.4837609)",,,30,,,,
"[194677776, 23912089, 194677775]",Bruckbergstraße,residential,False,False,254.48800000000003,"LINESTRING (9.2588337 48.4840189, 9.2586147 48.4838093, 9.2585664 48.4836654, 9.2586444 48.4835009, 9.2588179 48.4831161, 9.2589061 48.4825502, 9.2589332 48.4824241, 9.2589574 48.4822961, 9.2589684 48.4822032, 9.258987 48.4820458, 9.2589608 48.4819358, 9.2589315 48.4818128)",,,30,,,,
23913726,Eitlinger Straße,residential,False,True,86.975,"LINESTRING (9.2588337 48.4840189, 9.259007 48.4841863, 9.2591571 48.4843571, 9.2592708 48.4845395, 9.2593414 48.4847176)",,,30,,,,
23912095,Rechbergstraße,residential,False,False,32.849,"LINESTRING (9.2589315 48.4818128, 9.2584889 48.4818474)",,,30,,,,
"[194677776, 23912089, 194677775]",Bruckbergstraße,residential,False,True,254.488,"LINESTRING (9.2589315 48.4818128, 9.2589608 48.4819358, 9.258987 48.4820458, 9.2589684 48.4822032, 9.2589574 48.4822961, 9.2589332 48.4824241, 9.2589061 48.4825502, 9.2588179 48.4831161, 9.2586444 48.4835009, 9.2585664 48.4836654, 9.2586147 48.4838093, 9.2588337 48.4840189)",,,30,,,,
23912095,Rechbergstraße,residential,False,False,13.567,"LINESTRING (9.2583489 48.4818513, 9.2581676 48.4818724)",,,30,,,,
23912095,Rechbergstraße,residential,False,True,10.328,"LINESTRING (9.2583489 48.4818513, 9.2584889 48.4818474)",,,30,,,,
23912097,Rechbergstraße,residential,False,False,21.374,"LINESTRING (9.2581638 48.4820646, 9.2581676 48.4818724)",,,,,,,
23912095,Rechbergstraße,residential,False,True,13.567,"LINESTRING (9.2581676 48.4818724, 9.2583489 48.4818513)",,,30,,,,
23912097,Rechbergstraße,residential,False,True,21.374,"LINESTRING (9.2581676 48.4818724, 9.2581638 48.4820646)",,,,,,,
"[23912100, 23912095]","['Grasbergstraße', 'Rechbergstraße']",residential,False,"[False, True]",66.62299999999999,"LINESTRING (9.2581676 48.4818724, 9.2577611 48.4819074, 9.2577759 48.4822347)",,,30,,,,
23912098,Rechbergstraße,residential,False,False,24.776,"LINESTRING (9.2584851 48.4820702, 9.2584889 48.4818474)",,,,,,,
23912095,Rechbergstraße,residential,False,False,10.328,"LINESTRING (9.2584889 48.4818474, 9.2583489 48.4818513)",,,30,,,,
23912095,Rechbergstraße,residential,False,True,32.849,"LINESTRING (9.2584889 48.4818474, 9.2589315 48.4818128)",,,30,,,,
23912098,Rechbergstraße,residential,False,True,24.776,"LINESTRING (9.2584889 48.4818474, 9.2584851 48.4820702)",,,,,,,
23912099,,residential,False,True,56.966,"LINESTRING (9.2575232 48.482297, 9.2567973 48.4824729)",,,,,,,
"[23912100, 23912095]","['Grasbergstraße', 'Rechbergstraße']",residential,False,"[False, True]",66.62299999999999,"LINESTRING (9.2577759 48.4822347, 9.2577611 48.4819074, 9.2581676 48.4818724)",,,30,,,,
