osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge
42352979,Zimmerbergstraße,residential,False,False,67.416,"LINESTRING (10.5155634 50.8730982, 10.5154316 50.8729365, 10.5151238 50.8725591)",,,
"[62164882, 1132264531]",Zimmerbergstraße,residential,False,False,162.448,"LINESTRING (10.5155634 50.8730982, 10.5156856 50.8742928, 10.5157068 50.8745563)",50,,
162457400,Zimmerbergstraße,residential,False,True,76.75,"LINESTRING (10.5157068 50.8745563, 10.5160254 50.8752166)",,,
"[62164882, 1132264531]",Zimmerbergstraße,residential,False,True,162.448,"LINESTRING (10.5157068 50.8745563, 10.5156856 50.8742928, 10.5155634 50.8730982)",50,,
23549694,Karl-Kornhaß-Straße,residential,False,False,176.921,"LINESTRING (10.5175596 50.8756483, 10.5177615 50.8758913, 10.5179487 50.8761166, 10.5181848 50.8763787, 10.5184345 50.8765938, 10.5187402 50.8767839, 10.5190166 50.8769235)",50,,
420733141,Reinhardsbrunner Straße,residential,False,False,121.988,"LINESTRING (10.5175596 50.8756483, 10.5172751 50.8757487, 10.5165643 50.8760173, 10.5165112 50.8760299, 10.5164436 50.8760459, 10.5163572 50.8760564, 10.5162683 50.8760644, 10.515991 50.8760689)",30,,
29322644,Waltershäuser Straße,residential,False,False,173.84699999999998,"LINESTRING (10.5160483 50.8762906, 10.516103 50.8763125, 10.5164357 50.8764428, 10.5166137 50.8765428, 10.5167365 50.876646, 10.5168344 50.8767456, 10.516891 50.8768408, 10.5169009 50.8769462, 10.5168879 50.8770434, 10.516796 50.8774603, 10.5168018 50.8775308, 10.5168351 50.8776106)",30,,
187898521,Waltershäuser Straße,residential,False,True,25.439999999999998,"LINESTRING (10.5160483 50.8762906, 10.5159827 50.8761708, 10.515991 50.8760689)",50,,
234317519,Reinhardsbrunner Straße,residential,False,False,128.624,"LINESTRING (10.5160483 50.8762906, 10.516012 50.8763196, 10.5157139 50.8765552, 10.5156424 50.8766143, 10.5155308 50.8767588, 10.5154367 50.876897, 10.5152999 50.8770573, 10.515179 50.8771579, 10.515031 50.8772402)",30,,
24845712,Untergasse,residential,True,False,121.51500000000001,"LINESTRING (10.515031 50.8772402, 10.5149326 50.877381, 10.5147713 50.8775151, 10.5146126 50.8775798, 10.5144162 50.8776357, 10.5142282 50.8776716, 10.5139382 50.8777258, 10.51363 50.8777751)",30,,
234317519,Reinhardsbrunner Straße,residential,False,True,128.624,"LINESTRING (10.515031 50.8772402, 10.515179 50.8771579, 10.5152999 50.8770573, 10.5154367 50.876897, 10.5155308 50.8767588, 10.5156424 50.8766143, 10.5157139 50.8765552, 10.516012 50.8763196, 10.5160483 50.8762906)",30,,
61896974,Reinhardsbrunner Straße,residential,False,False,30.587,"LINESTRING (10.5134595 50.877785, 10.5135764 50.87752)",,,
234332339,Untergasse,residential,False,True,12.013,"LINESTRING (10.5134595 50.877785, 10.51363 50.8777751)",,,
765923843,Reinhardsbrunner Straße,residential,False,True,79.127,"LINESTRING (10.5134595 50.877785, 10.5132883 50.8779227, 10.5131597 50.8780426, 10.5130439 50.8781927, 10.5129487 50.8784094)",,,
"[765923841, 25812638]",Walther-Rathenau-Straße,residential,False,False,365.413,"LINESTRING (10.5126623 50.8787909, 10.5119728 50.8791014, 10.5118527 50.8791336, 10.5116576 50.8791441, 10.5104049 50.8789234, 10.5086778 50.878596, 10.5077835 50.8784329)",30,6 m,
"[179377265, 179377266, 62295292]",Reinhardsbrunner Straße,residential,False,False,21.979,"LINESTRING (10.5126623 50.8787909, 10.5127584 50.8787397, 10.5128529 50.8786834, 10.5128959 50.8786593)",,,yes
61882685,Kirchweg,residential,False,False,27.939999999999998,"LINESTRING (10.5077835 50.8784329, 10.5077961 50.8784087, 10.5078697 50.8783757, 10.5081211 50.8783179)",,,
"[765923841, 25812638]",Walther-Rathenau-Straße,residential,False,True,365.41299999999995,"LINESTRING (10.5077835 50.8784329, 10.5086778 50.878596, 10.5104049 50.8789234, 10.5116576 50.8791441, 10.5118527 50.8791336, 10.5119728 50.8791014, 10.5126623 50.8787909)",30,6 m,
"[29322647, 765923845, 972278645, 420733142, 190255030]","['Karl-Kornhaß-Straße', 'Schwimmbadweg']",residential,False,True,322.378,"LINESTRING (10.5208201 50.87881, 10.5209529 50.8787872, 10.5211973 50.8787564, 10.5212918 50.8787449, 10.5213509 50.8787267, 10.5213594 50.8786867, 10.5213439 50.8786382, 10.5209906 50.8784002, 10.5209033 50.8783323, 10.5208704 50.8782618, 10.5208763 50.8781893, 10.5209453 50.8780495, 10.5209702 50.8779783, 10.5209604 50.877893, 10.5209112 50.8778128, 10.5206724 50.8776536, 10.5201421 50.8773001, 10.5199788 50.877225, 10.5198261 50.8771784, 10.5196863 50.8771464, 10.5194263 50.8770691, 10.5192603 50.8770164, 10.5190166 50.8769235)","['50', '30']",,
29322645,Schwimmbadweg,residential,True,False,154.234,"LINESTRING (10.5187926 50.8793271, 10.5199581 50.8789559, 10.5202614 50.8788975, 10.5208201 50.87881)",30,,
