osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
95526532,,,Am Grenzbuck,residential,30,False,False,75.263,"LINESTRING (10.7050988 49.2020961, 10.7057547 49.2015722)",,,
33164805,,,Maximilianstraße,residential,30,False,True,207.19,"LINESTRING (10.7050988 49.2020961, 10.7056166 49.2022663, 10.7062003 49.2024345, 10.7066552 49.2025187, 10.7071358 49.2025859, 10.707221 49.2026073, 10.707359 49.202642, 10.7075049 49.2027374, 10.7076198 49.2028633)",,,
"[32456364, 95526532]",,,Am Grenzbuck,residential,"['50', '30']",False,True,134.97,"LINESTRING (10.7050988 49.2020961, 10.7048972 49.2022967, 10.7048001 49.2024513, 10.7047777 49.2025031, 10.7047268 49.2026209, 10.7046063 49.2027633, 10.7042702 49.2029744, 10.7041392 49.203071, 10.7041399 49.2031051)",,,
33164805,,,Maximilianstraße,residential,30,False,False,207.19,"LINESTRING (10.7076198 49.2028633, 10.7075049 49.2027374, 10.707359 49.202642, 10.707221 49.2026073, 10.7071358 49.2025859, 10.7066552 49.2025187, 10.7062003 49.2024345, 10.7056166 49.2022663, 10.7050988 49.2020961)",,,
33299507,,,Maximilianstraße,residential,30,False,True,181.504,"LINESTRING (10.7076198 49.2028633, 10.7080051 49.2033366, 10.7084595 49.2038948, 10.708569 49.2040293, 10.7085725 49.2041503, 10.7085115 49.2043367)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,False,76.586,"LINESTRING (10.7076198 49.2028633, 10.7081604 49.2027316, 10.7086159 49.2026387)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,True,93.293,"LINESTRING (10.7076198 49.2028633, 10.7067931 49.203097, 10.7064207 49.2031564)",,,
95526532,,,Am Grenzbuck,residential,30,False,True,75.263,"LINESTRING (10.7057547 49.2015722, 10.7050988 49.2020961)",,,
33164896,,,Max-Auernhammer-Straße,residential,30,False,False,55.0,"LINESTRING (10.7057547 49.2015722, 10.7060575 49.201666, 10.7064458 49.2017738)",,,
95526532,,,Am Grenzbuck,residential,30,False,False,176.49599999999998,"LINESTRING (10.7057547 49.2015722, 10.706238 49.2011676, 10.7063879 49.2010202, 10.7069893 49.2003381, 10.7070874 49.2002489)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,True,3.713,"LINESTRING (10.7086641 49.2026276, 10.7086159 49.2026387)",,,
34367227,,,Max-Auernhammer-Straße,residential,30,False,True,221.059,"LINESTRING (10.7086641 49.2026276, 10.7090387 49.2032672, 10.7094021 49.203878, 10.7094759 49.2039078, 10.7095864 49.2039103, 10.7103355 49.2037378)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,False,91.096,"LINESTRING (10.7086641 49.2026276, 10.7092534 49.2024953, 10.7098599 49.2023822)",,,
33164896,,,Max-Auernhammer-Straße,residential,30,False,False,66.002,"LINESTRING (10.7080349 49.2021824, 10.7086159 49.2026387)",,,
33164896,,,Max-Auernhammer-Straße,residential,30,False,True,124.812,"LINESTRING (10.7080349 49.2021824, 10.7078806 49.2021074, 10.7076241 49.2020235, 10.7064458 49.2017738)",,,
33164924,,,Wilhelm-Löhe-Straße,residential,30,False,True,82.679,"LINESTRING (10.7080349 49.2021824, 10.70831 49.2017217, 10.7084485 49.2014897)",,,
33164896,,,Max-Auernhammer-Straße,residential,30,False,False,124.812,"LINESTRING (10.7064458 49.2017738, 10.7076241 49.2020235, 10.7078806 49.2021074, 10.7080349 49.2021824)",,,
33164896,,,Max-Auernhammer-Straße,residential,30,False,True,55.0,"LINESTRING (10.7064458 49.2017738, 10.7060575 49.201666, 10.7057547 49.2015722)",,,
33164924,,,Wilhelm-Löhe-Straße,residential,30,False,False,206.278,"LINESTRING (10.7064458 49.2017738, 10.7067933 49.2013501, 10.7070497 49.2010375, 10.7084485 49.2014897)",,,
33164924,,,Wilhelm-Löhe-Straße,residential,30,False,False,82.679,"LINESTRING (10.7084485 49.2014897, 10.70831 49.2017217, 10.7080349 49.2021824)",,,
33164924,,,Wilhelm-Löhe-Straße,residential,30,False,True,206.278,"LINESTRING (10.7084485 49.2014897, 10.7070497 49.2010375, 10.7067933 49.2013501, 10.7064458 49.2017738)",,,
33299514,,,Robert-Schulz-Straße,residential,30,False,False,216.027,"LINESTRING (10.7084485 49.2014897, 10.7087878 49.2008945, 10.7087669 49.200832, 10.7082293 49.2006566, 10.7075676 49.2004407, 10.7070874 49.2002489)",,,
220239231,,,Am Wiesengrund,unclassified,50,False,True,69.382,"LINESTRING (10.7108277 49.2007891, 10.7099587 49.2005304)",,,
220239231,,,Am Wiesengrund,unclassified,50,False,False,69.382,"LINESTRING (10.7099587 49.2005304, 10.7108277 49.2007891)",,,
220239231,,,Am Wiesengrund,unclassified,50,False,True,137.109,"LINESTRING (10.7099587 49.2005304, 10.7082368 49.2000259)",,,
33165002,,,Am Wiesengrund,residential,,False,False,319.81800000000004,"LINESTRING (10.7099587 49.2005304, 10.7099924 49.2004615, 10.7100866 49.200208, 10.7101295 49.200052, 10.7101536 49.1999206, 10.7101528 49.1998109, 10.7101979 49.1993203, 10.7100219 49.1992705, 10.7098138 49.199249, 10.7094447 49.1992322, 10.7092387 49.1992715, 10.7088122 49.199554, 10.7085005 49.1997482, 10.7083975 49.1998379, 10.7083117 49.1999277, 10.7082904 49.1999573, 10.7082368 49.2000259)",,,
220239231,,,Am Wiesengrund,unclassified,50,False,False,137.109,"LINESTRING (10.7082368 49.2000259, 10.7099587 49.2005304)",,,
33165002,,,Am Wiesengrund,residential,,False,True,319.81800000000004,"LINESTRING (10.7082368 49.2000259, 10.7082904 49.1999573, 10.7083117 49.1999277, 10.7083975 49.1998379, 10.7085005 49.1997482, 10.7088122 49.199554, 10.7092387 49.1992715, 10.7094447 49.1992322, 10.7098138 49.199249, 10.7100219 49.1992705, 10.7101979 49.1993203, 10.7101528 49.1998109, 10.7101536 49.1999206, 10.7101295 49.200052, 10.7100866 49.200208, 10.7099924 49.2004615, 10.7099587 49.2005304)",,,
220239231,,,Am Wiesengrund,unclassified,50,False,True,47.258,"LINESTRING (10.7082368 49.2000259, 10.7079501 49.1999415, 10.7076438 49.1998513)",,,
29043109,,St 2220,Hauptstraße,secondary,50,False,True,44.178000000000004,"LINESTRING (10.7004827 49.2020504, 10.7005522 49.2022035, 10.7006836 49.2023788, 10.7006926 49.2024208)",,,
"[221203618, 252934331, 221203615]",,,Bahnhofweg,unclassified,,False,True,144.654,"LINESTRING (10.7004827 49.2020504, 10.6998636 49.2021674, 10.6997563 49.2021814, 10.6996211 49.2021969, 10.6987702 49.2022504, 10.6985255 49.2022582)",yes,,
"[221203627, 221203620, 221203622]",,St 2220,Hauptstraße,secondary,50,False,False,261.60200000000003,"LINESTRING (10.7004827 49.2020504, 10.7004622 49.2019885, 10.7004404 49.2019224, 10.699953 49.2006095, 10.6998436 49.2002947, 10.6997803 49.2001483, 10.6996885 49.2000005, 10.6995813 49.1998697, 10.6995055 49.1997971)",yes,,
33299476,,St 2220,Ringstraße,secondary,30,False,True,20.145,"LINESTRING (10.7024637 49.2054792, 10.7027407 49.2054709)",,,
95526522,,St 2220,Ringstraße,secondary,30,False,False,55.620000000000005,"LINESTRING (10.7024637 49.2054792, 10.7022815 49.2055157, 10.7021466 49.2055444, 10.7020058 49.2055799, 10.7017425 49.2056463)",,,
"[156320832, 156320835, 219910961, 33299346, 187061113]",,,"['Hauptstraße', 'Marktplatz']",residential,30,False,True,221.209,"LINESTRING (10.7024637 49.2054792, 10.7024102 49.2053569, 10.7023819 49.2052956, 10.702352 49.20524, 10.7023047 49.2051607, 10.7022937 49.2051422, 10.7021961 49.2049126, 10.7021824 49.2048804, 10.7021011 49.2046829, 10.7020365 49.2045295, 10.7019982 49.2044324, 10.701885 49.2041458, 10.7017641 49.2037726, 10.7017235 49.203553)",,yes,
34047351,,,Weidachstraße,residential,,False,False,34.183,"LINESTRING (10.7064207 49.2031564, 10.7067656 49.2033655)",,,
95526542,,,Biederbacher Straße,unclassified,50,False,True,166.306,"LINESTRING (10.7064207 49.2031564, 10.7048511 49.2031707, 10.7045444 49.2031552, 10.7041399 49.2031051)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,False,93.293,"LINESTRING (10.7064207 49.2031564, 10.7067931 49.203097, 10.7076198 49.2028633)",,,
34047351,,,Weidachstraße,residential,,False,True,36.927,"LINESTRING (10.7085115 49.2043367, 10.7080511 49.204196)",,,
33299507,,,Maximilianstraße,residential,30,False,False,181.50400000000002,"LINESTRING (10.7085115 49.2043367, 10.7085725 49.2041503, 10.708569 49.2040293, 10.7084595 49.2038948, 10.7080051 49.2033366, 10.7076198 49.2028633)",,,
34047351,,,Weidachstraße,residential,,False,False,71.509,"LINESTRING (10.7085115 49.2043367, 10.7090947 49.2045345, 10.7093851 49.204633)",,,
33299514,,,Robert-Schulz-Straße,residential,30,False,True,216.02700000000002,"LINESTRING (10.7070874 49.2002489, 10.7075676 49.2004407, 10.7082293 49.2006566, 10.7087669 49.200832, 10.7087878 49.2008945, 10.7084485 49.2014897)",,,
95526532,,,Am Grenzbuck,residential,30,False,False,59.908,"LINESTRING (10.7070874 49.2002489, 10.7071108 49.2002322, 10.7076438 49.1998513)",,,
95526532,,,Am Grenzbuck,residential,30,False,True,176.49599999999998,"LINESTRING (10.7070874 49.2002489, 10.7069893 49.2003381, 10.7063879 49.2010202, 10.706238 49.2011676, 10.7057547 49.2015722)",,,
95526523,,St 2220,Ringstraße,secondary,,False,True,68.066,"LINESTRING (10.7008469 49.2057116, 10.7010376 49.2057553, 10.7012351 49.2057609, 10.7015097 49.2057048, 10.7017425 49.2056463)",,,
"[106874224, 219421195]",,St 2220,Ringstraße,secondary,,False,False,422.84499999999997,"LINESTRING (10.7008469 49.2057116, 10.70072 49.2056039, 10.7003414 49.2051126, 10.7003079 49.2050608, 10.7001153 49.204749, 10.6998082 49.2041821, 10.6994234 49.2034213, 10.6994487 49.2033274, 10.6994855 49.203248, 10.7006382 49.202468, 10.7006926 49.2024208)",,,
34047341,,,Weglehnerstraße,residential,,False,False,82.88,"LINESTRING (10.7063367 49.2062601, 10.7071847 49.2057615)",,,
219698116,,,Sonnenstraße,residential,50,False,True,62.522999999999996,"LINESTRING (10.7063367 49.2062601, 10.7060399 49.2060642, 10.705765 49.2058408)",,,
34047341,,,Weglehnerstraße,residential,,False,False,75.673,"LINESTRING (10.7085504 49.2051005, 10.7093903 49.204698)",,,
34047341,,,Weglehnerstraße,residential,,False,True,123.53,"LINESTRING (10.7085504 49.2051005, 10.7072542 49.2057184, 10.7071847 49.2057615)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,False,95.53,"LINESTRING (10.7085504 49.2051005, 10.7081885 49.2049114, 10.7080507 49.2048402, 10.707834 49.2047282, 10.7075352 49.2045549)",,,
34047341,,,Weglehnerstraße,residential,,False,True,75.673,"LINESTRING (10.7093903 49.204698, 10.7085504 49.2051005)",,,
37393544,,,Weidachstraße,residential,,True,False,7.559,"LINESTRING (10.7093903 49.204698, 10.7093727 49.204666, 10.7093851 49.204633)",,,roundabout
34047351,,,Weidachstraße,residential,,False,True,71.509,"LINESTRING (10.7093851 49.204633, 10.7090947 49.2045345, 10.7085115 49.2043367)",,,
37393544,,,Weidachstraße,residential,,True,False,10.597999999999999,"LINESTRING (10.7093851 49.204633, 10.7094201 49.2046109, 10.7094675 49.2046038, 10.7095136 49.2046138)",,,roundabout
34197341,,,Weglehnerstraße,residential,,False,False,145.31099999999998,"LINESTRING (10.7095136 49.2046138, 10.7104466 49.2043401, 10.7105435 49.2042391, 10.7104074 49.203911, 10.7103355 49.2037378)",,,
37393544,,,Weidachstraße,residential,,True,False,9.661,"LINESTRING (10.7095136 49.2046138, 10.7095514 49.2046495, 10.7095416 49.2046925)",,,roundabout
34047361,,,Weidachstraße,residential,30,False,False,86.011,"LINESTRING (10.7095416 49.2046925, 10.7106082 49.2050282)",,,
37393544,,,Weidachstraße,residential,,True,False,12.810000000000002,"LINESTRING (10.7095416 49.2046925, 10.7094973 49.2047177, 10.7094386 49.2047199, 10.7093903 49.204698)",,,roundabout
33299475,,,Ringstraße,unclassified,50,False,True,49.61,"LINESTRING (10.7048625 49.2041742, 10.7048383 49.204253, 10.7045527 49.2045676)",,,
34197339,,,Wilhelmstraße,residential,,False,False,40.333999999999996,"LINESTRING (10.7048625 49.2041742, 10.7049625 49.204206, 10.7052769 49.2044108)",,,
186944382,,,Ringstraße,unclassified,50,False,False,130.44,"LINESTRING (10.7048625 49.2041742, 10.7048571 49.2041453, 10.704833 49.2040594, 10.7046828 49.2038263, 10.7041399 49.2031051)",,,
34047341,,,Weglehnerstraße,residential,,False,True,82.88,"LINESTRING (10.7071847 49.2057615, 10.7063367 49.2062601)",,,
34047341,,,Weglehnerstraße,residential,,False,False,123.53,"LINESTRING (10.7071847 49.2057615, 10.7072542 49.2057184, 10.7085504 49.2051005)",,,
34197339,,,Wilhelmstraße,residential,,False,True,77.337,"LINESTRING (10.7071847 49.2057615, 10.7067202 49.205381, 10.7065134 49.2052218)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,False,34.901,"LINESTRING (10.7098599 49.2023822, 10.7103228 49.2022983)",,,
34197341,,,Weglehnerstraße,residential,,False,True,154.744,"LINESTRING (10.7098599 49.2023822, 10.7100665 49.2028645, 10.7101024 49.202981, 10.7103355 49.2037378)",,,
96066686,,,Biederbacher Straße,unclassified,50,False,True,91.096,"LINESTRING (10.7098599 49.2023822, 10.7092534 49.2024953, 10.7086641 49.2026276)",,,
33299475,,,Ringstraße,unclassified,50,False,False,49.61,"LINESTRING (10.7045527 49.2045676, 10.7048383 49.204253, 10.7048625 49.2041742)",,,
33299475,,,Ringstraße,unclassified,50,False,True,53.537,"LINESTRING (10.7045527 49.2045676, 10.7042066 49.2048944, 10.7041356 49.2049645)",,,
"[219698116, 34367084]",,,Sonnenstraße,residential,50,False,False,166.735,"LINESTRING (10.7045527 49.2045676, 10.7053654 49.2054196, 10.7057329 49.2058048, 10.705765 49.2058408)",,,
35758909,,,Am Mosthaus,residential,50,False,True,193.715,"LINESTRING (10.705765 49.2058408, 10.7051669 49.2060659, 10.7041356 49.2049645)",,,
219698116,,,Sonnenstraße,residential,50,False,False,62.522999999999996,"LINESTRING (10.705765 49.2058408, 10.7060399 49.2060642, 10.7063367 49.2062601)",,,
"[34367084, 219698116]",,,Sonnenstraße,residential,50,False,True,166.735,"LINESTRING (10.705765 49.2058408, 10.7057329 49.2058048, 10.7053654 49.2054196, 10.7045527 49.2045676)",,,
34047361,,,Weidachstraße,residential,30,False,True,86.011,"LINESTRING (10.7106082 49.2050282, 10.7095416 49.2046925)",,,
34367107,,,Lindenstraße,residential,30,False,True,135.297,"LINESTRING (10.7106082 49.2050282, 10.7096974 49.2055565, 10.7096567 49.2056306, 10.7096367 49.2057161, 10.709608 49.2059712)",,,
34197341,,,Weglehnerstraße,residential,,False,False,154.744,"LINESTRING (10.7103355 49.2037378, 10.7101024 49.202981, 10.7100665 49.2028645, 10.7098599 49.2023822)",,,
34197341,,,Weglehnerstraße,residential,,False,True,145.311,"LINESTRING (10.7103355 49.2037378, 10.7104074 49.203911, 10.7105435 49.2042391, 10.7104466 49.2043401, 10.7095136 49.2046138)",,,
34367227,,,Max-Auernhammer-Straße,residential,30,False,False,221.059,"LINESTRING (10.7103355 49.2037378, 10.7095864 49.2039103, 10.7094759 49.2039078, 10.7094021 49.203878, 10.7090387 49.2032672, 10.7086641 49.2026276)",,,
"[221203618, 252934331, 221203615]",,,Bahnhofweg,unclassified,,False,False,144.654,"LINESTRING (10.6985255 49.2022582, 10.6987702 49.2022504, 10.6996211 49.2021969, 10.6997563 49.2021814, 10.6998636 49.2021674, 10.7004827 49.2020504)",yes,,
33299475,,,Ringstraße,unclassified,50,False,False,53.537,"LINESTRING (10.7041356 49.2049645, 10.7042066 49.2048944, 10.7045527 49.2045676)",,,
33299475,,,Ringstraße,unclassified,50,False,True,122.325,"LINESTRING (10.7041356 49.2049645, 10.7039877 49.2050161, 10.7029466 49.2052656, 10.7027692 49.2053492, 10.7027407 49.2054709)",,,
35758909,,,Am Mosthaus,residential,50,False,False,193.715,"LINESTRING (10.7041356 49.2049645, 10.7051669 49.2060659, 10.705765 49.2058408)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,False,54.715,"LINESTRING (10.706259 49.2037296, 10.7067656 49.2033655)",,,
36807792,,,Raiffeisenstraße,residential,,False,True,104.06,"LINESTRING (10.706259 49.2037296, 10.7052769 49.2044108)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,True,130.667,"LINESTRING (10.706259 49.2037296, 10.7066984 49.2039807, 10.7070355 49.2041938, 10.7073124 49.2044088, 10.7075352 49.2045549)",,,
34047351,,,Weidachstraße,residential,,False,True,34.183,"LINESTRING (10.7067656 49.2033655, 10.7064207 49.2031564)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,True,54.715,"LINESTRING (10.7067656 49.2033655, 10.706259 49.2037296)",,,
34047351,,,Weidachstraße,residential,,False,False,132.251,"LINESTRING (10.7067656 49.2033655, 10.707001 49.2035188, 10.7070696 49.2035703, 10.7073703 49.2038318, 10.7076996 49.2040386, 10.7080511 49.204196)",,,
36807792,,,Raiffeisenstraße,residential,,False,False,104.06,"LINESTRING (10.7052769 49.2044108, 10.706259 49.2037296)",,,
34197339,,,Wilhelmstraße,residential,,False,False,127.29,"LINESTRING (10.7052769 49.2044108, 10.7060067 49.2048945, 10.7065134 49.2052218)",,,
34197339,,,Wilhelmstraße,residential,,False,True,40.333999999999996,"LINESTRING (10.7052769 49.2044108, 10.7049625 49.204206, 10.7048625 49.2041742)",,,
34047351,,,Weidachstraße,residential,,False,False,36.927,"LINESTRING (10.7080511 49.204196, 10.7085115 49.2043367)",,,
34047351,,,Weidachstraße,residential,,False,True,132.251,"LINESTRING (10.7080511 49.204196, 10.7076996 49.2040386, 10.7073703 49.2038318, 10.7070696 49.2035703, 10.707001 49.2035188, 10.7067656 49.2033655)",,,
36807794,,,Sudetenstraße,residential,,False,False,56.541,"LINESTRING (10.7080511 49.204196, 10.7079206 49.2043773, 10.7075352 49.2045549)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,False,130.667,"LINESTRING (10.7075352 49.2045549, 10.7073124 49.2044088, 10.7070355 49.2041938, 10.7066984 49.2039807, 10.706259 49.2037296)",,,
35759655,,,Adolf-Kirsch-Straße,residential,,False,True,95.53,"LINESTRING (10.7075352 49.2045549, 10.707834 49.2047282, 10.7080507 49.2048402, 10.7081885 49.2049114, 10.7085504 49.2051005)",,,
36807794,,,Sudetenstraße,residential,,False,False,105.74399999999999,"LINESTRING (10.7075352 49.2045549, 10.7070694 49.2047935, 10.7068269 49.2050226, 10.7065134 49.2052218)",,,
36807794,,,Sudetenstraße,residential,,False,True,56.541,"LINESTRING (10.7075352 49.2045549, 10.7079206 49.2043773, 10.7080511 49.204196)",,,
34197339,,,Wilhelmstraße,residential,,False,False,77.337,"LINESTRING (10.7065134 49.2052218, 10.7067202 49.205381, 10.7071847 49.2057615)",,,
34197339,,,Wilhelmstraße,residential,,False,True,127.29,"LINESTRING (10.7065134 49.2052218, 10.7060067 49.2048945, 10.7052769 49.2044108)",,,
36807794,,,Sudetenstraße,residential,,False,True,105.744,"LINESTRING (10.7065134 49.2052218, 10.7068269 49.2050226, 10.7070694 49.2047935, 10.7075352 49.2045549)",,,
34367107,,,Lindenstraße,residential,30,False,False,135.297,"LINESTRING (10.709608 49.2059712, 10.7096367 49.2057161, 10.7096567 49.2056306, 10.7096974 49.2055565, 10.7106082 49.2050282)",,,
233540707,2,B 13,Gunzenhausener Straße,primary,50,False,False,74.968,"LINESTRING (10.7012131 49.1987158, 10.7019364 49.198235)",,,
37970486,,,Am Sportplatz,residential,50,False,False,89.856,"LINESTRING (10.7012131 49.1987158, 10.701161 49.1986747, 10.7010175 49.1985905, 10.7008915 49.1985248, 10.7005844 49.1984258, 10.7001705 49.1982969)",,,
233540707,2,B 13,Gunzenhausener Straße,primary,50,False,True,101.077,"LINESTRING (10.7012131 49.1987158, 10.7008655 49.198938, 10.7002225 49.199354)",,,
37970486,,,Am Sportplatz,residential,50,False,True,89.856,"LINESTRING (10.7001705 49.1982969, 10.7005844 49.1984258, 10.7008915 49.1985248, 10.7010175 49.1985905, 10.701161 49.1986747, 10.7012131 49.1987158)",,,
182321557,,,Heglauer Straße,unclassified,,False,False,119.522,"LINESTRING (10.7001705 49.1982969, 10.7001518 49.1989017, 10.7001404 49.1992688, 10.7001673 49.1993161, 10.7002225 49.199354)",,,
182321599,,,Am Sportplatz,residential,,False,False,42.541,"LINESTRING (10.7001705 49.1982969, 10.6999717 49.1981308, 10.6997888 49.1980075)",,,
182321557,,,Heglauer Straße,unclassified,,False,True,119.522,"LINESTRING (10.7002225 49.199354, 10.7001673 49.1993161, 10.7001404 49.1992688, 10.7001518 49.1989017, 10.7001705 49.1982969)",,,
233540707,2,B 13,Gunzenhausener Straße,primary,50,False,False,101.077,"LINESTRING (10.7002225 49.199354, 10.7008655 49.198938, 10.7012131 49.1987158)",,,
"[4047826, 990665708]",2,B 13,Gunzenhausener Straße,primary,50,False,True,71.771,"LINESTRING (10.7002225 49.199354, 10.6999876 49.199508, 10.6998513 49.1996001, 10.6996669 49.199711, 10.6995055 49.1997971)",,,
95526522,,St 2220,Ringstraße,secondary,30,False,True,55.620000000000005,"LINESTRING (10.7017425 49.2056463, 10.7020058 49.2055799, 10.7021466 49.2055444, 10.7022815 49.2055157, 10.7024637 49.2054792)",,,
95526523,,St 2220,Ringstraße,secondary,,False,False,68.066,"LINESTRING (10.7017425 49.2056463, 10.7015097 49.2057048, 10.7012351 49.2057609, 10.7010376 49.2057553, 10.7008469 49.2057116)",,,
95406957,,,,residential,,False,False,157.005,"LINESTRING (10.7020423 49.1982956, 10.7021128 49.1983708, 10.7022106 49.1985372, 10.7023238 49.1989235, 10.7024192 49.1991026, 10.7026248 49.1992871, 10.7029552 49.1995424)",,,
187047700,,,,residential,,False,False,10.229,"LINESTRING (10.7020423 49.1982956, 10.7020015 49.1982732, 10.7019364 49.198235)",,,
