osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge,access
4851133,L 1250,Albstraße,secondary,50,False,False,467.602,"LINESTRING (9.3783745 48.5529573, 9.3783795 48.5529277, 9.3784006 48.5528977, 9.3789983 48.5525218, 9.3791687 48.5524152, 9.3793351 48.5522839, 9.3797526 48.5519764, 9.3798693 48.5518976, 9.380189 48.5516819, 9.3810113 48.5512002, 9.3820048 48.5506901, 9.3830612 48.5501478)",,,,
32352398,L 1250,Albstraße,tertiary,,False,True,90.79499999999999,"LINESTRING (9.3783745 48.5529573, 9.3783304 48.5529567, 9.378212 48.5529551, 9.3773154 48.5533429)",,,,
487395598,L 1250,Eberhardstraße,secondary,50,False,True,38.82,"LINESTRING (9.3783745 48.5529573, 9.3783831 48.5530097, 9.3784209 48.5530653, 9.3786297 48.5532559)",,,,
10148754,L 1250,Hauptstraße,tertiary,20,False,True,25.336,"LINESTRING (9.3755776 48.5547103, 9.3753221 48.554863)",,,,
10148754,L 1250,Hauptstraße,tertiary,20,False,False,23.283,"LINESTRING (9.3755776 48.5547103, 9.3756284 48.5546851, 9.3758324 48.5545862)",,,,
"[31271236, 31271238]",,"['Im Zwinger', 'Schillingstraße']",residential,,False,True,186.39200000000002,"LINESTRING (9.3755776 48.5547103, 9.3753641 48.5545242, 9.3751369 48.5543753, 9.3751258 48.5542732, 9.3751034 48.5541781, 9.3751112 48.5541368, 9.3751373 48.5540767, 9.3752501 48.5540224, 9.3756981 48.5540322, 9.37581 48.554084, 9.3758592 48.5542696, 9.3758405 48.5543232, 9.3760405 48.5544802)",,,,
10148755,L 1250,Eberhardstraße,secondary,50,False,True,133.006,"LINESTRING (9.3786297 48.5532559, 9.3786771 48.5533198, 9.3786793 48.553396, 9.3784948 48.5538544, 9.3781894 48.5543506, 9.3781674 48.5543863)",,,,
487395598,L 1250,Eberhardstraße,secondary,50,False,False,38.81999999999999,"LINESTRING (9.3786297 48.5532559, 9.3784209 48.5530653, 9.3783831 48.5530097, 9.3783745 48.5529573)",,,,
806945748,,Schlossgasse,residential,,False,False,93.807,"LINESTRING (9.3786297 48.5532559, 9.3787315 48.5532048, 9.3788776 48.5532055, 9.3793679 48.5532719, 9.3797168 48.5533359, 9.3798521 48.5533543)",,,,
10148755,L 1250,Eberhardstraße,secondary,50,False,False,133.006,"LINESTRING (9.3781674 48.5543863, 9.3781894 48.5543506, 9.3784948 48.5538544, 9.3786793 48.553396, 9.3786771 48.5533198, 9.3786297 48.5532559)",,,,
"[23891138, 830064270, 830064271]",L 1210,"['Burgstraße', 'Kirchheimer Straße']",secondary,50,False,True,416.164,"LINESTRING (9.3781674 48.5543863, 9.3782307 48.5544053, 9.3782737 48.5544282, 9.3783379 48.554501, 9.3783454 48.5546047, 9.3782845 48.5547409, 9.3781851 48.5549131, 9.3781245 48.5550945, 9.3781145 48.5551243, 9.3780718 48.5553384, 9.3780686 48.5557535, 9.3780309 48.5560311, 9.3779775 48.5561813, 9.377899 48.5563497, 9.3776447 48.5566862, 9.3775536 48.5568067, 9.3774403 48.556999, 9.377426 48.5570233, 9.3773608 48.5572272, 9.3773411 48.5573998, 9.3773445 48.557503, 9.3773494 48.5576506, 9.3773973 48.5578491, 9.3774377 48.557958)",,,,
204356571,L 1210,Burgstraße,secondary,50,False,True,56.221000000000004,"LINESTRING (9.3781674 48.5543863, 9.3781065 48.5543827, 9.3780464 48.5543887, 9.3778667 48.5544382, 9.3776778 48.5545059, 9.3774876 48.5545944)",,,,
32351309,,Kirchheimer Straße,residential,,False,False,55.461,"LINESTRING (9.3774377 48.557958, 9.3778309 48.5579359, 9.377821 48.5576984)",,,,
