osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,junction,tunnel,bridge,access
177904053,False,,Römerstraße,residential,30,False,47.903,,"LINESTRING (8.664493 50.4325056, 8.664407 50.4320783)",,,,
24421694,False,,Hermann-Jäger-Straße,residential,30,False,107.801,,"LINESTRING (8.664493 50.4325056, 8.6647649 50.4324774, 8.6660092 50.4325245)",,,,
177904053,False,,Römerstraße,residential,30,True,94.553,,"LINESTRING (8.664493 50.4325056, 8.6645139 50.432613, 8.6645521 50.4328208, 8.6646262 50.4333516)",,,,
24421695,False,,Am Grünen Gäßchen,residential,30,False,71.776,,"LINESTRING (8.6669284 50.4340429, 8.6673739 50.4340788, 8.6679316 50.4341338)",,,,
24421695,False,,Am Grünen Gäßchen,residential,30,True,74.673,,"LINESTRING (8.6669284 50.4340429, 8.6663218 50.4340107, 8.6658767 50.4339974)",,,,
26883230,False,,Am Bollwerk,residential,30,True,163.59900000000002,,"LINESTRING (8.6669284 50.4340429, 8.6669377 50.4339238, 8.6669735 50.4335084, 8.6670049 50.4332333, 8.6670713 50.4328371, 8.6671125 50.4325767)",,,,
171277657,True,,Am Bollwerk,residential,30,False,88.26599999999999,,"LINESTRING (8.6669284 50.4340429, 8.6668762 50.4347876, 8.6668724 50.4348359)",,,,
171113326,False,,Nußallee,residential,30,False,74.251,,"LINESTRING (8.6679316 50.4341338, 8.6677683 50.4347934)",,,,
24421695,False,,Am Grünen Gäßchen,residential,30,True,71.776,,"LINESTRING (8.6679316 50.4341338, 8.6673739 50.4340788, 8.6669284 50.4340429)",,,,
171113326,False,,Nußallee,residential,30,True,259.06699999999995,,"LINESTRING (8.6679316 50.4341338, 8.6681736 50.4331262, 8.6682248 50.4329332, 8.6682553 50.4328092, 8.6683235 50.4325315, 8.6683919 50.4324316, 8.6685308 50.4323171, 8.6686043 50.4322212, 8.6686907 50.4318778)",,,,
"[826221641, 24300709]",False,,Weidigstraße,residential,30,False,81.356,,"LINESTRING (8.6643013 50.4304784, 8.6643768 50.4307786, 8.6643802 50.4308759, 8.6643521 50.4311222, 8.6643247 50.4312037)",,,,
24300709,False,,Weidigstraße,residential,30,True,69.956,,"LINESTRING (8.6643013 50.4304784, 8.6641757 50.4300194, 8.6641661 50.429938, 8.6641746 50.4298566)",,,,
"[1102807602, 24421699]",False,,Waldstraße,residential,30,False,68.94800000000001,,"LINESTRING (8.6643013 50.4304784, 8.6651964 50.4304181, 8.6652693 50.4304132)",,,,
252589200,True,,In der Alböhn,residential,50,False,75.358,2,"LINESTRING (8.6772381 50.431106, 8.6770601 50.4312148, 8.676831 50.4313232, 8.6766084 50.4314453, 8.676567 50.4314726, 8.6764447 50.4315554)",,,,
1144053788,False,B 3,Große Wendelstraße,tertiary,50,True,11.811,3,"LINESTRING (8.6764447 50.4315554, 8.676331 50.4314777)",,,,
30778605,True,,Bismarckstraße,residential,50,False,54.745999999999995,,"LINESTRING (8.6764447 50.4315554, 8.6763344 50.4316331, 8.676263 50.4316715, 8.676202 50.4316987, 8.6761389 50.431717, 8.6760801 50.4317308, 8.6760254 50.431742, 8.6759722 50.4317487, 8.6758902 50.4317572, 8.6757769 50.4317638)",,,,
"[985837584, 325495556]",False,B 3,Große Wendelstraße,tertiary,50,False,200.01000000000002,"['2', '3']","LINESTRING (8.6764447 50.4315554, 8.6765923 50.4316596, 8.6766278 50.4316864, 8.6768691 50.4318719, 8.6771191 50.4320923, 8.6771575 50.4321253, 8.6773068 50.4322814, 8.6777264 50.4327776, 8.6778278 50.4329289, 8.6778874 50.4330828)",,,,
24422150,False,,August-Storch-Straße,residential,30,True,88.494,,"LINESTRING (8.6720517 50.4358747, 8.67191 50.4358609, 8.6712391 50.4357964, 8.6712042 50.4357904, 8.6711714 50.4357851, 8.6708346 50.4357085)",,,,
"[25000672, 810274837]",False,,Küchengartenweg,residential,"['50', '30']",False,271.249,,"LINESTRING (8.6720517 50.4358747, 8.6721545 50.4358834, 8.6722444 50.4358891, 8.672541 50.4359149, 8.67271 50.4359175, 8.6729548 50.4359067, 8.6730366 50.4359031, 8.6732906 50.4358962, 8.6736739 50.4358265, 8.6737806 50.4358053, 8.6738562 50.4357883, 8.6739013 50.4357765, 8.67405 50.4357192, 8.6744795 50.435484, 8.674572 50.43543, 8.6746723 50.4353671, 8.6747499 50.4353146, 8.6750453 50.435079, 8.6751987 50.4349526, 8.675218 50.4349342, 8.6752558 50.4348983)",,,,
25019042,False,,August-Storch-Straße,residential,30,True,38.088,,"LINESTRING (8.6720517 50.4358747, 8.6720618 50.4358422, 8.6720859 50.435734, 8.6721129 50.4356238, 8.6721399 50.4355369)",,,,
"[810274835, 25018390]",False,,Am Planetenbrunnen,residential,"['50', '30']",False,156.011,,"LINESTRING (8.6752558 50.4348983, 8.6752659 50.4348614, 8.6752941 50.434758, 8.6752963 50.4346487, 8.6753573 50.4345708, 8.6753833 50.4345028, 8.6754406 50.4343521, 8.6754789 50.4342512, 8.6754853 50.4342418, 8.6755235 50.4341735, 8.6755372 50.4341041, 8.6756139 50.4336671, 8.6756473 50.4335257)",,,,
"[27894304, 979460258, 27043735]",False,,Griedeler Straße,residential,"['50', '30']",False,116.357,"['2', '3']","LINESTRING (8.6752558 50.4348983, 8.6752983 50.4349263, 8.6754385 50.4350202, 8.6755787 50.4351183, 8.6758164 50.4352847, 8.6760079 50.4354117, 8.6761802 50.4355328, 8.6763713 50.4356664)",,,,
"[27043737, 810274836]",False,,Griedeler Straße,residential,"['50', '30']",True,39.42,,"LINESTRING (8.6752558 50.4348983, 8.6752083 50.4348692, 8.6750433 50.4347637, 8.6749356 50.4347175, 8.6748157 50.4346908)",,,,
"[25000672, 810274837]",False,,Küchengartenweg,residential,"['50', '30']",True,271.249,,"LINESTRING (8.6752558 50.4348983, 8.675218 50.4349342, 8.6751987 50.4349526, 8.6750453 50.435079, 8.6747499 50.4353146, 8.6746723 50.4353671, 8.674572 50.43543, 8.6744795 50.435484, 8.67405 50.4357192, 8.6739013 50.4357765, 8.6738562 50.4357883, 8.6737806 50.4358053, 8.6736739 50.4358265, 8.6732906 50.4358962, 8.6730366 50.4359031, 8.6729548 50.4359067, 8.67271 50.4359175, 8.672541 50.4359149, 8.6722444 50.4358891, 8.6721545 50.4358834, 8.6720517 50.4358747)",,,,
"[810274835, 25018390]",False,,Am Planetenbrunnen,residential,"['50', '30']",True,156.011,,"LINESTRING (8.6756473 50.4335257, 8.6756139 50.4336671, 8.6755372 50.4341041, 8.6755235 50.4341735, 8.6754853 50.4342418, 8.6754789 50.4342512, 8.6754406 50.4343521, 8.6753833 50.4345028, 8.6753573 50.4345708, 8.6752963 50.4346487, 8.6752941 50.434758, 8.6752659 50.4348614, 8.6752558 50.4348983)",,,,
26777576,False,,Griedeler Straße,living_street,,True,34.721,,"LINESTRING (8.6724087 50.4343731, 8.6728636 50.4344065, 8.6728956 50.4344093)",,,,
24422153,True,,Breiter Stein,residential,30,False,35.728,,"LINESTRING (8.6728956 50.4344093, 8.6728973 50.434403, 8.672972 50.4340917)",,,,
26777576,False,,Griedeler Straße,living_street,,False,34.721,,"LINESTRING (8.6728956 50.4344093, 8.6728636 50.4344065, 8.6724087 50.4343731)",,,,
26930178,False,,Griedeler Straße,residential,30,False,40.621,,"LINESTRING (8.673374 50.4345012, 8.673933 50.4345829)",,,,
"[496152274, 496152275, 24422319]",False,,Kirchplatz,living_street,,False,66.319,,"LINESTRING (8.673374 50.4345012, 8.673357 50.4345579, 8.6733322 50.434641, 8.6732377 50.4349134, 8.673243 50.4350885)",,,,
25096369,True,,Griedeler Straße,residential,30,False,35.391,,"LINESTRING (8.673374 50.4345012, 8.6729084 50.4344115, 8.6728956 50.4344093)",,,,
25096639,True,,Färbgasse,residential,30,False,63.400000000000006,,"LINESTRING (8.672972 50.4340917, 8.6729949 50.4339003, 8.6730373 50.4337138, 8.6730721 50.4336003, 8.6730978 50.433528)",,,,
25096639,True,,Färbgasse,residential,30,False,42.919,,"LINESTRING (8.6730978 50.433528, 8.6731243 50.4334336, 8.6731612 50.4333018, 8.6731903 50.4331467)",,,,
25116660,False,,Am Ballhaus,residential,30,False,48.497,,"LINESTRING (8.6730978 50.433528, 8.672579 50.4334616, 8.6724251 50.433476)",,,,
24422321,False,,Wilhem-Braubach-Straße,residential,30,True,11.742,,"LINESTRING (8.6731903 50.4331467, 8.6731567 50.4330952, 8.6730978 50.4330624)",,,,
24422438,False,,Färbgasse,residential,30,False,16.751,,"LINESTRING (8.6731903 50.4331467, 8.6731979 50.4330623, 8.6731993 50.4329962)",,,,
24422438,False,,Färbgasse,residential,30,False,39.78900000000001,,"LINESTRING (8.6730597 50.4321305, 8.6730706 50.4320488, 8.6731 50.4318302, 8.6731013 50.4318226, 8.6731027 50.431815, 8.6731097 50.4317741)",,,,
24422438,False,,Färbgasse,residential,30,True,97.613,,"LINESTRING (8.6730597 50.4321305, 8.6730579 50.4321899, 8.6731405 50.4323989, 8.6732076 50.4325606, 8.673205 50.4327792, 8.6732051 50.4328861, 8.6731993 50.4329962)",,,,
25096459,True,,Amtsgasse,residential,30,False,25.924,,"LINESTRING (8.6726938 50.432125, 8.6730597 50.4321305)",,,,
24422154,False,,Langgasse,living_street,,True,96.56099999999999,,"LINESTRING (8.6726938 50.432125, 8.6724583 50.43272, 8.6723548 50.4329661)",,,,
24422154,False,,Langgasse,living_street,,False,96.56099999999999,,"LINESTRING (8.6723548 50.4329661, 8.6724583 50.43272, 8.6726938 50.432125)",,,,
24422321,False,,Wilhem-Braubach-Straße,residential,30,False,53.705,,"LINESTRING (8.6723548 50.4329661, 8.6726414 50.4330033, 8.672827 50.4330273, 8.6730978 50.4330624)",,,,
25096510,False,,Langgasse,living_street,,False,86.253,,"LINESTRING (8.6723548 50.4329661, 8.6723231 50.433036, 8.6721331 50.4335173, 8.6720298 50.4337132)",,,,
"[810276836, 26930181]",False,,Kugelherrenstraße,"['living_street', 'residential']",30,False,69.77199999999999,,"LINESTRING (8.673243 50.4350885, 8.6724503 50.4350033, 8.6722716 50.4349841)",,,,
325425229,False,,Kirchplatz,living_street,,False,48.073,,"LINESTRING (8.673243 50.4350885, 8.6732252 50.435316, 8.6730756 50.435497)",,,,
"[496152274, 496152275, 24422319]",False,,Kirchplatz,living_street,,True,66.319,,"LINESTRING (8.673243 50.4350885, 8.6732377 50.4349134, 8.6733322 50.434641, 8.673357 50.4345579, 8.673374 50.4345012)",,,,
25019042,False,,August-Storch-Straße,residential,30,False,38.087999999999994,,"LINESTRING (8.6721399 50.4355369, 8.6721129 50.4356238, 8.6720859 50.435734, 8.6720618 50.4358422, 8.6720517 50.4358747)",,,,
26930179,False,,Krachbaumgasse,residential,30,True,36.108,,"LINESTRING (8.6721399 50.4355369, 8.6722834 50.4355515, 8.672647 50.4355678)",,,,
"[26930184, 26930186]",False,,"['Kugelherrenstraße', 'Krachbaumgasse']",residential,30,True,92.56,,"LINESTRING (8.6721399 50.4355369, 8.6718881 50.4354832, 8.6716178 50.4354239, 8.6716912 50.4350992, 8.6717499 50.4349507)",,,,
26755656,False,,Hirschgasse,residential,30,False,39.601,,"LINESTRING (8.6701908 50.4341307, 8.6707437 50.4340777)",,,,
25018901,False,,Hirschgasse,residential,30,False,76.512,,"LINESTRING (8.6701908 50.4341307, 8.6699349 50.4341546, 8.6698084 50.4341696, 8.6691452 50.4342277, 8.6691229 50.4342324)",,,,
25018911,False,,Neugasse,living_street,,True,61.702,,"LINESTRING (8.6701908 50.4341307, 8.6702261 50.434219, 8.6705908 50.4346019, 8.6706038 50.4346155)",,,,
25018901,False,,Hirschgasse,residential,30,True,76.512,,"LINESTRING (8.6691229 50.4342324, 8.6691452 50.4342277, 8.6698084 50.4341696, 8.6699349 50.4341546, 8.6701908 50.4341307)",,,,
30797262,False,,Ludwigstraße,residential,30,True,53.925,,"LINESTRING (8.6691229 50.4342324, 8.6691316 50.43397, 8.6691647 50.4337485)",,,,
"[31286693, 1113712158]",False,,Ludwigstraße,residential,30,False,205.455,,"LINESTRING (8.6691229 50.4342324, 8.6691186 50.4345676, 8.669164 50.4349506, 8.6691691 50.4349788, 8.6692196 50.4351803, 8.6692688 50.4353479, 8.6693879 50.4356204, 8.6695631 50.4359477, 8.6696236 50.4360365)",,,,
1093398810,False,,Korngasse,residential,30,True,37.238,,"LINESTRING (8.6722716 50.4349841, 8.6723473 50.4346527)",,,,
26930183,True,,Korngasse,residential,30,False,62.403,,"LINESTRING (8.6722716 50.4349841, 8.6722219 50.4353151, 8.6721651 50.4355007, 8.6721399 50.4355369)",,,,
26930186,False,,Kugelherrenstraße,residential,30,False,37.189,,"LINESTRING (8.6722716 50.4349841, 8.6718785 50.4349512, 8.6717499 50.4349507)",,,,
"[810276836, 26930181]",False,,Kugelherrenstraße,"['residential', 'living_street']",30,True,69.77199999999999,,"LINESTRING (8.6722716 50.4349841, 8.6724503 50.4350033, 8.673243 50.4350885)",,,,
25018332,True,,August-Storch-Straße,residential,30,False,133.489,,"LINESTRING (8.6719036 50.4370709, 8.6719078 50.4370114, 8.6719324 50.436656, 8.6719675 50.4363489, 8.6719826 50.436263, 8.6720299 50.4360055, 8.6720443 50.4359039, 8.6720517 50.4358747)",,,,
55685407,False,B 3,Straße der Deutschen Einheit,primary,50,False,340.673,2,"LINESTRING (8.6719036 50.4370709, 8.6716376 50.4370423, 8.6711937 50.4369568, 8.6704599 50.4367989, 8.6698664 50.4367018, 8.6695502 50.4366688, 8.6689217 50.4366655, 8.6684743 50.4367031, 8.6680905 50.4367678, 8.667721 50.4368584, 8.6672918 50.437017)",,,,
"[1105546625, 172509461]",False,B 3,Straße der Deutschen Einheit,primary,50,True,185.039,2,"LINESTRING (8.6719036 50.4370709, 8.6721317 50.4370855, 8.6725886 50.4370913, 8.6730104 50.4370895, 8.6733899 50.4370789, 8.6737278 50.437049, 8.6740901 50.43701, 8.6744898 50.4369361)",,,,
30797262,False,,Ludwigstraße,residential,30,False,33.982,,"LINESTRING (8.6692982 50.4330873, 8.66923 50.4333898)",,,,
24422323,True,,Badborngasse,residential,30,False,78.074,,"LINESTRING (8.6692982 50.4330873, 8.6693636 50.4330835, 8.6694467 50.4330799, 8.6694591 50.4330786, 8.6695869 50.433065, 8.670209 50.4329987, 8.6702831 50.4329685, 8.6703401 50.4329221)",,,,
"[26170368, 1227717796, 26088620, 24422322, 769153115]",False,,"['Ludwigstraße', 'Bahnhofsplatz']",residential,30,"[False, True]",292.827,,"LINESTRING (8.6692982 50.4330873, 8.6693187 50.4330035, 8.669352 50.4328461, 8.6694559 50.4323541, 8.6696202 50.4315628, 8.6696269 50.4315441, 8.6696635 50.4315058, 8.6697212 50.431467, 8.6697417 50.4314557, 8.6698359 50.431404, 8.669967 50.4313297, 8.670043 50.4313105, 8.6701293 50.4313132, 8.6702415 50.4313518, 8.6706027 50.4315988, 8.6708391 50.4316254, 8.6709811 50.4316314)",,,,
30797262,False,,Ludwigstraße,residential,30,True,40.153,,"LINESTRING (8.6691647 50.4337485, 8.66923 50.4333898)",,,,
30797262,False,,Ludwigstraße,residential,30,False,53.925,,"LINESTRING (8.6691647 50.4337485, 8.6691316 50.43397, 8.6691229 50.4342324)",,,,
"[914464892, 26757092]",False,,Guldengasse,residential,30,True,30.590000000000003,,"LINESTRING (8.6691647 50.4337485, 8.6691932 50.4337437, 8.6694572 50.4337245, 8.6694897 50.4337234, 8.669517 50.4337224, 8.6695937 50.4337198)",,,,
25018564,False,,Am Lahntor,residential,30,True,71.429,,"LINESTRING (8.6705726 50.4358606, 8.6703919 50.4359406, 8.6702272 50.4359817, 8.6698427 50.4360314, 8.6696236 50.4360365)",,,,
"[25416841, 343950694]",False,,Wetzlarer Straße,residential,30,False,14.017,2,"LINESTRING (8.6705726 50.4358606, 8.6705993 50.4358396, 8.6706236 50.4358132, 8.670667 50.4357506)",,,,
25416842,False,,Wetzlarer Straße,residential,30,True,91.148,,"LINESTRING (8.6705726 50.4358606, 8.6705693 50.4359684, 8.6705675 50.4360497, 8.6705475 50.4360962, 8.6704917 50.436226, 8.6704245 50.4363074, 8.6703427 50.4363739, 8.6700178 50.4365463, 8.6700154 50.4365476)",,,,
"[810273388, 24422318]",False,,Weiseler Straße,residential,"['50', '30']",False,139.603,3,"LINESTRING (8.6711464 50.4304009, 8.6710334 50.4305123, 8.6709975 50.4305843, 8.6709954 50.4306153, 8.670995 50.4306256, 8.6709835 50.4307966, 8.6709832 50.4308574, 8.6709824 50.4310045, 8.6709817 50.4310855, 8.6709794 50.4313513, 8.670979 50.4313967, 8.6709811 50.4315824, 8.6709811 50.4316314)",,,,
"[30797380, 24422439, 177343965, 26170366, 988800287]",False,,Jacob-Wilhelm-Küchel-Straße,residential,30,True,83.20099999999998,,"LINESTRING (8.6711464 50.4304009, 8.6709545 50.4303536, 8.6706996 50.4303077, 8.6704531 50.4302899, 8.6703014 50.4302707, 8.6702369 50.4302676, 8.6702004 50.4302631, 8.6700046 50.4302392)",,,,
1113596152,False,B 3,Große Wendelstraße,tertiary,50,False,156.71,3,"LINESTRING (8.6711464 50.4304009, 8.6713172 50.4304481, 8.6732183 50.4306893, 8.6733049 50.4306984)",,,,
25018514,False,B 3,Große Wendelstraße,tertiary,50,False,85.048,3,"LINESTRING (8.6733049 50.4306984, 8.6734566 50.4307188, 8.6738888 50.4307767, 8.6743888 50.4308717, 8.6744676 50.4308867)",,,,
25096717,True,,Wilhelm-Leuschner-Straße,residential,30,False,75.457,,"LINESTRING (8.6733049 50.4306984, 8.6732874 50.4307638, 8.6732656 50.4308816, 8.6731691 50.4313714)",,,,
26170377,False,,Wilhelm-Leuschner-Straße,living_street,,False,118.408,,"LINESTRING (8.6733049 50.4306984, 8.6733973 50.4303599, 8.6734762 50.4301339, 8.6735624 50.4299283, 8.6736819 50.429662)",,,,
1113596152,False,B 3,Große Wendelstraße,tertiary,50,True,156.71,3,"LINESTRING (8.6733049 50.4306984, 8.6732183 50.4306893, 8.6713172 50.4304481, 8.6711464 50.4304009)",,,,
"[25018514, 1087737586, 973079815]",False,B 3,Große Wendelstraße,tertiary,50,False,116.28999999999998,"['4', '3']","LINESTRING (8.6744676 50.4308867, 8.6745613 50.430906, 8.6745861 50.4309111, 8.6748754 50.4309745, 8.6751082 50.4310318, 8.6754318 50.4311159, 8.6755342 50.4311425, 8.6756204 50.4311653, 8.6757731 50.4312166, 8.6758776 50.4312555, 8.6759757 50.4312933)",,,,
25018514,False,B 3,Große Wendelstraße,tertiary,50,True,85.048,3,"LINESTRING (8.6744676 50.4308867, 8.6743888 50.4308717, 8.6738888 50.4307767, 8.6734566 50.4307188, 8.6733049 50.4306984)",,,,
30778606,True,,,tertiary_link,,False,49.391999999999996,,"LINESTRING (8.6759757 50.4312933, 8.6762062 50.4313137, 8.6762822 50.4313181, 8.6763353 50.4313191, 8.6764248 50.4313188, 8.6764963 50.4313166, 8.6765594 50.4313122, 8.6766126 50.431305, 8.6766663 50.4312944)",,,,
973075790,False,B 3,Große Wendelstraße,tertiary,50,False,32.527,3,"LINESTRING (8.6759757 50.4312933, 8.6760843 50.4313394, 8.6761841 50.4313924, 8.6762252 50.4314167, 8.676331 50.4314777)",,,,
