osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction
33701546,,Melbacher Straße,residential,False,False,102.37,30,"LINESTRING (8.8174718 50.3608955, 8.8174067 50.3618152)",
33701546,,Melbacher Straße,residential,False,True,37.26,30,"LINESTRING (8.8174718 50.3608955, 8.817497 50.3605608)",
33701551,,Sudetenring,residential,False,False,57.785,30,"LINESTRING (8.8174718 50.3608955, 8.818286 50.3609116)",
33701551,,Sudetenring,residential,False,True,16.848,30,"LINESTRING (8.8185233 50.3609053, 8.818286 50.3609116)",
24915453,,Frankfurter Straße,residential,False,False,76.572,30,"LINESTRING (8.8178345 50.3584747, 8.817754 50.3590965, 8.8177442 50.3591609)",
24915453,,Frankfurter Straße,residential,False,True,123.21099999999998,30,"LINESTRING (8.8178345 50.3584747, 8.8178783 50.3581235, 8.817946 50.3576184, 8.8179732 50.3573702)",
"[33701552, 124995478]",,"['Bahnhofstraße', 'Bauernheimer Weg']",residential,False,"[False, True]",172.49099999999999,30,"LINESTRING (8.8178345 50.3584747, 8.818351 50.3584593, 8.8184577 50.3584154, 8.8189592 50.3581018, 8.8197378 50.3585841)",
33701553,,Bahnhofstraße,residential,False,True,78.411,30,"LINESTRING (8.8197378 50.3585841, 8.8205316 50.3590748)",
33701554,,Birkenstraße,residential,False,False,165.023,30,"LINESTRING (8.8197378 50.3585841, 8.818926 50.3590853, 8.818739 50.3591318, 8.8177442 50.3591609)",
"[33701552, 124995478]",,"['Bahnhofstraße', 'Bauernheimer Weg']",residential,False,"[False, True]",172.49099999999999,30,"LINESTRING (8.8197378 50.3585841, 8.8189592 50.3581018, 8.8184577 50.3584154, 8.818351 50.3584593, 8.8178345 50.3584747)",
124995477,,Frankfurter Straße,residential,False,True,83.092,30,"LINESTRING (8.8176332 50.3599048, 8.8177442 50.3591609)",
33701555,,Gartenfeldstraße,residential,False,False,241.305,30,"LINESTRING (8.8176332 50.3599048, 8.8193103 50.3598495, 8.8205316 50.3590748)",
124995477,,Frankfurter Straße,residential,False,False,53.765,30,"LINESTRING (8.8176332 50.3599048, 8.8175611 50.3602799, 8.8175176 50.3603818)",
33701553,,Bahnhofstraße,residential,False,False,78.411,30,"LINESTRING (8.8205316 50.3590748, 8.8197378 50.3585841)",
33701553,,Bahnhofstraße,residential,False,True,162.43500000000003,30,"LINESTRING (8.8205316 50.3590748, 8.8206718 50.3591593, 8.8206947 50.359174, 8.8210705 50.3594145, 8.8211859 50.3595189, 8.8212261 50.3596147, 8.821218 50.3597379, 8.8210678 50.3602444, 8.8210634 50.3603561)",
33701555,,Gartenfeldstraße,residential,False,True,241.305,30,"LINESTRING (8.8205316 50.3590748, 8.8193103 50.3598495, 8.8176332 50.3599048)",
33701547,L 3186,Dorheimer Straße,secondary,False,True,122.307,50,"LINESTRING (8.8193393 50.3604038, 8.8176182 50.3604692)",
33701559,,Parkstraße,residential,False,True,137.017,30,"LINESTRING (8.8193393 50.3604038, 8.8195028 50.3616316)",
33701547,L 3186,Dorheimer Straße,secondary,False,False,122.44800000000001,50,"LINESTRING (8.8193393 50.3604038, 8.8207737 50.3603561, 8.8208253 50.3603544, 8.8209003 50.3603549, 8.8210634 50.3603561)",
33701558,,Hinter den Gärten,residential,False,False,64.839,30,"LINESTRING (8.8239486 50.3612428, 8.8235799 50.3612646, 8.8230386 50.3612976)",
33701545,,Berliner Straße,residential,False,False,2.386,30,"LINESTRING (8.8211187 50.3615213, 8.8211146 50.3615426)",
33701545,,Berliner Straße,residential,False,True,129.624,30,"LINESTRING (8.8211187 50.3615213, 8.8210634 50.3603561)",
846300206,,Parkstraße,residential,True,False,31.2,30,"LINESTRING (8.8211187 50.3615213, 8.8206816 50.3615525)",
33701559,,Parkstraße,residential,False,False,137.017,30,"LINESTRING (8.8195028 50.3616316, 8.8193393 50.3604038)",
33701563,,Parkstraße,residential,True,False,43.541,30,"LINESTRING (8.8195028 50.3616316, 8.8188986 50.3617006)",
33701562,,Parkstraße,residential,False,True,84.386,30,"LINESTRING (8.8195028 50.3616316, 8.8201185 50.3616227, 8.8206816 50.3615525)",
33701562,,Parkstraße,residential,False,False,84.386,30,"LINESTRING (8.8206816 50.3615525, 8.8201185 50.3616227, 8.8195028 50.3616316)",
33701564,,Parkstraße,residential,False,False,34.754,,"LINESTRING (8.8188986 50.3617006, 8.8184266 50.3617844)",
33701567,,Parkstraße,residential,False,False,60.579,,"LINESTRING (8.8188986 50.3617006, 8.8188698 50.3620699, 8.818731 50.3622209)",
33701558,,Hinter den Gärten,residential,False,True,64.839,30,"LINESTRING (8.8230386 50.3612976, 8.8235799 50.3612646, 8.8239486 50.3612428)",
33701561,,Hinter den Gärten,residential,True,False,139.263,30,"LINESTRING (8.8230386 50.3612976, 8.8224882 50.3613471, 8.8216875 50.3614618, 8.821312 50.3615148, 8.8211146 50.3615426)",
33701545,,Berliner Straße,residential,False,False,44.888,30,"LINESTRING (8.8209665 50.3624613, 8.8209574 50.3627832, 8.8209671 50.3628647)",
33701545,,Berliner Straße,residential,False,True,42.33,30,"LINESTRING (8.8209665 50.3624613, 8.8209886 50.3623576, 8.821047 50.3620841)",
33701565,,Erbesgasse,residential,False,False,128.168,30,"LINESTRING (8.8209665 50.3624613, 8.8207769 50.3624646, 8.8191603 50.3624923)",
33701565,,Erbesgasse,residential,False,True,128.168,30,"LINESTRING (8.8191603 50.3624923, 8.8207769 50.3624646, 8.8209665 50.3624613)",
33701544,,Brunnenweg,residential,False,True,49.081,30,"LINESTRING (8.8180125 50.3630109, 8.8173206 50.363015)",
33701544,,Brunnenweg,residential,False,False,210.255,30,"LINESTRING (8.8180125 50.3630109, 8.8185064 50.363001, 8.8209671 50.3628647)",
33701566,,Am Wasserfall,residential,False,False,136.734,30,"LINESTRING (8.8180125 50.3630109, 8.8180109 50.3626126, 8.8181394 50.3621214, 8.8181219 50.3617882)",
33701550,,Sudetenring,residential,False,False,21.618,30,"LINESTRING (8.8181219 50.3617882, 8.8184266 50.3617844)",
33701550,,Sudetenring,residential,False,True,50.822,30,"LINESTRING (8.8181219 50.3617882, 8.8174067 50.3618152)",
33701566,,Am Wasserfall,residential,False,True,136.73399999999998,30,"LINESTRING (8.8181219 50.3617882, 8.8181394 50.3621214, 8.8180109 50.3626126, 8.8180125 50.3630109)",
33701567,,Parkstraße,residential,False,True,60.579,,"LINESTRING (8.818731 50.3622209, 8.8188698 50.3620699, 8.8188986 50.3617006)",
33701569,,Zur Kirche,residential,False,False,47.093,30,"LINESTRING (8.8204121 50.3633362, 8.8210739 50.3633025)",
33701570,,Melbacher Straße,living_street,False,False,67.799,,"LINESTRING (8.8171271 50.3641659, 8.8171394 50.3641066, 8.8171943 50.3635578)",
33701571,,Geschwister-Scholl-Ring,living_street,False,False,62.378,,"LINESTRING (8.8171943 50.3635578, 8.8180737 50.363557)",
"[33701570, 55846333]",,"['Brunnenweg', 'Melbacher Straße']","['living_street', 'residential']",False,False,64.29,30,"LINESTRING (8.8171943 50.3635578, 8.8172734 50.3630122, 8.8173206 50.363015)",
33701570,,Melbacher Straße,living_street,False,True,67.799,,"LINESTRING (8.8171943 50.3635578, 8.8171394 50.3641066, 8.8171271 50.3641659)",
33701571,,Geschwister-Scholl-Ring,living_street,False,True,62.378,,"LINESTRING (8.8180737 50.363557, 8.8171943 50.3635578)",
"[33701571, 33701572]",,Geschwister-Scholl-Ring,living_street,False,False,381.053,,"LINESTRING (8.8180737 50.363557, 8.8188384 50.363559, 8.8191567 50.3636459, 8.8195564 50.3638253, 8.8200324 50.3639433, 8.8200231 50.3642632, 8.8199839 50.3643112, 8.8198952 50.3643428, 8.8190892 50.3643221, 8.8189949 50.3643051, 8.818513 50.3641452, 8.8182343 50.3640528, 8.8181426 50.3639669, 8.8181059 50.3638878, 8.8180737 50.363557)",
"[33701571, 33701572]",,Geschwister-Scholl-Ring,living_street,False,True,381.053,,"LINESTRING (8.8180737 50.363557, 8.8181059 50.3638878, 8.8181426 50.3639669, 8.8182343 50.3640528, 8.818513 50.3641452, 8.8189949 50.3643051, 8.8190892 50.3643221, 8.8198952 50.3643428, 8.8199839 50.3643112, 8.8200231 50.3642632, 8.8200324 50.3639433, 8.8195564 50.3638253, 8.8191567 50.3636459, 8.8188384 50.363559, 8.8180737 50.363557)",
33701595,,Am Bahndamm,residential,False,False,45.271,30,"LINESTRING (8.8232009 50.3636074, 8.8238268 50.3635278)",
"[33701545, 33701574]",,"['Berliner Straße', 'Riedweg']",residential,False,"[False, True]",139.948,30,"LINESTRING (8.8232009 50.3636074, 8.8230239 50.3639477, 8.8226656 50.3647035, 8.8226485 50.3648134)",
33701545,,Berliner Straße,residential,False,True,44.212,30,"LINESTRING (8.8232009 50.3636074, 8.8232293 50.3633941, 8.8230535 50.3632488)",
33701574,,Riedweg,residential,False,True,49.675,30,"LINESTRING (8.8226485 50.3648134, 8.8225817 50.3652581)",
33701597,,Echzeller Weg,residential,False,False,83.967,30,"LINESTRING (8.8226485 50.3648134, 8.8238318 50.3647918)",
"[33701545, 33701574]",,"['Berliner Straße', 'Riedweg']",residential,False,"[False, True]",139.948,30,"LINESTRING (8.8226485 50.3648134, 8.8226656 50.3647035, 8.8230239 50.3639477, 8.8232009 50.3636074)",
33701574,,Riedweg,residential,False,False,49.675,30,"LINESTRING (8.8225817 50.3652581, 8.8226485 50.3648134)",
33701575,,Riedweg,residential,False,False,63.265,30,"LINESTRING (8.8225817 50.3652581, 8.8216914 50.3652237)",
33701575,,Riedweg,residential,False,True,63.265,30,"LINESTRING (8.8216914 50.3652237, 8.8225817 50.3652581)",
33701575,,Riedweg,residential,False,False,79.602,30,"LINESTRING (8.8216914 50.3652237, 8.8213239 50.3652073, 8.8213445 50.3647266)",
33701575,,Riedweg,residential,False,True,79.602,30,"LINESTRING (8.8213445 50.3647266, 8.8213239 50.3652073, 8.8216914 50.3652237)",
33701545,,Berliner Straße,residential,False,True,60.403,30,"LINESTRING (8.821047 50.3620841, 8.8211146 50.3615426)",
33701545,,Berliner Straße,residential,False,False,42.33,30,"LINESTRING (8.821047 50.3620841, 8.8209886 50.3623576, 8.8209665 50.3624613)",
33701585,,Pfählergasse,residential,False,False,170.071,30,"LINESTRING (8.821047 50.3620841, 8.8226319 50.3621489, 8.8234188 50.362028)",
30445986,,Hainpfad,residential,False,True,49.02,30,"LINESTRING (8.8234188 50.362028, 8.8235347 50.3615934)",
30445986,,Hainpfad,residential,False,False,138.236,30,"LINESTRING (8.8234188 50.362028, 8.823286 50.3625491, 8.8232333 50.3627038, 8.8230535 50.3632488)",
33701585,,Pfählergasse,residential,False,True,170.071,30,"LINESTRING (8.8234188 50.362028, 8.8226319 50.3621489, 8.821047 50.3620841)",
30445986,,Hainpfad,residential,False,False,49.02,30,"LINESTRING (8.8235347 50.3615934, 8.8234188 50.362028)",
1028610037,,Am Bahndamm,residential,False,False,28.239,,"LINESTRING (8.8247439 50.3634145, 8.8251338 50.3633632)",
33701595,,Am Bahndamm,residential,False,False,152.166,30,"LINESTRING (8.8247439 50.3634145, 8.8248776 50.3641103, 8.8249158 50.3647773)",
33701595,,Am Bahndamm,residential,False,True,66.265,30,"LINESTRING (8.8247439 50.3634145, 8.8243585 50.363459, 8.8238268 50.3635278)",
33701597,,Echzeller Weg,residential,False,False,35.847,30,"LINESTRING (8.8249158 50.3647773, 8.825421 50.3647689)",
33701597,,Echzeller Weg,residential,False,True,76.906,30,"LINESTRING (8.8249158 50.3647773, 8.8238318 50.3647918)",
33701595,,Am Bahndamm,residential,False,True,152.166,30,"LINESTRING (8.8249158 50.3647773, 8.8248776 50.3641103, 8.8247439 50.3634145)",
33701597,,Echzeller Weg,residential,False,False,76.906,30,"LINESTRING (8.8238318 50.3647918, 8.8249158 50.3647773)",
33701597,,Echzeller Weg,residential,False,True,83.967,30,"LINESTRING (8.8238318 50.3647918, 8.8226485 50.3648134)",
33701596,,In den Spitzgärten,residential,False,False,140.90800000000002,30,"LINESTRING (8.8238318 50.3647918, 8.8238903 50.3638588, 8.8238268 50.3635278)",
33701595,,Am Bahndamm,residential,False,True,45.271,30,"LINESTRING (8.8238268 50.3635278, 8.8232009 50.3636074)",
33701595,,Am Bahndamm,residential,False,False,66.265,30,"LINESTRING (8.8238268 50.3635278, 8.8243585 50.363459, 8.8247439 50.3634145)",
33701596,,In den Spitzgärten,residential,False,True,140.90800000000002,30,"LINESTRING (8.8238268 50.3635278, 8.8238903 50.3638588, 8.8238318 50.3647918)",
33701597,,Echzeller Weg,residential,False,True,35.847,30,"LINESTRING (8.825421 50.3647689, 8.8249158 50.3647773)",
33701545,,Berliner Straße,residential,False,False,60.403,30,"LINESTRING (8.8211146 50.3615426, 8.821047 50.3620841)",
33701545,,Berliner Straße,residential,False,True,2.386,30,"LINESTRING (8.8211146 50.3615426, 8.8211187 50.3615213)",
1028610037,,Am Bahndamm,residential,False,True,28.239,,"LINESTRING (8.8251338 50.3633632, 8.8247439 50.3634145)",
