osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,access,width
"[303956648, 303956650]","['Neumarktstraße', 'Spanweg']",primary,False,True,216.12,"LINESTRING (11.4527536 51.5911436, 11.4527121 51.5910953, 11.4526289 51.5909583, 11.4526008 51.5907208, 11.4526945 51.5901311, 11.4527598 51.589614, 11.4527749 51.5894273, 11.4527727 51.5893704, 11.4527493 51.5893123, 11.4526888 51.5892313)",2,B 86,50,,,
32843355,Talwandstraße,residential,False,True,9.671,"LINESTRING (11.4526506 51.5912025, 11.4527536 51.5911436)",,,,,destination,3
34513858,Stiftstraße,residential,False,False,83.40600000000002,"LINESTRING (11.4526506 51.5912025, 11.4526079 51.5911975, 11.4525624 51.5911982, 11.4525036 51.5912134, 11.4524388 51.5912359, 11.4523704 51.5912526, 11.4522818 51.5912623, 11.452217 51.591268, 11.4521522 51.59127, 11.4520941 51.5912639, 11.4520328 51.5912482, 11.4519874 51.5912316, 11.4519469 51.5912121, 11.4518711 51.591171, 11.4517997 51.5911371, 11.4517113 51.5911098, 11.4516149 51.5911025, 11.4515437 51.5911034)",,,,,destination,3
1202806849,Talwandstraße,residential,False,False,121.235,"LINESTRING (11.4526506 51.5912025, 11.4525427 51.5912627, 11.4524102 51.5913169, 11.4522138 51.5913774, 11.4516818 51.5915204, 11.4511781 51.5916665, 11.45109 51.591691)",,,,,,
34513858,Stiftstraße,residential,False,False,69.285,"LINESTRING (11.4515437 51.5911034, 11.451374 51.5911525, 11.4512617 51.5911853, 11.4511456 51.5912221, 11.4510218 51.5912608, 11.4509776 51.5912839, 11.4509425 51.5913134, 11.4509262 51.5913596, 11.4509256 51.5914012, 11.4509339 51.5914569, 11.4509222 51.5914863, 11.4509158 51.5915007)",,,,,destination,3
34513858,Stiftstraße,residential,False,True,83.406,"LINESTRING (11.4515437 51.5911034, 11.4516149 51.5911025, 11.4517113 51.5911098, 11.4517997 51.5911371, 11.4518711 51.591171, 11.4519469 51.5912121, 11.4519874 51.5912316, 11.4520328 51.5912482, 11.4520941 51.5912639, 11.4521522 51.59127, 11.452217 51.591268, 11.4522818 51.5912623, 11.4523704 51.5912526, 11.4524388 51.5912359, 11.4525036 51.5912134, 11.4525624 51.5911982, 11.4526079 51.5911975, 11.4526506 51.5912025)",,,,,destination,3
34513859,Seilergasse,residential,False,True,261.497,"LINESTRING (11.4515437 51.5911034, 11.4515243 51.5910786, 11.4514818 51.5910318, 11.4514219 51.5909461, 11.4513848 51.5908403, 11.4513867 51.5905361, 11.4514472 51.5899711, 11.4515474 51.5894987, 11.4516891 51.589047, 11.4518942 51.5888186)",,,30,,,
34912825,Sangerhäuser Straße,residential,True,False,13.318,"LINESTRING (11.4509158 51.5915007, 11.4508279 51.5913941)",,,,,,
1202806848,Sangerhäuser Straße,residential,False,True,21.393,"LINESTRING (11.4509158 51.5915007, 11.4510673 51.5916685)",,,,,,
34513858,Stiftstraße,residential,False,True,69.285,"LINESTRING (11.4509158 51.5915007, 11.4509222 51.5914863, 11.4509339 51.5914569, 11.4509256 51.5914012, 11.4509262 51.5913596, 11.4509425 51.5913134, 11.4509776 51.5912839, 11.4510218 51.5912608, 11.4511456 51.5912221, 11.4512617 51.5911853, 11.451374 51.5911525, 11.4515437 51.5911034)",,,,,destination,3
34513859,Seilergasse,residential,False,False,261.49699999999996,"LINESTRING (11.4518942 51.5888186, 11.4516891 51.589047, 11.4515474 51.5894987, 11.4514472 51.5899711, 11.4513867 51.5905361, 11.4513848 51.5908403, 11.4514219 51.5909461, 11.4514818 51.5910318, 11.4515243 51.5910786, 11.4515437 51.5911034)",,,30,,,
303956650,Spanweg,primary,False,False,71.896,"LINESTRING (11.4518942 51.5888186, 11.4520916 51.5888954, 11.4524271 51.5890644, 11.4525822 51.5891523, 11.4526888 51.5892313)",2,B 86,50,,,
34570301,Karlsberger Weg,residential,False,True,83.979,"LINESTRING (11.4500817 51.5921059, 11.4500887 51.5921032, 11.4500952 51.5921005, 11.4501077 51.5920946, 11.450403 51.5919469, 11.4506957 51.5917988, 11.4507201 51.5917878, 11.4507322 51.5917823, 11.4507461 51.5917764, 11.450756 51.5917722, 11.4507658 51.5917681, 11.4507754 51.5917644, 11.4507848 51.5917608, 11.4508021 51.5917547, 11.4508165 51.5917499, 11.4510673 51.5916685)",,,,,yes,
34570304,Schulstraße,residential,False,True,149.856,"LINESTRING (11.4500817 51.5921059, 11.4503169 51.5923166, 11.4504173 51.5924956, 11.4506453 51.5928872, 11.4507821 51.5930855, 11.4509994 51.5933188)",,,,,,
34570303,Brauhausplatz,residential,False,False,29.814,"LINESTRING (11.4513036 51.5931394, 11.4512345 51.5932148, 11.4511149 51.5932843, 11.4509994 51.5933188)",,,,,,
355170654,Brauhausplatz,residential,False,True,30.544,"LINESTRING (11.4513036 51.5931394, 11.4512593 51.5931419, 11.4511148 51.5931972, 11.4510433 51.5932614, 11.4509994 51.5933188)",,,,,,
34570303,Brauhausplatz,residential,False,True,55.181,"LINESTRING (11.4513036 51.5931394, 11.4514116 51.5930228, 11.4518901 51.5928167)",,,,,,
34570303,Brauhausplatz,residential,False,False,29.203,"LINESTRING (11.4509994 51.5933188, 11.4506784 51.5934897)",,,,,,
34570303,Brauhausplatz,residential,False,True,29.814,"LINESTRING (11.4509994 51.5933188, 11.4511149 51.5932843, 11.4512345 51.5932148, 11.4513036 51.5931394)",,,,,,
355170654,Brauhausplatz,residential,False,False,30.544,"LINESTRING (11.4509994 51.5933188, 11.4510433 51.5932614, 11.4511148 51.5931972, 11.4512593 51.5931419, 11.4513036 51.5931394)",,,,,,
34570304,Schulstraße,residential,False,False,149.856,"LINESTRING (11.4509994 51.5933188, 11.4507821 51.5930855, 11.4506453 51.5928872, 11.4504173 51.5924956, 11.4503169 51.5923166, 11.4500817 51.5921059)",,,,,,
34570303,Brauhausplatz,residential,False,True,29.203,"LINESTRING (11.4506784 51.5934897, 11.4509994 51.5933188)",,,,,,
29205540,Rabentorstraße,residential,False,False,76.737,"LINESTRING (11.4540477 51.5947551, 11.4541434 51.5946018, 11.4542051 51.5944449, 11.4542095 51.594217, 11.4541878 51.5941502, 11.4541503 51.5940862)",,,,,,
29205540,Rabentorstraße,residential,False,True,97.24799999999999,"LINESTRING (11.4540477 51.5947551, 11.453872 51.5947676, 11.4535877 51.5948284, 11.4531787 51.5949001, 11.4527656 51.5950809)",,,,,,
34570308,Karthäuser Gasse,residential,False,False,118.389,"LINESTRING (11.4540477 51.5947551, 11.4540637 51.594778, 11.4541766 51.5948271, 11.4543126 51.5950042, 11.4544104 51.5951218, 11.4544093 51.5952223, 11.4543431 51.5954293, 11.454329 51.5955206, 11.454373 51.5956025, 11.4545629 51.59567)",,,,,,
"[1207760448, 34570311]",Ernststraße,residential,False,True,203.18200000000002,"LINESTRING (11.4587606 51.5965396, 11.4583524 51.5964661, 11.4579513 51.5963854, 11.4578705 51.5963668, 11.4577954 51.5963479, 11.4574076 51.5962456, 11.4572375 51.5961983, 11.4572099 51.5961902, 11.4571811 51.5961813, 11.457156 51.5961728, 11.4571291 51.5961627, 11.4571032 51.5961507, 11.4570792 51.596139, 11.4570575 51.5961261, 11.4570135 51.5960987, 11.4569801 51.5960784, 11.4569514 51.5960623, 11.4569268 51.5960494, 11.4566168 51.5958943, 11.4565987 51.5958864, 11.4565761 51.5958777, 11.4565546 51.5958704, 11.4563391 51.5958047, 11.4563038 51.5957951, 11.4562666 51.5957872, 11.4562247 51.5957816, 11.4561695 51.5958277)",1,,,,,
"[203914064, 34570310, 203914039]",Albrechtstraße,residential,False,True,93.285,"LINESTRING (11.4587606 51.5965396, 11.4582837 51.5970858, 11.4581961 51.597157, 11.4581292 51.5972112, 11.4580709 51.5972586)",,,,yes,,
"[850229770, 1071327723, 1071327724, 303956646]",Friedensallee,primary,False,True,94.328,"LINESTRING (11.4561695 51.5958277, 11.456102 51.5958058, 11.4560293 51.5957836, 11.4559397 51.5957542, 11.4558579 51.5957275, 11.4557478 51.5956877, 11.4556793 51.5956616, 11.4556306 51.5956358, 11.4555841 51.5956059, 11.4555376 51.5955661, 11.4554929 51.5955211, 11.4554549 51.5954733, 11.4553434 51.5952804, 11.4553174 51.595223)",2,B 86,"['50', '30']",,,
"[203914040, 850229769, 203914043]",Friedensallee,primary,False,False,122.93599999999999,"LINESTRING (11.4561695 51.5958277, 11.4562765 51.5958664, 11.4563549 51.5959012, 11.4564394 51.5959464, 11.4566358 51.5960622, 11.4567062 51.5961169, 11.4567454 51.5961463, 11.4573315 51.596652)",2,B 86,"['50', '30']",yes,,
"[1207760448, 34570311]",Ernststraße,residential,False,False,203.182,"LINESTRING (11.4561695 51.5958277, 11.4562247 51.5957816, 11.4562666 51.5957872, 11.4563038 51.5957951, 11.4563391 51.5958047, 11.4565546 51.5958704, 11.4565761 51.5958777, 11.4565987 51.5958864, 11.4566168 51.5958943, 11.4569268 51.5960494, 11.4569514 51.5960623, 11.4569801 51.5960784, 11.4570135 51.5960987, 11.4570575 51.5961261, 11.4570792 51.596139, 11.4571032 51.5961507, 11.4571291 51.5961627, 11.457156 51.5961728, 11.4571811 51.5961813, 11.4572099 51.5961902, 11.4572375 51.5961983, 11.4574076 51.5962456, 11.4577954 51.5963479, 11.4578705 51.5963668, 11.4579513 51.5963854, 11.4583524 51.5964661, 11.4587606 51.5965396)",1,,,,,
"[303956648, 303956650]","['Neumarktstraße', 'Spanweg']",primary,False,False,216.11999999999998,"LINESTRING (11.4526888 51.5892313, 11.4527493 51.5893123, 11.4527727 51.5893704, 11.4527749 51.5894273, 11.4527598 51.589614, 11.4526945 51.5901311, 11.4526008 51.5907208, 11.4526289 51.5909583, 11.4527121 51.5910953, 11.4527536 51.5911436)",2,B 86,50,,,
303956650,Spanweg,primary,False,True,71.896,"LINESTRING (11.4526888 51.5892313, 11.4525822 51.5891523, 11.4524271 51.5890644, 11.4520916 51.5888954, 11.4518942 51.5888186)",2,B 86,50,,,
35682984,Harzstraße,residential,False,True,213.44100000000003,"LINESTRING (11.4496656 51.5938465, 11.4500963 51.5942435, 11.4503022 51.5944027, 11.450467 51.5944996, 11.4506205 51.5945903, 11.4507803 51.5946671, 11.4510386 51.5947787, 11.4512471 51.5948749, 11.4514243 51.5949539, 11.4516315 51.5950594, 11.45186 51.5951697)",,,,,,
35682984,Harzstraße,residential,False,False,213.44100000000003,"LINESTRING (11.45186 51.5951697, 11.4516315 51.5950594, 11.4514243 51.5949539, 11.4512471 51.5948749, 11.4510386 51.5947787, 11.4507803 51.5946671, 11.4506205 51.5945903, 11.450467 51.5944996, 11.4503022 51.5944027, 11.4500963 51.5942435, 11.4496656 51.5938465)",,,,,,
35682984,Harzstraße,residential,False,True,45.18,"LINESTRING (11.45186 51.5951697, 11.4520621 51.595261, 11.4522493 51.5953176, 11.4524355 51.5953556)",,,,,,
"[35682985, 240323062, 240323063]",Harzstraße,residential,False,False,75.672,"LINESTRING (11.45186 51.5951697, 11.4518687 51.5951647, 11.4518933 51.5951599, 11.4519632 51.5951509, 11.4520658 51.5951965, 11.452193 51.5952458, 11.4522876 51.5952744, 11.4523329 51.5952776, 11.4523973 51.5952641, 11.452441 51.5952371, 11.4524768 51.5952132, 11.452542 51.5951544, 11.4526437 51.5950995, 11.4526978 51.5950836, 11.4527656 51.5950809)",,,,yes,,
35682984,Harzstraße,residential,False,False,45.18,"LINESTRING (11.4524355 51.5953556, 11.4522493 51.5953176, 11.4520621 51.595261, 11.45186 51.5951697)",,,,,,
29205540,Rabentorstraße,residential,False,False,97.24799999999999,"LINESTRING (11.4527656 51.5950809, 11.4531787 51.5949001, 11.4535877 51.5948284, 11.453872 51.5947676, 11.4540477 51.5947551)",,,,,,
"[768974040, 29205540, 809642342, 768974039]","['Bahnhofstraße', 'Harzstraße', 'Rabentorstraße']",residential,False,True,123.274,"LINESTRING (11.4527656 51.5950809, 11.4527287 51.5951126, 11.4525587 51.5953356, 11.4525487 51.5953926, 11.4525425 51.595422, 11.4528537 51.5957744, 11.4530904 51.5960741)",,,,yes,,
"[35682985, 240323062, 240323063]",Harzstraße,residential,False,True,75.67200000000001,"LINESTRING (11.4527656 51.5950809, 11.4526978 51.5950836, 11.4526437 51.5950995, 11.452542 51.5951544, 11.4524768 51.5952132, 11.452441 51.5952371, 11.4523973 51.5952641, 11.4523329 51.5952776, 11.4522876 51.5952744, 11.452193 51.5952458, 11.4520658 51.5951965, 11.4519632 51.5951509, 11.4518933 51.5951599, 11.4518687 51.5951647, 11.45186 51.5951697)",,,,yes,,
35682987,Töpferreihe,residential,False,False,63.544,"LINESTRING (11.4530904 51.5960741, 11.4529936 51.5957636, 11.4528979 51.5955587, 11.4528871 51.5955174)",,,,,,
"[768974040, 29205540, 809642342, 768974039]","['Bahnhofstraße', 'Rabentorstraße', 'Harzstraße']",residential,False,False,123.27399999999999,"LINESTRING (11.4530904 51.5960741, 11.4528537 51.5957744, 11.4525425 51.595422, 11.4525487 51.5953926, 11.4525587 51.5953356, 11.4527287 51.5951126, 11.4527656 51.5950809)",,,,yes,,
35682987,Töpferreihe,residential,False,False,113.898,"LINESTRING (11.4528871 51.5955174, 11.4529347 51.5954947, 11.4530147 51.595499, 11.4536572 51.5956185, 11.453945 51.595646, 11.4542099 51.5956958, 11.4544667 51.5957475)",,,,,,
35682987,Töpferreihe,residential,False,True,63.544,"LINESTRING (11.4528871 51.5955174, 11.4528979 51.5955587, 11.4529936 51.5957636, 11.4530904 51.5960741)",,,,,,
1168312027,Töpferreihe,residential,False,False,15.295,"LINESTRING (11.4528871 51.5955174, 11.4527809 51.5954695, 11.4527072 51.5954372)",,,,,,
35682988,Töpferreihe,residential,False,False,10.882,"LINESTRING (11.4544667 51.5957475, 11.4545629 51.59567)",,,,yes,,
35682987,Töpferreihe,residential,False,False,40.06,"LINESTRING (11.4544667 51.5957475, 11.4547307 51.5958349, 11.4549345 51.5959549)",,,,,,
35682987,Töpferreihe,residential,False,True,113.898,"LINESTRING (11.4544667 51.5957475, 11.4542099 51.5956958, 11.453945 51.595646, 11.4536572 51.5956185, 11.4530147 51.595499, 11.4529347 51.5954947, 11.4528871 51.5955174)",,,,,,
35682988,Töpferreihe,residential,False,True,10.882,"LINESTRING (11.4545629 51.59567, 11.4544667 51.5957475)",,,,yes,,
"[34570308, 34570309]","['Karthäuser Gasse', 'Ikenstraße']",residential,False,False,75.565,"LINESTRING (11.4545629 51.59567, 11.4546161 51.5956607, 11.4549492 51.5955208, 11.4551732 51.5954394, 11.4552671 51.5952934, 11.4553174 51.595223)",,,,,,
34570308,Karthäuser Gasse,residential,False,True,118.38899999999998,"LINESTRING (11.4545629 51.59567, 11.454373 51.5956025, 11.454329 51.5955206, 11.4543431 51.5954293, 11.4544093 51.5952223, 11.4544104 51.5951218, 11.4543126 51.5950042, 11.4541766 51.5948271, 11.4540637 51.594778, 11.4540477 51.5947551)",,,,,,
145756167,Silberacker,residential,False,True,119.051,"LINESTRING (11.4480203 51.5885126, 11.4480836 51.5887173, 11.4481577 51.5887552, 11.4482584 51.5887721, 11.4493883 51.5885452)",,,30,,,
29202303,Sangerhäuser Straße,residential,False,True,333.49,"LINESTRING (11.4493883 51.5885452, 11.4494923 51.5887634, 11.4496181 51.5891569, 11.4498577 51.5898291, 11.4500641 51.5902845, 11.4502824 51.5906781, 11.4505148 51.5910053, 11.4505531 51.5910602, 11.4508279 51.5913941)",,,30,,,
145756167,Silberacker,residential,False,False,119.051,"LINESTRING (11.4493883 51.5885452, 11.4482584 51.5887721, 11.4481577 51.5887552, 11.4480836 51.5887173, 11.4480203 51.5885126)",,,30,,,
355169498,Flutgrabenstraße,living_street,False,False,246.25599999999997,"LINESTRING (11.4551911 51.5940172, 11.4552216 51.59386, 11.4552641 51.5937712, 11.455328 51.5936781, 11.4554183 51.5935846, 11.4554988 51.5935079, 11.4555511 51.5934588, 11.455594 51.5934071, 11.4556141 51.5933688, 11.4556194 51.5933272, 11.4556208 51.5932871, 11.4556101 51.5932405, 11.4554438 51.5930072, 11.4553942 51.5929081, 11.4553548 51.5928086, 11.4553135 51.5926992, 11.4552265 51.5925473, 11.4551394 51.5924148, 11.4550309 51.592286, 11.4549193 51.5921341, 11.4547955 51.5919657)",,,,,,3
"[1112570906, 1112570907, 163110214]",Schlossgasse,residential,False,False,26.541000000000004,"LINESTRING (11.4551911 51.5940172, 11.4551394 51.5939978, 11.4550234 51.5939743, 11.4548224 51.593963)",,,,yes,,
355169498,Flutgrabenstraße,living_street,False,False,212.6,"LINESTRING (11.4547955 51.5919657, 11.4547051 51.5918457, 11.4545967 51.5916935, 11.4545205 51.5915643, 11.4543683 51.5913636, 11.4541492 51.5910061, 11.4540961 51.5909208, 11.4540523 51.5907132, 11.4540196 51.590576, 11.4540357 51.5903027, 11.4540411 51.5902227, 11.4540011 51.5901878, 11.4539492 51.5901739)",,,,,,3
355169498,Flutgrabenstraße,living_street,False,True,246.25599999999997,"LINESTRING (11.4547955 51.5919657, 11.4549193 51.5921341, 11.4550309 51.592286, 11.4551394 51.5924148, 11.4552265 51.5925473, 11.4553135 51.5926992, 11.4553548 51.5928086, 11.4553942 51.5929081, 11.4554438 51.5930072, 11.4556101 51.5932405, 11.4556208 51.5932871, 11.4556194 51.5933272, 11.4556141 51.5933688, 11.455594 51.5934071, 11.4555511 51.5934588, 11.4554988 51.5935079, 11.4554183 51.5935846, 11.455328 51.5936781, 11.4552641 51.5937712, 11.4552216 51.59386, 11.4551911 51.5940172)",,,,,,3
"[1155328131, 1155328132, 299299947]",,unclassified,False,True,68.431,"LINESTRING (11.4547955 51.5919657, 11.4547411 51.5919816, 11.4546733 51.5920007, 11.4546109 51.5920087, 11.4543978 51.5920007, 11.4542398 51.5920008, 11.4538252 51.5920456)",,,,yes,,
"[34570308, 34570309]","['Karthäuser Gasse', 'Ikenstraße']",residential,False,True,75.565,"LINESTRING (11.4553174 51.595223, 11.4552671 51.5952934, 11.4551732 51.5954394, 11.4549492 51.5955208, 11.4546161 51.5956607, 11.4545629 51.59567)",,,,,,
37371930,Friedensallee,primary,False,True,145.108,"LINESTRING (11.4553174 51.595223, 11.4552481 51.5950967, 11.4551381 51.5948901, 11.4550201 51.5946151, 11.4549933 51.5944852, 11.4549638 51.5942552, 11.4549482 51.5941756, 11.4549394 51.5941445, 11.4549292 51.5941206, 11.4549162 51.5940958, 11.4549 51.5940683, 11.4548224 51.593963)",2,B 86,50,,,
"[850229770, 1071327723, 1071327724, 303956646]",Friedensallee,primary,False,False,94.328,"LINESTRING (11.4553174 51.595223, 11.4553434 51.5952804, 11.4554549 51.5954733, 11.4554929 51.5955211, 11.4555376 51.5955661, 11.4555841 51.5956059, 11.4556306 51.5956358, 11.4556793 51.5956616, 11.4557478 51.5956877, 11.4558579 51.5957275, 11.4559397 51.5957542, 11.4560293 51.5957836, 11.456102 51.5958058, 11.4561695 51.5958277)",2,B 86,"['50', '30']",,,
"[1155328132, 299299947, 1155328131]",,unclassified,False,False,68.43100000000001,"LINESTRING (11.4538252 51.5920456, 11.4542398 51.5920008, 11.4543978 51.5920007, 11.4546109 51.5920087, 11.4546733 51.5920007, 11.4547411 51.5919816, 11.4547955 51.5919657)",,,,yes,,
305194892,Teichstraße,primary,False,False,92.825,"LINESTRING (11.4538252 51.5920456, 11.4538404 51.592137, 11.4538809 51.5923313, 11.4539623 51.5924883, 11.4541645 51.5928491)",2,B 86,50,,,
"[29053064, 305194892]",Teichstraße,primary,False,True,130.526,"LINESTRING (11.4538252 51.5920456, 11.4538042 51.5919195, 11.4537565 51.5917903, 11.4536453 51.5916584, 11.4535016 51.591562, 11.4534039 51.5915082, 11.4529829 51.5913382, 11.4527536 51.5911436)",2,B 86,50,,,
355169498,Flutgrabenstraße,living_street,False,True,212.6,"LINESTRING (11.4539492 51.5901739, 11.4540011 51.5901878, 11.4540411 51.5902227, 11.4540357 51.5903027, 11.4540196 51.590576, 11.4540523 51.5907132, 11.4540961 51.5909208, 11.4541492 51.5910061, 11.4543683 51.5913636, 11.4545205 51.5915643, 11.4545967 51.5916935, 11.4547051 51.5918457, 11.4547955 51.5919657)",,,,,,3
35682987,Töpferreihe,residential,False,True,40.06,"LINESTRING (11.4549345 51.5959549, 11.4547307 51.5958349, 11.4544667 51.5957475)",,,,,,
35682980,Teichstraße,residential,False,False,60.295,"LINESTRING (11.4541645 51.5928491, 11.4540988 51.5929192, 11.4541008 51.5930919, 11.4541288 51.5933798)",,,,,,
305194892,Teichstraße,primary,False,False,56.967,"LINESTRING (11.4541645 51.5928491, 11.454259 51.5930176, 11.4544358 51.5933329)",2,B 86,50,,,
305194892,Teichstraße,primary,False,True,92.825,"LINESTRING (11.4541645 51.5928491, 11.4539623 51.5924883, 11.4538809 51.5923313, 11.4538404 51.592137, 11.4538252 51.5920456)",2,B 86,50,,,
1168312027,Töpferreihe,residential,False,True,15.295,"LINESTRING (11.4527072 51.5954372, 11.4527809 51.5954695, 11.4528871 51.5955174)",,,,,,
362584318,Lutherstraße,residential,False,True,2.953,"LINESTRING (11.4510673 51.5916685, 11.45109 51.591691)",,,,,,
1202806848,Sangerhäuser Straße,residential,False,False,21.393,"LINESTRING (11.4510673 51.5916685, 11.4509158 51.5915007)",,,,,,
