osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,junction,access
54968952,2,Rader Straße,primary,50,False,True,129.775,"LINESTRING (7.3431874 51.1536776, 7.343221 51.1536743, 7.3432635 51.1536688, 7.3433046 51.1536644, 7.3433563 51.1536551, 7.3433988 51.1536423, 7.3435168 51.153601, 7.3436823 51.1535284, 7.3440742 51.1533048, 7.3446435 51.1529761)",B 483,,,,
25583480,,Schmittweg,unclassified,,False,False,41.665,"LINESTRING (7.3406332 51.1482381, 7.340085 51.1483869)",,,,,
"[224055213, 224055214, 24840551]",2,Goethestraße,unclassified,,False,True,255.10100000000003,"LINESTRING (7.3406332 51.1482381, 7.3407331 51.1483147, 7.3412572 51.1486015, 7.3412592 51.1486047, 7.3420137 51.1489419, 7.3422828 51.1490698, 7.3424634 51.1491742, 7.3426806 51.1493141, 7.3427485 51.1493715, 7.3431695 51.1498445)",,,,,
1075939704,,Goethestraße,unclassified,,False,False,46.501000000000005,"LINESTRING (7.3406332 51.1482381, 7.3404858 51.1481011, 7.3404507 51.1480621, 7.3402875 51.1478809)",,,,,
694719426,2,Friedrichstraße,primary,50,False,True,8.9,"LINESTRING (7.3346258 51.1486574, 7.3347244 51.1487082)",B 237,,,,
28892412,2,Friedrichstraße,primary,50,False,True,7.29,"LINESTRING (7.336574 51.1488983, 7.3366724 51.1489204)",B 237,,,,
163193429,,Heidenstraße,residential,,True,False,137.98399999999998,"LINESTRING (7.336574 51.1488983, 7.3365786 51.1489836, 7.3365645 51.1490185, 7.3365536 51.1490516, 7.3365531 51.1490802, 7.3365671 51.1491185, 7.3365967 51.149174, 7.3366707 51.1492457, 7.3366956 51.1492862, 7.3367235 51.1493681, 7.3368076 51.1494941, 7.33704 51.149867, 7.3371618 51.1500624)",,,,,
"[306309603, 191519412]",3,Friedrichstraße,primary,50,False,False,106.284,"LINESTRING (7.336574 51.1488983, 7.3364894 51.1488793, 7.3363529 51.1488622, 7.3362919 51.1488582, 7.3362266 51.1488559, 7.3360056 51.1488561, 7.3359307 51.1488567, 7.3357618 51.1488605, 7.3357183 51.1488615, 7.3354678 51.1488629, 7.3353946 51.1488615, 7.3353254 51.1488576, 7.3351416 51.1488379, 7.3350658 51.1488222)",B 237,,,,
1074754058,1,,primary,50,True,False,29.583,"LINESTRING (7.3403306 51.1528843, 7.3403519 51.1528328, 7.3403962 51.1527875, 7.3404598 51.1527522, 7.340537 51.1527301, 7.3406211 51.1527232)",B 237,,5.5,roundabout,
163193427,,Ringstraße,residential,,False,True,19.522,"LINESTRING (7.3377753 51.1532451, 7.3377286 51.153072)",,,,,
163193432,,Bergstraße,residential,,False,True,94.63399999999999,"LINESTRING (7.3377753 51.1532451, 7.3369265 51.1532301, 7.3364252 51.1531797)",,,,,
163599913,,Mühlenstraße,residential,,False,True,142.75,"LINESTRING (7.3377753 51.1532451, 7.3378904 51.1536897, 7.337864 51.1537284, 7.3377937 51.1537527, 7.3371938 51.1538296, 7.3366261 51.1538532)",,,,,
266233658,,Bergstraße,residential,,False,True,165.821,"LINESTRING (7.3377753 51.1532451, 7.3383145 51.1532333, 7.3389589 51.1532906, 7.3390779 51.1532948, 7.3391829 51.1532888, 7.3392749 51.1532725, 7.3393969 51.1532405, 7.3395471 51.1531909, 7.339684 51.1531385, 7.3398738 51.1530596, 7.340019 51.1529963)",,,,,
26714409,,Höhenweg,residential,30,False,True,85.61,"LINESTRING (7.3456737 51.1532941, 7.345318 51.1536412, 7.3450745 51.1539642)",,,3.3,,
38511304,,Kaiserhöhe,residential,30,False,False,74.14500000000001,"LINESTRING (7.3456737 51.1532941, 7.3453843 51.1529722, 7.3451982 51.1527845, 7.3451209 51.1527257)",,,4.4,,
38511304,,Kaiserhöhe,residential,30,False,True,254.244,"LINESTRING (7.3456737 51.1532941, 7.3458534 51.1535036, 7.3460453 51.1537265, 7.3462202 51.1539591, 7.3464407 51.1541089, 7.3467674 51.1543143, 7.347182 51.1544488, 7.3474255 51.1545233, 7.3477121 51.1546293, 7.3478429 51.1547056, 7.3481587 51.154875)",,,4.4,,
26714409,,Höhenweg,residential,30,False,False,85.61,"LINESTRING (7.3450745 51.1539642, 7.345318 51.1536412, 7.3456737 51.1532941)",,,3.3,,
"[27095416, 27095380]",,Franz-Schnabel-Straße,residential,,False,"[False, True]",111.014,"LINESTRING (7.3351686 51.1546735, 7.3353778 51.1546637, 7.3367332 51.1544946)",,,,,
"[27095385, 27095428]",,"['Bahnweg', 'Grenzstraße']",residential,,False,False,185.005,"LINESTRING (7.3351686 51.1546735, 7.3351699 51.1539435, 7.3356998 51.1540357, 7.3361471 51.1540918, 7.3366289 51.1541103)",,,,,
109368408,,Brückenstraße,residential,,False,False,43.347,"LINESTRING (7.3366289 51.1541103, 7.3367332 51.1544946)",,,,,
291979078,,Brückenstraße,residential,,False,True,5.518,"LINESTRING (7.3366289 51.1541103, 7.3366314 51.1540607)",,,,,
"[27095385, 27095428]",,"['Bahnweg', 'Grenzstraße']",residential,,False,True,185.005,"LINESTRING (7.3366289 51.1541103, 7.3361471 51.1540918, 7.3356998 51.1540357, 7.3351699 51.1539435, 7.3351686 51.1546735)",,,,,
109368408,,Brückenstraße,residential,,False,True,43.347,"LINESTRING (7.3367332 51.1544946, 7.3366289 51.1541103)",,,,,
27095416,,Franz-Schnabel-Straße,residential,,False,False,118.432,"LINESTRING (7.3367332 51.1544946, 7.3374065 51.1543776, 7.3379811 51.1542117, 7.3380947 51.1541987, 7.3381978 51.1542153, 7.338257 51.1542357, 7.3383098 51.1542712)",,,,,
"[27095416, 27095380]",,Franz-Schnabel-Straße,residential,,False,"[False, True]",111.014,"LINESTRING (7.3367332 51.1544946, 7.3353778 51.1546637, 7.3351686 51.1546735)",,,,,
"[109368408, 274668731]",,"['Grabenstraße', 'Brückenstraße']",residential,,False,False,174.22700000000003,"LINESTRING (7.3367332 51.1544946, 7.3368369 51.1549617, 7.3369087 51.1549918, 7.3370264 51.1550138, 7.3372653 51.1550296, 7.3374617 51.1550474, 7.3376688 51.1550468, 7.3378835 51.1550321, 7.3381026 51.1550028, 7.3384206 51.1549305, 7.3385275 51.1549075)",,,,,
117805560,,Brückenstraße,residential,,False,True,5.209,"LINESTRING (7.3366337 51.1538998, 7.3366261 51.1538532)",,,,,
27096229,,Franz-Schnabel-Straße,residential,,False,False,36.616,"LINESTRING (7.3383098 51.1542712, 7.3388277 51.1542172)",,,,,
27095416,,Franz-Schnabel-Straße,residential,,False,True,118.43200000000002,"LINESTRING (7.3383098 51.1542712, 7.338257 51.1542357, 7.3381978 51.1542153, 7.3380947 51.1541987, 7.3379811 51.1542117, 7.3374065 51.1543776, 7.3367332 51.1544946)",,,,,
34960925,,Wupperstraße,residential,30,False,False,60.319,"LINESTRING (7.3383098 51.1542712, 7.3383173 51.1543442, 7.3384862 51.1548014)",,,,,
34960925,,Wupperstraße,residential,30,False,False,12.144,"LINESTRING (7.3384862 51.1548014, 7.3385275 51.1549075)",,,,,
34960925,,Wupperstraße,residential,30,False,True,60.319,"LINESTRING (7.3384862 51.1548014, 7.3383173 51.1543442, 7.3383098 51.1542712)",,,,,
109368409,,Kieköm,residential,,False,True,90.119,"LINESTRING (7.3384862 51.1548014, 7.3388556 51.1547414, 7.33895 51.1547132, 7.3389636 51.1546196, 7.3389337 51.1545012, 7.3388277 51.1542172)",,,,,
"[108929995, 149946172]",1,Rader Straße,primary,50,True,False,46.446000000000005,"LINESTRING (7.3414266 51.1531863, 7.3412557 51.1531607, 7.340953 51.1530639, 7.3408088 51.153037)",B 483,,4.3,,
"[150658529, 25874485, 28872917, 711064631, 711064632]",2,Rader Straße,primary,50,False,True,138.20100000000002,"LINESTRING (7.3414266 51.1531863, 7.3415675 51.1532098, 7.3416627 51.1532247, 7.3417671 51.1532411, 7.3418936 51.1532722, 7.3419665 51.1532956, 7.3420564 51.1533305, 7.342155 51.153385, 7.3421976 51.153408, 7.3423252 51.153477, 7.342483 51.153552, 7.342605 51.1536038, 7.3427374 51.1536439, 7.3428112 51.1536587, 7.3428778 51.15367, 7.3429407 51.153677, 7.3429948 51.1536807, 7.3430397 51.1536826, 7.3430956 51.1536838, 7.3431874 51.1536776)",B 483,yes,,,
117805560,,Brückenstraße,residential,,False,False,5.209,"LINESTRING (7.3366261 51.1538532, 7.3366337 51.1538998)",,,,,
163193431,,Bergstraße,residential,,False,True,77.124,"LINESTRING (7.3366261 51.1538532, 7.3365467 51.1537714, 7.3364194 51.1532449, 7.3364252 51.1531797)",,,,,no
163599913,,Mühlenstraße,residential,,False,False,142.75,"LINESTRING (7.3366261 51.1538532, 7.3371938 51.1538296, 7.3377937 51.1537527, 7.337864 51.1537284, 7.3378904 51.1536897, 7.3377753 51.1532451)",,,,,
"[163599913, 1074752126]",,"['Nordstraße', 'Mühlenstraße']",residential,,False,"[False, True]",182.013,"LINESTRING (7.3366261 51.1538532, 7.3364428 51.1538464, 7.3352782 51.1537388, 7.3351342 51.1536996, 7.3350901 51.153672, 7.3349346 51.1530336)",,,,,
224055220,,Kölner Straße,unclassified,30,False,True,49.757,"LINESTRING (7.338596 51.1483082, 7.3390618 51.1486471)",,,,,
1056868189,,Kölner Straße,unclassified,30,False,False,57.667,"LINESTRING (7.338596 51.1483082, 7.3379806 51.1481392, 7.337831 51.1481139)",,,,,
34156385,,Bongardstraße,residential,,False,False,105.96499999999999,"LINESTRING (7.3404297 51.1496639, 7.340083 51.1494243, 7.3400048 51.1493733, 7.3398811 51.1492926, 7.3396497 51.1491249, 7.3395321 51.1491163, 7.3393471 51.1491592, 7.3393087 51.1491711)",,,,,
28892355,,Marktstraße,residential,,False,False,24.016,"LINESTRING (7.3393087 51.1491711, 7.3392425 51.1490755, 7.3391861 51.1489695)",,,,,
28892355,,Marktstraße,residential,,False,True,148.072,"LINESTRING (7.3393087 51.1491711, 7.3394003 51.1492522, 7.3398621 51.149669, 7.3401943 51.1499688, 7.3403113 51.1500744, 7.3405346 51.1501234, 7.3406649 51.150135)",,,,,
34156385,,Bongardstraße,residential,,False,True,105.965,"LINESTRING (7.3393087 51.1491711, 7.3393471 51.1491592, 7.3395321 51.1491163, 7.3396497 51.1491249, 7.3398811 51.1492926, 7.3400048 51.1493733, 7.340083 51.1494243, 7.3404297 51.1496639)",,,,,
34156418,,Am Kamp,residential,30,False,False,62.603,"LINESTRING (7.3382274 51.1476395, 7.3375055 51.147305)",,,,,
34156417,,Am Kamp,residential,30,False,False,95.22200000000001,"LINESTRING (7.3382274 51.1476395, 7.3384403 51.1473663, 7.3383611 51.1473323, 7.3381246 51.1472009, 7.3377532 51.1470218)",,,,,
34156417,,Am Kamp,residential,30,False,True,59.67,"LINESTRING (7.3382274 51.1476395, 7.3380939 51.1478009, 7.3379343 51.1479624, 7.337831 51.1481139)",,,,,
34156417,,Am Kamp,residential,30,False,True,95.22200000000001,"LINESTRING (7.3377532 51.1470218, 7.3381246 51.1472009, 7.3383611 51.1473323, 7.3384403 51.1473663, 7.3382274 51.1476395)",,,,,
34156418,,Am Kamp,residential,30,False,True,62.603,"LINESTRING (7.3375055 51.147305, 7.3382274 51.1476395)",,,,,
"[224244987, 1056868189]",,Kölner Straße,unclassified,30,False,True,319.602,"LINESTRING (7.3346871 51.1461558, 7.3350262 51.1463719, 7.3353686 51.1466059, 7.3365329 51.147727, 7.3366976 51.1478125, 7.3367672 51.1478503, 7.3371259 51.1479871, 7.337831 51.1481139)",,,,,
34173519,,Goethestraße,unclassified,,False,False,25.729,"LINESTRING (7.3402875 51.1478809, 7.3401666 51.1476623)",,,,,
1075939704,,Goethestraße,unclassified,,False,True,46.501000000000005,"LINESTRING (7.3402875 51.1478809, 7.3404507 51.1480621, 7.3404858 51.1481011, 7.3406332 51.1482381)",,,,,
34173519,,Goethestraße,unclassified,,False,False,105.77000000000001,"LINESTRING (7.3400545 51.1469702, 7.3400164 51.1465321, 7.3399355 51.1462952, 7.3397408 51.1460542)",,,,,
34173519,,Goethestraße,unclassified,,False,True,77.46600000000001,"LINESTRING (7.3400545 51.1469702, 7.3400725 51.1472635, 7.3401666 51.1476623)",,,,,
40660605,,Fürstenbergstraße,residential,30,False,False,379.418,"LINESTRING (7.3400545 51.1469702, 7.3402023 51.1469881, 7.3405293 51.1470451, 7.3409191 51.1472705, 7.3409862 51.1473126, 7.3416782 51.1477094, 7.3418423 51.1478086, 7.3419073 51.1478442, 7.3420802 51.1479719, 7.342439 51.148247, 7.342527 51.1483073, 7.3427315 51.1484474, 7.3428443 51.1484804, 7.3429916 51.1484789, 7.3431681 51.1484257, 7.343506 51.1483238, 7.3439716 51.1481956, 7.3440369 51.1481555, 7.3440965 51.1480959, 7.3440798 51.1479386)",,,,,
34173519,,Goethestraße,unclassified,,False,True,105.77000000000001,"LINESTRING (7.3397408 51.1460542, 7.3399355 51.1462952, 7.3400164 51.1465321, 7.3400545 51.1469702)",,,,,
28892355,,Marktstraße,residential,,False,True,24.016,"LINESTRING (7.3391861 51.1489695, 7.3392425 51.1490755, 7.3393087 51.1491711)",,,,,
34174054,,Kölner Straße,residential,30,False,False,37.331,"LINESTRING (7.3391861 51.1489695, 7.3391754 51.1488335, 7.3390618 51.1486471)",,,,,
34174055,,Friedrichstraße,residential,,True,False,144.671,"LINESTRING (7.3391861 51.1489695, 7.3390786 51.148996, 7.3389639 51.1490084, 7.3382769 51.1489119, 7.3374194 51.1488403, 7.3371468 51.1488301)",,,,,
25583480,,Schmittweg,unclassified,,False,True,41.665,"LINESTRING (7.340085 51.1483869, 7.3406332 51.1482381)",,,,,
25583480,,Schmittweg,unclassified,,False,False,77.429,"LINESTRING (7.340085 51.1483869, 7.3394599 51.1485076, 7.3390618 51.1486471)",,,,,
34173520,,Goethestraße,residential,,True,False,62.735,"LINESTRING (7.340085 51.1483869, 7.3400637 51.1483066, 7.3400997 51.1479796, 7.3401727 51.1479282, 7.3402875 51.1478809)",,,,,
25118011,1,August-Lütgenau-Straße,tertiary,50,True,False,36.844,"LINESTRING (7.3342762 51.1488874, 7.3344069 51.1488573, 7.3344358 51.1488407, 7.3344788 51.1488109, 7.3345082 51.1487798, 7.3345281 51.1487536, 7.3346258 51.1486574)",K 1,,,,
29215100,2,,tertiary,,False,True,110.52100000000002,"LINESTRING (7.3451209 51.1527257, 7.3451191 51.1526996, 7.3451166 51.1526369, 7.3451132 51.1525649, 7.3451387 51.152512, 7.3451458 51.1524924, 7.3451806 51.1524503, 7.3452196 51.1524054, 7.3452546 51.1523721, 7.3453025 51.1523365, 7.3453658 51.1522968, 7.3454502 51.1522556, 7.3455405 51.1522239, 7.3455919 51.1522086, 7.3456849 51.1521871, 7.3457744 51.1521738, 7.3458775 51.1521674, 7.3459353 51.1521671, 7.3460171 51.1521681, 7.346079 51.1521728, 7.3461378 51.1521785)",K 11,,,,
38511304,,Kaiserhöhe,residential,30,False,True,74.14500000000001,"LINESTRING (7.3451209 51.1527257, 7.3451982 51.1527845, 7.3453843 51.1529722, 7.3456737 51.1532941)",,,4.4,,
1055703684,2,Rader Straße,primary,50,False,False,43.629,"LINESTRING (7.3451209 51.1527257, 7.3450406 51.1527514, 7.3449947 51.1527712, 7.3449367 51.1528046, 7.3448131 51.1528793, 7.3446435 51.1529761)",B 483,,,,
"[1197775265, 1078723106]",2,Rader Straße,primary,50,False,True,69.76,"LINESTRING (7.3451209 51.1527257, 7.3452076 51.1527149, 7.3453025 51.1527176, 7.3453667 51.1527306, 7.3454212 51.1527494, 7.3454948 51.1527811, 7.3455668 51.1528175, 7.3457126 51.1528952, 7.3459531 51.1530219)",B 483,,,,
190664388,,Mühlenweg,residential,30,False,False,7.659,"LINESTRING (7.3403033 51.1532692, 7.3402092 51.1533047)",,,,,
"[109215444, 526221495]",1,Mühlenweg,residential,30,True,False,26.523,"LINESTRING (7.3403033 51.1532692, 7.3403236 51.153241, 7.3403639 51.1532065, 7.3404193 51.1531436, 7.3404587 51.153054)",,,,,
27096229,,Franz-Schnabel-Straße,residential,,False,False,41.227,"LINESTRING (7.3388277 51.1542172, 7.3394096 51.154152)",,,,,
27096229,,Franz-Schnabel-Straße,residential,,False,True,36.616,"LINESTRING (7.3388277 51.1542172, 7.3383098 51.1542712)",,,,,
109368409,,Kieköm,residential,,False,False,90.119,"LINESTRING (7.3388277 51.1542172, 7.3389337 51.1545012, 7.3389636 51.1546196, 7.33895 51.1547132, 7.3388556 51.1547414, 7.3384862 51.1548014)",,,,,
109215441,,Alte Ladestraße,residential,,False,False,18.531,"LINESTRING (7.3424221 51.1520329, 7.3425932 51.1521604)",,,,,
56670576,,Lessingstraße,residential,30,False,False,38.563,"LINESTRING (7.3423109 51.1463411, 7.3424509 51.1466766)",,,,,
56670589,,Uhlandstraße,residential,30,False,False,19.545,"LINESTRING (7.3423109 51.1463411, 7.3420435 51.1463936)",,,,,
56670589,,Uhlandstraße,residential,30,False,True,100.32400000000001,"LINESTRING (7.3423109 51.1463411, 7.3431482 51.1462054, 7.3434298 51.1461836, 7.3437178 51.1461641)",,,,,
56670576,,Lessingstraße,residential,30,False,True,38.563,"LINESTRING (7.3424509 51.1466766, 7.3423109 51.1463411)",,,,,
56670576,,Lessingstraße,residential,30,False,False,103.776,"LINESTRING (7.3424509 51.1466766, 7.3426291 51.1467851, 7.3426764 51.1470099, 7.3425667 51.1470864, 7.3425229 51.1470817, 7.3424117 51.1469061, 7.3424187 51.1468213, 7.3424509 51.1466766)",,,,,
56670576,,Lessingstraße,residential,30,False,True,103.77600000000001,"LINESTRING (7.3424509 51.1466766, 7.3424187 51.1468213, 7.3424117 51.1469061, 7.3425229 51.1470817, 7.3425667 51.1470864, 7.3426764 51.1470099, 7.3426291 51.1467851, 7.3424509 51.1466766)",,,,,
56670577,,Schillerplatz,residential,30,False,False,47.225,"LINESTRING (7.343103 51.1471313, 7.3432562 51.1471439, 7.3434675 51.1471291, 7.3437696 51.1470858)",,,,,
40660605,,Fürstenbergstraße,residential,30,False,False,105.174,"LINESTRING (7.3437696 51.1470858, 7.3436905 51.1469739, 7.3436065 51.1468179, 7.3436082 51.1466356, 7.3436211 51.1465799, 7.3437178 51.1461641)",,,,,
40660605,,Fürstenbergstraße,residential,30,False,True,97.97900000000001,"LINESTRING (7.3437696 51.1470858, 7.3438694 51.1472268, 7.3440189 51.1475903, 7.3440511 51.1476685, 7.3440798 51.1479386)",,,,,
56670577,,Schillerplatz,residential,30,False,True,47.225,"LINESTRING (7.3437696 51.1470858, 7.3434675 51.1471291, 7.3432562 51.1471439, 7.343103 51.1471313)",,,,,
40660605,,Fürstenbergstraße,residential,30,False,False,97.97900000000001,"LINESTRING (7.3440798 51.1479386, 7.3440511 51.1476685, 7.3440189 51.1475903, 7.3438694 51.1472268, 7.3437696 51.1470858)",,,,,
40660605,,Fürstenbergstraße,residential,30,False,True,379.418,"LINESTRING (7.3440798 51.1479386, 7.3440965 51.1480959, 7.3440369 51.1481555, 7.3439716 51.1481956, 7.343506 51.1483238, 7.3431681 51.1484257, 7.3429916 51.1484789, 7.3428443 51.1484804, 7.3427315 51.1484474, 7.342527 51.1483073, 7.342439 51.148247, 7.3420802 51.1479719, 7.3419073 51.1478442, 7.3418423 51.1478086, 7.3416782 51.1477094, 7.3409862 51.1473126, 7.3409191 51.1472705, 7.3405293 51.1470451, 7.3402023 51.1469881, 7.3400545 51.1469702)",,,,,
56670578,,Jahnplatz,residential,30,False,False,35.756,"LINESTRING (7.3440798 51.1479386, 7.3437021 51.1479276, 7.3435734 51.1479031)",,,,,
56670578,,Jahnplatz,residential,30,False,True,35.756,"LINESTRING (7.3435734 51.1479031, 7.3437021 51.1479276, 7.3440798 51.1479386)",,,,,
56670585,,Goethestraße,residential,,False,False,43.147000000000006,"LINESTRING (7.340657 51.1474986, 7.3405967 51.1474639, 7.3404285 51.1475212, 7.340309 51.1475823, 7.3401666 51.1476623)",,,,,
34173519,,Goethestraße,unclassified,,False,True,25.729,"LINESTRING (7.3401666 51.1476623, 7.3402875 51.1478809)",,,,,
34173519,,Goethestraße,unclassified,,False,False,77.46600000000001,"LINESTRING (7.3401666 51.1476623, 7.3400725 51.1472635, 7.3400545 51.1469702)",,,,,
56670585,,Goethestraße,residential,,False,True,43.147,"LINESTRING (7.3401666 51.1476623, 7.340309 51.1475823, 7.3404285 51.1475212, 7.3405967 51.1474639, 7.340657 51.1474986)",,,,,
56670589,,Uhlandstraße,residential,30,False,True,19.545,"LINESTRING (7.3420435 51.1463936, 7.3423109 51.1463411)",,,,,
"[95526454, 441525910, 441525911]",2,Alte Ladestraße,primary,50,False,False,175.349,"LINESTRING (7.344356 51.1510388, 7.3442334 51.151121, 7.3437982 51.151404, 7.3434933 51.1516354, 7.3425932 51.1521604)",B 237,,,,
868278994,1,,primary,50,True,False,16.226,"LINESTRING (7.344356 51.1510388, 7.3443329 51.1510147, 7.3443211 51.1509851, 7.3443231 51.1509578, 7.3443359 51.1509329, 7.344367 51.1509053)",,,,roundabout,
"[696251149, 109215439]",2,Etapler Platz,unclassified,"['50', '20']",False,False,45.12199999999999,"LINESTRING (7.344367 51.1509053, 7.3442594 51.1508192, 7.3442198 51.1507844, 7.3441584 51.1507305, 7.3440206 51.1506096, 7.3439918 51.1505753)",,,,,
1092726385,1,,primary,50,True,False,16.500999999999998,"LINESTRING (7.344367 51.1509053, 7.3444038 51.1508882, 7.3444484 51.1508781, 7.3444944 51.1508766, 7.344547 51.1508856, 7.344583 51.1509001)",,,,roundabout,
95526456,1,,primary,50,True,False,36.717,"LINESTRING (7.344583 51.1509001, 7.3446156 51.1509243, 7.3446356 51.1509566, 7.3446371 51.1509894, 7.3446266 51.151014, 7.3446111 51.151032, 7.3445817 51.1510524, 7.3445275 51.1510711, 7.344487 51.1510756, 7.3444506 51.1510741, 7.3444017 51.151063, 7.344356 51.1510388)",,,,roundabout,
"[205599131, 768249701, 1047426446]","['2', '3']",Alte Ladestraße,primary,50,False,True,278.801,"LINESTRING (7.344583 51.1509001, 7.3456231 51.1504009, 7.3457524 51.1503484, 7.3458409 51.1503038, 7.3459165 51.1502588, 7.3459817 51.1502105, 7.3460362 51.1501606, 7.3460904 51.1500935, 7.3461247 51.150026, 7.3461387 51.1499699, 7.3461435 51.1499217, 7.346136 51.149863, 7.3461231 51.1498116, 7.3460833 51.1497183, 7.3460359 51.1496191, 7.3459581 51.1494627, 7.3459147 51.1493692, 7.3458731 51.1492666, 7.3458023 51.1490718, 7.3457833 51.1489751, 7.3457819 51.1489149, 7.3457773 51.1488729)",B 237,,,,
102695245,,Neue Welt,residential,,False,False,13.966,"LINESTRING (7.3474814 51.1476721, 7.3474804 51.1477977)",,,2.5,,
102695244,,Neue Welt,residential,,False,True,134.757,"LINESTRING (7.3474814 51.1476721, 7.3475323 51.1475787, 7.3475426 51.1474929, 7.3474573 51.1473932, 7.3473449 51.1472833, 7.3472561 51.1472573, 7.3470764 51.1472557, 7.3468472 51.1472465, 7.3467461 51.1472284, 7.3466749 51.1471949, 7.3464744 51.1470749, 7.3462768 51.1469593)",,,2.5,,
