osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,junction
"[1178508579, 82628027]",,Am Sonnenstein,residential,30,False,False,92.87200000000001,"LINESTRING (7.4379365 51.3975485, 7.4377312 51.3974614, 7.437319 51.397253, 7.4371915 51.3971885, 7.4370431 51.3971135, 7.436884 51.3970331)",,,,
82628027,,Am Sonnenstein,residential,30,False,True,44.189,"LINESTRING (7.4379365 51.3975485, 7.4381268 51.3976567, 7.4383857 51.3978298)",,,,
21051002,,Vinkenbergstraße,residential,,False,False,61.697,"LINESTRING (7.4399797 51.4001472, 7.4395696 51.4001298, 7.4392138 51.4001095, 7.4391292 51.4000555)",,,,
21051115,,Habigstraße,residential,,True,False,177.485,"LINESTRING (7.4399797 51.4001472, 7.4400482 51.3999827, 7.4400852 51.3998099, 7.4400618 51.3996362, 7.4399912 51.3993859, 7.4398987 51.3991543, 7.439844 51.3989807, 7.4398352 51.3988855, 7.4398684 51.3987747, 7.439976 51.3985866)",,,,
21051002,,Vinkenbergstraße,residential,,False,True,61.697,"LINESTRING (7.4391292 51.4000555, 7.4392138 51.4001095, 7.4395696 51.4001298, 7.4399797 51.4001472)",,,,
233236640,,Am Sonnenstein,residential,30,False,False,145.564,"LINESTRING (7.439976 51.3985866, 7.439219 51.3983831, 7.4389441 51.3983095, 7.4387853 51.3982446, 7.4387568 51.398233, 7.4387196 51.3982178, 7.4385557 51.3980467, 7.4383857 51.3978298)",,,,
21053673,,Mellinghausstraße,residential,,False,True,155.747,"LINESTRING (7.4379648 51.4024648, 7.4379022 51.4023444, 7.4378824 51.4023063, 7.4377897 51.4021462, 7.4376645 51.4020395, 7.4374645 51.4019381, 7.437199 51.4018108, 7.4370128 51.4016331, 7.4369779 51.4013905, 7.4368489 51.4013215)",,,,
1068430849,,Neue Bachstraße,residential,,False,True,6.812,"LINESTRING (7.4352329 51.4019624, 7.435199 51.4020199)",,,,
"[21064568, 1068430846]",,Neue Bachstraße,residential,,False,True,131.513,"LINESTRING (7.4352329 51.4019624, 7.4353219 51.4018001, 7.4353951 51.4016124, 7.4354753 51.4013517, 7.4354972 51.4011925, 7.4355158 51.4011014, 7.4355385 51.4010088, 7.4355905 51.4008041)",,,,
1068430849,,Neue Bachstraße,residential,,False,False,52.337999999999994,"LINESTRING (7.4352329 51.4019624, 7.4346858 51.4018703, 7.4345049 51.4018388)",,,,
1068430849,,Neue Bachstraße,residential,,False,False,59.944,"LINESTRING (7.4345049 51.4018388, 7.4344765 51.4021952, 7.4347186 51.4022972)",,,,
1068430849,,Neue Bachstraße,residential,,False,True,52.337999999999994,"LINESTRING (7.4345049 51.4018388, 7.4346858 51.4018703, 7.4352329 51.4019624)",,,,
"[21064649, 1075594518]",,Bilsteinstraße,"['residential', 'living_street']",,False,False,143.46600000000004,"LINESTRING (7.4345049 51.4018388, 7.4345343 51.4014827, 7.4344917 51.4013943, 7.4344375 51.4013472, 7.4343632 51.4013038, 7.4343192 51.4012781, 7.434224 51.401237, 7.4341074 51.4011942, 7.4339947 51.4011645, 7.4339627 51.4011598, 7.4337198 51.4011333, 7.4336102 51.4011288, 7.4335051 51.4011458, 7.4332928 51.401187)",,,,
25016070,,An der Walkmühle,residential,,False,False,55.881,"LINESTRING (7.4332271 51.4032114, 7.4340283 51.4031591)",,,,
5082342,2,Hauptstraße,tertiary,30,False,True,230.64700000000002,"LINESTRING (7.4332271 51.4032114, 7.4332033 51.4030318, 7.4332012 51.4030112, 7.4331962 51.4028628, 7.4332177 51.4026996, 7.4332508 51.4025511, 7.4333112 51.402372, 7.4333755 51.402224, 7.433456 51.4020633, 7.4335157 51.4019202, 7.4335244 51.4017646, 7.4335098 51.4015999, 7.4334909 51.4015111, 7.433451 51.4014124, 7.4333648 51.4012685, 7.4332928 51.401187)",,,,
1059886572,,Hauptstraße,tertiary,30,False,False,31.041,"LINESTRING (7.4332271 51.4032114, 7.4332495 51.4033225, 7.4332775 51.4034177, 7.4332974 51.403487)",,,,
25016084,,Bahnhofstraße,living_street,,False,True,20.029,"LINESTRING (7.4323758 51.4005727, 7.4323578 51.4006176, 7.4323354 51.4006324, 7.4322986 51.400692, 7.4322895 51.4007413)",,,,
25016085,,Stiftsplatz,living_street,,False,False,18.352,"LINESTRING (7.4323758 51.4005727, 7.4323215 51.4005015, 7.4322073 51.400453)",,,,
"[138206139, 822264279]",,Bahnhofstraße,living_street,,False,False,34.788000000000004,"LINESTRING (7.4323758 51.4005727, 7.4325102 51.4005187, 7.4326854 51.400482, 7.4327284 51.4004621, 7.4327318 51.4004459, 7.4327302 51.4004336, 7.4327242 51.4004255, 7.432685 51.4004145)",,,,
25016085,,Stiftsplatz,living_street,,False,True,18.352,"LINESTRING (7.4322073 51.400453, 7.4323215 51.4005015, 7.4323758 51.4005727)",,,,
44171720,,Neue Bachstraße,residential,30,False,True,51.955,"LINESTRING (7.4315807 51.3973406, 7.4315851 51.3973641, 7.4316104 51.3974168, 7.4316596 51.3974886, 7.4317141 51.3975679, 7.431805 51.3977242, 7.4318406 51.3977777)",,,,
233236647,1,,secondary,50,True,False,17.198999999999998,"LINESTRING (7.4315807 51.3973406, 7.4315188 51.3973431, 7.4314604 51.3973302, 7.4314147 51.397304, 7.4313893 51.3972688)",,,,roundabout
233236647,1,,secondary,50,True,False,14.152,"LINESTRING (7.4316945 51.397245, 7.4316813 51.3972866, 7.4316407 51.3973207, 7.4315807 51.3973406)",,,,roundabout
"[145794169, 316792091]",2,Hauptstraße,secondary,50,False,False,53.89300000000001,"LINESTRING (7.4313893 51.3972688, 7.4313525 51.3972829, 7.4312368 51.3973222, 7.431141 51.3973719, 7.4310205 51.3974557, 7.4309353 51.3974959, 7.430856 51.3975245, 7.4307638 51.397546)",L 675,,,
233236647,1,,secondary,50,True,False,16.079,"LINESTRING (7.4313893 51.3972688, 7.4313873 51.3972327, 7.4314068 51.3971986, 7.431445 51.3971715, 7.4314966 51.397155)",,,,roundabout
239383273,1,,secondary,50,True,False,3.617,"LINESTRING (7.4328792 51.3972644, 7.4329214 51.3972453)",L 675,,,roundabout
"[812563504, 145794118]",1,,primary_link,50,True,False,31.601,"LINESTRING (7.4329214 51.3972453, 7.4328822 51.3971732, 7.4328055 51.3970492, 7.4327769 51.3969762)",B 54,,,
239383273,1,,secondary,50,True,False,18.918,"LINESTRING (7.4329214 51.3972453, 7.4329648 51.397237, 7.4330103 51.3972372, 7.4330535 51.3972459, 7.4330906 51.3972624, 7.433118 51.397285, 7.4331332 51.3973117)",L 675,,,roundabout
239383273,1,,secondary,50,True,False,6.514,"LINESTRING (7.4331332 51.3973117, 7.4331347 51.3973409, 7.4331216 51.3973691)",L 675,,,roundabout
"[324010458, 239383269]","['2', '1']",Hengsteyseestraße,secondary,50,True,False,49.38100000000001,"LINESTRING (7.4331332 51.3973117, 7.4332118 51.3973129, 7.4333994 51.3973162, 7.4336705 51.3972968, 7.433836 51.3972662)",L 675,,,
239383273,1,,secondary,50,True,False,12.190000000000001,"LINESTRING (7.4331216 51.3973691, 7.4330866 51.3973984, 7.4330363 51.3974171, 7.4329783 51.3974223)",L 675,,,roundabout
239383273,1,,secondary,50,True,False,16.76,"LINESTRING (7.4329783 51.3974223, 7.4329199 51.3974127, 7.4328724 51.3973894, 7.4328435 51.3973563, 7.432838 51.3973188)",L 675,,,roundabout
"[242448428, 151057719]",1,Hengsteyseestraße,secondary,50,True,False,80.85200000000002,"LINESTRING (7.432838 51.3973188, 7.4327697 51.3973086, 7.4326922 51.397289, 7.4325364 51.3972642, 7.432436 51.397248, 7.4322428 51.3972316, 7.4321141 51.3972255, 7.4318089 51.3972275, 7.431728 51.3972394, 7.4316945 51.397245)",L 675,,,
239383273,1,,secondary,50,True,False,6.798,"LINESTRING (7.432838 51.3973188, 7.4328452 51.3972989, 7.4328592 51.3972805, 7.4328792 51.3972644)",L 675,,,roundabout
31562351,1,,primary_link,50,True,False,33.362,"LINESTRING (7.4325107 51.3971979, 7.4326267 51.3971632, 7.4326619 51.3971493, 7.432687 51.3971384, 7.4327281 51.3971051, 7.432764 51.3970265, 7.4327769 51.3969762)",B 54,,,
"[42022801, 145794172]",1,Hengsteyseestraße,secondary,50,True,False,26.646,"LINESTRING (7.4325107 51.3971979, 7.4327253 51.3972327, 7.4328272 51.3972507, 7.4328792 51.3972644)",L 675,,,
31562351,1,,primary_link,50,True,False,103.60300000000001,"LINESTRING (7.4327769 51.3969762, 7.432684 51.3964876, 7.4326598 51.3962918, 7.4326632 51.3960485)",B 54,,,
"[21051700, 353668406]",,Vinkenbergstraße,residential,,False,True,137.514,"LINESTRING (7.4385999 51.4007499, 7.43878 51.4006599, 7.4385242 51.4001901, 7.4384067 51.400158, 7.4379418 51.4002359, 7.4376778 51.4003008, 7.4376195 51.4003154)",,,,
30529227,,Eckenerweg,residential,,False,False,35.303,"LINESTRING (7.4381595 51.401239, 7.4385999 51.4010799)",,,,
5057747,,Zeppelinstraße,residential,30,False,False,98.12299999999999,"LINESTRING (7.4381595 51.401239, 7.4377058 51.4005445, 7.4376767 51.4004906, 7.4376373 51.4004191)",,,,
5057747,,Zeppelinstraße,residential,30,False,True,88.02499999999999,"LINESTRING (7.4381595 51.401239, 7.4385089 51.4018002, 7.4386194 51.4019768)",,,,
30529227,,Eckenerweg,residential,,False,False,25.183,"LINESTRING (7.4385999 51.4010799, 7.43882 51.40126)",,,,
30529227,,Eckenerweg,residential,,False,True,35.303,"LINESTRING (7.4385999 51.4010799, 7.4381595 51.401239)",,,,
30602620,,Eckenerweg,residential,,False,False,16.438,"LINESTRING (7.4385999 51.4010799, 7.4384613 51.40096)",,,,
30529227,,Eckenerweg,residential,,False,True,25.183,"LINESTRING (7.43882 51.40126, 7.4385999 51.4010799)",,,,
1039272783,,Heinrich-Heine-Platz,residential,,False,False,49.533,"LINESTRING (7.4400501 51.4021625, 7.4395573 51.4022976, 7.4396332 51.4023965)",,,,
145794224,,Uferstraße,residential,,False,True,45.614000000000004,"LINESTRING (7.4331817 51.3998327, 7.4332078 51.3997986, 7.4332435 51.3997848, 7.4333775 51.399764, 7.4336081 51.3997275, 7.4337093 51.3996354)",,,,
44171716,,Bachstraße,living_street,,False,False,41.538,"LINESTRING (7.4337742 51.3991433, 7.4335675 51.3990016, 7.4333398 51.3988879)",,,,
145794127,,Bachstraße,living_street,,False,True,63.033,"LINESTRING (7.4337742 51.3991433, 7.4339272 51.3991706, 7.4342024 51.3992544, 7.4344148 51.3993241, 7.4345721 51.3994044)",,,,
145794225,,Uferstraße,living_street,,False,True,57.318999999999996,"LINESTRING (7.4337742 51.3991433, 7.4336879 51.3992775, 7.4337449 51.3994171, 7.4337716 51.3994954, 7.43376 51.39956, 7.4337093 51.3996354)",,,,
44171716,,Bachstraße,living_street,,False,True,41.538,"LINESTRING (7.4333398 51.3988879, 7.4335675 51.3990016, 7.4337742 51.3991433)",,,,
145794148,,Friedhofstraße,living_street,,False,False,80.513,"LINESTRING (7.4333398 51.3988879, 7.4332287 51.39864, 7.4332718 51.3985297, 7.4334131 51.3984321, 7.4335792 51.3983826, 7.4337499 51.398375)",,,,
"[145794123, 233236644, 233236645]",,"['Bachstraße', 'Bachplatz']",living_street,,False,False,95.36,"LINESTRING (7.4333398 51.3988879, 7.4330693 51.3987683, 7.4327479 51.3986828, 7.432716 51.3986557, 7.4327079 51.3986294, 7.4327045 51.3986009, 7.4327503 51.3985406, 7.4328586 51.3984634, 7.4329116 51.3984144, 7.4329837 51.3983082)",,,,
30530504,,Friedhofstraße,living_street,,False,True,8.943,"LINESTRING (7.4337499 51.398375, 7.433676 51.3983091)",,,,
233236642,,Friedhofstraße,living_street,,False,False,68.034,"LINESTRING (7.4337499 51.398375, 7.4343463 51.3988607)",,,,
145794148,,Friedhofstraße,living_street,,False,True,80.513,"LINESTRING (7.4337499 51.398375, 7.4335792 51.3983826, 7.4334131 51.3984321, 7.4332718 51.3985297, 7.4332287 51.39864, 7.4333398 51.3988879)",,,,
30530504,,Friedhofstraße,living_street,,False,False,8.943,"LINESTRING (7.433676 51.3983091, 7.4337499 51.398375)",,,,
233236642,,Friedhofstraße,living_street,,False,True,10.844000000000001,"LINESTRING (7.4344546 51.3988943, 7.4344319 51.3989029, 7.4344088 51.3989116, 7.4343463 51.3988607)",,,,
"[145794123, 233236644, 233236645]",,"['Bachstraße', 'Bachplatz']",living_street,,False,True,95.36,"LINESTRING (7.4329837 51.3983082, 7.4329116 51.3984144, 7.4328586 51.3984634, 7.4327503 51.3985406, 7.4327045 51.3986009, 7.4327079 51.3986294, 7.432716 51.3986557, 7.4327479 51.3986828, 7.4330693 51.3987683, 7.4333398 51.3988879)",,,,
42022814,,Frühlingstraße,living_street,,True,False,63.501,"LINESTRING (7.4314164 51.3988464, 7.4305037 51.3988897)",,,,
33836058,,Frühlingstraße,living_street,,False,True,53.338,"LINESTRING (7.4314164 51.3988464, 7.4314119 51.3991612, 7.4314046 51.399326)",,,,
145796877,,Wallstraße,residential,,False,True,95.183,"LINESTRING (7.4285548 51.3989811, 7.4288499 51.3988499, 7.4291942 51.398825, 7.4293129 51.3988078, 7.4296843 51.3987584, 7.4298365 51.3987248)",,,,
30602620,,Eckenerweg,residential,,False,True,16.438,"LINESTRING (7.4384613 51.40096, 7.4385999 51.4010799)",,,,
42022804,,Neue Bachstraße,residential,,False,False,67.214,"LINESTRING (7.4321812 51.3988268, 7.4321345 51.3987678, 7.4321143 51.3987135, 7.4320307 51.3982334)",,,,
"[42022804, 42022805]",,Neue Bachstraße,residential,,False,True,140.883,"LINESTRING (7.4321812 51.3988268, 7.43225 51.3989005, 7.4323496 51.3989829, 7.432523 51.3990809, 7.4325842 51.3991057, 7.432647 51.3991319, 7.432847 51.3992119, 7.4330254 51.3992981, 7.43332 51.3994953, 7.4335457 51.3995892, 7.4337093 51.3996354)",,,,
145794150,,Frühlingstraße,living_street,,True,False,54.796,"LINESTRING (7.4321812 51.3988268, 7.431721 51.3988066, 7.4315261 51.3987992, 7.4314164 51.3988464)",,,,
"[199009256, 145794122]",,Bachplatz,living_street,,False,"[False, True]",48.867,"LINESTRING (7.4325699 51.398498, 7.4324605 51.3984074, 7.4323764 51.3983399, 7.4320307 51.3982334)",,,,
44171720,,Neue Bachstraße,residential,30,False,False,51.955,"LINESTRING (7.4318406 51.3977777, 7.431805 51.3977242, 7.4317141 51.3975679, 7.4316596 51.3974886, 7.4316104 51.3974168, 7.4315851 51.3973641, 7.4315807 51.3973406)",,,,
"[145794161, 145794163, 145794158, 145794159]",,Gerberstraße,living_street,,False,True,53.332,"LINESTRING (7.4318406 51.3977777, 7.432068 51.3977329, 7.4322424 51.3977006, 7.4323481 51.3976856, 7.4324128 51.397673, 7.4324615 51.3976635, 7.4325807 51.39765)",,yes,,
233236646,,Neue Bachstraße,residential,,False,True,52.398,"LINESTRING (7.4318406 51.3977777, 7.4318991 51.3978876, 7.4319188 51.3979395, 7.4320307 51.3982334)",,,,
"[138206138, 42022811, 33836053]",,Alte Stiftsstraße,unclassified,,False,True,75.335,"LINESTRING (7.4316282 51.3993555, 7.4315742 51.3995103, 7.4315301 51.3996109, 7.4314417 51.3996954, 7.4313787 51.3997517, 7.4312187 51.3998573, 7.4310975 51.3999226)",,,,
"[138206139, 822264279]",,Bahnhofstraße,living_street,,False,True,34.788,"LINESTRING (7.432685 51.4004145, 7.4327242 51.4004255, 7.4327302 51.4004336, 7.4327318 51.4004459, 7.4327284 51.4004621, 7.4326854 51.400482, 7.4325102 51.4005187, 7.4323758 51.4005727)",,,,
33836058,,Frühlingstraße,living_street,,False,False,53.338,"LINESTRING (7.4314046 51.399326, 7.4314119 51.3991612, 7.4314164 51.3988464)",,,,
"[109579155, 34697695]",,Hengsteyseestraße,residential,,False,"[False, True]",63.897,"LINESTRING (7.435155 51.3971323, 7.4348817 51.3971984, 7.4345165 51.3973019, 7.4344698 51.3972475, 7.4343903 51.397185)",,,,
"[150783296, 1122083569, 145794236, 1266962351]",,Zweibrücker Hof,residential,,False,True,38.999,"LINESTRING (7.4317095 51.3969074, 7.4315941 51.3969041, 7.4315631 51.3969154, 7.4315336 51.396932, 7.4314991 51.3969652, 7.4314841 51.3970173, 7.4314839 51.3971306, 7.4314966 51.397155)",,,,
21050868,,In der Mansbach,residential,30,False,True,256.712,"LINESTRING (7.4390263 51.3995925, 7.4390195 51.3995224, 7.4390123 51.3992496, 7.4389949 51.3991071, 7.4389234 51.3989529, 7.438861 51.3988544, 7.4387949 51.3987579, 7.4386409 51.3985993, 7.4385426 51.3985066, 7.4383541 51.3983718, 7.4381177 51.3981903, 7.4378964 51.3980223, 7.4378381 51.3979712, 7.4378086 51.3979119, 7.4377671 51.397737, 7.4377758 51.3976805, 7.4378266 51.3976299, 7.4379365 51.3975485)",,,,
"[232573629, 232573630]",,Rebhuhnweg,residential,,False,False,63.616,"LINESTRING (7.4372336 51.4026115, 7.4370654 51.4025623, 7.436926 51.4025471, 7.4366646 51.4025421, 7.4365931 51.4025343, 7.4363576 51.4024722)",,,,
933862086,,Hauptstraße,residential,20,False,False,6.251,"LINESTRING (7.4304978 51.3988336, 7.4305037 51.3988897)",L 675,,,
"[4982488, 4982489]",,Kampstraße,living_street,,False,True,54.583,"LINESTRING (7.4304978 51.3988336, 7.4304257 51.398837, 7.4303429 51.398841, 7.4302179 51.3988458, 7.4301217 51.3988552, 7.4300038 51.3988712, 7.4298365 51.3987248)",,,,
"[42022815, 504816939, 138206143]",,Hauptstraße,residential,20,False,True,57.763999999999996,"LINESTRING (7.4304978 51.3988336, 7.4304846 51.3987225, 7.4304789 51.3986097, 7.4304917 51.3984501, 7.430506 51.3984034, 7.4305429 51.3983186)",L 675,,,
21050201,,In der Stennert,residential,30,False,False,21.503,"LINESTRING (7.4394033 51.3967892, 7.439415 51.3968861, 7.4394777 51.396974)",,,,
"[82628024, 10657839, 823466759]",,Hengsteyseestraße,residential,30,False,True,200.45600000000002,"LINESTRING (7.4394033 51.3967892, 7.4389185 51.3966366, 7.4386731 51.396595, 7.4384373 51.3965957, 7.4384291 51.3965957, 7.4379371 51.3966229, 7.4378874 51.3966253, 7.4377297 51.3966328, 7.437612 51.3966386, 7.4375059 51.3966513, 7.4373741 51.396667, 7.4372176 51.3967121, 7.4371123 51.3968035, 7.4370711 51.3968449, 7.436884 51.3970331)",,,,
473901237,3,Hagener Straße,primary,50,False,True,19.236,"LINESTRING (7.4325964 51.3958806, 7.4326632 51.3960485)",B 54,,,
31990642,1,,primary_link,100,True,False,105.324,"LINESTRING (7.4325964 51.3958806, 7.4326881 51.3959579, 7.4327849 51.3960284, 7.4329082 51.3961, 7.4330398 51.3961615, 7.4331854 51.3962092, 7.4333365 51.3962406, 7.4336556 51.3962884, 7.4337601 51.39633, 7.4338184 51.3963856)",B 54,,,
42022806,,Vestestraße,living_street,,False,True,48.117999999999995,"LINESTRING (7.4333838 51.4003666, 7.4334377 51.4003799, 7.4335827 51.4003847, 7.4336303 51.4003877, 7.4337405 51.4003946, 7.4340714 51.4004104)",,,,
4982493,,Friedenstraße,residential,,True,False,120.185,"LINESTRING (7.4297256 51.399524, 7.4301791 51.4001567, 7.4302892 51.4002888, 7.4303339 51.4003423, 7.4304576 51.4005033)",,,,
"[239041226, 1030073446]",,Wetterstraße,residential,30,False,False,109.67099999999999,"LINESTRING (7.4297256 51.399524, 7.4294659 51.3995861, 7.4293313 51.3996031, 7.4289559 51.3996591, 7.4286522 51.3997066, 7.4286092 51.3997139, 7.4283527 51.3997726, 7.4282576 51.3998118, 7.4282315 51.399826)",L 675,,,
"[239041226, 4982492, 1030073447]",,Wetterstraße,residential,30,False,True,66.29100000000001,"LINESTRING (7.4297256 51.399524, 7.4299011 51.3994785, 7.4300375 51.3994431, 7.4301668 51.3994096, 7.4302503 51.399388, 7.4304111 51.3993463, 7.4305246 51.3993168, 7.4306032 51.3992891)",L 675,,,
7233757,2,Ruhrstraße,secondary,50,False,False,16.857,"LINESTRING (7.4279916 51.3998052, 7.4279485 51.3997857, 7.4278852 51.399742, 7.4278161 51.399701)",,,,
145518656,1,Wetterstraße,secondary,,True,False,19.171,"LINESTRING (7.4279916 51.3998052, 7.428052 51.3997837, 7.4281008 51.3997787, 7.4281533 51.3997846, 7.4282097 51.3998077, 7.4282315 51.399826)",L 675,,,roundabout
145518656,1,Wetterstraße,secondary,,True,False,17.726,"LINESTRING (7.4282315 51.399826, 7.4282499 51.3998591, 7.4282492 51.399889, 7.4282375 51.3999124, 7.4282062 51.3999401, 7.4281592 51.3999611)",L 675,,,roundabout
"[239041226, 1030073446]",,Wetterstraße,residential,30,False,True,109.67099999999999,"LINESTRING (7.4282315 51.399826, 7.4282576 51.3998118, 7.4283527 51.3997726, 7.4286092 51.3997139, 7.4286522 51.3997066, 7.4289559 51.3996591, 7.4293313 51.3996031, 7.4294659 51.3995861, 7.4297256 51.399524)",L 675,,,
"[258625801, 4962885]",2,Wetterstraße,secondary,50,False,False,103.945,"LINESTRING (7.4279639 51.3999127, 7.4279173 51.399925, 7.4278332 51.3999564, 7.4277512 51.3999974, 7.4275136 51.4001366, 7.4272272 51.4003028, 7.4270211 51.400398, 7.4267908 51.4004873)",L 675,,,
145518656,1,Wetterstraße,secondary,,True,False,12.704,"LINESTRING (7.4279639 51.3999127, 7.4279503 51.3998658, 7.4279643 51.3998326, 7.4279916 51.3998052)",L 675,,,roundabout
145518656,1,Wetterstraße,secondary,,True,False,15.902,"LINESTRING (7.4281592 51.3999611, 7.4280925 51.3999668, 7.4280337 51.3999572, 7.4279875 51.399935, 7.4279639 51.3999127)",L 675,,,roundabout
"[4962883, 263601211, 258625117]",2,Poststraße,residential,30,False,True,97.998,"LINESTRING (7.4281592 51.3999611, 7.4281745 51.3999949, 7.4281955 51.4000355, 7.428233 51.400121, 7.4282884 51.400188, 7.4284885 51.4003684, 7.4288481 51.4007236)",,,,
145794166,,Gerberstraße,living_street,,False,False,6.785,"LINESTRING (7.4325807 51.39765, 7.4325889 51.3977108)",,,,
"[145794161, 145794163, 145794158, 145794159]",,Gerberstraße,living_street,,False,False,53.331999999999994,"LINESTRING (7.4325807 51.39765, 7.4324615 51.3976635, 7.4324128 51.397673, 7.4323481 51.3976856, 7.4322424 51.3977006, 7.432068 51.3977329, 7.4318406 51.3977777)",,yes,,
145794164,,Gerberstraße,living_street,,False,False,12.116,"LINESTRING (7.4325807 51.39765, 7.4325877 51.3976279, 7.4326145 51.3975431)",,,,
42022804,,Neue Bachstraße,residential,,False,True,67.214,"LINESTRING (7.4320307 51.3982334, 7.4321143 51.3987135, 7.4321345 51.3987678, 7.4321812 51.3988268)",,,,
"[199009256, 145794122]",,Bachplatz,living_street,,False,"[False, True]",48.867,"LINESTRING (7.4320307 51.3982334, 7.4323764 51.3983399, 7.4324605 51.3984074, 7.4325699 51.398498)",,,,
145794235,,Wilhelm-Graefe-Straße,living_street,,True,False,103.797,"LINESTRING (7.4320307 51.3982334, 7.431763 51.398239, 7.431516 51.3982422, 7.4314556 51.3982442, 7.4313614 51.3982474, 7.4312034 51.3982593, 7.4310056 51.3982769, 7.4305429 51.3983186)",,,,
233236646,,Neue Bachstraße,residential,,False,False,52.398,"LINESTRING (7.4320307 51.3982334, 7.4319188 51.3979395, 7.4318991 51.3978876, 7.4318406 51.3977777)",,,,
145794127,,Bachstraße,living_street,,False,True,61.939,"LINESTRING (7.4345721 51.3994044, 7.4352478 51.3997685)",,,,
145794116,,Augustastraße,living_street,,False,True,45.767,"LINESTRING (7.4345721 51.3994044, 7.4345029 51.3994362, 7.4344046 51.3994782, 7.434292 51.3995152, 7.4341899 51.3995752, 7.4341129 51.3996816)",,,,
145794127,,Bachstraße,living_street,,False,False,63.033,"LINESTRING (7.4345721 51.3994044, 7.4344148 51.3993241, 7.4342024 51.3992544, 7.4339272 51.3991706, 7.4337742 51.3991433)",,,,
"[42022804, 42022805]",,Neue Bachstraße,residential,,False,False,140.883,"LINESTRING (7.4337093 51.3996354, 7.4335457 51.3995892, 7.43332 51.3994953, 7.4330254 51.3992981, 7.432847 51.3992119, 7.432647 51.3991319, 7.4325842 51.3991057, 7.432523 51.3990809, 7.4323496 51.3989829, 7.43225 51.3989005, 7.4321812 51.3988268)",,,,
42022805,,Neue Bachstraße,residential,,False,True,28.506,"LINESTRING (7.4337093 51.3996354, 7.4339311 51.3996676, 7.4340488 51.3996767, 7.4341129 51.3996816)",,,,
145794224,,Uferstraße,residential,,False,False,45.614,"LINESTRING (7.4337093 51.3996354, 7.4336081 51.3997275, 7.4333775 51.399764, 7.4332435 51.3997848, 7.4332078 51.3997986, 7.4331817 51.3998327)",,,,
145794225,,Uferstraße,living_street,,False,False,57.318999999999996,"LINESTRING (7.4337093 51.3996354, 7.43376 51.39956, 7.4337716 51.3994954, 7.4337449 51.3994171, 7.4336879 51.3992775, 7.4337742 51.3991433)",,,,
42022805,,Neue Bachstraße,residential,,False,False,28.506,"LINESTRING (7.4341129 51.3996816, 7.4340488 51.3996767, 7.4339311 51.3996676, 7.4337093 51.3996354)",,,,
42022805,,Neue Bachstraße,residential,,False,True,130.165,"LINESTRING (7.4341129 51.3996816, 7.4344037 51.3996897, 7.4347042 51.3996887, 7.4348011 51.3997, 7.4348678 51.399711, 7.4349331 51.399729, 7.4350481 51.3997761, 7.4351261 51.3998172, 7.4351954 51.3998723, 7.4352368 51.3999081, 7.4353124 51.4000089, 7.4353695 51.4001254, 7.4354158 51.4002783)",,,,
145794116,,Augustastraße,living_street,,False,False,45.766999999999996,"LINESTRING (7.4341129 51.3996816, 7.4341899 51.3995752, 7.434292 51.3995152, 7.4344046 51.3994782, 7.4345029 51.3994362, 7.4345721 51.3994044)",,,,
145794127,,Bachstraße,living_street,,False,False,61.939,"LINESTRING (7.4352478 51.3997685, 7.4345721 51.3994044)",,,,
42022805,,Neue Bachstraße,residential,,False,False,130.165,"LINESTRING (7.4354158 51.4002783, 7.4353695 51.4001254, 7.4353124 51.4000089, 7.4352368 51.3999081, 7.4351954 51.3998723, 7.4351261 51.3998172, 7.4350481 51.3997761, 7.4349331 51.399729, 7.4348678 51.399711, 7.4348011 51.3997, 7.4347042 51.3996887, 7.4344037 51.3996897, 7.4341129 51.3996816)",,,,
145794129,,Düsterstraße,living_street,,False,True,101.799,"LINESTRING (7.4354158 51.4002783, 7.4353143 51.4002836, 7.435185 51.4002853, 7.4350695 51.4002758, 7.4349791 51.4002569, 7.434886 51.4002339, 7.4347393 51.4002031, 7.4346042 51.4002024, 7.4345027 51.4002195, 7.4344196 51.4002532, 7.4342873 51.4003082, 7.4341659 51.4003691, 7.4340714 51.4004104)",,,,
145794181,,Neue Bachstraße,residential,,False,True,59.874,"LINESTRING (7.4354158 51.4002783, 7.4354651 51.4004853, 7.435529 51.4006969, 7.4355905 51.4008041)",,,,
42022806,,Vestestraße,living_street,,False,False,48.118,"LINESTRING (7.4340714 51.4004104, 7.4337405 51.4003946, 7.4336303 51.4003877, 7.4335827 51.4003847, 7.4334377 51.4003799, 7.4333838 51.4003666)",,,,
145794129,,Düsterstraße,living_street,,False,False,101.79899999999999,"LINESTRING (7.4340714 51.4004104, 7.4341659 51.4003691, 7.4342873 51.4003082, 7.4344196 51.4002532, 7.4345027 51.4002195, 7.4346042 51.4002024, 7.4347393 51.4002031, 7.434886 51.4002339, 7.4349791 51.4002569, 7.4350695 51.4002758, 7.435185 51.4002853, 7.4353143 51.4002836, 7.4354158 51.4002783)",,,,
145794231,,Vestestraße,living_street,,False,True,83.508,"LINESTRING (7.4340714 51.4004104, 7.4342189 51.4004219, 7.4346941 51.4004497, 7.4347295 51.4004712, 7.4346687 51.4006548, 7.4346772 51.4007969)",,,,
