osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,junction
42436036,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,87.11699999999999,"LINESTRING (11.8865015 50.1033266, 11.8869801 50.1039443, 11.8870451 50.1040282)",50,,,
28488680,False,,Gartenstraße,unclassified,True,90.649,"LINESTRING (11.8854218 50.1037498, 11.8855133 50.1037031, 11.8856153 50.1036704, 11.8857493 50.1036393, 11.88597 50.1035632, 11.8865015 50.1033266)",30,,,
28535890,False,,Am Lohbrunnen,unclassified,False,49.053999999999995,"LINESTRING (11.8854218 50.1037498, 11.8853002 50.103866, 11.8850985 50.104138)",,,,
380361317,False,,Gartenstraße,residential,False,155.78099999999998,"LINESTRING (11.8854218 50.1037498, 11.8853564 50.1037301, 11.8853168 50.1037236, 11.885179 50.1037252, 11.8850016 50.1037194, 11.8847364 50.1037023, 11.8844482 50.1036658, 11.8841738 50.1036041, 11.8838548 50.103507, 11.8833597 50.1033512)",30,,,
28535890,False,,Am Lohbrunnen,unclassified,True,37.786,"LINESTRING (11.8838022 50.1058754, 11.88403 50.1055686)",,,,
111410158,False,,Heimstättenweg,residential,False,172.532,"LINESTRING (11.8838022 50.1058754, 11.8836412 50.1058276, 11.8834268 50.1057878, 11.8830542 50.1057347, 11.8826355 50.1056737, 11.8822452 50.1055882, 11.8818191 50.1054718, 11.881514 50.1053879)",,,,
117188953,False,,Schillerstraße,unclassified,False,40.389,"LINESTRING (11.8904483 50.1043309, 11.8909765 50.1041999)",50,,,
35998070,False,,Goethestraße,tertiary,False,114.923,"LINESTRING (11.8904483 50.1043309, 11.8904694 50.1042425, 11.8903812 50.1033001)",50,,2,
"[147705834, 147705836]",False,,Am Ehrenhain,tertiary,True,146.80499999999998,"LINESTRING (11.8904483 50.1043309, 11.8899664 50.1044658, 11.8895411 50.1047589, 11.8890001 50.1051959, 11.8889703 50.1052114)",50,,2,
"[28405604, 28405608, 710522476, 28392370, 26012093]",False,,Wunsiedler Straße,tertiary,False,242.029,"LINESTRING (11.8897867 50.0990619, 11.8897792 50.0990104, 11.889784 50.0989746, 11.8898031 50.0989342, 11.8898794 50.098813, 11.8899223 50.098754, 11.8901029 50.0985054, 11.8901205 50.0984812, 11.8902248 50.0983377, 11.890628 50.097807, 11.8908136 50.0975917, 11.8909675 50.0974131, 11.8911581 50.0971921, 11.8911943 50.097146, 11.8912169 50.0971013)",50,yes,2,
"[157581386, 710522475, 28410092, 28410093, 710522474]",False,,Goethestraße,tertiary,True,221.825,"LINESTRING (11.8897867 50.0990619, 11.8897973 50.0990947, 11.889825 50.0991596, 11.8898491 50.0991957, 11.8899652 50.0993472, 11.8900728 50.0995092, 11.8900992 50.0995682, 11.8901514 50.0996847, 11.8901617 50.0997326, 11.8901968 50.0998951, 11.890236 50.1007808, 11.8902461 50.1010096)",50,yes,2,
"[28418664, 160143851, 28443437]",False,,Wunsiedler Straße,residential,True,221.64000000000004,"LINESTRING (11.8897867 50.0990619, 11.8896478 50.0991, 11.8895108 50.0991588, 11.8891884 50.099374, 11.8890871 50.0994685, 11.8890533 50.0995301, 11.8890258 50.0995949, 11.8889784 50.09981, 11.8888915 50.100034, 11.8887616 50.1002358, 11.8886465 50.1003433, 11.8884953 50.1004315, 11.8882944 50.1005201, 11.8880715 50.1005935)",50,,,
34382079,True,WUN 1,Marktplatz,tertiary,False,23.018,"LINESTRING (11.8846852 50.1015987, 11.8845539 50.1014096)",,,,
"[375460693, 28392686]",False,,"['Zeller Straße', 'Gartenstraße']",residential,True,371.4249999999999,"LINESTRING (11.8846852 50.1015987, 11.8840672 50.1017957, 11.8840272 50.1018083, 11.8831193 50.1020785, 11.8824509 50.1022563, 11.8823254 50.1022902, 11.882127 50.1023034, 11.8819973 50.1023058, 11.8819718 50.1023726, 11.8819836 50.1024816, 11.8820196 50.1025815, 11.8820617 50.1026492, 11.8821892 50.1027828, 11.8823331 50.1028991, 11.8824999 50.1030188, 11.8827203 50.1031261, 11.8832509 50.1033153, 11.8833597 50.1033512)",30,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,39.206,"LINESTRING (11.8852614 50.1014321, 11.8854793 50.1017558)",50,,,
28392442,True,WUN 1,Marktplatz,tertiary,False,45.081,"LINESTRING (11.8852614 50.1014321, 11.8849558 50.1015187, 11.8846852 50.1015987)",,,,
"[28410112, 115117604, 28401651, 28410110, 47661243, 47661244, 490710942]",False,WUN 1,Bayreuther Straße,tertiary,False,319.53800000000007,"LINESTRING (11.8827265 50.0989426, 11.8827083 50.0990062, 11.8827036 50.0990762, 11.8827251 50.0992025, 11.8827919 50.0994165, 11.8828221 50.0995132, 11.8829968 50.1000727, 11.8831163 50.1004006, 11.8831927 50.1005124, 11.8832567 50.1005866, 11.8833219 50.1006593, 11.8833702 50.1007118, 11.883434 50.1007736, 11.8835635 50.1008721, 11.8837214 50.1009679, 11.8837997 50.101016, 11.8838636 50.1010505, 11.8839355 50.1010858, 11.8840134 50.1011248, 11.8841147 50.1011696, 11.8842736 50.1012588, 11.8845539 50.1014096)","['50', '30']",yes,2,
38077417,True,St 2180,,secondary,False,24.708,"LINESTRING (11.8827265 50.0989426, 11.8826751 50.0989258, 11.8826355 50.0988989, 11.8826124 50.0988649, 11.8826086 50.0988279, 11.8826246 50.0987923, 11.8826583 50.0987623)",50,,1,roundabout
38077417,True,St 2180,,secondary,False,24.936,"LINESTRING (11.8826583 50.0987623, 11.8827064 50.0987412, 11.8827628 50.0987318, 11.8828208 50.0987354, 11.8828734 50.0987514, 11.8829143 50.098778, 11.8829387 50.098812)",50,,1,roundabout
38077417,True,St 2180,,secondary,False,25.427000000000003,"LINESTRING (11.8829387 50.098812, 11.8829441 50.0988444, 11.8829341 50.0988765, 11.8829096 50.0989051, 11.8828728 50.0989277, 11.8828272 50.0989423, 11.8827769 50.0989474, 11.8827265 50.0989426)",50,,1,roundabout
"[710522478, 1195173166, 1195173167]",False,St 2180,Bergstraße,secondary,False,546.838,"LINESTRING (11.8829387 50.098812, 11.8830132 50.0988032, 11.8832805 50.0987721, 11.8836661 50.098706, 11.8845606 50.0985229, 11.8851027 50.0984308, 11.8854243 50.0983612, 11.8856831 50.0982824, 11.8858637 50.0982082, 11.8861673 50.0980791, 11.8865012 50.0979564, 11.8867515 50.0978918, 11.887341 50.0977801, 11.8876216 50.0977335, 11.8878818 50.0976726, 11.8888067 50.0973689, 11.8896666 50.0971162, 11.8898654 50.0970691, 11.8900406 50.0970361)",50,,2,
28403969,False,,Poststraße,residential,False,142.036,"LINESTRING (11.8884957 50.1037113, 11.8903812 50.1033001)",,,,
28403969,False,,Poststraße,residential,True,109.29299999999999,"LINESTRING (11.8884957 50.1037113, 11.888376 50.1037375, 11.8883403 50.1037453, 11.8870451 50.1040282)",,,,
28404280,False,,Löhestraße,residential,False,140.416,"LINESTRING (11.8884957 50.1037113, 11.888408 50.1035268, 11.8883436 50.1034005, 11.8882695 50.1032764, 11.8881491 50.1031543, 11.8880164 50.1030579, 11.8878497 50.102962, 11.8873418 50.1027523)",,,,
28403969,False,,Poststraße,residential,True,142.036,"LINESTRING (11.8903812 50.1033001, 11.8884957 50.1037113)",,,,
28404386,False,,An der Marienkirche,residential,False,99.418,"LINESTRING (11.8903812 50.1033001, 11.8917063 50.1030226)",50,,,
710522473,False,,Goethestraße,tertiary,False,163.091,"LINESTRING (11.8903812 50.1033001, 11.8903007 50.1018343)",50,,2,
35998070,False,,Goethestraße,tertiary,True,114.923,"LINESTRING (11.8903812 50.1033001, 11.8904694 50.1042425, 11.8904483 50.1043309)",50,,2,
28404063,False,,Am Bahnhof,residential,True,87.699,"LINESTRING (11.8904567 50.1052474, 11.8893594 50.1056034)",,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,46.425,"LINESTRING (11.8858237 50.102285, 11.8860744 50.1026703)",50,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,True,24.434,"LINESTRING (11.8858237 50.102285, 11.8856918 50.1020822)",50,,,
38077401,False,,Schulstraße,residential,False,83.119,"LINESTRING (11.8858237 50.102285, 11.8868728 50.1019595)",30,,,
38077401,False,,Schulstraße,residential,False,54.199,"LINESTRING (11.8873759 50.101842, 11.8881358 50.1018423)",30,,,
28404228,False,,Am Stadtgraben,residential,False,53.00299999999999,"LINESTRING (11.8873759 50.101842, 11.8873791 50.1019871, 11.8873615 50.1021361, 11.8873248 50.1022456, 11.8872883 50.1023117)",50,,,
28404228,False,,Am Stadtgraben,residential,True,67.117,"LINESTRING (11.8873759 50.101842, 11.8873461 50.1015785, 11.8872902 50.101241)",50,,,
38077401,False,,Schulstraße,residential,True,38.353,"LINESTRING (11.8873759 50.101842, 11.8871136 50.1018862, 11.8870377 50.1019093, 11.8870304 50.1019115, 11.8868728 50.1019595)",30,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,39.332,"LINESTRING (11.8854793 50.1017558, 11.8856918 50.1020822)",50,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,True,39.206,"LINESTRING (11.8854793 50.1017558, 11.8852614 50.1014321)",50,,,
28404115,False,,Wallstraße,residential,False,141.536,"LINESTRING (11.8854793 50.1017558, 11.8863632 50.1014669, 11.8864023 50.1014561, 11.8869451 50.1013125, 11.8872902 50.101241)",,,,
28404115,False,,Wallstraße,residential,True,141.536,"LINESTRING (11.8872902 50.101241, 11.8869451 50.1013125, 11.8864023 50.1014561, 11.8863632 50.1014669, 11.8854793 50.1017558)",,,,
28404228,False,,Am Stadtgraben,residential,False,67.117,"LINESTRING (11.8872902 50.101241, 11.8873461 50.1015785, 11.8873759 50.101842)",50,,,
28404228,False,,Am Stadtgraben,residential,True,67.244,"LINESTRING (11.8872902 50.101241, 11.8872189 50.1010029, 11.8871792 50.100816, 11.8871863 50.1006424)",50,,,
28535893,False,,Peuntstraße,residential,False,37.949,"LINESTRING (11.8882443 50.1008592, 11.8882881 50.1010293, 11.8883032 50.1011979)",50,,,
28535893,False,,Peuntstraße,residential,True,32.905,"LINESTRING (11.8882443 50.1008592, 11.8882025 50.1007706, 11.8880711 50.1006484, 11.8880715 50.1005935)",50,,,
241076981,False,,Peuntstraße,residential,False,55.956,"LINESTRING (11.8882443 50.1008592, 11.8884922 50.1008641, 11.8885718 50.1008577, 11.8886592 50.1008453, 11.8888323 50.1008062, 11.8889312 50.1007888, 11.8890116 50.1007843)",,,,
38077401,False,,Schulstraße,residential,False,73.837,"LINESTRING (11.8881358 50.1018423, 11.889171 50.1018361)",30,,,
38077401,False,,Schulstraße,residential,True,54.199,"LINESTRING (11.8881358 50.1018423, 11.8873759 50.101842)",30,,,
28535893,False,,Peuntstraße,residential,False,75.383,"LINESTRING (11.8881358 50.1018423, 11.8880775 50.1019668, 11.8876511 50.1024416)",50,,,
28535893,False,,Peuntstraße,residential,True,72.694,"LINESTRING (11.8881358 50.1018423, 11.8881835 50.1017068, 11.8882498 50.1014711, 11.8883032 50.1011979)",50,,,
28404280,False,,Löhestraße,residential,True,140.416,"LINESTRING (11.8873418 50.1027523, 11.8878497 50.102962, 11.8880164 50.1030579, 11.8881491 50.1031543, 11.8882695 50.1032764, 11.8883436 50.1034005, 11.888408 50.1035268, 11.8884957 50.1037113)",,,,
28535893,False,,Peuntstraße,residential,False,87.60900000000001,"LINESTRING (11.8873418 50.1027523, 11.8870953 50.1029328, 11.8868315 50.1031146, 11.8865015 50.1033266)",50,,,
28535893,False,,Peuntstraße,residential,True,41.021,"LINESTRING (11.8873418 50.1027523, 11.8874576 50.1026485, 11.8876511 50.1024416)",50,,,
116884157,False,,,residential,False,29.634,"LINESTRING (11.8872883 50.1023117, 11.8876511 50.1024416)",,,,
28404228,False,,Am Stadtgraben,residential,False,38.70099999999999,"LINESTRING (11.8872883 50.1023117, 11.8871905 50.102442, 11.8870454 50.1026229)",50,,,
28404228,False,,Am Stadtgraben,residential,True,53.003,"LINESTRING (11.8872883 50.1023117, 11.8873248 50.1022456, 11.8873615 50.1021361, 11.8873791 50.1019871, 11.8873759 50.101842)",50,,,
116884156,False,,Grabengasse,residential,True,50.167,"LINESTRING (11.8872883 50.1023117, 11.887202 50.1022808, 11.8871259 50.1022357, 11.8870624 50.1021857, 11.8868728 50.1019595)",,,,
28404228,False,,Am Stadtgraben,residential,True,38.70099999999999,"LINESTRING (11.8870454 50.1026229, 11.8871905 50.102442, 11.8872883 50.1023117)",50,,,
38077401,False,,Schulstraße,residential,True,83.119,"LINESTRING (11.8868728 50.1019595, 11.8858237 50.102285)",30,,,
38077401,False,,Schulstraße,residential,False,38.352999999999994,"LINESTRING (11.8868728 50.1019595, 11.8870304 50.1019115, 11.8870377 50.1019093, 11.8871136 50.1018862, 11.8873759 50.101842)",30,,,
116884156,False,,Grabengasse,residential,False,50.167,"LINESTRING (11.8868728 50.1019595, 11.8870624 50.1021857, 11.8871259 50.1022357, 11.887202 50.1022808, 11.8872883 50.1023117)",,,,
28404386,False,,An der Marienkirche,residential,True,99.418,"LINESTRING (11.8917063 50.1030226, 11.8903812 50.1033001)",50,,,
28410011,False,,Jean-Paul-Straße,residential,False,132.764,"LINESTRING (11.8917063 50.1030226, 11.8916528 50.1027911, 11.8916208 50.102515, 11.8916049 50.101832)",50,,,
226739396,False,,Badstraße,residential,True,192.39600000000002,"LINESTRING (11.8833597 50.1033512, 11.8830694 50.103646, 11.8826702 50.1040609, 11.8823479 50.1044474, 11.8819648 50.1048312)",30,,,
"[375460693, 28392686]",False,,"['Zeller Straße', 'Gartenstraße']",residential,False,371.425,"LINESTRING (11.8833597 50.1033512, 11.8832509 50.1033153, 11.8827203 50.1031261, 11.8824999 50.1030188, 11.8823331 50.1028991, 11.8821892 50.1027828, 11.8820617 50.1026492, 11.8820196 50.1025815, 11.8819836 50.1024816, 11.8819718 50.1023726, 11.8819973 50.1023058, 11.882127 50.1023034, 11.8823254 50.1022902, 11.8824509 50.1022563, 11.8831193 50.1020785, 11.8840272 50.1018083, 11.8840672 50.1017957, 11.8846852 50.1015987)",30,,,
380361317,False,,Gartenstraße,residential,True,155.781,"LINESTRING (11.8833597 50.1033512, 11.8838548 50.103507, 11.8841738 50.1036041, 11.8844482 50.1036658, 11.8847364 50.1037023, 11.8850016 50.1037194, 11.885179 50.1037252, 11.8853168 50.1037236, 11.8853564 50.1037301, 11.8854218 50.1037498)",30,,,
28410011,False,,Jean-Paul-Straße,residential,True,132.764,"LINESTRING (11.8916049 50.101832, 11.8916208 50.102515, 11.8916528 50.1027911, 11.8917063 50.1030226)",50,,,
38077402,False,,Martin-Luther-Straße,residential,False,93.025,"LINESTRING (11.8916049 50.101832, 11.8905397 50.101837, 11.8903007 50.1018343)",30,,,
28417357,False,,Lange Straße,residential,True,200.801,"LINESTRING (11.8831786 50.1028669, 11.8833252 50.1027752, 11.8836018 50.1026517, 11.883883 50.1025488, 11.8844016 50.102405, 11.8856918 50.1020822)",,,,
28417358,False,,Erhard-Ackermann-Straße,residential,True,161.83499999999998,"LINESTRING (11.8839373 50.1031536, 11.8841611 50.1031225, 11.8843729 50.1030862, 11.8847598 50.1029931, 11.8860744 50.1026703)",,,,
28535890,False,,Am Lohbrunnen,unclassified,False,176.386,"LINESTRING (11.8850985 50.104138, 11.88403 50.1055686)",,,,
28429990,False,,Am Bahndamm,residential,False,140.148,"LINESTRING (11.8850985 50.104138, 11.8864882 50.1045003, 11.8867883 50.1045756, 11.8869222 50.1046073)",,,,
28535890,False,,Am Lohbrunnen,unclassified,True,49.053999999999995,"LINESTRING (11.8850985 50.104138, 11.8853002 50.103866, 11.8854218 50.1037498)",,,,
116884157,False,,,residential,True,29.634,"LINESTRING (11.8876511 50.1024416, 11.8872883 50.1023117)",,,,
28535893,False,,Peuntstraße,residential,False,41.021,"LINESTRING (11.8876511 50.1024416, 11.8874576 50.1026485, 11.8873418 50.1027523)",50,,,
28535893,False,,Peuntstraße,residential,True,75.383,"LINESTRING (11.8876511 50.1024416, 11.8880775 50.1019668, 11.8881358 50.1018423)",50,,,
28429990,False,,Am Bahndamm,residential,True,140.148,"LINESTRING (11.8869222 50.1046073, 11.8867883 50.1045756, 11.8864882 50.1045003, 11.8850985 50.104138)",,,,
117166267,False,,Kirchplatz,residential,False,48.32899999999999,"LINESTRING (11.8847748 50.1008089, 11.8849052 50.1009484, 11.8850903 50.1011931)",,,,
38077401,False,,Schulstraße,residential,True,80.574,"LINESTRING (11.8903007 50.1018343, 11.889171 50.1018361)",30,,,
710522473,False,,Goethestraße,tertiary,True,163.091,"LINESTRING (11.8903007 50.1018343, 11.8903812 50.1033001)",50,,2,
710522474,False,,Goethestraße,tertiary,False,91.785,"LINESTRING (11.8903007 50.1018343, 11.8902461 50.1010096)",50,,2,
38077402,False,,Martin-Luther-Straße,residential,True,93.025,"LINESTRING (11.8903007 50.1018343, 11.8905397 50.101837, 11.8916049 50.101832)",30,,,
117188953,False,,Schillerstraße,unclassified,True,40.389,"LINESTRING (11.8909765 50.1041999, 11.8904483 50.1043309)",50,,,
28535890,False,,Am Lohbrunnen,unclassified,False,37.786,"LINESTRING (11.88403 50.1055686, 11.8838022 50.1058754)",,,,
28535890,False,,Am Lohbrunnen,unclassified,True,176.386,"LINESTRING (11.88403 50.1055686, 11.8850985 50.104138)",,,,
111410204,False,,Rosenweg,residential,True,168.643,"LINESTRING (11.88403 50.1055686, 11.8829452 50.1052037, 11.8821703 50.104916, 11.8819648 50.1048312)",,,,
189405179,False,,Badstraße,residential,True,37.091,"LINESTRING (11.8817345 50.1050858, 11.881514 50.1053879)",,,,
226739396,False,,Badstraße,residential,False,32.73,"LINESTRING (11.8817345 50.1050858, 11.8819648 50.1048312)",30,,,
111410162,False,,Wiesenweg,residential,False,80.25,"LINESTRING (11.8817345 50.1050858, 11.8808747 50.1048482, 11.8807018 50.1047992)",,,,
28535893,False,,Peuntstraße,residential,False,72.694,"LINESTRING (11.8883032 50.1011979, 11.8882498 50.1014711, 11.8881835 50.1017068, 11.8881358 50.1018423)",50,,,
28535893,False,,Peuntstraße,residential,True,37.949,"LINESTRING (11.8883032 50.1011979, 11.8882881 50.1010293, 11.8882443 50.1008592)",50,,,
111450439,False,,Peuntstraße,residential,False,57.885000000000005,"LINESTRING (11.8883032 50.1011979, 11.8885394 50.1011998, 11.8886546 50.1011824, 11.8887628 50.1011859, 11.8890986 50.1012461)",50,,,
189405179,False,,Badstraße,residential,False,37.091,"LINESTRING (11.881514 50.1053879, 11.8817345 50.1050858)",,,,
111410158,False,,Heimstättenweg,residential,True,172.53199999999998,"LINESTRING (11.881514 50.1053879, 11.8818191 50.1054718, 11.8822452 50.1055882, 11.8826355 50.1056737, 11.8830542 50.1057347, 11.8834268 50.1057878, 11.8836412 50.1058276, 11.8838022 50.1058754)",,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,24.434,"LINESTRING (11.8856918 50.1020822, 11.8858237 50.102285)",50,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,True,39.332,"LINESTRING (11.8856918 50.1020822, 11.8854793 50.1017558)",50,,,
28417357,False,,Lange Straße,residential,False,200.801,"LINESTRING (11.8856918 50.1020822, 11.8844016 50.102405, 11.883883 50.1025488, 11.8836018 50.1026517, 11.8833252 50.1027752, 11.8831786 50.1028669)",,,,
710522474,False,,Goethestraße,tertiary,True,91.785,"LINESTRING (11.8902461 50.1010096, 11.8903007 50.1018343)",50,,2,
"[710522474, 710522475, 28410092, 28410093, 157581386]",False,,Goethestraße,tertiary,False,221.82499999999996,"LINESTRING (11.8902461 50.1010096, 11.890236 50.1007808, 11.8901968 50.0998951, 11.8901617 50.0997326, 11.8901514 50.0996847, 11.8900992 50.0995682, 11.8900728 50.0995092, 11.8899652 50.0993472, 11.8898491 50.0991957, 11.889825 50.0991596, 11.8897973 50.0990947, 11.8897867 50.0990619)",50,yes,2,
226739396,False,,Badstraße,residential,True,32.73,"LINESTRING (11.8819648 50.1048312, 11.8817345 50.1050858)",30,,,
111410204,False,,Rosenweg,residential,False,168.643,"LINESTRING (11.8819648 50.1048312, 11.8821703 50.104916, 11.8829452 50.1052037, 11.88403 50.1055686)",,,,
226739396,False,,Badstraße,residential,False,192.39600000000002,"LINESTRING (11.8819648 50.1048312, 11.8823479 50.1044474, 11.8826702 50.1040609, 11.8830694 50.103646, 11.8833597 50.1033512)",30,,,
28443437,False,,Wunsiedler Straße,residential,True,5.798,"LINESTRING (11.8850903 50.1011931, 11.8851274 50.1012395)",50,,,
28443437,False,,Wunsiedler Straße,residential,False,162.41,"LINESTRING (11.8850903 50.1011931, 11.8859929 50.1008929, 11.8861519 50.100843, 11.8863393 50.1007954, 11.8867552 50.1007014, 11.8871863 50.1006424)",50,,,
117166267,False,,Kirchplatz,residential,True,48.32899999999999,"LINESTRING (11.8850903 50.1011931, 11.8849052 50.1009484, 11.8847748 50.1008089)",,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,True,46.425,"LINESTRING (11.8860744 50.1026703, 11.8858237 50.102285)",50,,,
28392454,False,WUN 1,Kirchenlamitzer Straße,tertiary,False,79.08,"LINESTRING (11.8860744 50.1026703, 11.8861676 50.1028135, 11.8863979 50.1031663, 11.8864366 50.1032269, 11.8865015 50.1033266)",50,,,
28417358,False,,Erhard-Ackermann-Straße,residential,False,161.83499999999998,"LINESTRING (11.8860744 50.1026703, 11.8847598 50.1029931, 11.8843729 50.1030862, 11.8841611 50.1031225, 11.8839373 50.1031536)",,,,
111410162,False,,Wiesenweg,residential,True,80.25,"LINESTRING (11.8807018 50.1047992, 11.8808747 50.1048482, 11.8817345 50.1050858)",,,,
111450439,False,,Peuntstraße,residential,True,57.885000000000005,"LINESTRING (11.8890986 50.1012461, 11.8887628 50.1011859, 11.8886546 50.1011824, 11.8885394 50.1011998, 11.8883032 50.1011979)",50,,,
"[28405604, 28405608, 710522476, 28392370, 26012093]",False,,Wunsiedler Straße,tertiary,True,242.02899999999997,"LINESTRING (11.8912169 50.0971013, 11.8911943 50.097146, 11.8911581 50.0971921, 11.8909675 50.0974131, 11.8908136 50.0975917, 11.890628 50.097807, 11.8902248 50.0983377, 11.8901205 50.0984812, 11.8901029 50.0985054, 11.8899223 50.098754, 11.8898794 50.098813, 11.8898031 50.0989342, 11.889784 50.0989746, 11.8897792 50.0990104, 11.8897867 50.0990619)",50,yes,2,
241076981,False,,Peuntstraße,residential,True,55.956,"LINESTRING (11.8890116 50.1007843, 11.8889312 50.1007888, 11.8888323 50.1008062, 11.8886592 50.1008453, 11.8885718 50.1008577, 11.8884922 50.1008641, 11.8882443 50.1008592)",,,,
241077797,False,,Schulstraße,residential,True,37.719,"LINESTRING (11.8891666 50.1014969, 11.889171 50.1018361)",,,,
38077401,False,,Schulstraße,residential,False,80.574,"LINESTRING (11.889171 50.1018361, 11.8903007 50.1018343)",30,,,
38077401,False,,Schulstraße,residential,True,73.837,"LINESTRING (11.889171 50.1018361, 11.8881358 50.1018423)",30,,,
241077797,False,,Schulstraße,residential,False,37.719,"LINESTRING (11.889171 50.1018361, 11.8891666 50.1014969)",,,,
