osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,bridge,junction,access
"[14556961, 732009506, 732009505, 320015020, 29550928]","['2', '3']",B 295,,primary,70,False,True,498.36599999999993,,"LINESTRING (8.8662149 48.7475252, 8.8663785 48.7474951, 8.8665877 48.7474801, 8.8676164 48.7474403, 8.868598 48.7473855, 8.8690087 48.7473605, 8.8699472 48.7472988, 8.8707787 48.7472242, 8.8719025 48.7471238, 8.8723968 48.7470712, 8.8726957 48.7470369, 8.872959 48.7470027)",yes,,
320015024,,B 295,,primary,50,True,False,31.348000000000003,3.7,"LINESTRING (8.8662149 48.7475252, 8.8660902 48.7475844, 8.8659789 48.7476472, 8.8659429 48.7476807, 8.8659049 48.7477156)",,,
"[854313961, 29705234, 29705245, 854313959]",2,,Paul-Reusch-Straße,secondary,50,False,True,185.618,"['5.8', '5.5']","LINESTRING (8.8764963 48.7517745, 8.8762876 48.7518122, 8.8762522 48.7518196, 8.8761149 48.7518459, 8.8760302 48.7518573, 8.8758392 48.7518813, 8.875044 48.7519162, 8.874255 48.7519526, 8.8739885 48.7519563)",yes,,
"[1266043562, 30386271]",2,,Malmsheimer Straße,secondary,50,False,True,97.067,,"LINESTRING (8.8764963 48.7517745, 8.8764871 48.7516725, 8.8764828 48.7516093, 8.8764761 48.7515282, 8.8764712 48.751419, 8.876448 48.7509022)",,,
313064890,3,,Leonberger Straße,secondary,50,False,True,30.733,,"LINESTRING (8.8766815 48.7497018, 8.8765584 48.749966)",,,
30386261,2,,Paul-Reusch-Straße,secondary,50,False,True,86.263,,"LINESTRING (8.8716308 48.7518974, 8.870456 48.7518541)",,,
14553626,,,Römerweg,residential,30,False,False,229.584,4.8,"LINESTRING (8.8716308 48.7518974, 8.8716452 48.7526945, 8.8716243 48.7529583, 8.8715604 48.7539608)",,,
"[30386261, 854313959]",2,,Paul-Reusch-Straße,secondary,50,False,False,172.979,,"LINESTRING (8.8716308 48.7518974, 8.8722295 48.751916, 8.8724974 48.7519248, 8.8739885 48.7519563)",,,
34424547,3,L 1182,Merklinger Straße,secondary,50,False,False,45.574,,"LINESTRING (8.868469 48.752392, 8.8684262 48.7524937, 8.8684662 48.7526143, 8.8686197 48.7527642)",,,
"[34424537, 34424547, 30386349]",3,L 1182,Merklinger Straße,secondary,50,False,True,56.827,,"LINESTRING (8.868469 48.752392, 8.8686145 48.7523017, 8.8688321 48.7521752, 8.8690533 48.7520565)",yes,,
326355931,,,Hessestraße,residential,30,False,True,111.05000000000001,6,"LINESTRING (8.868469 48.752392, 8.8684348 48.7523747, 8.8682187 48.7522654, 8.8679463 48.7520826, 8.8677648 48.7519454, 8.8675493 48.7517696, 8.8674394 48.7516661)",,,
34424547,3,L 1182,Merklinger Straße,secondary,50,False,True,45.574,,"LINESTRING (8.8686197 48.7527642, 8.8684662 48.7526143, 8.8684262 48.7524937, 8.868469 48.752392)",,,
149178741,2,L 343,Max-Caspar-Straße,secondary,50,False,False,103.587,,"LINESTRING (8.8686197 48.7527642, 8.8684856 48.7528298, 8.8683277 48.7528644, 8.8681464 48.75285, 8.8679329 48.752798, 8.8673504 48.7525806)",,,
"[30386354, 313064891]",2,L 1182,Merklinger Straße,secondary,50,False,False,189.673,,"LINESTRING (8.8686197 48.7527642, 8.8687902 48.7529121, 8.8688447 48.7530123, 8.8688557 48.7530959, 8.8688457 48.753308, 8.8688426 48.7533752, 8.868827 48.7537094, 8.8688234 48.7539003, 8.8687844 48.7542349, 8.8687385 48.7544218)",,,
"[1011251064, 8157758]","['2', '3']",,Grabenstraße,secondary,50,False,False,77.348,,"LINESTRING (8.8662123 48.7479567, 8.8662731 48.7479571, 8.866483 48.7479676, 8.866641 48.7479843, 8.8669102 48.7480377, 8.8670564 48.7480807, 8.8672177 48.7481369)",,,
981244940,1,,Grabenstraße,secondary,50,True,False,31.847,3.5,"LINESTRING (8.8662123 48.7479567, 8.8660995 48.7479574, 8.8660043 48.7479434, 8.8658601 48.7478984, 8.8658019 48.7478801)",,,
726541570,2,B 295,,primary,,False,False,40.486,,"LINESTRING (8.8651702 48.7479797, 8.8647115 48.7481824)",,,
314790555,,B 295,,primary,100,True,False,33.166,3.8,"LINESTRING (8.8651702 48.7479797, 8.8652788 48.7478975, 8.8653472 48.7478568, 8.8654156 48.7478002, 8.8654574 48.7477513)",,,
105203606,,,Herrenberger Straße,residential,20,False,False,29.371,4.5,"LINESTRING (8.8699919 48.7491004, 8.8699853 48.7488363)",,,
105203606,,,Herrenberger Straße,residential,20,False,True,17.492,4.5,"LINESTRING (8.8699919 48.7491004, 8.8699796 48.7491588, 8.8699493 48.7492551)",,,
"[5725900, 1262961199]",,,Mäuerlesgang,residential,20,False,False,86.992,5,"LINESTRING (8.8699919 48.7491004, 8.870578 48.7491688, 8.8708029 48.7491951, 8.871161 48.7492339)",,,
23703812,,,Calwer Gasse,residential,20,False,False,81.93,2.7,"LINESTRING (8.8698084 48.7495952, 8.8690571 48.7494362, 8.8687444 48.74937)",,,
"[105203606, 997287670]",,,Herrenberger Straße,residential,20,False,False,39.206,4.5,"LINESTRING (8.8698084 48.7495952, 8.8698747 48.7494269, 8.8699493 48.7492551)",,,
105203606,,,Herrenberger Straße,residential,20,False,False,12.018,4.5,"LINESTRING (8.8699853 48.7488363, 8.8699366 48.7487331)",,,
105203606,,,Herrenberger Straße,residential,20,False,True,29.371,4.5,"LINESTRING (8.8699853 48.7488363, 8.8699919 48.7491004)",,,
23695066,,,Untere Rossbachgasse,residential,20,False,False,93.549,5,"LINESTRING (8.8699853 48.7488363, 8.8700202 48.7488384, 8.8706527 48.748877, 8.8708965 48.7488412, 8.8711621 48.7487606, 8.8712118 48.7487345)",,,
11232867,,B 295,,primary,,True,False,14.535,6.6,"LINESTRING (8.865589 48.747616, 8.8656524 48.7476037, 8.8657185 48.7476038, 8.8657817 48.7476165)",,roundabout,
1222267049,,B 295,,primary,,True,False,17.631999999999998,6.6,"LINESTRING (8.8658019 48.7478801, 8.8657468 48.7478959, 8.8656873 48.7479016, 8.8656276 48.7478969, 8.8655719 48.7478819)",,roundabout,
62458271,,Privatstraße,Erika-Weigle-Weg,living_street,,False,True,58.568,4.6,"LINESTRING (8.873991 48.7537175, 8.8738025 48.7537382, 8.8731947 48.753741)",,,permissive
1205885772,,,Jahnstraße,residential,30,False,True,53.052,6.5,"LINESTRING (8.873991 48.7537175, 8.8739534 48.7535853, 8.8739294 48.7534149, 8.873944 48.7532437)",,,
1266096353,,,Jahnstraße,residential,30,False,False,43.995000000000005,6.5,"LINESTRING (8.873991 48.7537175, 8.8740565 48.7538517, 8.8741196 48.7539671, 8.8742069 48.7540859)",,,
11295980,,,Jahnstraße,residential,30,False,True,143.98100000000002,6.5,"LINESTRING (8.873944 48.7532437, 8.8739719 48.7530696, 8.8740007 48.752916, 8.8740213 48.7526222, 8.8740217 48.7526147, 8.8740223 48.7525928, 8.8740342 48.7525123, 8.8740348 48.7524477, 8.8740298 48.7523825, 8.8740253 48.7520973, 8.8740189 48.7519997, 8.8739885 48.7519563)",,,
62458273,,Privatstraße,Erika-Weigle-Weg,living_street,,False,True,110.521,4.6,"LINESTRING (8.873944 48.7532437, 8.8733143 48.753249, 8.8731608 48.7532796, 8.8731257 48.7536515, 8.8731947 48.753741)",,,permissive
1205885772,,,Jahnstraße,residential,30,False,False,53.05200000000001,6.5,"LINESTRING (8.873944 48.7532437, 8.8739294 48.7534149, 8.8739534 48.7535853, 8.873991 48.7537175)",,,
77432740,,,Badtorstraße,residential,20,False,True,60.958,7.5,"LINESTRING (8.8737238 48.7499889, 8.8737983 48.7505349)",,,
98795457,,,Stuttgarter Straße,residential,20,False,False,10.785,5.5,"LINESTRING (8.8737238 48.7499889, 8.8735767 48.7499893)",,,
29705258,,,Stuttgarter Straße,residential,20,False,True,96.11099999999999,4.5,"LINESTRING (8.8737238 48.7499889, 8.874273 48.7499885, 8.8745501 48.7500061, 8.8748189 48.7500106, 8.8750309 48.7499893)",,,
98795457,,,Stuttgarter Straße,residential,20,False,True,10.785,5.5,"LINESTRING (8.8735767 48.7499893, 8.8737238 48.7499889)",,,
98795473,,,Stuttgarter Straße,living_street,,False,False,19.756,4,"LINESTRING (8.8735767 48.7499893, 8.8735513 48.7499913, 8.8733082 48.7500042)",,,
424809503,,,Hermann-Schnaufer-Straße,residential,20,False,True,39.778999999999996,4,"LINESTRING (8.8735767 48.7499893, 8.8734748 48.7497289, 8.8734526 48.7496413)",,,
98795473,,,Stuttgarter Straße,living_street,,False,False,22.679,4,"LINESTRING (8.8725151 48.7500431, 8.872207 48.7500249)",,,
98795473,,,Stuttgarter Straße,living_street,,False,True,1.768,4,"LINESTRING (8.8725151 48.7500431, 8.8725392 48.7500437)",,,
"[424809505, 23704103]",,,Kellereigasse,"['living_street', 'residential']",20,False,False,84.856,"['2.8', '3.4']","LINESTRING (8.8725151 48.7500431, 8.872539 48.7501437, 8.8725941 48.750243, 8.8728838 48.7507647)",,,
"[854313957, 29719829]",,,Pfarrgasse,living_street,,True,False,40.035000000000004,"['3.2', '3.3']","LINESTRING (8.8711688 48.7499662, 8.8711563 48.7502346, 8.8711402 48.7503255)",,,
"[999258083, 327281639]",,,"['Untere Hofstättgasse', 'Marktplatz']","['living_street', 'residential']",20,True,False,36.351,"['3.5', '5']","LINESTRING (8.8711688 48.7499662, 8.8710159 48.749947, 8.8710477 48.7497237)",,,
424820919,,,Marktplatz,living_street,,False,True,13.303,5.2,"LINESTRING (8.8697755 48.7497593, 8.8697391 48.7498765)",,,
589662049,,,Herrenberger Straße,living_street,,True,False,18.406,4.5,"LINESTRING (8.8697755 48.7497593, 8.8697919 48.7496796, 8.8698084 48.7495952)",,,
11296634,,,Hermann-Schnaufer-Straße,residential,20,False,True,77.24300000000001,6.2,"LINESTRING (8.8687276 48.7479035, 8.8687601 48.7478978, 8.869482 48.7477704, 8.8695725 48.7477699, 8.869746 48.7478063)",,,
296303236,,,Hermann-Schnaufer-Straße,residential,50,True,False,37.135999999999996,4.5,"LINESTRING (8.8687276 48.7479035, 8.8686444 48.7479174, 8.8685644 48.7479135, 8.8684971 48.7478915, 8.8683856 48.7478457, 8.868282 48.7477897)",,,
1007276271,3,L 1182,Schafhausener Straße,secondary,50,False,False,27.185,,"LINESTRING (8.868282 48.7477897, 8.8680448 48.7479776)",,,
1229899786,2,L 1182,Schafhausener Straße,secondary,50,False,True,9.643,,"LINESTRING (8.868282 48.7477897, 8.8683876 48.747738)",,,
"[886719843, 33311758]",2,,Ostelsheimer Steige,unclassified,,False,False,252.91100000000003,,"LINESTRING (8.8653995 48.7474756, 8.8654024 48.7473883, 8.8654763 48.7473017, 8.8655814 48.7472612, 8.8657086 48.747235, 8.8659768 48.74725, 8.8662943 48.747263, 8.8665603 48.7472491, 8.8667841 48.747219, 8.8669942 48.7471354, 8.8671044 48.7470357, 8.8671674 48.7469267, 8.8672329 48.746708, 8.8672699 48.7463702, 8.8672573 48.7462599, 8.8672134 48.7461313)",,,
981244939,1,,Ostelsheimer Steige,unclassified,70,True,False,21.003999999999998,4.3,"LINESTRING (8.8653995 48.7474756, 8.8654867 48.7475544, 8.8655497 48.7475924, 8.865589 48.747616)",,,
14548419,,,Malersbuckel,residential,,False,False,91.15100000000001,4.8,"LINESTRING (8.8672134 48.7461313, 8.8675189 48.7461423, 8.8683271 48.7464552)",,,
"[886719843, 33311758]",2,,Ostelsheimer Steige,unclassified,,False,True,252.911,,"LINESTRING (8.8672134 48.7461313, 8.8672573 48.7462599, 8.8672699 48.7463702, 8.8672329 48.746708, 8.8671674 48.7469267, 8.8671044 48.7470357, 8.8669942 48.7471354, 8.8667841 48.747219, 8.8665603 48.7472491, 8.8662943 48.747263, 8.8659768 48.74725, 8.8657086 48.747235, 8.8655814 48.7472612, 8.8654763 48.7473017, 8.8654024 48.7473883, 8.8653995 48.7474756)",,,
"[1266043564, 18510989]",,,Alte Renninger Straße,residential,30,False,False,138.943,5.2,"LINESTRING (8.8774074 48.7519545, 8.8773044 48.751847, 8.8771138 48.7516124, 8.8768929 48.7512995, 8.8766883 48.7510097, 8.876448 48.7509022)",,,
"[47975075, 258302388]",2,,"['Malmsheimer Straße', 'Leonberger Straße']",secondary,50,False,True,104.742,,"LINESTRING (8.876448 48.7509022, 8.8764398 48.7505342, 8.8764861 48.7502429, 8.8765012 48.7501712, 8.8765152 48.750121, 8.8765584 48.749966)",,,
"[1266043562, 30386271]",2,,Malmsheimer Straße,secondary,50,False,False,97.067,,"LINESTRING (8.876448 48.7509022, 8.8764712 48.751419, 8.8764761 48.7515282, 8.8764828 48.7516093, 8.8764871 48.7516725, 8.8764963 48.7517745)",,,
"[1266043564, 18510989]",,,Alte Renninger Straße,residential,30,False,True,138.943,5.2,"LINESTRING (8.876448 48.7509022, 8.8766883 48.7510097, 8.8768929 48.7512995, 8.8771138 48.7516124, 8.8773044 48.751847, 8.8774074 48.7519545)",,,
141119618,,,Mäuerlesgang,living_street,,False,False,36.368,2.5,"LINESTRING (8.873125 48.7497008, 8.873269 48.7499174, 8.8733082 48.7500042)",,,
98795473,,,Stuttgarter Straße,living_street,,False,False,16.101,4,"LINESTRING (8.8733082 48.7500042, 8.8730895 48.7500174)",,,
98795473,,,Stuttgarter Straße,living_street,,False,True,19.756,4,"LINESTRING (8.8733082 48.7500042, 8.8735513 48.7499913, 8.8735767 48.7499893)",,,
141119618,,,Mäuerlesgang,living_street,,False,True,36.368,2.5,"LINESTRING (8.8733082 48.7500042, 8.873269 48.7499174, 8.873125 48.7497008)",,,
33859727,,,Obere Hofstättgasse,living_street,,False,False,57.211,2.7,"LINESTRING (8.8718179 48.7494792, 8.8718558 48.7499931)",,,
"[630262409, 125108538]",,,Malersbuckel,residential,,False,True,105.488,"['4.5', '8']","LINESTRING (8.8693988 48.7470689, 8.869282 48.7469928, 8.8688136 48.7466472, 8.8687365 48.7466014, 8.8685033 48.7465013, 8.8683271 48.7464552)",,,
726541570,2,B 295,,primary,,False,True,40.486,,"LINESTRING (8.8647115 48.7481824, 8.8651702 48.7479797)",,,
"[14548657, 630624385, 1229899797, 1259330582]",,,Am Spitalweiher,residential,30,False,False,118.95499999999998,"['6.7', '6.3']","LINESTRING (8.8647115 48.7481824, 8.8648105 48.748309, 8.8648041 48.7483765, 8.8647516 48.7484335, 8.8646942 48.7485095, 8.8646855 48.7485467, 8.8647519 48.7486284, 8.8649596 48.7487294, 8.8651153 48.7488087, 8.8651735 48.7488409, 8.8653318 48.7490434)",,,
28583315,,,Am Spitalweiher,residential,30,False,False,95.138,6.5,"LINESTRING (8.8653318 48.7490434, 8.8659176 48.7491425, 8.8660573 48.7491583, 8.8663422 48.7491622, 8.8665987 48.7491154)",,,
"[630624385, 14548657, 1229899797, 1259330582]",,,Am Spitalweiher,residential,30,False,True,118.955,"['6.7', '6.3']","LINESTRING (8.8653318 48.7490434, 8.8651735 48.7488409, 8.8651153 48.7488087, 8.8649596 48.7487294, 8.8647519 48.7486284, 8.8646855 48.7485467, 8.8646942 48.7485095, 8.8647516 48.7484335, 8.8648041 48.7483765, 8.8648105 48.748309, 8.8647115 48.7481824)",,,
1259330581,,,Lessingstraße,residential,30,False,False,35.753,6.4,"LINESTRING (8.8653318 48.7490434, 8.8652653 48.7491848, 8.8650867 48.7493122)",,,
14549041,,,Hauffstraße,residential,30,False,False,225.784,5.6,"LINESTRING (8.8650867 48.7493122, 8.8652211 48.7494939, 8.8652452 48.7495707, 8.865299 48.749792, 8.865327 48.7499714, 8.8653762 48.7500599, 8.8654102 48.7501211, 8.8655378 48.7502092, 8.8657133 48.7503184, 8.8668527 48.7508232)",,,
1259330581,,,Lessingstraße,residential,30,False,True,35.753,6.4,"LINESTRING (8.8650867 48.7493122, 8.8652653 48.7491848, 8.8653318 48.7490434)",,,
1260552953,,,Hindenburgstraße,residential,30,False,True,20.661,6.5,"LINESTRING (8.8666708 48.7521446, 8.8666731 48.7523304)",,,
14548890,,,Schillerstraße,residential,30,False,False,36.733,5.5,"LINESTRING (8.8669947 48.7515139, 8.8674394 48.7516661)",,,
33289103,,,Weingässle,residential,30,True,False,74.042,3.7,"LINESTRING (8.8669947 48.7515139, 8.8666708 48.7521446)",,,
14548890,,,Schillerstraße,residential,30,False,True,36.733,5.5,"LINESTRING (8.8674394 48.7516661, 8.8669947 48.7515139)",,,
326355931,,,Hessestraße,residential,30,False,False,111.05,6,"LINESTRING (8.8674394 48.7516661, 8.8675493 48.7517696, 8.8677648 48.7519454, 8.8679463 48.7520826, 8.8682187 48.7522654, 8.8684348 48.7523747, 8.868469 48.752392)",,,
326355931,,,Hessestraße,residential,30,False,True,105.00999999999999,6,"LINESTRING (8.8674394 48.7516661, 8.8674004 48.7515813, 8.8673575 48.7514982, 8.8672221 48.7513019, 8.8671269 48.7511418, 8.8670276 48.7509278, 8.8669592 48.7508757, 8.8668527 48.7508232)",,,
14549041,,,Hauffstraße,residential,30,False,True,225.784,5.6,"LINESTRING (8.8668527 48.7508232, 8.8657133 48.7503184, 8.8655378 48.7502092, 8.8654102 48.7501211, 8.8653762 48.7500599, 8.865327 48.7499714, 8.865299 48.749792, 8.8652452 48.7495707, 8.8652211 48.7494939, 8.8650867 48.7493122)",,,
326355931,,,Hessestraße,residential,30,False,False,105.00999999999999,6,"LINESTRING (8.8668527 48.7508232, 8.8669592 48.7508757, 8.8670276 48.7509278, 8.8671269 48.7511418, 8.8672221 48.7513019, 8.8673575 48.7514982, 8.8674004 48.7515813, 8.8674394 48.7516661)",,,
326355931,,,Hessestraße,residential,30,False,True,193.901,6,"LINESTRING (8.8668527 48.7508232, 8.866912 48.7507561, 8.8669538 48.7506758, 8.8669596 48.7505643, 8.8669094 48.7503438, 8.8668735 48.7502443, 8.8668458 48.7501498, 8.8667504 48.7498457, 8.866738 48.7498212, 8.8666708 48.7494452, 8.8665987 48.7491154)",,,
14552433,,,Am Spitalweiher,living_street,,False,False,75.243,2.8,"LINESTRING (8.8665987 48.7491154, 8.8666021 48.7489245, 8.8666648 48.7485096, 8.8666667 48.7484969, 8.8667045 48.7484467)",,,
28583315,,,Am Spitalweiher,residential,30,False,True,95.138,6.5,"LINESTRING (8.8665987 48.7491154, 8.8663422 48.7491622, 8.8660573 48.7491583, 8.8659176 48.7491425, 8.8653318 48.7490434)",,,
326355931,,,Hessestraße,residential,30,False,False,193.901,6,"LINESTRING (8.8665987 48.7491154, 8.8666708 48.7494452, 8.866738 48.7498212, 8.8667504 48.7498457, 8.8668458 48.7501498, 8.8668735 48.7502443, 8.8669094 48.7503438, 8.8669596 48.7505643, 8.8669538 48.7506758, 8.866912 48.7507561, 8.8668527 48.7508232)",,,
14552433,,,Am Spitalweiher,living_street,,False,True,75.243,2.8,"LINESTRING (8.8667045 48.7484467, 8.8666667 48.7484969, 8.8666648 48.7485096, 8.8666021 48.7489245, 8.8665987 48.7491154)",,,
425497780,,,Hermann-Schnaufer-Straße,residential,20,False,True,113.76499999999999,6,"LINESTRING (8.873349 48.7493997, 8.8732041 48.749325, 8.8730426 48.7492835, 8.872859 48.7492364, 8.8727994 48.7492211, 8.8725596 48.7491546, 8.8724093 48.7491129, 8.8722765 48.7490761, 8.872096 48.7490307, 8.8719339 48.7489908)",,,
313064890,3,,Leonberger Straße,secondary,50,False,False,30.733,,"LINESTRING (8.8765584 48.749966, 8.8766815 48.7497018)",,,
"[29705258, 1191648251, 11296198, 1052240903]",,,Stuttgarter Straße,residential,20,False,False,103.40200000000002,"['4.5', '3.4', '6.8']","LINESTRING (8.8765584 48.749966, 8.8764909 48.7499638, 8.8760789 48.7499358, 8.8760408 48.7499336, 8.8757971 48.7499194, 8.8757014 48.7499135, 8.8756643 48.7499159, 8.8754857 48.7499276, 8.8753157 48.7499574, 8.8751614 48.7499762)",yes,,
"[47975075, 258302388]",2,,"['Malmsheimer Straße', 'Leonberger Straße']",secondary,50,False,False,104.742,,"LINESTRING (8.8765584 48.749966, 8.8765152 48.750121, 8.8765012 48.7501712, 8.8764861 48.7502429, 8.8764398 48.7505342, 8.876448 48.7509022)",,,
29705258,,,Stuttgarter Straße,residential,20,False,False,9.678,4.5,"LINESTRING (8.8751614 48.7499762, 8.8750309 48.7499893)",,,
"[1052217139, 23703795]",,,Spitalgasse,residential,20,False,False,76.016,"['2.5', '4']","LINESTRING (8.8751614 48.7499762, 8.8751728 48.7502403, 8.8749201 48.7506252)",,,
"[29705258, 1191648251, 11296198, 1052240903]",,,Stuttgarter Straße,residential,20,False,True,103.402,"['4.5', '3.4', '6.8']","LINESTRING (8.8751614 48.7499762, 8.8753157 48.7499574, 8.8754857 48.7499276, 8.8756643 48.7499159, 8.8757014 48.7499135, 8.8757971 48.7499194, 8.8760408 48.7499336, 8.8760789 48.7499358, 8.8764909 48.7499638, 8.8765584 48.749966)",yes,,
14552905,,,Pforzheimer Straße,residential,20,True,False,48.982,3.2,"LINESTRING (8.8693356 48.7504561, 8.8693584 48.7503994, 8.8694445 48.7502542, 8.8696131 48.7500575)",,,
23704050,,,Besengasse,residential,20,False,False,64.889,3.5,"LINESTRING (8.8693356 48.7504561, 8.868724 48.7504159, 8.8684537 48.7504102)",,,
30386261,2,,Paul-Reusch-Straße,secondary,50,False,False,86.263,,"LINESTRING (8.870456 48.7518541, 8.8716308 48.7518974)",,,
14553406,,,Poststraße,residential,50,False,False,129.341,8.8,"LINESTRING (8.870456 48.7518541, 8.8704082 48.7528306, 8.8703311 48.7530097)",,,
"[1038084199, 16950647]",,,Poststraße,residential,20,False,False,65.087,"['8', '6.2']","LINESTRING (8.870456 48.7518541, 8.8704562 48.7518123, 8.8705168 48.7514923, 8.8705298 48.7514237, 8.8705304 48.7514023, 8.8705337 48.7512718)",,,
"[313064892, 149174086]",2,,Paul-Reusch-Straße,secondary,50,False,True,94.50399999999999,,"LINESTRING (8.870456 48.7518541, 8.8701713 48.7518427, 8.8698476 48.7518294, 8.8695387 48.7518277, 8.8691684 48.751837)",,,
1038084199,,,Poststraße,residential,20,False,False,28.8,8,"LINESTRING (8.8705337 48.7512718, 8.8706439 48.7510232)",,,
23703936,,,Obere Klostergasse,residential,20,False,False,99.74999999999999,3,"LINESTRING (8.8705337 48.7512718, 8.8702044 48.7512145, 8.8698746 48.7511586, 8.8697967 48.7511468, 8.8694369 48.7511022, 8.8692047 48.7510863)",,,
"[16950647, 1038084199]",,,Poststraße,residential,20,False,True,65.087,"['8', '6.2']","LINESTRING (8.8705337 48.7512718, 8.8705304 48.7514023, 8.8705298 48.7514237, 8.8705168 48.7514923, 8.8704562 48.7518123, 8.870456 48.7518541)",,,
313064894,,,Untere Klostergasse,residential,20,False,False,19.38,7.7,"LINESTRING (8.8706439 48.7510232, 8.8709057 48.7510473)",,,
1038084199,,,Poststraße,residential,20,False,True,28.8,8,"LINESTRING (8.8706439 48.7510232, 8.8705337 48.7512718)",,,
"[1068163739, 33078870]",,,Untere Klostergasse,residential,20,False,True,27.714,"['4', '3.6']","LINESTRING (8.8706439 48.7510232, 8.8703822 48.7509829, 8.8702758 48.7509665)",,,
"[29719792, 854313958]",,,Kapuzinerberg,residential,20,True,False,46.638000000000005,3.5,"LINESTRING (8.8716374 48.7512007, 8.8719278 48.7512319, 8.8721339 48.7512008, 8.8721872 48.7511772, 8.8722351 48.751147)",,,
"[972476056, 23703973]",,,Kapuzinerberg,residential,20,False,True,56.422,"['5.5', '3.2']","LINESTRING (8.8716374 48.7512007, 8.871224 48.7511269, 8.8711337 48.7511108, 8.870994 48.7510758, 8.8709057 48.7510473)",,,
"[1265792000, 14553194, 424809504, 1265791999]",,,Kapuzinergasse,"['residential', 'living_street']",20,False,False,140.744,"['5', '3.9']","LINESTRING (8.8716374 48.7512007, 8.8719918 48.750777, 8.8720049 48.7507608, 8.8720695 48.7506619, 8.8721567 48.7505512, 8.8722114 48.7504167, 8.8722097 48.7503559, 8.8722055 48.7501998, 8.8722041 48.7501466, 8.872207 48.7500249)",,,
33875154,,,Kapuzinerberg,residential,20,False,False,32.044,3.8,"LINESTRING (8.8722351 48.751147, 8.8726652 48.7510957)",,,
33875154,,,Kapuzinerberg,residential,20,False,True,32.044,3.8,"LINESTRING (8.8726652 48.7510957, 8.8722351 48.751147)",,,
14746935,,,Obere Flotzgasse,residential,20,False,False,49.431,3.4,"LINESTRING (8.8726652 48.7510957, 8.8726266 48.7509189, 8.8726419 48.7508235, 8.8728838 48.7507647)",,,
33875154,,,Kapuzinerberg,residential,20,False,False,89.095,3.8,"LINESTRING (8.8726652 48.7510957, 8.8729913 48.7510666, 8.8733058 48.7510434, 8.8734646 48.751042, 8.8738755 48.7510416)",,,
77432738,,,Viehmarktplatz,residential,20,False,False,45.231,5.2,"LINESTRING (8.8738755 48.7510416, 8.8738023 48.7506377)",,,
