osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,lanes,tunnel,junction
"[23483120, 23483785, 23483155]","['Westtangententunnel', 'Stellestraße', 'Langwatte']",secondary,,False,"[False, True]",401.724,"LINESTRING (9.0248016 48.2145447, 9.024732 48.2144102, 9.0246238 48.2142836, 9.0244789 48.2141819, 9.0243188 48.2141028, 9.0237702 48.2138574, 9.0236054 48.2137583, 9.0233356 48.2135962, 9.0229207 48.2131706, 9.0227707 48.2129008, 9.0225869 48.2125228, 9.0224419 48.2117619, 9.0224012 48.2115014)",L 360,,2,yes,
23483168,Schütte,residential,30,False,False,24.374,"LINESTRING (9.0254611 48.2146613, 9.0251868 48.2145403)",,,,,
23483168,Schütte,residential,30,False,True,6.487,"LINESTRING (9.0254611 48.2146613, 9.0255369 48.2146905)",,,,,
28292395,Langwatte,residential,,False,False,55.598,"LINESTRING (9.0254611 48.2146613, 9.0252761 48.2148941, 9.02511 48.2151032)",,,,,
193384213,Langwatte,residential,,True,False,13.858,"LINESTRING (9.0250634 48.2152239, 9.02511 48.2151032)",,,,,
193384207,Langwatte,secondary,,True,False,40.396,"LINESTRING (9.0250634 48.2152239, 9.024983 48.2150767, 9.024919 48.2148745)",L 360,,1,,
23483888,Landgraben,residential,,True,False,98.855,"LINESTRING (9.0257364 48.2107613, 9.0259073 48.211643)",,,,,
100021775,Poststraße,secondary,50,False,True,55.059,"LINESTRING (9.0257364 48.2107613, 9.0249983 48.2108183)",,,2,,
100021775,Poststraße,secondary,50,False,False,132.829,"LINESTRING (9.0257364 48.2107613, 9.0266379 48.2106943, 9.027514 48.2106086)",,,2,,
29639775,Gartenstraße,residential,30,True,False,56.8,"LINESTRING (9.0259073 48.211643, 9.0251471 48.2117086)",,,,,
23560248,Museumstraße,residential,,False,True,73.168,"LINESTRING (9.0251471 48.2117086, 9.0252504 48.212363)",,,,,
23249293,Museumstraße,residential,,True,False,99.609,"LINESTRING (9.0251471 48.2117086, 9.0250982 48.2114158, 9.0249983 48.2108183)",,,,,
25983485,Gartenstraße,residential,30,True,False,81.17699999999999,"LINESTRING (9.0251471 48.2117086, 9.0245449 48.2117609, 9.0240602 48.2118)",,,,,
25872528,Otto-Gußmann-Straße,residential,,False,True,101.176,"LINESTRING (9.0297721 48.2096987, 9.0295881 48.2087971)",,,,,
591646117,Theodor-Groz-Straße,residential,,False,True,80.239,"LINESTRING (9.0297721 48.2096987, 9.0286957 48.2097772)",,,,,
591646118,Theodor-Groz-Straße,residential,,False,False,219.39299999999997,"LINESTRING (9.0297721 48.2096987, 9.0302369 48.2096626, 9.0303525 48.2096592, 9.030723 48.2096481, 9.0313436 48.2096874, 9.0316458 48.2097065, 9.0319309 48.2097119, 9.0322597 48.2096872, 9.0323976 48.2096817, 9.0324708 48.2096869, 9.032563 48.2097142, 9.0326739 48.209782)",,,,,
619868713,Untere Vorstadt,secondary,,False,True,77.906,"LINESTRING (9.0326739 48.209782, 9.0334831 48.2093347)",K 7163,,,,
39797077,Untere Vorstadt,secondary,50,False,False,14.155000000000001,"LINESTRING (9.0326739 48.209782, 9.0325403 48.2098562, 9.0325313 48.2098659)",K 7163,,2,,
591646118,Theodor-Groz-Straße,residential,,False,True,219.39300000000003,"LINESTRING (9.0326739 48.209782, 9.032563 48.2097142, 9.0324708 48.2096869, 9.0323976 48.2096817, 9.0322597 48.2096872, 9.0319309 48.2097119, 9.0316458 48.2097065, 9.0313436 48.2096874, 9.030723 48.2096481, 9.0303525 48.2096592, 9.0302369 48.2096626, 9.0297721 48.2096987)",,,,,
619868713,Untere Vorstadt,secondary,,False,False,77.906,"LINESTRING (9.0334831 48.2093347, 9.0326739 48.209782)",K 7163,,,,
202322232,Friedrichstraße,residential,,False,False,104.021,"LINESTRING (9.0217579 48.2128897, 9.0218031 48.2119547)",,,,,
25872402,Friedrichstraße,residential,30,False,True,148.988,"LINESTRING (9.0217579 48.2128897, 9.0217439 48.2134614, 9.0217408 48.2135885, 9.0217335 48.2138865, 9.0217145 48.2142292)",,,,,
"[202322236, 628156221]",Sonnenstraße,residential,50,True,False,100.83500000000001,"LINESTRING (9.0217579 48.2128897, 9.0214251 48.2128814, 9.020398 48.2128557)",,,,,
202322232,Friedrichstraße,residential,,False,True,104.021,"LINESTRING (9.0218031 48.2119547, 9.0217579 48.2128897)",,,,,
25872402,Friedrichstraße,residential,30,False,False,69.981,"LINESTRING (9.0217222 48.2148585, 9.0217197 48.214347, 9.0217145 48.2142292)",,,,,
202576709,Schützenstraße,residential,,False,True,34.605999999999995,"LINESTRING (9.0217222 48.2148585, 9.0219871 48.2148845, 9.0221455 48.2148039)",,,,,
202576710,Klarastraße,residential,30,False,True,123.809,"LINESTRING (9.0217222 48.2148585, 9.0215266 48.2156879, 9.0214842 48.2159603)",,,,,
511195711,Sonnenstraße,residential,20,True,False,57.977,"LINESTRING (9.0233416 48.2128604, 9.0225602 48.2128875)",,,,,
23559945,Bühlstraße,residential,20,False,True,41.529,"LINESTRING (9.0233754 48.2133955, 9.0231138 48.2137258)",,,,,
"[202207732, 202207733]",Bühlstraße,residential,10,True,False,59.553,"LINESTRING (9.0233754 48.2133955, 9.0233734 48.2133646, 9.0233416 48.2128604)",,,,,
202207735,Ziegelplatz,residential,30,False,False,62.063,"LINESTRING (9.0233754 48.2133955, 9.0236499 48.2137585, 9.0235408 48.2138916)",,,,,
23483146,Ziegelplatz,residential,30,False,False,36.618,"LINESTRING (9.0231138 48.2137258, 9.0235408 48.2138916)",,,,,
23559945,Bühlstraße,residential,20,False,False,41.529,"LINESTRING (9.0231138 48.2137258, 9.0233754 48.2133955)",,,,,
28292393,Bühlstraße,residential,,False,False,74.184,"LINESTRING (9.0231138 48.2137258, 9.0228628 48.2140361, 9.0226474 48.2143161)",,,,,
28292393,Bühlstraße,residential,,False,False,14.813,"LINESTRING (9.0226474 48.2143161, 9.0225265 48.2144222)",,,,,
23559978,Silberburgstraße,residential,30,False,False,363.563,"LINESTRING (9.0226474 48.2143161, 9.0233067 48.2146747, 9.0240753 48.215245, 9.0244297 48.2155302, 9.0245835 48.2156999, 9.0252322 48.2163608, 9.0256246 48.2166526, 9.0257681 48.2168121)",,,,,
23559978,Silberburgstraße,residential,30,False,True,70.111,"LINESTRING (9.0226474 48.2143161, 9.0225962 48.2143005, 9.0224576 48.2142754, 9.0219934 48.2142465, 9.0217145 48.2142292)",,,,,
28292393,Bühlstraße,residential,,False,True,74.184,"LINESTRING (9.0226474 48.2143161, 9.0228628 48.2140361, 9.0231138 48.2137258)",,,,,
24216283,Schwarzwaldstraße,residential,30,False,False,20.83,"LINESTRING (9.0225265 48.2144222, 9.0227333 48.2145491)",,,,,
28292392,Bühlstraße,residential,,False,False,50.974,"LINESTRING (9.0225265 48.2144222, 9.0221455 48.2148039)",,,,,
28292393,Bühlstraße,residential,,False,True,14.813,"LINESTRING (9.0225265 48.2144222, 9.0226474 48.2143161)",,,,,
23559978,Silberburgstraße,residential,30,False,False,70.111,"LINESTRING (9.0217145 48.2142292, 9.0219934 48.2142465, 9.0224576 48.2142754, 9.0225962 48.2143005, 9.0226474 48.2143161)",,,,,
25872402,Friedrichstraße,residential,30,False,False,148.988,"LINESTRING (9.0217145 48.2142292, 9.0217335 48.2138865, 9.0217408 48.2135885, 9.0217439 48.2134614, 9.0217579 48.2128897)",,,,,
25872402,Friedrichstraße,residential,30,False,True,69.981,"LINESTRING (9.0217145 48.2142292, 9.0217197 48.214347, 9.0217222 48.2148585)",,,,,
23560029,Hohenzollernstraße,residential,30,True,False,226.398,"LINESTRING (9.0270142 48.2147753, 9.0270338 48.2149014, 9.026954 48.2150717, 9.0266213 48.215961, 9.0264913 48.2163086, 9.0264167 48.2165114, 9.0263283 48.2167516)",,,,,
201506406,Grüngrabenstraße,residential,30,False,True,68.948,"LINESTRING (9.0270142 48.2147753, 9.0267474 48.2148163, 9.0262413 48.2147945, 9.0260952 48.2147731)",,,,,
620344433,Grüngrabenstraße,residential,30,False,False,51.647,"LINESTRING (9.0270142 48.2147753, 9.0271312 48.2146545, 9.0274007 48.2143888)",,,,,
193384207,Langwatte,secondary,,True,False,195.186,"LINESTRING (9.0263283 48.2167516, 9.0262285 48.2166786, 9.0260333 48.2165213, 9.0258317 48.2163014, 9.0255823 48.2160139, 9.0254074 48.2157693, 9.0252263 48.2155004, 9.0252107 48.2154723, 9.0250634 48.2152239)",L 360,,1,,
193384208,Langwatte,secondary,,False,True,24.544,"LINESTRING (9.0248896 48.2147575, 9.0248016 48.2145447)",L 360,,2,,
193384209,Langwatte,secondary,,False,False,13.191,"LINESTRING (9.0248896 48.2147575, 9.024919 48.2148745)",L 360,,2,,
23559988,Schütte,residential,,True,False,96.14099999999999,"LINESTRING (9.0248896 48.2147575, 9.0247412 48.2145747, 9.0246457 48.2144387, 9.0245734 48.2143579, 9.0244694 48.2142634, 9.0240945 48.2141058)",,,,,
23722736,Sigmundstraße,residential,,False,True,112.91900000000001,"LINESTRING (9.0274007 48.2143888, 9.0284096 48.2146109, 9.0288478 48.2147073)",,,,,
620344433,Grüngrabenstraße,residential,30,False,True,51.647,"LINESTRING (9.0274007 48.2143888, 9.0271312 48.2146545, 9.0270142 48.2147753)",,,,,
620344434,Grüngrabenstraße,residential,30,False,False,89.173,"LINESTRING (9.0274007 48.2143888, 9.0274387 48.2143087, 9.027653 48.213973, 9.0277004 48.213846, 9.0277599 48.2136273)",,,,,
"[492768856, 620390433]",Schmiechastraße,secondary,,False,True,111.233,"LINESTRING (9.0287098 48.2164084, 9.0287218 48.2161401, 9.028747 48.2157361, 9.0287783 48.2154092)",K 7163,7,,,
23483168,Schütte,residential,30,False,False,6.487,"LINESTRING (9.0255369 48.2146905, 9.0254611 48.2146613)",,,,,
23722790,Landgraben,residential,30,False,False,31.3,"LINESTRING (9.0255369 48.2146905, 9.0257227 48.2144377)",,,,,
201506406,Grüngrabenstraße,residential,30,False,False,42.512,"LINESTRING (9.0255369 48.2146905, 9.025772 48.2147409, 9.0260952 48.2147731)",,,,,
23722790,Landgraben,residential,30,False,False,4.796,"LINESTRING (9.0261887 48.2136305, 9.0261837 48.2135875)",,,,,
26095296,Pfarrstraße,living_street,,False,True,90.457,"LINESTRING (9.0261887 48.2136305, 9.0249699 48.2136772)",,,,,
23722790,Landgraben,residential,30,False,True,37.236,"LINESTRING (9.0261887 48.2136305, 9.0261749 48.2137534, 9.0261536 48.2139304, 9.0261349 48.2139621)",,,,,
23804619,Bahnhofstraße,residential,,True,False,100.112,"LINESTRING (9.027514 48.2106086, 9.0275311 48.2106764, 9.0275918 48.2109609, 9.0276637 48.211503)",,,,,
100021775,Poststraße,secondary,50,False,True,132.829,"LINESTRING (9.027514 48.2106086, 9.0266379 48.2106943, 9.0257364 48.2107613)",,,2,,
"[29639770, 807564811, 619760564, 100021781]",Poststraße,secondary,50,False,False,289.62399999999997,"LINESTRING (9.027514 48.2106086, 9.0278799 48.2105724, 9.0280167 48.210555, 9.0281963 48.2105439, 9.0288737 48.2105041, 9.0290078 48.210496, 9.0300023 48.2104226, 9.0307 48.2103735, 9.030985 48.2103528, 9.0311925 48.210342, 9.0313992 48.2103312)",,,2,,
99864266,Johannesstraße,living_street,,False,True,51.550999999999995,"LINESTRING (9.0318109 48.2090648, 9.0317934 48.2090352, 9.0316245 48.2087486, 9.0315565 48.2086333)",,,,,
26576412,Kantstraße,residential,,False,True,146.996,"LINESTRING (9.0315565 48.2086333, 9.0295881 48.2087971)",,,,,
202593150,Johannesstraße,residential,,False,True,48.37,"LINESTRING (9.0315565 48.2086333, 9.0312958 48.2082345)",,,,,
99864266,Johannesstraße,living_street,,False,False,51.550999999999995,"LINESTRING (9.0315565 48.2086333, 9.0316245 48.2087486, 9.0317934 48.2090352, 9.0318109 48.2090648)",,,,,
202593151,Kantstraße,residential,,False,False,136.43800000000002,"LINESTRING (9.0315565 48.2086333, 9.0318148 48.2085613, 9.0324399 48.2083869, 9.0327978 48.2082879, 9.0332559 48.2081611)",,,,,
202593151,Kantstraße,residential,,False,True,136.438,"LINESTRING (9.0332559 48.2081611, 9.0327978 48.2082879, 9.0324399 48.2083869, 9.0318148 48.2085613, 9.0315565 48.2086333)",,,,,
23722790,Landgraben,residential,30,False,True,37.225,"LINESTRING (9.0261455 48.2132537, 9.0261837 48.2135875)",,,,,
23804712,Kapellstraße,residential,30,False,True,37.801,"LINESTRING (9.0261455 48.2132537, 9.0266552 48.2132392)",,,,,
"[202269304, 202269305]","['Kapellstraße', 'Johann-Philipp-Palm-Straße']",living_street,,False,False,131.402,"LINESTRING (9.0261455 48.2132537, 9.0252649 48.2133039, 9.0248957 48.2133361, 9.0249699 48.2136772)",,,,,
26095296,Pfarrstraße,living_street,,False,False,90.457,"LINESTRING (9.0249699 48.2136772, 9.0261887 48.2136305)",,,,,
28058322,,residential,30,False,False,28.076,"LINESTRING (9.0249699 48.2136772, 9.0246394 48.2138007)",,,,,
23804716,Spitalhof,living_street,,False,False,97.932,"LINESTRING (9.0249699 48.2136772, 9.0252879 48.2138644, 9.0254814 48.2139588, 9.0256369 48.2139469, 9.0257911 48.2139394, 9.0258464 48.2139367, 9.0261349 48.2139621)",,,,,
"[202269304, 202269305]","['Kapellstraße', 'Johann-Philipp-Palm-Straße']",living_street,,False,True,131.402,"LINESTRING (9.0249699 48.2136772, 9.0248957 48.2133361, 9.0252649 48.2133039, 9.0261455 48.2132537)",,,,,
23722790,Landgraben,residential,30,False,False,37.236000000000004,"LINESTRING (9.0261349 48.2139621, 9.0261536 48.2139304, 9.0261749 48.2137534, 9.0261887 48.2136305)",,,,,
23722790,Landgraben,residential,30,False,True,61.20099999999999,"LINESTRING (9.0261349 48.2139621, 9.0260339 48.2141098, 9.0259136 48.2142455, 9.0257227 48.2144377)",,,,,
23804716,Spitalhof,living_street,,False,True,97.932,"LINESTRING (9.0261349 48.2139621, 9.0258464 48.2139367, 9.0257911 48.2139394, 9.0256369 48.2139469, 9.0254814 48.2139588, 9.0252879 48.2138644, 9.0249699 48.2136772)",,,,,
39797073,Untere Vorstadt,secondary,50,False,False,56.771,"LINESTRING (9.0325313 48.2098659, 9.0324015 48.2099551, 9.0320718 48.2101819, 9.0319976 48.2102322)",K 7163,,2,,
39797077,Untere Vorstadt,secondary,50,False,True,14.155000000000001,"LINESTRING (9.0325313 48.2098659, 9.0325403 48.2098562, 9.0326739 48.209782)",K 7163,,2,,
23973171,Untere Vorstadt,secondary,,False,True,22.213,"LINESTRING (9.030526 48.2113449, 9.0307069 48.2112914, 9.030801 48.2112654)",K 7163,,,,
29639773,Untere Vorstadt,secondary,,False,False,37.331,"LINESTRING (9.030526 48.2113449, 9.0304219 48.2113926, 9.0303346 48.2114801, 9.0302593 48.2116177)",K 7163,,,,
144956191,Gartenstraße,residential,,True,False,45.04,"LINESTRING (9.030526 48.2113449, 9.0303524 48.2113457, 9.0302357 48.2113455, 9.0300768 48.2113346, 9.0299203 48.211348)",,,,,
202187886,Poststraße,secondary,,False,False,28.284999999999997,"LINESTRING (9.0313992 48.2103312, 9.0315312 48.2103437, 9.0316081 48.2103752, 9.0316766 48.2104227, 9.0317193 48.2104501)",,,,,
202187887,Poststraße,secondary,,True,False,46.261,"LINESTRING (9.0313992 48.2103312, 9.0315307 48.2102855, 9.0317697 48.2102567, 9.0318628 48.2102567, 9.0318991 48.2102528, 9.0319976 48.2102322)",,,,,
"[29639770, 807564811, 619760564, 100021781]",Poststraße,secondary,50,False,True,289.624,"LINESTRING (9.0313992 48.2103312, 9.0311925 48.210342, 9.030985 48.2103528, 9.0307 48.2103735, 9.0300023 48.2104226, 9.0290078 48.210496, 9.0288737 48.2105041, 9.0281963 48.2105439, 9.0280167 48.210555, 9.0278799 48.2105724, 9.027514 48.2106086)",,,2,,
39797073,Untere Vorstadt,secondary,50,False,True,56.771,"LINESTRING (9.0319976 48.2102322, 9.0320718 48.2101819, 9.0324015 48.2099551, 9.0325313 48.2098659)",K 7163,,2,,
"[591061809, 201802708]",Untere Vorstadt,secondary,50,False,False,31.822,"LINESTRING (9.0319976 48.2102322, 9.0317972 48.2103926, 9.0317193 48.2104501)",K 7163,,,,
620344434,Grüngrabenstraße,residential,30,False,False,43.059,"LINESTRING (9.0277599 48.2136273, 9.0283364 48.2136761)",,,,,
"[24018563, 100613309]",Grüngrabenstraße,"['residential', 'living_street']",30,False,False,29.332,"LINESTRING (9.0277599 48.2136273, 9.0277753 48.2135319, 9.0275268 48.2135045)",,,,,
620344434,Grüngrabenstraße,residential,30,False,True,89.17299999999999,"LINESTRING (9.0277599 48.2136273, 9.0277004 48.213846, 9.027653 48.213973, 9.0274387 48.2143087, 9.0274007 48.2143888)",,,,,
24018566,Untere Vorstadt,living_street,,False,False,66.09100000000001,"LINESTRING (9.0294907 48.211887, 9.0299295 48.2116666, 9.0300189 48.211637, 9.0301409 48.2116221, 9.0302593 48.2116177)",,,,,
28292392,Bühlstraße,residential,,False,True,50.974,"LINESTRING (9.0221455 48.2148039, 9.0225265 48.2144222)",,,,,
202576709,Schützenstraße,residential,,False,False,34.605999999999995,"LINESTRING (9.0221455 48.2148039, 9.0219871 48.2148845, 9.0217222 48.2148585)",,,,,
"[25157283, 202203141, 591061815]","['Schmiechastraße', 'Untere Vorstadt']",living_street,,False,False,112.282,"LINESTRING (9.0282691 48.2128392, 9.0285098 48.2129077, 9.0287347 48.213008, 9.0287946 48.2130838, 9.0288482 48.2131517, 9.0288944 48.2132436, 9.028909 48.2133518, 9.0289447 48.2134406, 9.029057 48.2135085, 9.0291504 48.2135791)",,4,,,
"[202203140, 591061813, 591061814]",Kurt-Georg-Kiesinger-Platz,living_street,,False,False,47.59400000000001,"LINESTRING (9.0282691 48.2128392, 9.0282425 48.2128591, 9.0282118 48.2128697, 9.0281732 48.2128728, 9.0281414 48.2128679, 9.02811 48.2128545, 9.0280878 48.2128344, 9.0280775 48.2128021, 9.0280848 48.2127789, 9.0281078 48.2127558, 9.0281522 48.2127385, 9.0281938 48.2127364, 9.0282353 48.2127464, 9.0282618 48.2127625, 9.0282794 48.2127857, 9.0282829 48.2128105, 9.0282691 48.2128392)",,,,,
"[202203140, 591061813, 591061814]",Kurt-Georg-Kiesinger-Platz,living_street,,False,True,47.593999999999994,"LINESTRING (9.0282691 48.2128392, 9.0282829 48.2128105, 9.0282794 48.2127857, 9.0282618 48.2127625, 9.0282353 48.2127464, 9.0281938 48.2127364, 9.0281522 48.2127385, 9.0281078 48.2127558, 9.0280848 48.2127789, 9.0280775 48.2128021, 9.0280878 48.2128344, 9.02811 48.2128545, 9.0281414 48.2128679, 9.0281732 48.2128728, 9.0282118 48.2128697, 9.0282425 48.2128591, 9.0282691 48.2128392)",,,,,
1256418332,Otto-Gußmann-Straße,residential,,False,True,56.70399999999999,"LINESTRING (9.029456 48.2082966, 9.0295098 48.2085494, 9.0295319 48.2086504, 9.0295453 48.2087067, 9.0295587 48.2087259, 9.0295715 48.2087425, 9.0295881 48.2087971)",,,,,
100834806,Wilhelm-Dodel-Gasse,living_street,,False,False,18.032,"LINESTRING (9.0271614 48.2135784, 9.027143 48.2137401)",,,,,
202269308,Pfarrstraße,living_street,,False,True,72.496,"LINESTRING (9.0271614 48.2135784, 9.0269539 48.2135747, 9.0265321 48.2135734, 9.0261837 48.2135875)",,,,,
202269311,Wilhelm-Dodel-Gasse,living_street,,False,False,82.00399999999999,"LINESTRING (9.0271614 48.2135784, 9.0271828 48.2134789, 9.0272215 48.2133537, 9.0271901 48.212845)",,,,,
28233973,Unterer Stadtgraben,living_street,,False,True,60.305,"LINESTRING (9.0276283 48.2129664, 9.0275268 48.2135045)",,,,,
28233973,Unterer Stadtgraben,living_street,,False,False,27.045,"LINESTRING (9.0274599 48.2137436, 9.0275268 48.2135045)",,,,,
100834806,Wilhelm-Dodel-Gasse,living_street,,False,True,23.484,"LINESTRING (9.0274599 48.2137436, 9.027143 48.2137401)",,,,,
26095334,Unterer Stadtgraben,living_street,,False,False,156.775,"LINESTRING (9.0274599 48.2137436, 9.0274276 48.2138448, 9.0273727 48.2139536, 9.0271847 48.2141848, 9.0268951 48.2145606, 9.0267864 48.2146177, 9.0266258 48.2146405, 9.0263823 48.2146302, 9.0261779 48.21459)",,,,,
100834806,Wilhelm-Dodel-Gasse,living_street,,False,False,23.484,"LINESTRING (9.027143 48.2137401, 9.0274599 48.2137436)",,,,,
100834806,Wilhelm-Dodel-Gasse,living_street,,False,True,18.032,"LINESTRING (9.027143 48.2137401, 9.0271614 48.2135784)",,,,,
202269310,Wilhelm-Dodel-Gasse,living_street,,False,False,2.656,"LINESTRING (9.027143 48.2137401, 9.0271358 48.2137635)",,,,,
