osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
342563858,False,2,L 582,Bofsheimer Straße,secondary,50,True,145.225,"LINESTRING (9.4244723 49.4334586, 9.4244705 49.4334372, 9.4244628 49.4333447, 9.4244329 49.433176, 9.4244088 49.4330704, 9.4243564 49.4328408, 9.4243176 49.4326111, 9.4243151 49.4325668, 9.424311 49.4324961, 9.4243123 49.4324128, 9.4243137 49.4323915, 9.4243189 49.4323123, 9.4243255 49.4322338, 9.4243257 49.4321592)",,
262336066,False,,,Kellereistraße,residential,,False,83.75300000000001,"LINESTRING (9.4261783 49.4297716, 9.4264136 49.4296888, 9.4265281 49.4296519, 9.4266979 49.4297863, 9.4268374 49.4298911, 9.4268221 49.4299201, 9.4268106 49.4299417, 9.4266725 49.4300357)",,
342565379,False,,,Römerstraße,residential,50,False,206.357,"LINESTRING (9.4261783 49.4297716, 9.426052 49.4296539, 9.4258673 49.429482, 9.4258472 49.4294632, 9.4256355 49.4292501, 9.4255977 49.4292121, 9.4255758 49.4291902, 9.4254497 49.4290632, 9.425395 49.4290082, 9.4252707 49.4288666, 9.4252214 49.4288104, 9.4251085 49.4286816, 9.4249899 49.4285465, 9.4248471 49.4283678, 9.4247862 49.4282916, 9.4247769 49.4282812, 9.4246945 49.4281886)",,
342565379,False,,,Römerstraße,residential,50,True,27.456,"LINESTRING (9.4261783 49.4297716, 9.4262005 49.4298928, 9.4261949 49.4299636, 9.4261907 49.4300175)",,
70782640,False,2,,Professor-Schumacher-Straße,residential,50,False,51.33199999999999,"LINESTRING (9.4246945 49.4281886, 9.4248987 49.4280747, 9.4249595 49.4280408, 9.424994 49.4280216, 9.425056 49.4279977, 9.425128 49.42797, 9.4252082 49.4279604, 9.4252851 49.4279519)",,
161854796,False,2,,Professor-Schumacher-Straße,residential,50,True,60.8,"LINESTRING (9.4246945 49.4281886, 9.424663 49.4282079, 9.424388 49.4283679, 9.4243569 49.428386, 9.4242892 49.4284254, 9.4240687 49.4285537)",,
164523933,False,,,Hagerstraße,residential,50,True,355.147,"LINESTRING (9.4246945 49.4281886, 9.4246506 49.4281186, 9.4246328 49.4280902, 9.4245426 49.4279491, 9.4245111 49.4278998, 9.4244875 49.4278628, 9.4244344 49.4278147, 9.4243977 49.4277815, 9.4243353 49.4277251, 9.4241387 49.427631, 9.4236552 49.4273997, 9.4233508 49.4272346, 9.4231894 49.4271471, 9.4229913 49.4270397, 9.4228972 49.4269803, 9.4227604 49.426894, 9.4227179 49.4268672, 9.4225445 49.4267577, 9.4223574 49.4266396, 9.4222897 49.4265968, 9.4222654 49.4265812, 9.4221317 49.4264991, 9.4218516 49.4263183, 9.4216938 49.4262147, 9.4216058 49.4261574, 9.421514 49.4261224, 9.4214175 49.4260981, 9.4212681 49.4260984, 9.4211677 49.4261044)",,
342565379,False,,,Römerstraße,residential,50,True,206.35699999999997,"LINESTRING (9.4246945 49.4281886, 9.4247769 49.4282812, 9.4247862 49.4282916, 9.4248471 49.4283678, 9.4249899 49.4285465, 9.4251085 49.4286816, 9.4252214 49.4288104, 9.4252707 49.4288666, 9.425395 49.4290082, 9.4254497 49.4290632, 9.4255758 49.4291902, 9.4255977 49.4292121, 9.4256355 49.4292501, 9.4258472 49.4294632, 9.4258673 49.429482, 9.426052 49.4296539, 9.4261783 49.4297716)",,
"[1095123840, 271380386, 342571268, 342571269, 32871141, 32871142]",False,"['2', '3']","['L 515', 'L 1095']",Turmstraße,secondary,"['50', '30']","[False, True]",194.81799999999998,"LINESTRING (9.4272718 49.4297047, 9.4270621 49.4293869, 9.4270224 49.4293244, 9.4269807 49.4292587, 9.4268828 49.4291031, 9.426838 49.4290339, 9.4265714 49.4286509, 9.4265329 49.4285817, 9.4264962 49.428511, 9.4264662 49.428431, 9.4264723 49.4283186, 9.426494 49.428257, 9.4265223 49.4281981, 9.4265674 49.4281172, 9.4265936 49.4280703)",,
81934221,False,,,Friedhofstraße,residential,30,True,107.088,"LINESTRING (9.4272718 49.4297047, 9.4273792 49.4297114, 9.4275089 49.4297397, 9.4276 49.4297848, 9.4276891 49.429829, 9.4278756 49.4299449, 9.4279237 49.4299748, 9.4283968 49.430297)",,
"[271376009, 342573932, 70782645]",False,2,"['L 515', 'L 1095']",Turmstraße,secondary,"['50', '30']","[False, True]",233.655,"LINESTRING (9.4272718 49.4297047, 9.4273954 49.4298401, 9.4275204 49.4299576, 9.4276859 49.4301131, 9.4277491 49.4301633, 9.4277954 49.4302, 9.4279211 49.4302998, 9.4279638 49.4303342, 9.4280852 49.4304225, 9.4281605 49.4304924, 9.4282003 49.4305244, 9.4283539 49.4306479, 9.4283938 49.4307085, 9.4283988 49.4307321, 9.4284033 49.4307537, 9.4283809 49.4308109, 9.4283558 49.4308561, 9.4282686 49.4309337, 9.4282329 49.4309647, 9.4281954 49.4309935, 9.4280958 49.4310598, 9.4279316 49.4311679, 9.4277656 49.431258, 9.4276574 49.4312849, 9.4275488 49.4312873)",,
"[1044176105, 70782638]",False,2,,Kastellstraße,residential,50,True,259.77500000000003,"LINESTRING (9.4272718 49.4297047, 9.4271497 49.4297371, 9.4270644 49.429731, 9.4270003 49.4297092, 9.4269257 49.4296816, 9.4268833 49.4296295, 9.4268538 49.4295489, 9.4268413 49.429478, 9.4268029 49.4294172, 9.4267417 49.4293713, 9.4266538 49.4293053, 9.4265098 49.4292094, 9.426359 49.4291089, 9.426187 49.4289944, 9.4260797 49.4289229, 9.4259726 49.4288325, 9.425935 49.4288007, 9.425909 49.428776, 9.4258116 49.4286616, 9.4258023 49.4286512, 9.4257058 49.4285119, 9.4256243 49.4283213, 9.4255666 49.4281861, 9.4254727 49.4280464, 9.4253913 49.4279789, 9.4252851 49.4279519)",,
57851388,False,2,L 515,Turmstraße,secondary,50,True,12.376,"LINESTRING (9.4275488 49.4312873, 9.4273861 49.4312528)",,
32871143,False,,,Schafstraße,residential,30,False,45.0,"LINESTRING (9.4275488 49.4312873, 9.4275853 49.431348, 9.4276376 49.4313891, 9.427723 49.4314563, 9.4279859 49.4315581)",,
"[271376009, 342573932, 70782645]",False,2,"['L 515', 'L 1095']",Turmstraße,secondary,"['50', '30']","[False, True]",233.65499999999997,"LINESTRING (9.4275488 49.4312873, 9.4276574 49.4312849, 9.4277656 49.431258, 9.4279316 49.4311679, 9.4280958 49.4310598, 9.4281954 49.4309935, 9.4282329 49.4309647, 9.4282686 49.4309337, 9.4283558 49.4308561, 9.4283809 49.4308109, 9.4284033 49.4307537, 9.4283988 49.4307321, 9.4283938 49.4307085, 9.4283539 49.4306479, 9.4282003 49.4305244, 9.4281605 49.4304924, 9.4280852 49.4304225, 9.4279638 49.4303342, 9.4279211 49.4302998, 9.4277954 49.4302, 9.4277491 49.4301633, 9.4276859 49.4301131, 9.4275204 49.4299576, 9.4273954 49.4298401, 9.4272718 49.4297047)",,
70782642,False,,,Schafstraße,residential,30,True,94.06599999999999,"LINESTRING (9.4289085 49.4325715, 9.4288597 49.4325124, 9.4287312 49.4323566, 9.428594 49.4321903, 9.4285676 49.4321583, 9.4284208 49.431997, 9.4282724 49.4318338)",,
263128003,False,,,Schafstraße,residential,,False,34.299,"LINESTRING (9.4289085 49.4325715, 9.4290756 49.4325109, 9.4291539 49.4324825, 9.4292743 49.4324466, 9.4293346 49.4324412)",,
"[44696472, 32871155, 32871152]",False,,,Güterhallenstraße,"['residential', 'living_street']",50,True,235.727,"LINESTRING (9.4228815 49.4292232, 9.422919 49.4292711, 9.4229399 49.4292977, 9.4235258 49.4299338, 9.4241149 49.4305844, 9.4242699 49.4307638, 9.4245233 49.4310543)",,
"[32871168, 32871165, 29248591]",False,2,,Professor-Schumacher-Straße,residential,50,False,70.141,"LINESTRING (9.4228815 49.4292232, 9.4228793 49.4292073, 9.4228819 49.4291919, 9.4228947 49.4291768, 9.4229122 49.4291634, 9.4229258 49.4291463, 9.4231473 49.4290265, 9.4235763 49.4288272, 9.4235951 49.4288185)",yes,
29248591,False,2,,Professor-Schumacher-Straße,residential,50,False,45.168,"LINESTRING (9.4235951 49.4288185, 9.4236455 49.4287894, 9.4240687 49.4285537)",,
"[32871168, 32871165, 29248591]",False,2,,Professor-Schumacher-Straße,residential,50,True,70.141,"LINESTRING (9.4235951 49.4288185, 9.4235763 49.4288272, 9.4231473 49.4290265, 9.4229258 49.4291463, 9.4229122 49.4291634, 9.4228947 49.4291768, 9.4228819 49.4291919, 9.4228793 49.4292073, 9.4228815 49.4292232)",yes,
"[32871171, 870548108]",False,,,Seedammstraße,"['residential', 'living_street']",,False,157.72099999999998,"LINESTRING (9.4235951 49.4288185, 9.423702 49.4289222, 9.4238089 49.4290229, 9.4240902 49.4292919, 9.4242126 49.4294089, 9.4245226 49.4297053, 9.4246684 49.4298672, 9.4247406 49.4299339, 9.4248085 49.4299966)",,
263307443,False,,,Am Zehntkeller,residential,,False,38.652,"LINESTRING (9.426931 49.4301714, 9.426845 49.4302032, 9.4267865 49.4302248, 9.4265539 49.4303107, 9.4264662 49.430343)",,
264334698,False,,,Am Zehntkeller,residential,,False,63.611999999999995,"LINESTRING (9.426931 49.4301714, 9.4269488 49.4301716, 9.4270509 49.4301727, 9.4273091 49.4302428, 9.4274683 49.430343, 9.4275496 49.4303047, 9.4276648 49.430375)",,
264334698,False,,,Am Zehntkeller,residential,,True,24.044,"LINESTRING (9.426931 49.4301714, 9.4268052 49.4301109, 9.4267836 49.4300987, 9.4266725 49.4300357)",,
32871143,False,,,Schafstraße,residential,30,True,45.0,"LINESTRING (9.4279859 49.4315581, 9.427723 49.4314563, 9.4276376 49.4313891, 9.4275853 49.431348, 9.4275488 49.4312873)",,
41720546,False,,,Galgensteige,residential,30,False,109.931,"LINESTRING (9.4279859 49.4315581, 9.4280911 49.4315124, 9.4282552 49.4313749, 9.4282661 49.4313663, 9.4283415 49.4313027, 9.4286161 49.4310465, 9.4287599 49.4309599, 9.4287926 49.4309402, 9.4290281 49.4308617)",,
70782642,False,,,Schafstraße,residential,30,False,37.07599999999999,"LINESTRING (9.4279859 49.4315581, 9.4281345 49.4316822, 9.4282724 49.4318338)",,
"[263050060, 263050061, 57851391]",False,,,Kapellenstraße,"['residential', 'living_street']",30,True,134.584,"LINESTRING (9.4279859 49.4315581, 9.4278777 49.431573, 9.4275437 49.4318363, 9.4274067 49.4318795, 9.4273116 49.4319031, 9.4272987 49.4319084, 9.4271259 49.4320037, 9.4271195 49.4320242, 9.4271122 49.432068, 9.4269292 49.4321558, 9.4267838 49.432207, 9.426729 49.4322263, 9.4266047 49.432244, 9.4265572 49.432245)",yes,
"[1044176105, 70782638]",False,2,,Kastellstraße,residential,50,False,259.775,"LINESTRING (9.4252851 49.4279519, 9.4253913 49.4279789, 9.4254727 49.4280464, 9.4255666 49.4281861, 9.4256243 49.4283213, 9.4257058 49.4285119, 9.4258023 49.4286512, 9.4258116 49.4286616, 9.425909 49.428776, 9.425935 49.4288007, 9.4259726 49.4288325, 9.4260797 49.4289229, 9.426187 49.4289944, 9.426359 49.4291089, 9.4265098 49.4292094, 9.4266538 49.4293053, 9.4267417 49.4293713, 9.4268029 49.4294172, 9.4268413 49.429478, 9.4268538 49.4295489, 9.4268833 49.4296295, 9.4269257 49.4296816, 9.4270003 49.4297092, 9.4270644 49.429731, 9.4271497 49.4297371, 9.4272718 49.4297047)",,
70782640,False,2,,Professor-Schumacher-Straße,residential,50,True,51.331999999999994,"LINESTRING (9.4252851 49.4279519, 9.4252082 49.4279604, 9.425128 49.42797, 9.425056 49.4279977, 9.424994 49.4280216, 9.4249595 49.4280408, 9.4248987 49.4280747, 9.4246945 49.4281886)",,
204584833,False,,,Am Finkenrain,residential,,False,146.433,"LINESTRING (9.4252851 49.4279519, 9.4253924 49.4278978, 9.4256211 49.4277648, 9.4260242 49.427478, 9.4262401 49.4272987, 9.4262684 49.4272752, 9.4264084 49.427159, 9.4264757 49.4271031, 9.42656 49.4270392, 9.4266401 49.4269784)",,
41719941,False,,,Unterer Kirchberg,residential,30,False,31.331,"LINESTRING (9.4282876 49.4287666, 9.4284058 49.4286702, 9.4285577 49.4285463)",,
41719941,False,,,Unterer Kirchberg,residential,30,True,103.503,"LINESTRING (9.4298859 49.4287479, 9.4297095 49.4287577, 9.4296518 49.4287575, 9.429614 49.4287574, 9.4293701 49.4287567, 9.4292644 49.4287564, 9.4290695 49.4287442, 9.4289594 49.4287379, 9.4289156 49.428723, 9.4288817 49.4287136, 9.4287514 49.4286653, 9.4285577 49.4285463)",,
83044334,False,,,Kirchbergring,residential,30,False,235.57999999999998,"LINESTRING (9.4298859 49.4287479, 9.429689 49.4286177, 9.4296099 49.4285541, 9.4295368 49.4284853, 9.4294005 49.4283571, 9.4293813 49.4283299, 9.4292562 49.4281522, 9.4292095 49.4280319, 9.4291744 49.4278304, 9.4291648 49.4277754, 9.429195 49.427619, 9.4292054 49.4275652, 9.4292972 49.427365, 9.429322 49.4273117, 9.4293287 49.4273038, 9.4293936 49.4271604, 9.4294595 49.4270218, 9.4295916 49.4268116)",,
83044334,False,,,Kirchbergring,residential,30,True,206.436,"LINESTRING (9.4298859 49.4287479, 9.4299916 49.4287949, 9.4300977 49.4288412, 9.430297 49.428919, 9.4303282 49.4289292, 9.4305676 49.4290076, 9.4306636 49.4290342, 9.4308397 49.4290829, 9.4311223 49.4291345, 9.4314008 49.4291596, 9.4315585 49.4291645, 9.4317402 49.429157, 9.4319825 49.4291357, 9.4320716 49.4291279, 9.4324019 49.4290666, 9.4325702 49.4290353)",,
83044334,False,,,Kirchbergring,residential,30,False,101.282,"LINESTRING (9.4295916 49.4268116, 9.4297949 49.4266714, 9.4298651 49.4266371, 9.4299583 49.4265917, 9.4300481 49.4265563, 9.4301283 49.4265247, 9.4303281 49.4264862, 9.4305247 49.4264639, 9.4306934 49.4264665, 9.4308174 49.4264731)",,
83044334,False,,,Kirchbergring,residential,30,True,235.58,"LINESTRING (9.4295916 49.4268116, 9.4294595 49.4270218, 9.4293936 49.4271604, 9.4293287 49.4273038, 9.429322 49.4273117, 9.4292972 49.427365, 9.4292054 49.4275652, 9.429195 49.427619, 9.4291648 49.4277754, 9.4291744 49.4278304, 9.4292095 49.4280319, 9.4292562 49.4281522, 9.4293813 49.4283299, 9.4294005 49.4283571, 9.4295368 49.4284853, 9.4296099 49.4285541, 9.429689 49.4286177, 9.4298859 49.4287479)",,
83044338,False,,,Unterer Kirchberg,residential,30,False,242.77699999999996,"LINESTRING (9.4295916 49.4268116, 9.4292672 49.4268756, 9.4289238 49.4270082, 9.4287009 49.4271406, 9.4286153 49.4272186, 9.4285608 49.4272682, 9.4284907 49.4273472, 9.4283753 49.427519, 9.4282956 49.4276943, 9.4282747 49.4278652, 9.4282944 49.428039, 9.4283676 49.4282224, 9.4283838 49.4282631, 9.4284549 49.4283718, 9.4285532 49.4284765, 9.4285623 49.4285101, 9.4285577 49.4285463)",,
83044334,False,,,Kirchbergring,residential,30,True,63.54600000000001,"LINESTRING (9.4342075 49.4272931, 9.4340937 49.4271194, 9.4340459 49.4270538, 9.4339534 49.4269832, 9.4338564 49.4269361, 9.4336683 49.426871)",,
83044362,False,,,Alter Merchinger Weg,residential,30,False,85.324,"LINESTRING (9.4342075 49.4272931, 9.4339939 49.4274195, 9.433741 49.4276361, 9.4337138 49.4276594, 9.433455 49.427881)",,
"[44696465, 265200748]",False,1,,Eisstraße,residential,50,False,114.63499999999999,"LINESTRING (9.4242519 49.4315173, 9.4241793 49.4315515, 9.4241413 49.4315953, 9.4240672 49.4318102, 9.4240235 49.4319369, 9.4239249 49.4320211, 9.4238595 49.4320807, 9.4238517 49.4321269, 9.4239264 49.4323582, 9.4239373 49.4324106, 9.4238507 49.4324221)",,
"[145420330, 288350674, 237840500, 188934810, 296482362, 44696474]",False,2,L 582,"['Bahnhofstraße', 'Bofsheimer Straße']",secondary,50,True,352.82899999999995,"LINESTRING (9.4242519 49.4315173, 9.4242508 49.4314582, 9.4242489 49.4313489, 9.4242411 49.4312279, 9.4242356 49.4311877, 9.4242254 49.4311558, 9.4242068 49.4311251, 9.4241265 49.4310447, 9.4239007 49.4309176, 9.423665 49.4308105, 9.4234014 49.430699, 9.4233509 49.4306781, 9.4232328 49.4306292, 9.4231818 49.4306081, 9.4231592 49.4305987, 9.4231064 49.4305769, 9.4227226 49.4304182, 9.4225975 49.4303664, 9.4225457 49.4303449, 9.4224702 49.4303137, 9.422408 49.4302892, 9.4223106 49.4302508, 9.4221755 49.430192, 9.4220775 49.4301493, 9.4219874 49.4301134, 9.4219051 49.4300805, 9.42186 49.430062, 9.4216181 49.4299628, 9.4215082 49.4299219, 9.421264 49.4298166, 9.4211574 49.4297801, 9.4210315 49.4297561, 9.4209768 49.4297503, 9.4208672 49.4297386, 9.4208041 49.4297447, 9.4205963 49.4297584)",,
188941320,False,2,L 582,Bofsheimer Straße,secondary,50,False,71.577,"LINESTRING (9.4242519 49.4315173, 9.4243064 49.4319731, 9.4243137 49.4320338, 9.4243226 49.4321268, 9.4243257 49.4321592)",,
"[285714186, 264774204]",False,2,,Schlierstädter Straße,tertiary,50,False,132.93099999999998,"LINESTRING (9.4238507 49.4324221, 9.4239843 49.4327382, 9.4240983 49.4329649, 9.4242565 49.4333366, 9.4242743 49.4333986, 9.4242904 49.4334408, 9.4243052 49.4334536, 9.4243807 49.4334822, 9.4244723 49.4334586)",,
"[44696465, 265200748]",False,1,,Eisstraße,residential,50,True,114.635,"LINESTRING (9.4238507 49.4324221, 9.4239373 49.4324106, 9.4239264 49.4323582, 9.4238517 49.4321269, 9.4238595 49.4320807, 9.4239249 49.4320211, 9.4240235 49.4319369, 9.4240672 49.4318102, 9.4241413 49.4315953, 9.4241793 49.4315515, 9.4242519 49.4315173)",,
342563857,False,2,,Schlierstädter Straße,tertiary,50,True,142.96699999999998,"LINESTRING (9.4238507 49.4324221, 9.423809 49.4323327, 9.4237275 49.4322559, 9.4236137 49.432199, 9.4234787 49.4321674, 9.4233352 49.4321641, 9.4232666 49.4321642, 9.4226571 49.4321616, 9.4223263 49.4321602, 9.4220796 49.4321878)",,
46740399,False,1,,Limesstraße,residential,30,False,364.425,"LINESTRING (9.4243257 49.4321592, 9.4243814 49.4322604, 9.4243876 49.4323432, 9.4243995 49.4324935, 9.4244008 49.4325056, 9.4244166 49.4326515, 9.4244404 49.4327996, 9.4244746 49.4329138, 9.4245076 49.4330242, 9.4245961 49.4331909, 9.4246469 49.4332865, 9.4246831 49.4333526, 9.4247608 49.4334944, 9.4248306 49.4336108, 9.4249768 49.4338546, 9.4250288 49.433926, 9.4252769 49.4342665, 9.4254083 49.4343876, 9.4255601 49.4345276, 9.425578 49.4345441, 9.4256025 49.4345667, 9.4256526 49.4346023, 9.4259234 49.4347949, 9.4261902 49.4349847, 9.4262283 49.4350118, 9.4263295 49.4350721)",,
188941320,False,2,L 582,Bofsheimer Straße,secondary,50,True,71.577,"LINESTRING (9.4243257 49.4321592, 9.4243226 49.4321268, 9.4243137 49.4320338, 9.4243064 49.4319731, 9.4242519 49.4315173)",,
342563858,False,2,L 582,Bofsheimer Straße,secondary,50,False,145.225,"LINESTRING (9.4243257 49.4321592, 9.4243255 49.4322338, 9.4243189 49.4323123, 9.4243137 49.4323915, 9.4243123 49.4324128, 9.424311 49.4324961, 9.4243151 49.4325668, 9.4243176 49.4326111, 9.4243564 49.4328408, 9.4244088 49.4330704, 9.4244329 49.433176, 9.4244628 49.4333447, 9.4244705 49.4334372, 9.4244723 49.4334586)",,
57851388,False,2,L 515,Turmstraße,secondary,50,False,12.376,"LINESTRING (9.4273861 49.4312528, 9.4275488 49.4312873)",,
57851388,False,2,L 515,Turmstraße,secondary,50,True,57.11300000000001,"LINESTRING (9.4273861 49.4312528, 9.4272525 49.4311847, 9.427133 49.431102, 9.4269337 49.4309641, 9.4268739 49.4309227, 9.4268275 49.4308911)",,
104394892,False,,,Mühlenstraße,residential,,True,50.046,"LINESTRING (9.4273861 49.4312528, 9.4273433 49.4313022, 9.4272924 49.4313489, 9.4271901 49.4314064, 9.4270939 49.4314605, 9.4268847 49.4315547)",,
68210297,False,,,Josef-Martin-Kraus-Straße,residential,30,False,133.10200000000003,"LINESTRING (9.4234614 49.4334928, 9.4234407 49.4334669, 9.4234188 49.4334396, 9.4232948 49.4332783, 9.4232875 49.4332587, 9.4232759 49.4332276, 9.4232667 49.433213, 9.4232379 49.4331461, 9.4232221 49.4331096, 9.4232094 49.43308, 9.4231953 49.4330552, 9.4231797 49.4330275, 9.4231265 49.4329334, 9.4231047 49.4328948, 9.4230819 49.4328545, 9.423059 49.432814, 9.4230375 49.4327759, 9.4230119 49.4327307, 9.4229833 49.4326825, 9.4229611 49.4326451, 9.4229504 49.4326272, 9.4229279 49.4326055, 9.4229054 49.4325838, 9.4228383 49.4325193, 9.4226655 49.4324404)",,
68210301,False,,,Paul-Hindemith-Weg,residential,30,True,201.37499999999997,"LINESTRING (9.4234614 49.4334928, 9.4235775 49.433616, 9.4237053 49.4337484, 9.4237849 49.4338269, 9.4239136 49.4339538, 9.4239389 49.4339787, 9.4240405 49.4340811, 9.4240637 49.4341045, 9.4241218 49.434163, 9.4242902 49.4343327, 9.4243292 49.434372, 9.4247577 49.4348037, 9.4247899 49.4348306, 9.424857 49.4348866, 9.4249302 49.4349476, 9.4249992 49.4350012)",,
"[264318544, 234653539]",False,,,Buchener Weg,residential,30,False,126.14699999999999,"LINESTRING (9.4234614 49.4334928, 9.4235404 49.4333962, 9.4235767 49.4333519, 9.4236625 49.4332294, 9.4237509 49.4331033, 9.4237832 49.4330571, 9.423846 49.4329364, 9.4238718 49.4328755, 9.4238792 49.4328065, 9.4238777 49.4327811, 9.4238768 49.4327664, 9.4238715 49.4326786, 9.423869 49.4326368, 9.423751 49.4324292)",,
237840505,False,,,Buchener Weg,residential,30,True,55.549,"LINESTRING (9.4234614 49.4334928, 9.4233981 49.4335514, 9.4233495 49.4335964, 9.423282 49.4336589, 9.4231935 49.4337409, 9.4231093 49.4338189, 9.4230199 49.4339016)",,
68210297,False,,,Josef-Martin-Kraus-Straße,residential,30,False,56.133,"LINESTRING (9.4226655 49.4324404, 9.422476 49.4324124, 9.4223611 49.4323955, 9.4222742 49.432374, 9.4221588 49.432331, 9.4221028 49.4322718, 9.4220796 49.4321878)",,
