osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,lanes,access
41176338,Bahnhofstraße,tertiary,30,False,True,121.00800000000001,"LINESTRING (7.9161933 52.2759448, 7.9162353 52.276003, 7.9162719 52.2760534, 7.9163783 52.276152, 7.9165401 52.2762711, 7.916683 52.2763659, 7.9167518 52.2764091, 7.9173307 52.2767721)",,,,
42085541,Weidenweg,residential,30,False,False,60.599000000000004,"LINESTRING (7.9161933 52.2759448, 7.9161178 52.2759947, 7.9160441 52.2760263, 7.9153697 52.2761143)",,,,
42184982,Lys-lez-Lannoy-Platz,residential,,False,False,85.669,"LINESTRING (7.9161933 52.2759448, 7.9162587 52.2759074, 7.9163448 52.275864, 7.9164872 52.2757985, 7.9167267 52.2757268, 7.9172064 52.2755991, 7.9172876 52.2755751)",,,,
222295759,Bahnhofstraße,tertiary,30,False,False,77.665,"LINESTRING (7.9161933 52.2759448, 7.9161608 52.2758877, 7.9158981 52.2753375, 7.9158615 52.2752767)",,,,
73828167,,secondary,50,True,False,24.768,"LINESTRING (7.9144085 52.2731244, 7.9144045 52.2730799, 7.9144247 52.2730371, 7.9144668 52.2730008, 7.9145262 52.272975, 7.9145961 52.2729626)",roundabout,,,
"[29078616, 982708544]",Lengericher Straße,secondary,,False,False,33.275,"LINESTRING (7.9145961 52.2729626, 7.9145939 52.272893, 7.9145874 52.2726634)",,L 589,,
73828167,,secondary,50,True,False,28.015,"LINESTRING (7.9145961 52.2729626, 7.9146647 52.2729645, 7.9147288 52.2729794, 7.9147822 52.2730057, 7.9148196 52.273041, 7.9148371 52.2730816, 7.9148332 52.2731235)",roundabout,,,
28244369,Westfalenweg,residential,30,False,False,83.883,"LINESTRING (7.9199297 52.2759472, 7.9187012 52.2760111)",,,,
28244371,Schlesierweg,residential,30,False,True,137.429,"LINESTRING (7.9199297 52.2759472, 7.9200925 52.2759369, 7.9199536 52.2748043)",,,,
28244372,Niedersachsenweg,residential,30,False,False,68.859,"LINESTRING (7.9199297 52.2759472, 7.919995 52.2762313, 7.920108 52.2765564)",,,,
42085505,Bahnhofstraße,tertiary,30,False,True,90.703,"LINESTRING (7.9192423 52.2781511, 7.9199928 52.2788253)",,,,
25588531,Merschweg,residential,30,False,False,184.551,"LINESTRING (7.9192423 52.2781511, 7.9194346 52.2780851, 7.9206001 52.2777881, 7.9208172 52.2777479, 7.9218084 52.2776548)",,,,
50084262,Bahnhofstraße,tertiary,30,False,False,42.343,"LINESTRING (7.9192423 52.2781511, 7.91907 52.2779987, 7.9190038 52.277947, 7.9189152 52.2779145, 7.9188088 52.2779004)",,,,
28243967,Eichenweg,residential,30,False,False,55.816,"LINESTRING (7.9218084 52.2776548, 7.9219985 52.2781431)",,,,
25588531,Merschweg,residential,30,False,True,184.551,"LINESTRING (7.9218084 52.2776548, 7.9208172 52.2777479, 7.9206001 52.2777881, 7.9194346 52.2780851, 7.9192423 52.2781511)",,,,
28243966,Mozartstraße,residential,30,False,True,103.833,"LINESTRING (7.9218084 52.2776548, 7.9216891 52.2774361, 7.9216227 52.2772077, 7.9215776 52.2767726, 7.9215739 52.2767374)",,,,
28243965,Mozartstraße,residential,30,False,True,16.694,"LINESTRING (7.9213877 52.2748757, 7.9213714 52.2747259)",,,,
28243965,Mozartstraße,residential,30,False,False,196.54000000000002,"LINESTRING (7.9213877 52.2748757, 7.9214856 52.275851, 7.9215647 52.2766399)",,,,
42085499,Goethestraße,residential,30,False,True,76.594,"LINESTRING (7.9213877 52.2748757, 7.9220115 52.2748583, 7.922507 52.2748117)",,,,
28243967,Eichenweg,residential,30,False,True,51.161,"LINESTRING (7.9225563 52.2795495, 7.9223808 52.2791021)",,,,
42110788,Daimlerstraße,residential,,False,True,109.037,"LINESTRING (7.9225563 52.2795495, 7.9214259 52.2795817, 7.9211537 52.2796094, 7.9209818 52.279666)",,,,
28243967,Eichenweg,residential,30,False,False,51.161,"LINESTRING (7.9223808 52.2791021, 7.9225563 52.2795495)",,,,
28243967,Eichenweg,residential,30,False,True,109.762,"LINESTRING (7.9223808 52.2791021, 7.9219985 52.2781431)",,,,
28243968,Erlenweg,residential,30,False,False,210.10399999999998,"LINESTRING (7.9223808 52.2791021, 7.9217534 52.2791321, 7.9209968 52.2784643, 7.9219985 52.2781431)",,,,
28243965,Mozartstraße,residential,30,False,False,10.86,"LINESTRING (7.9215647 52.2766399, 7.9215739 52.2767374)",,,,
28243965,Mozartstraße,residential,30,False,True,196.54000000000002,"LINESTRING (7.9215647 52.2766399, 7.9214856 52.275851, 7.9213877 52.2748757)",,,,
28243969,Lortzingstraße,residential,30,False,False,99.634,"LINESTRING (7.9215647 52.2766399, 7.9219924 52.2766165, 7.9222374 52.2765878, 7.9227928 52.2765006, 7.9229178 52.2764812, 7.9229987 52.2764932)",,,,
28243969,Lortzingstraße,residential,30,False,True,99.634,"LINESTRING (7.9229987 52.2764932, 7.9229178 52.2764812, 7.9227928 52.2765006, 7.9222374 52.2765878, 7.9219924 52.2766165, 7.9215647 52.2766399)",,,,
28243967,Eichenweg,residential,30,False,False,109.762,"LINESTRING (7.9219985 52.2781431, 7.9223808 52.2791021)",,,,
28243968,Erlenweg,residential,30,False,True,210.10399999999998,"LINESTRING (7.9219985 52.2781431, 7.9209968 52.2784643, 7.9217534 52.2791321, 7.9223808 52.2791021)",,,,
28243967,Eichenweg,residential,30,False,True,55.816,"LINESTRING (7.9219985 52.2781431, 7.9218084 52.2776548)",,,,
28243965,Mozartstraße,residential,30,False,False,16.694,"LINESTRING (7.9213714 52.2747259, 7.9213877 52.2748757)",,,,
570008475,Widum,residential,30,False,False,96.857,"LINESTRING (7.9213714 52.2747259, 7.9199536 52.2748043)",,,,
