osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,access,tunnel
23534248,True,Bergstraße,secondary,False,31.783,1,L 79,30,"LINESTRING (7.2265552 50.578448, 7.2264365 50.5783884, 7.2262789 50.5782272)",,,,
"[443266182, 443266183, 4988682, 443266190, 233125175]",False,Kölner Straße,primary,False,252.80200000000002,"['4', '2', '3']",B 9,"['50', '70']","LINESTRING (7.2265552 50.578448, 7.2262228 50.5787071, 7.2260326 50.5788532, 7.225901 50.5789543, 7.2258044 50.579015, 7.2257235 50.5790705, 7.2254251 50.5792625, 7.2253713 50.5792931, 7.2245014 50.5797881, 7.2240344 50.5800555)",,,,
"[23534498, 23534484]",False,"['Leepfad', 'Fürstenbergstraße']",living_street,False,255.50500000000002,,,,"LINESTRING (7.2262789 50.5782272, 7.2262012 50.5782717, 7.2257356 50.5785403, 7.2257034 50.5785601, 7.2256726 50.578581, 7.2256565 50.5785969, 7.2256494 50.5786152, 7.2256488 50.5786378, 7.2256545 50.5786579, 7.2256699 50.5786796, 7.2256905 50.5787023, 7.2257174 50.5787249, 7.2257397 50.5787414, 7.2257536 50.5787554, 7.2257584 50.5787685, 7.2257603 50.5787835, 7.2257515 50.5787984, 7.2257238 50.5788198, 7.225652 50.5788631, 7.2255958 50.5788994, 7.2243516 50.5796594, 7.224169 50.5797535, 7.2241239 50.5797763, 7.2239768 50.5798331)",,,,
162384120,False,Bergstraße,secondary,False,30.794,,L 79,30,"LINESTRING (7.2262789 50.5782272, 7.2261925 50.5781648, 7.2259767 50.5780277)",,,,
443266185,True,Bergstraße,secondary,False,30.881,2,,,"LINESTRING (7.2262789 50.5782272, 7.2265599 50.5783509, 7.2266332 50.5783897)",,,,
223667661,False,Hinterhausen,living_street,True,11.793,,,,"LINESTRING (7.2259767 50.5780277, 7.2260828 50.5779458)",,,,
162384120,False,Bergstraße,secondary,True,30.794,,L 79,30,"LINESTRING (7.2259767 50.5780277, 7.2261925 50.5781648, 7.2262789 50.5782272)",,,,
162384121,False,Bergstraße,secondary,False,211.139,,L 79,30,"LINESTRING (7.2259767 50.5780277, 7.2258749 50.5779741, 7.2257119 50.5779032, 7.2255337 50.5778389, 7.2253398 50.5777891, 7.2251443 50.5777594, 7.2249005 50.5777344, 7.2247369 50.5777073, 7.2244684 50.5776436, 7.2244027 50.5776344, 7.2243187 50.5776272, 7.2242087 50.5776324, 7.2241245 50.5776492, 7.2240342 50.5776775, 7.2239677 50.5776982, 7.2239011 50.5777266, 7.2238231 50.5777646, 7.2237482 50.5778122, 7.2236154 50.5779212, 7.2235344 50.5780039, 7.2234443 50.5780896)",6,,,
162384121,False,Bergstraße,secondary,False,127.84100000000001,,L 79,30,"LINESTRING (7.2234443 50.5780896, 7.2233786 50.5781401, 7.2233099 50.5781877, 7.2230672 50.5783355, 7.2228459 50.5784609, 7.2227688 50.5785209, 7.2227219 50.5785599, 7.2226947 50.578599, 7.22264 50.5786991, 7.2225254 50.5789172, 7.2224664 50.5790234)",6,,,
162384121,False,Bergstraße,secondary,True,211.13899999999998,,L 79,30,"LINESTRING (7.2234443 50.5780896, 7.2235344 50.5780039, 7.2236154 50.5779212, 7.2237482 50.5778122, 7.2238231 50.5777646, 7.2239011 50.5777266, 7.2239677 50.5776982, 7.2240342 50.5776775, 7.2241245 50.5776492, 7.2242087 50.5776324, 7.2243187 50.5776272, 7.2244027 50.5776344, 7.2244684 50.5776436, 7.2247369 50.5777073, 7.2249005 50.5777344, 7.2251443 50.5777594, 7.2253398 50.5777891, 7.2255337 50.5778389, 7.2257119 50.5779032, 7.2258749 50.5779741, 7.2259767 50.5780277)",6,,,
162384121,False,Bergstraße,secondary,False,7.786,,L 79,30,"LINESTRING (7.2221343 50.58033, 7.2220918 50.5803523, 7.2220458 50.5803716)",6,,,
162384121,False,Bergstraße,secondary,True,152.067,,L 79,30,"LINESTRING (7.2221343 50.58033, 7.2222117 50.5802855, 7.2222514 50.5802538, 7.2222819 50.5802202, 7.2223093 50.5801782, 7.2223185 50.5801323, 7.2223229 50.5800162, 7.2223095 50.5798752, 7.2222826 50.5796458, 7.2222735 50.5795408, 7.222272 50.57943, 7.2222801 50.5793684, 7.2223079 50.5792991, 7.2223895 50.5791498, 7.2224355 50.5790743, 7.2224664 50.5790234)",6,,,
"[23534498, 23534484]",False,"['Leepfad', 'Fürstenbergstraße']",living_street,True,255.50500000000002,,,,"LINESTRING (7.2239768 50.5798331, 7.2241239 50.5797763, 7.224169 50.5797535, 7.2243516 50.5796594, 7.2255958 50.5788994, 7.225652 50.5788631, 7.2257238 50.5788198, 7.2257515 50.5787984, 7.2257603 50.5787835, 7.2257584 50.5787685, 7.2257536 50.5787554, 7.2257397 50.5787414, 7.2257174 50.5787249, 7.2256905 50.5787023, 7.2256699 50.5786796, 7.2256545 50.5786579, 7.2256488 50.5786378, 7.2256494 50.5786152, 7.2256565 50.5785969, 7.2256726 50.578581, 7.2257034 50.5785601, 7.2257356 50.5785403, 7.2262012 50.5782717, 7.2262789 50.5782272)",,,,
162384121,False,Bergstraße,secondary,True,7.786,,L 79,30,"LINESTRING (7.2220458 50.5803716, 7.2220918 50.5803523, 7.2221343 50.58033)",6,,,
412990539,True,Nordeinfahrt,residential,False,10.726,1,,50,"LINESTRING (7.22388 50.5801411, 7.2240297 50.5801575)",,,,
1102624596,False,Kölner Straße,primary,True,14.472,3,B 9,70,"LINESTRING (7.22388 50.5801411, 7.2240344 50.5800555)",,,,
133784916,False,Kölner Straße,primary,False,12.357,3,B 9,70,"LINESTRING (7.22388 50.5801411, 7.2238181 50.5801743, 7.2237485 50.5802144)",,,,
"[443266186, 443266187, 443266189]",True,Nordeinfahrt,residential,False,40.723,"['2', '1']",,50,"LINESTRING (7.2243831 50.5803459, 7.2242888 50.5803487, 7.2242199 50.5803474, 7.2241639 50.5803391, 7.2241053 50.580321, 7.2240011 50.5802773, 7.2239038 50.5802248, 7.2238758 50.5802083)",,yes,,
"[54739568, 443266188]",False,"['Drususstraße', 'Nordeinfahrt']",residential,False,141.571,2,,"['50', '30']","LINESTRING (7.2243831 50.5803459, 7.2244675 50.5803369, 7.2245244 50.5803239, 7.2245788 50.5803093, 7.2246277 50.5802895, 7.2246714 50.5802665, 7.2247193 50.5802286, 7.2247772 50.5801572, 7.2248712 50.5800127, 7.2249464 50.5799137, 7.2250301 50.5798461, 7.2251788 50.5797563, 7.2256089 50.5794907, 7.2256976 50.5794373)",,yes,,
55313564,False,Deichweg,residential,True,20.677,,,30,"LINESTRING (7.2260363 50.5792339, 7.2262085 50.5793843)",,,,
1125173327,False,Drususstraße,residential,False,18.91,2,,30,"LINESTRING (7.2260363 50.5792339, 7.2262308 50.579117)",,,,
"[54739568, 1125173327]",False,Drususstraße,residential,True,32.916000000000004,2,,30,"LINESTRING (7.2260363 50.5792339, 7.2257697 50.5793941, 7.2256976 50.5794373)",,,,
19119290,False,Seelenstraße,residential,True,25.622,,,30,"LINESTRING (7.2318833 50.5766824, 7.2320803 50.5768759)",,,,
676931678,False,Geschwister-Scholl-Straße,residential,False,93.922,2,,30,"LINESTRING (7.2318833 50.5766824, 7.2322132 50.5765217, 7.2325542 50.5763578, 7.2329365 50.5761666)",,,,
"[676056929, 55787846, 325876175, 676931676, 868308187, 807817596, 807817597, 54739582]",False,"['Maisons-Laffitte-Platz', 'Geschwister-Scholl-Straße', 'Drususstraße']",residential,True,267.335,2,,30,"LINESTRING (7.2318833 50.5766824, 7.2315687 50.5768135, 7.2312867 50.5769253, 7.2309818 50.577044, 7.2309036 50.5770762, 7.2308749 50.5770876, 7.2308325 50.5771069, 7.2307763 50.5771332, 7.2307377 50.5771543, 7.2307006 50.5771782, 7.2306355 50.5772238, 7.2305756 50.5772714, 7.2305333 50.5773067, 7.2304932 50.5773445, 7.2303517 50.5774864, 7.2303289 50.5775087, 7.2303001 50.577531, 7.2302454 50.5775673, 7.2301925 50.5775999, 7.2301437 50.5776242, 7.2301132 50.5776374, 7.2300759 50.5776512, 7.23003 50.577667, 7.2299825 50.5776799, 7.2299467 50.5776869, 7.2299078 50.57769, 7.2298558 50.5776921, 7.2297933 50.5776895, 7.229606 50.5776732, 7.2295385 50.5776688, 7.2294997 50.5776691, 7.2294708 50.5776696, 7.2294259 50.5776758, 7.2293818 50.5776865, 7.229302 50.5777152, 7.2288089 50.5779101)",,,,
676931679,False,Marktstraße,residential,True,27.565,,,30,"LINESTRING (7.2329365 50.5761666, 7.2331751 50.5763628)",,,,
55787845,False,Geschwister-Scholl-Straße,residential,False,143.57500000000002,2,,30,"LINESTRING (7.2329365 50.5761666, 7.2332517 50.5759877, 7.2334668 50.5758639, 7.2336794 50.575736, 7.2341122 50.5754851, 7.2344284 50.5752896)",,,,
676931678,False,Geschwister-Scholl-Straße,residential,True,93.922,2,,30,"LINESTRING (7.2329365 50.5761666, 7.2325542 50.5763578, 7.2322132 50.5765217, 7.2318833 50.5766824)",,,,
676931679,False,Marktstraße,residential,False,27.565,,,30,"LINESTRING (7.2331751 50.5763628, 7.2329365 50.5761666)",,,,
19119288,False,Johanniterstraße,residential,False,96.123,1,,30,"LINESTRING (7.2331751 50.5763628, 7.233102 50.5763969, 7.2329109 50.5764938, 7.2327164 50.5765893, 7.2325918 50.5766501, 7.2324608 50.5767109, 7.2320803 50.5768759)",,,,
676931679,False,Marktstraße,residential,True,114.927,,,30,"LINESTRING (7.2331751 50.5763628, 7.2334576 50.5765799, 7.2339541 50.5769465, 7.2341159 50.5770694, 7.2342229 50.5771536)",,,,
868308188,False,Drususstraße,residential,False,47.638999999999996,2,,30,"LINESTRING (7.2270142 50.5786977, 7.2270945 50.5786582, 7.2274898 50.5784636, 7.2275474 50.5784352)",,,,
"[868308188, 1125173327]",False,Drususstraße,residential,True,72.35900000000001,2,,30,"LINESTRING (7.2270142 50.5786977, 7.2269572 50.5787284, 7.2267335 50.5788424, 7.2265262 50.5789512, 7.2262308 50.579117)",,,,
"[129782986, 47288899]",False,"['Obergasse', 'Marktstraße']",residential,"[False, True]",81.315,1,,,"LINESTRING (7.2325516 50.578298, 7.232464 50.5783206, 7.2320847 50.5784082, 7.2322419 50.5786724, 7.2323142 50.5787967)",,,,
228435138,True,Bahnhofstraße,residential,False,117.24000000000001,,,30,"LINESTRING (7.2325516 50.578298, 7.2322784 50.5782507, 7.2320544 50.578215, 7.231847 50.578177, 7.2311463 50.578036, 7.2309553 50.57801)",,,,
23542942,False,Marktstraße,residential,False,81.307,2,,30,"LINESTRING (7.2345451 50.577814, 7.234569 50.5777773, 7.2345896 50.5777335, 7.2346045 50.5776987, 7.2346105 50.5776671, 7.2346097 50.577627, 7.2346012 50.5775925, 7.2345815 50.5775453, 7.2345579 50.5775054, 7.2344954 50.5774305, 7.2343561 50.5772807, 7.2342229 50.5771536)",,,,
27059971,False,Alte Straße,residential,False,23.970999999999997,2,,30,"LINESTRING (7.2345451 50.577814, 7.2346225 50.5778004, 7.2347623 50.5777819, 7.2348762 50.5777668)",,,,
55789668,False,Marktstraße,residential,True,93.445,2,,30,"LINESTRING (7.2345451 50.577814, 7.2345155 50.5778191, 7.2341918 50.5778939, 7.2337262 50.578005, 7.2333072 50.5781107)",,,,
"[233108937, 891559571, 278360870, 23542335]",True,"['Drususplatz', 'Kirchstraße']","['living_street', 'residential']",False,87.50800000000001,,,30,"LINESTRING (7.2272767 50.5793923, 7.2272885 50.5793603, 7.2273162 50.5792458, 7.2273438 50.5791573, 7.2273564 50.5791084, 7.2273558 50.5790149, 7.2273535 50.5789283, 7.2273353 50.5788998, 7.2273133 50.5788818, 7.2271053 50.5787603, 7.2270729 50.5787413, 7.2270599 50.5787312, 7.2270257 50.5787061, 7.2270204 50.5787022, 7.2270142 50.5786977)",,,,
27059971,False,Alte Straße,residential,True,23.970999999999997,2,,30,"LINESTRING (7.2348762 50.5777668, 7.2347623 50.5777819, 7.2346225 50.5778004, 7.2345451 50.577814)",,,,
51392516,False,Frongasse,living_street,True,37.731,,,,"LINESTRING (7.2348762 50.5777668, 7.2350933 50.578015, 7.23514 50.5780618)",,,,
55787845,False,Geschwister-Scholl-Straße,residential,True,143.575,2,,30,"LINESTRING (7.2344284 50.5752896, 7.2341122 50.5754851, 7.2336794 50.575736, 7.2334668 50.5758639, 7.2332517 50.5759877, 7.2329365 50.5761666)",,,,
676056907,False,Jahnstraße,residential,False,145.216,2,,30,"LINESTRING (7.2344284 50.5752896, 7.2345245 50.5754071, 7.2345396 50.5754272, 7.2351278 50.5762636, 7.2352789 50.5764784)",,,,
29223467,False,Karmeliterstraße,residential,False,48.128,,,30,"LINESTRING (7.2352789 50.5764784, 7.2356484 50.5768421)",,,,
676931680,False,Von-Lassaulx-Straße,residential,True,105.817,,,30,"LINESTRING (7.2352789 50.5764784, 7.2342229 50.5771536)",,,,
676056907,False,Jahnstraße,residential,True,145.216,2,,30,"LINESTRING (7.2352789 50.5764784, 7.2351278 50.5762636, 7.2345396 50.5754272, 7.2345245 50.5754071, 7.2344284 50.5752896)",,,,
29223467,False,Karmeliterstraße,residential,True,48.128,,,30,"LINESTRING (7.2356484 50.5768421, 7.2352789 50.5764784)",,,,
42808676,False,Hinterhausen,living_street,False,473.15,,,,"LINESTRING (7.2313925 50.5753975, 7.2309331 50.5756454, 7.2304698 50.5759564, 7.2299496 50.5762719, 7.2291353 50.5767244, 7.2287016 50.5769472, 7.2279603 50.5772964, 7.2275275 50.5774726, 7.2273502 50.5775438, 7.2272504 50.5775823, 7.2271132 50.5776314, 7.227002 50.5776664, 7.2267181 50.5777536, 7.2260828 50.5779458)",,,,
233129070,False,Am Anger,residential,False,10.542,,,30,"LINESTRING (7.2313925 50.5753975, 7.231454 50.5753658, 7.2315111 50.57534)",,,,
676931680,False,Von-Lassaulx-Straße,residential,False,105.817,,,30,"LINESTRING (7.2342229 50.5771536, 7.2352789 50.5764784)",,,,
23542942,False,Marktstraße,residential,True,81.307,2,,30,"LINESTRING (7.2342229 50.5771536, 7.2343561 50.5772807, 7.2344954 50.5774305, 7.2345579 50.5775054, 7.2345815 50.5775453, 7.2346012 50.5775925, 7.2346097 50.577627, 7.2346105 50.5776671, 7.2346045 50.5776987, 7.2345896 50.5777335, 7.234569 50.5777773, 7.2345451 50.577814)",,,,
676931679,False,Marktstraße,residential,False,114.927,,,30,"LINESTRING (7.2342229 50.5771536, 7.2341159 50.5770694, 7.2339541 50.5769465, 7.2334576 50.5765799, 7.2331751 50.5763628)",,,,
54739574,False,Viktoriabergweg,living_street,True,149.44400000000002,,,,"LINESTRING (7.2252308 50.5767359, 7.2252645 50.5768275, 7.2253388 50.5770611, 7.2253444 50.5770777, 7.2253791 50.5771578, 7.2253934 50.5771843, 7.2254215 50.5772176, 7.2254509 50.5772445, 7.2255976 50.5773617, 7.2257052 50.5774474, 7.2257273 50.5774683, 7.2259008 50.5776799, 7.2260828 50.5779458)",,,,
233128651,False,Viktoriabergweg,living_street,False,121.12200000000001,,,,"LINESTRING (7.2252308 50.5767359, 7.2252691 50.5767286, 7.2252871 50.576728, 7.2253025 50.5767306, 7.2255942 50.5768133, 7.2257564 50.5768622, 7.2258829 50.5769009, 7.2259577 50.5769161, 7.2260341 50.5769264, 7.2260973 50.5769326, 7.2261736 50.5769372, 7.2262469 50.576936, 7.22631 50.5769345, 7.2263616 50.57693, 7.2264056 50.5769217, 7.2264504 50.5769114, 7.226499 50.5768983, 7.2265683 50.5768778, 7.2266124 50.5768642, 7.2266429 50.5768506, 7.226676 50.5768291, 7.2267 50.5767994, 7.2267176 50.5767617, 7.2267167 50.576733)",,,,
603980872,False,Viktoriabergweg,living_street,False,25.466,,,,"LINESTRING (7.2252308 50.5767359, 7.2252133 50.5767068, 7.2251882 50.5766822, 7.225149 50.5766629, 7.2249775 50.5765797)",,,,
233128651,False,Viktoriabergweg,living_street,True,121.122,,,,"LINESTRING (7.2267167 50.576733, 7.2267176 50.5767617, 7.2267 50.5767994, 7.226676 50.5768291, 7.2266429 50.5768506, 7.2266124 50.5768642, 7.2265683 50.5768778, 7.226499 50.5768983, 7.2264504 50.5769114, 7.2264056 50.5769217, 7.2263616 50.57693, 7.22631 50.5769345, 7.2262469 50.576936, 7.2261736 50.5769372, 7.2260973 50.5769326, 7.2260341 50.5769264, 7.2259577 50.5769161, 7.2258829 50.5769009, 7.2257564 50.5768622, 7.2255942 50.5768133, 7.2253025 50.5767306, 7.2252871 50.576728, 7.2252691 50.5767286, 7.2252308 50.5767359)",,,,
54849350,True,Grabenstraße,residential,False,83.716,,,30,"LINESTRING (7.2303196 50.5780559, 7.2302575 50.5780688, 7.2296598 50.5781883, 7.229348 50.5782506, 7.2291891 50.5782827)",,,,
46934731,False,Bismarckstraße,residential,True,136.00199999999998,,,30,"LINESTRING (7.2309553 50.57801, 7.2309631 50.5779893, 7.2309811 50.5779674, 7.2310022 50.5779493, 7.2310439 50.5779177, 7.2310895 50.5778942, 7.231127 50.577877, 7.2318197 50.5776044, 7.2321643 50.5774653, 7.2325261 50.5773237)",,,,
"[228435138, 54849350]",True,"['Bahnhofstraße', 'Grabenstraße']",residential,False,45.629,,,30,"LINESTRING (7.2309553 50.57801, 7.2308644 50.578003, 7.230785 50.5780022, 7.2307041 50.5780061, 7.2306209 50.5780109, 7.2304755 50.5780244, 7.2303196 50.5780559)",,,,
19119290,False,Seelenstraße,residential,False,58.916,,,30,"LINESTRING (7.2325261 50.5773237, 7.2323075 50.5770974, 7.2321944 50.5769857, 7.2320803 50.5768759)",,,,
19119290,False,Seelenstraße,residential,True,103.44899999999998,,,30,"LINESTRING (7.2325261 50.5773237, 7.2327927 50.5775979, 7.2329141 50.5777194, 7.2330227 50.5778219, 7.2331176 50.5779172, 7.2333072 50.5781107)",,,,
46934731,False,Bismarckstraße,residential,False,136.00199999999998,,,30,"LINESTRING (7.2325261 50.5773237, 7.2321643 50.5774653, 7.2318197 50.5776044, 7.231127 50.577877, 7.2310895 50.5778942, 7.2310439 50.5779177, 7.2310022 50.5779493, 7.2309811 50.5779674, 7.2309631 50.5779893, 7.2309553 50.57801)",,,,
"[676056929, 55787846, 676931676, 325876175, 868308187, 807817596, 807817597, 54739582]",False,"['Geschwister-Scholl-Straße', 'Maisons-Laffitte-Platz', 'Drususstraße']",residential,False,267.335,2,,30,"LINESTRING (7.2288089 50.5779101, 7.229302 50.5777152, 7.2293818 50.5776865, 7.2294259 50.5776758, 7.2294708 50.5776696, 7.2294997 50.5776691, 7.2295385 50.5776688, 7.229606 50.5776732, 7.2297933 50.5776895, 7.2298558 50.5776921, 7.2299078 50.57769, 7.2299467 50.5776869, 7.2299825 50.5776799, 7.23003 50.577667, 7.2300759 50.5776512, 7.2301132 50.5776374, 7.2301437 50.5776242, 7.2301925 50.5775999, 7.2302454 50.5775673, 7.2303001 50.577531, 7.2303289 50.5775087, 7.2303517 50.5774864, 7.2304932 50.5773445, 7.2305333 50.5773067, 7.2305756 50.5772714, 7.2306355 50.5772238, 7.2307006 50.5771782, 7.2307377 50.5771543, 7.2307763 50.5771332, 7.2308325 50.5771069, 7.2308749 50.5770876, 7.2309036 50.5770762, 7.2309818 50.577044, 7.2312867 50.5769253, 7.2315687 50.5768135, 7.2318833 50.5766824)",,,,
676931677,False,Römerplatz,residential,True,49.368,,,30,"LINESTRING (7.2288089 50.5779101, 7.229033 50.5781297, 7.2291891 50.5782827)",,,,
868308188,False,Drususstraße,residential,True,106.565,2,,30,"LINESTRING (7.2288089 50.5779101, 7.2287367 50.5779388, 7.2282209 50.5781474, 7.2277609 50.578332, 7.2275474 50.5784352)",,,,
868308188,False,Drususstraße,residential,False,106.56500000000001,2,,30,"LINESTRING (7.2275474 50.5784352, 7.2277609 50.578332, 7.2282209 50.5781474, 7.2287367 50.5779388, 7.2288089 50.5779101)",,,,
868308188,False,Drususstraße,residential,True,47.638999999999996,2,,30,"LINESTRING (7.2275474 50.5784352, 7.2274898 50.5784636, 7.2270945 50.5786582, 7.2270142 50.5786977)",,,,
"[130274891, 52036118]",False,An der Stadtmauer,living_street,"[False, True]",99.15800000000002,,,,"LINESTRING (7.2276917 50.5788782, 7.2277838 50.5786926, 7.2279902 50.5786422, 7.2282293 50.5786014, 7.2283987 50.5785742, 7.2285862 50.5785483, 7.2285297 50.5783855)",,,,
47288885,False,Schmiedegang,residential,True,16.697,,,30,"LINESTRING (7.2291891 50.5782827, 7.229313 50.5784106)",,,,
47288884,True,Grabenstraße,residential,False,47.944,,,30,"LINESTRING (7.2291891 50.5782827, 7.2289838 50.5783147, 7.2285297 50.5783855)",,,,
676931677,False,Römerplatz,residential,False,49.368,,,30,"LINESTRING (7.2291891 50.5782827, 7.229033 50.5781297, 7.2288089 50.5779101)",,,,
47288885,False,Schmiedegang,residential,False,16.697,,,30,"LINESTRING (7.229313 50.5784106, 7.2291891 50.5782827)",,,,
47288885,False,Schmiedegang,residential,True,21.756,,,30,"LINESTRING (7.229313 50.5784106, 7.2293819 50.5786013)",,,,
"[54613472, 52036122]",True,An der Stadtmauer,residential,False,98.31899999999999,,,30,"LINESTRING (7.229313 50.5784106, 7.2294191 50.5783896, 7.2303301 50.5782089, 7.2304135 50.578193, 7.2304001 50.5781404, 7.2303684 50.5781009, 7.2303196 50.5780559)",,,,
47288885,False,Schmiedegang,residential,False,21.756,,,30,"LINESTRING (7.2293819 50.5786013, 7.229313 50.5784106)",,,,
47288892,False,Postgasse,living_street,False,60.958,,,,"LINESTRING (7.231084 50.57858, 7.2315323 50.5790485)",,,,
47288892,False,Postgasse,living_street,True,60.958,,,,"LINESTRING (7.2315323 50.5790485, 7.231084 50.57858)",,,,
47288893,False,Kreuzgasse,living_street,True,39.359,,,,"LINESTRING (7.2315323 50.5790485, 7.2320082 50.5788642)",,,,
"[47288892, 807875741]",False,Postgasse,living_street,False,76.14699999999999,,,,"LINESTRING (7.2315323 50.5790485, 7.2317381 50.5793533, 7.2317685 50.5794037, 7.2317965 50.5794526, 7.2318375 50.5795183, 7.2318872 50.57964, 7.2318981 50.5796903)",,,,
47288893,False,Kreuzgasse,living_street,False,22.873,,,,"LINESTRING (7.2323142 50.5787967, 7.2320082 50.5788642)",,,,
47288899,False,Obergasse,residential,False,53.73,,,,"LINESTRING (7.2323142 50.5787967, 7.2325807 50.5792493)",,,,
"[129782986, 47288899]",False,"['Obergasse', 'Marktstraße']",residential,"[False, True]",81.315,1,,,"LINESTRING (7.2323142 50.5787967, 7.2322419 50.5786724, 7.2320847 50.5784082, 7.232464 50.5783206, 7.2325516 50.578298)",,,,
47288893,False,Kreuzgasse,living_street,False,39.359,,,,"LINESTRING (7.2320082 50.5788642, 7.2315323 50.5790485)",,,,
47288893,False,Kreuzgasse,living_street,True,22.873,,,,"LINESTRING (7.2320082 50.5788642, 7.2323142 50.5787967)",,,,
47288901,False,Kreuzgasse,living_street,False,47.778999999999996,,,,"LINESTRING (7.2320082 50.5788642, 7.2319296 50.5787396, 7.231888 50.5786155, 7.2318679 50.5784474)",,,,
47288901,False,Kreuzgasse,living_street,True,47.778999999999996,,,,"LINESTRING (7.2318679 50.5784474, 7.231888 50.5786155, 7.2319296 50.5787396, 7.2320082 50.5788642)",,,,
47288896,False,Obergasse,living_street,False,30.711,,,,"LINESTRING (7.2325807 50.5792493, 7.2322026 50.5793858)",4,,,
47288899,False,Obergasse,residential,False,30.214,,,,"LINESTRING (7.2325807 50.5792493, 7.2327101 50.5795083)",,,,
47288899,False,Obergasse,residential,True,53.73,,,,"LINESTRING (7.2325807 50.5792493, 7.2323142 50.5787967)",,,,
47288896,False,Obergasse,living_street,True,30.711,,,,"LINESTRING (7.2322026 50.5793858, 7.2325807 50.5792493)",4,,,
47288899,False,Obergasse,residential,True,30.214,,,,"LINESTRING (7.2327101 50.5795083, 7.2325807 50.5792493)",,,,
47288884,True,Grabenstraße,residential,False,75.64099999999999,,,30,"LINESTRING (7.2285297 50.5783855, 7.2277912 50.5785175, 7.2277516 50.5785249, 7.2277286 50.5785265, 7.2277015 50.5785243, 7.2276774 50.5785188, 7.227643 50.5785057, 7.2276069 50.5784812, 7.2275474 50.5784352)",,,,
"[130274891, 52036118]",False,An der Stadtmauer,living_street,"[False, True]",99.158,,,,"LINESTRING (7.2285297 50.5783855, 7.2285862 50.5785483, 7.2283987 50.5785742, 7.2282293 50.5786014, 7.2279902 50.5786422, 7.2277838 50.5786926, 7.2276917 50.5788782)",,,,
233129070,False,Am Anger,residential,True,10.542,,,30,"LINESTRING (7.2315111 50.57534, 7.231454 50.5753658, 7.2313925 50.5753975)",,,,
"[54739568, 1125173327]",False,Drususstraße,residential,False,32.916000000000004,2,,30,"LINESTRING (7.2256976 50.5794373, 7.2257697 50.5793941, 7.2260363 50.5792339)",,,,
