osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,width,bridge,access,tunnel
320262138,False,Zeppelinring,secondary,False,20.988,,B 465,50,"LINESTRING (9.7927857 48.0982646, 9.7927898 48.0983624, 9.7927877 48.0984533)",,,,
320262138,False,Zeppelinring,secondary,True,85.951,,B 465,50,"LINESTRING (9.7927857 48.0982646, 9.7927082 48.0981008, 9.7926089 48.0979201, 9.7924788 48.0977547, 9.7923606 48.0976461, 9.7922829 48.0975755)",,,,
"[799568085, 18383374]",False,Bismarckring,primary,False,76.732,"['4', '3']",B 465,50,"LINESTRING (9.7925562 48.1000696, 9.7924767 48.1001615, 9.7924183 48.100233, 9.7923385 48.1003245, 9.7922502 48.1003992, 9.7921377 48.100483, 9.7919296 48.1006109)",,,,
"[18383392, 319645404]",True,Ulmer-Tor-Straße,primary,False,56.275000000000006,2,B 465,50,"LINESTRING (9.7925562 48.1000696, 9.7926716 48.1001015, 9.7930128 48.1001959, 9.7932488 48.1002743)",,,,
320262138,False,Zeppelinring,secondary,True,83.137,,B 465,50,"LINESTRING (9.7925562 48.1000696, 9.7926341 48.0999515, 9.7926899 48.0998669, 9.7927389 48.0997621, 9.7927584 48.0996273, 9.7927502 48.0993464)",,,,
23954953,False,Bleicherstraße,unclassified,False,147.664,,,50,"LINESTRING (9.7888111 48.1011414, 9.7888135 48.1011828, 9.788821 48.1013098, 9.7888553 48.1018896, 9.788891 48.1024683)",,,,
210392711,False,Bismarckring,primary,True,151.432,2,B 465,50,"LINESTRING (9.7888111 48.1011414, 9.7890834 48.101135, 9.7891627 48.1011332, 9.7896608 48.1011136, 9.7905918 48.1010758, 9.7907085 48.1010682, 9.7907632 48.1010647, 9.7908464 48.1010595)",,,,
"[1103813593, 1103646197]",False,Bismarckring,primary,False,74.084,4,B 465,50,"LINESTRING (9.7888111 48.1011414, 9.788626 48.1011214, 9.7884592 48.1010924, 9.7883803 48.1010692, 9.788053 48.1009578, 9.7878889 48.1009019)",,,,
18383381,False,Wielandstraße,residential,True,82.885,,,30,"LINESTRING (9.786264 48.100513, 9.7862426 48.1005587, 9.7862172 48.100631, 9.7860702 48.1010483, 9.7860035 48.1012377)",5,,,
18383393,False,Bismarckring,secondary,True,129.39999999999998,2,,50,"LINESTRING (9.786264 48.100513, 9.7865007 48.1005392, 9.7867373 48.1005654, 9.7871262 48.1006397, 9.7874855 48.1007526, 9.7877475 48.1008496, 9.7878889 48.1009019)",,,,
168221867,False,Wielandstraße,residential,False,132.558,,,30,"LINESTRING (9.786264 48.100513, 9.7863397 48.1003365, 9.7865355 48.0998796, 9.7865782 48.0997799, 9.7867541 48.0993667)",,,,
"[168221848, 591854823]",False,Bismarckring,secondary,False,184.731,,,50,"LINESTRING (9.786264 48.100513, 9.7860458 48.1004936, 9.7858437 48.1004797, 9.7856629 48.1004773, 9.7853839 48.1004837, 9.7850454 48.1005012, 9.7846913 48.1005346, 9.7845151 48.1005697, 9.7843801 48.1006144, 9.7839734 48.1007407, 9.7838658 48.1007821)",,,,
168647910,False,Bismarckring,secondary,True,16.865,,,50,"LINESTRING (9.7836516 48.1008325, 9.7838658 48.1007821)",,,,
23953388,False,Gießübelgasse,living_street,False,55.870999999999995,,,,"LINESTRING (9.7867541 48.0993667, 9.7869683 48.0995947, 9.7871129 48.0997589, 9.7871066 48.0998015)",,,,
23953389,False,Zeughausgasse,living_street,False,79.367,,,,"LINESTRING (9.7867541 48.0993667, 9.7873976 48.0994762, 9.7877649 48.0995897)",,,,
168221867,False,Wielandstraße,residential,False,48.06,,,30,"LINESTRING (9.7867541 48.0993667, 9.7868326 48.0991998, 9.7869022 48.0990653, 9.7868867 48.0989508)",,,,
168221867,False,Wielandstraße,residential,True,132.558,,,30,"LINESTRING (9.7867541 48.0993667, 9.7865782 48.0997799, 9.7865355 48.0998796, 9.7863397 48.1003365, 9.786264 48.100513)",,,,
18383387,True,Schulstraße,residential,False,69.785,,,30,"LINESTRING (9.7872581 48.0967491, 9.787376 48.0966956, 9.7874554 48.096653, 9.7875397 48.0965952, 9.7876438 48.0965548, 9.7877113 48.0965345, 9.7878407 48.0965039, 9.7879739 48.096484, 9.7880796 48.0964766)",,,,
18383386,False,Holzmarkt,residential,False,18.679,,,30,"LINESTRING (9.7868535 48.0968543, 9.7870901 48.0967973)",,,,
103635773,False,Holzmarkt,residential,False,51.312,,,,"LINESTRING (9.7868535 48.0968543, 9.7864179 48.0964961)",,,,
18383386,False,Holzmarkt,residential,True,32.275000000000006,,,30,"LINESTRING (9.7868535 48.0968543, 9.7867021 48.096938, 9.786619 48.0970188, 9.7865397 48.097049)",,,,
18383389,True,Sennhofgasse,residential,False,73.58699999999999,,,30,"LINESTRING (9.78952 48.09673, 9.7898213 48.0967885, 9.7904588 48.0969409)",,,,
"[601395625, 23952693]",True,Hindenburgstraße,residential,False,63.568,,,30,"LINESTRING (9.78952 48.09673, 9.7896799 48.0963007, 9.7896988 48.096246, 9.7897198 48.0961742)",,,,
23953364,True,Viehmarktstraße,residential,False,72.712,,,,"LINESTRING (9.790248 48.097422, 9.7893277 48.0971988)",,,,
18383391,True,Museumstraße,residential,False,84.86,,,30,"LINESTRING (9.790248 48.097422, 9.7901788 48.0976068, 9.7901238 48.0977958, 9.7901152 48.0978281, 9.7901055 48.0978597, 9.7899894 48.0980951, 9.7899769 48.0981618)",,,,
"[18383398, 856096329, 865749481, 856096337, 220031572]",True,Eisenbahnstraße,primary,False,112.13499999999999,2,B 465,50,"LINESTRING (9.7935272 48.1003632, 9.7935044 48.1003964, 9.7934744 48.1004399, 9.7933621 48.1005994, 9.793233 48.1007828, 9.7931658 48.1008783, 9.7930983 48.1009741, 9.7930361 48.1010625, 9.7929603 48.1011698, 9.7928875 48.1012767)",,,,
"[319645402, 18383394]",True,Bahnhofstraße,primary,False,101.60500000000002,2,B 465,50,"LINESTRING (9.7925325 48.1014613, 9.7924821 48.1014314, 9.792423 48.1013888, 9.791809 48.100874, 9.7917056 48.1007873, 9.7916667 48.1007547)",,,,
139710450,True,Vollmerstraße,residential,False,64.003,,,,"LINESTRING (9.7925325 48.1014613, 9.792472 48.1015475, 9.7921477 48.1019763)",,,,
23953361,True,Bahnhofstraße,residential,False,145.292,,,30,"LINESTRING (9.7916667 48.1007547, 9.7915605 48.1006694, 9.7914136 48.100575, 9.7912061 48.100432, 9.7910746 48.1003346, 9.7908027 48.1002161, 9.7906971 48.1001701, 9.790123 48.0999793)",5,,,
"[99091950, 210392711]",False,Bismarckring,primary,False,70.70100000000001,2,B 465,50,"LINESTRING (9.7916667 48.1007547, 9.7916001 48.100795, 9.7915179 48.1008322, 9.7912137 48.1009699, 9.7911268 48.1010041, 9.7910262 48.1010348, 9.7909462 48.1010499, 9.7908464 48.1010595)",,,,
799568085,False,Bismarckring,primary,True,25.236,4,B 465,50,"LINESTRING (9.7916667 48.1007547, 9.7918807 48.1006377, 9.7919296 48.1006109)",,,,
23957724,False,Ulmer Straße,unclassified,False,61.018,,,50,"LINESTRING (9.7954837 48.1009142, 9.7953455 48.1008828, 9.794731 48.1006951)",,,,
26389955,False,Eisenbahnstraße,primary,False,86.506,2,B 465,50,"LINESTRING (9.7954837 48.1009142, 9.7954193 48.1008327, 9.7953797 48.1007205, 9.7951404 48.1001728)",,,,
"[826966008, 26389954, 26389955]",False,"['Eisenbahnstraße', 'Ulmer Straße']",primary,True,46.979,"['2', '3']",B 465,50,"LINESTRING (9.7954837 48.1009142, 9.7955427 48.1009518, 9.7956191 48.1009826, 9.7958962 48.1010607, 9.7960432 48.1011047)",,yes,,
23954945,False,Gartenstraße,residential,True,51.47,,,,"LINESTRING (9.7843118 48.1026497, 9.7842524 48.1026268, 9.783712 48.1024177)",,,,
"[168647908, 1126701942]",False,Birkenharder Straße,secondary,True,198.612,,L 273,50,"LINESTRING (9.7843118 48.1026497, 9.7844014 48.1025279, 9.7844617 48.1024138, 9.7845291 48.1021502, 9.7845374 48.1017701, 9.7844878 48.1016217, 9.7844075 48.1014927, 9.7841947 48.1012961, 9.7839972 48.1011537, 9.7839706 48.1011277, 9.7838673 48.1010271)",,,,
658911678,True,Saulgauer Straße,primary,False,71.17,2,B 312,30,"LINESTRING (9.7856045 48.0943546, 9.7858737 48.0944727, 9.7863931 48.0947181)",,,,
18380053,False,Kolpingstraße,primary,True,97.23700000000001,2,B 312,30,"LINESTRING (9.7890743 48.0941348, 9.7888845 48.0942407, 9.788602 48.0943905, 9.7883676 48.094505, 9.7881304 48.0946194, 9.7880774 48.0946447, 9.7880327 48.0946639)",,,,
"[53185481, 53185482, 18380052]",True,Felsengartenstraße,primary,False,35.467999999999996,"['2', '1']",B 312,"['50', '30']","LINESTRING (9.7844588 48.0950763, 9.7845079 48.0950118, 9.784551 48.0949568, 9.78456 48.0949453, 9.7846035 48.0948932, 9.7846841 48.0947951)",,yes,,
23952411,True,Memelstraße,residential,False,64.163,,,,"LINESTRING (9.7934393 48.0939581, 9.7935476 48.0939019, 9.7936361 48.0938939, 9.793758 48.0939127, 9.794165 48.0939853, 9.794253 48.094001)",,,,
"[102917179, 29058550]",False,Adenauerallee,residential,"[False, True]",349.46000000000004,,,,"LINESTRING (9.794253 48.094001, 9.7943977 48.0940483, 9.7955979 48.0942951, 9.7958728 48.0943489, 9.7959476 48.0943938, 9.7959874 48.0944462, 9.7959884 48.0944969, 9.7959521 48.0945648, 9.7959118 48.0946111, 9.7958786 48.0946493, 9.7957177 48.0948295, 9.7952297 48.0953762, 9.7945012 48.0960267)",,,,
29058553,False,Rollinstraße,tertiary,False,11.268,,,,"LINESTRING (9.7925886 48.0962081, 9.7925704 48.0963087)",,,,
23952413,False,Adenauerallee,residential,False,62.413999999999994,,,,"LINESTRING (9.7925886 48.0962081, 9.7927031 48.096212, 9.7930831 48.0962169, 9.7934287 48.0962225)",,,,
320377159,False,Rollinstraße,tertiary,True,250.378,2,,50,"LINESTRING (9.7925886 48.0962081, 9.7926564 48.0956893, 9.7927066 48.0953058, 9.7928803 48.0943423, 9.792921 48.0942046, 9.792938 48.0941479, 9.7930014 48.0939757)",,,,
23952413,False,Adenauerallee,residential,False,55.929,,,,"LINESTRING (9.7934287 48.0962225, 9.7938392 48.096187, 9.7941584 48.0961104)",,,,
23952413,False,Adenauerallee,residential,True,62.414,,,,"LINESTRING (9.7934287 48.0962225, 9.7930831 48.0962169, 9.7927031 48.096212, 9.7925886 48.0962081)",,,,
23952415,False,Karlsbadweg,residential,True,212.82300000000004,,,30,"LINESTRING (9.7934287 48.0962225, 9.7935384 48.0952581, 9.7936923 48.0944551, 9.7937352 48.0943209)",,,,
23952413,False,Adenauerallee,residential,False,27.106,,,,"LINESTRING (9.7941584 48.0961104, 9.7945012 48.0960267)",,,,
23952413,False,Adenauerallee,residential,True,55.929,,,,"LINESTRING (9.7941584 48.0961104, 9.7938392 48.096187, 9.7934287 48.0962225)",,,,
23952414,True,Stettinweg,residential,False,209.437,,,30,"LINESTRING (9.7941584 48.0961104, 9.7941085 48.0956577, 9.7941388 48.0953122, 9.7942984 48.0946917, 9.794427 48.094246)",,,,
23952413,False,Adenauerallee,residential,True,27.106,,,,"LINESTRING (9.7945012 48.0960267, 9.7941584 48.0961104)",,,,
"[102917179, 29058550]",False,Adenauerallee,residential,"[False, True]",349.46,,,,"LINESTRING (9.7945012 48.0960267, 9.7952297 48.0953762, 9.7957177 48.0948295, 9.7958786 48.0946493, 9.7959118 48.0946111, 9.7959521 48.0945648, 9.7959884 48.0944969, 9.7959874 48.0944462, 9.7959476 48.0943938, 9.7958728 48.0943489, 9.7955979 48.0942951, 9.7943977 48.0940483, 9.794253 48.094001)",,,,
"[29228609, 23952419, 40875916, 40875917, 601395630, 29058551]",False,Breslaustraße,residential,True,480.43599999999986,,,30,"LINESTRING (9.7945012 48.0960267, 9.7951713 48.0962462, 9.795846 48.0963823, 9.7959023 48.0963978, 9.7959293 48.0964393, 9.7959513 48.096489, 9.7959604 48.0965477, 9.7959462 48.0966035, 9.7952092 48.0977421, 9.795166 48.0978111, 9.7950444 48.0978936, 9.7949049 48.0979324, 9.7948196 48.0979177, 9.7946783 48.0978803, 9.7944505 48.0978201, 9.7942735 48.0977733, 9.794174 48.0977992, 9.7941061 48.097829, 9.7939756 48.0978965, 9.7935737 48.0980569, 9.7934782 48.0980848, 9.7934288 48.0980992, 9.7929306 48.0982387, 9.7928479 48.0982535, 9.7927857 48.0982646)",4,yes,,
18383366,True,Königsbergallee,secondary,False,49.027,2,L 280,50,"LINESTRING (9.794427 48.094246, 9.79379 48.0941303)",,,,
699860845,True,Karlsbadweg,residential,False,21.581,,,30,"LINESTRING (9.79379 48.0941303, 9.7937352 48.0943209)",,,,
18383366,True,Königsbergallee,secondary,False,61.039,2,L 280,50,"LINESTRING (9.79379 48.0941303, 9.7933145 48.094037, 9.7930724 48.0939897, 9.7930014 48.0939757)",,,,
"[23952418, 40875912, 858527913, 40875913, 601395629]",False,Danzigbrücke,residential,False,84.807,,,,"LINESTRING (9.7915955 48.0961702, 9.7914134 48.0963462, 9.7913205 48.0964493, 9.7912978 48.0964788, 9.7912156 48.0965841, 9.7911032 48.09673, 9.7910515 48.0967756, 9.7909897 48.0968123)",,yes,,
"[142967186, 858527932]",False,Saudengasse,residential,False,74.319,,,,"LINESTRING (9.7915955 48.0961702, 9.7916722 48.0961884, 9.7917638 48.0962089, 9.792248 48.0962877, 9.7923054 48.0962953, 9.7924605 48.0963055, 9.7925704 48.0963087)",,,,
23952421,False,Neherstraße,residential,False,51.481,,,,"LINESTRING (9.7927502 48.0993464, 9.7928702 48.0993508, 9.7932831 48.0994293, 9.7934207 48.0994571)",4,,,
320262138,False,Zeppelinring,secondary,False,83.13699999999999,,B 465,50,"LINESTRING (9.7927502 48.0993464, 9.7927584 48.0996273, 9.7927389 48.0997621, 9.7926899 48.0998669, 9.7926341 48.0999515, 9.7925562 48.1000696)",,,,
320262138,False,Zeppelinring,secondary,True,99.351,,B 465,50,"LINESTRING (9.7927502 48.0993464, 9.7927806 48.0987441, 9.7927877 48.0984533)",,,,
856096335,False,Waldseer Straße,secondary,True,30.887,2,,50,"LINESTRING (9.789946 48.095419, 9.7898534 48.0956898)",,,,
23952688,False,Martin-Luther-Straße,tertiary,True,114.738,,,50,"LINESTRING (9.789946 48.095419, 9.7898835 48.0953975, 9.7897709 48.0953597, 9.7885816 48.094935)",,,,
23952689,False,Schönfeldstraße,residential,False,81.195,,,,"LINESTRING (9.7885816 48.094935, 9.7881011 48.0955909)",,,,
23952688,False,Martin-Luther-Straße,tertiary,False,114.738,,,50,"LINESTRING (9.7885816 48.094935, 9.7897709 48.0953597, 9.7898835 48.0953975, 9.789946 48.095419)",,,,
23952688,False,Martin-Luther-Straße,tertiary,True,50.92400000000001,,,50,"LINESTRING (9.7885816 48.094935, 9.7881851 48.0947611, 9.7880845 48.0947041, 9.7880327 48.0946639)",,,,
23952689,False,Schönfeldstraße,residential,True,81.195,,,,"LINESTRING (9.7881011 48.0955909, 9.7885816 48.094935)",,,,
"[28841746, 41937574]",False,Maliweg,residential,False,127.648,,,,"LINESTRING (9.7881011 48.0955909, 9.7879884 48.0955742, 9.7873375 48.0954439, 9.7871555 48.0954394, 9.7870897 48.0954425, 9.7869663 48.0954482, 9.7867877 48.0954718, 9.7865397 48.0952884)",3,,,
28841746,False,Maliweg,residential,True,130.149,,,,"LINESTRING (9.7881011 48.0955909, 9.7897314 48.0959012, 9.7897871 48.0959101)",3,,,
"[168221865, 319951187]",False,Marktplatz,residential,False,85.551,,,30,"LINESTRING (9.7878831 48.0979801, 9.7875502 48.0977686, 9.7874081 48.0976845, 9.7872061 48.0975742, 9.7870041 48.0974855)",,,,
23953367,False,Waaghausstraße,residential,False,25.725,,,,"LINESTRING (9.7899769 48.0981618, 9.7902977 48.0982491)",,,,
99014027,False,Waaghausstraße,residential,False,49.269999999999996,,,,"LINESTRING (9.7899769 48.0981618, 9.7896495 48.0981645, 9.7895906 48.0980628, 9.7896119 48.0979483)",,,,
23952693,True,Hindenburgstraße,residential,False,54.116,,,30,"LINESTRING (9.7893277 48.0971988, 9.7894289 48.0969973, 9.78952 48.09673)",,,,
23953386,True,Karpfengasse,residential,False,68.211,,,30,"LINESTRING (9.7893277 48.0971988, 9.7889143 48.0971127, 9.7884381 48.0970497)",,,,
