osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,width
42085364,2,St 2218,Hauptstraße,secondary,False,False,7.531000000000001,"LINESTRING (10.5971969 49.0411744, 10.5972328 49.0411456, 10.5972782 49.0411388)",,,
672307451,2,St 2221,Poststraße,secondary,False,True,76.16499999999999,"LINESTRING (10.5971969 49.0411744, 10.5971893 49.0412118, 10.5971952 49.0412652, 10.597207 49.0413126, 10.59731 49.0416372, 10.597358 49.0417298, 10.5974678 49.0418212)",,,
1089869722,,St 2218,Dinkelsbühler Straße,secondary,False,False,24.085,"LINESTRING (10.5971969 49.0411744, 10.5970796 49.0411664, 10.5970025 49.0411662, 10.5968683 49.041178)",50,,
"[125959926, 866018567]",,,Lentersheimer Straße,tertiary,False,False,14.545,"LINESTRING (10.5961043 49.0449673, 10.5961466 49.0449649, 10.5963027 49.0449533)",30,,
"[606033722, 27750236]",,St 2221,Ansbacher Straße,secondary,False,False,210.963,"LINESTRING (10.5987729 49.0447883, 10.5987543 49.0446215, 10.5987477 49.0445617, 10.5987168 49.0442595, 10.5986963 49.0441118, 10.5986742 49.0439523, 10.59862 49.0436552, 10.5985858 49.0434759, 10.5985357 49.0431999, 10.5984904 49.042951, 10.5984813 49.0429012)",50,,
27750271,,,Brauhausstraße,residential,False,False,92.324,"LINESTRING (10.5987729 49.0447883, 10.5988608 49.0447793, 10.5998322 49.0446787, 10.5999872 49.0446637, 10.6000244 49.0446601)",,,
741601046,,,Lentersheimer Straße,tertiary,False,True,42.998999999999995,"LINESTRING (10.5987729 49.0447883, 10.5986946 49.044802, 10.5983516 49.0448528, 10.5982754 49.044858, 10.5981948 49.0448599)",30,,
"[606033723, 27089324]",,St 2221,Oettinger Straße,secondary,False,False,136.67800000000003,"LINESTRING (10.5972782 49.0411388, 10.597473 49.0411484, 10.5978017 49.0411754, 10.5978677 49.0411848, 10.5981621 49.0412132, 10.5983358 49.0412087, 10.598415 49.0411993, 10.5984914 49.0411903, 10.598584 49.0411673, 10.5987245 49.0411132, 10.5990144 49.0409427)",50,,
"[658518993, 32250554, 998014053]",,,Marktstraße,residential,True,False,64.79899999999999,"LINESTRING (10.5972782 49.0411388, 10.5972787 49.0409903, 10.5972999 49.0408499, 10.5973011 49.0408266, 10.5973379 49.0407254, 10.5973485 49.0407076, 10.5973925 49.0406336, 10.5974345 49.0405722)",20,building_passage,
42085364,2,St 2218,Hauptstraße,secondary,False,True,7.531000000000001,"LINESTRING (10.5972782 49.0411388, 10.5972328 49.0411456, 10.5971969 49.0411744)",,,
658518996,,,Marktstraße,residential,False,False,15.476,"LINESTRING (10.5974345 49.0405722, 10.5975079 49.0404416)",20,,5.4
27020419,,,Sauergasse,residential,True,False,71.036,"LINESTRING (10.5974345 49.0405722, 10.597879 49.0405716, 10.5979395 49.0405715, 10.5980784 49.0405473, 10.5981328 49.0405378, 10.5983425 49.0404268)",20,,
27020419,,,Sauergasse,residential,True,False,41.262,"LINESTRING (10.5983425 49.0404268, 10.598633 49.0401818, 10.598687 49.0401324)",20,,
32250517,,,Rathausgäßchen,residential,False,False,57.32599999999999,"LINESTRING (10.5983425 49.0404268, 10.5980142 49.0400506, 10.5979122 49.0400029)",20,,
32250523,,,Kirchgasse,residential,False,True,41.333,"LINESTRING (10.598687 49.0401324, 10.5985412 49.0400315, 10.5984299 49.0398105)",20,,
32250529,,,Sauergasse,residential,False,False,142.975,"LINESTRING (10.598687 49.0401324, 10.5988833 49.0399523, 10.5989037 49.0399371, 10.5989801 49.0398644, 10.5990818 49.0397561, 10.5994356 49.0393344, 10.5994621 49.0392829, 10.5995053 49.039199, 10.5994964 49.0389945)",20,,
32250524,,,Hafenmarkt,residential,False,True,6.133,"LINESTRING (10.5994964 49.0389945, 10.5995779 49.0389808)",20,,
32250524,,,Hafenmarkt,residential,False,False,31.842,"LINESTRING (10.5994964 49.0389945, 10.5992452 49.0390644, 10.5990943 49.0391064)",20,,
