osmid,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes,ref,bridge
"[1204929040, 50545431]",Bundesstraße,secondary,50,False,False,86.464,"LINESTRING (8.4016888 51.3618165, 8.4022752 51.3619803, 8.4028381 51.3621152)",,"['2', '3']",L 743,
"[398540110, 76651120, 27056532, 629156148, 27546815]",Am Alten Güterbahnhof,residential,,False,"[False, True]",341.367,"LINESTRING (8.4016888 51.3618165, 8.4016509 51.3618746, 8.4014856 51.3621453, 8.4013462 51.3624183, 8.4013412 51.3624388, 8.4013419 51.3624605, 8.4013644 51.3624846, 8.4013914 51.3625032, 8.4014261 51.3625185, 8.4015611 51.3625677, 8.401692 51.3626155, 8.4018692 51.362667, 8.402007 51.362702, 8.4021624 51.362725, 8.4022879 51.3627343, 8.4024843 51.3627287, 8.4025779 51.3627304, 8.4026787 51.3627412, 8.4028401 51.3627816, 8.4029137 51.3628023, 8.4031989 51.3629011, 8.403469 51.363, 8.4035841 51.3630414, 8.4036843 51.3630567, 8.403767 51.3630567, 8.4038343 51.3630398, 8.404031 51.3628944, 8.4040899 51.3628437, 8.4043709 51.3626279, 8.4044647 51.3625467, 8.4045031 51.3625092)",,,,
10158071,Hermann-Löns-Straße,residential,30,False,True,52.13,"LINESTRING (8.3980092 51.3593606, 8.3978938 51.3593701, 8.3978013 51.3593755, 8.3977142 51.3593777, 8.3975632 51.3593723, 8.3974224 51.3593571, 8.3972663 51.3593347)",,,,
27056759,Antoniusstraße,residential,30,False,False,41.964,"LINESTRING (8.3980092 51.3593606, 8.3980463 51.3594222, 8.3980604 51.3594685, 8.3980715 51.3595589, 8.3980742 51.3596427, 8.3980688 51.3597326)",,,,
92467731,Hegeners Feld,residential,30,False,False,156.451,"LINESTRING (8.3980092 51.3593606, 8.3981185 51.3593403, 8.398443 51.3592859, 8.3986141 51.3592563, 8.3989023 51.3591992, 8.3991149 51.3591595, 8.3992854 51.3591258, 8.3993193 51.359116, 8.3993484 51.3590978, 8.3993552 51.3590769, 8.3993516 51.359051, 8.399343 51.3590294, 8.3992892 51.3589388, 8.3992409 51.3588628, 8.3991384 51.3587206, 8.3990515 51.3586101)",,,,
1204928564,Bundesstraße,secondary,50,False,False,38.382,"LINESTRING (8.4076967 51.3640538, 8.4075501 51.3639792, 8.4072682 51.3638357)",,3,L 743,
27056235,Zum Bergkloster,residential,,False,False,31.778,"LINESTRING (8.4072703 51.3623308, 8.4072422 51.3621707, 8.4071672 51.3620551)",,,,
265849147,Am Knochen,residential,,False,False,314.86,"LINESTRING (8.4072703 51.3623308, 8.4070141 51.362275, 8.4067345 51.3622046, 8.4059012 51.3619946, 8.4050765 51.3618184, 8.404064 51.3615885, 8.4040424 51.3615836, 8.4030189 51.3613468)",,,,
"[27055993, 1081128425]",Am Breberg,residential,,False,True,86.426,"LINESTRING (8.4030189 51.3613468, 8.402948 51.3617346, 8.402924 51.3618413, 8.4028941 51.3619505, 8.4028731 51.3620186, 8.4028381 51.3621152)",,,,
174150398,Am Breberg,residential,,False,False,100.412,"LINESTRING (8.4030189 51.3613468, 8.4030716 51.360776, 8.4030828 51.3604448)",,,,
265849147,Am Knochen,residential,,False,True,314.86,"LINESTRING (8.4030189 51.3613468, 8.4040424 51.3615836, 8.404064 51.3615885, 8.4050765 51.3618184, 8.4059012 51.3619946, 8.4067345 51.3622046, 8.4070141 51.362275, 8.4072703 51.3623308)",,,,
660993582,Bundesstraße,secondary,50,False,False,123.62799999999999,"LINESTRING (8.4028381 51.3621152, 8.4030518 51.3621653, 8.4035155 51.3622737, 8.4039062 51.3623636, 8.4045031 51.3625092)",,2,L 743,
"[1081128425, 27055993]",Am Breberg,residential,,False,False,86.426,"LINESTRING (8.4028381 51.3621152, 8.4028731 51.3620186, 8.4028941 51.3619505, 8.402924 51.3618413, 8.402948 51.3617346, 8.4030189 51.3613468)",,,,
"[1204929040, 50545431]",Bundesstraße,secondary,50,False,True,86.464,"LINESTRING (8.4028381 51.3621152, 8.4022752 51.3619803, 8.4016888 51.3618165)",,"['2', '3']",L 743,
174150398,Am Breberg,residential,,False,True,100.412,"LINESTRING (8.4030828 51.3604448, 8.4030716 51.360776, 8.4030189 51.3613468)",,,,
"[265849145, 27056531, 660993580, 27056235]","['Zum Bergkloster', 'Bergkloster']",residential,,False,True,343.594,"LINESTRING (8.4030828 51.3604448, 8.4035217 51.3605575, 8.403812 51.3606222, 8.404969 51.3608871, 8.4051078 51.3609294, 8.4051411 51.3609421, 8.4052066 51.3609672, 8.4052814 51.3610121, 8.4057296 51.3612808, 8.4058974 51.3613759, 8.4061093 51.3614661, 8.4061541 51.3614827, 8.4064768 51.3616019, 8.4065097 51.3616141, 8.4065374 51.3616257, 8.406802 51.3617362, 8.4069201 51.3617961, 8.4070298 51.3618811, 8.407063 51.3619143, 8.4071055 51.3619697, 8.4071672 51.3620551)",,,,
660993581,Am Breberg,residential,,False,False,150.195,"LINESTRING (8.4030828 51.3604448, 8.4030833 51.3602801, 8.403091 51.3602233, 8.4031041 51.3601541, 8.4031248 51.3600915, 8.4036302 51.3591979, 8.4036562 51.359153)",,,,
"[265849145, 27056235, 27056531, 660993580]","['Zum Bergkloster', 'Bergkloster']",residential,,False,False,343.594,"LINESTRING (8.4071672 51.3620551, 8.4071055 51.3619697, 8.407063 51.3619143, 8.4070298 51.3618811, 8.4069201 51.3617961, 8.406802 51.3617362, 8.4065374 51.3616257, 8.4065097 51.3616141, 8.4064768 51.3616019, 8.4061541 51.3614827, 8.4061093 51.3614661, 8.4058974 51.3613759, 8.4057296 51.3612808, 8.4052814 51.3610121, 8.4052066 51.3609672, 8.4051411 51.3609421, 8.4051078 51.3609294, 8.404969 51.3608871, 8.403812 51.3606222, 8.4035217 51.3605575, 8.4030828 51.3604448)",,,,
27056235,Zum Bergkloster,residential,,False,True,31.778,"LINESTRING (8.4071672 51.3620551, 8.4072422 51.3621707, 8.4072703 51.3623308)",,,,
27546813,Am Bähnchen,residential,,False,False,33.261,"LINESTRING (8.4020335 51.3606877, 8.4020968 51.3603912)",,2,,
27056630,Ludwigstraße,residential,,False,True,120.16999999999999,"LINESTRING (8.4020335 51.3606877, 8.4015581 51.3606401, 8.4007908 51.3605757, 8.4003246 51.3605186)",,,,
27546813,Am Bähnchen,residential,,False,True,128.766,"LINESTRING (8.4020335 51.3606877, 8.4019564 51.3610694, 8.4019221 51.3612785, 8.4018842 51.3614952, 8.4018516 51.3615836, 8.4017878 51.3616898, 8.4016888 51.3618165)",,2,,
27546813,Am Bähnchen,residential,,False,True,33.261,"LINESTRING (8.4020968 51.3603912, 8.4020335 51.3606877)",,2,,
27546813,Am Bähnchen,residential,,False,False,92.025,"LINESTRING (8.4020968 51.3603912, 8.4022169 51.3599919, 8.4022751 51.3598512, 8.4023332 51.3597385, 8.4024234 51.3595913)",,2,,
252891286,Ludwigstraße,residential,,False,True,120.28999999999999,"LINESTRING (8.4020968 51.3603912, 8.4017438 51.3603217, 8.401512 51.360285, 8.4013785 51.3602677, 8.4013083 51.3602607, 8.4012363 51.3602566, 8.4011674 51.3602547, 8.401018 51.3602572, 8.4008838 51.3602607, 8.4007199 51.3602682, 8.4005758 51.3602802, 8.4003978 51.3603007)",,,,
27056631,Marienstraße,residential,,False,True,57.845,"LINESTRING (8.4024234 51.3595913, 8.4018176 51.3595074, 8.4017542 51.3595041, 8.4017079 51.3595041, 8.4016054 51.3595076)",,,,
"[27546813, 37573390]",Am Bähnchen,residential,,False,False,142.462,"LINESTRING (8.4024234 51.3595913, 8.402972 51.3589102, 8.4031328 51.3587301, 8.4033617 51.3584521)",,2,,
27546813,Am Bähnchen,residential,,False,True,92.025,"LINESTRING (8.4024234 51.3595913, 8.4023332 51.3597385, 8.4022751 51.3598512, 8.4022169 51.3599919, 8.4020968 51.3603912)",,2,,
59858495,Ludwigstraße,residential,,False,False,24.757,"LINESTRING (8.4003246 51.3605186, 8.4003978 51.3603007)",,,,
27056630,Ludwigstraße,residential,,False,False,120.16999999999999,"LINESTRING (8.4003246 51.3605186, 8.4007908 51.3605757, 8.4015581 51.3606401, 8.4020335 51.3606877)",,,,
59858495,Ludwigstraße,residential,,False,True,64.623,"LINESTRING (8.4003246 51.3605186, 8.4001677 51.3609716, 8.4001349 51.3610875)",,,,
27056629,Marienstraße,residential,,False,False,72.997,"LINESTRING (8.4005998 51.3596991, 8.4016054 51.3595076)",,,,
"[45046753, 45046754, 407686573]",Ludwigstraße,residential,,False,False,299.025,"LINESTRING (8.4005998 51.3596991, 8.4007273 51.3593193, 8.400775 51.3591772, 8.4008654 51.358908, 8.4009059 51.3588565, 8.401679 51.3580135, 8.4023982 51.3572894)",,,,yes
"[407686571, 407686573]",Ludwigstraße,residential,,False,True,68.349,"LINESTRING (8.4005998 51.3596991, 8.4004338 51.3601933, 8.4003978 51.3603007)",,,,yes
"[45046753, 45046754, 407686573]",Ludwigstraße,residential,,False,True,299.025,"LINESTRING (8.4023982 51.3572894, 8.401679 51.3580135, 8.4009059 51.3588565, 8.4008654 51.358908, 8.400775 51.3591772, 8.4007273 51.3593193, 8.4005998 51.3596991)",,,,yes
27056629,Marienstraße,residential,,False,True,72.997,"LINESTRING (8.4016054 51.3595076, 8.4005998 51.3596991)",,,,
27056629,Marienstraße,residential,,False,False,197.60600000000002,"LINESTRING (8.4016054 51.3595076, 8.401716 51.3594601, 8.4017527 51.3594433, 8.4017964 51.3594149, 8.4018322 51.3593895, 8.402009 51.3592415, 8.4020969 51.3591637, 8.4021659 51.3590975, 8.4024301 51.3588446, 8.4024931 51.3587675, 8.4025448 51.3587001, 8.4026449 51.3585606, 8.4028155 51.3583618, 8.4028338 51.3583425, 8.4028613 51.3583233, 8.4028794 51.3583195, 8.4029029 51.3583187, 8.4030309 51.3583488, 8.4031 51.3583706, 8.4031601 51.3583893, 8.4033617 51.3584521)",,,,
27056631,Marienstraße,residential,,False,False,57.845,"LINESTRING (8.4016054 51.3595076, 8.4017079 51.3595041, 8.4017542 51.3595041, 8.4018176 51.3595074, 8.4024234 51.3595913)",,,,
"[398540110, 76651120, 27056532, 629156148, 27546815]",Am Alten Güterbahnhof,residential,,False,"[False, True]",341.367,"LINESTRING (8.4045031 51.3625092, 8.4044647 51.3625467, 8.4043709 51.3626279, 8.4040899 51.3628437, 8.404031 51.3628944, 8.4038343 51.3630398, 8.403767 51.3630567, 8.4036843 51.3630567, 8.4035841 51.3630414, 8.403469 51.363, 8.4031989 51.3629011, 8.4029137 51.3628023, 8.4028401 51.3627816, 8.4026787 51.3627412, 8.4025779 51.3627304, 8.4024843 51.3627287, 8.4022879 51.3627343, 8.4021624 51.362725, 8.402007 51.362702, 8.4018692 51.362667, 8.401692 51.3626155, 8.4015611 51.3625677, 8.4014261 51.3625185, 8.4013914 51.3625032, 8.4013644 51.3624846, 8.4013419 51.3624605, 8.4013412 51.3624388, 8.4013462 51.3624183, 8.4014856 51.3621453, 8.4016509 51.3618746, 8.4016888 51.3618165)",,,,
"[1155184576, 1204928565, 29492757, 660993582]",Bundesstraße,secondary,50,False,"[False, True]",243.25100000000003,"LINESTRING (8.4045031 51.3625092, 8.4047373 51.3625735, 8.4049185 51.3626356, 8.4050638 51.3626931, 8.4051336 51.3627181, 8.4052337 51.362762, 8.4053269 51.3628013, 8.4054087 51.3628411, 8.4054884 51.3628819, 8.4056555 51.3629748, 8.4058043 51.3630654, 8.4058704 51.3631015, 8.405948 51.3631455, 8.4062704 51.3633251, 8.4064467 51.3634256, 8.4065957 51.3635048, 8.4067096 51.36356, 8.4068055 51.3636106, 8.4069322 51.3636723, 8.4072682 51.3638357)",,"['2', '3']",L 743,
660993582,Bundesstraße,secondary,50,False,True,123.628,"LINESTRING (8.4045031 51.3625092, 8.4039062 51.3623636, 8.4035155 51.3622737, 8.4030518 51.3621653, 8.4028381 51.3621152)",,2,L 743,
37573390,Am Bähnchen,residential,,False,True,101.96000000000001,"LINESTRING (8.4040462 51.3576409, 8.4035898 51.358175, 8.4033617 51.3584521)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,False,50.076,"LINESTRING (8.3998772 51.3579775, 8.3997207 51.3581633, 8.399659 51.3582357, 8.3995917 51.3583078, 8.399525 51.3583701)",,,,
1219770435,Kapellenstraße,residential,,False,False,43.915000000000006,"LINESTRING (8.3998772 51.3579775, 8.4001564 51.3580718, 8.4002008 51.3580862, 8.4002524 51.3581018, 8.4004444 51.3581512)",,,,
1219770435,Kapellenstraße,residential,,False,True,141.765,"LINESTRING (8.3998772 51.3579775, 8.3996527 51.3579104, 8.399474 51.3578622, 8.3992711 51.3578183, 8.3991273 51.3577883, 8.3989982 51.3577685, 8.3988735 51.3577499, 8.3987588 51.3577383, 8.3986248 51.3577277, 8.3984611 51.3577191, 8.3983058 51.3577135, 8.3981147 51.3577077, 8.3979065 51.357707)",,,,
59858495,Ludwigstraße,residential,,False,False,64.623,"LINESTRING (8.4001349 51.3610875, 8.4001677 51.3609716, 8.4003246 51.3605186)",,,,
29492755,Ruhrstraße,residential,,False,True,13.655,"LINESTRING (8.3963588 51.3617225, 8.3962278 51.3616309)",,,,
59858495,Ludwigstraße,residential,,False,True,24.757,"LINESTRING (8.4003978 51.3603007, 8.4003246 51.3605186)",,,,
252891286,Ludwigstraße,residential,,False,False,120.29,"LINESTRING (8.4003978 51.3603007, 8.4005758 51.3602802, 8.4007199 51.3602682, 8.4008838 51.3602607, 8.401018 51.3602572, 8.4011674 51.3602547, 8.4012363 51.3602566, 8.4013083 51.3602607, 8.4013785 51.3602677, 8.401512 51.360285, 8.4017438 51.3603217, 8.4020968 51.3603912)",,,,
"[407686571, 407686573]",Ludwigstraße,residential,,False,False,68.349,"LINESTRING (8.4003978 51.3603007, 8.4004338 51.3601933, 8.4005998 51.3596991)",,,,yes
660993581,Am Breberg,residential,,False,True,150.195,"LINESTRING (8.4036562 51.359153, 8.4036302 51.3591979, 8.4031248 51.3600915, 8.4031041 51.3601541, 8.403091 51.3602233, 8.4030833 51.3602801, 8.4030828 51.3604448)",,,,
29492755,Ruhrstraße,residential,,False,False,13.655,"LINESTRING (8.3962278 51.3616309, 8.3963588 51.3617225)",,,,
"[138242616, 750306889, 10158144]",Ruhrstraße,residential,,False,True,37.425,"LINESTRING (8.3962278 51.3616309, 8.3962577 51.3616198, 8.3962773 51.361607, 8.3963267 51.361548, 8.3963654 51.3614937, 8.3964069 51.361436, 8.3964298 51.3614017, 8.3964733 51.3613364)",,,,
"[10158123, 1162415951]",Heringhauser Straße,secondary,"['50', '70']",False,True,353.17799999999994,"LINESTRING (8.4004444 51.3581512, 8.4004044 51.3582125, 8.4003266 51.3583559, 8.4000349 51.358974, 8.3998821 51.3593233, 8.3997639 51.3596226, 8.3997279 51.3597216, 8.3996568 51.3600105, 8.3996125 51.3602808, 8.399537 51.360687, 8.399434 51.3611343, 8.3994149 51.3612512)",,2,L 776,
1219770435,Kapellenstraße,residential,,False,True,43.915,"LINESTRING (8.4004444 51.3581512, 8.4002524 51.3581018, 8.4002008 51.3580862, 8.4001564 51.3580718, 8.3998772 51.3579775)",,,,
44721441,Kapellenstraße,residential,,False,True,193.50600000000003,"LINESTRING (8.3979065 51.357707, 8.3977339 51.3577044, 8.3976021 51.3577006, 8.3974479 51.3576906, 8.3972779 51.3576763, 8.397126 51.3576613, 8.3969919 51.3576412, 8.3968393 51.3576147, 8.3966929 51.3575851, 8.396548 51.3575574, 8.3963321 51.3575105, 8.3961149 51.3574655, 8.3959271 51.357436, 8.3957742 51.3574184, 8.3956173 51.3574025, 8.3954942 51.3573924, 8.3954151 51.3573873, 8.3953668 51.3573851, 8.3952904 51.3573861, 8.3952401 51.3573878, 8.3951844 51.3573889)",,,,
1219770435,Kapellenstraße,residential,,False,False,141.76500000000001,"LINESTRING (8.3979065 51.357707, 8.3981147 51.3577077, 8.3983058 51.3577135, 8.3984611 51.3577191, 8.3986248 51.3577277, 8.3987588 51.3577383, 8.3988735 51.3577499, 8.3989982 51.3577685, 8.3991273 51.3577883, 8.3992711 51.3578183, 8.399474 51.3578622, 8.3996527 51.3579104, 8.3998772 51.3579775)",,,,
411777991,Thomas-Mann-Straße,residential,,False,True,50.92,"LINESTRING (8.3988444 51.3582018, 8.3989258 51.3582194, 8.3990271 51.3582362, 8.3991709 51.3582695, 8.399525 51.3583701)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,False,42.672999999999995,"LINESTRING (8.399525 51.3583701, 8.3994616 51.3584187, 8.3994063 51.3584547, 8.3993265 51.358497, 8.3992416 51.3585368, 8.3991337 51.35858, 8.3990515 51.3586101)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,True,50.076,"LINESTRING (8.399525 51.3583701, 8.3995917 51.3583078, 8.399659 51.3582357, 8.3997207 51.3581633, 8.3998772 51.3579775)",,,,
411777991,Thomas-Mann-Straße,residential,,False,False,50.92,"LINESTRING (8.399525 51.3583701, 8.3991709 51.3582695, 8.3990271 51.3582362, 8.3989258 51.3582194, 8.3988444 51.3582018)",,,,
92467731,Hegeners Feld,residential,30,False,True,156.45100000000002,"LINESTRING (8.3990515 51.3586101, 8.3991384 51.3587206, 8.3992409 51.3588628, 8.3992892 51.3589388, 8.399343 51.3590294, 8.3993516 51.359051, 8.3993552 51.3590769, 8.3993484 51.3590978, 8.3993193 51.359116, 8.3992854 51.3591258, 8.3991149 51.3591595, 8.3989023 51.3591992, 8.3986141 51.3592563, 8.398443 51.3592859, 8.3981185 51.3593403, 8.3980092 51.3593606)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,False,274.73400000000004,"LINESTRING (8.3990515 51.3586101, 8.3989339 51.3586415, 8.3988095 51.3586737, 8.3986844 51.3587022, 8.3985718 51.3587198, 8.3984524 51.3587349, 8.3983196 51.3587475, 8.3981922 51.3587575, 8.3980367 51.3587626, 8.3978811 51.3587642, 8.3977738 51.3587617, 8.3976745 51.3587517, 8.3975659 51.3587374, 8.3974613 51.3587198, 8.3973406 51.3586955, 8.3971676 51.3586519, 8.3970054 51.3586051, 8.3967559 51.3585305, 8.3965078 51.3584526, 8.3962638 51.3583756, 8.3959848 51.3582777, 8.395389 51.3580706)",,,,
411777988,Heinrich-Heine-Straße,residential,,False,True,42.672999999999995,"LINESTRING (8.3990515 51.3586101, 8.3991337 51.35858, 8.3992416 51.3585368, 8.3993265 51.358497, 8.3994063 51.3584547, 8.3994616 51.3584187, 8.399525 51.3583701)",,,,
