osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
12056640,,Ernst-Thälmann-Straße,residential,30,,False,False,198.16799999999995,"LINESTRING (13.7533038 52.4252628, 13.7534094 52.4251132, 13.7535102 52.4249547, 13.7536561 52.4247045, 13.7538202 52.4244176, 13.7539859 52.424128, 13.7540715 52.4239783, 13.7541382 52.4238617, 13.7541596 52.4238242, 13.7542085 52.4237387, 13.7542738 52.4236246, 13.7542954 52.4235868)",,
"[48704432, 209222154, 886634002, 48704437]",,Beuststraße,residential,30,,False,False,281.275,"LINESTRING (13.7533038 52.4252628, 13.753405 52.4252843, 13.7538991 52.4253691, 13.7539165 52.4253714, 13.7540001 52.4253822, 13.754067 52.4253915, 13.7541742 52.4254018, 13.7542274 52.4254036, 13.7542906 52.425401, 13.7543859 52.4253826, 13.7544986 52.4253482, 13.7547172 52.4252615, 13.7552282 52.4250689, 13.7553696 52.4250295, 13.7555159 52.4250162, 13.7556835 52.4250282, 13.7558258 52.425052, 13.7559571 52.42509, 13.7564348 52.4252931, 13.7564844 52.4253158, 13.7566436 52.425389, 13.7567123 52.4254379, 13.756798 52.425499, 13.7568428 52.4255372, 13.7569004 52.4256014)",,
"[32395488, 213541259, 24377914, 24377915, 24377917]",,"['Leo-Hendrik Baekeland-Brücke', 'Leo-Hendrik-Baekeland-Straße']",tertiary,"['50', '30']",,False,False,568.087,"LINESTRING (13.7569004 52.4256014, 13.7566957 52.4256266, 13.7562189 52.4256774, 13.7560658 52.4257267, 13.7559384 52.4258021, 13.7550142 52.4267166, 13.7545404 52.4271918, 13.7544419 52.4272998, 13.7543844 52.4274028, 13.7543638 52.4275205, 13.7543681 52.4276046, 13.7543907 52.4277024, 13.7544707 52.4278333, 13.7545834 52.4279731, 13.7546208 52.4280562, 13.7546296 52.4281379, 13.7546267 52.4282467, 13.7545983 52.4283534, 13.7545128 52.4286546, 13.7544878 52.4287612, 13.7544378 52.4289365, 13.7543398 52.4292519, 13.7542988 52.429395, 13.754251 52.4295321, 13.7541735 52.4296884, 13.754121 52.4298096, 13.7540597 52.4299081, 13.7540256 52.429938)",,yes
31427510,,Rudolf-Breitscheid-Straße,tertiary,30,,False,False,466.12200000000007,"LINESTRING (13.7569004 52.4256014, 13.7570585 52.4255714, 13.7571207 52.4255483, 13.7571896 52.4255028, 13.7572798 52.4253966, 13.7576482 52.4248957, 13.7576947 52.4248222, 13.75781 52.4245022, 13.7583375 52.4229597, 13.7584381 52.4226738, 13.7587822 52.4216536)",,
"[48704432, 886634002, 209222154, 48704437]",,Beuststraße,residential,30,,False,True,281.2749999999999,"LINESTRING (13.7569004 52.4256014, 13.7568428 52.4255372, 13.756798 52.425499, 13.7567123 52.4254379, 13.7566436 52.425389, 13.7564844 52.4253158, 13.7564348 52.4252931, 13.7559571 52.42509, 13.7558258 52.425052, 13.7556835 52.4250282, 13.7555159 52.4250162, 13.7553696 52.4250295, 13.7552282 52.4250689, 13.7547172 52.4252615, 13.7544986 52.4253482, 13.7543859 52.4253826, 13.7542906 52.425401, 13.7542274 52.4254036, 13.7541742 52.4254018, 13.754067 52.4253915, 13.7540001 52.4253822, 13.7539165 52.4253714, 13.7538991 52.4253691, 13.753405 52.4252843, 13.7533038 52.4252628)",,
"[1047599801, 209222171, 35333420]",,Rudolf-Breitscheid-Straße,residential,30,,False,True,57.934,"LINESTRING (13.7569004 52.4256014, 13.7569376 52.4256487, 13.756956 52.4256714, 13.7569838 52.4257057, 13.7569825 52.4257866, 13.7569581 52.4258334, 13.7569466 52.4258554, 13.7567743 52.4260843)",,
"[1178757324, 5057517, 5057518, 4068007]","['2', '3']",Friedrichstraße,secondary,30,,False,"[False, True]",151.382,"LINESTRING (13.7506355 52.4261211, 13.7507435 52.4260123, 13.7510084 52.4257581, 13.7511976 52.4255805, 13.7514598 52.4253361, 13.7516576 52.4251517, 13.7518488 52.4249784)",L 30,yes
814580978,1,Friedrichstraße,secondary,30,,True,False,55.400999999999996,"LINESTRING (13.7506355 52.4261211, 13.7506182 52.426293, 13.7506247 52.4264963, 13.7506254 52.4265166, 13.7506662 52.4266159)",L 30,
5057522,1,Bahnhofstraße,secondary,50,,True,False,33.583,"LINESTRING (13.7508079 52.42674, 13.750956 52.4268291, 13.7511264 52.4269701)",L 30,
1009867294,1,Friedensplatz,secondary,50,roundabout,True,False,17.129,"LINESTRING (13.7508079 52.42674, 13.7507998 52.4267911, 13.7507636 52.4268375, 13.7507038 52.4268736)",,
5057519,1,Friedrichstraße,secondary,50,,True,False,58.528000000000006,"LINESTRING (13.7504308 52.4266266, 13.7505074 52.4265123, 13.7505206 52.4264558, 13.75054 52.4262982, 13.7505704 52.4262062, 13.7506355 52.4261211)",L 30,
1009867293,1,Friedensplatz,secondary,50,roundabout,True,False,16.532,"LINESTRING (13.7504308 52.4266266, 13.7505462 52.4266027, 13.7506662 52.4266159)",,
1010720154,1,Friedensplatz,secondary,50,roundabout,True,False,13.771,"LINESTRING (13.7503229 52.4267283, 13.7503591 52.4266704, 13.7504308 52.4266266)",,
5057524,1,Berliner Straße,secondary,50,,True,False,45.4,"LINESTRING (13.7498065 52.4269613, 13.7498983 52.4269168, 13.7500529 52.4268816, 13.7501739 52.4268513, 13.7502056 52.4268434, 13.7503229 52.4267283)",L 38,
21875317,2,Berliner Straße,secondary,50,,False,False,91.654,"LINESTRING (13.7498065 52.4269613, 13.74954 52.4270137, 13.7493704 52.4270464, 13.7493017 52.4270597, 13.7491266 52.4270937, 13.7489983 52.4271201, 13.7489632 52.4271273, 13.7488259 52.4271537, 13.7485216 52.4272172)",L 38,
441817428,1,Friedensplatz,secondary,50,roundabout,True,False,10.313,"LINESTRING (13.7507038 52.4268736, 13.7506354 52.4268939, 13.7505601 52.4269003)",,
11126902,1,Berliner Straße,secondary,50,,True,False,42.804,"LINESTRING (13.7504164 52.4268699, 13.7502491 52.426904, 13.7500268 52.4269474, 13.7498065 52.4269613)",L 38,
1010720155,1,Friedensplatz,secondary,50,roundabout,True,False,17.724,"LINESTRING (13.7504164 52.4268699, 13.7503576 52.4268307, 13.750325 52.4267814, 13.7503229 52.4267283)",,
5057521,1,Bahnhofstraße,secondary,50,,True,False,31.229,"LINESTRING (13.7511264 52.4269701, 13.7509568 52.4269032, 13.7509351 52.4268985, 13.7508949 52.4268899, 13.7507038 52.4268736)",L 30,
"[35666448, 27459457, 590950338]",2,Bahnhofstraße,secondary,50,,False,True,328.477,"LINESTRING (13.7511264 52.4269701, 13.7514963 52.4272514, 13.7519215 52.4275693, 13.7524378 52.4279586, 13.7525116 52.4280144, 13.7526161 52.4281046, 13.7526654 52.4281614, 13.7526918 52.4282214, 13.7527007 52.428285, 13.7526849 52.4283803, 13.7526441 52.4285517, 13.7526194 52.4286293, 13.7523852 52.4293531, 13.7523333 52.4295212, 13.7523171 52.4295737)",L 30,
31427544,,Julius-Rütgers-Straße,residential,30,,False,False,35.667,"LINESTRING (13.7540256 52.429938, 13.7540501 52.4299484, 13.7541078 52.4299801, 13.7543322 52.4301035, 13.754425 52.4301463)",,
"[32395488, 213541259, 24377914, 24377915, 24377917]",,"['Leo-Hendrik Baekeland-Brücke', 'Leo-Hendrik-Baekeland-Straße']",tertiary,"['50', '30']",,False,True,568.087,"LINESTRING (13.7540256 52.429938, 13.7540597 52.4299081, 13.754121 52.4298096, 13.7541735 52.4296884, 13.754251 52.4295321, 13.7542988 52.429395, 13.7543398 52.4292519, 13.7544378 52.4289365, 13.7544878 52.4287612, 13.7545128 52.4286546, 13.7545983 52.4283534, 13.7546267 52.4282467, 13.7546296 52.4281379, 13.7546208 52.4280562, 13.7545834 52.4279731, 13.7544707 52.4278333, 13.7543907 52.4277024, 13.7543681 52.4276046, 13.7543638 52.4275205, 13.7543844 52.4274028, 13.7544419 52.4272998, 13.7545404 52.4271918, 13.7550142 52.4267166, 13.7559384 52.4258021, 13.7560658 52.4257267, 13.7562189 52.4256774, 13.7566957 52.4256266, 13.7569004 52.4256014)",,yes
"[5058257, 38375503]",,Julius-Rütgers-Straße,tertiary,50,,False,"[False, True]",123.705,"LINESTRING (13.7540256 52.429938, 13.753921 52.4298949, 13.7535928 52.4297933, 13.753358 52.4297327, 13.7530494 52.4296697, 13.7528863 52.4296392, 13.7525793 52.4296029, 13.75254 52.4295983, 13.7523171 52.4295737)",,
12056640,,Ernst-Thälmann-Straße,residential,30,,False,True,203.92000000000002,"LINESTRING (13.7553217 52.4218661, 13.7552446 52.4219349, 13.7551619 52.4220592, 13.7550778 52.4222092, 13.7549739 52.4223944, 13.7548744 52.4225719, 13.7548361 52.4226385, 13.7547686 52.4227573, 13.7547637 52.422766, 13.754601 52.423052, 13.7545435 52.4231532, 13.7545145 52.4232038, 13.7544904 52.423246, 13.7543697 52.4234572, 13.754333 52.4235213, 13.7542954 52.4235868)",,
"[860389744, 336698810]","['2', '3']",Friedrichstraße,secondary,30,,False,True,210.21200000000002,"LINESTRING (13.7535409 52.4215041, 13.7534677 52.4216861, 13.7534512 52.4217248, 13.7533843 52.4218681, 13.7533461 52.421957, 13.7532241 52.4222407, 13.7531925 52.4223141, 13.7529784 52.4228186, 13.7528994 52.4230093, 13.7528535 52.4231171, 13.7527596 52.4233335)",L 30,
12056640,,Ernst-Thälmann-Straße,residential,30,,False,False,203.92,"LINESTRING (13.7542954 52.4235868, 13.754333 52.4235213, 13.7543697 52.4234572, 13.7544904 52.423246, 13.7545145 52.4232038, 13.7545435 52.4231532, 13.754601 52.423052, 13.7547637 52.422766, 13.7547686 52.4227573, 13.7548361 52.4226385, 13.7548744 52.4225719, 13.7549739 52.4223944, 13.7550778 52.4222092, 13.7551619 52.4220592, 13.7552446 52.4219349, 13.7553217 52.4218661)",,
12056640,,Ernst-Thälmann-Straße,residential,30,,False,True,198.168,"LINESTRING (13.7542954 52.4235868, 13.7542738 52.4236246, 13.7542085 52.4237387, 13.7541596 52.4238242, 13.7541382 52.4238617, 13.7540715 52.4239783, 13.7539859 52.424128, 13.7538202 52.4244176, 13.7536561 52.4247045, 13.7535102 52.4249547, 13.7534094 52.4251132, 13.7533038 52.4252628)",,
24287438,,Wollankstraße,residential,30,,True,False,107.901,"LINESTRING (13.7542954 52.4235868, 13.7541473 52.4235574, 13.7531744 52.423401, 13.7529315 52.4233632, 13.7528993 52.4233582, 13.7527596 52.4233335)",,
"[860389744, 336698810]","['2', '3']",Friedrichstraße,secondary,30,,False,False,210.212,"LINESTRING (13.7527596 52.4233335, 13.7528535 52.4231171, 13.7528994 52.4230093, 13.7529784 52.4228186, 13.7531925 52.4223141, 13.7532241 52.4222407, 13.7533461 52.421957, 13.7533843 52.4218681, 13.7534512 52.4217248, 13.7534677 52.4216861, 13.7535409 52.4215041)",L 30,
"[860389744, 32395486]",2,Friedrichstraße,secondary,30,,False,True,194.418,"LINESTRING (13.7527596 52.4233335, 13.75274 52.4233813, 13.7527137 52.4234456, 13.7524885 52.4239919, 13.7524061 52.4241844, 13.7523235 52.4243767, 13.7522821 52.4244644, 13.7522229 52.4245739, 13.7521178 52.4247111, 13.7520183 52.4248218, 13.7518488 52.4249784)",L 30,
441817428,1,Friedensplatz,secondary,50,roundabout,True,False,10.443999999999999,"LINESTRING (13.7505601 52.4269003, 13.7504843 52.4268921, 13.7504164 52.4268699)",,
"[467030873, 780021707, 886705613]",,Ladestraße,unclassified,,,False,True,223.40200000000002,"LINESTRING (13.7505601 52.4269003, 13.7505428 52.4269472, 13.750531 52.4269699, 13.7505196 52.4269917, 13.7503153 52.4272122, 13.75025 52.4272827, 13.7498153 52.427725, 13.749704 52.4279056, 13.7496371 52.4280849, 13.7496226 52.4287725)",,
"[1132140520, 796476247]",2,Robinienweg,residential,,,False,False,187.84699999999998,"LINESTRING (13.7488906 52.4288735, 13.7489341 52.4286924, 13.7489469 52.4285855, 13.7489515 52.4285332, 13.7489598 52.4284569, 13.7489512 52.4284099, 13.7489189 52.428252, 13.7489122 52.4282194, 13.7488571 52.4280609, 13.7486948 52.4275785, 13.7486647 52.4275129, 13.7485932 52.4273574, 13.7485718 52.4273109, 13.7485562 52.4272769, 13.7485216 52.4272172)",,
21875317,2,Berliner Straße,secondary,50,,False,False,101.79599999999999,"LINESTRING (13.7485216 52.4272172, 13.7484071 52.4272391, 13.7480764 52.4272994, 13.7479175 52.4273268, 13.7478097 52.4273454, 13.7475503 52.4273849, 13.747069 52.4274461)",L 38,
21875317,2,Berliner Straße,secondary,50,,False,True,91.65400000000001,"LINESTRING (13.7485216 52.4272172, 13.7488259 52.4271537, 13.7489632 52.4271273, 13.7489983 52.4271201, 13.7491266 52.4270937, 13.7493017 52.4270597, 13.7493704 52.4270464, 13.74954 52.4270137, 13.7498065 52.4269613)",L 38,
"[1132140520, 796476247]",2,Robinienweg,residential,,,False,True,187.847,"LINESTRING (13.7485216 52.4272172, 13.7485562 52.4272769, 13.7485718 52.4273109, 13.7485932 52.4273574, 13.7486647 52.4275129, 13.7486948 52.4275785, 13.7488571 52.4280609, 13.7489122 52.4282194, 13.7489189 52.428252, 13.7489512 52.4284099, 13.7489598 52.4284569, 13.7489515 52.4285332, 13.7489469 52.4285855, 13.7489341 52.4286924, 13.7488906 52.4288735)",,
24288009,,Löcknitzstraße,residential,,,False,False,145.34199999999998,"LINESTRING (13.7609127 52.4217941, 13.7607572 52.4217881, 13.7588762 52.4216632, 13.7588509 52.4216616, 13.7587822 52.4216536)",,
24288009,,Löcknitzstraße,residential,,,False,True,145.34199999999998,"LINESTRING (13.7587822 52.4216536, 13.7588509 52.4216616, 13.7588762 52.4216632, 13.7607572 52.4217881, 13.7609127 52.4217941)",,
31427510,,Rudolf-Breitscheid-Straße,tertiary,30,,False,True,466.12199999999996,"LINESTRING (13.7587822 52.4216536, 13.7584381 52.4226738, 13.7583375 52.4229597, 13.75781 52.4245022, 13.7576947 52.4248222, 13.7576482 52.4248957, 13.7572798 52.4253966, 13.7571896 52.4255028, 13.7571207 52.4255483, 13.7570585 52.4255714, 13.7569004 52.4256014)",,
35333365,,Scharnweberstraße,residential,30,,False,True,403.451,"LINESTRING (13.7567743 52.4260843, 13.7568496 52.426105, 13.7589035 52.4264256, 13.7591003 52.4264604, 13.759174 52.426487, 13.7592323 52.4265199, 13.7597403 52.4269515, 13.7606952 52.4277744, 13.760896 52.4279474, 13.7611915 52.4281975)",,
"[1047599801, 209222171, 35333420]",,Rudolf-Breitscheid-Straße,residential,30,,False,False,57.934000000000005,"LINESTRING (13.7567743 52.4260843, 13.7569466 52.4258554, 13.7569581 52.4258334, 13.7569825 52.4257866, 13.7569838 52.4257057, 13.756956 52.4256714, 13.7569376 52.4256487, 13.7569004 52.4256014)",,
"[308319934, 24288006]",,"['Flakenstraße', 'Rudolf-Breitscheid-Straße']",residential,30,,False,True,458.631,"LINESTRING (13.7567743 52.4260843, 13.7560589 52.4270442, 13.7560346 52.4271047, 13.7560489 52.4271826, 13.7561651 52.4273295, 13.7563106 52.4274684, 13.7570561 52.4280628, 13.7571729 52.4281905, 13.7573036 52.4284476, 13.7575218 52.429017, 13.7576801 52.4293948, 13.7578328 52.4298486)",,
"[308319934, 24288006]",,"['Flakenstraße', 'Rudolf-Breitscheid-Straße']",residential,30,,False,False,458.631,"LINESTRING (13.7578328 52.4298486, 13.7576801 52.4293948, 13.7575218 52.429017, 13.7573036 52.4284476, 13.7571729 52.4281905, 13.7570561 52.4280628, 13.7563106 52.4274684, 13.7561651 52.4273295, 13.7560489 52.4271826, 13.7560346 52.4271047, 13.7560589 52.4270442, 13.7567743 52.4260843)",,
21875317,2,Berliner Straße,secondary,50,,False,True,101.79599999999999,"LINESTRING (13.747069 52.4274461, 13.7475503 52.4273849, 13.7478097 52.4273454, 13.7479175 52.4273268, 13.7480764 52.4272994, 13.7484071 52.4272391, 13.7485216 52.4272172)",L 38,
35333365,,Scharnweberstraße,residential,30,,False,False,403.451,"LINESTRING (13.7611915 52.4281975, 13.760896 52.4279474, 13.7606952 52.4277744, 13.7597403 52.4269515, 13.7592323 52.4265199, 13.759174 52.426487, 13.7591003 52.4264604, 13.7589035 52.4264256, 13.7568496 52.426105, 13.7567743 52.4260843)",,
"[467030873, 780021707, 886705613]",,Ladestraße,unclassified,,,False,False,223.40200000000002,"LINESTRING (13.7496226 52.4287725, 13.7496371 52.4280849, 13.749704 52.4279056, 13.7498153 52.427725, 13.75025 52.4272827, 13.7503153 52.4272122, 13.7505196 52.4269917, 13.750531 52.4269699, 13.7505428 52.4269472, 13.7505601 52.4269003)",,
886630605,,Julius-Rütgers-Straße,residential,30,,False,True,62.496,"LINESTRING (13.7551611 52.429808, 13.754425 52.4301463)",,
