osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,bridge
16148019,True,2,K 92,Siemensstraße,secondary,50,False,13.735,"LINESTRING (10.7897634 52.4166523, 10.7895609 52.4166503)",,
16148999,True,2,,Friedrich-Ebert-Straße,tertiary,50,False,135.018,"LINESTRING (10.7897634 52.4166523, 10.7897684 52.4167443, 10.7898062 52.4175624, 10.7898567 52.4178646)",,
30093739,True,3,K 92,Siemensstraße,secondary,50,False,25.525,"LINESTRING (10.7853628 52.4167052, 10.7849892 52.416733)",,
"[148960309, 118427605]",True,1,,Rathausstraße,residential,"['50', '30']",False,153.035,"LINESTRING (10.7853628 52.4167052, 10.7853827 52.4168147, 10.7853935 52.4170361, 10.7854361 52.4172301, 10.7855313 52.4174423, 10.7856271 52.4175929, 10.7859685 52.4180113)",6,
125295603,True,3,K 92,Siemensstraße,secondary,50,False,33.734,"LINESTRING (10.7849892 52.416733, 10.7845516 52.4167608, 10.7844942 52.4167623)",,
"[16150002, 242941131]",True,1,,Siemensstraße,tertiary,50,False,71.287,"LINESTRING (10.7844942 52.4167623, 10.7843657 52.4168226, 10.7842206 52.4168412, 10.7840892 52.416878, 10.7839702 52.4169471, 10.7838624 52.4170657, 10.7837604 52.4171773)",,
32517879,True,2,K 92,Siemensstraße,secondary,50,False,53.194,"LINESTRING (10.7844942 52.4167623, 10.7839687 52.4167751, 10.7838723 52.4167775, 10.7837137 52.4167575)",,
12186188,True,3,K 92,Braunschweiger Straße,tertiary,50,False,42.410000000000004,"LINESTRING (10.7836465 52.4162986, 10.7836527 52.4163516, 10.7836794 52.4165362, 10.7837 52.4166786)",,
242941120,True,2,K 92,Siemensstraße,secondary,50,False,54.120999999999995,"LINESTRING (10.7836465 52.4162986, 10.7837566 52.4163946, 10.783812 52.4164454, 10.7838681 52.4164866, 10.7839081 52.416516, 10.7839876 52.416547, 10.7842188 52.416621)",,
29451709,False,,,Kaufhofpassage,residential,50,True,37.616,"LINESTRING (10.7858904 52.4235251, 10.7864263 52.4234377)",,
