osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access
10526143,Bürgermeister-Wagner-Straße,residential,30,False,False,115.12499999999999,"LINESTRING (11.6534225 48.2512719, 11.6534616 48.2512686, 11.6535036 48.2512651, 11.6541129 48.2511989, 11.654697 48.2511115, 11.6548602 48.2510855, 11.6549494 48.2510826)",,,
37697269,Freisinger Landstraße,tertiary,50,False,False,94.267,"LINESTRING (11.6534225 48.2512719, 11.6534587 48.2514702, 11.6535169 48.251807, 11.653523 48.2518447, 11.6535667 48.2521142)",St 2350,,
707835606,Freisinger Landstraße,tertiary,50,False,True,81.64,"LINESTRING (11.6534225 48.2512719, 11.6533979 48.251163, 11.653395 48.2511485, 11.6533036 48.2507232, 11.6532653 48.2505452)",St 2350,,
10512950,Mühlgasse,residential,,False,True,61.480999999999995,"LINESTRING (11.6559124 48.2478242, 11.6552169 48.2479052, 11.6550963 48.2479251)",,2,
47120331,Mühlgasse,residential,,False,False,18.281,"LINESTRING (11.6559124 48.2478242, 11.6561136 48.247798, 11.6561548 48.247793)",,,
47120331,Mühlgasse,residential,,False,False,14.425,"LINESTRING (11.6561548 48.247793, 11.656262 48.2477832, 11.6563483 48.2477881)",,,
47120331,Mühlgasse,residential,,False,True,18.281,"LINESTRING (11.6561548 48.247793, 11.6561136 48.247798, 11.6559124 48.2478242)",,,
39625023,Brunnenweg,residential,,False,True,89.618,"LINESTRING (11.6563483 48.2477881, 11.6564207 48.2478067, 11.6564852 48.2478338, 11.6565355 48.247869, 11.656571 48.2479122, 11.6568717 48.2484838)",,,
47120331,Mühlgasse,residential,,False,True,14.425,"LINESTRING (11.6563483 48.2477881, 11.656262 48.2477832, 11.6561548 48.247793)",,,
47120333,Hüterweg,residential,,False,False,28.43,"LINESTRING (11.6570353 48.2498946, 11.6571594 48.2498998, 11.6573217 48.2499065, 11.6574123 48.2498834)",,,
159713009,Brunnenweg,residential,,False,True,112.185,"LINESTRING (11.6570353 48.2498946, 11.6570293 48.2499319, 11.6569902 48.2501749, 11.6569869 48.2502772, 11.6569965 48.2503311, 11.6569793 48.2505894, 11.6569728 48.2506945, 11.6569575 48.2509009)",,,
162420523,Hüterweg,residential,,False,True,211.22899999999998,"LINESTRING (11.6570353 48.2498946, 11.6564131 48.2498195, 11.6562564 48.2497997, 11.6560435 48.2497825, 11.6559332 48.2497663, 11.6557074 48.2497578, 11.655471 48.2497691, 11.6553603 48.249784, 11.654896 48.2498523, 11.6542301 48.2499502)",,,
10697388,Riemerfeldring,residential,30,False,True,55.598,"LINESTRING (11.6569575 48.2509009, 11.6562369 48.2510415)",,,
47120328,Riemerfeldring,residential,30,False,False,16.461,"LINESTRING (11.6569575 48.2509009, 11.6570649 48.2509078, 11.6571788 48.2509151)",,,
159713009,Brunnenweg,residential,,False,False,112.185,"LINESTRING (11.6569575 48.2509009, 11.6569728 48.2506945, 11.6569793 48.2505894, 11.6569965 48.2503311, 11.6569869 48.2502772, 11.6569902 48.2501749, 11.6570293 48.2499319, 11.6570353 48.2498946)",,,
10526143,Bürgermeister-Wagner-Straße,residential,30,False,True,115.12500000000001,"LINESTRING (11.6549494 48.2510826, 11.6548602 48.2510855, 11.654697 48.2511115, 11.6541129 48.2511989, 11.6535036 48.2512651, 11.6534616 48.2512686, 11.6534225 48.2512719)",,,
10697388,Riemerfeldring,residential,30,False,False,98.964,"LINESTRING (11.6549494 48.2510826, 11.6550229 48.2510965, 11.6551501 48.2511345, 11.6552863 48.2511643, 11.6554371 48.251175, 11.6555861 48.2511619, 11.6560195 48.2510798, 11.6562369 48.2510415)",,,
10697392,Römerhofweg,living_street,,False,False,137.337,"LINESTRING (11.6549494 48.2510826, 11.6549447 48.2510637, 11.6549259 48.2509882, 11.6548064 48.2507743, 11.6547281 48.2506366, 11.6546389 48.2504796, 11.6545344 48.2503138, 11.654281 48.2500069, 11.6542602 48.2499827, 11.6542301 48.2499502)",,,
4629171,Poststraße,residential,30,False,True,48.805,"LINESTRING (11.645425 48.2481981, 11.6455196 48.2481549, 11.6456738 48.2481034, 11.6460323 48.2480375)",,,
7652812,Umgehungsstraße,tertiary,50,False,True,193.938,"LINESTRING (11.645425 48.2481981, 11.6456553 48.2484597, 11.6457603 48.2485894, 11.6458142 48.2486561, 11.6459492 48.2488229, 11.6459978 48.2488853, 11.6462869 48.2492567, 11.646572 48.2496298, 11.646595 48.2496667, 11.6466042 48.2496802, 11.6466439 48.249741)",,2,
"[10526147, 10512950]","['Bürgermeister-Amon-Straße', 'Mühlgasse']",residential,30,False,False,289.82800000000003,"LINESTRING (11.651835 48.2492173, 11.6518947 48.2491525, 11.6519451 48.2490985, 11.6520108 48.2490435, 11.6520732 48.2489979, 11.6521695 48.2489447, 11.6522346 48.2489094, 11.6523163 48.2488817, 11.6524894 48.2488417, 11.6525764 48.2488258, 11.6526509 48.2488133, 11.6527068 48.2488035, 11.6530189 48.2487457, 11.6531354 48.2487265, 11.6534679 48.2486536, 11.6536094 48.2486159, 11.6538354 48.248545, 11.654584 48.2482766, 11.6547692 48.2481939, 11.6549699 48.2479836, 11.6550963 48.2479251)",,2,
"[41495985, 297108069, 297108070]",Münchener Straße,tertiary,50,False,False,154.361,"LINESTRING (11.651835 48.2492173, 11.6518847 48.2492352, 11.6520226 48.2492754, 11.6521567 48.2493133, 11.6526626 48.2494481, 11.6527624 48.2494778, 11.6528349 48.249507, 11.652891 48.2495384, 11.6529375 48.2495704, 11.6529799 48.2496063, 11.6530052 48.249631, 11.6530254 48.2496537, 11.6530563 48.2496957, 11.6530896 48.2497605, 11.6530995 48.2497804, 11.6531178 48.2498597, 11.653172 48.2501066)",St 2350,2,
41495985,Münchener Straße,tertiary,50,False,True,62.356,"LINESTRING (11.651835 48.2492173, 11.6517426 48.249182, 11.6516501 48.2491404, 11.6515669 48.2491002, 11.6514911 48.2490581, 11.6514261 48.2490141, 11.6513693 48.248966, 11.6513047 48.2489033, 11.6512462 48.2488307)",St 2350,2,
10526139,Schleißheimer Straße,tertiary,50,False,False,109.058,"LINESTRING (11.6512462 48.2488307, 11.6511557 48.2488602, 11.6510636 48.2489134, 11.6507129 48.2493337, 11.6506724 48.2493384, 11.650586 48.2493478, 11.6501924 48.2493932)",,2,
41495985,Münchener Straße,tertiary,50,False,False,62.355999999999995,"LINESTRING (11.6512462 48.2488307, 11.6513047 48.2489033, 11.6513693 48.248966, 11.6514261 48.2490141, 11.6514911 48.2490581, 11.6515669 48.2491002, 11.6516501 48.2491404, 11.6517426 48.249182, 11.651835 48.2492173)",St 2350,2,
41495987,Münchener Straße,tertiary,50,False,True,187.678,"LINESTRING (11.6512462 48.2488307, 11.6512095 48.2487542, 11.6511823 48.2486757, 11.6511568 48.2486018, 11.6511185 48.2484908, 11.6510614 48.248369, 11.6510319 48.2483061, 11.6509197 48.2481432, 11.6509007 48.2481146, 11.6508393 48.2480368, 11.6507599 48.2479509, 11.6505847 48.2477876, 11.6503402 48.2475826, 11.6502992 48.247552, 11.6501455 48.2474357, 11.6500512 48.2473768)",St 2350,2,
180084154,Münchener Straße,tertiary,50,False,False,9.304,"LINESTRING (11.6499573 48.2473212, 11.6500512 48.2473768)",St 2350,2,
4629171,Poststraße,residential,30,False,False,114.965,"LINESTRING (11.6499573 48.2473212, 11.6499007 48.2473377, 11.6498646 48.2473464, 11.6498278 48.2473552, 11.6496818 48.2474016, 11.6490738 48.2475128, 11.6484721 48.2476152)",,,
180084154,Münchener Straße,tertiary,50,False,True,9.304,"LINESTRING (11.6500512 48.2473768, 11.6499573 48.2473212)",St 2350,2,
41495987,Münchener Straße,tertiary,50,False,False,187.678,"LINESTRING (11.6500512 48.2473768, 11.6501455 48.2474357, 11.6502992 48.247552, 11.6503402 48.2475826, 11.6505847 48.2477876, 11.6507599 48.2479509, 11.6508393 48.2480368, 11.6509007 48.2481146, 11.6509197 48.2481432, 11.6510319 48.2483061, 11.6510614 48.248369, 11.6511185 48.2484908, 11.6511568 48.2486018, 11.6511823 48.2486757, 11.6512095 48.2487542, 11.6512462 48.2488307)",St 2350,2,
"[564132915, 5106573]",Schleißheimer Straße,tertiary,50,False,True,92.52499999999999,"LINESTRING (11.6466439 48.249741, 11.6464583 48.249759, 11.6464269 48.249762, 11.6459069 48.2498232, 11.6457896 48.2498373, 11.6456097 48.2498549, 11.6454103 48.249873)",,"['2', '3']",
7652812,Umgehungsstraße,tertiary,50,False,False,193.938,"LINESTRING (11.6466439 48.249741, 11.6466042 48.2496802, 11.646595 48.2496667, 11.646572 48.2496298, 11.6462869 48.2492567, 11.6459978 48.2488853, 11.6459492 48.2488229, 11.6458142 48.2486561, 11.6457603 48.2485894, 11.6456553 48.2484597, 11.645425 48.2481981)",,2,
176923478,Schleißheimer Straße,tertiary,50,False,False,265.581,"LINESTRING (11.6466439 48.249741, 11.6468057 48.2497253, 11.6471174 48.2496982, 11.6475813 48.2496541, 11.6479367 48.2496215, 11.6481118 48.2496047, 11.6487631 48.2495378, 11.649053 48.2495076, 11.6492799 48.2494858, 11.6500017 48.2494114, 11.6501241 48.2493998, 11.6501924 48.2493932)",,2,
194455338,Maier-Leibnitz-Straße,residential,30,False,False,91.379,"LINESTRING (11.6466439 48.249741, 11.6467141 48.2498537, 11.6467258 48.2498726, 11.6467602 48.2499219, 11.6468455 48.2500441, 11.6468881 48.2501053, 11.6469354 48.2501732, 11.6470561 48.2503458, 11.6471137 48.2504275, 11.6471336 48.2504522, 11.6471726 48.2504816)",,,
7652957,Einsteinstraße,residential,30,False,False,303.02299999999997,"LINESTRING (11.6471726 48.2504816, 11.6471541 48.2504994, 11.6471346 48.2505303, 11.6471088 48.2505653, 11.6470826 48.2505936, 11.6470595 48.2506112, 11.6470261 48.2506335, 11.6469865 48.2506546, 11.6467881 48.2507457, 11.6465876 48.2508626, 11.646465 48.2509444, 11.6464279 48.2509692, 11.6463501 48.2510368, 11.6462849 48.2511023, 11.6461998 48.2511985, 11.6461337 48.2512938, 11.6461135 48.2513551, 11.6461294 48.2514052, 11.6461269 48.2514566, 11.6460913 48.2515078, 11.6460345 48.2515442, 11.6460193 48.251594, 11.6460038 48.251702, 11.646004 48.2517931, 11.6460132 48.2518975, 11.6460385 48.2519567, 11.6460461 48.2520107, 11.6460357 48.2520715, 11.646084 48.2522244, 11.646104 48.2522519, 11.6461363 48.2522762, 11.6461678 48.2523075, 11.646188 48.2523679, 11.6462443 48.2525257, 11.6464179 48.2528592)",,,
194455338,Maier-Leibnitz-Straße,residential,30,False,False,12.520999999999999,"LINESTRING (11.6471726 48.2504816, 11.6472339 48.2504888, 11.6473104 48.2504986, 11.6473384 48.2505035)",,,
