osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,width
74497407,2,St 2045,von-Gumppenberg-Straße,secondary,False,False,51.682,"LINESTRING (11.0838829 48.5863755, 11.0839837 48.5863371, 11.0840828 48.5862897, 11.0841794 48.5862335, 11.0844189 48.5860782)",,,
74497407,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,30.554000000000002,"LINESTRING (11.0838829 48.5863755, 11.0837942 48.5864027, 11.0837579 48.5864139, 11.0836141 48.5864426, 11.0834872 48.5864499)",,,
24440762,,,von-Gumppenberg-Straße,residential,False,False,58.924,"LINESTRING (11.0844189 48.5860782, 11.0850233 48.586426)",,,
74497407,2,St 2045,von-Gumppenberg-Straße,secondary,False,False,74.027,"LINESTRING (11.0844189 48.5860782, 11.0849609 48.585713, 11.0851239 48.5856031)",,,
74497407,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,51.681999999999995,"LINESTRING (11.0844189 48.5860782, 11.0841794 48.5862335, 11.0840828 48.5862897, 11.0839837 48.5863371, 11.0838829 48.5863755)",,,
24440763,,,Schwedenstraße,residential,False,False,150.78099999999998,"LINESTRING (11.0851239 48.5856031, 11.0849923 48.5854714, 11.08486 48.5853415, 11.0847495 48.5851986, 11.0846826 48.5850903, 11.0846053 48.5849507, 11.0845765 48.584832, 11.0845384 48.5846855, 11.0845247 48.5846036, 11.0845173 48.5845062, 11.0845079 48.5844331, 11.0845486 48.5843439)",,,
74497407,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,74.027,"LINESTRING (11.0851239 48.5856031, 11.0849609 48.585713, 11.0844189 48.5860782)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,False,63.28999999999999,"LINESTRING (11.0851239 48.5856031, 11.0855171 48.5853682, 11.0858094 48.585266)",,,
24441104,,,von-Gumppenberg-Straße,residential,False,False,115.597,"LINESTRING (11.0858094 48.585266, 11.0858097 48.5853541, 11.0858054 48.5854102, 11.0857975 48.5855136, 11.0857557 48.5856084, 11.0857201 48.5856484, 11.085659 48.5856937, 11.085557 48.5857485, 11.0854168 48.5858256, 11.0853155 48.586198)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,False,69.242,"LINESTRING (11.0858094 48.585266, 11.0858481 48.5852532, 11.0860731 48.5851789, 11.086342 48.5851112, 11.086667 48.5850105)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,63.28999999999999,"LINESTRING (11.0858094 48.585266, 11.0855171 48.5853682, 11.0851239 48.5856031)",,,
24441108,,,Bürgermeister-Rohrmüller-Straße,residential,False,False,55.443,"LINESTRING (11.086667 48.5850105, 11.0865309 48.5848623, 11.0864384 48.5846515, 11.0863659 48.5845573)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,False,177.677,"LINESTRING (11.086667 48.5850105, 11.0873863 48.5848969, 11.0879113 48.5848139, 11.0885199 48.5847272, 11.0887979 48.5846877, 11.0890179 48.5846449)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,69.24199999999999,"LINESTRING (11.086667 48.5850105, 11.086342 48.5851112, 11.0860731 48.5851789, 11.0858481 48.5852532, 11.0858094 48.585266)",,,
74497400,,St 2045,von-Gumppenberg-Straße,secondary,False,False,20.288,"LINESTRING (11.0890179 48.5846449, 11.0892728 48.5845752)",50,,
74497395,,,Neuburger Straße,residential,False,True,37.542,"LINESTRING (11.0890179 48.5846449, 11.0890302 48.5847063, 11.0890416 48.5847629, 11.0890447 48.5848655, 11.0890308 48.5849811)",,,
1112648701,2,St 2045,von-Gumppenberg-Straße,secondary,False,True,177.677,"LINESTRING (11.0890179 48.5846449, 11.0887979 48.5846877, 11.0885199 48.5847272, 11.0879113 48.5848139, 11.0873863 48.5848969, 11.086667 48.5850105)",,,
