osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
30052993,St 2159,Hütgraben,secondary,50,False,False,27.135,"LINESTRING (12.4222276 49.461228, 12.4221004 49.4609984)",
4626623,,Am Bleichanger,residential,30,False,False,68.532,"LINESTRING (12.4222276 49.461228, 12.4221114 49.4613948, 12.4219432 49.461814)",
6228829,St 2159,Schönseer Straße,secondary,50,False,False,226.32899999999998,"LINESTRING (12.4222276 49.461228, 12.422454 49.4613118, 12.4229717 49.4614059, 12.4236335 49.461532, 12.4241019 49.4616233, 12.4244541 49.4616798, 12.4247853 49.461733, 12.4252126 49.4618266)",2
1054040333,St 2159,Dr.-Max-Schwarz-Platz,secondary,50,False,False,15.749,"LINESTRING (12.4186786 49.4584216, 12.4188657 49.4584942)",2
6993383,SAD 42,Bezirksamtstraße,tertiary,,False,False,74.99799999999999,"LINESTRING (12.4186786 49.4584216, 12.418413 49.4585111, 12.4181365 49.4586099, 12.4178035 49.4587794)",
26193678,St 2159,Zum Bahnhof,secondary,50,False,True,210.422,"LINESTRING (12.4186786 49.4584216, 12.4185111 49.4582951, 12.4183049 49.4580938, 12.4179963 49.4577604, 12.4175235 49.4572876, 12.4170695 49.4568466)",2
4626623,,Am Bleichanger,residential,30,False,False,92.52,"LINESTRING (12.4219432 49.461814, 12.4218257 49.4619169, 12.4216808 49.4620072, 12.4212786 49.4621726, 12.4209627 49.4623387)",
4626623,,Am Bleichanger,residential,30,False,True,68.532,"LINESTRING (12.4219432 49.461814, 12.4221114 49.4613948, 12.4222276 49.461228)",
8070330,,Kardinal-Bengsch-Straße,residential,30,False,False,202.92600000000002,"LINESTRING (12.4219432 49.461814, 12.4220494 49.4618988, 12.4221899 49.4622683, 12.4223352 49.4625898, 12.422494 49.4627739, 12.4226788 49.4629214, 12.4228515 49.4630396, 12.4230635 49.4631813, 12.4232199 49.4632981, 12.4233014 49.4633622)",
6993391,,Am Sandradl,residential,30,False,False,8.468,"LINESTRING (12.4209627 49.4623387, 12.4208833 49.4623947)",
4626623,,Am Bleichanger,residential,30,False,True,92.52,"LINESTRING (12.4209627 49.4623387, 12.4212786 49.4621726, 12.4216808 49.4620072, 12.4218257 49.4619169, 12.4219432 49.461814)",
8765369,,Schützenring,residential,30,False,True,334.02899999999994,"LINESTRING (12.4209627 49.4623387, 12.4207922 49.4623201, 12.420552 49.4623083, 12.4201128 49.4622875, 12.4197209 49.4623327, 12.4193807 49.4624109, 12.4190441 49.4625737, 12.4188664 49.4626903, 12.4187343 49.4627932, 12.4186102 49.462929, 12.4184205 49.4632739, 12.4182417 49.4636122, 12.4185606 49.463743, 12.4188976 49.4638789)",
8765369,,Schützenring,residential,30,False,True,7.538,"LINESTRING (12.419231 49.4641294, 12.4193296 49.4641073)",
4626617,,Bürgermeister-Fuhrmann-Straße,residential,30,False,False,58.376,"LINESTRING (12.419231 49.4641294, 12.4189264 49.464233, 12.4184641 49.4642586)",
