osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,tunnel,junction,bridge,access
31652115,,Stadelgasse,residential,,False,False,106.10500000000002,"LINESTRING (10.5078142 50.0314906, 10.5078194 50.0315646, 10.5078201 50.0315892, 10.5078301 50.0319527, 10.5079018 50.0323029, 10.5079498 50.0324382)",,,,,,
31652170,,Spenglergasse,residential,,False,False,53.106,"LINESTRING (10.508563 50.0328508, 10.5084802 50.0326346, 10.5084375 50.0324128, 10.5084501 50.0323824)",,,,,,
37848406,,Promenade,residential,,False,False,100.85400000000001,"LINESTRING (10.508563 50.0328508, 10.5091519 50.0326965, 10.5095554 50.0326112, 10.5096924 50.0325951, 10.5099035 50.032583)",,,,,,
37848406,,Promenade,residential,,False,True,82.264,"LINESTRING (10.508563 50.0328508, 10.5079875 50.0329851, 10.5075579 50.0330715, 10.5074752 50.0330931)",,,,,,
27600878,,Schlesingerstraße,residential,,True,False,50.459,"LINESTRING (10.5084501 50.0323824, 10.5090368 50.0323114, 10.5091444 50.0322986)",,,,,,
31652170,,Spenglergasse,residential,,False,True,53.106,"LINESTRING (10.5084501 50.0323824, 10.5084375 50.0324128, 10.5084802 50.0326346, 10.508563 50.0328508)",,,,,,
"[31652076, 1267908148]",,Spenglergasse,residential,30,False,True,99.34899999999999,"LINESTRING (10.5084501 50.0323824, 10.5084294 50.0322404, 10.5084103 50.0320971, 10.5083702 50.03192, 10.5083612 50.0318846, 10.5083547 50.0318594, 10.5083268 50.0316597, 10.5083223 50.0315634, 10.5083224 50.0315538, 10.5083228 50.0314936)",,,,,,
31825697,,Am Hang,residential,,False,True,93.08700000000002,"LINESTRING (10.5001893 50.0339162, 10.5003057 50.0340806, 10.5005623 50.0343203, 10.5007642 50.0344789, 10.5008786 50.0345374, 10.5009819 50.0345455)",,,,,,
27600986,,Pfarrgasse,residential,20,False,False,78.124,"LINESTRING (10.5059483 50.0333038, 10.5059597 50.0331894, 10.5059649 50.0331428, 10.5060491 50.0331232, 10.506087 50.0331011, 10.5061267 50.0330213, 10.5061641 50.032819, 10.5061804 50.0327566, 10.5062077 50.0326581)",4,,,,,
"[37848406, 729842286]",,Promenade,residential,,False,False,111.70400000000001,"LINESTRING (10.5059483 50.0333038, 10.505991 50.0332982, 10.5064373 50.0332596, 10.5069386 50.0331845, 10.506965 50.0331784, 10.5073824 50.0331091, 10.5074752 50.0330931)",,,,,,
729842287,,Promenade,residential,,False,True,55.010000000000005,"LINESTRING (10.5059483 50.0333038, 10.5055896 50.0333353, 10.5051828 50.0333565)",,,,,,
29327469,,Badergasse,residential,,False,True,53.877,"LINESTRING (10.503797 50.0314446, 10.5037694 50.0309604)",,,,,,
680574703,,Hauptstraße,secondary,30,False,False,2.801,"LINESTRING (10.503797 50.0314446, 10.5038362 50.0314441)",,St 2275,,,,
680574704,,Hauptstraße,secondary,30,False,True,48.693,"LINESTRING (10.503797 50.0314446, 10.5032241 50.0314868, 10.5031196 50.0314937)",,St 2275,,,,
29327469,,Badergasse,residential,,False,False,53.877,"LINESTRING (10.5037694 50.0309604, 10.503797 50.0314446)",,,,,,
29327469,,Badergasse,residential,,False,True,16.542,"LINESTRING (10.5037694 50.0309604, 10.5037585 50.0308118)",,,,,,
29327438,,Häckergasse,residential,,False,True,153.365,"LINESTRING (10.5037694 50.0309604, 10.5047739 50.0309433, 10.5054301 50.030933, 10.505693 50.0309123, 10.5059092 50.0308829)",,,,,,
"[88271512, 10418330]",2,Brückenstraße,secondary,50,False,False,25.494,"LINESTRING (10.5069573 50.0304201, 10.5069595 50.0303769, 10.5069731 50.0303312, 10.506969 50.0301917)",,St 2275,,,,
"[10418330, 680270909]",2,Brückenstraße,secondary,50,False,True,36.81399999999999,"LINESTRING (10.5069573 50.0304201, 10.5069527 50.0305405, 10.5069345 50.0306379, 10.5068975 50.0307479)",,St 2275,,,,
"[29327427, 31964726]",,Kesslergasse,residential,,False,False,65.922,"LINESTRING (10.5058533 50.0314746, 10.5058926 50.0311141, 10.5059031 50.0309936, 10.5059056 50.0309287, 10.5059092 50.0308829)",,,,,,
"[680574701, 680574702]",,Hauptstraße,secondary,30,False,False,33.593,"LINESTRING (10.5058533 50.0314746, 10.5059948 50.0314813, 10.5061895 50.0314871, 10.5063227 50.031493)",,St 2275,,,,
"[25025363, 680574700, 680574702]",,Hauptstraße,secondary,30,False,True,79.995,"LINESTRING (10.5058533 50.0314746, 10.5055234 50.0314576, 10.5052378 50.0314485, 10.5048025 50.0314396, 10.504735 50.0314399)",,St 2275,,,,
27600878,,Schlesingerstraße,residential,,True,False,36.271,"LINESTRING (10.5079498 50.0324382, 10.508169 50.0324121, 10.5084501 50.0323824)",,,,,,
31652115,,Stadelgasse,residential,,False,True,106.105,"LINESTRING (10.5079498 50.0324382, 10.5079018 50.0323029, 10.5078301 50.0319527, 10.5078201 50.0315892, 10.5078194 50.0315646, 10.5078142 50.0314906)",,,,,,
152629795,,Am Fröschgraben,residential,,False,False,80.647,"LINESTRING (10.5121378 50.0307288, 10.5121568 50.0312422, 10.5121612 50.0314049, 10.5121625 50.0314539)",,,,,,
"[152629794, 152629795, 152629799]",,"['Tränkberg', 'Fischerrain', 'Am Fröschgraben']",residential,50,False,True,261.646,"LINESTRING (10.5121378 50.0307288, 10.5121262 50.0305303, 10.5121392 50.0301807, 10.5121398 50.0301651, 10.5121119 50.0301583, 10.5120475 50.0301445, 10.5119483 50.0301393, 10.511841 50.0301445, 10.5117096 50.0301548, 10.5115889 50.0301583, 10.5114655 50.0301583, 10.5113206 50.0301583, 10.5111517 50.0301445, 10.5109103 50.0301221, 10.5105321 50.0301203, 10.5103577 50.0301238, 10.5102692 50.0301445, 10.5101535 50.0301711, 10.5101244 50.0302065, 10.5101271 50.0302272, 10.5101485 50.0302461, 10.5101834 50.0302823, 10.5102478 50.0303461, 10.5102934 50.0304012, 10.5103175 50.0304443, 10.5103443 50.0305011, 10.5103669 50.0306042, 10.5103693 50.0306274)",,,,,,
152629801,,Untere Maingasse,residential,,False,False,79.776,"LINESTRING (10.5121378 50.0307288, 10.5111919 50.0306579, 10.5110293 50.0306417)",,,,,,
24967396,,Engelmeßgasse,residential,20,False,True,31.73,"LINESTRING (10.5074752 50.0330931, 10.5073248 50.0328246)",4.2,,,,,
37848406,,Promenade,residential,,False,False,82.26400000000001,"LINESTRING (10.5074752 50.0330931, 10.5075579 50.0330715, 10.5079875 50.0329851, 10.508563 50.0328508)",,,,,,
"[729842286, 37848406]",,Promenade,residential,,False,True,111.70399999999998,"LINESTRING (10.5074752 50.0330931, 10.5073824 50.0331091, 10.506965 50.0331784, 10.5069386 50.0331845, 10.5064373 50.0332596, 10.505991 50.0332982, 10.5059483 50.0333038)",,,,,,
38148880,,Engelmeßgasse,residential,50,False,False,38.748999999999995,"LINESTRING (10.5074752 50.0330931, 10.5075274 50.0332596, 10.5075847 50.0334344)",7.3,,,,,
"[38045241, 571780179, 356075284]","['2', '1']",Amtskellergasse,residential,50,False,"[False, True]",177.702,"LINESTRING (10.5130168 50.029649, 10.5130554 50.0297569, 10.5131305 50.0300889, 10.5131269 50.0301585, 10.5131932 50.0307009, 10.5132625 50.0310911, 10.5133073 50.0312337)",3,,,,,
24808247,2,Am Ziegelbrunn,residential,50,False,True,60.421,"LINESTRING (10.5133073 50.0312337, 10.5132198 50.0312616, 10.5130737 50.0313038, 10.5130009 50.0313249, 10.5129093 50.0313497, 10.5128583 50.0313683, 10.5127088 50.0314441, 10.5126144 50.0315268)",,,,,,
"[38045241, 571780179, 356075284]","['2', '1']",Amtskellergasse,residential,50,False,"[False, True]",177.702,"LINESTRING (10.5133073 50.0312337, 10.5132625 50.0310911, 10.5131932 50.0307009, 10.5131269 50.0301585, 10.5131305 50.0300889, 10.5130554 50.0297569, 10.5130168 50.029649)",3,,,,,
"[27298143, 27298148, 39240287, 24967639]",2,"['Schwarze Brücke', 'Heideloffplatz']",tertiary,50,False,False,88.738,"LINESTRING (10.5134828 50.0324887, 10.5134242 50.0324162, 10.5132876 50.0322518, 10.5132328 50.0321811, 10.5129345 50.0317728)",,,,,yes,
39626255,1,,secondary,50,True,False,28.118,"LINESTRING (10.5134646 50.0327091, 10.5130788 50.0327594)",,St 2447,,,,
39626280,1,,secondary,50,True,False,11.536000000000001,"LINESTRING (10.5134646 50.0327091, 10.5134104 50.0326707, 10.5133833 50.0326218)",,St 2447,,roundabout,,
27278856,2,,secondary,50,False,True,415.496,"LINESTRING (10.5130788 50.0327594, 10.5121486 50.0330326, 10.5113221 50.0333215, 10.5107096 50.0335521, 10.5101313 50.0337716, 10.5094235 50.0340146, 10.5091629 50.0340971, 10.5088856 50.034177, 10.5085705 50.0342547, 10.5082564 50.034323, 10.5080177 50.0343648, 10.5078666 50.034395)",,St 2447,,,,
39626289,1,,secondary,50,True,False,26.592,"LINESTRING (10.5130788 50.0327594, 10.5133292 50.0326461, 10.5133833 50.0326218)",,St 2447,,,,
83905043,,Untere Vorstadt,residential,,False,False,41.847,"LINESTRING (10.5018756 50.0318496, 10.5013366 50.0319971)",,,,,,
83905043,,Untere Vorstadt,residential,,False,True,32.733000000000004,"LINESTRING (10.5018756 50.0318496, 10.502017 50.0317719, 10.5020004 50.0317428, 10.5019627 50.031601)",,,,,,
83905045,,Untere Vorstadt,residential,,False,False,60.303,"LINESTRING (10.5018756 50.0318496, 10.5019386 50.0319878, 10.5019916 50.0322111, 10.5020419 50.0323353, 10.5020676 50.0323762)",,,,,,
83905043,,Untere Vorstadt,residential,,False,True,41.847,"LINESTRING (10.5013366 50.0319971, 10.5018756 50.0318496)",,,,,,
83905045,,Untere Vorstadt,residential,,False,True,60.303,"LINESTRING (10.5020676 50.0323762, 10.5020419 50.0323353, 10.5019916 50.0322111, 10.5019386 50.0319878, 10.5018756 50.0318496)",,,,,,
"[83905595, 83905596]",,Untere Fischergasse,residential,,False,False,129.333,"LINESTRING (10.5018762 50.0315456, 10.5018486 50.0314073, 10.5018324 50.0313677, 10.5017976 50.0313281, 10.5017172 50.0312746, 10.501583 50.0311868, 10.5014275 50.0310679, 10.5013752 50.0309789, 10.5018033 50.030899, 10.5021004 50.0308296)",,,,,,
83905596,,,residential,,False,False,27.575,"LINESTRING (10.5021004 50.0308296, 10.5024751 50.0307699)",,,,,,
"[83905595, 83905596]",,Untere Fischergasse,residential,,False,True,129.333,"LINESTRING (10.5021004 50.0308296, 10.5018033 50.030899, 10.5013752 50.0309789, 10.5014275 50.0310679, 10.501583 50.0311868, 10.5017172 50.0312746, 10.5017976 50.0313281, 10.5018324 50.0313677, 10.5018486 50.0314073, 10.5018762 50.0315456)",,,,,,
626397012,,,residential,,False,False,86.84900000000002,"LINESTRING (10.5021004 50.0308296, 10.5021102 50.0310426, 10.5020977 50.0312927, 10.5021153 50.0313816, 10.5021625 50.0314076, 10.5022743 50.0314293, 10.5024457 50.0314554)",,,,,,
27642339,,Sellnersgasse,residential,,False,True,54.064,"LINESTRING (10.504735 50.0314399, 10.5047696 50.0319256)",,,,,,
"[25025363, 680574700, 680574702]",,Hauptstraße,secondary,30,False,False,79.995,"LINESTRING (10.504735 50.0314399, 10.5048025 50.0314396, 10.5052378 50.0314485, 10.5055234 50.0314576, 10.5058533 50.0314746)",,St 2275,,,,
"[25025363, 680574703]",,Hauptstraße,secondary,30,False,True,64.208,"LINESTRING (10.504735 50.0314399, 10.5041046 50.0314467, 10.5038362 50.0314441)",,St 2275,,,,
39623352,,Alte Brückenstraße,residential,,False,False,54.767,"LINESTRING (10.5083524 50.030468, 10.5081365 50.0309406)",4.2,,,,,
103742943,,Stadtmauerweg,residential,,True,False,100.243,"LINESTRING (10.5083524 50.030468, 10.508046 50.030422, 10.5077047 50.0304213, 10.5074148 50.0304222, 10.5069573 50.0304201)",,,,,,destination
27622486,,Centstraße,residential,,False,False,51.175,"LINESTRING (10.5111043 50.0322712, 10.5111677 50.0322739, 10.5113056 50.0325009, 10.5114489 50.0325612, 10.5115304 50.0326009)",,,,,,
"[1002341706, 27622486]",,Centstraße,residential,,False,True,87.094,"LINESTRING (10.5111043 50.0322712, 10.511127 50.0320042, 10.5111842 50.0318656, 10.511192 50.0318364, 10.5113432 50.0315076)",,,,,,
"[908802843, 28979054]",,Centstraße,residential,,False,False,102.236,"LINESTRING (10.5111043 50.0322712, 10.5108959 50.0322712, 10.5107082 50.0322695, 10.5106062 50.0322712, 10.5105338 50.0322747, 10.5104748 50.0322867, 10.5104212 50.0323057, 10.5103461 50.032366, 10.5102686 50.0324456, 10.5101985 50.0325176, 10.5101512 50.0325601, 10.510108 50.0325741, 10.5100698 50.0325865, 10.5099979 50.032585, 10.5099035 50.032583)",,,,,,
"[152629794, 152629795, 152629799]",,"['Tränkberg', 'Fischerrain', 'Am Fröschgraben']",residential,50,False,False,261.64599999999996,"LINESTRING (10.5103693 50.0306274, 10.5103669 50.0306042, 10.5103443 50.0305011, 10.5103175 50.0304443, 10.5102934 50.0304012, 10.5102478 50.0303461, 10.5101834 50.0302823, 10.5101485 50.0302461, 10.5101271 50.0302272, 10.5101244 50.0302065, 10.5101535 50.0301711, 10.5102692 50.0301445, 10.5103577 50.0301238, 10.5105321 50.0301203, 10.5109103 50.0301221, 10.5111517 50.0301445, 10.5113206 50.0301583, 10.5114655 50.0301583, 10.5115889 50.0301583, 10.5117096 50.0301548, 10.511841 50.0301445, 10.5119483 50.0301393, 10.5120475 50.0301445, 10.5121119 50.0301583, 10.5121398 50.0301651, 10.5121392 50.0301807, 10.5121262 50.0305303, 10.5121378 50.0307288)",,,,,,
"[680574699, 152629799]",,Tränkberg,residential,50,False,True,103.43599999999999,"LINESTRING (10.5103693 50.0306274, 10.5103711 50.0306338, 10.5103765 50.0306769, 10.5103792 50.0307286, 10.5103792 50.0308957, 10.5103792 50.0310082, 10.5103876 50.03115, 10.5103996 50.0312064, 10.5104217 50.0312892, 10.51044 50.0314608, 10.5104472 50.031555)",,,,,,
152629801,,Untere Maingasse,residential,,False,True,47.287000000000006,"LINESTRING (10.5103693 50.0306274, 10.5104757 50.0306217, 10.5107118 50.0306235, 10.5109156 50.0306304, 10.5110293 50.0306417)",,,,,,
152629801,,Untere Maingasse,residential,,False,False,47.287,"LINESTRING (10.5110293 50.0306417, 10.5109156 50.0306304, 10.5107118 50.0306235, 10.5104757 50.0306217, 10.5103693 50.0306274)",,,,,,
152629801,,Untere Maingasse,residential,,False,True,79.776,"LINESTRING (10.5110293 50.0306417, 10.5111919 50.0306579, 10.5121378 50.0307288)",,,,,,
"[152629811, 1111767637]",,Bäckergasse,residential,,False,True,102.528,"LINESTRING (10.5110293 50.0306417, 10.5108345 50.0313866, 10.5108168 50.0314544, 10.5108317 50.0315519)",,,,,,
"[107444819, 35045142]",2,Obere Vorstadt,tertiary,50,False,False,29.073,"LINESTRING (10.5104472 50.031555, 10.510375 50.0315569, 10.5103216 50.031557, 10.5102148 50.0315522, 10.5100417 50.031539)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,True,27.497,"LINESTRING (10.5104472 50.031555, 10.5106064 50.0315595, 10.5108317 50.0315519)",,,,,,
"[680574699, 152629799]",,Tränkberg,residential,50,False,False,103.43599999999999,"LINESTRING (10.5104472 50.031555, 10.51044 50.0314608, 10.5104217 50.0312892, 10.5103996 50.0312064, 10.5103876 50.03115, 10.5103792 50.0310082, 10.5103792 50.0308957, 10.5103792 50.0307286, 10.5103765 50.0306769, 10.5103711 50.0306338, 10.5103693 50.0306274)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,False,36.874,"LINESTRING (10.5113432 50.0315076, 10.5109764 50.0315425, 10.5108317 50.0315519)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,True,58.870999999999995,"LINESTRING (10.5113432 50.0315076, 10.512023 50.0314551, 10.5121625 50.0314539)",,,,,,
"[1002341706, 27622486]",,Centstraße,residential,,False,False,87.094,"LINESTRING (10.5113432 50.0315076, 10.511192 50.0318364, 10.5111842 50.0318656, 10.511127 50.0320042, 10.5111043 50.0322712)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,False,27.497,"LINESTRING (10.5108317 50.0315519, 10.5106064 50.0315595, 10.5104472 50.031555)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,True,36.874,"LINESTRING (10.5108317 50.0315519, 10.5109764 50.0315425, 10.5113432 50.0315076)",,,,,,
"[152629811, 1111767637]",,Bäckergasse,residential,,False,False,102.52799999999999,"LINESTRING (10.5108317 50.0315519, 10.5108168 50.0314544, 10.5108345 50.0313866, 10.5110293 50.0306417)",,,,,,
35045142,2,Obere Vorstadt,tertiary,50,False,False,58.870999999999995,"LINESTRING (10.5121625 50.0314539, 10.512023 50.0314551, 10.5113432 50.0315076)",,,,,,
"[35045142, 680270903]","['2', '3']",Obere Vorstadt,tertiary,50,False,True,33.689,"LINESTRING (10.5121625 50.0314539, 10.5122269 50.0314533, 10.5123315 50.0314637, 10.5124388 50.0314792, 10.5124718 50.0314861, 10.512538 50.0314999, 10.5126144 50.0315268)",,,,,,
152629795,,Am Fröschgraben,residential,,False,True,80.64699999999999,"LINESTRING (10.5121625 50.0314539, 10.5121612 50.0314049, 10.5121568 50.0312422, 10.5121378 50.0307288)",,,,,,
29327438,,Häckergasse,residential,,False,False,153.365,"LINESTRING (10.5059092 50.0308829, 10.505693 50.0309123, 10.5054301 50.030933, 10.5047739 50.0309433, 10.5037694 50.0309604)",,,,,,
31964726,,Kesslergasse,residential,,False,False,56.78300000000001,"LINESTRING (10.5059092 50.0308829, 10.5059076 50.0308227, 10.5059076 50.0307779, 10.5059156 50.03074, 10.505929 50.0307211, 10.5059639 50.030709, 10.5060283 50.0307073, 10.5060819 50.0306969, 10.5061079 50.0306892, 10.5061168 50.0306866, 10.5061382 50.0306745, 10.5061576 50.0306611, 10.5061692 50.0306432, 10.5061799 50.030584, 10.5061808 50.0305292, 10.5061789 50.0304805)",,,,,,
"[29327427, 31964726]",,Kesslergasse,residential,,False,True,65.922,"LINESTRING (10.5059092 50.0308829, 10.5059056 50.0309287, 10.5059031 50.0309936, 10.5058926 50.0311141, 10.5058533 50.0314746)",,,,,,
31964726,,Kesslergasse,residential,,False,True,56.782999999999994,"LINESTRING (10.5061789 50.0304805, 10.5061808 50.0305292, 10.5061799 50.030584, 10.5061692 50.0306432, 10.5061576 50.0306611, 10.5061382 50.0306745, 10.5061168 50.0306866, 10.5061079 50.0306892, 10.5060819 50.0306969, 10.5060283 50.0307073, 10.5059639 50.030709, 10.505929 50.0307211, 10.5059156 50.03074, 10.5059076 50.0307779, 10.5059076 50.0308227, 10.5059092 50.0308829)",,,,,,
83905596,,,residential,,False,True,27.575,"LINESTRING (10.5024751 50.0307699, 10.5021004 50.0308296)",,,,,,
"[889236840, 24808202]",,Ringstraße,residential,50,False,False,327.89900000000006,"LINESTRING (10.5024751 50.0307699, 10.5028007 50.0307032, 10.5030402 50.0306514, 10.5032975 50.0306022, 10.5036372 50.0305533, 10.5038198 50.0305324, 10.5042891 50.0304841, 10.5046767 50.0304488, 10.5047202 50.0304454, 10.506811 50.0302054, 10.5068911 50.030197, 10.5069175 50.0301947, 10.506969 50.0301917)",5.6,,,,,
24808202,,Ringstraße,residential,50,False,True,83.364,"LINESTRING (10.5024751 50.0307699, 10.5024555 50.0308169, 10.5025135 50.0308603, 10.5025806 50.030894, 10.5025771 50.030928, 10.5025476 50.0309485, 10.5025312 50.0309753, 10.5024785 50.0310248, 10.5024409 50.0310706, 10.502439 50.0311303, 10.5024671 50.0312523, 10.5024497 50.0314177, 10.5024457 50.0314554)",,,,,,
25912814,,Wildbad,residential,,False,True,52.968,"LINESTRING (10.502782 50.0340129, 10.5027606 50.0340304, 10.5027606 50.0340528, 10.5026989 50.03412, 10.5026024 50.0341992, 10.5023201 50.0343758)",,,,,,
27601433,,An der Mittelmühle,tertiary,,True,False,19.013,"LINESTRING (10.5065508 50.034362, 10.5065749 50.0343284, 10.5065965 50.0342987, 10.5066057 50.0342439, 10.5066038 50.0342212, 10.506593 50.0341989)",,,,,,
1217290865,1,,secondary,50,True,False,13.229,"LINESTRING (10.5065508 50.034362, 10.5065941 50.0343516, 10.5066398 50.0343468, 10.5066861 50.0343479, 10.5067312 50.0343548)",,,,roundabout,,
1217290865,1,,secondary,50,True,False,14.405999999999999,"LINESTRING (10.5067312 50.0343548, 10.506791 50.0343744, 10.5068398 50.0344041, 10.5068736 50.0344415)",,,,roundabout,,
85208586,,Marktplatz,residential,20,True,False,21.979,"LINESTRING (10.5067034 50.0321475, 10.5064014 50.0321854)",3.8,,,,,
31964817,,Marktplatz,residential,,False,True,51.032,"LINESTRING (10.5067034 50.0321475, 10.5067251 50.0322976, 10.5067385 50.032389, 10.5067786 50.0324711, 10.5068621 50.0325899)",,,,,,
729842289,,Kaplaneigasse,residential,20,False,True,12.632,"LINESTRING (10.5062278 50.0322071, 10.5064014 50.0321854)",,,,,,
25432578,,Kaplaneigasse,residential,,False,False,103.043,"LINESTRING (10.5062278 50.0322071, 10.5061808 50.0322108, 10.5056345 50.0322593, 10.5047926 50.0322957)",,,,,,
27600886,,Marktplatz,residential,20,False,False,50.514,"LINESTRING (10.5062278 50.0322071, 10.5062503 50.0324754, 10.5062368 50.0325913, 10.5062077 50.0326581)",,,,,,
"[680270905, 27298148]","['2', '3']",Heideloffplatz,tertiary,50,False,False,36.089,"LINESTRING (10.5129345 50.0317728, 10.5128382 50.0316717, 10.5127871 50.031625, 10.512713 50.0315726, 10.5126144 50.0315268)",,,,,,
"[24967639, 27298148, 39240287, 27298143]",2,"['Heideloffplatz', 'Schwarze Brücke']",tertiary,50,False,True,88.738,"LINESTRING (10.5129345 50.0317728, 10.5132328 50.0321811, 10.5132876 50.0322518, 10.5134242 50.0324162, 10.5134828 50.0324887)",,,,,yes,
31826178,,Am Vogelsgraben,residential,,False,True,56.666,"LINESTRING (10.5014716 50.0335854, 10.5016251 50.0337252, 10.5018201 50.0339295, 10.5018939 50.0340163)",,,,,,
27642339,,Sellnersgasse,residential,,False,False,54.064,"LINESTRING (10.5047696 50.0319256, 10.504735 50.0314399)",,,,,,
626397007,,Bauerngasse,residential,,False,False,35.543,"LINESTRING (10.5047696 50.0319256, 10.5052672 50.0319278)",,,,,,
27642339,,Sellnersgasse,residential,,False,True,41.186,"LINESTRING (10.5047696 50.0319256, 10.5047721 50.0319659, 10.5047926 50.0322957)",,,,,,
376638322,,Engelmeßgasse,residential,20,False,True,28.461,"LINESTRING (10.5077169 50.032779, 10.5073248 50.0328246)",4.7,,,,,
24967396,,Engelmeßgasse,residential,20,False,False,31.73,"LINESTRING (10.5073248 50.0328246, 10.5074752 50.0330931)",4.2,,,,,
376638322,,Engelmeßgasse,residential,20,False,False,28.461,"LINESTRING (10.5073248 50.0328246, 10.5077169 50.032779)",4.7,,,,,
24967396,,Engelmeßgasse,residential,20,False,True,35.491,"LINESTRING (10.5073248 50.0328246, 10.5073161 50.0328, 10.5072359 50.0325106)",4.2,,,,,
626397006,,Schmiedgasse,residential,,False,True,38.593,"LINESTRING (10.5044156 50.031856, 10.5041541 50.03185, 10.5038755 50.0318535)",,,,,,
626397007,,Bauerngasse,residential,,False,True,35.543,"LINESTRING (10.5052672 50.0319278, 10.5047696 50.0319256)",,,,,,
24808202,,Ringstraße,residential,50,False,False,83.364,"LINESTRING (10.5024457 50.0314554, 10.5024497 50.0314177, 10.5024671 50.0312523, 10.502439 50.0311303, 10.5024409 50.0310706, 10.5024785 50.0310248, 10.5025312 50.0309753, 10.5025476 50.0309485, 10.5025771 50.030928, 10.5025806 50.030894, 10.5025135 50.0308603, 10.5024555 50.0308169, 10.5024751 50.0307699)",,,,,,
24808202,,Ringstraße,residential,50,False,True,11.463000000000001,"LINESTRING (10.5024457 50.0314554, 10.5024523 50.0315062, 10.5024657 50.0315576)",,,,,,
626397012,,,residential,,False,True,86.84899999999999,"LINESTRING (10.5024457 50.0314554, 10.5022743 50.0314293, 10.5021625 50.0314076, 10.5021153 50.0313816, 10.5020977 50.0312927, 10.5021102 50.0310426, 10.5021004 50.0308296)",,,,,,
"[25025364, 1097237830]",1,Hauptstraße,secondary,30,True,False,26.705,"LINESTRING (10.502769 50.0315249, 10.5028322 50.0314934, 10.5028697 50.0314893, 10.5029457 50.0314811, 10.502994 50.031479, 10.5030205 50.0314779, 10.5030685 50.0314794, 10.5031196 50.0314937)",,St 2275,,,,
670379096,2,Untere Vorstadt,secondary,30,False,True,22.14,"LINESTRING (10.502769 50.0315249, 10.5026921 50.0315443, 10.5024657 50.0315576)",,St 2275,,,,
"[1267918406, 27411855]",,Zwerchmaingasse,"['living_street', 'residential']",,False,False,86.923,"LINESTRING (10.5093418 50.0310483, 10.5092226 50.0310376, 10.509151 50.0310312, 10.5087885 50.0309989, 10.5081365 50.0309406)",,,,,,
83905043,,Untere Vorstadt,residential,,False,False,32.733000000000004,"LINESTRING (10.5019627 50.031601, 10.5020004 50.0317428, 10.502017 50.0317719, 10.5018756 50.0318496)",,,,,,
680574705,2,Untere Vorstadt,secondary,50,False,False,36.251000000000005,"LINESTRING (10.5019627 50.031601, 10.5022774 50.0315738, 10.5024657 50.0315576)",,St 2275,,,,
"[25682049, 1095277125, 24791053, 28728464, 680574705]",2,"['Schweinfurter Straße', 'Untere Vorstadt']",secondary,50,False,True,146.172,"LINESTRING (10.5019627 50.031601, 10.5018899 50.0316092, 10.5016288 50.0316389, 10.5015043 50.0316522, 10.5011089 50.0317073, 10.5007204 50.0317788, 10.5004442 50.031834, 10.500282 50.0318664, 10.4999826 50.0319257)",,St 2275,,,yes,
