osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,tunnel,access,bridge,width
19080058,2,B 9,primary,50,False,False,36.691,,"LINESTRING (8.3599296 49.8538223, 8.3599188 49.8534924)",,,,
206666591,3,B 9,primary,50,False,True,28.146,Hafenstraße,"LINESTRING (8.3599296 49.8538223, 8.3599351 49.8540754)",,,,
19080055,1,K 40,primary_link,50,True,False,24.782,Hafenstraße,"LINESTRING (8.3599296 49.8538223, 8.360028 49.8537826, 8.3602545 49.8537584)",,,,
139773405,,K 40,tertiary,50,False,True,30.95,Friedrich-Ebert-Straße,"LINESTRING (8.3568466 49.8501207, 8.356997 49.8503816)",,,,
52433521,,,residential,,False,False,75.606,Memellandstraße,"LINESTRING (8.3568466 49.8501207, 8.3570811 49.8500903, 8.3578935 49.8501348)",,,,
139773405,,K 40,tertiary,50,False,False,59.363,Friedrich-Ebert-Straße,"LINESTRING (8.3568466 49.8501207, 8.3567393 49.8498562, 8.356713 49.8497795, 8.356652 49.8496019)",,,,
94729451,,,residential,,False,True,89.05499999999999,Köbelstraße,"LINESTRING (8.356652 49.8496019, 8.3568974 49.8495743, 8.3578727 49.8496946)",,,,
139773405,,K 40,tertiary,50,False,False,52.378,Friedrich-Ebert-Straße,"LINESTRING (8.356652 49.8496019, 8.3565902 49.8492979, 8.3565491 49.8491356)",,,,
139773405,,K 40,tertiary,50,False,True,59.363,Friedrich-Ebert-Straße,"LINESTRING (8.356652 49.8496019, 8.356713 49.8497795, 8.3567393 49.8498562, 8.3568466 49.8501207)",,,,
"[139773412, 492057870, 547389295, 547389294, 492057871]","['2', '3']",B 9,primary,50,False,False,357.089,Hafenstraße,"LINESTRING (8.3587202 49.8571806, 8.3589514 49.8567248, 8.3592341 49.8561272, 8.3594993 49.8555738, 8.35979 49.8548292, 8.3598982 49.8543685, 8.3599351 49.8540754)",,,,
47153565,,,residential,,False,False,116.953,Schloßgasse,"LINESTRING (8.3529454 49.852261, 8.3528429 49.8533107)",,,,
392487768,1,K 44,tertiary,30,False,False,16.209,Krämerstraße,"LINESTRING (8.3529454 49.852261, 8.3527217 49.8522821)",building_passage,,,
445523150,,K 44,tertiary,30,False,True,52.345,Krämerstraße,"LINESTRING (8.3529454 49.852261, 8.3532985 49.8522779, 8.3536559 49.8523533)",,,,
392487768,1,K 44,tertiary,30,False,True,16.209,Krämerstraße,"LINESTRING (8.3527217 49.8522821, 8.3529454 49.852261)",building_passage,,,
139773407,2,K 44,tertiary,50,False,True,84.91400000000002,Gaustraße,"LINESTRING (8.3527217 49.8522821, 8.3527189 49.8524491, 8.3526779 49.852859, 8.3526263 49.8529361, 8.3524789 49.8529729)",,,,
"[153185450, 129557934]",,,"['residential', 'unclassified']",,False,False,391.024,Amtsgerichtsplatz,"LINESTRING (8.3527217 49.8522821, 8.3526879 49.8521953, 8.3526177 49.852105, 8.3523742 49.8519032, 8.3523008 49.8518372, 8.3525207 49.8515462, 8.3525559 49.8514997, 8.3525711 49.851409, 8.3525787 49.8513638, 8.3524286 49.8512112, 8.3521049 49.8508821, 8.3520824 49.8508069, 8.3520443 49.8506887, 8.3518575 49.8504333, 8.3514389 49.8497888, 8.3514296 49.8496648, 8.3515613 49.8491507, 8.3516097 49.8490738)",,,,
"[153185450, 129557934]",,,"['unclassified', 'residential']",,False,True,391.024,Amtsgerichtsplatz,"LINESTRING (8.3516097 49.8490738, 8.3515613 49.8491507, 8.3514296 49.8496648, 8.3514389 49.8497888, 8.3518575 49.8504333, 8.3520443 49.8506887, 8.3520824 49.8508069, 8.3521049 49.8508821, 8.3524286 49.8512112, 8.3525787 49.8513638, 8.3525711 49.851409, 8.3525559 49.8514997, 8.3525207 49.8515462, 8.3523008 49.8518372, 8.3523742 49.8519032, 8.3526177 49.852105, 8.3526879 49.8521953, 8.3527217 49.8522821)",,,,
1044413634,,,unclassified,,True,False,133.591,,"LINESTRING (8.3516097 49.8490738, 8.3517084 49.8490197, 8.3518616 49.8489725, 8.352301 49.8488827, 8.3534027 49.848849)",,,,
380361471,,,residential,30,False,True,41.882,Im Herrnweiher,"LINESTRING (8.3617949 49.8529751, 8.3612441 49.8531006)",,,,
19850174,,,residential,30,False,True,118.80499999999999,In den Weingärten,"LINESTRING (8.3617949 49.8529751, 8.3617634 49.8528897, 8.3614112 49.8519357)",,yes,,
19850174,,,residential,30,False,False,118.80499999999999,In den Weingärten,"LINESTRING (8.3614112 49.8519357, 8.3617634 49.8528897, 8.3617949 49.8529751)",,yes,,
19850174,,,residential,30,False,True,106.176,In den Weingärten,"LINESTRING (8.3614112 49.8519357, 8.3612202 49.8514465, 8.3612034 49.8514035, 8.361069 49.8510068)",,yes,,
94729453,,,residential,30,False,False,132.607,Paul-Laufenberg-Straße,"LINESTRING (8.3614112 49.8519357, 8.3609404 49.8520164, 8.3606838 49.85207, 8.3606412 49.8521117, 8.360621 49.8521314, 8.3605952 49.8522116, 8.3607678 49.8527493)",,,,
19850174,,,residential,30,False,True,36.02,In den Weingärten,"LINESTRING (8.361069 49.8510068, 8.3610171 49.8506846)",,yes,,
34315523,,,residential,30,False,False,36.838,Carl-Wernher-Straße,"LINESTRING (8.361069 49.8510068, 8.360574 49.8510956)",,designated,,
19850174,,,residential,30,False,False,106.176,In den Weingärten,"LINESTRING (8.361069 49.8510068, 8.3612034 49.8514035, 8.3612202 49.8514465, 8.3614112 49.8519357)",,yes,,
19850174,,,residential,30,False,False,99.735,In den Weingärten,"LINESTRING (8.3608306 49.8497971, 8.3608736 49.8498896, 8.3609296 49.8501997, 8.3610171 49.8506846)",,yes,,
34315524,,,residential,,False,False,59.153000000000006,In den Weingärten,"LINESTRING (8.3608306 49.8497971, 8.3607061 49.8497187, 8.3603134 49.8493839)",,,,
"[392297707, 34315524]",,,"['residential', 'unclassified']",30,False,False,80.85999999999999,In den Weingärten,"LINESTRING (8.3603134 49.8493839, 8.3602893 49.8493635, 8.3599052 49.8490639, 8.3596012 49.8488201)",,,,
34315524,,,residential,,False,True,59.153000000000006,In den Weingärten,"LINESTRING (8.3603134 49.8493839, 8.3607061 49.8497187, 8.3608306 49.8497971)",,,,
"[851435650, 153185451]",,,"['residential', 'living_street']",30,False,False,55.150999999999996,Johanna-Senfter-Straße,"LINESTRING (8.3603134 49.8493839, 8.3606023 49.8492266, 8.360902 49.8490646)",,,,
94729453,,,residential,30,False,True,132.60700000000003,Paul-Laufenberg-Straße,"LINESTRING (8.3607678 49.8527493, 8.3605952 49.8522116, 8.360621 49.8521314, 8.3606412 49.8521117, 8.3606838 49.85207, 8.3609404 49.8520164, 8.3614112 49.8519357)",,,,
22878780,,,residential,50,False,True,9.339,Wormser Straße,"LINESTRING (8.3534438 49.8489287, 8.3534027 49.848849)",,,,
199081750,,K 44,tertiary,,False,False,45.739,Wormser Straße,"LINESTRING (8.3534438 49.8489287, 8.3536424 49.8493196)",,,,
23640748,,K 44,tertiary,30,False,False,73.877,Gartenstraße,"LINESTRING (8.3534438 49.8489287, 8.3537313 49.8488765, 8.3541074 49.848861, 8.3544547 49.8489079)",,,,
422858471,,,residential,30,False,True,10.599,Bahnhofstraße,"LINESTRING (8.3576147 49.8557467, 8.3576026 49.8556517)",,,,
139773435,,,residential,,False,False,125.841,Turmstraße,"LINESTRING (8.3576147 49.8557467, 8.3574661 49.8561144, 8.3573155 49.8565716, 8.3572288 49.8568504)",,,,
94729452,,,residential,,False,True,30.951,Hasenbrunnengasse,"LINESTRING (8.3574011 49.8512483, 8.3578194 49.8511795)",,,,
23560708,,,residential,30,False,False,84.133,Hasenbrunnengasse,"LINESTRING (8.3574011 49.8512483, 8.3570547 49.8513411, 8.3567074 49.8514507, 8.3564783 49.8515463, 8.35634 49.851554)",,,,
139773405,,K 40,tertiary,50,False,False,100.827,Friedrich-Ebert-Straße,"LINESTRING (8.3574011 49.8512483, 8.3571616 49.8506443, 8.3570843 49.850521, 8.356997 49.8503816)",,,,
"[156874212, 380361470]","['2', '1']",K 40,tertiary,50,False,True,135.13299999999998,"['Friedrich-Ebert-Straße', 'Hafenstraße']","LINESTRING (8.3574011 49.8512483, 8.3574228 49.8513884, 8.3574805 49.8516525, 8.3575167 49.8517843, 8.357584 49.8518936, 8.357646 49.8519714, 8.3577488 49.852051, 8.3578528 49.8521168, 8.3579678 49.8521631, 8.3580407 49.8521952, 8.3582206 49.8522469)",,,,
