osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge,width
"[122901305, 51336119]",Brückenstraße,residential,False,True,99.12899999999999,50,"LINESTRING (10.8934053 49.8940905, 10.8933261 49.8941025, 10.8930884 49.8941385, 10.8927436 49.8941908, 10.8922058 49.8942724, 10.8921218 49.89428, 10.8920555 49.894275)",2,,,
"[1140797737, 64052866, 122901309]",Willy-Lessing-Straße,tertiary,False,True,61.985,50,"LINESTRING (10.8934053 49.8940905, 10.8934296 49.8941594, 10.893466 49.8942506, 10.8935763 49.8945264, 10.8935797 49.8945348, 10.8936181 49.8946308)",3,,,
"[122901305, 51336119]",Brückenstraße,residential,False,False,99.129,50,"LINESTRING (10.8920555 49.894275, 10.8921218 49.89428, 10.8922058 49.8942724, 10.8927436 49.8941908, 10.8930884 49.8941385, 10.8933261 49.8941025, 10.8934053 49.8940905)",2,,,
"[41020025, 432529506, 54240476, 65155381]",Heinrichsdamm,residential,False,False,123.86500000000001,20,"LINESTRING (10.8936181 49.8946308, 10.8935161 49.8946815, 10.8934516 49.8947126, 10.8933738 49.8947522, 10.8929706 49.8949586, 10.8924077 49.8952388, 10.8922537 49.8953151)",2,,,
"[1140797737, 64052866, 122901309]",Willy-Lessing-Straße,tertiary,False,False,61.985,50,"LINESTRING (10.8936181 49.8946308, 10.8935797 49.8945348, 10.8935763 49.8945264, 10.893466 49.8942506, 10.8934296 49.8941594, 10.8934053 49.8940905)",3,,,
38771216,,living_street,False,False,100.626,,"LINESTRING (10.8821323 49.8876952, 10.8824677 49.8877424, 10.8825658 49.8877404, 10.8828376 49.8877007, 10.8834882 49.8875638)",,,,
"[123059881, 134221322, 923066114, 67652516]",Mittlerer Kaulberg,tertiary,False,True,99.61399999999999,30,"LINESTRING (10.8821323 49.8876952, 10.8820976 49.8878663, 10.8820948 49.8878938, 10.8820936 49.8879278, 10.8820955 49.887957, 10.8821057 49.8879961, 10.8821586 49.8881603, 10.8821943 49.8882713, 10.8822573 49.8884434, 10.8822863 49.8885033, 10.8823081 49.888538, 10.8823362 49.8885677)",2,,,
"[26263858, 67654133]",Concordiastraße,living_street,False,False,49.181,,"LINESTRING (10.8863346 49.8892579, 10.8864379 49.8892685, 10.8864552 49.8892601, 10.8866281 49.8891759, 10.88689 49.8890327)",,,,3
"[123062401, 395800597]",Judenstraße,residential,False,False,38.048,30,"LINESTRING (10.8863346 49.8892579, 10.8862395 49.8893233, 10.8860067 49.8895265)",,,,
"[1149432374, 76041262, 67643798]",Judenstraße,residential,False,False,62.79299999999999,30,"LINESTRING (10.8860067 49.8895265, 10.8858991 49.8896209, 10.8856988 49.8898118, 10.8856301 49.8898773, 10.8855662 49.8899382, 10.885519 49.8899952)",,,,
"[146216165, 766473190, 67652521, 854466418, 854466419, 77117527, 768594172, 768594173, 123062398, 67652511]",Eisgrube,residential,True,False,168.121,30,"LINESTRING (10.8860067 49.8895265, 10.8856594 49.8893596, 10.8856156 49.88934, 10.8854795 49.8892792, 10.8853042 49.8892086, 10.8852735 49.8891921, 10.8852402 49.8891651, 10.8851784 49.8891135, 10.8850131 49.8889794, 10.8853589 49.8888438, 10.8853828 49.8888293, 10.8854173 49.8887539, 10.8854572 49.8886754, 10.8855255 49.8885653, 10.8855647 49.8885151, 10.8855976 49.8884766)",,,,
"[123062401, 395800597]",Judenstraße,residential,False,True,38.048,30,"LINESTRING (10.8860067 49.8895265, 10.8862395 49.8893233, 10.8863346 49.8892579)",,,,
"[965886114, 132708301, 67643790]",Karolinenstraße,unclassified,False,True,46.787,30,"LINESTRING (10.8845247 49.890862, 10.8846567 49.8908759, 10.8848189 49.8909015, 10.8850352 49.8909348, 10.885094 49.8909438, 10.8851635 49.8909421)",,,,
"[965886114, 132708301, 67643790]",Karolinenstraße,unclassified,False,False,46.787,30,"LINESTRING (10.8851635 49.8909421, 10.885094 49.8909438, 10.8850352 49.8909348, 10.8848189 49.8909015, 10.8846567 49.8908759, 10.8845247 49.890862)",,,,
123062402,Karolinenstraße,unclassified,False,True,43.551,30,"LINESTRING (10.8851635 49.8909421, 10.8853454 49.8909767, 10.885728 49.8910856)",,,,
123062402,Karolinenstraße,unclassified,False,True,7.075,30,"LINESTRING (10.885728 49.8910856, 10.8858175 49.8911125)",,,,
123062402,Karolinenstraße,unclassified,False,False,43.551,30,"LINESTRING (10.885728 49.8910856, 10.8853454 49.8909767, 10.8851635 49.8909421)",,,,
"[77117539, 696863463, 803028042, 123063179, 391018698, 459934674]","['Herrenstraße', 'Dominikanerstraße']","['living_street', 'residential']",False,True,115.16900000000001,50,"LINESTRING (10.885728 49.8910856, 10.8857025 49.8911121, 10.8856561 49.8911614, 10.8853853 49.8914448, 10.8853453 49.8914907, 10.885315 49.8915254, 10.885425 49.8915184, 10.8855107 49.8915203, 10.8856796 49.8915381, 10.8860447 49.8915759, 10.8861158 49.8915851)",,,,"['5.5', '2.8', '10']"
"[123063176, 1232608992, 1000263046]",Domstraße,residential,False,True,60.204,50,"LINESTRING (10.8810452 49.8910164, 10.8810314 49.8910588, 10.8808363 49.8911963, 10.8807269 49.8912753, 10.8806017 49.8913737, 10.8805568 49.8914469)",,,,7.5
"[76041252, 123063174, 1000263047, 132708298, 132708299, 76041242]",Domstraße,residential,False,False,189.42899999999997,"['50', '7']","LINESTRING (10.8810452 49.8910164, 10.8810476 49.8910058, 10.8810699 49.8909394, 10.8811342 49.8907475, 10.8811449 49.8907341, 10.8811627 49.8907232, 10.8817491 49.8907148, 10.8818061 49.8907135, 10.881889 49.8907161, 10.8819662 49.8907317, 10.8820096 49.8907522, 10.8820228 49.8907583, 10.8820777 49.8907836, 10.8824341 49.8909539, 10.8829954 49.8912221, 10.8830259 49.8912711)",,,,
102134107,Karolinenstraße,unclassified,False,False,25.64,30,"LINESTRING (10.886128 49.8912272, 10.8858175 49.8911125)",,,,
"[123063180, 51683476, 123063183]",Karolinenstraße,"['residential', 'living_street']",False,True,48.577999999999996,30,"LINESTRING (10.886128 49.8912272, 10.8862242 49.8912651, 10.8862892 49.8912905, 10.8861916 49.8914415, 10.8861407 49.8915367, 10.8861158 49.8915851)",,,,
"[358503872, 122749097, 131752234, 395800594, 395800596, 34987893]","['Geyerswörthplatz', 'Schranne']",unclassified,False,"[False, True]",76.881,30,"LINESTRING (10.886128 49.8912272, 10.8862093 49.8911308, 10.8863185 49.8910014, 10.8863867 49.8909205, 10.8864597 49.8908219, 10.886467 49.8908021, 10.8864581 49.8907798, 10.8864157 49.8907577, 10.8862087 49.8906795)",,,,
"[127292899, 1232624088, 199764759, 199764760, 948627921, 134213524, 123063191, 123063192, 1232624089, 310540382]","['Residenzstraße', 'Elisabethenstraße']",unclassified,False,False,238.634,"['7', '30']","LINESTRING (10.8833841 49.8912539, 10.8833951 49.8913298, 10.8834062 49.8914195, 10.8833945 49.8914509, 10.8833294 49.8915156, 10.8828408 49.891807, 10.8823579 49.892095, 10.8823177 49.8921334, 10.882288 49.8921827, 10.8822423 49.8922416, 10.8821911 49.8922881, 10.8821856 49.8922906, 10.8821657 49.8922996, 10.8821175 49.8923195, 10.8820815 49.8923343, 10.8820471 49.892355, 10.8820435 49.892361, 10.8820403 49.8923675, 10.8820376 49.8923814, 10.8820371 49.8923887, 10.8820378 49.8923963, 10.8820485 49.8924126, 10.8825676 49.8928927, 10.8825994 49.8929221)",2,,,
"[700618521, 124863618]",Domplatz,unclassified,False,True,30.527,walk,"LINESTRING (10.8833841 49.8912539, 10.8836241 49.891244, 10.8837396 49.8912381, 10.8837572 49.8912334, 10.883804 49.8912208)",,,,5.3
"[958217784, 34987890, 700620069]",Domplatz,unclassified,False,False,25.732999999999997,walk,"LINESTRING (10.8833841 49.8912539, 10.88328 49.8912598, 10.8832064 49.8912639, 10.8830259 49.8912711)",,,,5.2
"[34987890, 330553501, 123063189]","['Obere Karolinenstraße', 'Domplatz']",unclassified,False,True,182.19799999999998,"['30', 'walk']","LINESTRING (10.8805568 49.8914469, 10.8806353 49.8914625, 10.8807081 49.891477, 10.8808707 49.8915102, 10.8810073 49.891538, 10.8811232 49.891551, 10.8812531 49.8915392, 10.8814387 49.8915054, 10.8817186 49.8914517, 10.8818295 49.8914311, 10.8821402 49.8913857, 10.882272 49.8913704, 10.8830259 49.8912711)",,,,"['5.8', '4.5', '5.2']"
"[1232608992, 123063176, 1000263046]",Domstraße,residential,False,False,60.204,50,"LINESTRING (10.8805568 49.8914469, 10.8806017 49.8913737, 10.8807269 49.8912753, 10.8808363 49.8911963, 10.8810314 49.8910588, 10.8810452 49.8910164)",,,,7.5
"[77117539, 696863463, 391018698, 123063179, 803028042, 459934674]","['Herrenstraße', 'Dominikanerstraße']","['residential', 'living_street']",False,False,115.169,50,"LINESTRING (10.8861158 49.8915851, 10.8860447 49.8915759, 10.8856796 49.8915381, 10.8855107 49.8915203, 10.885425 49.8915184, 10.885315 49.8915254, 10.8853453 49.8914907, 10.8853853 49.8914448, 10.8856561 49.8911614, 10.8857025 49.8911121, 10.885728 49.8910856)",,,,"['5.5', '2.8', '10']"
"[51683476, 123063180, 123063183]",Karolinenstraße,"['living_street', 'residential']",False,False,48.578,30,"LINESTRING (10.8861158 49.8915851, 10.8861407 49.8915367, 10.8861916 49.8914415, 10.8862892 49.8912905, 10.8862242 49.8912651, 10.886128 49.8912272)",,,,
143354791,Untere Brücke,residential,False,True,28.964,50,"LINESTRING (10.8861158 49.8915851, 10.8862074 49.8916098, 10.8862955 49.8916451, 10.8863689 49.8916756, 10.8864594 49.8917202)",,,,3
"[127292904, 771534631, 325227766, 65443919]",Obere Sandstraße,living_street,False,True,98.61000000000001,,"LINESTRING (10.8830874 49.892211, 10.8830842 49.8922268, 10.8830826 49.8922498, 10.8830875 49.892284, 10.8831283 49.8923442, 10.8831941 49.8924493, 10.8832048 49.892482, 10.883207 49.8925059, 10.8832021 49.8925301, 10.8831331 49.8925908, 10.8827091 49.8928523, 10.8826317 49.8929, 10.8825994 49.8929221)",2,,,"['6 m', '5 m']"
"[150364100, 127292902]",Grünhundsbrunnen,living_street,False,False,62.195,,"LINESTRING (10.8830874 49.892211, 10.8830287 49.8922081, 10.8829397 49.89221, 10.8828494 49.8922116, 10.8827379 49.8922138, 10.8825527 49.8922033, 10.8825025 49.8922036, 10.8824517 49.892216, 10.8823294 49.8922677, 10.8823204 49.8922715, 10.8822661 49.8923009)",,,,
390009747,Obere Sandstraße,living_street,False,False,116.71000000000001,,"LINESTRING (10.8830874 49.892211, 10.8831138 49.8921766, 10.8831487 49.892143, 10.8832202 49.8921027, 10.8833848 49.8920031, 10.8835531 49.8919234, 10.8837072 49.8918721, 10.8839232 49.89182, 10.8844697 49.8917088)",,,,5 m
"[150364100, 127292902]",Grünhundsbrunnen,living_street,False,True,62.195,,"LINESTRING (10.8822661 49.8923009, 10.8823204 49.8922715, 10.8823294 49.8922677, 10.8824517 49.892216, 10.8825025 49.8922036, 10.8825527 49.8922033, 10.8827379 49.8922138, 10.8828494 49.8922116, 10.8829397 49.89221, 10.8830287 49.8922081, 10.8830874 49.892211)",,,,
224335454,Untere Sandstraße,unclassified,False,True,3.175,30,"LINESTRING (10.8825994 49.8929221, 10.8825706 49.8929438)",1,,,5 m
"[127292904, 65443919, 325227766, 771534631]",Obere Sandstraße,living_street,False,False,98.61000000000001,,"LINESTRING (10.8825994 49.8929221, 10.8826317 49.8929, 10.8827091 49.8928523, 10.8831331 49.8925908, 10.8832021 49.8925301, 10.883207 49.8925059, 10.8832048 49.892482, 10.8831941 49.8924493, 10.8831283 49.8923442, 10.8830875 49.892284, 10.8830826 49.8922498, 10.8830842 49.8922268, 10.8830874 49.892211)",2,,,"['6 m', '5 m']"
"[127292899, 123063191, 948627921, 199764760, 134213524, 123063192, 199764759, 1232624088, 1232624089, 310540382]","['Residenzstraße', 'Elisabethenstraße']",unclassified,False,True,238.63400000000004,"['7', '30']","LINESTRING (10.8825994 49.8929221, 10.8825676 49.8928927, 10.8820485 49.8924126, 10.8820378 49.8923963, 10.8820371 49.8923887, 10.8820376 49.8923814, 10.8820403 49.8923675, 10.8820435 49.892361, 10.8820471 49.892355, 10.8820815 49.8923343, 10.8821175 49.8923195, 10.8821657 49.8922996, 10.8821856 49.8922906, 10.8821911 49.8922881, 10.8822423 49.8922416, 10.882288 49.8921827, 10.8823177 49.8921334, 10.8823579 49.892095, 10.8828408 49.891807, 10.8833294 49.8915156, 10.8833945 49.8914509, 10.8834062 49.8914195, 10.8833951 49.8913298, 10.8833841 49.8912539)",2,,,
"[128012485, 1008867881, 1008867882, 1008867883, 1008867884, 68083790, 152017554, 152017556, 948637302]",Katzenberg,living_street,False,True,66.99199999999999,,"LINESTRING (10.8840851 49.8911714, 10.8840909 49.8912036, 10.8841167 49.8912444, 10.8841639 49.8912959, 10.8841936 49.8913215, 10.8842169 49.8913414, 10.8842756 49.891394, 10.8842995 49.8914171, 10.8843194 49.8914376, 10.8843967 49.8915232, 10.8844183 49.8915526, 10.8844962 49.8916585, 10.8845253 49.8916981)",,,,8
"[700618521, 124863618]",Domplatz,unclassified,False,False,30.527,walk,"LINESTRING (10.883804 49.8912208, 10.8837572 49.8912334, 10.8837396 49.8912381, 10.8836241 49.891244, 10.8833841 49.8912539)",,,,5.3
"[34987890, 123063189, 330553501]","['Obere Karolinenstraße', 'Domplatz']",unclassified,False,False,182.19799999999998,"['30', 'walk']","LINESTRING (10.8830259 49.8912711, 10.882272 49.8913704, 10.8821402 49.8913857, 10.8818295 49.8914311, 10.8817186 49.8914517, 10.8814387 49.8915054, 10.8812531 49.8915392, 10.8811232 49.891551, 10.8810073 49.891538, 10.8808707 49.8915102, 10.8807081 49.891477, 10.8806353 49.8914625, 10.8805568 49.8914469)",,,,"['5.2', '5.8', '4.5']"
"[958217784, 34987890, 700620069]",Domplatz,unclassified,False,True,25.733,walk,"LINESTRING (10.8830259 49.8912711, 10.8832064 49.8912639, 10.88328 49.8912598, 10.8833841 49.8912539)",,,,5.2
"[76041252, 123063174, 1000263047, 132708298, 132708299, 76041242]",Domstraße,residential,False,True,189.42899999999997,"['50', '7']","LINESTRING (10.8830259 49.8912711, 10.8829954 49.8912221, 10.8824341 49.8909539, 10.8820777 49.8907836, 10.8820228 49.8907583, 10.8820096 49.8907522, 10.8819662 49.8907317, 10.881889 49.8907161, 10.8818061 49.8907135, 10.8817491 49.8907148, 10.8811627 49.8907232, 10.8811449 49.8907341, 10.8811342 49.8907475, 10.8810699 49.8909394, 10.8810476 49.8910058, 10.8810452 49.8910164)",,,,
34987888,Dominikanerstraße,living_street,False,False,4.157,,"LINESTRING (10.8845253 49.8916981, 10.8844697 49.8917088)",,,,
"[128012485, 1008867881, 1008867882, 1008867883, 1008867884, 68083790, 152017554, 152017556, 948637302]",Katzenberg,living_street,False,False,66.992,,"LINESTRING (10.8845253 49.8916981, 10.8844962 49.8916585, 10.8844183 49.8915526, 10.8843967 49.8915232, 10.8843194 49.8914376, 10.8842995 49.8914171, 10.8842756 49.891394, 10.8842169 49.8913414, 10.8841936 49.8913215, 10.8841639 49.8912959, 10.8841167 49.8912444, 10.8840909 49.8912036, 10.8840851 49.8911714)",,,,8
"[1008867880, 67845783]",Dominikanerstraße,living_street,False,True,10.811,,"LINESTRING (10.8845253 49.8916981, 10.8845935 49.8916918, 10.8846733 49.8916796)",,,,
34987888,Dominikanerstraße,living_street,False,True,4.157,,"LINESTRING (10.8844697 49.8917088, 10.8845253 49.8916981)",,,,
123063184,Kasernstraße,living_street,False,False,53.620000000000005,,"LINESTRING (10.8844697 49.8917088, 10.8846017 49.8919136, 10.8847462 49.8921096, 10.8847537 49.8921339, 10.8847534 49.8921526)",,,,
390009747,Obere Sandstraße,living_street,False,True,116.71000000000001,,"LINESTRING (10.8844697 49.8917088, 10.8839232 49.89182, 10.8837072 49.8918721, 10.8835531 49.8919234, 10.8833848 49.8920031, 10.8832202 49.8921027, 10.8831487 49.892143, 10.8831138 49.8921766, 10.8830874 49.892211)",,,,5 m
"[139727699, 25643135]",Hauptwachstraße,living_street,False,False,66.735,,"LINESTRING (10.8910637 49.8958182, 10.8910459 49.8957809, 10.8908132 49.8953559, 10.8907869 49.8953032, 10.8907603 49.8952508)",,,,"['7', '9']"
123063184,Kasernstraße,living_street,False,True,53.620000000000005,,"LINESTRING (10.8847534 49.8921526, 10.8847537 49.8921339, 10.8847462 49.8921096, 10.8846017 49.8919136, 10.8844697 49.8917088)",,,,
"[128012482, 328002379, 328002380, 68083893, 68083894, 68083895]","['Am Leinritt', 'Kasernstraße']",living_street,True,False,237.003,,"LINESTRING (10.8847534 49.8921526, 10.8847679 49.8921813, 10.8848036 49.8922194, 10.8849471 49.8923423, 10.8852081 49.8925352, 10.885005 49.892658, 10.8846515 49.8928611, 10.884511 49.8929356, 10.8843267 49.8930231, 10.8842442 49.893068, 10.8842191 49.8930817, 10.8841596 49.893114, 10.883719 49.8932932, 10.8832222 49.8934664, 10.8831996 49.8934743, 10.8831481 49.8934507)",,,,3
"[77117490, 77117524, 358506054]",Stephansplatz,living_street,False,True,83.56200000000001,,"LINESTRING (10.8870677 49.8881486, 10.8867194 49.8884068, 10.886532 49.8885431, 10.8863922 49.8885899, 10.886317 49.8886052, 10.8862029 49.8886201)",,,,
"[132721584, 132654088, 67643789, 67643782]","['Unterer Stephansberg', 'Oberer Stephansberg']",residential,True,False,142.234,30,"LINESTRING (10.8870677 49.8881486, 10.8871002 49.8881907, 10.8871212 49.8882413, 10.8871269 49.8882913, 10.8871246 49.8883329, 10.8871135 49.8883767, 10.8870998 49.8884098, 10.8870788 49.8884422, 10.8870311 49.8885, 10.8869649 49.8885623, 10.8868222 49.8887014, 10.886676 49.8888161, 10.8864974 49.8889564, 10.886338 49.8891164, 10.8863138 49.8891492, 10.8863115 49.8891846, 10.8863346 49.8892579)",,,,
"[134382820, 77117503]",Stephansplatz,living_street,False,False,41.387,,"LINESTRING (10.8855976 49.8884766, 10.8856721 49.8884862, 10.8857737 49.8885041, 10.8859267 49.8885526, 10.8861379 49.8886042)",,,,
"[854466417, 854466414, 146216166, 77117486]",Eisgrube,residential,True,False,112.87700000000001,30,"LINESTRING (10.8855976 49.8884766, 10.8856649 49.8883995, 10.8857587 49.8883038, 10.8858272 49.8882482, 10.8858822 49.8882088, 10.8859978 49.8881292, 10.8860406 49.8881225, 10.8861322 49.8881198, 10.8861916 49.8881165, 10.8862608 49.8880984, 10.8865092 49.8879273, 10.8865517 49.8879067, 10.8865977 49.8878971, 10.8867633 49.8878919)",,,,4
134382819,Stephansplatz,living_street,False,False,23.151,,"LINESTRING (10.8864763 49.8887311, 10.8864582 49.8887238, 10.8862029 49.8886201)",,,,
"[26460615, 26460616, 33275888, 134383605, 134383606, 67654135]",Obere Mühlbrücke,living_street,False,False,153.00200000000004,,"LINESTRING (10.88689 49.8890327, 10.887084 49.8891449, 10.8872816 49.889248, 10.887433 49.8891554, 10.8875904 49.8890878, 10.8876198 49.889115, 10.8876454 49.8891375, 10.8877882 49.8891953, 10.8878158 49.8892074, 10.887847 49.8892089, 10.8880192 49.8891946, 10.8880432 49.8891926, 10.8881359 49.8891884, 10.8882008 49.8891924, 10.888233 49.8891919, 10.8882775 49.8891864, 10.8883041 49.8891831, 10.8883238 49.8891751, 10.8883427 49.8891589, 10.8884903 49.8889655, 10.8885074 49.8889387)",,,yes,3.7
"[26263858, 67654133]",Concordiastraße,living_street,False,True,49.181,,"LINESTRING (10.88689 49.8890327, 10.8866281 49.8891759, 10.8864552 49.8892601, 10.8864379 49.8892685, 10.8863346 49.8892579)",,,,3
"[536635269, 358506053, 68340521, 537121899, 67654134, 67654136, 77117498]",Concordiastraße,living_street,False,False,147.067,,"LINESTRING (10.88689 49.8890327, 10.8870995 49.8889008, 10.8872801 49.8887908, 10.8874126 49.8887042, 10.8874561 49.8886709, 10.88771 49.8884766, 10.8878383 49.8884014, 10.8880767 49.8882575, 10.8882337 49.8881654, 10.8883464 49.8881032)",,,,
143354791,Untere Brücke,residential,False,False,28.964,50,"LINESTRING (10.8864594 49.8917202, 10.8863689 49.8916756, 10.8862955 49.8916451, 10.8862074 49.8916098, 10.8861158 49.8915851)",,,,3
117358132,Generalsgasse,residential,False,True,47.291,30,"LINESTRING (10.8895667 49.8915696, 10.8895768 49.8916576, 10.8895935 49.8918638, 10.8896002 49.8919943)",,,,
"[273450920, 65447834, 273450924, 273450928]",Habergasse,residential,False,True,59.437,30,"LINESTRING (10.8895667 49.8915696, 10.8893999 49.8915736, 10.8891642 49.8915962, 10.8890857 49.8916099, 10.889003 49.8916236, 10.8887614 49.8916815)",2,,,
"[8107971, 772389355, 772389356, 67013517, 696856878, 24228433, 65272850, 67013523, 65272855, 61893753]","['Habergasse', 'Am Kanal']",residential,False,False,311.88999999999993,"['50', '30']","LINESTRING (10.8887614 49.8916815, 10.8887009 49.8915657, 10.8886884 49.891528, 10.8886862 49.8914938, 10.8886906 49.8914764, 10.8887208 49.8914648, 10.8888863 49.8914122, 10.8890326 49.8913505, 10.8891488 49.8912871, 10.8892781 49.8912112, 10.8893695 49.8911374, 10.8894519 49.8910599, 10.8896095 49.8907709, 10.8896849 49.8906344, 10.8898376 49.8903014, 10.8900192 49.8898373, 10.8900767 49.8896473, 10.8901042 49.8896052, 10.8901591 49.889572, 10.8902007 49.8895611, 10.8902456 49.8895601, 10.8903655 49.8895857, 10.8905785 49.8896271, 10.8907202 49.8896201)",,,,"['5.7', '2.5', '3.8', '2.2', '5']"
"[273450928, 65447834, 273450924, 273450920]",Habergasse,residential,False,False,59.437000000000005,30,"LINESTRING (10.8887614 49.8916815, 10.889003 49.8916236, 10.8890857 49.8916099, 10.8891642 49.8915962, 10.8893999 49.8915736, 10.8895667 49.8915696)",2,,,
"[37262373, 392094942]",Habergasse,residential,False,True,14.296999999999999,30,"LINESTRING (10.8887614 49.8916815, 10.8887051 49.8917159, 10.8886879 49.8917273, 10.8886642 49.8917452, 10.888644 49.8917621, 10.8886309 49.8917778)",,,,
"[922549154, 696855906, 67013516, 67013521, 117358133, 117358134, 117358136, 117358137]",Schillerplatz,residential,False,"[False, True]",108.09100000000001,30,"LINESTRING (10.8910618 49.889931, 10.8910314 49.8899816, 10.8909953 49.8900653, 10.8908998 49.8903353, 10.890873 49.890419, 10.8908493 49.8904993, 10.8908387 49.89058, 10.8908326 49.8906584, 10.8908265 49.8907367, 10.8908244 49.8907785, 10.8908229 49.8908085, 10.8908189 49.8908561, 10.8908154 49.8908703, 10.8908079 49.8908776, 10.8907994 49.8908807)",2,,,
117358135,Schillerplatz,residential,True,False,17.482,30,"LINESTRING (10.8910618 49.889931, 10.8911051 49.8898767, 10.8911264 49.8898511, 10.8911836 49.889795)",2,,,
"[696855906, 922549154, 67013516, 67013521, 117358133, 117358134, 117358136, 117358137]",Schillerplatz,residential,False,"[False, True]",108.091,30,"LINESTRING (10.8907994 49.8908807, 10.8908079 49.8908776, 10.8908154 49.8908703, 10.8908189 49.8908561, 10.8908229 49.8908085, 10.8908244 49.8907785, 10.8908265 49.8907367, 10.8908326 49.8906584, 10.8908387 49.89058, 10.8908493 49.8904993, 10.890873 49.890419, 10.8908998 49.8903353, 10.8909953 49.8900653, 10.8910314 49.8899816, 10.8910618 49.889931)",2,,,
117358138,Zinkenwörth,residential,True,False,125.62699999999998,30,"LINESTRING (10.8907994 49.8908807, 10.8907818 49.8908844, 10.8907547 49.8908901, 10.8907287 49.8908938, 10.8906703 49.8909003, 10.890493 49.8909215, 10.8903227 49.8909497, 10.8902473 49.8909722, 10.8901738 49.8910112, 10.8900997 49.8910598, 10.8899981 49.8911471, 10.8899052 49.8912113, 10.8898905 49.8912209, 10.8898717 49.8912313, 10.8898213 49.8912578, 10.8897771 49.8912819, 10.8897273 49.8913127, 10.8896999 49.8913297, 10.8896654 49.8913621, 10.8896368 49.8914003, 10.8895996 49.8914771, 10.8895827 49.8915355, 10.8895667 49.8915696)",1,,,
117358132,Generalsgasse,residential,False,False,47.291,30,"LINESTRING (10.8896002 49.8919943, 10.8895935 49.8918638, 10.8895768 49.8916576, 10.8895667 49.8915696)",,,,
"[308746880, 308746883, 72454413, 72454414, 52379921, 539645349, 539645350, 65275819, 65275820, 65275822, 48408504, 48408506, 1191567551, 1191567552, 64455874, 134622662, 48054727, 712518599, 72254541, 72254549, 911780950, 135172824, 135172827, 72254557, 144695137, 964650088, 964650089, 455241195, 135161712, 144695154, 308746870, 772333821]","['Am Kranen', 'Obstmarkt', 'Lange Straße', 'Kapuzinerstraße']",tertiary,True,False,474.7310000000001,"['20', '30']","LINESTRING (10.8902882 49.8922609, 10.8901995 49.8922787, 10.8901832 49.8922825, 10.8900473 49.8923065, 10.889909 49.8923265, 10.8898323 49.892335, 10.8897509 49.8923382, 10.8896208 49.8923441, 10.8893824 49.8923475, 10.8891659 49.8923455, 10.8890263 49.8923448, 10.8889369 49.8923415, 10.8888262 49.8923352, 10.8886705 49.8923242, 10.8886237 49.8923211, 10.8884777 49.8923114, 10.8883038 49.8922952, 10.8878789 49.8922523, 10.8877271 49.8922418, 10.8877115 49.8922407, 10.8876324 49.8922352, 10.8875097 49.892228, 10.8874228 49.8922274, 10.8873731 49.8922301, 10.8873002 49.8922443, 10.8872355 49.8922636, 10.8870808 49.8923265, 10.8869701 49.8923752, 10.8868873 49.8924148, 10.8868193 49.8924589, 10.8867657 49.8925029, 10.8867222 49.8925441, 10.8866839 49.8925904, 10.8866568 49.8926321, 10.886554 49.8927906, 10.8865205 49.8928422, 10.8864961 49.8928787, 10.8864611 49.892931, 10.8864054 49.8930141, 10.8863877 49.8930405, 10.8863328 49.8931224, 10.886292 49.8931722, 10.886251 49.8932267, 10.8861019 49.8934251, 10.8860545 49.8934838, 10.886013 49.8935375, 10.885978 49.8935829, 10.8859314 49.8936499, 10.8859039 49.8936894, 10.8858762 49.8937293, 10.8857747 49.8938752, 10.8856635 49.8940496, 10.8856206 49.8941201, 10.8855515 49.8942219)",1,,,"['7', '6.5']"
65452866,Hellerstraße,living_street,False,True,61.154,,"LINESTRING (10.8902882 49.8922609, 10.8904265 49.8925894, 10.8904882 49.8927533, 10.8904937 49.8927941)",,,,
"[117358906, 117358907, 48408509, 139716486]",Franz-Ludwig-Straße,"['residential', 'living_street']",False,True,97.33099999999999,50,"LINESTRING (10.8918793 49.8932377, 10.8917289 49.8932736, 10.8914934 49.8933391, 10.8913979 49.8933623, 10.8913779 49.893368, 10.8912729 49.8933943, 10.8910731 49.8934443, 10.8907874 49.8935154, 10.8906165 49.8935604)",2,,,
"[52436350, 52453468, 52435781, 48408510]",Franz-Ludwig-Straße,residential,True,False,85.21700000000001,50,"LINESTRING (10.8918793 49.8932377, 10.8920781 49.893198, 10.8921631 49.8931815, 10.892512 49.8931211, 10.8928288 49.893071, 10.8928573 49.8930666, 10.8929177 49.8930569, 10.8930281 49.8930394)",1,,,
"[1130839429, 905512326, 1130839431, 1130839430, 127853593, 64455899, 206829660]",Schiffbauplatz,residential,True,False,192.99099999999999,"['50', '30']","LINESTRING (10.8806966 49.895515, 10.8807846 49.8954302, 10.8812086 49.8951962, 10.8812217 49.8951889, 10.8813029 49.8951435, 10.8813129 49.895138, 10.8815311 49.8950161, 10.8817445 49.8949004, 10.8817697 49.8948867, 10.8820637 49.8947216, 10.8823385 49.8945672, 10.8825236 49.8944633, 10.882562 49.8944417, 10.8825908 49.8944255, 10.8827054 49.8943637)",1,,,
"[1130848802, 127853594]",Schiffbauplatz,residential,False,True,61.922999999999995,30,"LINESTRING (10.8806966 49.895515, 10.8806485 49.8955711, 10.8802537 49.8959932)",2,,,
