osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,ref,junction,width
196656661,Wieslocher Straße,residential,50,False,False,24.842,,"LINESTRING (8.7012895 49.2697183, 8.7014263 49.2695135)",,,,
566966161,Wieslocher Straße,tertiary,50,False,True,76.254,,"LINESTRING (8.7012895 49.2697183, 8.7009685 49.2703713)",,,,
1037840311,Schönbornstraße,residential,30,False,False,67.81,2,"LINESTRING (8.7012895 49.2697183, 8.7019216 49.2699135, 8.7021365 49.269976)",,,,
41902395,Rotenberger Straße,residential,30,False,False,69.561,2,"LINESTRING (8.7049564 49.2662698, 8.7054185 49.2657217)",,,,
32679226,Malschenberger Straße,residential,30,False,False,200.53500000000003,,"LINESTRING (8.7049564 49.2662698, 8.7041157 49.2659958, 8.7031476 49.2656999, 8.7027946 49.2656097, 8.7024269 49.265559)",,,,
"[41902393, 39625716]",Wieslocher Straße,"['residential', 'living_street']",20,False,True,180.029,2,"LINESTRING (8.7049564 49.2662698, 8.7046522 49.266591, 8.7044348 49.2667675, 8.7041711 49.2669385, 8.7040514 49.2670133, 8.7036374 49.2672717, 8.703379 49.2674755, 8.7033497 49.267493)",,,,
443156613,Hauptstraße,residential,20,False,False,88.10300000000001,,"LINESTRING (8.7049564 49.2662698, 8.7050948 49.2663147, 8.706041 49.266626)",,,,
34125201,Talstraße,residential,30,False,True,43.979,,"LINESTRING (8.7070115 49.2671606, 8.7067418 49.2675148)",,,,
443156609,Hauptstraße,residential,20,False,True,17.1,,"LINESTRING (8.7070115 49.2671606, 8.7068856 49.2670306)",,,,
"[23894910, 443156611, 443156614, 34950786]",Hauptstraße,residential,"['20', '30']",False,False,169.63800000000003,2,"LINESTRING (8.7070115 49.2671606, 8.7072255 49.2672839, 8.7073202 49.267316, 8.7073637 49.2673308, 8.7075443 49.2673554, 8.7082459 49.2674428, 8.7083538 49.2674563, 8.7088333 49.2675769, 8.7090463 49.2676202, 8.7091946 49.2676391)",,,,
32679591,Pfarrgartenstraße,residential,30,False,True,83.546,,"LINESTRING (8.7058584 49.2687283, 8.70689 49.2690621)",,,,
34125201,Talstraße,residential,30,False,False,84.247,,"LINESTRING (8.7058584 49.2687283, 8.7062952 49.2680263)",,,,
34125201,Talstraße,residential,30,False,True,59.029,,"LINESTRING (8.7058584 49.2687283, 8.7054976 49.2692041)",,,,
"[566966162, 28699151]",Pfarrgartenstraße,residential,30,False,False,167.135,,"LINESTRING (8.7058584 49.2687283, 8.705139 49.2685, 8.7037869 49.2680709)",,,,
34125200,Talstraße,residential,30,False,True,57.437,,"LINESTRING (8.704271 49.2706088, 8.7039702 49.2710866)",,,,
148740761,Schönbornstraße,residential,30,False,False,43.777,2,"LINESTRING (8.704271 49.2706088, 8.7048174 49.2707758)",,,,
1037840311,Schönbornstraße,residential,30,False,True,83.506,2,"LINESTRING (8.704271 49.2706088, 8.7032202 49.2703024)",,,,
34125201,Talstraße,residential,30,False,False,166.562,,"LINESTRING (8.704271 49.2706088, 8.7050825 49.2696965, 8.7054099 49.2693083)",,,,
"[34586648, 34950786, 34586647]",Hauptstraße,residential,30,False,False,36.671,,"LINESTRING (8.7091946 49.2676391, 8.709251 49.2676184, 8.7094037 49.2675325, 8.7095815 49.2674282)",yes,,,
"[34950786, 443156611, 23894910, 443156614]",Hauptstraße,residential,"['20', '30']",False,True,169.638,2,"LINESTRING (8.7091946 49.2676391, 8.7090463 49.2676202, 8.7088333 49.2675769, 8.7083538 49.2674563, 8.7082459 49.2674428, 8.7075443 49.2673554, 8.7073637 49.2673308, 8.7073202 49.267316, 8.7072255 49.2672839, 8.7070115 49.2671606)",,,,
34951499,Zieglergasse,residential,30,False,True,83.114,,"LINESTRING (8.7091946 49.2676391, 8.7092078 49.2677324, 8.7091054 49.2680584, 8.7090101 49.2683733)",,,,
32648930,Spitzäcker,residential,30,False,False,65.81099999999999,,"LINESTRING (8.6981344 49.2713881, 8.698158 49.2714045, 8.698199 49.2714178, 8.6986565 49.2715595, 8.6988969 49.2716977)",,,,
148740692,Frankenäcker,residential,30,False,False,4.954,,"LINESTRING (8.6981344 49.2713881, 8.6981198 49.271368, 8.6981186 49.2713457)",,,,
148740692,Frankenäcker,residential,30,False,True,24.394,,"LINESTRING (8.6980161 49.2706614, 8.6980478 49.2708798)",,,,
148740692,Frankenäcker,residential,30,False,False,39.473,,"LINESTRING (8.6980161 49.2706614, 8.6979729 49.2703787, 8.6979705 49.2703478, 8.6979693 49.2703347, 8.6979746 49.2703081)",,,,
"[32648928, 32648930]",Spitzäcker,residential,30,False,"[False, True]",228.40300000000002,,"LINESTRING (8.6979746 49.2703081, 8.6990396 49.2705062, 8.7001429 49.2706733, 8.6998628 49.2710107, 8.6997241 49.2711988)",,,,
148740692,Frankenäcker,residential,30,False,False,47.007,,"LINESTRING (8.6979746 49.2703081, 8.697991 49.27027, 8.6980022 49.2702506, 8.6980822 49.2701563, 8.6982108 49.2700129, 8.6982615 49.2699308)",,,,
148740692,Frankenäcker,residential,30,False,True,39.473,,"LINESTRING (8.6979746 49.2703081, 8.6979693 49.2703347, 8.6979705 49.2703478, 8.6979729 49.2703787, 8.6980161 49.2706614)",,,,
28676642,Am Roten Acker,residential,30,False,False,56.866,,"LINESTRING (8.6982615 49.2699308, 8.6982463 49.269859, 8.6981779 49.2696751, 8.6981262 49.2694277)",,,,
32678784,Frauenweilerstraße,residential,30,False,False,202.42,,"LINESTRING (8.6982615 49.2699308, 8.7002129 49.2702462, 8.7009685 49.2703713)",,,,
148740692,Frankenäcker,residential,30,False,True,47.007,,"LINESTRING (8.6982615 49.2699308, 8.6982108 49.2700129, 8.6980822 49.2701563, 8.6980022 49.2702506, 8.697991 49.27027, 8.6979746 49.2703081)",,,,
566966161,Wieslocher Straße,tertiary,50,False,False,76.254,,"LINESTRING (8.7009685 49.2703713, 8.7012895 49.2697183)",,,,
32678784,Frauenweilerstraße,residential,30,False,True,202.42,,"LINESTRING (8.7009685 49.2703713, 8.7002129 49.2702462, 8.6982615 49.2699308)",,,,
32678803,Hohwiesenstraße,residential,30,False,False,110.633,,"LINESTRING (8.7009685 49.2703713, 8.701114 49.2703758, 8.7020672 49.2706684, 8.7023675 49.2707508)",,,,
"[1005579483, 36812165]",Wieslocher Straße,tertiary,50,False,True,108.00200000000001,2,"LINESTRING (8.7009685 49.2703713, 8.7007575 49.2707375, 8.7006988 49.2708336, 8.7004858 49.271109, 8.7003697 49.2712591)",,,,
28959034,Sankt-Paul-Straße,residential,30,False,False,70.514,,"LINESTRING (8.7023675 49.2707508, 8.7027615 49.2701711)",,,,
28959034,Sankt-Paul-Straße,residential,30,False,True,105.489,,"LINESTRING (8.7023675 49.2707508, 8.7017277 49.2716027)",,,,
32678803,Hohwiesenstraße,residential,30,False,True,110.633,,"LINESTRING (8.7023675 49.2707508, 8.7020672 49.2706684, 8.701114 49.2703758, 8.7009685 49.2703713)",,,,
28959034,Sankt-Paul-Straße,residential,30,False,True,70.514,,"LINESTRING (8.7027615 49.2701711, 8.7023675 49.2707508)",,,,
1037840311,Schönbornstraße,residential,30,False,False,36.342,2,"LINESTRING (8.7027615 49.2701711, 8.7032202 49.2703024)",,,,
1037840311,Schönbornstraße,residential,30,False,True,50.269,2,"LINESTRING (8.7027615 49.2701711, 8.7021365 49.269976)",,,,
32648985,Frühmesserstraße,residential,30,False,False,105.674,,"LINESTRING (8.7003697 49.2712591, 8.7004828 49.2712875, 8.7017277 49.2716027)",,,,
"[1005579483, 36812165]",Wieslocher Straße,tertiary,50,False,False,108.00200000000001,2,"LINESTRING (8.7003697 49.2712591, 8.7004858 49.271109, 8.7006988 49.2708336, 8.7007575 49.2707375, 8.7009685 49.2703713)",,,,
25371089,,tertiary,100,True,False,32.983000000000004,,"LINESTRING (8.698055 49.2644203, 8.6980094 49.2644558, 8.6979471 49.2644778, 8.6978767 49.2644834, 8.6978082 49.2644717, 8.6977609 49.2644509, 8.6977254 49.2644218, 8.6977046 49.2643872)",,K 4169,roundabout,
"[919779953, 25371090, 25371091, 36812163]",Malschenberger Straße,tertiary,"['50', '30']",False,True,194.61599999999999,2,"LINESTRING (8.698055 49.2644203, 8.6990048 49.264616, 8.6994934 49.264751, 8.6995842 49.2647755, 8.7005039 49.2651157)",yes,K 4169,,
25371089,,tertiary,100,True,False,26.680999999999997,,"LINESTRING (8.6977046 49.2643872, 8.6977027 49.2643392, 8.6977289 49.2642944, 8.6977792 49.2642594, 8.6978462 49.2642396, 8.6979197 49.2642379)",,K 4169,roundabout,
25371089,,tertiary,100,True,False,26.24,,"LINESTRING (8.6979197 49.2642379, 8.6979876 49.2642542, 8.6980412 49.2642859, 8.6980727 49.2643284, 8.6980775 49.2643755, 8.698055 49.2644203)",,K 4169,roundabout,
"[96058738, 96058748]",,primary_link,50,False,True,207.57100000000005,2,"LINESTRING (8.6979197 49.2642379, 8.6980359 49.2639479, 8.6981339 49.2636963, 8.698236 49.263525, 8.6983563 49.2634058, 8.6985169 49.2633307, 8.6986752 49.2632844, 8.6988625 49.2632669, 8.699045 49.2632892, 8.6992424 49.2633414, 8.6994338 49.2634148, 8.6995791 49.2634862, 8.6996873 49.2635444)",,,,
35006665,Schönbornstraße,residential,,True,False,11.608,,"LINESTRING (8.7081114 49.2714994, 8.7082486 49.2714457)",,,,
"[32679584, 1002223619, 1123322072, 34586653, 34586654]",Schönbornstraße,residential,30,False,True,178.45,2,"LINESTRING (8.7081114 49.2714994, 8.7079216 49.2715311, 8.7077981 49.2715546, 8.7076733 49.271574, 8.7075869 49.2715765, 8.7074887 49.2715739, 8.7073754 49.2715539, 8.7071265 49.271469, 8.7070992 49.2714587, 8.7069387 49.2714113, 8.7069096 49.2714031, 8.7068619 49.2713893, 8.7058332 49.2710808)",yes,,,
148740761,Schönbornstraße,residential,30,False,True,38.234,2,"LINESTRING (8.7058332 49.2710808, 8.7053563 49.2709345)",,,,
1123322071,Im Brühl,residential,30,False,False,66.562,,"LINESTRING (8.7058332 49.2710808, 8.7061859 49.2705282)",,,,
"[32679584, 1002223619, 1123322072, 34586653, 34586654]",Schönbornstraße,residential,30,False,False,178.45,2,"LINESTRING (8.7058332 49.2710808, 8.7068619 49.2713893, 8.7069096 49.2714031, 8.7069387 49.2714113, 8.7070992 49.2714587, 8.7071265 49.271469, 8.7073754 49.2715539, 8.7074887 49.2715739, 8.7075869 49.2715765, 8.7076733 49.271574, 8.7077981 49.2715546, 8.7079216 49.2715311, 8.7081114 49.2714994)",yes,,,
26207973,Langenäcker,residential,30,False,False,127.202,,"LINESTRING (8.7050505 49.26478, 8.7057123 49.2637207)",,,,5
26207976,Langenäcker,residential,30,False,False,149.958,,"LINESTRING (8.7050505 49.26478, 8.7053167 49.2648521, 8.7050333 49.2652383, 8.7048954 49.2654263, 8.7048727 49.2654934, 8.704866 49.2655293, 8.7048847 49.2655634, 8.7050269 49.2656115, 8.7054185 49.2657217)",,,,5
27297739,Rieslingweg,residential,30,False,True,76.353,,"LINESTRING (8.7050505 49.26478, 8.7048839 49.2647378, 8.7045446 49.2646518, 8.7040774 49.2645191)",,,,5
27256820,Landfriedstraße,residential,30,False,False,56.733000000000004,,"LINESTRING (8.7073074 49.2659726, 8.7072458 49.2660671, 8.7072545 49.2661641, 8.7072974 49.2662588, 8.707325 49.2663506, 8.7073196 49.2664686)",,,,
443156609,Hauptstraße,residential,20,False,False,17.1,,"LINESTRING (8.7068856 49.2670306, 8.7070115 49.2671606)",,,,
27256820,Landfriedstraße,residential,30,False,True,72.85000000000001,,"LINESTRING (8.7068856 49.2670306, 8.7071884 49.2668183, 8.7073048 49.2666355, 8.7073196 49.2664686)",,,,
"[443156610, 443156612]",Hauptstraße,residential,20,False,True,76.309,,"LINESTRING (8.7068856 49.2670306, 8.7064348 49.2667813, 8.7063349 49.2667337, 8.706041 49.266626)",,,,
27297739,Rieslingweg,residential,30,False,False,76.353,,"LINESTRING (8.7040774 49.2645191, 8.7045446 49.2646518, 8.7048839 49.2647378, 8.7050505 49.26478)",,,,5
32648813,Speyerer Straße,residential,30,False,False,45.339,,"LINESTRING (8.7024269 49.265559, 8.7021364 49.26592)",,,,
26207970,Am Rainacker,residential,30,False,False,78.07,,"LINESTRING (8.7024269 49.265559, 8.7026914 49.2651792, 8.7027918 49.2650509, 8.7028842 49.2649236)",,,,
32679226,Malschenberger Straße,residential,30,False,True,200.53499999999997,,"LINESTRING (8.7024269 49.265559, 8.7027946 49.2656097, 8.7031476 49.2656999, 8.7041157 49.2659958, 8.7049564 49.2662698)",,,,
36812163,Malschenberger Straße,tertiary,30,False,False,148.928,,"LINESTRING (8.7024269 49.265559, 8.7022489 49.2655419, 8.7020484 49.265523, 8.7016315 49.2654407, 8.7006776 49.2651828, 8.7005039 49.2651157)",,,,
41902395,Rotenberger Straße,residential,30,False,True,69.561,2,"LINESTRING (8.7054185 49.2657217, 8.7049564 49.2662698)",,,,
26207976,Langenäcker,residential,30,False,True,149.95799999999997,,"LINESTRING (8.7054185 49.2657217, 8.7050269 49.2656115, 8.7048847 49.2655634, 8.704866 49.2655293, 8.7048727 49.2654934, 8.7048954 49.2654263, 8.7050333 49.2652383, 8.7053167 49.2648521, 8.7050505 49.26478)",,,,5
"[708239411, 41902395]",Rotenberger Straße,residential,30,False,False,266.998,2,"LINESTRING (8.7054185 49.2657217, 8.7059612 49.2649152, 8.7065644 49.2639995, 8.7068785 49.2635728, 8.7069118 49.2635275)",,,,
"[708239413, 708239415]",Dielheimer Straße,residential,30,False,False,70.32300000000001,,"LINESTRING (8.7094496 49.2711365, 8.7090663 49.2713086, 8.7088219 49.2713984, 8.708796 49.2714079, 8.7087514 49.2714211, 8.7086195 49.2714601)",,,,
"[25211538, 708239413]",Dielheimer Straße,residential,30,False,True,92.119,,"LINESTRING (8.7094496 49.2711365, 8.709538 49.2710884, 8.7098063 49.2708703, 8.7102277 49.2704846)",,,,
28563669,Dielheimer Straße,residential,,True,False,27.11,,"LINESTRING (8.7086195 49.2714601, 8.7086251 49.2715088, 8.7086023 49.2715552, 8.7085546 49.2715927, 8.7084888 49.2716159, 8.7084146 49.2716213)",,,roundabout,
"[708239413, 708239415]",Dielheimer Straße,residential,30,False,True,70.32300000000001,,"LINESTRING (8.7086195 49.2714601, 8.7087514 49.2714211, 8.708796 49.2714079, 8.7088219 49.2713984, 8.7090663 49.2713086, 8.7094496 49.2711365)",,,,
910544525,Dielheimer Straße,residential,,True,False,15.735,,"LINESTRING (8.7084146 49.2716213, 8.7083131 49.2715963, 8.7082475 49.27154)",,,roundabout,
196656659,Schönbornstraße,residential,,True,False,10.857,,"LINESTRING (8.7082475 49.27154, 8.7081114 49.2714994)",,,,
880044544,Dielheimer Straße,residential,,True,False,10.486,,"LINESTRING (8.7082475 49.27154, 8.7082486 49.2714457)",,,roundabout,
28563669,Dielheimer Straße,residential,,True,False,21.922,,"LINESTRING (8.7083811 49.2713699, 8.7084818 49.2713703, 8.708569 49.2714033, 8.7086195 49.2714601)",,,roundabout,
28959039,In den Märzwiesen,residential,30,False,False,81.015,,"LINESTRING (8.7083811 49.2713699, 8.7083547 49.2712847, 8.7083213 49.2711914, 8.7082481 49.2710588, 8.708234 49.2709944, 8.708234 49.270896, 8.7082784 49.2707934, 8.7083483 49.270725, 8.7084093 49.2706906)",,,,
26207973,Langenäcker,residential,30,False,True,40.92,,"LINESTRING (8.705868 49.263367, 8.7057123 49.2637207)",,,,5
26207978,Untere Röte,residential,30,False,False,78.917,,"LINESTRING (8.705868 49.263367, 8.7059345 49.2633483, 8.7069118 49.2635275)",,,,5
26207978,Untere Röte,residential,30,False,True,169.663,,"LINESTRING (8.705868 49.263367, 8.705328 49.2632472, 8.7051933 49.2632128, 8.704715 49.2630877, 8.7043049 49.2637593)",,,,5
28676642,Am Roten Acker,residential,30,False,False,9.955,,"LINESTRING (8.6981262 49.2694277, 8.6980897 49.2693414)",,,,
