osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,tunnel,width,junction
"[1153058335, 27706919]",,,Spitalplatz,residential,,False,False,34.504,,"LINESTRING (8.445487 47.9291767, 8.4454782 47.929108, 8.445468 47.9290615, 8.4454429 47.9290106, 8.4453947 47.9289793, 8.4453274 47.9289593, 8.445272 47.9289314)",,,
52985867,2,K 5740,Gumppstraße,tertiary,50,False,True,28.003,,"LINESTRING (8.445487 47.9291767, 8.4456692 47.9291994, 8.4458515 47.9292365)",,,
908349868,,K 5740,Gumppstraße,tertiary,50,False,False,226.102,,"LINESTRING (8.445487 47.9291767, 8.4453373 47.9291648, 8.4446512 47.9291592, 8.4442295 47.9291634, 8.4441331 47.9291608, 8.4438764 47.9291654, 8.443722 47.9291957, 8.4436651 47.9292069, 8.4429997 47.9293328, 8.4425244 47.9294588)",,,
30692991,,,Kirchstraße,tertiary,30,False,False,6.048,,"LINESTRING (8.4495241 47.9280924, 8.4495158 47.9281093, 8.4494998 47.9281443)",,,
"[451065761, 30692990, 30692991]",,,"['Dögginger Straße', 'Kirchstraße']",tertiary,"['50', '30']",False,True,38.82,yes,"LINESTRING (8.4495241 47.9280924, 8.4496062 47.9279397, 8.4496926 47.9277893, 8.4497065 47.9277654)",,,
"[1153058333, 1153058334]",,,Grabenring,residential,,False,False,326.271,,"LINESTRING (8.4495241 47.9280924, 8.4494645 47.9280828, 8.4490628 47.9280184, 8.4488654 47.9280012, 8.4486594 47.9280069, 8.4484878 47.9280299, 8.4482217 47.9280875, 8.447432 47.928306, 8.4469943 47.9284268, 8.446548 47.9285878, 8.4463591 47.9286798, 8.4462304 47.9287834, 8.4458938 47.9291749, 8.4458515 47.9292365)",,,
128206415,2,K 5739,Dögginger Straße,secondary,50,False,True,180.13500000000002,,"LINESTRING (8.4502556 47.9273627, 8.4502098 47.9273455, 8.4501693 47.9273275, 8.4500845 47.9272856, 8.4498938 47.9271498, 8.4496379 47.9269602, 8.4494319 47.9268279, 8.4492345 47.9267014, 8.4489286 47.9265501, 8.4485486 47.9264364, 8.4484746 47.9263975, 8.4484055 47.9263468)",,6.5,
231441997,,K 5739,,secondary,,True,False,18.561,,"LINESTRING (8.4502556 47.9273627, 8.4502852 47.9273432, 8.4503222 47.9273306, 8.4503632 47.9273261, 8.4504043 47.9273302, 8.4504416 47.9273423, 8.4504717 47.9273615)",,,roundabout
"[1153058332, 230262494]",,,Friedhofweg,residential,,False,False,11.85,,"LINESTRING (8.4504717 47.9273615, 8.4505028 47.9273419, 8.45053 47.9273226, 8.4505825 47.9272851)",,,
231441997,,K 5739,,secondary,,True,False,13.229000000000001,,"LINESTRING (8.4504717 47.9273615, 8.4504926 47.9273877, 8.4504998 47.9274171, 8.4504925 47.9274464, 8.4504714 47.9274726)",,,roundabout
"[39162344, 39162348, 26730149, 451065760]",3,K 5739,Dögginger Straße,secondary,,False,False,379.55600000000004,yes,"LINESTRING (8.4504714 47.9274726, 8.4505082 47.9275014, 8.4505624 47.9275395, 8.4506961 47.9276137, 8.450892 47.9277012, 8.4511161 47.9277603, 8.4512951 47.927792, 8.4515358 47.9278271, 8.4519754 47.9278561, 8.4523284 47.927874, 8.4527554 47.927874, 8.4538953 47.9278084, 8.4540724 47.9278179, 8.4542277 47.9278492, 8.4544528 47.9279103, 8.4546595 47.9280338, 8.4547834 47.9281468, 8.4548789 47.9282822, 8.454949 47.9284208)",,,
231441997,,K 5739,,secondary,,True,False,20.09,,"LINESTRING (8.4504714 47.9274726, 8.4504384 47.927493, 8.4503972 47.927505, 8.4503524 47.9275074, 8.4503089 47.9274998, 8.4502715 47.9274831, 8.4502443 47.9274591)",,,roundabout
30692980,,,Am Bruggacker,residential,,False,True,355.57399999999996,,"LINESTRING (8.4497065 47.9277654, 8.4494739 47.9276905, 8.4490696 47.9276478, 8.4487288 47.9276292, 8.448628 47.9276229, 8.4480964 47.9276481, 8.4478367 47.9276968, 8.4474999 47.9278185, 8.4471387 47.9279119, 8.4469115 47.9279403, 8.4464773 47.9279322, 8.4460147 47.9279159, 8.4456292 47.9278835, 8.4452761 47.9278713, 8.4450576 47.9278722)",,,
"[451065761, 30692990, 30692991]",,,"['Dögginger Straße', 'Kirchstraße']",tertiary,"['50', '30']",False,False,38.82,yes,"LINESTRING (8.4497065 47.9277654, 8.4496926 47.9277893, 8.4496062 47.9279397, 8.4495241 47.9280924)",,,
"[451065762, 30692990]",,,Dögginger Straße,tertiary,50,False,True,55.196,,"LINESTRING (8.4497065 47.9277654, 8.4497495 47.9276964, 8.4497924 47.9276389, 8.4498782 47.9275814, 8.4499392 47.9275486, 8.45002 47.9275192, 8.450131 47.927486, 8.4501971 47.92747, 8.4502443 47.9274591)",,,
231441997,,K 5739,,secondary,,True,False,11.305,,"LINESTRING (8.4502443 47.9274591, 8.4502315 47.9274352, 8.4502292 47.9274098, 8.4502374 47.927385, 8.4502556 47.9273627)",,,roundabout
"[451065762, 30692990]",,,Dögginger Straße,tertiary,50,False,False,55.196,,"LINESTRING (8.4502443 47.9274591, 8.4501971 47.92747, 8.450131 47.927486, 8.45002 47.9275192, 8.4499392 47.9275486, 8.4498782 47.9275814, 8.4497924 47.9276389, 8.4497495 47.9276964, 8.4497065 47.9277654)",,,
26727587,,,Schulstraße,residential,30,False,False,200.53699999999998,,"LINESTRING (8.454949 47.9284208, 8.4548652 47.9284376, 8.4543505 47.9285177, 8.4541823 47.9285346, 8.4540779 47.9285588, 8.4539428 47.9286341, 8.4537879 47.9287168, 8.4535732 47.9287958, 8.4534876 47.9288096, 8.4534085 47.9287981, 8.4533223 47.9287343, 8.45319 47.9286475, 8.4529751 47.9285959, 8.4527434 47.928568, 8.4525206 47.9286064)",,,
"[32239402, 319750191, 29211646, 451065759, 451065757, 451065758, 29211647]",2,K 5739,,secondary,,False,False,301.545,yes,"LINESTRING (8.454949 47.9284208, 8.4550892 47.9287317, 8.4551132 47.9288103, 8.4551262 47.928844, 8.455176 47.9290125, 8.4551875 47.9290689, 8.4551926 47.9291395, 8.4551768 47.9292864, 8.4551007 47.9294626, 8.4550581 47.9295276, 8.4549958 47.9295963, 8.4549303 47.9296524, 8.4546611 47.9298644, 8.4544994 47.9300062, 8.4543842 47.9301462, 8.4543225 47.9302558, 8.4542854 47.9303573, 8.4542588 47.9304694, 8.4542533 47.930578, 8.4542603 47.9307262, 8.4543023 47.9309349)",,,
"[451065760, 39162348, 39162344, 26730149]",3,K 5739,Dögginger Straße,secondary,,False,True,379.55600000000004,yes,"LINESTRING (8.454949 47.9284208, 8.4548789 47.9282822, 8.4547834 47.9281468, 8.4546595 47.9280338, 8.4544528 47.9279103, 8.4542277 47.9278492, 8.4540724 47.9278179, 8.4538953 47.9278084, 8.4527554 47.927874, 8.4523284 47.927874, 8.4519754 47.9278561, 8.4515358 47.9278271, 8.4512951 47.927792, 8.4511161 47.9277603, 8.450892 47.9277012, 8.4506961 47.9276137, 8.4505624 47.9275395, 8.4505082 47.9275014, 8.4504714 47.9274726)",,,
26730156,,K 5739,,secondary,50,True,False,35.939,,"LINESTRING (8.4543023 47.9309349, 8.4543545 47.9310744, 8.4543942 47.9311589, 8.4544101 47.9312022, 8.4544192 47.931248)",,,
"[32239402, 319750191, 29211646, 451065759, 451065757, 451065758, 29211647]",2,K 5739,,secondary,,False,True,301.545,yes,"LINESTRING (8.4543023 47.9309349, 8.4542603 47.9307262, 8.4542533 47.930578, 8.4542588 47.9304694, 8.4542854 47.9303573, 8.4543225 47.9302558, 8.4543842 47.9301462, 8.4544994 47.9300062, 8.4546611 47.9298644, 8.4549303 47.9296524, 8.4549958 47.9295963, 8.4550581 47.9295276, 8.4551007 47.9294626, 8.4551768 47.9292864, 8.4551926 47.9291395, 8.4551875 47.9290689, 8.455176 47.9290125, 8.4551262 47.928844, 8.4551132 47.9288103, 8.4550892 47.9287317, 8.454949 47.9284208)",,,
319750192,,K 5739,,secondary,50,True,False,18.998,,"LINESTRING (8.454261 47.9311035, 8.4543023 47.9309349)",,,
27706917,,,Gießnaustraße,tertiary,30,True,False,32.247,,"LINESTRING (8.4433531 47.9324692, 8.443383 47.9325841, 8.4434274 47.9327549)",,,
201814811,,,Bruggener Straße,tertiary,50,False,True,26.244,,"LINESTRING (8.4433531 47.9324692, 8.4432906 47.9325789, 8.4431988 47.9326803)",,,
231442003,2,,Bruggener Straße,tertiary,50,False,False,35.325,,"LINESTRING (8.4433531 47.9324692, 8.4433738 47.9323961, 8.4433798 47.9323591, 8.4433833 47.9322509, 8.4433876 47.9321531)",,,
"[372097671, 30692975, 30801215, 314767639]",,,"['Spitalplatz', 'Galgenbergstraße']",residential,,False,False,119.411,yes,"LINESTRING (8.445272 47.9289314, 8.4452523 47.9288519, 8.4452642 47.9287143, 8.4452284 47.9284562, 8.4452163 47.9283468, 8.4451842 47.9282232, 8.4450576 47.9278722)",,,
"[27706919, 1153058335]",,,Spitalplatz,residential,,False,True,34.504000000000005,,"LINESTRING (8.445272 47.9289314, 8.4453274 47.9289593, 8.4453947 47.9289793, 8.4454429 47.9290106, 8.445468 47.9290615, 8.4454782 47.929108, 8.445487 47.9291767)",,,
30692980,,,Am Bruggacker,residential,,False,False,355.57399999999996,,"LINESTRING (8.4450576 47.9278722, 8.4452761 47.9278713, 8.4456292 47.9278835, 8.4460147 47.9279159, 8.4464773 47.9279322, 8.4469115 47.9279403, 8.4471387 47.9279119, 8.4474999 47.9278185, 8.4478367 47.9276968, 8.4480964 47.9276481, 8.448628 47.9276229, 8.4487288 47.9276292, 8.4490696 47.9276478, 8.4494739 47.9276905, 8.4497065 47.9277654)",,,
372097671,,,Galgenbergstraße,residential,,False,False,57.944,,"LINESTRING (8.4450576 47.9278722, 8.4449625 47.9277237, 8.4448042 47.9273802)",,,
"[30692975, 314767639, 30801215, 372097671]",,,"['Spitalplatz', 'Galgenbergstraße']",residential,,False,True,119.41099999999999,yes,"LINESTRING (8.4450576 47.9278722, 8.4451842 47.9282232, 8.4452163 47.9283468, 8.4452284 47.9284562, 8.4452642 47.9287143, 8.4452523 47.9288519, 8.445272 47.9289314)",,,
30692977,,,Am Nussbühl,residential,,False,False,7.635,,"LINESTRING (8.4448042 47.9273802, 8.4447176 47.9273435)",,,
372097671,,,Galgenbergstraße,residential,,False,False,39.033,,"LINESTRING (8.4448042 47.9273802, 8.4449065 47.9273172, 8.445014 47.9272831, 8.4451522 47.9272771, 8.4452797 47.9272773)",,,
372097671,,,Galgenbergstraße,residential,,False,True,57.944,,"LINESTRING (8.4448042 47.9273802, 8.4449625 47.9277237, 8.4450576 47.9278722)",,,
30692987,,,Gartenstraße,residential,,False,False,94.431,,"LINESTRING (8.4508449 47.9285704, 8.4508162 47.928657, 8.4506772 47.9294118)",,,
451065764,,,Grabenring,residential,,False,False,59.041,,"LINESTRING (8.4508449 47.9285704, 8.4502457 47.9283541, 8.4501682 47.9283001)",,,
451065764,,,Grabenring,residential,,False,True,54.798,,"LINESTRING (8.4508449 47.9285704, 8.4511662 47.9285986, 8.4514826 47.9286108, 8.4515728 47.9286297)",,,
26727587,,,Schulstraße,residential,30,False,False,74.64999999999999,,"LINESTRING (8.4525206 47.9286064, 8.4524148 47.9285635, 8.4520902 47.9285437, 8.4519442 47.9286021, 8.4516824 47.9285964, 8.4515728 47.9286297)",,,
26727587,,,Schulstraße,residential,30,False,True,200.53699999999998,,"LINESTRING (8.4525206 47.9286064, 8.4527434 47.928568, 8.4529751 47.9285959, 8.45319 47.9286475, 8.4533223 47.9287343, 8.4534085 47.9287981, 8.4534876 47.9288096, 8.4535732 47.9287958, 8.4537879 47.9287168, 8.4539428 47.9286341, 8.4540779 47.9285588, 8.4541823 47.9285346, 8.4543505 47.9285177, 8.4548652 47.9284376, 8.454949 47.9284208)",,,
28428918,,,Widmannstraße,residential,,False,True,163.932,,"LINESTRING (8.4525206 47.9286064, 8.4524845 47.9286749, 8.4524474 47.9291559, 8.4524369 47.9298589, 8.4523231 47.9299821, 8.4522163 47.9299906)",,,
28428918,,,Widmannstraße,residential,,False,False,163.932,,"LINESTRING (8.4522163 47.9299906, 8.4523231 47.9299821, 8.4524369 47.9298589, 8.4524474 47.9291559, 8.4524845 47.9286749, 8.4525206 47.9286064)",,,
28428918,,,Widmannstraße,residential,,False,True,143.71800000000002,,"LINESTRING (8.4522163 47.9299906, 8.4521678 47.930252, 8.452147 47.9303681, 8.4521462 47.9303967, 8.4521383 47.9306778, 8.4520953 47.9312795)",,,
30692989,,,Pfarrgasse,residential,30,False,True,61.44199999999999,,"LINESTRING (8.4522163 47.9299906, 8.4521044 47.9299378, 8.4514254 47.9298643)",,,
52981047,,,In Gupfen,living_street,20,False,False,59.397,,"LINESTRING (8.4418289 47.9319258, 8.4420501 47.932439)",,,
52981047,,,In Gupfen,living_street,20,False,True,25.404,,"LINESTRING (8.4418289 47.9319258, 8.4417328 47.9317066)",,,
52981047,,,In Gupfen,living_street,20,False,True,24.07,,"LINESTRING (8.4421421 47.9326465, 8.4420501 47.932439)",,,
30055879,,,In Gupfen,living_street,,False,False,23.828000000000003,,"LINESTRING (8.4421421 47.9326465, 8.4422871 47.9326142, 8.4424456 47.9325789)",,,
30055879,,,In Gupfen,living_street,,False,False,24.763,,"LINESTRING (8.4424456 47.9325789, 8.4423481 47.932366)",,,
30055879,,,In Gupfen,living_street,,False,True,23.828000000000003,,"LINESTRING (8.4424456 47.9325789, 8.4422871 47.9326142, 8.4421421 47.9326465)",,,
89412319,,,In Gupfen,living_street,,False,False,21.124,,"LINESTRING (8.4424456 47.9325789, 8.4424794 47.9326051, 8.442559 47.932751)",,,
30055879,,,In Gupfen,living_street,,False,False,23.639,,"LINESTRING (8.4423481 47.932366, 8.4420501 47.932439)",,,
30055879,,,In Gupfen,living_street,,False,True,24.763,,"LINESTRING (8.4423481 47.932366, 8.4424456 47.9325789)",,,
53034664,,,In Gupfen,living_street,,False,False,30.631,,"LINESTRING (8.4423481 47.932366, 8.4427387 47.93228)",,,
53034664,,,In Gupfen,living_street,,False,True,30.631,,"LINESTRING (8.4427387 47.93228, 8.4423481 47.932366)",,,
30055879,,,In Gupfen,living_street,,False,True,23.639,,"LINESTRING (8.4420501 47.932439, 8.4423481 47.932366)",,,
52981047,,,In Gupfen,living_street,20,False,False,24.07,,"LINESTRING (8.4420501 47.932439, 8.4421421 47.9326465)",,,
52981047,,,In Gupfen,living_street,20,False,True,59.397,,"LINESTRING (8.4420501 47.932439, 8.4418289 47.9319258)",,,
30055882,,,Biethstraße,residential,,False,False,142.53199999999998,,"LINESTRING (8.4433876 47.9321531, 8.4440229 47.9320315, 8.4445739 47.9319361, 8.4452155 47.9317786)",,,
231442003,2,,Bruggener Straße,tertiary,50,False,False,81.38900000000001,,"LINESTRING (8.4433876 47.9321531, 8.4434003 47.9320208, 8.4434492 47.9317158, 8.4434768 47.9316219, 8.4435335 47.9315309, 8.4436121 47.9314479)",,,
231442003,2,,Bruggener Straße,tertiary,50,False,True,35.325,,"LINESTRING (8.4433876 47.9321531, 8.4433833 47.9322509, 8.4433798 47.9323591, 8.4433738 47.9323961, 8.4433531 47.9324692)",,,
30055882,,,Biethstraße,residential,,False,False,75.52799999999999,,"LINESTRING (8.4452155 47.9317786, 8.445955 47.9315163, 8.44611 47.931459)",,,
30055882,,,Biethstraße,residential,,False,True,142.532,,"LINESTRING (8.4452155 47.9317786, 8.4445739 47.9319361, 8.4440229 47.9320315, 8.4433876 47.9321531)",,,
50409465,,,Balzerstraße,residential,,False,True,117.102,,"LINESTRING (8.4452155 47.9317786, 8.4454561 47.9323137, 8.4455775 47.9325363, 8.4457989 47.9327465)",,,
30055882,,,Biethstraße,residential,,False,False,70.971,,"LINESTRING (8.44611 47.931459, 8.446649 47.931211, 8.4469421 47.9311723)",,,
30055882,,,Biethstraße,residential,,False,True,75.52799999999999,,"LINESTRING (8.44611 47.931459, 8.445955 47.9315163, 8.4452155 47.9317786)",,,
131726381,,,Rechstraße,residential,,False,False,79.731,,"LINESTRING (8.44611 47.931459, 8.4459535 47.9312317, 8.4458033 47.9310233, 8.4456018 47.9308306)",,,
131726381,,,Rechstraße,residential,,False,True,62.943,,"LINESTRING (8.44611 47.931459, 8.4461651 47.9316203, 8.446211 47.9317996, 8.4462646 47.9320153)",,,
30055882,,,Biethstraße,residential,,False,True,70.971,,"LINESTRING (8.4469421 47.9311723, 8.446649 47.931211, 8.44611 47.931459)",,,
30324892,,,Obere Gerbe,residential,,False,False,138.001,,"LINESTRING (8.4469421 47.9311723, 8.447043 47.9319262, 8.4470625 47.9320794, 8.4469797 47.9324051)",,,
31798787,,,Grabenring,residential,,False,False,73.88699999999999,,"LINESTRING (8.4469421 47.9311723, 8.4471253 47.9312055, 8.4474919 47.9311891, 8.44781 47.9311478, 8.4479158 47.9311264)",,,
31798787,,,Grabenring,residential,,False,True,94.52699999999999,,"LINESTRING (8.4469421 47.9311723, 8.4468853 47.9311101, 8.4466398 47.9308558, 8.4462071 47.9304804)",,,
31798787,,,Grabenring,residential,,False,False,65.592,,"LINESTRING (8.4479158 47.9311264, 8.4487706 47.9309852)",,,
30324883,,,Zunftgasse,residential,,False,True,156.464,,"LINESTRING (8.4479158 47.9311264, 8.4481829 47.9320871, 8.4481611 47.9323598, 8.4481861 47.9325157)",,,
31798787,,,Grabenring,residential,,False,True,73.887,,"LINESTRING (8.4479158 47.9311264, 8.44781 47.9311478, 8.4474919 47.9311891, 8.4471253 47.9312055, 8.4469421 47.9311723)",,,
31798787,,,Grabenring,residential,,False,True,65.592,,"LINESTRING (8.4487706 47.9309852, 8.4479158 47.9311264)",,,
30324894,,,Untere Gerbe,residential,,False,True,144.565,,"LINESTRING (8.4487706 47.9309852, 8.4491538 47.9317575, 8.4493549 47.9322247)",,,
31798787,,,Grabenring,residential,,False,False,103.981,,"LINESTRING (8.4487706 47.9309852, 8.4492768 47.9308211, 8.4495261 47.9307061, 8.4495693 47.9306262, 8.4496246 47.9305522, 8.4496821 47.9305127, 8.4497483 47.9304706, 8.4498319 47.9304262)",,,
52985875,,K 5740,Zähringerstraße,tertiary,50,False,True,5.276,,"LINESTRING (8.4491343 47.9301918, 8.4492041 47.9301998)",,,
30324875,,,Sommergasse,residential,,False,False,125.709,,"LINESTRING (8.4491343 47.9301918, 8.4491315 47.9302316, 8.4491176 47.9303436, 8.4490611 47.9304719, 8.4489595 47.9305461, 8.4488101 47.9306097, 8.4484723 47.9306766, 8.4479039 47.9307569)",,,
52985875,,K 5740,Zähringerstraße,tertiary,50,False,False,51.494,,"LINESTRING (8.4491343 47.9301918, 8.4488115 47.9301718, 8.4484472 47.9301422)",,,
30324875,,,Sommergasse,residential,,False,False,119.43700000000001,,"LINESTRING (8.4479039 47.9307569, 8.4477455 47.9307779, 8.4472385 47.9307769, 8.4469843 47.9306298, 8.4466733 47.930287)",,,
30324875,,,Sommergasse,residential,,False,True,125.709,,"LINESTRING (8.4479039 47.9307569, 8.4484723 47.9306766, 8.4488101 47.9306097, 8.4489595 47.9305461, 8.4490611 47.9304719, 8.4491176 47.9303436, 8.4491315 47.9302316, 8.4491343 47.9301918)",,,
30324882,,,Sommergasse,residential,,False,False,72.914,,"LINESTRING (8.4479039 47.9307569, 8.4478557 47.9303766, 8.4478515 47.9301266, 8.4478477 47.9301027)",,,
30324876,,,Zwingelgasse,residential,,False,True,66.69999999999999,,"LINESTRING (8.4461551 47.9298005, 8.4462821 47.929951, 8.4463624 47.9300346, 8.4464493 47.9301148, 8.4466733 47.930287)",,,
30324887,,,Mittelgasse,residential,,False,True,51.912000000000006,,"LINESTRING (8.4471007 47.9299922, 8.4471348 47.9299561, 8.4471804 47.9298846, 8.4473242 47.9295519)",,,
