osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,tunnel
4996957,2,Hilgardstraße,tertiary,50,False,True,103.783,"LINESTRING (8.4314935 49.3139084, 8.4314133 49.3139617, 8.4305355 49.3145447, 8.4305207 49.314563, 8.4305105 49.314583)",,,
161522397,2,Ludwigstraße,residential,30,False,False,71.807,"LINESTRING (8.4314935 49.3139084, 8.4315858 49.3139622, 8.4316176 49.3139819, 8.4318115 49.3140905, 8.4322485 49.3143263)",,,
161522399,,Ludwigstraße,residential,30,False,True,145.351,"LINESTRING (8.4314935 49.3139084, 8.4314147 49.3138552, 8.4311077 49.31366, 8.4300604 49.3129942)",,,
"[550493692, 550493693]",2,Hilgardstraße,tertiary,50,False,False,116.94900000000001,"LINESTRING (8.4314935 49.3139084, 8.4315895 49.3138565, 8.4318356 49.3137232, 8.4323294 49.3134891, 8.4328223 49.3133185)",,,
8045360,,St.-German-Straße,residential,30,False,False,219.25900000000001,"LINESTRING (8.4377036 49.3125727, 8.4378065 49.3127045, 8.4378726 49.3127549, 8.4379044 49.3127778, 8.4379293 49.3127958, 8.4384478 49.3131701, 8.4388086 49.3134232, 8.4396991 49.3140477)",,,
1083519364,2,St.-German-Straße,tertiary,50,False,True,42.393,"LINESTRING (8.4377036 49.3125727, 8.4376542 49.3125668, 8.4375889 49.3125387, 8.437318 49.3122993)",,,
4996957,2,Hilgardstraße,tertiary,50,False,False,103.78300000000002,"LINESTRING (8.4305105 49.314583, 8.4305207 49.314563, 8.4305355 49.3145447, 8.4314133 49.3139617, 8.4314935 49.3139084)",,,
4997210,2,Bartholomäus-Weltz-Platz,tertiary,50,False,True,41.66000000000001,"LINESTRING (8.4305105 49.314583, 8.4305191 49.3146043, 8.4305359 49.314625, 8.4306177 49.3147099, 8.4306824 49.3147814, 8.430705 49.3148193, 8.4307125 49.3148461, 8.4307177 49.3148803, 8.4307119 49.3149238)",,,
"[161522393, 26174079]",,Schwerdstraße,tertiary,"['50', '30']",False,False,162.091,"LINESTRING (8.4305105 49.314583, 8.4304803 49.3145575, 8.4303556 49.3144676, 8.429797 49.3139247, 8.4292806 49.313368)",,,
4997275,,Rützhaubstraße,residential,30,True,False,69.513,"LINESTRING (8.4304721 49.3205294, 8.43053 49.3205445, 8.4305786 49.3205603, 8.4308197 49.3206214, 8.4310907 49.320642, 8.4314015 49.3206372)",,,
