osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge,access
28199938,Samsweger Straße,residential,50,False,False,79.808,"LINESTRING (11.6273302 52.2500409, 11.6273483 52.2500865, 11.6273635 52.2501298, 11.627386 52.250242, 11.6273949 52.2502858, 11.6274182 52.2503197, 11.6274413 52.2503391, 11.6274733 52.2503519, 11.6275276 52.2503684, 11.6275689 52.2503739, 11.6278126 52.2503542, 11.627826 52.2503531, 11.6279589 52.2503439, 11.6280915 52.2503367)",,,,,
29288381,Amtstor,residential,30,False,True,15.424,"LINESTRING (11.6286982 52.2459973, 11.6289137 52.2460401)",,,,,
"[160336436, 53209022, 47660855]",Schloßdomäne,living_street,,False,False,150.943,"LINESTRING (11.6286982 52.2459973, 11.6283772 52.2459882, 11.62825 52.2459846, 11.6276509 52.2459523, 11.6272952 52.2459569, 11.6269252 52.2459633, 11.6269084 52.2459636, 11.6264943 52.2460201)",,,,,
"[1188259617, 400609111, 160336408, 29288380, 29288382]","['Amtstor', 'Amtsbrücke']",residential,30,False,False,166.473,"LINESTRING (11.6286982 52.2459973, 11.628626 52.2459035, 11.6285456 52.2457954, 11.6284662 52.2456792, 11.6284152 52.24557, 11.6283988 52.2454725, 11.6283998 52.2453684, 11.6284328 52.2452619, 11.6285524 52.2448925, 11.6286213 52.244718, 11.6286325 52.2446922, 11.6286921 52.2445552)",,,,yes,
29288383,Fabrikstraße,residential,50,False,False,69.183,"LINESTRING (11.6207492 52.2472685, 11.6207424 52.2471639, 11.6207497 52.2471051, 11.6207626 52.2470334, 11.6207985 52.2469361, 11.6208441 52.2468587, 11.6209113 52.2467618, 11.6210007 52.2466792)",,,,,
"[1164907301, 38072710]",Schwimmbadstraße,residential,50,False,False,102.076,"LINESTRING (11.6207492 52.2472685, 11.6208908 52.2472233, 11.6210078 52.2471967, 11.6212145 52.2471613, 11.6214095 52.2471412, 11.6215711 52.2471305, 11.6216987 52.2471291, 11.6218132 52.2471348, 11.6219677 52.2471401, 11.622076 52.2471471, 11.622209 52.247156)",,,,,yes
1164914400,Heinrich-Heine-Straße,residential,30,False,False,145.064,"LINESTRING (11.6207492 52.2472685, 11.6207775 52.2473938, 11.6208301 52.2476055, 11.6208726 52.2478411, 11.6209061 52.2480774, 11.6209501 52.2485664)",,,,,
5548239,Farsleber Straße,tertiary,50,False,False,155.37099999999998,"LINESTRING (11.6308085 52.2509529, 11.6316405 52.2516403, 11.6319571 52.2518947, 11.6320687 52.2519944, 11.6321513 52.2520819)",K 1171,2,,,
"[1082590452, 5548239]",Farsleber Straße,tertiary,50,False,True,94.20999999999998,"LINESTRING (11.6308085 52.2509529, 11.630408 52.2506121, 11.6303022 52.2505133, 11.6302317 52.2504334, 11.6301478 52.25033, 11.6300702 52.2502386)",K 1171,"['2', '3']",,,
36002452,Bauernweg,residential,50,False,False,14.581,"LINESTRING (11.62782 52.2526375, 11.6277116 52.2527506)",,,,,
32697916,Bauernweg,residential,50,True,False,19.528,"LINESTRING (11.62782 52.2526375, 11.6278438 52.2525694, 11.627915 52.2524728)",,,,,
32697921,Lindhorster Weg,residential,50,False,False,65.491,"LINESTRING (11.6206657 52.2518763, 11.6201018 52.2523535)",,,,,
32697921,Lindhorster Weg,residential,50,False,True,111.39699999999999,"LINESTRING (11.6206657 52.2518763, 11.6212412 52.2513873, 11.621611 52.2510586)",,,,,
"[408599760, 408599750]",Schlehenweg,residential,30,False,True,258.09600000000006,"LINESTRING (11.6206657 52.2518763, 11.6207861 52.2519297, 11.6213277 52.25217, 11.6216254 52.2523025, 11.6217143 52.2523343, 11.6223892 52.2525747, 11.6224986 52.2526214, 11.6225646 52.2525689, 11.6229044 52.252208, 11.6229853 52.2521221, 11.6233074 52.2517849)",,,,,
36002452,Bauernweg,residential,50,False,True,14.581,"LINESTRING (11.6277116 52.2527506, 11.62782 52.2526375)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,False,60.129999999999995,"LINESTRING (11.6277116 52.2527506, 11.6276293 52.2527194, 11.6273138 52.2525777, 11.6270059 52.252426)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,True,65.73,"LINESTRING (11.6258996 52.251884, 11.6266406 52.252263)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,False,148.376,"LINESTRING (11.6258996 52.251884, 11.6250361 52.2514317, 11.6247579 52.2512549, 11.6245322 52.2511778, 11.6241526 52.2511433)",,,,,
39089311,Birkenweg,living_street,,False,False,89.192,"LINESTRING (11.6258996 52.251884, 11.6255417 52.2522352, 11.625414 52.2523818, 11.625342 52.2524365, 11.6252745 52.252507, 11.6252247 52.2525701)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,False,11.092,"LINESTRING (11.6241526 52.2511433, 11.6240264 52.2510802)",,,,,
"[1188259619, 32697926]","['Schlehenweg', 'Kastanienweg']","['living_street', 'residential']",30,False,False,104.39800000000001,"LINESTRING (11.6241526 52.2511433, 11.6240916 52.2511928, 11.6237281 52.2514993, 11.6236497 52.2515885, 11.6235181 52.2517857, 11.6234811 52.2518437, 11.6233074 52.2517849)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,True,148.376,"LINESTRING (11.6241526 52.2511433, 11.6245322 52.2511778, 11.6247579 52.2512549, 11.6250361 52.2514317, 11.6258996 52.251884)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,False,41.134,"LINESTRING (11.6240264 52.2510802, 11.6235311 52.2508683)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,True,11.092,"LINESTRING (11.6240264 52.2510802, 11.6241526 52.2511433)",,,,,
37734688,Geschwister-Scholl-Straße,living_street,,False,True,41.134,"LINESTRING (11.6235311 52.2508683, 11.6240264 52.2510802)",,,,,
32697924,Geschwister-Scholl-Straße,living_street,,True,False,140.835,"LINESTRING (11.6235311 52.2508683, 11.6237762 52.2507092, 11.6240823 52.2505378, 11.6241786 52.2505346, 11.6243856 52.2506683, 11.6244753 52.2507286, 11.6244927 52.2507682, 11.62448 52.2508029, 11.624383 52.250864, 11.6242945 52.2509214, 11.6240264 52.2510802)",,,,,
"[37734688, 1188259620]",Geschwister-Scholl-Straße,"['living_street', 'residential']",50,False,False,103.87100000000001,"LINESTRING (11.6235311 52.2508683, 11.6231928 52.2507154, 11.6230527 52.2506534, 11.6228139 52.2505477, 11.6226017 52.2504883, 11.6222044 52.2505347)",,,,,
32697930,Geschwister-Scholl-Straße,residential,50,True,False,44.253,"LINESTRING (11.6222044 52.2505347, 11.6218269 52.2508587)",,,,,
"[37734688, 1188259620]",Geschwister-Scholl-Straße,"['residential', 'living_street']",50,False,True,103.871,"LINESTRING (11.6222044 52.2505347, 11.6226017 52.2504883, 11.6228139 52.2505477, 11.6230527 52.2506534, 11.6231928 52.2507154, 11.6235311 52.2508683)",,,,,
32697927,Schlehenweg,residential,30,False,True,141.43599999999998,"LINESTRING (11.6233074 52.2517849, 11.6224886 52.251493, 11.6223547 52.2514382, 11.6222175 52.251376, 11.6220139 52.2512789, 11.6219206 52.2512283, 11.6217712 52.2511424, 11.6217037 52.2511071, 11.621611 52.2510586)",,,,,
"[408599760, 408599750]",Schlehenweg,residential,30,False,False,258.096,"LINESTRING (11.6233074 52.2517849, 11.6229853 52.2521221, 11.6229044 52.252208, 11.6225646 52.2525689, 11.6224986 52.2526214, 11.6223892 52.2525747, 11.6217143 52.2523343, 11.6216254 52.2523025, 11.6213277 52.25217, 11.6207861 52.2519297, 11.6206657 52.2518763)",,,,,
"[1188259619, 32697926]","['Schlehenweg', 'Kastanienweg']","['residential', 'living_street']",30,False,True,104.398,"LINESTRING (11.6233074 52.2517849, 11.6234811 52.2518437, 11.6235181 52.2517857, 11.6236497 52.2515885, 11.6237281 52.2514993, 11.6240916 52.2511928, 11.6241526 52.2511433)",,,,,
39089310,Geschwister-Scholl-Straße,residential,50,True,False,37.831,"LINESTRING (11.6216565 52.2505916, 11.6222044 52.2505347)",,,,,
32697908,Lindhorster Weg,residential,50,False,False,31.887999999999998,"LINESTRING (11.6216565 52.2505916, 11.6217631 52.250763, 11.6218269 52.2508587)",,,,,
32697908,Lindhorster Weg,residential,50,False,True,36.704,"LINESTRING (11.6216565 52.2505916, 11.6215511 52.2504481, 11.6214385 52.2502897)",,,,,
39427463,Colbitzer Straße,residential,50,True,False,27.294000000000004,"LINESTRING (11.6284627 52.2526801, 11.6283657 52.2526296, 11.6283075 52.2525973, 11.6282586 52.2525702, 11.6281452 52.2525324)",,,,,
39089307,Heinrich-Heine-Straße,residential,50,False,False,98.383,"LINESTRING (11.6210306 52.2494451, 11.6210701 52.2496303, 11.6211087 52.249728, 11.6211592 52.2498381, 11.6212649 52.2500114, 11.6213403 52.2501471, 11.6214015 52.2502307, 11.6214385 52.2502897)",,,,,
"[1164914400, 39089307, 1164914399]",Heinrich-Heine-Straße,residential,"['50', '30']",False,True,97.86600000000001,"LINESTRING (11.6210306 52.2494451, 11.6210209 52.2493837, 11.6210126 52.2492999, 11.6210008 52.2491617, 11.6209501 52.2485664)",,,,,
36003227,Samsweger Straße,tertiary,50,False,False,109.005,"LINESTRING (11.619846 52.2503921, 11.6204023 52.2503565, 11.6205686 52.2503458, 11.6214385 52.2502897)",K 1177,,,,
39088259,Samsweger Straße,living_street,,False,True,220.903,"LINESTRING (11.619846 52.2503921, 11.619852 52.2504344, 11.6198825 52.250679, 11.6199549 52.2510558, 11.619967 52.2512699, 11.6199756 52.2514212, 11.6199872 52.2517965, 11.619986 52.2521564, 11.6199968 52.2522671, 11.6201018 52.2523535)",,,,,
32697921,Lindhorster Weg,residential,50,False,True,65.491,"LINESTRING (11.6201018 52.2523535, 11.6206657 52.2518763)",,,,,
39088259,Samsweger Straße,living_street,,False,False,220.90299999999996,"LINESTRING (11.6201018 52.2523535, 11.6199968 52.2522671, 11.619986 52.2521564, 11.6199872 52.2517965, 11.6199756 52.2514212, 11.619967 52.2512699, 11.6199549 52.2510558, 11.6198825 52.250679, 11.619852 52.2504344, 11.619846 52.2503921)",,,,,
210187714,Robinienweg,residential,30,False,False,60.132000000000005,"LINESTRING (11.6201018 52.2523535, 11.6202032 52.2523978, 11.620821 52.2526675)",,,,,
29288383,Fabrikstraße,residential,50,False,True,69.18299999999999,"LINESTRING (11.6210007 52.2466792, 11.6209113 52.2467618, 11.6208441 52.2468587, 11.6207985 52.2469361, 11.6207626 52.2470334, 11.6207497 52.2471051, 11.6207424 52.2471639, 11.6207492 52.2472685)",,,,,
