osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,junction
34571658,L 260,Königstraße,secondary,30,False,True,12.672,,"LINESTRING (10.0697049 48.212094, 10.0697533 48.2119847)",,
871976375,L 260,Königstraße,secondary,30,False,False,3.642,,"LINESTRING (10.0697049 48.212094, 10.0696866 48.2121244)",,
"[124280336, 124280337, 761093610, 120242082]",,Illertisser Straße,tertiary,50,False,True,185.31500000000003,yes,"LINESTRING (10.0697049 48.212094, 10.0699348 48.2121281, 10.0700763 48.2121445, 10.070196 48.212154, 10.0703574 48.2121538, 10.0704488 48.2121463, 10.0705541 48.2121203, 10.0705785 48.2121145, 10.0706577 48.2120903, 10.0707563 48.2120568, 10.0709535 48.2119833, 10.0709781 48.2119741, 10.0711847 48.211897, 10.0715148 48.211778, 10.0716261 48.2117341, 10.07184 48.2116495, 10.071984 48.2115926)",,
32391461,,Kirchstraße,residential,30,False,False,23.077,,"LINESTRING (10.069914 48.2112757, 10.0698288 48.2112687, 10.0696049 48.2112503)",,
34571658,L 260,Königstraße,secondary,30,False,False,48.596000000000004,,"LINESTRING (10.069914 48.2112757, 10.0698912 48.2113712, 10.0698739 48.2114959, 10.0698581 48.2116102, 10.0698443 48.2117101)",,
32391461,,Kirchstraße,residential,30,False,True,57.096000000000004,,"LINESTRING (10.0673996 48.2111568, 10.0677543 48.2111679, 10.0677885 48.211169, 10.0679051 48.2111726, 10.0679492 48.211174, 10.0681693 48.2111809)",,
156738217,,Promenadeweg,residential,30,False,True,50.548,,"LINESTRING (10.0673996 48.2111568, 10.0673594 48.2113719, 10.0673153 48.2116079)",,
38966488,,Fesenmaierstraße,residential,30,False,False,170.789,,"LINESTRING (10.0663606 48.2166809, 10.0659048 48.2166392, 10.0654938 48.2166016, 10.065388 48.2165919, 10.0649936 48.2165559, 10.0646763 48.2165269, 10.0642461 48.2164875, 10.0640769 48.216472)",,
"[120242066, 156738206]",,Fesenmaierstraße,residential,"['50', '30']",False,"[False, True]",173.99200000000002,,"LINESTRING (10.0663606 48.2166809, 10.0667906 48.2167166, 10.0670524 48.2167383, 10.0674389 48.2167704, 10.0675592 48.2167804, 10.0678146 48.2168016, 10.0678732 48.2168065, 10.0679434 48.2168123, 10.0681277 48.2168253, 10.0682047 48.2168307, 10.0686565 48.2168739, 10.0686903 48.2168771)",,
156738217,,Promenadeweg,residential,30,False,False,61.622,,"LINESTRING (10.0663606 48.2166809, 10.0664036 48.2163848, 10.0664092 48.2163459, 10.0664407 48.2161293)",,
932111295,,Promenadeweg,residential,30,False,True,65.769,,"LINESTRING (10.0663606 48.2166809, 10.0663502 48.2169085, 10.0663489 48.2169373, 10.0663336 48.2172721)",,
932111295,,Promenadeweg,residential,30,False,False,63.714,,"LINESTRING (10.0663182 48.217845, 10.0663336 48.2172721)",,
156738202,,Denzelstraße,residential,30,False,False,149.67600000000002,,"LINESTRING (10.0663182 48.217845, 10.066794 48.2178888, 10.0668172 48.2178907, 10.0668458 48.217893, 10.0671198 48.2179149, 10.0671528 48.2179175, 10.0674896 48.2179445, 10.0678407 48.2179759, 10.0682061 48.2180086, 10.0683213 48.2180195)",,
156738219,,Spohnstraße,residential,30,False,False,108.606,,"LINESTRING (10.0663182 48.217845, 10.0663128 48.2179676, 10.0662961 48.2183137, 10.0662864 48.2184254, 10.066674 48.2184604, 10.0668752 48.2184786)",,
477912320,,Denzelstraße,residential,30,False,False,176.51,,"LINESTRING (10.0663182 48.217845, 10.0660739 48.2178254, 10.0654772 48.2177782, 10.0652022 48.2177564, 10.0649035 48.2177327, 10.0648426 48.2177278, 10.064618 48.2177096, 10.064553 48.2177043, 10.0642993 48.2176838, 10.0639528 48.2176558)",,
156738202,,Denzelstraße,residential,30,False,True,149.676,,"LINESTRING (10.0683213 48.2180195, 10.0682061 48.2180086, 10.0678407 48.2179759, 10.0674896 48.2179445, 10.0671528 48.2179175, 10.0671198 48.2179149, 10.0668458 48.217893, 10.0668172 48.2178907, 10.066794 48.2178888, 10.0663182 48.217845)",,
156738224,,Zellerstraße,residential,30,False,False,130.121,,"LINESTRING (10.0683213 48.2180195, 10.0683515 48.217945, 10.0683984 48.2178296, 10.068476 48.2176384, 10.0685057 48.2175652, 10.0685286 48.2175088, 10.0685365 48.2174821, 10.0685512 48.2174328, 10.068632 48.217161, 10.0686387 48.2171386, 10.0686475 48.2170939, 10.0686903 48.2168771)",,
"[156738224, 156738219]",,"['Spohnstraße', 'Zellerstraße']",residential,30,False,True,152.025,,"LINESTRING (10.0683213 48.2180195, 10.068256 48.2182065, 10.0682327 48.2182731, 10.0681881 48.2184006, 10.0681579 48.218487, 10.068122 48.2185251, 10.0680812 48.2185298, 10.0680346 48.2185351, 10.0677503 48.2185113, 10.0674405 48.2184854, 10.0673437 48.2184771, 10.0671803 48.2184632, 10.0670052 48.2184483, 10.0668752 48.2184786)",,
124280327,,Christian-Heinrich-Müller-Straße,residential,,False,False,199.59,,"LINESTRING (10.0711816 48.2151033, 10.0714461 48.2150708, 10.0714797 48.2150709, 10.071691 48.2150717, 10.0718203 48.2150906, 10.0718947 48.2151015, 10.0719502 48.2151096, 10.0723944 48.2151973, 10.0725242 48.215223, 10.0727965 48.2152768, 10.0730477 48.2153264, 10.0731536 48.2153473, 10.0733903 48.2153941, 10.0734169 48.2153993, 10.0735554 48.2154267, 10.0737794 48.2154846)",,
"[124280328, 156738199, 124280327]",,Christian-Heinrich-Müller-Straße,residential,,False,True,147.815,yes,"LINESTRING (10.0711816 48.2151033, 10.0709289 48.2151486, 10.0705718 48.2151784, 10.0702719 48.2151769, 10.0699664 48.2151587, 10.0698214 48.2151464, 10.0696141 48.2151185, 10.0694481 48.2150947, 10.0693149 48.2150688, 10.0692154 48.215059)",,
124280331,,Don-Bosco-Weg,residential,30,False,False,46.71,,"LINESTRING (10.0711816 48.2151033, 10.0711757 48.2150063, 10.0711469 48.2148093, 10.0711216 48.2147083, 10.0711123 48.2146865)",,
124280327,,Christian-Heinrich-Müller-Straße,residential,,False,True,199.59,,"LINESTRING (10.0737794 48.2154846, 10.0735554 48.2154267, 10.0734169 48.2153993, 10.0733903 48.2153941, 10.0731536 48.2153473, 10.0730477 48.2153264, 10.0727965 48.2152768, 10.0725242 48.215223, 10.0723944 48.2151973, 10.0719502 48.2151096, 10.0718947 48.2151015, 10.0718203 48.2150906, 10.071691 48.2150717, 10.0714797 48.2150709, 10.0714461 48.2150708, 10.0711816 48.2151033)",,
761030395,,Röseweg,residential,,True,False,11.893,,"LINESTRING (10.0737794 48.2154846, 10.0738196 48.2154611, 10.0738698 48.2154487, 10.0739233 48.215449)",1,roundabout
37919727,,Röseweg,residential,,False,False,103.47399999999999,,"LINESTRING (10.0739233 48.215449, 10.0739529 48.2152313, 10.0739877 48.215122, 10.0740069 48.2150616, 10.0740288 48.2149824, 10.0740322 48.2149703, 10.0741043 48.2148549, 10.0741909 48.21473, 10.0743322 48.214573)",,
