osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,ref,tunnel
"[529275810, 27138630]",Fließe,residential,False,False,305.8960000000001,"LINESTRING (11.9038559 51.6381715, 11.9037884 51.6382282, 11.9037261 51.6384002, 11.9034825 51.6386176, 11.9033325 51.6386943, 11.9031703 51.6387621, 11.9028863 51.6388073, 11.9024028 51.6388326, 11.9020224 51.6387785, 11.9012717 51.6386373, 11.9011335 51.6385789, 11.9008769 51.6384704, 11.9006324 51.6383546, 11.9002694 51.6381596)",1,,4,,
27138630,Fließe,residential,False,True,86.594,"LINESTRING (11.8996268 51.6375017, 11.8997359 51.6375777, 11.8998482 51.6377696, 11.9000039 51.6379637, 11.9002694 51.6381596)",1,,4,,
"[1088821484, 529275813]",Mühlenstraße,tertiary,False,False,75.094,"LINESTRING (11.8996268 51.6375017, 11.8996643 51.6372643, 11.8996887 51.6371228, 11.8996844 51.63695, 11.8996511 51.6368301)",2,50,6,,
1232546029,Mühlenstraße,tertiary,False,True,48.361999999999995,"LINESTRING (11.8996268 51.6375017, 11.8996036 51.6376965, 11.8996035 51.6379361)",2,50,6,,
"[26748068, 27222493]",An der Gärtnerei,residential,False,False,153.937,"LINESTRING (11.8999194 51.6385157, 11.900125 51.6387491, 11.9002088 51.6388331, 11.9005619 51.6390458, 11.9007159 51.6391073, 11.9007786 51.6391555, 11.9013237 51.6395746)",,,,,
26748068,An der Gärtnerei,residential,False,True,28.353,"LINESTRING (11.8999194 51.6385157, 11.8996713 51.6384646, 11.8995251 51.6384454)",,,,,
"[529275803, 529275804]",Fließe,residential,False,"[False, True]",54.257,"LINESTRING (11.8999194 51.6385157, 11.8998759 51.6383241, 11.9002694 51.6381596)",,,,,
"[26748068, 27222493]",An der Gärtnerei,residential,False,True,153.937,"LINESTRING (11.9013237 51.6395746, 11.9007786 51.6391555, 11.9007159 51.6391073, 11.9005619 51.6390458, 11.9002088 51.6388331, 11.900125 51.6387491, 11.8999194 51.6385157)",,,,,
61414303,Plötzer Tor,residential,False,False,6.703,"LINESTRING (11.9043298 51.6359514, 11.9042589 51.6359102)",1,30,6,,
26748067,Torstraße,residential,False,False,252.42000000000002,"LINESTRING (11.9043298 51.6359514, 11.9041818 51.6363273, 11.9039188 51.6367267, 11.9039055 51.6367468, 11.9038348 51.6369347, 11.9038305 51.6372036, 11.9038416 51.6377041, 11.9038537 51.6380208, 11.9038559 51.6381715)",1,30,3,,
"[529275827, 61414303]",Plötzer Tor,residential,False,True,113.294,"LINESTRING (11.9043298 51.6359514, 11.9046068 51.6360288, 11.9048285 51.6360908, 11.9052367 51.6362156, 11.9054302 51.6362369, 11.9058733 51.6362363)",1,30,"['6', '8']",,
26748078,Karl-Heyer-Straße,residential,False,True,21.573,"LINESTRING (11.9010682 51.6331362, 11.9008894 51.6330476, 11.900824 51.6330151)",1,30,,,
"[529275777, 257031661, 257031662]",Rathausstraße,residential,True,False,32.056,"LINESTRING (11.9010682 51.6331362, 11.9011614 51.6332595, 11.9011769 51.6333205, 11.9012172 51.6334073)",1,30,3,,building_passage
27222814,Liebchengasse,residential,False,True,43.249,"LINESTRING (11.9034247 51.6342985, 11.9028023 51.6343437)",1,30,,,
27220590,Auf der Schanze,residential,False,False,192.773,"LINESTRING (11.9034247 51.6342985, 11.902906 51.63309, 11.9027889 51.6329306, 11.9025261 51.6327641, 11.9024127 51.632739)",1,30,3,,
"[529275830, 1137430661, 27220590]",Auf der Schanze,residential,False,True,192.68,"LINESTRING (11.9034247 51.6342985, 11.9035243 51.6345402, 11.903651 51.634811, 11.9038019 51.6350982, 11.9040236 51.6354102, 11.9043384 51.6357733, 11.9043197 51.6358206, 11.9042589 51.6359102)",1,30,3,,
61414303,Plötzer Tor,residential,False,True,6.703,"LINESTRING (11.9042589 51.6359102, 11.9043298 51.6359514)",1,30,6,,
26748074,Plötzer Tor,residential,False,False,32.592,"LINESTRING (11.9042589 51.6359102, 11.9040423 51.6358844, 11.9037925 51.6358652)",1,30,4,,
"[27220590, 1137430661, 529275830]",Auf der Schanze,residential,False,False,192.68,"LINESTRING (11.9042589 51.6359102, 11.9043197 51.6358206, 11.9043384 51.6357733, 11.9040236 51.6354102, 11.9038019 51.6350982, 11.903651 51.634811, 11.9035243 51.6345402, 11.9034247 51.6342985)",1,30,3,,
529275823,Plötzer Tor,residential,False,True,12.243,"LINESTRING (11.9036311 51.6358195, 11.9037925 51.6358652)",1,30,,,
529275824,Am Kirchhof,residential,False,False,9.633,"LINESTRING (11.9036311 51.6358195, 11.9037034 51.6358936)",1,30,,,
26748075,Löbejüner Burgstraße,residential,False,False,120.869,"LINESTRING (11.9036311 51.6358195, 11.9035692 51.6357374, 11.9033268 51.6354176, 11.9031391 51.6351699, 11.9029264 51.6348251)",1,30,,,
529275818,Carl-Loewe-Straße,residential,True,False,47.992,"LINESTRING (11.9036311 51.6358195, 11.9035202 51.6358219, 11.9030575 51.6358635, 11.9029419 51.6358527)",1,30,,,
361336482,Markt,residential,False,True,30.256,"LINESTRING (11.9029264 51.6348251, 11.9024989 51.6348854)",1,30,,,
26748075,Löbejüner Burgstraße,residential,False,True,120.869,"LINESTRING (11.9029264 51.6348251, 11.9031391 51.6351699, 11.9033268 51.6354176, 11.9035692 51.6357374, 11.9036311 51.6358195)",1,30,,,
1126738011,Löbejüner Burgstraße,residential,False,False,54.216,"LINESTRING (11.9029264 51.6348251, 11.902836 51.634496, 11.9028023 51.6343437)",1,30,,,
27222814,Liebchengasse,residential,False,False,43.249,"LINESTRING (11.9028023 51.6343437, 11.9034247 51.6342985)",1,30,,,
1124457931,Löbejüner Burgstraße,residential,False,False,45.888,"LINESTRING (11.9028023 51.6343437, 11.902652 51.6339417)",1,30,,,
1126738011,Löbejüner Burgstraße,residential,False,True,54.216,"LINESTRING (11.9028023 51.6343437, 11.902836 51.634496, 11.9029264 51.6348251)",1,30,,,
1124457931,Löbejüner Burgstraße,residential,False,True,45.888,"LINESTRING (11.902652 51.6339417, 11.9028023 51.6343437)",1,30,,,
27220589,Auf der Burg,residential,False,False,49.463,"LINESTRING (11.902652 51.6339417, 11.9025 51.6336282, 11.9024818 51.6335113)",,,,,
1124457931,Löbejüner Burgstraße,residential,False,False,41.063,"LINESTRING (11.902652 51.6339417, 11.9025574 51.633952, 11.9023466 51.6339269, 11.9020792 51.633867)",1,30,,,
27220589,Auf der Burg,residential,False,False,128.719,"LINESTRING (11.9024818 51.6335113, 11.9025446 51.6334597, 11.902589 51.6333319, 11.9025498 51.6331555, 11.9025276 51.6331393, 11.9023437 51.6330796, 11.9022987 51.6330731, 11.9022509 51.6330722, 11.9021687 51.6331079, 11.9021486 51.6331454, 11.9021512 51.6331813, 11.902128 51.6333193, 11.902185 51.6333887, 11.9024818 51.6335113)",,,,,
27220589,Auf der Burg,residential,False,True,128.719,"LINESTRING (11.9024818 51.6335113, 11.902185 51.6333887, 11.902128 51.6333193, 11.9021512 51.6331813, 11.9021486 51.6331454, 11.9021687 51.6331079, 11.9022509 51.6330722, 11.9022987 51.6330731, 11.9023437 51.6330796, 11.9025276 51.6331393, 11.9025498 51.6331555, 11.902589 51.6333319, 11.9025446 51.6334597, 11.9024818 51.6335113)",,,,,
27220589,Auf der Burg,residential,False,True,49.463,"LINESTRING (11.9024818 51.6335113, 11.9025 51.6336282, 11.902652 51.6339417)",,,,,
529275776,Rathausstraße,residential,True,False,52.617000000000004,"LINESTRING (11.9020792 51.633867, 11.9021523 51.6340603, 11.9022599 51.6343267)",1,30,,,
1124457931,Löbejüner Burgstraße,residential,False,True,41.062999999999995,"LINESTRING (11.9020792 51.633867, 11.9023466 51.6339269, 11.9025574 51.633952, 11.902652 51.6339417)",1,30,,,
1126737760,Rathausstraße,residential,True,False,25.815,"LINESTRING (11.9022599 51.6343267, 11.9023482 51.6345523)",1,30,,,
61008980,Schillerstraße,residential,False,False,75.354,"LINESTRING (11.9022599 51.6343267, 11.9021604 51.6342997, 11.9018494 51.6342798, 11.9017416 51.6342645, 11.9014329 51.6341743, 11.9012211 51.6341402)",1,30,,,
361336482,Markt,residential,False,False,30.256,"LINESTRING (11.9024989 51.6348854, 11.9029264 51.6348251)",1,30,,,
26901562,Markt,residential,False,False,49.027,"LINESTRING (11.9024989 51.6348854, 11.9026437 51.6351748, 11.9027447 51.6352976)",1,30,,,
27220582,Rathausstraße,residential,False,True,38.534000000000006,"LINESTRING (11.9024989 51.6348854, 11.9023975 51.6346973, 11.9023482 51.6345523)",1,30,,,
26748079,Rathausstraße,residential,False,False,46.694,"LINESTRING (11.9012172 51.6334073, 11.9008851 51.6334246, 11.9008037 51.6334575, 11.9008141 51.6335237, 11.9009446 51.6335534)",,,,,
257031662,Rathausstraße,residential,True,False,79.474,"LINESTRING (11.9012172 51.6334073, 11.9012951 51.6334792, 11.901431 51.6335906, 11.9016013 51.6336692, 11.9017886 51.6337515, 11.9020792 51.633867)",1,30,,,
27156495,Lange Straße,secondary,False,True,18.008,"LINESTRING (11.9036176 51.6381055, 11.9038559 51.6381715)",1,,6,L 147,
26901561,Hohe Warte,residential,False,False,202.58199999999997,"LINESTRING (11.9036176 51.6381055, 11.9036667 51.6379961, 11.9035715 51.6377442, 11.9034958 51.6374308, 11.903547 51.6371788, 11.9036305 51.6370389, 11.9037283 51.6367492, 11.9038242 51.6365481, 11.9037168 51.636416, 11.9037466 51.6363425)",,,,,
27156495,Lange Straße,secondary,False,False,71.301,"LINESTRING (11.9036176 51.6381055, 11.9034279 51.6380511, 11.9030357 51.6378028, 11.9027776 51.6377685)",1,,6,L 147,
26901561,Hohe Warte,residential,False,True,202.582,"LINESTRING (11.9037466 51.6363425, 11.9037168 51.636416, 11.9038242 51.6365481, 11.9037283 51.6367492, 11.9036305 51.6370389, 11.903547 51.6371788, 11.9034958 51.6374308, 11.9035715 51.6377442, 11.9036667 51.6379961, 11.9036176 51.6381055)",,,,,
27156494,Am Kirchhof,residential,False,False,64.75099999999999,"LINESTRING (11.9037466 51.6363425, 11.9034253 51.6364165, 11.9032835 51.6364048, 11.9032318 51.6364006, 11.9030949 51.6363476, 11.9030816 51.636335, 11.9030102 51.6362093)",,,,,
361339428,Am Kirchhof,residential,False,False,39.174,"LINESTRING (11.9037466 51.6363425, 11.9037791 51.6362967, 11.9037791 51.6362099, 11.903752 51.6361438, 11.9036968 51.6360006)",,,,,
26748083,Kämnitz,residential,False,True,61.916999999999994,"LINESTRING (11.9006116 51.6372442, 11.9006043 51.637115, 11.9006903 51.6368562, 11.9006876 51.6366929)",1,30,4,,
26748084,Kämnitz,residential,False,False,46.727999999999994,"LINESTRING (11.9006116 51.6372442, 11.9006985 51.6373218, 11.9009319 51.6374633, 11.9010855 51.6375414)",1,30,4,,
529275817,Kämnitz,residential,False,False,25.674,"LINESTRING (11.9006116 51.6372442, 11.9005349 51.6372893, 11.9003956 51.6374302)",,,,,
529275817,Kämnitz,residential,False,True,25.674,"LINESTRING (11.9003956 51.6374302, 11.9005349 51.6372893, 11.9006116 51.6372442)",,,,,
26748085,Hirtenberg,residential,False,False,25.444,"LINESTRING (11.9010855 51.6375414, 11.901063 51.6377698)",,,,,
26748084,Kämnitz,residential,False,False,61.568000000000005,"LINESTRING (11.9010855 51.6375414, 11.9013798 51.6375773, 11.9015796 51.6376322, 11.9019485 51.6376693)",1,30,4,,
26748084,Kämnitz,residential,False,True,46.727999999999994,"LINESTRING (11.9010855 51.6375414, 11.9009319 51.6374633, 11.9006985 51.6373218, 11.9006116 51.6372442)",1,30,4,,
26748085,Hirtenberg,residential,False,True,25.444,"LINESTRING (11.901063 51.6377698, 11.9010855 51.6375414)",,,,,
"[26748085, 26748086]","['Hirtenberg', 'Jüdengasse']",residential,False,"[False, True]",115.09100000000001,"LINESTRING (11.901063 51.6377698, 11.901107 51.6381163, 11.9013422 51.638206, 11.9019628 51.6382215, 11.902173 51.6382143)",,,,,
26748088,Hirtenberg,residential,False,False,26.482,"LINESTRING (11.901063 51.6377698, 11.9009849 51.6378946, 11.9008172 51.637901)",,,,,
"[26748085, 26748086]","['Hirtenberg', 'Jüdengasse']",residential,False,"[False, True]",115.091,"LINESTRING (11.902173 51.6382143, 11.9019628 51.6382215, 11.9013422 51.638206, 11.901107 51.6381163, 11.901063 51.6377698)",,,,,
26748086,Jüdengasse,residential,False,True,60.467,"LINESTRING (11.902173 51.6382143, 11.9024058 51.638106, 11.9025459 51.6379602, 11.9025755 51.6377676)",,,,,
61417436,Jüdengasse,residential,False,False,42.316,"LINESTRING (11.902173 51.6382143, 11.9024451 51.6383303, 11.9027041 51.6384012)",,,,,
27156495,Lange Straße,secondary,False,True,13.948,"LINESTRING (11.9025755 51.6377676, 11.9027776 51.6377685)",1,,6,L 147,
26748086,Jüdengasse,residential,False,False,60.467,"LINESTRING (11.9025755 51.6377676, 11.9025459 51.6379602, 11.9024058 51.638106, 11.902173 51.6382143)",,,,,
27156495,Lange Straße,secondary,False,False,44.729,"LINESTRING (11.9025755 51.6377676, 11.9023378 51.6377437, 11.9019485 51.6376693)",1,,6,L 147,
61417436,Jüdengasse,residential,False,True,42.316,"LINESTRING (11.9027041 51.6384012, 11.9024451 51.6383303, 11.902173 51.6382143)",,,,,
26748088,Hirtenberg,residential,False,True,26.482,"LINESTRING (11.9008172 51.637901, 11.9009849 51.6378946, 11.901063 51.6377698)",,,,,
26748090,Birkenweg,living_street,False,True,60.277,"LINESTRING (11.8987301 51.6330355, 11.8986155 51.6324981)",,,,,
26748092,Akazienweg,living_street,False,True,134.556,"LINESTRING (11.8987301 51.6330355, 11.8973656 51.633241, 11.8968662 51.6331048)",,,,,
26748094,Birkenweg,living_street,False,False,84.176,"LINESTRING (11.8987301 51.6330355, 11.8989891 51.6330623, 11.8999383 51.6329864)",,,,,
26748090,Birkenweg,living_street,False,False,60.277,"LINESTRING (11.8986155 51.6324981, 11.8987301 51.6330355)",,,,,
26748091,Eibenweg,living_street,False,False,135.906,"LINESTRING (11.8986155 51.6324981, 11.8975642 51.6326957, 11.8971161 51.6326004, 11.8967193 51.6326084)",,,,,
26748095,Städtchen,living_street,False,False,248.337,"LINESTRING (11.8966159 51.6331735, 11.8983137 51.6351426)",1,,3,,
27173687,Akazienweg,living_street,False,False,18.889,"LINESTRING (11.8966159 51.6331735, 11.8968662 51.6331048)",,,,,
27173687,Akazienweg,living_street,False,True,40.986000000000004,"LINESTRING (11.8966159 51.6331735, 11.8965224 51.6330923, 11.8967982 51.6330294, 11.8968662 51.6331048)",,,,,
27173687,Akazienweg,living_street,False,True,18.889,"LINESTRING (11.8968662 51.6331048, 11.8966159 51.6331735)",,,,,
27173687,Akazienweg,living_street,False,False,40.986000000000004,"LINESTRING (11.8968662 51.6331048, 11.8967982 51.6330294, 11.8965224 51.6330923, 11.8966159 51.6331735)",,,,,
26748092,Akazienweg,living_street,False,False,134.556,"LINESTRING (11.8968662 51.6331048, 11.8973656 51.633241, 11.8987301 51.6330355)",,,,,
26748094,Birkenweg,living_street,False,True,84.176,"LINESTRING (11.8999383 51.6329864, 11.8989891 51.6330623, 11.8987301 51.6330355)",,,,,
26748095,Städtchen,living_street,False,True,248.337,"LINESTRING (11.8983137 51.6351426, 11.8966159 51.6331735)",1,,3,,
529275840,Sportplatz,residential,False,False,27.522,"LINESTRING (11.8983137 51.6351426, 11.8987095 51.6351124)",1,50,6,,
529275840,Sportplatz,residential,False,True,73.784,"LINESTRING (11.8983137 51.6351426, 11.8982571 51.6351504, 11.8972687 51.6352827)",1,50,6,,
529275840,Sportplatz,residential,False,True,27.522,"LINESTRING (11.8987095 51.6351124, 11.8983137 51.6351426)",1,50,6,,
27222942,An der Stadtmauer,secondary,False,False,286.02000000000004,"LINESTRING (11.8987095 51.6351124, 11.8987117 51.6350189, 11.8987139 51.6349279, 11.8987583 51.6347703, 11.8989304 51.6344745, 11.8991278 51.6341975, 11.8992028 51.6341113, 11.8993596 51.6339311, 11.8996428 51.633718, 11.9000033 51.6335315, 11.9004648 51.6333234, 11.9006173 51.6332387, 11.9007335 51.6331377, 11.900824 51.6330151)",2,50,7,L 147,
27222942,An der Stadtmauer,secondary,False,True,122.981,"LINESTRING (11.8987095 51.6351124, 11.8987318 51.6352168, 11.8987525 51.6353137, 11.8988656 51.6355359, 11.8990431 51.6358025, 11.8991573 51.635974, 11.899269 51.6361572)",2,50,7,L 147,
27173684,Sportplatz,residential,True,False,266.657,"LINESTRING (11.8954116 51.6362179, 11.8964499 51.6362187, 11.8967258 51.6362189, 11.8984893 51.6362096, 11.8990919 51.6361831, 11.899269 51.6361572)",1,,3,,
27222942,An der Stadtmauer,secondary,False,False,122.981,"LINESTRING (11.899269 51.6361572, 11.8991573 51.635974, 11.8990431 51.6358025, 11.8988656 51.6355359, 11.8987525 51.6353137, 11.8987318 51.6352168, 11.8987095 51.6351124)",2,50,7,L 147,
"[1232545840, 27222942]",An der Stadtmauer,secondary,False,True,79.407,"LINESTRING (11.899269 51.6361572, 11.8993459 51.6362815, 11.89956 51.6366275, 11.8996511 51.6368301)",2,50,7,L 147,
"[26731232, 529275811]",Am Stadtgut,"['residential', 'living_street']",False,False,309.135,"LINESTRING (11.898609 51.6381725, 11.8983736 51.6382205, 11.8982191 51.6382423, 11.8977977 51.6382792, 11.8974396 51.6382846, 11.8973777 51.6383487, 11.8973582 51.6384314, 11.8974014 51.6390169, 11.897472 51.6390619, 11.8978045 51.639065, 11.8978998 51.6390146, 11.8985215 51.6382693, 11.898609 51.6381725)",,,,,
"[26731232, 529275811]",Am Stadtgut,"['living_street', 'residential']",False,True,309.13500000000005,"LINESTRING (11.898609 51.6381725, 11.8985215 51.6382693, 11.8978998 51.6390146, 11.8978045 51.639065, 11.897472 51.6390619, 11.8974014 51.6390169, 11.8973582 51.6384314, 11.8973777 51.6383487, 11.8974396 51.6382846, 11.8977977 51.6382792, 11.8982191 51.6382423, 11.8983736 51.6382205, 11.898609 51.6381725)",,,,,
26731232,Am Stadtgut,residential,False,True,73.577,"LINESTRING (11.898609 51.6381725, 11.8987538 51.6381408, 11.8992233 51.6380125, 11.8995525 51.6379464, 11.8996035 51.6379361)",,,,,
26901553,Kochstor,residential,False,True,111.71900000000001,"LINESTRING (11.9053515 51.6378, 11.9048557 51.6378748, 11.9043442 51.6380334, 11.9040007 51.6381257, 11.9038559 51.6381715)",1,,,,
61417444,Berggasse,residential,False,True,121.577,"LINESTRING (11.9053515 51.6378, 11.9052833 51.6381006, 11.9049984 51.6386394, 11.9048162 51.6388313)",,,,,
"[886494896, 529275820]",Kochstor,residential,False,False,139.791,"LINESTRING (11.9053515 51.6378, 11.9058189 51.6376446, 11.9061783 51.6375232, 11.9067491 51.6372839, 11.9070958 51.6371634)",2,,,,
886494895,Wiesenstraße,residential,False,False,8.415,"LINESTRING (11.9070958 51.6371634, 11.9071601 51.6372277)",2,,,,
54237776,Hoffmannstraße,residential,False,False,77.515,"LINESTRING (11.9070958 51.6371634, 11.9070738 51.6370686, 11.9070929 51.6366076, 11.9070187 51.6364752)",,,,,
"[886494896, 529275820]",Kochstor,residential,False,True,139.791,"LINESTRING (11.9070958 51.6371634, 11.9067491 51.6372839, 11.9061783 51.6375232, 11.9058189 51.6376446, 11.9053515 51.6378)",2,,,,
"[26901555, 886494895]",Wiesenstraße,residential,False,True,124.437,"LINESTRING (11.9081951 51.6381358, 11.9079323 51.6378095, 11.9074668 51.6374805, 11.9071601 51.6372277)",2,,,,
27138152,Wilhelm-Pieck-Straße,residential,False,True,155.77,"LINESTRING (11.9081951 51.6381358, 11.9074731 51.6383683, 11.9073857 51.6383964, 11.9067711 51.6385979, 11.9061956 51.6387858)",,,,,
26901559,Kirchstraße,residential,False,False,38.242,"LINESTRING (11.9029419 51.6358527, 11.9029409 51.6359317, 11.9028907 51.6360534, 11.9028764 51.6361924)",1,30,,,
361338220,Carl-Loewe-Straße,residential,True,False,103.21199999999999,"LINESTRING (11.9029419 51.6358527, 11.9028456 51.6358518, 11.902616 51.635862, 11.9020272 51.6360426, 11.9017467 51.6361465, 11.9015873 51.6362055)",1,30,,,
361338528,Schulberg,residential,False,False,9.493,"LINESTRING (11.9028764 51.6361924, 11.9027389 51.6361901)",,,,,
361338528,Schulberg,residential,False,True,9.423,"LINESTRING (11.9028764 51.6361924, 11.9030102 51.6362093)",,,,,
26901559,Kirchstraße,residential,False,True,38.242000000000004,"LINESTRING (11.9028764 51.6361924, 11.9028907 51.6360534, 11.9029409 51.6359317, 11.9029419 51.6358527)",1,30,,,
27156495,Lange Straße,secondary,False,False,13.948,"LINESTRING (11.9027776 51.6377685, 11.9025755 51.6377676)",1,,6,L 147,
27156495,Lange Straße,secondary,False,True,71.301,"LINESTRING (11.9027776 51.6377685, 11.9030357 51.6378028, 11.9034279 51.6380511, 11.9036176 51.6381055)",1,,6,L 147,
61417438,Doktorberg,residential,False,True,176.46800000000002,"LINESTRING (11.9027776 51.6377685, 11.9027008 51.6372512, 11.9027206 51.6369697, 11.9026675 51.6367918, 11.9026769 51.6364291, 11.9027389 51.6361901)",,,,,
193649345,,living_street,False,False,69.749,"LINESTRING (11.9061956 51.6387858, 11.9057412 51.6382255)",,,,,
27138152,Wilhelm-Pieck-Straße,residential,False,False,155.77,"LINESTRING (11.9061956 51.6387858, 11.9067711 51.6385979, 11.9073857 51.6383964, 11.9074731 51.6383683, 11.9081951 51.6381358)",,,,,
193649426,,living_street,False,True,89.85,"LINESTRING (11.9061956 51.6387858, 11.9061859 51.6388528, 11.9061536 51.6389314, 11.9060817 51.6390215, 11.9060173 51.6390714, 11.9059315 51.6390725, 11.905861 51.6390563, 11.9055505 51.6387112)",,,,,
24424027,Mühlenstraße,tertiary,False,True,5.124,"LINESTRING (11.8980483 51.640513, 11.8980238 51.6405565)",2,,,,
24424027,Mühlenstraße,tertiary,False,False,65.434,"LINESTRING (11.8980483 51.640513, 11.8981439 51.6403494, 11.8983716 51.6399598)",2,,,,
