osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
1040472060,A 29,Donauwörther Straße,tertiary,50,False,False,14.439,"LINESTRING (10.8537482 48.5468505, 10.8537059 48.5469773)",,,
8462972,,Hauptstraße,tertiary,30,False,False,105.29899999999998,"LINESTRING (10.8537482 48.5468505, 10.8537021 48.5468367, 10.8535825 48.546801, 10.8533847 48.5467419, 10.8532587 48.546705, 10.8529255 48.546614, 10.852797 48.5465793, 10.8526607 48.5465478, 10.8525191 48.546515, 10.8524245 48.546493)",,,
106580839,,Hauptstraße,tertiary,30,False,True,11.616,"LINESTRING (10.8498869 48.5461144, 10.8500347 48.546151)",,,
"[23422578, 57380998]",,Langenreichener Straße,residential,50,False,True,345.08699999999993,"LINESTRING (10.8498869 48.5461144, 10.8493364 48.5465955, 10.849121 48.5467489, 10.8490651 48.5467923, 10.8490313 48.5468186, 10.84883 48.5469741, 10.8487229 48.5470584, 10.8485579 48.5472485, 10.848483 48.5474634, 10.8484869 48.5475357, 10.8484964 48.5476775, 10.8485028 48.5478333, 10.8485082 48.5479335, 10.8485463 48.5488093, 10.8485148 48.5489046)",,,
23422576,,Ludwig-Thoma-Straße,residential,30,False,True,325.814,"LINESTRING (10.8500401 48.5490803, 10.8500442 48.5487593, 10.8500481 48.5484451, 10.8500496 48.5483329, 10.8500552 48.5478843, 10.8500559 48.5478332, 10.8500576 48.5476989, 10.8500581 48.5476598, 10.8500593 48.5475619, 10.850061 48.5474314, 10.850062 48.5473518, 10.8500636 48.5472253, 10.8500693 48.5467685, 10.8500708 48.5466503, 10.8500354 48.5462708, 10.8500347 48.546151)",,,
23439307,,Peter-Dörfler-Straße,residential,30,False,False,114.16300000000001,"LINESTRING (10.8500401 48.5490803, 10.8491603 48.5489605, 10.8490118 48.5489546, 10.8488316 48.5489478, 10.8485148 48.5489046)",,,
23439307,,Peter-Dörfler-Straße,residential,30,False,True,85.76,"LINESTRING (10.8500401 48.5490803, 10.8504049 48.5491247, 10.8506919 48.5491478, 10.8510964 48.5491846, 10.8511931 48.5491864)",,,
23440115,,Ludwig-Thoma-Straße,residential,30,False,False,59.835,"LINESTRING (10.8500401 48.5490803, 10.8499485 48.5493903, 10.8499265 48.5494649, 10.8498841 48.5496084)",,,
106580839,,Hauptstraße,tertiary,30,False,False,11.616,"LINESTRING (10.8500347 48.546151, 10.8498869 48.5461144)",,,
23422576,,Ludwig-Thoma-Straße,residential,30,False,False,325.81399999999996,"LINESTRING (10.8500347 48.546151, 10.8500354 48.5462708, 10.8500708 48.5466503, 10.8500693 48.5467685, 10.8500636 48.5472253, 10.850062 48.5473518, 10.850061 48.5474314, 10.8500593 48.5475619, 10.8500581 48.5476598, 10.8500576 48.5476989, 10.8500559 48.5478332, 10.8500552 48.5478843, 10.8500496 48.5483329, 10.8500481 48.5484451, 10.8500442 48.5487593, 10.8500401 48.5490803)",,,
106580839,,Hauptstraße,tertiary,30,False,True,106.13,"LINESTRING (10.8500347 48.546151, 10.8502409 48.5461725, 10.8504612 48.5461857, 10.8505728 48.5461919, 10.850721 48.5461963, 10.8509815 48.5462213, 10.8510405 48.5462282, 10.851243 48.5462611, 10.8514536 48.5463028)",,,
22791025,A 29,Donauwörther Straße,tertiary,50,False,True,205.619,"LINESTRING (10.8530937 48.5487814, 10.8531434 48.5486162, 10.8531767 48.5485056, 10.8532533 48.5482814, 10.853343 48.5480189, 10.8534723 48.5476407, 10.8535902 48.547306, 10.8536701 48.547079, 10.8537059 48.5469773)",,,
72011910,A 29,Werner-von-Siemens-Straße,tertiary,50,False,True,141.557,"LINESTRING (10.8530937 48.5487814, 10.8533832 48.5488071, 10.853531 48.5488428, 10.8540249 48.5491025, 10.8541117 48.5491482, 10.8541635 48.549177, 10.8544514 48.549337, 10.8546723 48.5494598)",,,
1209275897,A 29,Donauwörther Straße,tertiary,50,False,False,51.893,"LINESTRING (10.8530937 48.5487814, 10.8530629 48.5488839, 10.853049 48.5489302, 10.8530244 48.5490119, 10.852956 48.5492391)",,,
23439307,,Peter-Dörfler-Straße,residential,30,False,False,129.897,"LINESTRING (10.852956 48.5492391, 10.8522123 48.5492165, 10.8513123 48.5491891, 10.8511931 48.5491864)",,,
23453012,A 29,Donauwörther Straße,tertiary,50,False,False,74.086,"LINESTRING (10.852956 48.5492391, 10.8529058 48.5494098, 10.8527637 48.5498931)",,,
1209275897,A 29,Donauwörther Straße,tertiary,50,False,True,51.89300000000001,"LINESTRING (10.852956 48.5492391, 10.8530244 48.5490119, 10.853049 48.5489302, 10.8530629 48.5488839, 10.8530937 48.5487814)",,,
23422577,,Ludwig-Ganghofer-Straße,residential,30,False,True,72.404,"LINESTRING (10.8511931 48.5491864, 10.851058 48.54974, 10.8510362 48.5498292)",,,
23439307,,Peter-Dörfler-Straße,residential,30,False,False,85.76,"LINESTRING (10.8511931 48.5491864, 10.8510964 48.5491846, 10.8506919 48.5491478, 10.8504049 48.5491247, 10.8500401 48.5490803)",,,
23439307,,Peter-Dörfler-Straße,residential,30,False,True,129.897,"LINESTRING (10.8511931 48.5491864, 10.8513123 48.5491891, 10.8522123 48.5492165, 10.852956 48.5492391)",,,
22790840,,,trunk_link,100,False,True,112.03800000000001,"LINESTRING (10.844186 48.547916, 10.8453187 48.547855, 10.8454626 48.5478656, 10.8455836 48.5478928, 10.8456835 48.5479278)",2,,
22790841,,,trunk_link,100,True,False,111.484,"LINESTRING (10.844186 48.547916, 10.8440698 48.5479643, 10.843912 48.5480526, 10.8437603 48.5481725, 10.843635 48.5483196, 10.8435365 48.548485, 10.8435163 48.5485935, 10.8435336 48.5487557)",,,
68469329,,,secondary,,True,False,29.985,"LINESTRING (10.8457327 48.5481681, 10.845674 48.5481276, 10.8456378 48.5480759, 10.8456292 48.5480193, 10.8456489 48.5479639, 10.8456835 48.5479278)",,roundabout,
72011920,,,secondary,,True,False,24.980000000000004,"LINESTRING (10.8460495 48.5481651, 10.8459754 48.5481924, 10.8458919 48.5482024, 10.845808 48.548194, 10.8457327 48.5481681)",,roundabout,
171809058,,Peter-Dörfler-Straße,unclassified,50,False,True,137.297,"LINESTRING (10.8460495 48.5481651, 10.8461296 48.5482521, 10.8462924 48.5485391, 10.8463827 48.5486409, 10.8464883 48.5487313, 10.8466247 48.548811, 10.84683 48.5488739, 10.8470253 48.548901, 10.847312 48.5489278)",2,,
22790840,,,trunk_link,100,False,False,112.038,"LINESTRING (10.8456835 48.5479278, 10.8455836 48.5478928, 10.8454626 48.5478656, 10.8453187 48.547855, 10.844186 48.547916)",2,,
68469329,,,secondary,,True,False,25.436999999999998,"LINESTRING (10.8456835 48.5479278, 10.845695 48.5479158, 10.8457622 48.5478803, 10.8458432 48.5478613, 10.8459292 48.5478609, 10.8459919 48.5478749)",,roundabout,
23440115,,Ludwig-Thoma-Straße,residential,30,False,True,122.863,"LINESTRING (10.8525804 48.5505162, 10.8517299 48.5504592, 10.8509197 48.550405)",,,
23453012,A 29,Donauwörther Straße,tertiary,50,False,True,70.587,"LINESTRING (10.8525804 48.5505162, 10.8527543 48.549925, 10.8527637 48.5498931)",,,
1098069418,,Bgm.-Rieger-Straße,residential,30,False,False,140.423,"LINESTRING (10.8525804 48.5505162, 10.8526473 48.550519, 10.8541583 48.5505826, 10.8544843 48.5505964)",,,
23422257,,Planiastraße,residential,50,False,True,79.038,"LINESTRING (10.856069 48.5474264, 10.8557884 48.5481125)",,,
72011894,,Bernhard-Monath-Straße,residential,30,False,False,127.75,"LINESTRING (10.856069 48.5474264, 10.8551233 48.5472371, 10.8547783 48.5471725, 10.854404 48.5471025)",,,
23422257,,Planiastraße,residential,50,False,False,174.21399999999997,"LINESTRING (10.8546723 48.5494598, 10.8547058 48.5494351, 10.8548708 48.5493055, 10.8549283 48.5492539, 10.8550657 48.5491305, 10.8553295 48.5488935, 10.8555785 48.5486699, 10.8557666 48.5481704, 10.8557884 48.5481125)",,,
72011910,A 29,Werner-von-Siemens-Straße,tertiary,50,False,False,141.55700000000002,"LINESTRING (10.8546723 48.5494598, 10.8544514 48.549337, 10.8541635 48.549177, 10.8541117 48.5491482, 10.8540249 48.5491025, 10.853531 48.5488428, 10.8533832 48.5488071, 10.8530937 48.5487814)",,,
23422577,,Ludwig-Ganghofer-Straße,residential,30,False,False,64.598,"LINESTRING (10.8509197 48.550405, 10.8509858 48.5500785, 10.8510362 48.5498292)",,,
23440115,,Ludwig-Thoma-Straße,residential,30,False,False,122.863,"LINESTRING (10.8509197 48.550405, 10.8517299 48.5504592, 10.8525804 48.5505162)",,,
23440115,,Ludwig-Thoma-Straße,residential,30,False,True,172.783,"LINESTRING (10.8509197 48.550405, 10.8496911 48.5503348, 10.8497403 48.5501494, 10.8497451 48.5501281, 10.8497882 48.5499694, 10.8498841 48.5496084)",,,
72011919,,St.-Johannes-Straße,residential,30,False,False,76.827,"LINESTRING (10.855281 48.5455059, 10.8548505 48.5461353)",,,
72011919,,St.-Johannes-Straße,residential,30,False,True,76.827,"LINESTRING (10.8548505 48.5461353, 10.855281 48.5455059)",,,
72011919,,St.-Johannes-Straße,residential,30,False,False,56.608000000000004,"LINESTRING (10.8548505 48.5461353, 10.8547497 48.5463621, 10.8546335 48.5466237)",,,
23422257,,Planiastraße,residential,50,False,False,79.038,"LINESTRING (10.8557884 48.5481125, 10.856069 48.5474264)",,,
23422257,,Planiastraße,residential,50,False,True,174.214,"LINESTRING (10.8557884 48.5481125, 10.8557666 48.5481704, 10.8555785 48.5486699, 10.8553295 48.5488935, 10.8550657 48.5491305, 10.8549283 48.5492539, 10.8548708 48.5493055, 10.8547058 48.5494351, 10.8546723 48.5494598)",,,
1040472060,A 29,Donauwörther Straße,tertiary,50,False,True,14.439,"LINESTRING (10.8537059 48.5469773, 10.8537482 48.5468505)",,,
22791025,A 29,Donauwörther Straße,tertiary,50,False,False,205.61899999999997,"LINESTRING (10.8537059 48.5469773, 10.8536701 48.547079, 10.8535902 48.547306, 10.8534723 48.5476407, 10.853343 48.5480189, 10.8532533 48.5482814, 10.8531767 48.5485056, 10.8531434 48.5486162, 10.8530937 48.5487814)",,,
72011913,,Bernhard-Monath-Straße,residential,50,False,True,53.241,"LINESTRING (10.8537059 48.5469773, 10.8542109 48.5470665, 10.854404 48.5471025)",,,
22790851,,,secondary,,True,False,39.096999999999994,"LINESTRING (10.8459919 48.5478749, 10.8460107 48.5478791, 10.8460787 48.5479139, 10.8461258 48.5479615, 10.8461468 48.5480159, 10.8461401 48.5480719, 10.8461065 48.5481235, 10.8460495 48.5481651)",,roundabout,
68469359,,,unclassified,100,False,True,192.369,"LINESTRING (10.8459919 48.5478749, 10.846038 48.5478045, 10.846135 48.5476242, 10.8465288 48.5462916, 10.8465486 48.5461884)",,,
"[25859091, 68469357]",,Raiffeisenstraße,residential,50,False,False,70.58200000000001,"LINESTRING (10.8465486 48.5461884, 10.8466288 48.5462009, 10.8466698 48.5462074, 10.8472245 48.5462953, 10.8473689 48.5463139, 10.8474854 48.5463194)",,,
68469359,,,unclassified,100,False,False,192.36900000000003,"LINESTRING (10.8465486 48.5461884, 10.8465288 48.5462916, 10.846135 48.5476242, 10.846038 48.5478045, 10.8459919 48.5478749)",,,
72011894,,Bernhard-Monath-Straße,residential,30,False,True,127.75,"LINESTRING (10.854404 48.5471025, 10.8547783 48.5471725, 10.8551233 48.5472371, 10.856069 48.5474264)",,,
72011913,,Bernhard-Monath-Straße,residential,50,False,False,53.241,"LINESTRING (10.854404 48.5471025, 10.8542109 48.5470665, 10.8537059 48.5469773)",,,
72011919,,St.-Johannes-Straße,residential,30,False,True,55.856,"LINESTRING (10.854404 48.5471025, 10.8544966 48.5469092, 10.8545905 48.5467135, 10.8546335 48.5466237)",,,
23429123,,Hans-Sachs-Straße,residential,30,False,False,77.706,"LINESTRING (10.8510362 48.5498292, 10.8520868 48.5498977)",,,
23422577,,Ludwig-Ganghofer-Straße,residential,30,False,False,72.404,"LINESTRING (10.8510362 48.5498292, 10.851058 48.54974, 10.8511931 48.5491864)",,,
23422577,,Ludwig-Ganghofer-Straße,residential,30,False,True,64.598,"LINESTRING (10.8510362 48.5498292, 10.8509858 48.5500785, 10.8509197 48.550405)",,,
23429123,,Hans-Sachs-Straße,residential,30,False,True,77.706,"LINESTRING (10.8520868 48.5498977, 10.8510362 48.5498292)",,,
72011919,,St.-Johannes-Straße,residential,30,False,False,55.856,"LINESTRING (10.8546335 48.5466237, 10.8545905 48.5467135, 10.8544966 48.5469092, 10.854404 48.5471025)",,,
72011919,,St.-Johannes-Straße,residential,30,False,True,56.608000000000004,"LINESTRING (10.8546335 48.5466237, 10.8547497 48.5463621, 10.8548505 48.5461353)",,,
"[25859091, 68469357]",,Raiffeisenstraße,residential,50,False,True,70.582,"LINESTRING (10.8474854 48.5463194, 10.8473689 48.5463139, 10.8472245 48.5462953, 10.8466698 48.5462074, 10.8466288 48.5462009, 10.8465486 48.5461884)",,,
"[68469360, 992993165]",,Raiffeisenstraße,residential,50,False,False,291.831,"LINESTRING (10.8474854 48.5463194, 10.8474946 48.5467025, 10.8474997 48.5468548, 10.8475017 48.5469127, 10.8475053 48.5470363, 10.847535 48.5480576, 10.8475395 48.5482112, 10.8473835 48.5487059, 10.8473345 48.5488424, 10.847312 48.5489278)",,,
45420772,,Schmiedgäßchen,residential,50,False,False,68.52499999999999,"LINESTRING (10.8514536 48.5463028, 10.8515652 48.5460225, 10.8516619 48.5457421, 10.851675 48.5457043)",,,
106580839,,Hauptstraße,tertiary,30,False,False,106.13,"LINESTRING (10.8514536 48.5463028, 10.851243 48.5462611, 10.8510405 48.5462282, 10.8509815 48.5462213, 10.850721 48.5461963, 10.8505728 48.5461919, 10.8504612 48.5461857, 10.8502409 48.5461725, 10.8500347 48.546151)",,,
"[1106006679, 8462972, 106580839]",,Hauptstraße,tertiary,30,False,True,74.556,"LINESTRING (10.8514536 48.5463028, 10.851502 48.5463129, 10.8517217 48.5463516, 10.8517841 48.5463627, 10.8520448 48.5464121, 10.8522817 48.5464602, 10.8524245 48.546493)",,,
45420772,,Schmiedgäßchen,residential,50,False,True,68.525,"LINESTRING (10.851675 48.5457043, 10.8516619 48.5457421, 10.8515652 48.5460225, 10.8514536 48.5463028)",,,
"[8462972, 106580839, 1106006679]",,Hauptstraße,tertiary,30,False,False,74.556,"LINESTRING (10.8524245 48.546493, 10.8522817 48.5464602, 10.8520448 48.5464121, 10.8517841 48.5463627, 10.8517217 48.5463516, 10.851502 48.5463129, 10.8514536 48.5463028)",,,
8462972,,Hauptstraße,tertiary,30,False,True,105.299,"LINESTRING (10.8524245 48.546493, 10.8525191 48.546515, 10.8526607 48.5465478, 10.852797 48.5465793, 10.8529255 48.546614, 10.8532587 48.546705, 10.8533847 48.5467419, 10.8535825 48.546801, 10.8537021 48.5468367, 10.8537482 48.5468505)",,,
51097001,,Schulweg,residential,50,False,False,82.94800000000001,"LINESTRING (10.8524245 48.546493, 10.8523555 48.5466689, 10.8521569 48.5472176)",,,
51097001,,Schulweg,residential,50,False,True,82.94800000000001,"LINESTRING (10.8521569 48.5472176, 10.8523555 48.5466689, 10.8524245 48.546493)",,,
91084951,,Peter-Rosegger-Straße,residential,30,False,True,88.971,"LINESTRING (10.8498841 48.5496084, 10.8486956 48.5494627)",,,
23440115,,Ludwig-Thoma-Straße,residential,30,False,False,172.78300000000002,"LINESTRING (10.8498841 48.5496084, 10.8497882 48.5499694, 10.8497451 48.5501281, 10.8497403 48.5501494, 10.8496911 48.5503348, 10.8509197 48.550405)",,,
23440115,,Ludwig-Thoma-Straße,residential,30,False,True,59.835,"LINESTRING (10.8498841 48.5496084, 10.8499265 48.5494649, 10.8499485 48.5493903, 10.8500401 48.5490803)",,,
91084951,,Peter-Rosegger-Straße,residential,30,False,False,88.971,"LINESTRING (10.8486956 48.5494627, 10.8498841 48.5496084)",,,
