osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,tunnel
806943586,Raschwitzer Straße,residential,50,False,True,9.013,"LINESTRING (12.3767005 51.281014, 12.3766868 51.2810946)",2,,
18837999,Hermann-Landmann-Straße,residential,30,False,False,101.98899999999999,"LINESTRING (12.3767005 51.281014, 12.3765791 51.2809974, 12.376286 51.2809574, 12.375726 51.2808811, 12.3756382 51.2808691, 12.3753922 51.2808356, 12.3752678 51.2808186)",,,
806943586,Raschwitzer Straße,residential,50,False,False,73.636,"LINESTRING (12.3767005 51.281014, 12.3767278 51.2809097, 12.376852 51.280431, 12.3768718 51.2803605)",2,,
18836211,Raschwitzer Straße,residential,50,False,False,211.843,"LINESTRING (12.3768718 51.2803605, 12.3769021 51.2802421, 12.3770277 51.2797546, 12.3770722 51.2795781, 12.3770965 51.2794717, 12.3771227 51.2793565, 12.37713 51.2793247, 12.3771925 51.2790887, 12.3772173 51.2789182, 12.3771747 51.2787732, 12.3770599 51.278483)",2,,
"[18838032, 462399086]",Rathausplatz,residential,30,False,False,98.886,"LINESTRING (12.3768718 51.2803605, 12.3769892 51.2803595, 12.3770262 51.2803592, 12.3771083 51.2803502, 12.3771492 51.2803455, 12.3776364 51.280291, 12.378085 51.2802517, 12.3782755 51.2802272)",,,
806943586,Raschwitzer Straße,residential,50,False,True,73.636,"LINESTRING (12.3768718 51.2803605, 12.376852 51.280431, 12.3767278 51.2809097, 12.3767005 51.281014)",2,,
"[848429187, 848429188, 848429190]",Rathausstraße,residential,20,False,True,109.1,"LINESTRING (12.3768718 51.2803605, 12.3767419 51.2803357, 12.3766994 51.2803265, 12.3762962 51.2802388, 12.3760622 51.2801879, 12.3755323 51.2800727, 12.3753836 51.2800525)",,,
18836203,Raschwitzer Straße,residential,50,False,False,166.422,"LINESTRING (12.3770599 51.278483, 12.3769925 51.2782972, 12.3765481 51.2771596, 12.3765361 51.2771419, 12.3765088 51.2771015, 12.3764398 51.2770439)",2,,
18836211,Raschwitzer Straße,residential,50,False,True,211.843,"LINESTRING (12.3770599 51.278483, 12.3771747 51.2787732, 12.3772173 51.2789182, 12.3771925 51.2790887, 12.37713 51.2793247, 12.3771227 51.2793565, 12.3770965 51.2794717, 12.3770722 51.2795781, 12.3770277 51.2797546, 12.3769021 51.2802421, 12.3768718 51.2803605)",2,,
"[806943584, 25903844, 1058858442, 802056780, 1058858448, 18838036, 806943579, 806943580, 806943583]","['Mönchereistraße', 'Am Festanger']",residential,30,False,False,484.904,"LINESTRING (12.3770599 51.278483, 12.3772389 51.2785229, 12.377277 51.2785314, 12.3774704 51.2785546, 12.3778008 51.2785874, 12.3779226 51.278598, 12.3781216 51.2786057, 12.3790298 51.2785738, 12.3798265 51.2784963, 12.380246 51.2784487, 12.3803124 51.2784583, 12.3803702 51.2784839, 12.380381 51.2785304, 12.380107 51.2789582, 12.3798104 51.2793423, 12.379637 51.2794747, 12.3796116 51.2794951, 12.3795325 51.2795553, 12.3794669 51.2796013, 12.3793516 51.2796821, 12.3792076 51.2797618, 12.3789925 51.2798511, 12.3789095 51.2798856, 12.3785485 51.2800189, 12.3784722 51.2800652, 12.3783837 51.2801404, 12.378364 51.2801571, 12.3783394 51.280178, 12.3782755 51.2802272)",,,
18837943,Mittelstraße,residential,30,False,True,85.58800000000001,"LINESTRING (12.3753836 51.2800525, 12.3753721 51.2800903, 12.3753414 51.2803318, 12.3752797 51.280747, 12.3752678 51.2808186)",,,
"[848429187, 848429188, 848429190]",Rathausstraße,residential,20,False,False,109.1,"LINESTRING (12.3753836 51.2800525, 12.3755323 51.2800727, 12.3760622 51.2801879, 12.3762962 51.2802388, 12.3766994 51.2803265, 12.3767419 51.2803357, 12.3768718 51.2803605)",,,
"[848429189, 848429190, 18837791]",Rathausstraße,residential,20,False,True,82.09699999999998,"LINESTRING (12.3753836 51.2800525, 12.3753014 51.2800354, 12.3748315 51.279935, 12.3746456 51.2798933, 12.3744466 51.2798487, 12.3744103 51.2798405, 12.3743327 51.2798231, 12.3742694 51.2798089)",,,
18837943,Mittelstraße,residential,30,False,False,80.586,"LINESTRING (12.375164 51.2815404, 12.3751751 51.2814669, 12.3752041 51.2812769, 12.3752066 51.2812609, 12.3752097 51.2812405, 12.3752188 51.2811811, 12.3752558 51.2809115, 12.3752678 51.2808186)",,,
18838021,Werner-Rummelt-Straße,residential,30,False,False,80.09899999999999,"LINESTRING (12.375164 51.2815404, 12.3750117 51.2815306, 12.3748207 51.2815183, 12.3740184 51.2814668)",,,
18838021,Werner-Rummelt-Straße,residential,30,False,True,96.423,"LINESTRING (12.375164 51.2815404, 12.375287 51.2815467, 12.3755724 51.2815612, 12.3759922 51.2815825, 12.3764199 51.2816042, 12.3765458 51.2816106)",,,
18837943,Mittelstraße,residential,30,False,False,85.588,"LINESTRING (12.3752678 51.2808186, 12.3752797 51.280747, 12.3753414 51.2803318, 12.3753721 51.2800903, 12.3753836 51.2800525)",,,
18837943,Mittelstraße,residential,30,False,True,80.586,"LINESTRING (12.3752678 51.2808186, 12.3752558 51.2809115, 12.3752188 51.2811811, 12.3752097 51.2812405, 12.3752066 51.2812609, 12.3752041 51.2812769, 12.3751751 51.2814669, 12.375164 51.2815404)",,,
18837999,Hermann-Landmann-Straße,residential,30,False,False,80.70400000000001,"LINESTRING (12.3752678 51.2808186, 12.3751251 51.2807992, 12.3749087 51.2807697, 12.3745704 51.2807235, 12.3742383 51.2806782, 12.3741341 51.280664)",,,
18837999,Hermann-Landmann-Straße,residential,30,False,True,101.98899999999999,"LINESTRING (12.3752678 51.2808186, 12.3753922 51.2808356, 12.3756382 51.2808691, 12.375726 51.2808811, 12.376286 51.2809574, 12.3765791 51.2809974, 12.3767005 51.281014)",,,
"[806943592, 18838029, 18837999]","['Dammstraße', 'Hermann-Landmann-Straße']",residential,30,False,"[False, True]",161.64499999999998,"LINESTRING (12.3741341 51.280664, 12.374003 51.2806461, 12.373517 51.2805799, 12.373251 51.2805436, 12.3732373 51.2805905, 12.3731132 51.2810147, 12.3730865 51.2811325, 12.3730795 51.2811636, 12.3730395 51.28134, 12.3730214 51.2814201)",,,
18837999,Hermann-Landmann-Straße,residential,30,False,True,80.704,"LINESTRING (12.3741341 51.280664, 12.3742383 51.2806782, 12.3745704 51.2807235, 12.3749087 51.2807697, 12.3751251 51.2807992, 12.3752678 51.2808186)",,,
278080320,Hauptstraße,secondary,50,False,False,95.616,"LINESTRING (12.3741341 51.280664, 12.3741483 51.280585, 12.3742367 51.2799215, 12.3742402 51.2798955, 12.3742694 51.2798089)",2,,
278080320,Hauptstraße,secondary,50,False,True,89.654,"LINESTRING (12.3741341 51.280664, 12.3741217 51.2807421, 12.37409 51.2809178, 12.3740761 51.2809949, 12.374047 51.2812005, 12.3740275 51.2813386, 12.3740221 51.2813859, 12.3740184 51.2814668)",2,,
18838021,Werner-Rummelt-Straße,residential,30,False,False,69.543,"LINESTRING (12.3740184 51.2814668, 12.3738816 51.2814629, 12.3735243 51.2814449, 12.3731452 51.2814259, 12.3730214 51.2814201)",,,
18838021,Werner-Rummelt-Straße,residential,30,False,True,80.099,"LINESTRING (12.3740184 51.2814668, 12.3748207 51.2815183, 12.3750117 51.2815306, 12.375164 51.2815404)",,,
278080320,Hauptstraße,secondary,50,False,False,89.65400000000001,"LINESTRING (12.3740184 51.2814668, 12.3740221 51.2813859, 12.3740275 51.2813386, 12.374047 51.2812005, 12.3740761 51.2809949, 12.37409 51.2809178, 12.3741217 51.2807421, 12.3741341 51.280664)",2,,
18838021,Werner-Rummelt-Straße,residential,30,False,True,69.543,"LINESTRING (12.3730214 51.2814201, 12.3731452 51.2814259, 12.3735243 51.2814449, 12.3738816 51.2814629, 12.3740184 51.2814668)",,,
"[806943592, 18838029, 18837999]","['Dammstraße', 'Hermann-Landmann-Straße']",residential,30,False,"[False, True]",161.64499999999998,"LINESTRING (12.3730214 51.2814201, 12.3730395 51.28134, 12.3730795 51.2811636, 12.3730865 51.2811325, 12.3731132 51.2810147, 12.3732373 51.2805905, 12.373251 51.2805436, 12.373517 51.2805799, 12.374003 51.2806461, 12.3741341 51.280664)",,,
19744222,Auenstraße,residential,30,False,False,125.557,"LINESTRING (12.3752042 51.2757859, 12.3753089 51.275808, 12.3758505 51.2759224, 12.3767879 51.2761203, 12.376915 51.2761459)",,,
806943604,Südstraße,residential,30,False,False,56.027,"LINESTRING (12.3752042 51.2757859, 12.3752373 51.2757245, 12.3753435 51.2755359, 12.3754556 51.2753073)",,,
"[806943602, 806943604]",Südstraße,residential,30,False,True,108.696,"LINESTRING (12.3752042 51.2757859, 12.3751733 51.2758383, 12.3751378 51.2758983, 12.3746819 51.2767072)",,,
19744229,Waldstraße,residential,30,False,False,126.343,"LINESTRING (12.3746819 51.2767072, 12.3748107 51.2767353, 12.3762499 51.2770488, 12.3762914 51.2770578, 12.3763972 51.2770809)",,,
"[806943602, 806943604]",Südstraße,residential,30,False,False,108.696,"LINESTRING (12.3746819 51.2767072, 12.3751378 51.2758983, 12.3751733 51.2758383, 12.3752042 51.2757859)",,,
"[806943602, 39246516]",Südstraße,residential,30,False,True,132.435,"LINESTRING (12.3746819 51.2767072, 12.3741929 51.2776209, 12.374077 51.2778365)",,,
22635048,Bauvereinsstraße,residential,30,False,False,159.85,"LINESTRING (12.3675312 51.2792657, 12.3675157 51.2792035, 12.3675168 51.2791708, 12.3675173 51.2791549, 12.3675608 51.277879, 12.3675625 51.2778292)",,,
807275403,Rathausstraße,tertiary,50,False,False,71.55799999999999,"LINESTRING (12.3675312 51.2792657, 12.3684893 51.2791694, 12.3685469 51.2791634)",2,,
"[807275403, 807275404]",Rathausstraße,tertiary,50,False,True,182.767,"LINESTRING (12.3675312 51.2792657, 12.3671026 51.2793089, 12.3666423 51.2793553, 12.3665393 51.2793657, 12.3664642 51.2793733, 12.366004 51.2794197, 12.3657607 51.2794302, 12.3653045 51.2794156, 12.3651633 51.2794111, 12.3649249 51.2794039)",2,,
22635048,Bauvereinsstraße,residential,30,False,False,90.16,"LINESTRING (12.3675625 51.2778292, 12.3675713 51.277095, 12.3675727 51.2770184)",,,
22635048,Bauvereinsstraße,residential,30,False,True,159.85,"LINESTRING (12.3675625 51.2778292, 12.3675608 51.277879, 12.3675173 51.2791549, 12.3675168 51.2791708, 12.3675157 51.2792035, 12.3675312 51.2792657)",,,
22635055,Kregelstraße,residential,30,False,True,180.347,"LINESTRING (12.3675625 51.2778292, 12.3674753 51.2778288, 12.3657841 51.2778209, 12.3650269 51.2778173, 12.3649698 51.277817)",,,
22635048,Bauvereinsstraße,residential,30,False,True,90.16,"LINESTRING (12.3675727 51.2770184, 12.3675713 51.277095, 12.3675625 51.2778292)",,,
579508164,August-Bebel-Straße,tertiary,50,False,False,76.24,"LINESTRING (12.3675727 51.2770184, 12.3681699 51.2769966, 12.3683275 51.2769932, 12.3684786 51.276991, 12.3685379 51.2769927, 12.3685895 51.2769957, 12.3686182 51.276999, 12.3686403 51.2770032, 12.3686624 51.2770112)",,9,
"[579508164, 1213055813]",August-Bebel-Straße,tertiary,50,False,True,26.38,"LINESTRING (12.3675727 51.2770184, 12.3673409 51.2770276, 12.3671941 51.2770322)",,9,
22635055,Kregelstraße,residential,30,False,False,180.347,"LINESTRING (12.3649698 51.277817, 12.3650269 51.2778173, 12.3657841 51.2778209, 12.3674753 51.2778288, 12.3675625 51.2778292)",,,
"[807275402, 1211571899]",Sebastian-Bach-Straße,residential,30,False,False,78.605,"LINESTRING (12.3649698 51.277817, 12.3649747 51.2772341, 12.3649753 51.2771604, 12.3649757 51.2771101)",,6,
"[1201683890, 807275402, 1262432916, 750567348]",Sebastian-Bach-Straße,residential,30,False,True,176.484,"LINESTRING (12.3649698 51.277817, 12.3649541 51.2783646, 12.3649491 51.2785367, 12.3649347 51.2790385, 12.3649275 51.2792879, 12.3649265 51.2793225, 12.364926 51.2793412, 12.3649249 51.2794039)",,6,
"[4875712, 1201683937]",Robert-Havemann-Straße,residential,30,False,True,35.257999999999996,"LINESTRING (12.3657781 51.2806695, 12.3656882 51.2807264, 12.3655504 51.2807539, 12.3654386 51.2807724, 12.3653238 51.2807914)",,,
23972876,Parkstraße,residential,30,False,True,64.928,"LINESTRING (12.3709652 51.2830623, 12.3708803 51.2830494, 12.3702577 51.2829562, 12.370227 51.282952, 12.3700751 51.2829305, 12.3700567 51.282928)",,,
"[834812866, 806970026, 806970028, 806970029]",Hohe Straße,residential,50,False,False,173.06499999999997,"LINESTRING (12.3717908 51.2778115, 12.3716878 51.2779473, 12.371662 51.2779798, 12.3716349 51.2780137, 12.3715765 51.2780739, 12.371494 51.2781591, 12.3711364 51.2785279, 12.3709287 51.27875, 12.3708717 51.278811, 12.3706541 51.2790683, 12.3706183 51.2791081, 12.3705774 51.2791573, 12.3705698 51.2791665)",2,7,
"[806970026, 806970027, 23762148, 1201683494]",Hohe Straße,residential,50,False,True,189.351,"LINESTRING (12.3717908 51.2778115, 12.3718629 51.2777095, 12.3719488 51.2775231, 12.3719749 51.2774421, 12.3720026 51.2773559, 12.3720464 51.2771854, 12.3720679 51.2770245, 12.3720781 51.2768365, 12.3720777 51.2765741, 12.3720618 51.2764535, 12.3720563 51.276415, 12.3720415 51.2763075, 12.3720282 51.2762281, 12.3720122 51.2761339)",,"['7', '6', '5']",
818462634,An der Kuhle,living_street,,False,False,56.259,"LINESTRING (12.3717908 51.2778115, 12.3717447 51.2777957, 12.3716851 51.2777788, 12.3714964 51.277722, 12.3712957 51.2776568, 12.3710431 51.2776339)",,6,
23972876,Parkstraße,residential,30,False,False,64.928,"LINESTRING (12.3700567 51.282928, 12.3700751 51.2829305, 12.370227 51.282952, 12.3702577 51.2829562, 12.3708803 51.2830494, 12.3709652 51.2830623)",,,
807291328,Friedrich-Ebert-Straße,tertiary,50,False,True,131.779,"LINESTRING (12.3700567 51.282928, 12.3700751 51.2828869, 12.3701318 51.2827643, 12.37015 51.2827222, 12.3701921 51.2826123, 12.3702477 51.2824701, 12.3702696 51.2824083, 12.3702884 51.2823591, 12.3703549 51.2821705, 12.3704176 51.2820036, 12.3704695 51.2818479, 12.3704975 51.2817757)",2,,
112045151,Hohe Straße,residential,30,False,True,56.418,"LINESTRING (12.3723423 51.2740925, 12.3722492 51.2743737, 12.3722417 51.2743988, 12.3721986 51.2745427, 12.3721752 51.2745887)",,5,
"[23872219, 1213055988, 802056797]",August-Bebel-Straße,residential,30,False,False,132.085,"LINESTRING (12.3671463 51.2758543, 12.3671137 51.275875, 12.3671063 51.2759418, 12.367108 51.2759648, 12.3671168 51.2760817, 12.3671211 51.2761391, 12.3671356 51.2763307, 12.3671387 51.2763724, 12.3671483 51.276478, 12.3671703 51.2767193, 12.3671838 51.2768677, 12.3671923 51.2769612, 12.3671941 51.2770322)",,,
"[579508164, 1213055813]",August-Bebel-Straße,tertiary,50,False,False,26.38,"LINESTRING (12.3671941 51.2770322, 12.3673409 51.2770276, 12.3675727 51.2770184)",,9,
"[1213055617, 1213055813]",August-Bebel-Straße,tertiary,50,False,True,154.552,"LINESTRING (12.3671941 51.2770322, 12.3658648 51.2770798, 12.3651104 51.2771052, 12.3649757 51.2771101)",,9,
"[23872219, 1213055988, 802056797]",August-Bebel-Straße,residential,30,False,True,132.085,"LINESTRING (12.3671941 51.2770322, 12.3671923 51.2769612, 12.3671838 51.2768677, 12.3671703 51.2767193, 12.3671483 51.276478, 12.3671387 51.2763724, 12.3671356 51.2763307, 12.3671211 51.2761391, 12.3671168 51.2760817, 12.367108 51.2759648, 12.3671063 51.2759418, 12.3671137 51.275875, 12.3671463 51.2758543)",,,
806943604,Südstraße,residential,30,False,True,56.027,"LINESTRING (12.3754556 51.2753073, 12.3753435 51.2755359, 12.3752373 51.2757245, 12.3752042 51.2757859)",,,
23762148,Hohe Straße,residential,50,False,False,173.36399999999998,"LINESTRING (12.3721752 51.2745887, 12.372142 51.2746908, 12.3720053 51.2751071, 12.3719688 51.2753344, 12.3719529 51.2755908, 12.3719587 51.2757919, 12.3719596 51.2758226, 12.3720122 51.2761339)",,6,
"[23872193, 1213055875]",Otto-Rüdel-Straße,residential,50,False,True,274.807,"LINESTRING (12.3721752 51.2745887, 12.3720049 51.2745666, 12.371288 51.2744736, 12.3711531 51.2744746, 12.3710436 51.2744944, 12.3709563 51.2745361, 12.3708849 51.2746503, 12.3708134 51.2749105, 12.3706968 51.2754288, 12.3706933 51.2754786, 12.3706907 51.2755341, 12.3706784 51.2757906, 12.3706824 51.2761521, 12.3706829 51.2761987)",,,
112045151,Hohe Straße,residential,30,False,False,56.41799999999999,"LINESTRING (12.3721752 51.2745887, 12.3721986 51.2745427, 12.3722417 51.2743988, 12.3722492 51.2743737, 12.3723423 51.2740925)",,5,
"[802056795, 23761763]",Ring,residential,50,False,False,215.82399999999998,"LINESTRING (12.3706829 51.2761987, 12.3701775 51.2762049, 12.3701634 51.2762054, 12.3689855 51.2762006, 12.3688183 51.2762883, 12.3688081 51.2763812, 12.3687946 51.2764774, 12.3687866 51.2765801, 12.3687788 51.2767761, 12.3687752 51.276844, 12.3687724 51.2768691, 12.3687678 51.2768924, 12.3687568 51.2769161, 12.3687425 51.2769377, 12.3687279 51.2769559, 12.3687037 51.27698, 12.3686624 51.2770112)",,6,
23761763,Ring,residential,50,False,True,92.777,"LINESTRING (12.3706829 51.2761987, 12.3711136 51.2761876, 12.3718133 51.2761458, 12.3720122 51.2761339)",,,
